lambda_per_day,total_demand,demand_ratio,high_balk,seed,average_utilization,overall_percent_serviced,total_served,total_value,mean_accepted_booking_delay,mean_offered_booking_delay,overall_balking_rate,total_arrivals,total_booked,total_offered,total_balked,total_no_offer,total_canceled,total_no_show,total_unresolved_booked
20,40,1.25,0.6,1,1.0,0.7908284224073697,11675,12960.0,3.2074104179367335,3.2074104179367335,0.0,14763,14763,14763,0,0,3088,0,0
20,40,1.25,0.6,2,1.0,0.7870133369257712,11684,12960.0,3.280749023305941,3.280749023305941,0.0,14846,14846,14846,0,0,3162,0,0
20,40,1.25,0.6,3,1.0,0.7905634758995248,11645,12960.0,3.180040733197556,3.180040733197556,0.0,14730,14730,14730,0,0,3085,0,0
20,40,1.25,0.6,4,1.0,0.8069074865572866,11705,12960.0,3.1743416517303187,3.1743416517303187,0.0,14506,14506,14506,0,0,2801,0,0
20,40,1.25,0.6,5,1.0,0.7979274611398963,11704,12960.0,3.1304199618216524,3.1304199618216524,0.0,14668,14668,14668,0,0,2964,0,0
20,40,1.25,0.6,6,1.0,0.8101607984474632,11689,12960.0,2.9802467424452455,2.9802467424452455,0.0,14428,14428,14428,0,0,2739,0,0
20,40,1.25,0.6,7,1.0,0.8052225437508612,11687,12960.0,3.169836020394102,3.169836020394102,0.0,14514,14514,14514,0,0,2827,0,0
20,40,1.25,0.6,8,1.0,0.802688728024819,11643,12960.0,3.1387107893829715,3.1387107893829715,0.0,14505,14505,14505,0,0,2862,0,0
20,40,1.25,0.6,9,1.0,0.7934131736526946,11660,12960.0,3.27742242787153,3.27742242787153,0.0,14696,14696,14696,0,0,3036,0,0
20,40,1.25,0.6,10,1.0,0.8056167400881057,11704,12960.0,3.18619218061674,3.18619218061674,0.0,14528,14528,14528,0,0,2824,0,0
20,40,1.25,0.6,11,1.0,0.8123915909248595,11709,12960.0,3.033372649691251,3.033372649691251,0.0,14413,14413,14413,0,0,2704,0,0
20,40,1.25,0.6,12,1.0,0.8072098152743314,11711,12957.0,3.095533498759305,3.095533498759305,0.0,14508,14508,14508,0,0,2797,0,0
20,40,1.25,0.6,13,1.0,0.802236246398683,11695,12960.0,3.140965838935382,3.140965838935382,0.0,14578,14578,14578,0,0,2883,0,0
20,40,1.25,0.6,14,1.0,0.7977773232426536,11701,12960.0,3.16097361423604,3.16097361423604,0.0,14667,14667,14667,0,0,2966,0,0
20,40,1.25,0.6,15,1.0,0.7959183673469388,11700,12960.0,3.1933333333333334,3.1933333333333334,0.0,14700,14700,14700,0,0,3000,0,0
20,40,1.25,0.6,16,1.0,0.7964770942855193,11666,12960.0,3.2989690721649483,3.2989690721649483,0.0,14647,14647,14647,0,0,2981,0,0
20,40,1.25,0.6,17,1.0,0.8117230363219669,11688,12960.0,2.9996527536634487,2.9996527536634487,0.0,14399,14399,14399,0,0,2711,0,0
20,40,1.25,0.6,18,1.0,0.8076020971302428,11707,12960.0,2.9528835540838854,2.9528835540838854,0.0,14496,14496,14496,0,0,2789,0,0
20,40,1.25,0.6,19,1.0,0.8011792129439188,11686,12957.0,3.1772932949403536,3.1772932949403536,0.0,14586,14586,14586,0,0,2900,0,0
20,40,1.25,0.6,20,1.0,0.7983210483210483,11697,12959.0,3.216147966147966,3.216147966147966,0.0,14652,14652,14652,0,0,2955,0,0
20,40,1.25,0.6,21,1.0,0.8074074074074075,11663,12960.0,3.1396330910349604,3.1396330910349604,0.0,14445,14445,14445,0,0,2782,0,0
20,40,1.25,0.6,22,1.0,0.7973147958835958,11699,12959.0,3.170858038574252,3.170858038574252,0.0,14673,14673,14673,0,0,2974,0,0
20,40,1.25,0.6,23,1.0,0.7979151052667439,11711,12960.0,3.2260679975471827,3.2260679975471827,0.0,14677,14677,14677,0,0,2966,0,0
20,40,1.25,0.6,24,1.0,0.8053580059379962,11664,12960.0,3.0327970724297453,3.0327970724297453,0.0,14483,14483,14483,0,0,2819,0,0
20,40,1.25,0.6,25,1.0,0.8019127562955828,11655,12959.0,3.1290078436768956,3.1290078436768956,0.0,14534,14534,14534,0,0,2879,0,0
20,40,1.25,0.6,26,1.0,0.7958795131570001,11705,12960.0,3.1402733392262188,3.1402733392262188,0.0,14707,14707,14707,0,0,3002,0,0
20,40,1.25,0.6,27,1.0,0.8116103048399417,11688,12960.0,3.0448579959725017,3.0448579959725017,0.0,14401,14401,14401,0,0,2713,0,0
20,40,1.25,0.6,28,1.0,0.8007938137275029,11702,12960.0,3.2253472935057825,3.2253472935057825,0.0,14613,14613,14613,0,0,2911,0,0
20,40,1.25,0.6,29,1.0,0.7895446880269814,11705,12958.0,3.215514333895447,3.215514333895447,0.0,14825,14825,14825,0,0,3120,0,0
20,40,1.25,0.6,30,1.0,0.8043732379839098,11698,12957.0,3.1735542872859797,3.1735542872859797,0.0,14543,14543,14543,0,0,2845,0,0
20,40,1.25,0.7,1,1.0,0.7908284224073697,11675,12960.0,3.2074104179367335,3.2074104179367335,0.0,14763,14763,14763,0,0,3088,0,0
20,40,1.25,0.7,2,1.0,0.7870133369257712,11684,12960.0,3.280749023305941,3.280749023305941,0.0,14846,14846,14846,0,0,3162,0,0
20,40,1.25,0.7,3,1.0,0.7905634758995248,11645,12960.0,3.180040733197556,3.180040733197556,0.0,14730,14730,14730,0,0,3085,0,0
20,40,1.25,0.7,4,1.0,0.8069074865572866,11705,12960.0,3.1743416517303187,3.1743416517303187,0.0,14506,14506,14506,0,0,2801,0,0
20,40,1.25,0.7,5,1.0,0.7979274611398963,11704,12960.0,3.1304199618216524,3.1304199618216524,0.0,14668,14668,14668,0,0,2964,0,0
20,40,1.25,0.7,6,1.0,0.8101607984474632,11689,12960.0,2.9802467424452455,2.9802467424452455,0.0,14428,14428,14428,0,0,2739,0,0
20,40,1.25,0.7,7,1.0,0.8052225437508612,11687,12960.0,3.169836020394102,3.169836020394102,0.0,14514,14514,14514,0,0,2827,0,0
20,40,1.25,0.7,8,1.0,0.802688728024819,11643,12960.0,3.1387107893829715,3.1387107893829715,0.0,14505,14505,14505,0,0,2862,0,0
20,40,1.25,0.7,9,1.0,0.7934131736526946,11660,12960.0,3.27742242787153,3.27742242787153,0.0,14696,14696,14696,0,0,3036,0,0
20,40,1.25,0.7,10,1.0,0.8056167400881057,11704,12960.0,3.18619218061674,3.18619218061674,0.0,14528,14528,14528,0,0,2824,0,0
20,40,1.25,0.7,11,1.0,0.8123915909248595,11709,12960.0,3.033372649691251,3.033372649691251,0.0,14413,14413,14413,0,0,2704,0,0
20,40,1.25,0.7,12,1.0,0.8072098152743314,11711,12957.0,3.095533498759305,3.095533498759305,0.0,14508,14508,14508,0,0,2797,0,0
20,40,1.25,0.7,13,1.0,0.802236246398683,11695,12960.0,3.140965838935382,3.140965838935382,0.0,14578,14578,14578,0,0,2883,0,0
20,40,1.25,0.7,14,1.0,0.7977773232426536,11701,12960.0,3.16097361423604,3.16097361423604,0.0,14667,14667,14667,0,0,2966,0,0
20,40,1.25,0.7,15,1.0,0.7959183673469388,11700,12960.0,3.1933333333333334,3.1933333333333334,0.0,14700,14700,14700,0,0,3000,0,0
20,40,1.25,0.7,16,1.0,0.7964770942855193,11666,12960.0,3.2989690721649483,3.2989690721649483,0.0,14647,14647,14647,0,0,2981,0,0
20,40,1.25,0.7,17,1.0,0.8117230363219669,11688,12960.0,2.9996527536634487,2.9996527536634487,0.0,14399,14399,14399,0,0,2711,0,0
20,40,1.25,0.7,18,1.0,0.8076020971302428,11707,12960.0,2.9528835540838854,2.9528835540838854,0.0,14496,14496,14496,0,0,2789,0,0
20,40,1.25,0.7,19,1.0,0.8011792129439188,11686,12957.0,3.1772932949403536,3.1772932949403536,0.0,14586,14586,14586,0,0,2900,0,0
20,40,1.25,0.7,20,1.0,0.7983210483210483,11697,12959.0,3.216147966147966,3.216147966147966,0.0,14652,14652,14652,0,0,2955,0,0
20,40,1.25,0.7,21,1.0,0.8074074074074075,11663,12960.0,3.1396330910349604,3.1396330910349604,0.0,14445,14445,14445,0,0,2782,0,0
20,40,1.25,0.7,22,1.0,0.7973147958835958,11699,12959.0,3.170858038574252,3.170858038574252,0.0,14673,14673,14673,0,0,2974,0,0
20,40,1.25,0.7,23,1.0,0.7979151052667439,11711,12960.0,3.2260679975471827,3.2260679975471827,0.0,14677,14677,14677,0,0,2966,0,0
20,40,1.25,0.7,24,1.0,0.8053580059379962,11664,12960.0,3.0327970724297453,3.0327970724297453,0.0,14483,14483,14483,0,0,2819,0,0
20,40,1.25,0.7,25,1.0,0.8019127562955828,11655,12959.0,3.1290078436768956,3.1290078436768956,0.0,14534,14534,14534,0,0,2879,0,0
20,40,1.25,0.7,26,1.0,0.7958795131570001,11705,12960.0,3.1402733392262188,3.1402733392262188,0.0,14707,14707,14707,0,0,3002,0,0
20,40,1.25,0.7,27,1.0,0.8116103048399417,11688,12960.0,3.0448579959725017,3.0448579959725017,0.0,14401,14401,14401,0,0,2713,0,0
20,40,1.25,0.7,28,1.0,0.8007938137275029,11702,12960.0,3.2253472935057825,3.2253472935057825,0.0,14613,14613,14613,0,0,2911,0,0
20,40,1.25,0.7,29,1.0,0.7895446880269814,11705,12958.0,3.215514333895447,3.215514333895447,0.0,14825,14825,14825,0,0,3120,0,0
20,40,1.25,0.7,30,1.0,0.8043732379839098,11698,12957.0,3.1735542872859797,3.1735542872859797,0.0,14543,14543,14543,0,0,2845,0,0
20,40,1.25,0.8,1,1.0,0.7908284224073697,11675,12960.0,3.2074104179367335,3.2074104179367335,0.0,14763,14763,14763,0,0,3088,0,0
20,40,1.25,0.8,2,1.0,0.7870133369257712,11684,12960.0,3.280749023305941,3.280749023305941,0.0,14846,14846,14846,0,0,3162,0,0
20,40,1.25,0.8,3,1.0,0.7905634758995248,11645,12960.0,3.180040733197556,3.180040733197556,0.0,14730,14730,14730,0,0,3085,0,0
20,40,1.25,0.8,4,1.0,0.8069074865572866,11705,12960.0,3.1743416517303187,3.1743416517303187,0.0,14506,14506,14506,0,0,2801,0,0
20,40,1.25,0.8,5,1.0,0.7979274611398963,11704,12960.0,3.1304199618216524,3.1304199618216524,0.0,14668,14668,14668,0,0,2964,0,0
20,40,1.25,0.8,6,1.0,0.8101607984474632,11689,12960.0,2.9802467424452455,2.9802467424452455,0.0,14428,14428,14428,0,0,2739,0,0
20,40,1.25,0.8,7,1.0,0.8052225437508612,11687,12960.0,3.169836020394102,3.169836020394102,0.0,14514,14514,14514,0,0,2827,0,0
20,40,1.25,0.8,8,1.0,0.802688728024819,11643,12960.0,3.1387107893829715,3.1387107893829715,0.0,14505,14505,14505,0,0,2862,0,0
20,40,1.25,0.8,9,1.0,0.7934131736526946,11660,12960.0,3.27742242787153,3.27742242787153,0.0,14696,14696,14696,0,0,3036,0,0
20,40,1.25,0.8,10,1.0,0.8056167400881057,11704,12960.0,3.18619218061674,3.18619218061674,0.0,14528,14528,14528,0,0,2824,0,0
20,40,1.25,0.8,11,1.0,0.8123915909248595,11709,12960.0,3.033372649691251,3.033372649691251,0.0,14413,14413,14413,0,0,2704,0,0
20,40,1.25,0.8,12,1.0,0.8072098152743314,11711,12957.0,3.095533498759305,3.095533498759305,0.0,14508,14508,14508,0,0,2797,0,0
20,40,1.25,0.8,13,1.0,0.802236246398683,11695,12960.0,3.140965838935382,3.140965838935382,0.0,14578,14578,14578,0,0,2883,0,0
20,40,1.25,0.8,14,1.0,0.7977773232426536,11701,12960.0,3.16097361423604,3.16097361423604,0.0,14667,14667,14667,0,0,2966,0,0
20,40,1.25,0.8,15,1.0,0.7959183673469388,11700,12960.0,3.1933333333333334,3.1933333333333334,0.0,14700,14700,14700,0,0,3000,0,0
20,40,1.25,0.8,16,1.0,0.7964770942855193,11666,12960.0,3.2989690721649483,3.2989690721649483,0.0,14647,14647,14647,0,0,2981,0,0
20,40,1.25,0.8,17,1.0,0.8117230363219669,11688,12960.0,2.9996527536634487,2.9996527536634487,0.0,14399,14399,14399,0,0,2711,0,0
20,40,1.25,0.8,18,1.0,0.8076020971302428,11707,12960.0,2.9528835540838854,2.9528835540838854,0.0,14496,14496,14496,0,0,2789,0,0
20,40,1.25,0.8,19,1.0,0.8011792129439188,11686,12957.0,3.1772932949403536,3.1772932949403536,0.0,14586,14586,14586,0,0,2900,0,0
20,40,1.25,0.8,20,1.0,0.7983210483210483,11697,12959.0,3.216147966147966,3.216147966147966,0.0,14652,14652,14652,0,0,2955,0,0
20,40,1.25,0.8,21,1.0,0.8074074074074075,11663,12960.0,3.1396330910349604,3.1396330910349604,0.0,14445,14445,14445,0,0,2782,0,0
20,40,1.25,0.8,22,1.0,0.7973147958835958,11699,12959.0,3.170858038574252,3.170858038574252,0.0,14673,14673,14673,0,0,2974,0,0
20,40,1.25,0.8,23,1.0,0.7979151052667439,11711,12960.0,3.2260679975471827,3.2260679975471827,0.0,14677,14677,14677,0,0,2966,0,0
20,40,1.25,0.8,24,1.0,0.8053580059379962,11664,12960.0,3.0327970724297453,3.0327970724297453,0.0,14483,14483,14483,0,0,2819,0,0
20,40,1.25,0.8,25,1.0,0.8019127562955828,11655,12959.0,3.1290078436768956,3.1290078436768956,0.0,14534,14534,14534,0,0,2879,0,0
20,40,1.25,0.8,26,1.0,0.7958795131570001,11705,12960.0,3.1402733392262188,3.1402733392262188,0.0,14707,14707,14707,0,0,3002,0,0
20,40,1.25,0.8,27,1.0,0.8116103048399417,11688,12960.0,3.0448579959725017,3.0448579959725017,0.0,14401,14401,14401,0,0,2713,0,0
20,40,1.25,0.8,28,1.0,0.8007938137275029,11702,12960.0,3.2253472935057825,3.2253472935057825,0.0,14613,14613,14613,0,0,2911,0,0
20,40,1.25,0.8,29,1.0,0.7895446880269814,11705,12958.0,3.215514333895447,3.215514333895447,0.0,14825,14825,14825,0,0,3120,0,0
20,40,1.25,0.8,30,1.0,0.8043732379839098,11698,12957.0,3.1735542872859797,3.1735542872859797,0.0,14543,14543,14543,0,0,2845,0,0
20,40,1.25,0.9,1,1.0,0.7908284224073697,11675,12960.0,3.2074104179367335,3.2074104179367335,0.0,14763,14763,14763,0,0,3088,0,0
20,40,1.25,0.9,2,1.0,0.7870133369257712,11684,12960.0,3.280749023305941,3.280749023305941,0.0,14846,14846,14846,0,0,3162,0,0
20,40,1.25,0.9,3,1.0,0.7905634758995248,11645,12960.0,3.180040733197556,3.180040733197556,0.0,14730,14730,14730,0,0,3085,0,0
20,40,1.25,0.9,4,1.0,0.8069074865572866,11705,12960.0,3.1743416517303187,3.1743416517303187,0.0,14506,14506,14506,0,0,2801,0,0
20,40,1.25,0.9,5,1.0,0.7979274611398963,11704,12960.0,3.1304199618216524,3.1304199618216524,0.0,14668,14668,14668,0,0,2964,0,0
20,40,1.25,0.9,6,1.0,0.8101607984474632,11689,12960.0,2.9802467424452455,2.9802467424452455,0.0,14428,14428,14428,0,0,2739,0,0
20,40,1.25,0.9,7,1.0,0.8052225437508612,11687,12960.0,3.169836020394102,3.169836020394102,0.0,14514,14514,14514,0,0,2827,0,0
20,40,1.25,0.9,8,1.0,0.802688728024819,11643,12960.0,3.1387107893829715,3.1387107893829715,0.0,14505,14505,14505,0,0,2862,0,0
20,40,1.25,0.9,9,1.0,0.7934131736526946,11660,12960.0,3.27742242787153,3.27742242787153,0.0,14696,14696,14696,0,0,3036,0,0
20,40,1.25,0.9,10,1.0,0.8056167400881057,11704,12960.0,3.18619218061674,3.18619218061674,0.0,14528,14528,14528,0,0,2824,0,0
20,40,1.25,0.9,11,1.0,0.8123915909248595,11709,12960.0,3.033372649691251,3.033372649691251,0.0,14413,14413,14413,0,0,2704,0,0
20,40,1.25,0.9,12,1.0,0.8072098152743314,11711,12957.0,3.095533498759305,3.095533498759305,0.0,14508,14508,14508,0,0,2797,0,0
20,40,1.25,0.9,13,1.0,0.802236246398683,11695,12960.0,3.140965838935382,3.140965838935382,0.0,14578,14578,14578,0,0,2883,0,0
20,40,1.25,0.9,14,1.0,0.7977773232426536,11701,12960.0,3.16097361423604,3.16097361423604,0.0,14667,14667,14667,0,0,2966,0,0
20,40,1.25,0.9,15,1.0,0.7959183673469388,11700,12960.0,3.1933333333333334,3.1933333333333334,0.0,14700,14700,14700,0,0,3000,0,0
20,40,1.25,0.9,16,1.0,0.7964770942855193,11666,12960.0,3.2989690721649483,3.2989690721649483,0.0,14647,14647,14647,0,0,2981,0,0
20,40,1.25,0.9,17,1.0,0.8117230363219669,11688,12960.0,2.9996527536634487,2.9996527536634487,0.0,14399,14399,14399,0,0,2711,0,0
20,40,1.25,0.9,18,1.0,0.8076020971302428,11707,12960.0,2.9528835540838854,2.9528835540838854,0.0,14496,14496,14496,0,0,2789,0,0
20,40,1.25,0.9,19,1.0,0.8011792129439188,11686,12957.0,3.1772932949403536,3.1772932949403536,0.0,14586,14586,14586,0,0,2900,0,0
20,40,1.25,0.9,20,1.0,0.7983210483210483,11697,12959.0,3.216147966147966,3.216147966147966,0.0,14652,14652,14652,0,0,2955,0,0
20,40,1.25,0.9,21,1.0,0.8074074074074075,11663,12960.0,3.1396330910349604,3.1396330910349604,0.0,14445,14445,14445,0,0,2782,0,0
20,40,1.25,0.9,22,1.0,0.7973147958835958,11699,12959.0,3.170858038574252,3.170858038574252,0.0,14673,14673,14673,0,0,2974,0,0
20,40,1.25,0.9,23,1.0,0.7979151052667439,11711,12960.0,3.2260679975471827,3.2260679975471827,0.0,14677,14677,14677,0,0,2966,0,0
20,40,1.25,0.9,24,1.0,0.8053580059379962,11664,12960.0,3.0327970724297453,3.0327970724297453,0.0,14483,14483,14483,0,0,2819,0,0
20,40,1.25,0.9,25,1.0,0.8019127562955828,11655,12959.0,3.1290078436768956,3.1290078436768956,0.0,14534,14534,14534,0,0,2879,0,0
20,40,1.25,0.9,26,1.0,0.7958795131570001,11705,12960.0,3.1402733392262188,3.1402733392262188,0.0,14707,14707,14707,0,0,3002,0,0
20,40,1.25,0.9,27,1.0,0.8116103048399417,11688,12960.0,3.0448579959725017,3.0448579959725017,0.0,14401,14401,14401,0,0,2713,0,0
20,40,1.25,0.9,28,1.0,0.8007938137275029,11702,12960.0,3.2253472935057825,3.2253472935057825,0.0,14613,14613,14613,0,0,2911,0,0
20,40,1.25,0.9,29,1.0,0.7895446880269814,11705,12958.0,3.215514333895447,3.215514333895447,0.0,14825,14825,14825,0,0,3120,0,0
20,40,1.25,0.9,30,1.0,0.8043732379839098,11698,12957.0,3.1735542872859797,3.1735542872859797,0.0,14543,14543,14543,0,0,2845,0,0
35,70,2.1875,0.0,1,0.8340753424657534,0.38358055862395457,9723,10896.0,9.146734112168293,9.146734112168293,0.0,25348,24909,24909,0,439,13230,1930,26
35,70,2.1875,0.0,2,0.8377568493150684,0.38137377202557304,9783,10932.0,9.22497915756878,9.22497915756878,0.0,25652,25189,25189,0,463,13483,1900,23
35,70,2.1875,0.0,3,0.8468321917808219,0.3865359068531687,9893,11019.0,9.173795623336908,9.173795623336908,0.0,25594,25179,25179,0,415,13470,1793,23
35,70,2.1875,0.0,4,0.8419520547945205,0.3807012100527459,9816,10982.0,9.20497583392758,9.20497583392758,0.0,25784,25242,25242,0,542,13571,1834,21
35,70,2.1875,0.0,5,0.8375,0.3810007025212708,9762,10933.0,9.079564489112228,9.079564489112228,0.0,25622,25074,25074,0,548,13398,1890,24
35,70,2.1875,0.0,6,0.833904109589041,0.38136490141507584,9729,10880.0,9.206723091664005,9.206723091664005,0.0,25511,25048,25048,0,463,13382,1913,24
35,70,2.1875,0.0,7,0.8366438356164384,0.382181319757196,9759,10894.0,9.199551569506726,9.199551569506726,0.0,25535,24976,24976,0,559,13291,1900,26
35,70,2.1875,0.0,8,0.8452054794520548,0.38700553875162036,9852,11022.0,9.095811266249399,9.095811266249399,0.0,25457,24924,24924,0,533,13254,1791,27
35,70,2.1875,0.0,9,0.8389554794520548,0.38385424846866656,9776,10947.0,9.130052164217735,9.130052164217735,0.0,25468,25113,25113,0,355,13436,1873,28
35,70,2.1875,0.0,10,0.844777397260274,0.3884610828100936,9837,11021.0,9.062033843932953,9.062033843932953,0.0,25323,24938,24938,0,385,13261,1810,30
35,70,2.1875,0.0,11,0.8398116438356165,0.386588160910456,9783,10926.0,9.23952890103706,9.23952890103706,0.0,25306,24878,24878,0,428,13185,1881,29
35,70,2.1875,0.0,12,0.8418664383561644,0.3843444227005871,9820,10991.0,9.17379700446144,9.17379700446144,0.0,25550,25104,25104,0,446,13416,1831,37
35,70,2.1875,0.0,13,0.836986301369863,0.3754522361634978,9755,10899.0,9.230554023169674,9.230554023169674,0.0,25982,25378,25378,0,604,13689,1898,36
35,70,2.1875,0.0,14,0.8398972602739726,0.38512610984521095,9803,10953.0,9.12647494100236,9.12647494100236,0.0,25454,25001,25001,0,453,13326,1856,16
35,70,2.1875,0.0,15,0.8398972602739726,0.38171812185316734,9780,10944.0,9.085117410198142,9.085117410198142,0.0,25621,25083,25083,0,538,13424,1862,17
35,70,2.1875,0.0,16,0.8393835616438357,0.3853297654651346,9792,10956.0,9.18876898481215,9.18876898481215,0.0,25412,25020,25020,0,392,13321,1878,29
35,70,2.1875,0.0,17,0.8434075342465753,0.3910832075021855,9842,10995.0,8.908099438652767,8.908099438652767,0.0,25166,24940,24940,0,226,13257,1817,24
35,70,2.1875,0.0,18,0.8452054794520548,0.38472363380501917,9842,11021.0,9.061544554455445,9.061544554455445,0.0,25582,25250,25250,0,332,13570,1811,27
35,70,2.1875,0.0,19,0.8416095890410958,0.38599669213199966,9802,10958.0,9.199928069053708,9.199928069053708,0.0,25394,25024,25024,0,370,13336,1859,27
35,70,2.1875,0.0,20,0.8416095890410958,0.3853606872474797,9824,10984.0,9.222955145118734,9.222955145118734,0.0,25493,25014,25014,0,479,13325,1835,30
35,70,2.1875,0.0,21,0.8415239726027397,0.3867917093545591,9816,10974.0,9.093973973973974,9.093973973973974,0.0,25378,24975,24975,0,403,13312,1819,28
35,70,2.1875,0.0,22,0.842208904109589,0.38736891902546716,9826,10982.0,8.99102118999162,8.99102118999162,0.0,25366,25059,25059,0,307,13368,1841,24
35,70,2.1875,0.0,23,0.8446917808219178,0.38630126244805146,9853,11000.0,9.044414374975126,9.044414374975126,0.0,25506,25127,25127,0,379,13429,1821,24
35,70,2.1875,0.0,24,0.84375,0.3833781204969428,9844,10997.0,9.213522849088816,9.213522849088816,0.0,25677,25187,25187,0,490,13498,1814,31
35,70,2.1875,0.0,25,0.835445205479452,0.38098214634527483,9752,10912.0,9.14279465563862,9.14279465563862,0.0,25597,25148,25148,0,449,13454,1912,30
35,70,2.1875,0.0,26,0.8418664383561644,0.3849406789615882,9831,10988.0,9.108765781193995,9.108765781193995,0.0,25539,25109,25109,0,430,13405,1845,28
35,70,2.1875,0.0,27,0.8309931506849315,0.3740378292654624,9670,10859.0,9.343413042613298,9.343413042613298,0.0,25853,25133,25133,0,720,13474,1957,32
35,70,2.1875,0.0,28,0.8434931506849315,0.3858156584467009,9841,11016.0,9.05692705227589,9.05692705227589,0.0,25507,25155,25155,0,352,13478,1813,23
35,70,2.1875,0.0,29,0.8362157534246575,0.38163816381638166,9752,10923.0,9.174833006679734,9.174833006679734,0.0,25553,25001,25001,0,552,13343,1885,21
35,70,2.1875,0.0,30,0.8382705479452055,0.3851816857604031,9784,10944.0,9.1703307664685,9.1703307664685,0.0,25401,25063,25063,0,338,13384,1870,25
35,70,2.1875,0.1,1,0.8357876712328767,0.3799345947208596,9759,10899.0,8.722824288550628,8.882761310452418,0.057098283931357255,25686,24176,25640,1464,46,12497,1900,20
35,70,2.1875,0.1,2,0.8355308219178083,0.38329798098829443,9758,10885.0,8.551255883700588,8.709065189201933,0.05666234429643601,25458,24007,25449,1442,9,12302,1928,19
35,70,2.1875,0.1,3,0.8436643835616439,0.3855884080673585,9846,11009.0,8.590061594806059,8.751675485008818,0.05827944346462865,25535,24028,25515,1487,20,12349,1819,14
35,70,2.1875,0.1,4,0.8435787671232877,0.38414800389483933,9863,10992.0,8.568427147524712,8.732112950340799,0.0582667964946446,25675,24179,25675,1496,0,12459,1832,25
35,70,2.1875,0.1,5,0.841181506849315,0.3870967741935484,9816,10996.0,8.530462053104745,8.689349112426035,0.05660749506903353,25358,23915,25350,1435,8,12256,1843,0
35,70,2.1875,0.1,6,0.8376712328767123,0.38213002031567433,9781,10919.0,8.745429672926253,8.90584466322863,0.05754805438349742,25596,24123,25596,1473,0,12440,1876,26
35,70,2.1875,0.1,7,0.8467465753424658,0.3871283638215363,9883,11029.0,8.66473916299193,8.82942789968652,0.058072100313479626,25529,24038,25520,1482,9,12345,1783,27
35,70,2.1875,0.1,8,0.8370719178082192,0.3805859375,9743,10914.0,8.743077753331397,8.90377845576156,0.05777204099194242,25600,24089,25566,1477,34,12421,1898,27
35,70,2.1875,0.1,9,0.8383561643835616,0.3829653984656333,9784,10929.0,8.534097063111851,8.701468572547483,0.05991775993734091,25548,24005,25535,1530,13,12301,1895,25
35,70,2.1875,0.1,10,0.8419520547945205,0.3825098314059884,9824,10983.0,8.623943311785181,8.79205334165172,0.05903454729782422,25683,24132,25646,1514,37,12444,1845,19
35,70,2.1875,0.1,11,0.8445205479452055,0.38582954723484253,9851,11008.0,8.718453865336658,8.880377713345348,0.05728391191912859,25532,24060,25522,1462,10,12366,1815,28
35,70,2.1875,0.1,12,0.84375,0.38758805241824407,9849,11016.0,8.51851233459949,8.682342292707883,0.05721931447011137,25411,23957,25411,1454,0,12278,1812,18
35,70,2.1875,0.1,13,0.8421232876712329,0.38705613731202265,9832,11005.0,8.553799723351636,8.723722541532164,0.06082198252106134,25402,23857,25402,1545,0,12178,1829,18
35,70,2.1875,0.1,14,0.8379280821917808,0.38045382010664386,9775,10931.0,8.729443409890337,8.899672973604298,0.059215136650315345,25693,24165,25686,1521,7,12484,1880,26
