scenario_id,arrival_rate_class_1,arrival_rate_class_2,tau_1,tau_2,post_threshold_balking_rate,w1,w2,objective_name,direction,near_tie_tolerance,fcfs_mean,exact_best_q_values,exact_best_value,near_tie_q_values,near_tie_q_ranges,best_strict_q_values,best_strict_near_tie_q_values,best_strict_q_ranges,best_strict_value,best_strict_delta_vs_fcfs,composition_effect_likely,class_1_service_rate_delta_min,class_1_service_rate_delta_max,class_2_service_rate_delta_min,class_2_service_rate_delta_max,class_1_no_offer_rate_delta_min,class_1_no_offer_rate_delta_max,class_2_no_offer_rate_delta_min,class_2_no_offer_rate_delta_max
t09_09_b03_l25,25,25,9,9,0.3,1.5,1.0,T_wait_offered,minimize,0.01,5.406639554754792,32,0.0100505019649588,32,32,32,32,32,0.0100505019649588,-5.396589052789833,False,0.4121533949735825,0.4121533949735825,-0.5857175394947022,-0.5857175394947022,0.0,0.0,1.0,1.0
t09_09_b03_l25,25,25,9,9,0.3,2.0,1.0,Obj_util_norm,maximize,0.01,0.4577211757990868,24,0.5694420662100457,24,24,24,24,24,0.5694420662100457,0.1117208904109589,False,0.3719885864490856,0.3719885864490856,-0.3176226592155986,-0.3176226592155986,0.0,0.0,0.1271008508165416,0.1271008508165416
t09_09_b03_l25,25,25,9,9,0.3,2.0,1.0,Obj_service_norm,maximize,0.01,0.5871369165158457,24,0.7292550877433699,24,24,24,24,24,0.7292550877433699,0.1421181712275242,False,0.3719885864490856,0.3719885864490856,-0.3176226592155986,-0.3176226592155986,0.0,0.0,0.1271008508165416,0.1271008508165416
t09_09_b03_l25,25,25,9,9,0.3,2.0,1.0,T_wait_offered,minimize,0.01,5.40614979772545,32,0.0100505019649588,32,32,32,32,32,0.0100505019649588,-5.396099295760491,False,0.4121533949735825,0.4121533949735825,-0.5857175394947022,-0.5857175394947022,0.0,0.0,1.0,1.0
t09_09_b03_l50,50,50,9,9,0.3,0.5,1.0,Obj_util_norm,maximize,0.01,0.4200613584474886,4,0.4206464041095891,"0,2,4,6,8,10","0-10 [0,2,4,6,8,10]",4,"2,4,6,8,10","2-10 [2,4,6,8,10]",0.4206464041095891,0.0005850456621004,False,0.0008266869457897,0.0068464364290496,-0.0059254517865081,1.0286652978327982e-05,-0.0008344055552062,0.0013073374777139,-0.0007363732081224,0.0016071517012276
t09_09_b03_l50,50,50,9,9,0.3,0.5,1.0,Obj_service_norm,maximize,0.01,0.2686336166939663,4,0.2689315081461781,"0,2,4,6,8,10","0-10 [0,2,4,6,8,10]",4,"2,4,6,8,10","2-10 [2,4,6,8,10]",0.2689315081461781,0.0002978914522118,False,0.0008266869457897,0.0068464364290496,-0.0059254517865081,1.0286652978327982e-05,-0.0008344055552062,0.0013073374777139,-0.0007363732081224,0.0016071517012276
t09_09_b03_l50,50,50,9,9,0.3,0.5,1.0,T_wait_offered,minimize,0.01,10.04807265680939,32,5.388059419549632,32,32,32,32,32,5.388059419549632,-4.660013237259759,False,0.3202700984375201,0.3202700984375201,-0.2681954088321022,-0.2681954088321022,-0.1179904667569737,-0.1179904667569737,0.88087512023815,0.88087512023815
t09_09_b03_l50,50,50,9,9,0.3,1.0,1.0,Obj_util_norm,maximize,0.01,0.4202397260273972,32,0.4590667808219179,32,32,32,32,32,0.4590667808219179,0.0388270547945206,False,0.3202700984375201,0.3202700984375201,-0.2681954088321022,-0.2681954088321022,-0.1179904667569737,-0.1179904667569737,0.88087512023815,0.88087512023815
t09_09_b03_l50,50,50,9,9,0.3,1.0,1.0,Obj_service_norm,maximize,0.01,0.2688527206248983,32,0.2948900654276072,32,32,32,32,32,0.2948900654276072,0.0260373448027089,False,0.3202700984375201,0.3202700984375201,-0.2681954088321022,-0.2681954088321022,-0.1179904667569737,-0.1179904667569737,0.88087512023815,0.88087512023815
t09_09_b03_l50,50,50,9,9,0.3,1.0,1.0,T_wait_offered,minimize,0.01,10.046344672945278,32,5.388059419549632,32,32,32,32,32,5.388059419549632,-4.658285253395646,False,0.3202700984375201,0.3202700984375201,-0.2681954088321022,-0.2681954088321022,-0.1179904667569737,-0.1179904667569737,0.88087512023815,0.88087512023815
t09_09_b03_l50,50,50,9,9,0.3,1.5,1.0,Obj_util_norm,maximize,0.01,0.4203467465753425,32,0.5508801369863014,32,32,32,32,32,0.5508801369863014,0.1305333904109589,False,0.3202700984375201,0.3202700984375201,-0.2681954088321022,-0.2681954088321022,-0.1179904667569737,-0.1179904667569737,0.88087512023815,0.88087512023815
t09_09_b03_l50,50,50,9,9,0.3,1.5,1.0,Obj_service_norm,maximize,0.01,0.2689841829834575,32,0.3538680785131286,32,32,32,32,32,0.3538680785131286,0.0848838955296711,False,0.3202700984375201,0.3202700984375201,-0.2681954088321022,-0.2681954088321022,-0.1179904667569737,-0.1179904667569737,0.88087512023815,0.88087512023815
t09_09_b03_l50,50,50,9,9,0.3,1.5,1.0,T_wait_offered,minimize,0.01,10.045308027409083,32,5.388059419549632,32,32,32,32,32,5.388059419549632,-4.6572486078594535,False,0.3202700984375201,0.3202700984375201,-0.2681954088321022,-0.2681954088321022,-0.1179904667569737,-0.1179904667569737,0.88087512023815,0.88087512023815
t09_09_b03_l50,50,50,9,9,0.3,2.0,1.0,Obj_util_norm,maximize,0.01,0.4204180936073059,32,0.6120890410958905,32,32,32,32,32,0.6120890410958905,0.1916709474885845,False,0.3202700984375201,0.3202700984375201,-0.2681954088321022,-0.2681954088321022,-0.1179904667569737,-0.1179904667569737,0.88087512023815,0.88087512023815
t09_09_b03_l50,50,50,9,9,0.3,2.0,1.0,Obj_service_norm,maximize,0.01,0.2690718245558302,32,0.3931867539034763,32,32,32,32,32,0.3931867539034763,0.124114929347646,False,0.3202700984375201,0.3202700984375201,-0.2681954088321022,-0.2681954088321022,-0.1179904667569737,-0.1179904667569737,0.88087512023815,0.88087512023815
t09_09_b03_l50,50,50,9,9,0.3,2.0,1.0,T_wait_offered,minimize,0.01,10.044616993526375,32,5.388059419549632,32,32,32,32,32,5.388059419549632,-4.6565575739767455,False,0.3202700984375201,0.3202700984375201,-0.2681954088321022,-0.2681954088321022,-0.1179904667569737,-0.1179904667569737,0.88087512023815,0.88087512023815
t09_09_b05_l25,25,25,9,9,0.5,0.5,1.0,Obj_util_norm,maximize,0.01,0.4575827625570776,0,0.4575827625570776,"0,2,4,6,8,10,12","0-12 [0,2,4,6,8,10,12]",2,"2,4,6,8,10,12","2-12 [2,4,6,8,10,12]",0.4574728881278538,-0.0001098744292237,False,0.000423051746691,0.0122074151255499,-0.0111263805824541,-0.0004224721346655,0.0,0.0,0.0,0.0
t09_09_b05_l25,25,25,9,9,0.5,0.5,1.0,Obj_service_norm,maximize,0.01,0.5864272280052739,0,0.5864272280052739,"0,2,4,6,8,10,12","0-12 [0,2,4,6,8,10,12]",2,"2,4,6,8,10,12","2-12 [2,4,6,8,10,12]",0.5862865971643939,-0.00014063084088,False,0.000423051746691,0.0122074151255499,-0.0111263805824541,-0.0004224721346655,0.0,0.0,0.0,0.0
t09_09_b05_l25,25,25,9,9,0.5,0.5,1.0,T_wait_offered,minimize,0.01,5.408598204065391,32,0.0100505019649588,32,32,32,32,32,0.0100505019649588,-5.398547702100432,False,0.4121533949735825,0.4121533949735825,-0.5857175394947022,-0.5857175394947022,0.0,0.0,1.0,1.0
t09_09_b05_l25,25,25,9,9,0.5,1.0,1.0,Obj_util_norm,maximize,0.01,0.4576519691780822,24,0.4796767979452055,24,24,24,24,24,0.4796767979452055,0.0220248287671233,False,0.3687536952572402,0.3687536952572402,-0.3164932402625195,-0.3164932402625195,0.0,0.0,0.0039099453908911,0.0039099453908911
t09_09_b05_l25,25,25,9,9,0.5,1.0,1.0,Obj_service_norm,maximize,0.01,0.5867820722605599,24,0.6129122997579202,24,24,24,24,24,0.6129122997579202,0.0261302274973602,False,0.3687536952572402,0.3687536952572402,-0.3164932402625195,-0.3164932402625195,0.0,0.0,0.0039099453908911,0.0039099453908911
t09_09_b05_l25,25,25,9,9,0.5,1.0,1.0,T_wait_offered,minimize,0.01,5.40737412028397,32,0.0100505019649588,32,32,32,32,32,0.0100505019649588,-5.397323618319011,False,0.4121533949735825,0.4121533949735825,-0.5857175394947022,-0.5857175394947022,0.0,0.0,1.0,1.0
t09_09_b05_l25,25,25,9,9,0.5,1.5,1.0,Obj_util_norm,maximize,0.01,0.4576934931506849,24,0.5337140410958905,24,24,24,24,24,0.5337140410958905,0.0760205479452055,False,0.3687536952572402,0.3687536952572402,-0.3164932402625195,-0.3164932402625195,0.0,0.0,0.0039099453908911,0.0039099453908911
t09_09_b05_l25,25,25,9,9,0.5,1.5,1.0,Obj_service_norm,maximize,0.01,0.5869949788137314,24,0.6816498998630677,24,24,24,24,24,0.6816498998630677,0.0946549210493362,False,0.3687536952572402,0.3687536952572402,-0.3164932402625195,-0.3164932402625195,0.0,0.0,0.0039099453908911,0.0039099453908911
t09_09_b05_l25,25,25,9,9,0.5,1.5,1.0,T_wait_offered,minimize,0.01,5.406639554754792,32,0.0100505019649588,32,32,32,32,32,0.0100505019649588,-5.396589052789833,False,0.4121533949735825,0.4121533949735825,-0.5857175394947022,-0.5857175394947022,0.0,0.0,1.0,1.0
t09_09_b05_l25,25,25,9,9,0.5,2.0,1.0,Obj_util_norm,maximize,0.01,0.4577211757990868,24,0.5697388698630137,24,24,24,24,24,0.5697388698630137,0.1120176940639269,False,0.3687536952572402,0.3687536952572402,-0.3164932402625195,-0.3164932402625195,0.0,0.0,0.0039099453908911,0.0039099453908911
t09_09_b05_l25,25,25,9,9,0.5,2.0,1.0,Obj_service_norm,maximize,0.01,0.5871369165158457,24,0.7274749665998326,24,24,24,24,24,0.7274749665998326,0.1403380500839869,False,0.3687536952572402,0.3687536952572402,-0.3164932402625195,-0.3164932402625195,0.0,0.0,0.0039099453908911,0.0039099453908911
t09_09_b05_l25,25,25,9,9,0.5,2.0,1.0,T_wait_offered,minimize,0.01,5.40614979772545,32,0.0100505019649588,32,32,32,32,32,0.0100505019649588,-5.396099295760491,False,0.4121533949735825,0.4121533949735825,-0.5857175394947022,-0.5857175394947022,0.0,0.0,1.0,1.0
t09_09_b05_l50,50,50,9,9,0.5,0.5,1.0,Obj_util_norm,maximize,0.01,0.4207948059360731,0,0.4207948059360731,"0,2,4,6,8","0-8 [0,2,4,6,8]",4,"2,4,6,8","2-8 [2,4,6,8]",0.4204666095890411,-0.000328196347032,True,0.0006919832883165,0.0037938336932801,-0.0037581394880895,-0.0008526586746845,-1.9295350873115567e-05,2.467434763445913e-06,-3.812722682083731e-05,5.252016211371782e-06
t09_09_b05_l50,50,50,9,9,0.5,0.5,1.0,Obj_service_norm,maximize,0.01,0.2690085668187012,4,0.2690338352982863,"0,2,4,6,8","0-8 [0,2,4,6,8]",4,"2,4,6,8","2-8 [2,4,6,8]",0.2690338352982863,2.5268479585061066e-05,True,0.0006919832883165,0.0037938336932801,-0.0037581394880895,-0.0008526586746845,-1.9295350873115567e-05,2.467434763445913e-06,-3.812722682083731e-05,5.252016211371782e-06
t09_09_b05_l50,50,50,9,9,0.5,0.5,1.0,T_wait_offered,minimize,0.01,9.314020565818346,32,5.388059419549632,32,32,32,32,32,5.388059419549632,-3.9259611462687145,False,0.3206268405575627,0.3206268405575627,-0.268936205079226,-0.268936205079226,-1.9295350873115567e-05,-1.9295350873115567e-05,0.9999618727731792,0.9999618727731792
t09_09_b05_l50,50,50,9,9,0.5,1.0,1.0,Obj_util_norm,maximize,0.01,0.4209203767123288,32,0.4590667808219179,32,32,32,32,32,0.4590667808219179,0.038146404109589,False,0.3206268405575627,0.3206268405575627,-0.268936205079226,-0.268936205079226,-1.9295350873115567e-05,-1.9295350873115567e-05,0.9999618727731792,0.9999618727731792
t09_09_b05_l50,50,50,9,9,0.5,1.0,1.0,Obj_service_norm,maximize,0.01,0.2690447476884388,32,0.2948900654276072,32,32,32,32,32,0.2948900654276072,0.0258453177391684,False,0.3206268405575627,0.3206268405575627,-0.268936205079226,-0.268936205079226,-1.9295350873115567e-05,-1.9295350873115567e-05,0.9999618727731792,0.9999618727731792
t09_09_b05_l50,50,50,9,9,0.5,1.0,1.0,T_wait_offered,minimize,0.01,9.31302965301896,32,5.388059419549632,32,32,32,32,32,5.388059419549632,-3.924970233469328,False,0.3206268405575627,0.3206268405575627,-0.268936205079226,-0.268936205079226,-1.9295350873115567e-05,-1.9295350873115567e-05,0.9999618727731792,0.9999618727731792
t09_09_b05_l50,50,50,9,9,0.5,1.5,1.0,Obj_util_norm,maximize,0.01,0.4209957191780821,32,0.5508801369863014,32,32,32,32,32,0.5508801369863014,0.1298844178082193,False,0.3206268405575627,0.3206268405575627,-0.268936205079226,-0.268936205079226,-1.9295350873115567e-05,-1.9295350873115567e-05,0.9999618727731792,0.9999618727731792
t09_09_b05_l50,50,50,9,9,0.5,1.5,1.0,Obj_service_norm,maximize,0.01,0.2690664562102814,32,0.3538680785131286,32,32,32,32,32,0.3538680785131286,0.0848016223028472,False,0.3206268405575627,0.3206268405575627,-0.268936205079226,-0.268936205079226,-1.9295350873115567e-05,-1.9295350873115567e-05,0.9999618727731792,0.9999618727731792
t09_09_b05_l50,50,50,9,9,0.5,1.5,1.0,T_wait_offered,minimize,0.01,9.312434508769176,32,5.388059419549632,32,32,32,32,32,5.388059419549632,-3.924375089219544,False,0.3206268405575627,0.3206268405575627,-0.268936205079226,-0.268936205079226,-1.9295350873115567e-05,-1.9295350873115567e-05,0.9999618727731792,0.9999618727731792
t09_09_b05_l50,50,50,9,9,0.5,2.0,1.0,Obj_util_norm,maximize,0.01,0.4210459474885843,32,0.6120890410958905,32,32,32,32,32,0.6120890410958905,0.1910430936073061,False,0.3206268405575627,0.3206268405575627,-0.268936205079226,-0.268936205079226,-1.9295350873115567e-05,-1.9295350873115567e-05,0.9999618727731792,0.9999618727731792
t09_09_b05_l50,50,50,9,9,0.5,2.0,1.0,Obj_service_norm,maximize,0.01,0.2690809285581765,32,0.3931867539034763,32,32,32,32,32,0.3931867539034763,0.1241058253452997,False,0.3206268405575627,0.3206268405575627,-0.268936205079226,-0.268936205079226,-1.9295350873115567e-05,-1.9295350873115567e-05,0.9999618727731792,0.9999618727731792
t09_09_b05_l50,50,50,9,9,0.5,2.0,1.0,T_wait_offered,minimize,0.01,9.312037489163044,32,5.388059419549632,32,32,32,32,32,5.388059419549632,-3.923978069613413,False,0.3206268405575627,0.3206268405575627,-0.268936205079226,-0.268936205079226,-1.9295350873115567e-05,-1.9295350873115567e-05,0.9999618727731792,0.9999618727731792
t09_09_b07_l25,25,25,9,9,0.7,0.5,1.0,Obj_util_norm,maximize,0.01,0.4575827625570776,0,0.4575827625570776,"0,2,4,6,8,10,12","0-12 [0,2,4,6,8,10,12]",2,"2,4,6,8,10,12","2-12 [2,4,6,8,10,12]",0.4574728881278538,-0.0001098744292237,False,0.000423051746691,0.0122074151255499,-0.0111263805824541,-0.0004224721346655,0.0,0.0,0.0,0.0
t09_09_b07_l25,25,25,9,9,0.7,0.5,1.0,Obj_service_norm,maximize,0.01,0.5864272280052739,0,0.5864272280052739,"0,2,4,6,8,10,12","0-12 [0,2,4,6,8,10,12]",2,"2,4,6,8,10,12","2-12 [2,4,6,8,10,12]",0.5862865971643939,-0.00014063084088,False,0.000423051746691,0.0122074151255499,-0.0111263805824541,-0.0004224721346655,0.0,0.0,0.0,0.0
t09_09_b07_l25,25,25,9,9,0.7,0.5,1.0,T_wait_offered,minimize,0.01,5.408598204065391,32,0.0100505019649588,32,32,32,32,32,0.0100505019649588,-5.398547702100432,False,0.4121533949735825,0.4121533949735825,-0.5857175394947022,-0.5857175394947022,0.0,0.0,1.0,1.0
t09_09_b07_l25,25,25,9,9,0.7,1.0,1.0,Obj_util_norm,maximize,0.01,0.4576519691780822,24,0.4796960616438356,24,24,24,24,24,0.4796960616438356,0.0220440924657534,False,0.3714993699734755,0.3714993699734755,-0.3166462520185737,-0.3166462520185737,0.0,0.0,0.0,0.0
t09_09_b07_l25,25,25,9,9,0.7,1.0,1.0,Obj_service_norm,maximize,0.01,0.5867820722605599,24,0.6142086312380106,24,24,24,24,24,0.6142086312380106,0.0274265589774507,False,0.3714993699734755,0.3714993699734755,-0.3166462520185737,-0.3166462520185737,0.0,0.0,0.0,0.0
t09_09_b07_l25,25,25,9,9,0.7,1.0,1.0,T_wait_offered,minimize,0.01,5.40737412028397,32,0.0100505019649588,32,32,32,32,32,0.0100505019649588,-5.397323618319011,False,0.4121533949735825,0.4121533949735825,-0.5857175394947022,-0.5857175394947022,0.0,0.0,1.0,1.0
t09_09_b07_l25,25,25,9,9,0.7,1.5,1.0,Obj_util_norm,maximize,0.01,0.4576934931506849,24,0.5337226027397259,24,24,24,24,24,0.5337226027397259,0.0760291095890409,False,0.3714993699734755,0.3714993699734755,-0.3166462520185737,-0.3166462520185737,0.0,0.0,0.0,0.0
t09_09_b07_l25,25,25,9,9,0.7,1.5,1.0,Obj_service_norm,maximize,0.01,0.5869949788137314,24,0.6832360999903871,24,24,24,24,24,0.6832360999903871,0.0962411211766557,False,0.3714993699734755,0.3714993699734755,-0.3166462520185737,-0.3166462520185737,0.0,0.0,0.0,0.0
t09_09_b07_l25,25,25,9,9,0.7,1.5,1.0,T_wait_offered,minimize,0.01,5.406639554754792,32,0.0100505019649588,32,32,32,32,32,0.0100505019649588,-5.396589052789833,False,0.4121533949735825,0.4121533949735825,-0.5857175394947022,-0.5857175394947022,0.0,0.0,1.0,1.0
t09_09_b07_l25,25,25,9,9,0.7,2.0,1.0,Obj_util_norm,maximize,0.01,0.4577211757990868,24,0.5697402968036529,24,24,24,24,24,0.5697402968036529,0.1120191210045661,False,0.3714993699734755,0.3714993699734755,-0.3166462520185737,-0.3166462520185737,0.0,0.0,0.0,0.0
t09_09_b07_l25,25,25,9,9,0.7,2.0,1.0,Obj_service_norm,maximize,0.01,0.5871369165158457,24,0.7292544124919715,24,24,24,24,24,0.7292544124919715,0.1421174959761258,False,0.3714993699734755,0.3714993699734755,-0.3166462520185737,-0.3166462520185737,0.0,0.0,0.0,0.0
t09_09_b07_l25,25,25,9,9,0.7,2.0,1.0,T_wait_offered,minimize,0.01,5.40614979772545,32,0.0100505019649588,32,32,32,32,32,0.0100505019649588,-5.396099295760491,False,0.4121533949735825,0.4121533949735825,-0.5857175394947022,-0.5857175394947022,0.0,0.0,1.0,1.0
t09_09_b07_l50,50,50,9,9,0.7,0.5,1.0,Obj_util_norm,maximize,0.01,0.4213027968036529,0,0.4213027968036529,"0,2,4,6,8,10","0-10 [0,2,4,6,8,10]",2,"2,4,6,8,10","2-10 [2,4,6,8,10]",0.4210973173515981,-0.0002054794520548,False,0.0003956073278111,0.0062247074584634,-0.0062902465140702,-0.0003936944665324,0.0,0.0,0.0,0.0
t09_09_b07_l50,50,50,9,9,0.7,0.5,1.0,Obj_service_norm,maximize,0.01,0.2696238867722629,0,0.2696238867722629,"0,2,4,6,8,10","0-10 [0,2,4,6,8,10]",2,"2,4,6,8,10","2-10 [2,4,6,8,10]",0.2694932929038448,-0.000130593868418,False,0.0003956073278111,0.0062247074584634,-0.0062902465140702,-0.0003936944665324,0.0,0.0,0.0,0.0
t09_09_b07_l50,50,50,9,9,0.7,0.5,1.0,T_wait_offered,minimize,0.01,8.423402829397215,32,5.388059419549632,32,32,32,32,32,5.388059419549632,-3.0353434098475836,False,0.3206288243100604,0.3206288243100604,-0.2698601768858173,-0.2698601768858173,0.0,0.0,1.0,1.0
t09_09_b07_l50,50,50,9,9,0.7,1.0,1.0,Obj_util_norm,maximize,0.01,0.4208583047945205,32,0.4590667808219179,32,32,32,32,32,0.4590667808219179,0.0382084760273973,False,0.3206288243100604,0.3206288243100604,-0.2698601768858173,-0.2698601768858173,0.0,0.0,1.0,1.0
t09_09_b07_l50,50,50,9,9,0.7,1.0,1.0,Obj_service_norm,maximize,0.01,0.2695057417154856,32,0.2948900654276072,32,32,32,32,32,0.2948900654276072,0.0253843237121216,False,0.3206288243100604,0.3206288243100604,-0.2698601768858173,-0.2698601768858173,0.0,0.0,1.0,1.0
t09_09_b07_l50,50,50,9,9,0.7,1.0,1.0,T_wait_offered,minimize,0.01,8.423093994079945,32,5.388059419549632,32,32,32,32,32,5.388059419549632,-3.0350345745303136,False,0.3206288243100604,0.3206288243100604,-0.2698601768858173,-0.2698601768858173,0.0,0.0,1.0,1.0
t09_09_b07_l50,50,50,9,9,0.7,1.5,1.0,Obj_util_norm,maximize,0.01,0.420591609589041,32,0.5508801369863014,32,32,32,32,32,0.5508801369863014,0.1302885273972603,False,0.3206288243100604,0.3206288243100604,-0.2698601768858173,-0.2698601768858173,0.0,0.0,1.0,1.0
t09_09_b07_l50,50,50,9,9,0.7,1.5,1.0,Obj_service_norm,maximize,0.01,0.2694348546814192,32,0.3538680785131286,32,32,32,32,32,0.3538680785131286,0.0844332238317093,False,0.3206288243100604,0.3206288243100604,-0.2698601768858173,-0.2698601768858173,0.0,0.0,1.0,1.0
t09_09_b07_l50,50,50,9,9,0.7,1.5,1.0,T_wait_offered,minimize,0.01,8.422907048274975,32,5.388059419549632,32,32,32,32,32,5.388059419549632,-3.034847628725344,False,0.3206288243100604,0.3206288243100604,-0.2698601768858173,-0.2698601768858173,0.0,0.0,1.0,1.0
t09_09_b07_l50,50,50,9,9,0.7,2.0,1.0,Obj_util_norm,maximize,0.01,0.4204138127853881,32,0.6120890410958905,32,32,32,32,32,0.6120890410958905,0.1916752283105023,False,0.3206288243100604,0.3206288243100604,-0.2698601768858173,-0.2698601768858173,0.0,0.0,1.0,1.0
t09_09_b07_l50,50,50,9,9,0.7,2.0,1.0,Obj_service_norm,maximize,0.01,0.2693875966587084,32,0.3931867539034763,32,32,32,32,32,0.3931867539034763,0.1237991572447679,False,0.3206288243100604,0.3206288243100604,-0.2698601768858173,-0.2698601768858173,0.0,0.0,1.0,1.0
t09_09_b07_l50,50,50,9,9,0.7,2.0,1.0,T_wait_offered,minimize,0.01,8.422781730875533,32,5.388059419549632,32,32,32,32,32,5.388059419549632,-3.0347223113259014,False,0.3206288243100604,0.3206288243100604,-0.2698601768858173,-0.2698601768858173,0.0,0.0,1.0,1.0
t12_12_b03_l25,25,25,12,12,0.3,0.5,1.0,Obj_util_norm,maximize,0.01,0.4575827625570776,0,0.4575827625570776,"0,2,4,6,8,10,12","0-12 [0,2,4,6,8,10,12]",2,"2,4,6,8,10,12","2-12 [2,4,6,8,10,12]",0.4574728881278538,-0.0001098744292237,False,0.000423051746691,0.0122074151255499,-0.0111263805824541,-0.0004224721346655,0.0,0.0,0.0,0.0
t12_12_b03_l25,25,25,12,12,0.3,0.5,1.0,Obj_service_norm,maximize,0.01,0.5864272280052739,0,0.5864272280052739,"0,2,4,6,8,10,12","0-12 [0,2,4,6,8,10,12]",2,"2,4,6,8,10,12","2-12 [2,4,6,8,10,12]",0.5862865971643939,-0.00014063084088,False,0.000423051746691,0.0122074151255499,-0.0111263805824541,-0.0004224721346655,0.0,0.0,0.0,0.0
t12_12_b03_l25,25,25,12,12,0.3,0.5,1.0,T_wait_offered,minimize,0.01,5.408598204065391,32,0.0100505019649588,32,32,32,32,32,0.0100505019649588,-5.398547702100432,False,0.4121533949735825,0.4121533949735825,-0.5857175394947022,-0.5857175394947022,0.0,0.0,1.0,1.0
t12_12_b03_l25,25,25,12,12,0.3,1.0,1.0,Obj_util_norm,maximize,0.01,0.4576519691780822,24,0.4791395547945205,24,24,24,24,24,0.4791395547945205,0.0214875856164383,False,0.3688657454430053,0.3688657454430053,-0.3178819513894241,-0.3178819513894241,0.0,0.0,0.1770440306726083,0.1770440306726083
t12_12_b03_l25,25,25,12,12,0.3,1.0,1.0,Obj_service_norm,maximize,0.01,0.5867820722605599,24,0.6122739692873505,24,24,24,24,24,0.6122739692873505,0.0254918970267905,False,0.3688657454430053,0.3688657454430053,-0.3178819513894241,-0.3178819513894241,0.0,0.0,0.1770440306726083,0.1770440306726083
t12_12_b03_l25,25,25,12,12,0.3,1.0,1.0,T_wait_offered,minimize,0.01,5.40737412028397,32,0.0100505019649588,32,32,32,32,32,0.0100505019649588,-5.397323618319011,False,0.4121533949735825,0.4121533949735825,-0.5857175394947022,-0.5857175394947022,0.0,0.0,1.0,1.0
t12_12_b03_l25,25,25,12,12,0.3,1.5,1.0,Obj_util_norm,maximize,0.01,0.4576934931506849,24,0.5330719178082192,24,24,24,24,24,0.5330719178082192,0.0753784246575342,False,0.3688657454430053,0.3688657454430053,-0.3178819513894241,-0.3178819513894241,0.0,0.0,0.1770440306726083,0.1770440306726083
t12_12_b03_l25,25,25,12,12,0.3,1.5,1.0,Obj_service_norm,maximize,0.01,0.5869949788137314,24,0.6811616455237649,24,24,24,24,24,0.6811616455237649,0.0941666667100334,False,0.3688657454430053,0.3688657454430053,-0.3178819513894241,-0.3178819513894241,0.0,0.0,0.1770440306726083,0.1770440306726083
t12_12_b03_l25,25,25,12,12,0.3,1.5,1.0,T_wait_offered,minimize,0.01,5.406639554754792,32,0.0100505019649588,32,32,32,32,32,0.0100505019649588,-5.396589052789833,False,0.4121533949735825,0.4121533949735825,-0.5857175394947022,-0.5857175394947022,0.0,0.0,1.0,1.0
t12_12_b03_l25,25,25,12,12,0.3,2.0,1.0,Obj_util_norm,maximize,0.01,0.4577211757990868,24,0.5690268264840183,24,24,24,24,24,0.5690268264840183,0.1113056506849314,False,0.3688657454430053,0.3688657454430053,-0.3178819513894241,-0.3178819513894241,0.0,0.0,0.1770440306726083,0.1770440306726083
t12_12_b03_l25,25,25,12,12,0.3,2.0,1.0,Obj_service_norm,maximize,0.01,0.5871369165158457,24,0.7270867630147079,24,24,24,24,24,0.7270867630147079,0.1399498464988622,False,0.3688657454430053,0.3688657454430053,-0.3178819513894241,-0.3178819513894241,0.0,0.0,0.1770440306726083,0.1770440306726083
t12_12_b03_l25,25,25,12,12,0.3,2.0,1.0,T_wait_offered,minimize,0.01,5.40614979772545,32,0.0100505019649588,32,32,32,32,32,0.0100505019649588,-5.396099295760491,False,0.4121533949735825,0.4121533949735825,-0.5857175394947022,-0.5857175394947022,0.0,0.0,1.0,1.0
t12_12_b03_l50,50,50,12,12,0.3,0.5,1.0,Obj_util_norm,maximize,0.01,0.4205194063926941,0,0.4205194063926941,"0,2,4,6,8","0-8 [0,2,4,6,8]",2,"2,4,6,8","2-8 [2,4,6,8]",0.420179794520548,-0.000339611872146,False,0.0013746177197289,0.0048071900233816,-0.0045899071574385,-0.0014289743282073,-0.0016789485229716,0.0002044689545083,-0.0026747120762161,0.0004000489777369
t12_12_b03_l50,50,50,12,12,0.3,0.5,1.0,Obj_service_norm,maximize,0.01,0.26894068452255,0,0.26894068452255,"0,2,4,6,8,10","0-10 [0,2,4,6,8,10]",4,"2,4,6,8,10","2-10 [2,4,6,8,10]",0.2685116220864078,-0.0004290624361422,False,0.0013746177197289,0.0085276793133806,-0.0079698397956955,-0.0014289743282073,-0.0022698162071541,0.0002044689545083,-0.0026747120762161,0.0004000489777369
t12_12_b03_l50,50,50,12,12,0.3,0.5,1.0,T_wait_offered,minimize,0.01,10.013330221064988,32,5.388059419549632,32,32,32,32,32,5.388059419549632,-4.625270801515357,False,0.3209488284767001,0.3209488284767001,-0.2689953755945679,-0.2689953755945679,-0.1605353192092428,-0.1605353192092428,0.8388747774441084,0.8388747774441084
t12_12_b03_l50,50,50,12,12,0.3,1.0,1.0,Obj_util_norm,maximize,0.01,0.4204345034246575,32,0.4590667808219179,32,32,32,32,32,0.4590667808219179,0.0386322773972603,False,0.3209488284767001,0.3209488284767001,-0.2689953755945679,-0.2689953755945679,-0.1605353192092428,-0.1605353192092428,0.8388747774441084,0.8388747774441084
