analysis_family,scenario_id,arrival_rate_class_1,arrival_rate_class_2,tau_1,tau_2,balk_high_class_1,balk_high_class_2,cancel_prob_class_1,cancel_prob_class_2,no_show_threshold_1,no_show_threshold_2,no_show_high_class_1,no_show_high_class_2,w1,w2,Q,Obj_util_norm_mean,Obj_util_norm_ci95_low,Obj_util_norm_ci95_high,Obj_util_norm_n,delta_Obj_util_norm_mean,delta_Obj_util_norm_ci95_low,delta_Obj_util_norm_ci95_high,delta_Obj_util_norm_n,Obj_service_norm_mean,Obj_service_norm_ci95_low,Obj_service_norm_ci95_high,Obj_service_norm_n,delta_Obj_service_norm_mean,delta_Obj_service_norm_ci95_low,delta_Obj_service_norm_ci95_high,delta_Obj_service_norm_n,T_wait_offered_mean,T_wait_offered_ci95_low,T_wait_offered_ci95_high,T_wait_offered_n,delta_T_wait_offered_mean,delta_T_wait_offered_ci95_low,delta_T_wait_offered_ci95_high,delta_T_wait_offered_n,class_1_service_rate_mean,class_1_service_rate_ci95_low,class_1_service_rate_ci95_high,class_1_service_rate_n,delta_class_1_service_rate_mean,delta_class_1_service_rate_ci95_low,delta_class_1_service_rate_ci95_high,delta_class_1_service_rate_n,class_2_service_rate_mean,class_2_service_rate_ci95_low,class_2_service_rate_ci95_high,class_2_service_rate_n,delta_class_2_service_rate_mean,delta_class_2_service_rate_ci95_low,delta_class_2_service_rate_ci95_high,delta_class_2_service_rate_n,class_1_no_offer_rate_mean,class_1_no_offer_rate_ci95_low,class_1_no_offer_rate_ci95_high,class_1_no_offer_rate_n,delta_class_1_no_offer_rate_mean,delta_class_1_no_offer_rate_ci95_low,delta_class_1_no_offer_rate_ci95_high,delta_class_1_no_offer_rate_n,class_2_no_offer_rate_mean,class_2_no_offer_rate_ci95_low,class_2_no_offer_rate_ci95_high,class_2_no_offer_rate_n,delta_class_2_no_offer_rate_mean,delta_class_2_no_offer_rate_ci95_low,delta_class_2_no_offer_rate_ci95_high,delta_class_2_no_offer_rate_n
class2_no_show_surface,class2_no_show_surface__bt09_09__bh50_50__c10_10__nt06_08__nh30_30,25,25,9,9,0.5,0.5,0.1,0.1,6,8,0.3,0.3,1.0,1.0,6,0.4788934075342467,0.47780388484589037,0.4798930329623288,20,0.00010916095890411149,7.491438356165281e-05,0.00014554794520547364,20,0.6142120108243264,0.6119559150675931,0.6163204839285441,20,0.00014092946664671647,9.630234206433373e-05,0.00018932059100719198,20,5.415725643588581,5.386497066171739,5.4448597887331305,20,0.0,0.0,0.0,20,0.5894170197655371,0.5862147974823968,0.5923994982885084,20,0.0026038079498597044,0.0022397644442724352,0.0029827029879126382,20,0.6390070018831157,0.6369396125801341,0.6409747059080311,20,-0.0023219490165662495,-0.0026891525469662555,-0.001966967955707565,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20
class2_no_show_surface,class2_no_show_surface__bt09_09__bh50_50__c10_10__nt06_08__nh30_30,25,25,9,9,0.5,0.5,0.1,0.1,6,8,0.3,0.3,1.0,1.0,7,0.47892979452054796,0.4778424122431507,0.4799250856164384,20,0.00014554794520547364,0.00010702054794519412,0.00018835616438354075,20,0.6142601774915711,0.61200468223119,0.6163702874874704,20,0.0001890961338915087,0.0001376899454802186,0.0002445715325434905,20,5.415725643588581,5.386497066171739,5.4448597887331305,20,0.0,0.0,0.0,20,0.5900773290645736,0.586851726445522,0.5931175017757044,20,0.003264117248896042,0.0027918467396826135,0.003750068895380181,20,0.6384430259185689,0.6363438379077128,0.6404678508758491,20,-0.0028859249811130304,-0.003350859342946354,-0.0024090531014320225,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20
class2_no_show_surface,class2_no_show_surface__bt09_09__bh50_50__c10_10__nt06_08__nh30_30,25,25,9,9,0.5,0.5,0.1,0.1,6,8,0.3,0.3,1.0,1.0,8,0.4789875856164384,0.4778980629280821,0.4799850171232876,20,0.00020333904109588464,0.00015624999999998835,0.00025256849315069004,20,0.6143350468376868,0.6120761700444954,0.6164487786373304,20,0.0002639654800071278,0.00019620758897812173,0.0003372117985380309,20,5.415725643588581,5.386497066171739,5.4448597887331305,20,0.0,0.0,0.0,20,0.5909627831035673,0.5876717827531566,0.594011265978515,20,0.004149571287889881,0.003640456698133335,0.004694731672069033,20,0.6377073105718064,0.6356148827885215,0.6397216991766831,20,-0.0036216403278756084,-0.004104735277345175,-0.003132336319167021,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20
class2_no_show_surface,class2_no_show_surface__bt09_09__bh50_50__c10_10__nt06_08__nh30_30,25,25,9,9,0.5,0.5,0.1,0.1,6,8,0.3,0.3,1.0,1.0,9,0.47905607876712325,0.4779730308219179,0.4800450021404109,20,0.00027183219178082143,0.00021190068493149862,0.00033176369863013313,20,0.6144218366855888,0.6121916834361968,0.6165142086130984,20,0.00035075532790904693,0.0002634778857192341,0.0004367291923925332,20,5.415725643588581,5.386497066171739,5.4448597887331305,20,0.0,0.0,0.0,20,0.5921301953136564,0.588914230792413,0.5950897455738134,20,0.0053169834979789,0.004775765489435503,0.005880826541334861,20,0.6367134780575212,0.6345832292485976,0.6387916688300375,20,-0.004615472842160823,-0.005151510899878538,-0.004095284000109468,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20
class2_no_show_surface,class2_no_show_surface__bt09_09__bh50_50__c10_10__nt06_08__nh30_30,25,25,9,9,0.5,0.5,0.1,0.1,6,8,0.3,0.3,1.0,1.0,10,0.47916738013698634,0.4780778574486301,0.48016695205479454,20,0.00038313356164383915,0.0003232020547945302,0.00044734589041095784,20,0.6145658700454751,0.6123159669195497,0.6166564827475463,20,0.0004947886877954167,0.00040316570475754473,0.0005963565464864498,20,5.415736633998813,5.38651358764559,5.4448681441804165,20,1.0990410234068549e-05,2.7403266469328003e-06,2.1952808808656242e-05,20,0.5938770142850212,0.590685323763393,0.5969806937183475,20,0.007063802469343639,0.006388107211402356,0.007816318429977704,20,0.6352547258059292,0.6329410065570973,0.6375026992314267,20,-0.006074225093752822,-0.006753336139731585,-0.005436043212259454,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20
class2_no_show_surface,class2_no_show_surface__bt09_09__bh50_50__c10_10__nt06_08__nh30_30,25,25,9,9,0.5,0.5,0.1,0.1,6,8,0.3,0.3,1.0,1.0,11,0.4793428938356164,0.4782447024828766,0.48034465967465756,20,0.0005586472602739645,0.0004687500000000039,0.0006528253424657242,20,0.6147902597191097,0.6125381573501811,0.6168730070706152,20,0.000719178361429973,0.0005858302607571812,0.0008641715436545896,20,5.415758555957782,5.386538227523673,5.4448979931175,20,3.291236920190954e-05,1.6474950029963242e-05,4.939125135041578e-05,20,0.5957661746226425,0.592613719751071,0.5988534484232709,20,0.008952962806965064,0.008242227330706528,0.009707381837467081,20,0.6338143448155769,0.6314892115533833,0.6360134997707743,20,-0.007514606084105119,-0.008190951021707173,-0.0068716086578396555,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20
class2_no_show_surface,class2_no_show_surface__bt09_09__bh50_50__c10_10__nt06_08__nh30_30,25,25,9,9,0.5,0.5,0.1,0.1,6,8,0.3,0.3,1.0,1.0,12,0.4795012842465754,0.4781635273972603,0.4806550192636987,20,0.000717037671232873,0.00026969178082190677,0.0010059931506849306,20,0.6148672623153151,0.6120715082652418,0.6172015144582305,20,0.000796180957635334,-5.714084039233804e-05,0.0013204628923942944,20,5.420338442296904,5.387712199714447,5.45430336593162,20,0.004612798708324206,7.980505443501818e-05,0.013635235181537649,20,0.597928165880605,0.5943934829241523,0.6011608738598219,20,0.011114954064927445,0.010105383366513716,0.012023752812141821,20,0.6318063587500251,0.6292107363544622,0.6341541283759949,20,-0.009522592149656789,-0.01056332222130613,-0.008673052394178874,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20
class2_no_show_surface,class2_no_show_surface__bt09_09__bh50_50__c10_10__nt06_08__nh30_30,25,25,9,9,0.5,0.5,0.1,0.1,6,8,0.3,0.3,1.0,1.0,13,0.48032748287671234,0.47898753210616435,0.4814726562500001,20,0.0015432363013698574,0.0011151005993150426,0.0018621575342465727,20,0.6159311149023702,0.6132004040192154,0.6182859170561873,20,0.0018600335446903704,0.0010153480426594612,0.0024387479298012414,20,5.420585245753935,5.3879695748566645,5.454515964964129,20,0.004859602165354904,0.00028779423543896955,0.01390983975664611,20,0.6029236564479289,0.5992688136015226,0.6061568300572105,20,0.016110444632251354,0.01485850749138332,0.017297993467311347,20,0.6289385733568114,0.6264242788134893,0.6312976488852423,20,-0.012390377542870607,-0.013346394102536642,-0.011525252713459548,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20
class2_no_show_surface,class2_no_show_surface__bt09_09__bh50_50__c10_10__nt06_08__nh30_30,25,25,9,9,0.5,0.5,0.1,0.1,6,8,0.3,0.3,1.0,1.0,14,0.48214255136986306,0.4809524293664384,0.483212917380137,20,0.003358304794520553,0.003045751284246579,0.0036729452054794524,20,0.6185662138278254,0.6164632296947522,0.6205522689696737,20,0.004495132470145663,0.004018677824011182,0.0049904025413744346,20,5.419251104677544,5.388482200494487,5.449622593700618,20,0.0035254610889644323,0.001380853057985514,0.006766353633755542,20,0.6127143446595992,0.6088775543999138,0.6161571154799507,20,0.02590113284392174,0.024219907693464316,0.027427296986737303,20,0.6244180829960517,0.622471511456981,0.6262737740180172,20,-0.016910867903630382,-0.018215361150348924,-0.01543257296389231,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20
class2_no_show_surface,class2_no_show_surface__bt09_09__bh50_50__c10_10__nt06_08__nh30_30,25,25,9,9,0.5,0.5,0.1,0.1,6,8,0.3,0.3,1.0,1.0,15,0.4863527397260274,0.4852139875856164,0.4874807363013698,20,0.007568493150684924,0.006209225171232864,0.008931988441780824,20,0.6231583019752817,0.6203542941750732,0.6259534667896627,20,0.009087220617601876,0.005364754012621451,0.012350230971696711,20,5.435153399495959,5.393729107114664,5.474738489238788,20,0.01942775590737784,-0.016612928181854714,0.056024452012848544,20,0.6338666965975042,0.6304481996843007,0.6373075380606332,20,0.047053484781826777,0.04272852043640088,0.051428289400114645,20,0.6124499073530589,0.6090690587815657,0.6158165835043684,20,-0.028879043546623018,-0.03289078621201432,-0.02549868431995036,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20
class2_no_show_surface,class2_no_show_surface__bt09_09__bh50_50__c10_10__nt06_08__nh30_30,25,25,9,9,0.5,0.5,0.1,0.1,6,8,0.3,0.3,1.0,1.0,16,0.49181934931506843,0.4906206656678081,0.4928660637842467,20,0.013035102739726015,0.011660958904109574,0.014304366438356147,20,0.6327751969401298,0.6292847977905285,0.6361305188819272,20,0.01870411558245013,0.014813144911008337,0.022257533287829572,20,5.411461406524846,5.358593136308028,5.461188801000122,20,-0.004264237063734822,-0.05251166631823506,0.04504317093142965,20,0.6787449687421383,0.6742163332908682,0.6830587671014063,20,0.09193175692646086,0.08718112028043108,0.09639189802763568,20,0.5868054251381214,0.5826311135096993,0.5910641660026462,20,-0.05452352576156057,-0.058773630409751185,-0.05017715431017416,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20
class2_no_show_surface,class2_no_show_surface__bt09_09__bh50_50__c10_10__nt06_08__nh30_30,25,25,9,9,0.5,0.5,0.1,0.1,6,8,0.3,0.3,1.0,1.0,17,0.48828339041095886,0.48707614511986286,0.4894392123287671,20,0.009499143835616435,0.008152771832191784,0.01090967465753424,20,0.6249555730362764,0.6221057773988314,0.6278457853291647,20,0.010884491678596708,0.007721561020504971,0.01430720214096374,20,5.480096676354046,5.449569751754965,5.50992194118044,20,0.06437103276546478,0.02854579012074653,0.09812949632429374,20,0.7140921278452821,0.7111904156391254,0.7170395493216776,20,0.12727891602960473,0.12391057172934909,0.13052067528334524,20,0.5358190182272707,0.530941480002629,0.5405739857824293,20,-0.1055099326724113,-0.1107107351070182,-0.10035005745070724,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20
class2_no_show_surface,class2_no_show_surface__bt09_09__bh50_50__c10_10__nt06_08__nh30_30,25,25,9,9,0.5,0.5,0.1,0.1,6,8,0.3,0.3,1.0,1.0,18,0.481808647260274,0.48074909032534247,0.48287045162671227,20,0.003024400684931505,0.0019391053082191672,0.004051851455479457,20,0.6169266557950553,0.6143832471333425,0.6194160360523644,20,0.0028555744373757242,7.83759773143874e-05,0.005528848865335238,20,5.46544031106311,5.4376665366831,5.492536770476643,20,0.0497146674745292,0.02498192081350426,0.07880744624544968,20,0.7493009801180985,0.7462163134532893,0.7524527654576187,20,0.16248776830242107,0.15856865129169748,0.16651541012934795,20,0.4845523314720124,0.4806125542776244,0.48859587744245675,20,-0.1567766194276696,-0.16088281178969724,-0.1527723285341315,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20
class2_no_show_surface,class2_no_show_surface__bt09_09__bh50_50__c10_10__nt06_08__nh30_30,25,25,9,9,0.5,0.5,0.1,0.1,6,8,0.3,0.3,1.0,1.0,19,0.477923801369863,0.4773051690924657,0.4785338720034247,20,-0.0008604452054794653,-0.0021083583047945384,0.0005522795376712128,20,0.6114447634712177,0.6094597036493258,0.6134392996005158,20,-0.0026263178864621315,-0.00558394535178009,0.00030873941497944386,20,5.404837209420267,5.380813637473258,5.427424661424587,20,-0.010888434168314198,-0.03786846667235426,0.01567647786414891,20,0.7822370393932626,0.779512330896158,0.784934613324811,20,0.19542382757758525,0.19164764585496782,0.19910076069818344,20,0.4406524875491725,0.438241555038824,0.4433221543673183,20,-0.2006764633505095,-0.20408819992197383,-0.19710863228603945,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20
class2_no_show_surface,class2_no_show_surface__bt09_09__bh50_50__c10_10__nt06_08__nh30_30,25,25,9,9,0.5,0.5,0.1,0.1,6,8,0.3,0.3,1.0,1.0,20,0.47745291095890413,0.47683433219178084,0.47810793022260284,20,-0.0013313356164383506,-0.0026606378424657343,3.863441780823287e-05,20,0.6114204881370536,0.6084296817896584,0.6142562736060778,20,-0.0026505932206260297,-0.006205704329061911,0.0010803102784114234,20,5.324758921360923,5.290545890090911,5.358264479570996,20,-0.09096672222765859,-0.12922544894012128,-0.05391504623525127,20,0.8177030860491967,0.8130086141239692,0.8223521788720471,20,0.23088987423351925,0.22608896884289442,0.23587589375446652,20,0.4051378902249107,0.4017937861365962,0.4086238532898146,20,-0.23619106067477133,-0.24007607705758244,-0.23207785411220713,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20
class2_no_show_surface,class2_no_show_surface__bt09_09__bh50_50__c10_10__nt06_08__nh30_30,25,25,9,9,0.5,0.5,0.1,0.1,6,8,0.3,0.3,1.0,1.0,21,0.47821703767123286,0.4778146404109589,0.4786280500856165,20,-0.0005672089041095979,-0.0015925192636986624,0.0006121575342465797,20,0.6150571939186329,0.6131085451907649,0.6170520544688126,20,0.0009861125609530786,-0.0017749031681074537,0.0035178103883570532,20,5.207907635083577,5.183150909265429,5.23087190919735,20,-0.20781800850500365,-0.23487648634369607,-0.17805152671990673,20,0.8554068072173194,0.8525959277485887,0.8586048359268665,20,0.2685935954016422,0.264270640055837,0.272726823861907,20,0.374707580619946,0.37255871235690574,0.3768899761384185,20,-0.2666213702797361,-0.2686066510017343,-0.2644332589255481,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20
class2_no_show_surface,class2_no_show_surface__bt09_09__bh50_50__c10_10__nt06_08__nh30_30,25,25,9,9,0.5,0.5,0.1,0.1,6,8,0.3,0.3,1.0,1.0,22,0.4802418664383562,0.4798137842465754,0.48067851027397257,20,0.0014576198630136927,0.0004344499143835591,0.0024743685787671165,20,0.6162475701747593,0.6142327076438009,0.6181973292832098,20,0.002176488817079597,-0.0008603603570799903,0.005354442525157823,20,5.169186796150416,5.146392015259481,5.19286638665972,20,-0.24653884743816482,-0.2814528061084978,-0.21120267833354014,20,0.8894230329676356,0.8861258301781707,0.8926399242171547,20,0.30260982115195817,0.2979870554105282,0.3073122526748004,20,0.34307210738188304,0.3416853338691003,0.3445171970594081,20,-0.29825684351779896,-0.3007457127483754,-0.29570137381639766,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20
class2_no_show_surface,class2_no_show_surface__bt09_09__bh50_50__c10_10__nt06_08__nh30_30,25,25,9,9,0.5,0.5,0.1,0.1,6,8,0.3,0.3,1.0,1.0,23,0.4818578767123287,0.48135702054794527,0.4823759096746576,20,0.003073630136986297,0.0019177547089041286,0.004300139126712331,20,0.6171381656682302,0.6147365750736895,0.6195119806622674,20,0.0030670843105505942,-0.0002913354689715133,0.006600697154321975,20,5.1912392060874035,5.160618096671335,5.218987241609397,20,-0.22448643750117703,-0.2599672984202132,-0.18681605315578556,20,0.9246824763022566,0.9204963822075938,0.9288700048431997,20,0.33786926448657917,0.332478095937587,0.34325367540235374,20,0.309593855034204,0.3082533963757859,0.31092184627005826,20,-0.33173509586547795,-0.3340504153465123,-0.32947761951383026,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,2.186899311052593e-05,0.0,5.476334454519739e-05,20,2.186899311052593e-05,0.0,5.476334454519739e-05,20
class2_no_show_surface,class2_no_show_surface__bt09_09__bh50_50__c10_10__nt06_08__nh30_30,25,25,9,9,0.5,0.5,0.1,0.1,6,8,0.3,0.3,1.0,1.0,24,0.48250642123287674,0.48189849101027404,0.48308438570205486,20,0.003722174657534244,0.002649828767123294,0.004897260273972595,20,0.6187790397373927,0.6166097874113438,0.6211063407594244,20,0.004707958379712923,0.0007238850994433912,0.00889191634572422,20,5.317121782292459,5.275178271947478,5.353638186409659,20,-0.09860386129612202,-0.150177217711152,-0.04810279227369152,20,0.9604339281460748,0.9564611082253478,0.9645733562422619,20,0.3736207163303974,0.3678337893820911,0.3797322066904577,20,0.27712415132871043,0.2759648380468713,0.27842150683139016,20,-0.3642047995709716,-0.36706942047130325,-0.3611786225867082,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.004613986508752893,0.0033829038484134767,0.005993303311408749,20,0.004613986508752893,0.0033829038484134767,0.005993303311408749,20
class2_no_show_surface,class2_no_show_surface__bt09_09__bh50_50__c10_10__nt06_08__nh30_30,25,25,9,9,0.5,0.5,0.1,0.1,6,8,0.3,0.3,1.0,1.0,25,0.4814982876712329,0.48062066566780814,0.48234374999999996,20,0.0027140410958904045,0.0014639875856164255,0.004064640410958886,20,0.6156728162450659,0.6145706329417742,0.6167435717459593,20,0.001601734887386197,-0.0008598095368801917,0.004043339442052462,20,5.313591991479385,5.2880577267587405,5.340876113572579,20,-0.10213365210919649,-0.13638837588725786,-0.06594294444504838,20,0.9866906652465932,0.9849242118657732,0.9885440529228429,20,0.3998774534309157,0.39634862664047926,0.4034170455863003,20,0.2446549672435387,0.24373490145912155,0.24555012441201984,20,-0.3966739836561433,-0.39872137506120237,-0.39464089717372375,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.05433736200206649,0.0496096685602579,0.058871159857793884,20,0.05433736200206649,0.0496096685602579,0.058871159857793884,20
class2_no_show_surface,class2_no_show_surface__bt09_09__bh50_50__c10_10__nt06_08__nh30_30,25,25,9,9,0.5,0.5,0.1,0.1,6,8,0.3,0.3,1.0,1.0,26,0.47105736301369855,0.4689190389554795,0.4730201198630136,20,-0.007726883561643841,-0.010032320205479462,-0.005436590325342474,20,0.6035878512302778,0.6024878106407736,0.6046560104355859,20,-0.010483230127401821,-0.012936170059795972,-0.007881943964567583,20,4.949696063927621,4.930922105315133,4.969253520624899,20,-0.4660295796609596,-0.5031249696806847,-0.42988124539093137,20,0.9975736652061279,0.996327662583399,0.9985815251734604,20,0.4107604533904506,0.40762824757839683,0.4139950863562439,20,0.20960203725442783,0.20803114672307618,0.211195810557508,20,-0.43172691364525423,-0.4342385759264744,-0.4291305304838317,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.16956228661479278,0.162975130276521,0.1760686918035795,20,0.16956228661479278,0.162975130276521,0.1760686918035795,20
class2_no_show_surface,class2_no_show_surface__bt09_09__bh50_50__c10_10__nt06_08__nh30_30,25,25,9,9,0.5,0.5,0.1,0.1,6,8,0.3,0.3,1.0,1.0,27,0.45949272260273977,0.4574807363013699,0.4614662885273973,20,-0.019291523972602746,-0.021858090753424667,-0.016810680650684934,20,0.5874125686180134,0.5868728768568026,0.5879791204180441,20,-0.02665851273966629,-0.02881717154978278,-0.024376053876730145,20,4.424652326348666,4.407718732563492,4.441440159044821,20,-0.9910733172399147,-1.0285907842018456,-0.9528589005612367,20,0.9998371448104783,0.9997022279215454,0.9999402443302206,20,0.4130239329948007,0.4100782266844627,0.41617728462493947,20,0.17498799242554872,0.17395209382189558,0.17608213248560964,20,-0.46634095847413326,-0.4684862446989247,-0.4643628839234223,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.30016363828861164,0.2951656435097703,0.304680954700798,20,0.30016363828861164,0.2951656435097703,0.304680954700798,20
class2_no_show_surface,class2_no_show_surface__bt09_09__bh50_50__c10_10__nt06_08__nh30_30,25,25,9,9,0.5,0.5,0.1,0.1,6,8,0.3,0.3,1.0,1.0,28,0.44479023972602744,0.44296441566780825,0.44664399614726025,20,-0.03399400684931505,-0.03592075128424656,-0.032144691780821896,20,0.5698188428742897,0.569437403934761,0.5702152035737029,20,-0.04425223848339015,-0.04636243781533253,-0.042017663947458865,20,3.8389602483604355,3.8170498024514874,3.860642624446582,20,-1.5767653952281442,-1.615049464457912,-1.5381607076407078,20,0.9999945367132866,0.99998361013986,1.0,20,0.4131813248976092,0.41024221702002883,0.41628200871062465,20,0.13964314903529246,0.13889007848161855,0.14043043234357902,20,-0.5016858018643895,-0.5038436390679785,-0.4996058901285108,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.44108275913512546,0.43556182139966027,0.4464176342708843,20,0.44108275913512546,0.43556182139966027,0.4464176342708843,20
class2_no_show_surface,class2_no_show_surface__bt09_09__bh50_50__c10_10__nt06_08__nh30_30,25,25,9,9,0.5,0.5,0.1,0.1,6,8,0.3,0.3,1.0,1.0,29,0.4321789383561644,0.4306784567636985,0.43376953125,20,-0.046605308219178083,-0.04827707619863012,-0.044877943065068496,20,0.5525507398301969,0.5522695798960083,0.5528230666076762,20,-0.061520341527482855,-0.06379786056600603,-0.059166020519686724,20,3.159181457838313,3.1372642698262196,3.180999096055618,20,-2.2565441857502675,-2.2979120091084857,-2.215579267504866,20,1.0,1.0,1.0,20,0.4131867881843226,0.41024737576789316,0.4162914075446154,20,0.10510147966039377,0.10453915979201675,0.10564613321535232,20,-0.5362274712392883,-0.5383408391837278,-0.5340516167548991,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.5781147010219156,0.5740773860817372,0.5819703697797073,20,0.5781147010219156,0.5740773860817372,0.5819703697797073,20
class2_no_show_surface,class2_no_show_surface__bt09_09__bh50_50__c10_10__nt06_08__nh30_30,25,25,9,9,0.5,0.5,0.1,0.1,6,8,0.3,0.3,1.0,1.0,30,0.41813998287671234,0.4158172624143835,0.4203640303938357,20,-0.060644263698630144,-0.06360450556506848,-0.057681881421232886,20,0.53478288279322,0.534465073666045,0.5351159324715852,20,-0.07928819856445977,-0.08147164984130463,-0.076907983459855,20,2.3222240857568166,2.3049219471000417,2.3407464795924864,20,-3.0935015578317637,-3.1345794177945336,-3.0514926375232623,20,1.0,1.0,1.0,20,0.4131867881843226,0.41024737576789316,0.4162914075446154,20,0.06956576558643986,0.06893014733209005,0.07023186494317045,20,-0.5717631853132422,-0.5739784692619204,-0.5696189409688259,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.7215231459568198,0.7186478207090126,0.7242154676216933,20,0.7215231459568198,0.7186478207090126,0.7242154676216933,20
class2_no_show_surface,class2_no_show_surface__bt09_09__bh50_50__c10_10__nt06_08__nh30_30,25,25,9,9,0.5,0.5,0.1,0.1,6,8,0.3,0.3,1.0,1.0,31,0.40362799657534254,0.40205902183219183,0.405241973458904,20,-0.07515625000000001,-0.07735241866438358,-0.07293236301369864,20,0.5173937130287799,0.517257021813251,0.517531444597864,20,-0.09667736832889981,-0.09878680815375017,-0.0943929367307897,20,1.3234881051595757,1.3050884690571318,1.3424440786165424,20,-4.092237538429005,-4.126626796794424,-4.0582017115125835,20,1.0,1.0,1.0,20,0.4131867881843226,0.41024737576789316,0.4162914075446154,20,0.03478742605755984,0.03451404362650158,0.035062889195728086,20,-0.6065415248421221,-0.6084959169330748,-0.6045813780808021,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.859612803326861,0.8574055722878793,0.8616663333714389,20,0.859612803326861,0.8574055722878793,0.8616663333714389,20
class2_no_show_surface,class2_no_show_surface__bt09_09__bh50_50__c10_10__nt06_08__nh30_30,25,25,9,9,0.5,0.5,0.1,0.1,6,8,0.3,0.3,1.0,1.0,32,0.38979880136986295,0.38836900684931513,0.3910552761130137,20,-0.08898544520547946,-0.09080698844178083,-0.08721939212328769,20,0.5,0.5,0.5,20,-0.11407108135767974,-0.11618530266294629,-0.11179283329394812,20,0.011342008499469676,0.009522982822897904,0.013260162619243523,20,-5.404383635089111,-5.43385589930712,-5.374866287725024,20,1.0,1.0,1.0,20,0.4131867881843226,0.41024737576789316,0.4162914075446154,20,0.0,0.0,0.0,20,-0.641328950899682,-0.643285613068383,-0.6393610409422296,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,1.0,1.0,1.0,20,1.0,1.0,1.0,20
class2_no_show_surface,class2_no_show_surface__bt09_09__bh50_50__c10_10__nt06_08__nh30_30,25,25,9,9,0.5,0.5,0.1,0.1,6,8,0.3,0.3,1.1,1.0,0,0.4777666340508806,0.47665848214285705,0.4787866978555121,20,0.0,0.0,0.0,20,0.6127730875699654,0.6104570981582629,0.6149381867174415,20,0.0,0.0,0.0,20,5.415639228893413,5.3862261549020225,5.444623003364234,20,0.0,0.0,0.0,20,0.5868132118156775,0.5837085924553846,0.589752624232107,20,0.0,0.0,0.0,20,0.641328950899682,0.6393610409422296,0.643285613068383,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20
