background_id,source_scenario_ids,scenario_type,rho,class1_share,slots_per_day,lambda_total,lambda_class1,lambda_class2,horizon_class1,horizon_class2,cancel_class1,cancel_class2,balk_threshold_class1,balk_threshold_class2,balk_low_class1,balk_low_class2,balk_high_class1,balk_high_class2,noshow_threshold_class1,noshow_threshold_class2,noshow_low_class1,noshow_low_class2,noshow_high_class1,noshow_high_class2,gap_magnitude_focal,n_paired_seeds,mean_class2_low_regime_offer_share,mean_class2_high_regime_offer_share,exposure_active,pre_minus_post_absolute_served_gap,pre_minus_post_absolute_served_gap_ci_low,pre_minus_post_absolute_served_gap_ci_high,failure_component,classification
H7B0120,S088,sobol_symmetric,2.0,0.5,64,128.0,64.0,64.0,28,28,0.0,0.0,6,6,0.0,0.0,0.7,0.7,9,9,0.0,0.0,0.5,0.5,0.1,100,0.2694732846968025,0.7305267153031975,True,-0.04498257352536839,-0.04635575926240319,-0.04360938778833359,pre_minus_post_gap_effect,reversed
H7B0120,S088,sobol_symmetric,2.0,0.5,64,128.0,64.0,64.0,28,28,0.0,0.0,6,6,0.0,0.0,0.7,0.7,9,9,0.0,0.0,0.5,0.5,0.2,100,0.2503290596757662,0.7496709403242338,True,-0.10130808278395632,-0.10269228015290388,-0.09992388541500877,pre_minus_post_gap_effect,reversed
H7B0120,S088,sobol_symmetric,2.0,0.5,64,128.0,64.0,64.0,28,28,0.0,0.0,6,6,0.0,0.0,0.7,0.7,9,9,0.0,0.0,0.5,0.5,0.3,100,0.22781961306786103,0.7721803869321389,True,-0.16393547523347363,-0.1653421892376507,-0.16252876122929655,pre_minus_post_gap_effect,reversed
H7B0120,S088,sobol_symmetric,2.0,0.5,64,128.0,64.0,64.0,28,28,0.0,0.0,6,6,0.0,0.0,0.7,0.7,9,9,0.0,0.0,0.5,0.5,0.5,100,0.2227482627559108,0.7772517372440891,True,-0.007998582585255603,-0.009600721204509055,-0.006396443966002152,pre_minus_post_gap_effect,reversed
H7B0133,S101,sobol_symmetric,3.1,0.1,64,198.4,19.840000000000003,178.56,7,7,0.0,0.0,4,4,0.1,0.1,0.7,0.7,4,4,0.3,0.3,0.5,0.5,0.05,100,0.020417142175137893,0.9795828578248621,True,-0.019285234488222447,-0.020313067428821607,-0.018257401547623286,pre_minus_post_gap_effect,reversed
H7B0133,S101,sobol_symmetric,3.1,0.1,64,198.4,19.840000000000003,178.56,7,7,0.0,0.0,4,4,0.1,0.1,0.7,0.7,4,4,0.3,0.3,0.5,0.5,0.1,100,0.022649813277608056,0.9773501867223919,True,-0.03755461722353883,-0.038559935687254604,-0.03654929875982306,pre_minus_post_gap_effect,reversed
H7B0133,S101,sobol_symmetric,3.1,0.1,64,198.4,19.840000000000003,178.56,7,7,0.0,0.0,4,4,0.1,0.1,0.7,0.7,4,4,0.3,0.3,0.5,0.5,0.2,100,0.02713579079031174,0.9728642092096882,True,-0.05940767824109303,-0.06060043628857739,-0.058214920193608674,pre_minus_post_gap_effect,reversed
H7B0133,S101,sobol_symmetric,3.1,0.1,64,198.4,19.840000000000003,178.56,7,7,0.0,0.0,4,4,0.1,0.1,0.7,0.7,4,4,0.3,0.3,0.5,0.5,0.3,100,0.034132348378641375,0.9658676516213586,True,-0.07142970164377845,-0.07258057368785932,-0.07027882959969757,pre_minus_post_gap_effect,reversed
H7B0133,S101,sobol_symmetric,3.1,0.1,64,198.4,19.840000000000003,178.56,7,7,0.0,0.0,4,4,0.1,0.1,0.7,0.7,4,4,0.3,0.3,0.5,0.5,0.5,100,0.07492367064388628,0.9250763293561138,True,-0.05512492312373574,-0.05657800968383275,-0.05367183656363873,pre_minus_post_gap_effect,reversed
H7B0164,S132,sobol_symmetric,4.0,0.7,64,256.0,179.2,76.80000000000001,14,14,0.1,0.1,6,6,0.1,0.1,0.7,0.7,9,9,0.0,0.0,0.7,0.7,0.05,100,0.17172038724024039,0.8282796127597597,True,-0.01363290547165645,-0.014397419202467293,-0.012868391740845609,pre_minus_post_gap_effect,reversed
