background_id,source_scenario_ids,scenario_type,rho,class1_share,slots_per_day,horizon_class1,horizon_class2,cancel_class1_background,cancel_class2_background,target_loss_share,arm,focal_probability,realized_focal_loss_share,average_utilization,booked_slot_utilization,overall_percent_serviced,mean_accepted_booking_delay,mean_offered_booking_delay,class_1_percent_serviced,class_2_percent_serviced,overall_balking_rate,class_1_balking_rate,class_2_balking_rate,class_1_slot_utilization,class_2_slot_utilization,class_1_booked_slot_utilization,class_2_booked_slot_utilization,class_1_mean_offered_booking_delay,class_2_mean_offered_booking_delay,access_advantage_class_1,balking_rate_gap_class_1,delay_advantage_class_1,seed,class_1_arrivals,class_2_arrivals,class_1_offered,class_2_offered,class_1_booked,class_2_booked,class_1_balked,class_2_balked,class_1_canceled,class_2_canceled,class_1_no_show,class_2_no_show,class_1_served,class_2_served,class_1_no_offer_rate,class_2_no_offer_rate,overall_no_offer_rate,class_1_mean_accepted_booking_delay,class_2_mean_accepted_booking_delay,class_1_balk_rate_per_arrival,class_2_balk_rate_per_arrival,class_1_no_show_rate_per_arrival,class_2_no_show_rate_per_arrival,class_1_cancel_rate_per_arrival,class_2_cancel_rate_per_arrival,total_arrivals,total_offered
H2B0346,X112,asymmetric_stress,0.8,0.7,16,28,14,0.3,0.3,0.1,noshow,0.1,0.10313238770685579,0.7227739726027397,0.7825342465753424,0.8966029723991508,0.051399825021872264,0.05180467091295117,0.8968676122931442,0.8959276018099548,0.02929936305732484,0.0,0.10407239819004525,0.5196917808219178,0.20342465753424657,0.5794520547945206,0.20342465753424657,0.05319148936170213,0.048265460030165915,0.0009400104831893685,-0.10407239819004525,-0.004926029331536214,2069,3384,1326,3384,1326,3384,1188,0,138,0,0,349,0,3035,1188,0.0,0.0,0.0,0.05319148936170213,0.046296296296296294,0.0,0.10407239819004525,0.10313238770685579,0.0,0.0,0.0,4710,4710
H2B0346,X112,asymmetric_stress,0.8,0.7,16,28,14,0.3,0.3,0.1,noshow,0.1,0.09014869888475836,0.7157534246575342,0.7655821917808219,0.9047619047619048,0.03802281368821293,0.03744588744588745,0.9098513011152416,0.8929597701149425,0.03225108225108225,0.0,0.10704022988505747,0.5029109589041096,0.21284246575342466,0.5527397260273973,0.21284246575342466,0.03345724907063197,0.04669540229885057,0.016891531000299054,-0.10704022988505747,0.013238153228218606,2070,3228,1392,3228,1392,3228,1243,0,149,0,0,291,0,2937,1243,0.0,0.0,0.0,0.03345724907063197,0.0498793242156074,0.0,0.10704022988505747,0.09014869888475836,0.0,0.0,0.0,4620,4620
H2B0346,X112,asymmetric_stress,0.8,0.7,16,28,14,0.3,0.3,0.1,noshow,0.1,0.10526315789473684,0.708904109589041,0.7664383561643836,0.8945548833189283,0.03395889186773905,0.03349178910976664,0.8947368421052632,0.8941504178272981,0.032843560933448576,0.0,0.10584958217270195,0.48904109589041095,0.21986301369863015,0.5465753424657535,0.21986301369863015,0.03634085213032581,0.027158774373259052,0.0005864242779650697,-0.10584958217270195,-0.00918207775706676,2071,3192,1436,3192,1436,3192,1284,0,152,0,0,336,0,2856,1284,0.0,0.0,0.0,0.03634085213032581,0.028037383177570093,0.0,0.10584958217270195,0.10526315789473684,0.0,0.0,0.0,4628,4628
H2B0346,X112,asymmetric_stress,0.8,0.7,16,28,14,0.3,0.3,0.1,noshow,0.1,0.09514983008958913,0.7193493150684932,0.7720890410958904,0.9067357512953368,0.030612244897959183,0.030872193436960276,0.9048501699104109,0.9111111111111111,0.02677029360967185,0.0,0.08888888888888889,0.501541095890411,0.21763698630136985,0.5542808219178083,0.21763698630136985,0.02934816187828236,0.034408602150537634,-0.0062609412007001986,-0.08888888888888889,0.005060440272255273,2072,3237,1395,3237,1395,3237,1271,0,124,0,0,308,0,2929,1271,0.0,0.0,0.0,0.02934816187828236,0.03383162863886703,0.0,0.08888888888888889,0.09514983008958913,0.0,0.0,0.0,4632,4632
H2B0346,X112,asymmetric_stress,0.8,0.7,16,28,14,0.3,0.3,0.1,noshow,0.1,0.10073260073260074,0.7147260273972603,0.7712328767123288,0.89995687796464,0.03463587921847247,0.03514445881845623,0.8992673992673993,0.9016152716593245,0.028891763691246228,0.0,0.09838472834067548,0.5044520547945206,0.21027397260273972,0.560958904109589,0.21027397260273972,0.033577533577533576,0.038913362701908955,-0.002347872391925243,-0.09838472834067548,0.005335829124375378,2073,3276,1362,3276,1362,3276,1228,0,134,0,0,330,0,2946,1228,0.0,0.0,0.0,0.033577533577533576,0.03745928338762215,0.0,0.09838472834067548,0.10073260073260074,0.0,0.0,0.0,4638,4638
H2B0346,X112,asymmetric_stress,0.8,0.7,16,28,14,0.3,0.3,0.1,noshow,0.1,0.09656453110492108,0.7065068493150685,0.7599315068493151,0.8977371627502175,0.03470031545741325,0.034595300261096605,0.903435468895079,0.8842490842490842,0.034377719756309835,0.0,0.11575091575091576,0.49982876712328766,0.20667808219178083,0.5532534246575342,0.20667808219178083,0.0337356855462705,0.03663003663003663,0.01918638464599476,-0.11575091575091576,0.0028943510837661293,2074,3231,1365,3231,1365,3231,1207,0,158,0,0,312,0,2919,1207,0.0,0.0,0.0,0.0337356855462705,0.037282518641259324,0.0,0.11575091575091576,0.09656453110492108,0.0,0.0,0.0,4596,4596
H2B0346,X112,asymmetric_stress,0.8,0.7,16,28,14,0.3,0.3,0.1,noshow,0.1,0.10225517454433117,0.711472602739726,0.7681506849315068,0.8956671696486311,0.03744984395898351,0.03750808363871524,0.8977448254556688,0.890870185449358,0.032981245958180645,0.0,0.10912981455064194,0.4976027397260274,0.21386986301369862,0.5542808219178083,0.21386986301369862,0.03861600247142416,0.03495007132667618,0.006874640006310773,-0.10912981455064194,-0.0036659311447479817,2075,3237,1402,3237,1402,3237,1249,0,153,0,0,331,0,2906,1249,0.0,0.0,0.0,0.03861600247142416,0.0344275420336269,0.0,0.10912981455064194,0.10225517454433117,0.0,0.0,0.0,4639,4639
H2B0346,X112,asymmetric_stress,0.8,0.7,16,28,14,0.3,0.3,0.1,noshow,0.1,0.09847560975609757,0.7123287671232876,0.7678082191780822,0.9007368877329865,0.022996204509935253,0.022756827048114433,0.9015243902439024,0.8988005997001499,0.029258777633289986,0.0,0.10119940029985007,0.5063356164383561,0.2053082191780822,0.5616438356164384,0.2053082191780822,0.022865853658536585,0.022488755622188907,0.002723790543752491,-0.10119940029985007,-0.00037709803634767766,2076,3280,1334,3280,1334,3280,1199,0,135,0,0,323,0,2957,1199,0.0,0.0,0.0,0.022865853658536585,0.02335279399499583,0.0,0.10119940029985007,0.09847560975609757,0.0,0.0,0.0,4614,4614
H2B0346,X112,asymmetric_stress,0.8,0.7,16,28,14,0.3,0.3,0.1,noshow,0.1,0.10639552018862364,0.735445205479452,0.7972602739726027,0.89578111946533,0.053763440860215055,0.053467000835421885,0.8936044798113764,0.9010752688172043,0.02882205513784461,0.0,0.0989247311827957,0.5191780821917809,0.21523972602739727,0.5809931506849315,0.21523972602739727,0.053934571175950484,0.052329749103942655,-0.0074707890058279824,-0.0989247311827957,-0.001604822072007829,2077,3393,1395,3393,1395,3393,1257,0,138,0,0,361,0,3032,1257,0.0,0.0,0.0,0.053934571175950484,0.053301511535401754,0.0,0.0989247311827957,0.10639552018862364,0.0,0.0,0.0,4788,4788
H2B0346,X112,asymmetric_stress,0.8,0.7,16,28,14,0.3,0.3,0.1,noshow,0.1,0.10876225490196079,0.7193493150684932,0.7801369863013699,0.8945911413969335,0.03753292361720808,0.0379045996592845,0.8912377450980392,0.9022346368715084,0.029812606473594547,0.0,0.09776536312849161,0.49811643835616437,0.22123287671232877,0.5589041095890411,0.22123287671232877,0.034926470588235295,0.0446927374301676,-0.010996891773469186,-0.09776536312849161,0.009766266841932304,2078,3264,1432,3264,1432,3264,1292,0,140,0,0,355,0,2909,1292,0.0,0.0,0.0,0.034926470588235295,0.04411764705882353,0.0,0.09776536312849161,0.10876225490196079,0.0,0.0,0.0,4696,4696
H2B0346,X112,asymmetric_stress,0.8,0.7,16,28,14,0.3,0.3,0.1,noshow,0.1,0.10122324159021406,0.7215753424657534,0.7782534246575342,0.8946921443736731,0.033663366336633666,0.03333333333333333,0.8987767584097859,0.8854166666666666,0.03503184713375796,0.0,0.11458333333333333,0.5032534246575342,0.2183219178082192,0.559931506849315,0.2183219178082192,0.03149847094801223,0.0375,0.013360091743119251,-0.11458333333333333,0.006001529051987767,2079,3270,1440,3270,1440,3270,1275,0,165,0,0,331,0,2939,1275,0.0,0.0,0.0,0.03149847094801223,0.0392156862745098,0.0,0.11458333333333333,0.10122324159021406,0.0,0.0,0.0,4710,4710
H2B0346,X112,asymmetric_stress,0.8,0.7,16,28,14,0.3,0.3,0.1,noshow,0.1,0.10998774509803921,0.7172945205479452,0.7787671232876713,0.8962344886606761,0.03144239226033421,0.03123662815575524,0.8900122549019608,0.9106382978723404,0.026957637997432605,0.0,0.08936170212765958,0.4974315068493151,0.21986301369863015,0.5589041095890411,0.21986301369863015,0.033394607843137254,0.02624113475177305,-0.02062604297037962,-0.08936170212765958,-0.007153473091364205,2080,3264,1410,3264,1410,3264,1284,0,126,0,0,359,0,2905,1284,0.0,0.0,0.0,0.033394607843137254,0.0264797507788162,0.0,0.08936170212765958,0.10998774509803921,0.0,0.0,0.0,4674,4674
H2B0346,X112,asymmetric_stress,0.8,0.7,16,28,14,0.3,0.3,0.1,noshow,0.1,0.10456915056731064,0.7159246575342466,0.7743150684931507,0.899526678141136,0.028084918177797433,0.02882960413080895,0.8954308494326894,0.9091564527757751,0.02710843373493976,0.0,0.09084354722422494,0.5,0.21592465753424658,0.5583904109589041,0.21592465753424658,0.025452315240723705,0.03677000720980533,-0.013725603343085702,-0.09084354722422494,0.011317691969081629,2081,3261,1387,3261,1387,3261,1261,0,126,0,0,341,0,2920,1261,0.0,0.0,0.0,0.025452315240723705,0.034892942109436956,0.0,0.09084354722422494,0.10456915056731064,0.0,0.0,0.0,4648,4648
H2B0346,X112,asymmetric_stress,0.8,0.7,16,28,14,0.3,0.3,0.1,noshow,0.1,0.09223744292237443,0.7167808219178082,0.7686643835616438,0.9022394487510766,0.03917204540396172,0.03919035314384152,0.9077625570776255,0.8888888888888888,0.03251507321274763,0.0,0.1111111111111111,0.5106164383561644,0.20684931506849316,0.5625,0.20684931506849316,0.042922374429223746,0.03016924208977189,0.018873668188736703,-0.1111111111111111,-0.012753132339451856,2082,3285,1359,3285,1359,3285,1208,0,151,0,0,303,0,2982,1208,0.0,0.0,0.0,0.042922374429223746,0.028973509933774833,0.0,0.1111111111111111,0.09223744292237443,0.0,0.0,0.0,4644,4644
H2B0346,X112,asymmetric_stress,0.8,0.7,16,28,14,0.3,0.3,0.1,noshow,0.1,0.09601506118606841,0.7150684931506849,0.7672945205479452,0.9039792387543253,0.04012483281319661,0.03957612456747405,0.9039849388139316,0.9039665970772442,0.029844290657439446,0.0,0.09603340292275574,0.49332191780821916,0.22243150684931506,0.5457191780821918,0.22243150684931506,0.03765296517100722,0.04384133611691023,1.834173668735506e-05,-0.09603340292275574,0.006188370945903014,2083,3187,1437,3187,1437,3187,1299,0,138,0,0,306,0,2881,1299,0.0,0.0,0.0,0.03765296517100722,0.046189376443418015,0.0,0.09603340292275574,0.09601506118606841,0.0,0.0,0.0,4624,4624
H2B0346,X112,asymmetric_stress,0.8,0.7,16,28,14,0.3,0.3,0.1,noshow,0.1,0.1026275115919629,0.698458904109589,0.7553082191780822,0.8944249341527656,0.02496029044701611,0.025460930640913083,0.8973724884080371,0.8872066616199848,0.03270412642669008,0.0,0.11279333838001514,0.4970890410958904,0.20068493150684932,0.5539383561643836,0.20068493150684932,0.025965996908809894,0.024224072672218017,0.010165826788052224,-0.11279333838001514,-0.001741924236591877,2084,3235,1321,3235,1321,3235,1172,0,149,0,0,332,0,2903,1172,0.0,0.0,0.0,0.025965996908809894,0.02218430034129693,0.0,0.11279333838001514,0.1026275115919629,0.0,0.0,0.0,4556,4556
H2B0346,X112,asymmetric_stress,0.8,0.7,16,28,14,0.3,0.3,0.1,noshow,0.1,0.09996933455995094,0.7142123287671233,0.7700342465753425,0.9001294219154443,0.03600800177817293,0.03559102674719586,0.9000306654400491,0.9003636363636364,0.029551337359792925,0.0,0.09963636363636363,0.502568493150685,0.21198630136986302,0.5583904109589041,0.21198630136986302,0.03311867525298988,0.04145454545454545,-0.00033297092358730573,-0.09963636363636363,0.008335870201555573,2085,3261,1375,3261,1375,3261,1238,0,137,0,0,326,0,2935,1238,0.0,0.0,0.0,0.03311867525298988,0.04361873990306947,0.0,0.09963636363636363,0.09996933455995094,0.0,0.0,0.0,4636,4636
H2B0346,X112,asymmetric_stress,0.8,0.7,16,28,14,0.3,0.3,0.1,noshow,0.1,0.10205935796486977,0.7407534246575342,0.7984589041095891,0.9033201085821675,0.03238258631782114,0.03194821465859261,0.8979406420351302,0.9152656355077337,0.026310294424723324,0.0,0.0847343644922663,0.5077054794520548,0.23304794520547945,0.5654109589041096,0.23304794520547945,0.03331314354936402,0.028917283120376596,-0.01732499347260341,-0.0847343644922663,-0.004395860428987427,2086,3302,1487,3302,1487,3302,1361,0,126,0,0,337,0,2965,1361,0.0,0.0,0.0,0.03331314354936402,0.030124908155767818,0.0,0.0847343644922663,0.10205935796486977,0.0,0.0,0.0,4789,4789
H2B0346,X112,asymmetric_stress,0.8,0.7,16,28,14,0.3,0.3,0.1,noshow,0.1,0.1037394451145959,0.7261986301369863,0.7851027397260274,0.8981363828886065,0.04231188658669575,0.0421431596781025,0.8962605548854041,0.9025604551920341,0.029013130029648455,0.0,0.09743954480796586,0.5089041095890411,0.2172945205479452,0.5678082191780822,0.2172945205479452,0.04523522316043426,0.03485064011379801,-0.006299900306629969,-0.09743954480796586,-0.010384583046636253,2087,3316,1406,3316,1406,3316,1269,0,137,0,0,344,0,2972,1269,0.0,0.0,0.0,0.04523522316043426,0.03467297084318361,0.0,0.09743954480796586,0.1037394451145959,0.0,0.0,0.0,4722,4722
H2B0346,X112,asymmetric_stress,0.8,0.7,16,28,14,0.3,0.3,0.1,noshow,0.1,0.10086366440468847,0.7169520547945205,0.772945205479452,0.8992697594501718,0.03721754541426672,0.03823024054982818,0.8991363355953116,0.8995756718528995,0.03049828178694158,0.0,0.10042432814710042,0.4991438356164384,0.21780821917808219,0.5551369863013699,0.21780821917808219,0.036705737199259715,0.04172560113154172,-0.00043933625758796335,-0.10042432814710042,0.005019863932282008,2088,3242,1414,3242,1414,3242,1272,0,142,0,0,327,0,2915,1272,0.0,0.0,0.0,0.036705737199259715,0.03852201257861635,0.0,0.10042432814710042,0.10086366440468847,0.0,0.0,0.0,4656,4656
H2B0346,X112,asymmetric_stress,0.8,0.7,16,28,14,0.3,0.3,0.1,noshow,0.1,0.0946029776674938,0.7059931506849315,0.7582191780821917,0.9021881838074398,0.03319783197831978,0.03238512035010941,0.9053970223325062,0.8945022288261516,0.031072210065645513,0.0,0.10549777117384844,0.49982876712328766,0.20616438356164385,0.552054794520548,0.20616438356164385,0.03598014888337469,0.0237741456166419,0.010894793506354583,-0.10549777117384844,-0.012206003266732789,2089,3224,1346,3224,1346,3224,1204,0,142,0,0,305,0,2919,1204,0.0,0.0,0.0,0.03598014888337469,0.02574750830564784,0.0,0.10549777117384844,0.0946029776674938,0.0,0.0,0.0,4570,4570
H2B0346,X112,asymmetric_stress,0.8,0.7,16,28,14,0.3,0.3,0.1,noshow,0.1,0.1071320182094082,0.7328767123287672,0.7933219178082191,0.9002944888514934,0.051586445067990504,0.05132519983172066,0.8928679817905918,0.9170664838930774,0.025452250736222128,0.0,0.08293351610692255,0.5037671232876713,0.22910958904109588,0.5642123287671232,0.22910958904109588,0.047344461305007586,0.06031528444139822,-0.02419850210248564,-0.08293351610692255,0.012970823136390634,2090,3295,1459,3295,1459,3295,1338,0,121,0,0,353,0,2942,1338,0.0,0.0,0.0,0.047344461305007586,0.06203288490284006,0.0,0.08293351610692255,0.1071320182094082,0.0,0.0,0.0,4754,4754
H2B0346,X112,asymmetric_stress,0.8,0.7,16,28,14,0.3,0.3,0.1,noshow,0.1,0.10093167701863354,0.7186643835616439,0.7743150684931507,0.8994856408058294,0.0362671384343211,0.03579082726103729,0.8990683229813664,0.9004149377593361,0.030861551650235748,0.0,0.0995850622406639,0.4957191780821918,0.22294520547945204,0.5513698630136986,0.22294520547945204,0.037577639751552795,0.0318118948824343,-0.0013466147779697124,-0.0995850622406639,-0.005765744869118496,2091,3220,1446,3220,1446,3220,1302,0,144,0,0,325,0,2895,1302,0.0,0.0,0.0,0.037577639751552795,0.03302611367127496,0.0,0.0995850622406639,0.10093167701863354,0.0,0.0,0.0,4666,4666
H2B0346,X112,asymmetric_stress,0.8,0.7,16,28,14,0.3,0.3,0.1,noshow,0.1,0.09740458015267175,0.7125,0.7671232876712328,0.8995680345572354,0.03568242640499554,0.035853131749460046,0.9025954198473283,0.8922509225092251,0.03153347732181425,0.0,0.1077490774907749,0.5061643835616438,0.20702054794520547,0.5607876712328768,0.20702054794520547,0.03633587786259542,0.03468634686346864,0.010344497338103165,-0.1077490774907749,-0.0016495309991267845,2092,3275,1355,3275,1355,3275,1209,0,146,0,0,319,0,2956,1209,0.0,0.0,0.0,0.03633587786259542,0.03391232423490488,0.0,0.1077490774907749,0.09740458015267175,0.0,0.0,0.0,4630,4630
H2B0346,X112,asymmetric_stress,0.8,0.7,16,28,14,0.3,0.3,0.1,noshow,0.1,0.0990625,0.6986301369863014,0.7529109589041096,0.9024336283185841,0.03571428571428571,0.035176991150442476,0.9009375,0.906060606060606,0.02743362831858407,0.0,0.09393939393939393,0.4936643835616438,0.2047945205479452,0.547945205479452,0.2047945205479452,0.0375,0.029545454545454545,-0.005123106060606064,-0.09393939393939393,-0.007954545454545454,2093,3200,1320,3200,1320,3200,1196,0,124,0,0,317,0,2883,1196,0.0,0.0,0.0,0.0375,0.030936454849498328,0.0,0.09393939393939393,0.0990625,0.0,0.0,0.0,4520,4520
H2B0346,X112,asymmetric_stress,0.8,0.7,16,28,14,0.3,0.3,0.1,noshow,0.1,0.09226100151745069,0.735445205479452,0.7875,0.9055051676861422,0.04285403524037416,0.04239611896224425,0.9077389984825494,0.9004149377593361,0.03037333895802573,0.0,0.0995850622406639,0.5121575342465754,0.22294520547945204,0.5642123287671232,0.22294520547945204,0.04370257966616085,0.03941908713692946,0.007324060723213233,-0.0995850622406639,-0.004283492529231388,2094,3295,1446,3295,1446,3295,1302,0,144,0,0,304,0,2991,1302,0.0,0.0,0.0,0.04370257966616085,0.040706605222734255,0.0,0.0995850622406639,0.09226100151745069,0.0,0.0,0.0,4741,4741
H2B0346,X112,asymmetric_stress,0.8,0.7,16,28,14,0.3,0.3,0.1,noshow,0.1,0.09461114513165952,0.7207191780821918,0.7736301369863013,0.9041890440386681,0.04183266932270916,0.04189044038668099,0.9053888548683405,0.9013678905687545,0.029430719656283567,0.0,0.09863210943124551,0.5063356164383561,0.21438356164383562,0.5592465753424658,0.21438356164383562,0.04102878138395591,0.043916486681065514,0.004020964299585983,-0.09863210943124551,0.002887705297109605,2095,3266,1389,3266,1389,3266,1252,0,137,0,0,309,0,2957,1252,0.0,0.0,0.0,0.04102878138395591,0.0439297124600639,0.0,0.09863210943124551,0.09461114513165952,0.0,0.0,0.0,4655,4655
H2B0346,X112,asymmetric_stress,0.8,0.7,16,28,14,0.3,0.3,0.1,noshow,0.1,0.0999083409715857,0.7087328767123288,0.7647260273972603,0.8999782561426397,0.03694581280788178,0.036964557512502716,0.9000916590284143,0.8996983408748115,0.0289193302891933,0.0,0.10030165912518854,0.5044520547945206,0.20428082191780822,0.5604452054794521,0.20428082191780822,0.03880232202871983,0.032428355957767725,0.000393318153602773,-0.10030165912518854,-0.006373966070952107,2096,3273,1326,3273,1326,3273,1193,0,133,0,0,327,0,2946,1193,0.0,0.0,0.0,0.03880232202871983,0.03185247275775356,0.0,0.10030165912518854,0.0999083409715857,0.0,0.0,0.0,4599,4599
H2B0346,X112,asymmetric_stress,0.8,0.7,16,28,14,0.3,0.3,0.1,noshow,0.1,0.09629852542882937,0.7196917808219178,0.7743150684931507,0.9037593984962407,0.03291362933510051,0.03308270676691729,0.9037014745711707,0.9039039039039038,0.02749731471535983,0.0,0.0960960960960961,0.5142123287671233,0.20616438356164385,0.5690068493150685,0.20616438356164385,0.034306349684020465,0.03003003003003003,-0.0002024293327331783,-0.0960960960960961,-0.004276319653990435,2097,3323,1332,3323,1332,3323,1204,0,128,0,0,320,0,3003,1204,0.0,0.0,0.0,0.034306349684020465,0.029069767441860465,0.0,0.0960960960960961,0.09629852542882937,0.0,0.0,0.0,4655,4655
H2B0346,X112,asymmetric_stress,0.8,0.7,16,28,14,0.3,0.3,0.1,noshow,0.1,0.09600731484303567,0.7308219178082191,0.7847602739726027,0.9057724957555179,0.06218634082478726,0.06218166383701188,0.9039926851569643,0.909853249475891,0.02737691001697793,0.0,0.09014675052410902,0.5078767123287671,0.22294520547945204,0.5618150684931507,0.22294520547945204,0.0609570252971655,0.0649895178197065,-0.005860564318926675,-0.09014675052410902,0.004032492522540995,2098,3281,1431,3281,1431,3281,1302,0,129,0,0,315,0,2966,1302,0.0,0.0,0.0,0.0609570252971655,0.065284178187404,0.0,0.09014675052410902,0.09600731484303567,0.0,0.0,0.0,4712,4712
H2B0346,X112,asymmetric_stress,0.8,0.7,16,28,14,0.3,0.3,0.1,noshow,0.1,0.09942406789936345,0.7184931506849315,0.7746575342465754,0.8986935103876633,0.036251105216622455,0.035767830370529025,0.9005759321006366,0.8941605839416058,0.031055900621118012,0.0,0.10583941605839416,0.5087328767123288,0.20976027397260275,0.5648972602739726,0.20976027397260275,0.03546529251288269,0.0364963503649635,0.006415348159030776,-0.10583941605839416,0.0010310578520808106,2099,3299,1370,3299,1370,3299,1225,0,145,0,0,328,0,2971,1225,0.0,0.0,0.0,0.03546529251288269,0.03836734693877551,0.0,0.10583941605839416,0.09942406789936345,0.0,0.0,0.0,4669,4669
H2B0346,X112,asymmetric_stress,0.8,0.7,16,28,14,0.3,0.3,0.2,balk,0.2,0.20372064653857883,0.6666095890410959,0.6666095890410959,0.8300639658848614,0.004109940919599281,0.004690831556503198,0.7962793534614212,0.9085754783841248,0.16993603411513858,0.20372064653857883,0.09142452161587526,0.4470890410958904,0.21952054794520548,0.4470890410958904,0.21952054794520548,0.005794449527294907,0.002126151665485471,-0.11229612492270358,0.11229612492270356,-0.0036682978618094355,2000,3279,1411,3279,1411,2611,1282,668,129,0,0,0,0,2611,1282,0.0,0.0,0.0,0.00497893527384144,0.00234009360374415,0.20372064653857883,0.09142452161587526,0.0,0.0,0.0,0.0,4690,4690
H2B0346,X112,asymmetric_stress,0.8,0.7,16,28,14,0.3,0.3,0.2,balk,0.2,0.1904905206139031,0.6717465753424657,0.6717465753424657,0.8357477631018321,0.014274789701758857,0.015551768214742225,0.8095094793860969,0.899343544857768,0.16425223689816787,0.1904905206139031,0.10065645514223195,0.4606164383561644,0.21113013698630137,0.4606164383561644,0.21113013698630137,0.017153174842010233,0.011670313639679067,-0.08983406547167117,0.08983406547167114,-0.005482861202331166,2001,3323,1371,3323,1371,2690,1233,633,138,0,0,0,0,2690,1233,0.0,0.0,0.0,0.015241635687732341,0.012165450121654502,0.1904905206139031,0.10065645514223195,0.0,0.0,0.0,0.0,4694,4694
H2B0346,X112,asymmetric_stress,0.8,0.7,16,28,14,0.3,0.3,0.2,balk,0.2,0.20257537688442212,0.6445205479452055,0.6445205479452055,0.8254385964912281,0.0071732199787460146,0.006798245614035088,0.7974246231155779,0.8902616279069767,0.17456140350877192,0.20257537688442212,0.10973837209302326,0.43476027397260275,0.20976027397260275,0.43476027397260275,0.20976027397260275,0.006595477386934673,0.007267441860465116,-0.09283700479139878,0.09283700479139886,0.0006719644735304429,2002,3184,1376,3184,1376,2539,1225,645,151,0,0,0,0,2539,1225,0.0,0.0,0.0,0.0070894052776683735,0.007346938775510204,0.20257537688442212,0.10973837209302326,0.0,0.0,0.0,0.0,4560,4560
H2B0346,X112,asymmetric_stress,0.8,0.7,16,28,14,0.3,0.3,0.2,balk,0.2,0.20673526660430308,0.6527397260273973,0.6527397260273973,0.8303201916793727,0.003934942287513116,0.004574166848181224,0.7932647333956969,0.9161849710982659,0.16967980832062732,0.20673526660430308,0.0838150289017341,0.43561643835616437,0.21712328767123287,0.43561643835616437,0.21712328767123287,0.004677268475210477,0.004335260115606936,-0.12292023770256899,0.12292023770256898,-0.00034200835960354094,2003,3207,1384,3207,1384,2544,1268,663,116,0,0,0,0,2544,1268,0.0,0.0,0.0,0.003537735849056604,0.00473186119873817,0.20673526660430308,0.0838150289017341,0.0,0.0,0.0,0.0,4591,4591
H2B0346,X112,asymmetric_stress,0.8,0.7,16,28,14,0.3,0.3,0.2,balk,0.2,0.19459623557984213,0.6753424657534246,0.6753424657534246,0.8363019508057676,0.009127789046653144,0.009541984732824428,0.8054037644201578,0.9078762306610408,0.1636980491942324,0.19459623557984213,0.09212376933895922,0.4542808219178082,0.22106164383561644,0.4542808219178082,0.22106164383561644,0.010018214936247723,0.008438818565400843,-0.10247246624088302,0.10247246624088291,-0.0015793963708468795,2004,3294,1422,3294,1422,2653,1291,641,131,0,0,0,0,2653,1291,0.0,0.0,0.0,0.009423294383716547,0.008520526723470178,0.19459623557984213,0.09212376933895922,0.0,0.0,0.0,0.0,4716,4716
H2B0346,X112,asymmetric_stress,0.8,0.7,16,28,14,0.3,0.3,0.2,balk,0.2,0.18979907264296755,0.6678082191780822,0.6678082191780822,0.8406889128094726,0.011011523687580026,0.0116254036598493,0.8102009273570324,0.9106382978723404,0.15931108719052745,0.18979907264296755,0.08936170212765958,0.4488013698630137,0.21986301369863015,0.4488013698630137,0.21986301369863015,0.01205564142194745,0.010638297872340425,-0.10043737051530799,0.10043737051530797,-0.0014173435496070245,2005,3235,1410,3235,1410,2621,1284,614,126,0,0,0,0,2621,1284,0.0,0.0,0.0,0.011064479206409768,0.010903426791277258,0.18979907264296755,0.08936170212765958,0.0,0.0,0.0,0.0,4645,4645
H2B0346,X112,asymmetric_stress,0.8,0.7,16,28,14,0.3,0.3,0.2,balk,0.2,0.20648878107944207,0.6589041095890411,0.6589041095890411,0.8243359040274207,0.009355509355509356,0.00856898029134533,0.7935112189205579,0.8985401459854014,0.17566409597257926,0.20648878107944207,0.10145985401459855,0.4481164383561644,0.2107876712328767,0.4481164383561644,0.2107876712328767,0.008489993935718617,0.008759124087591242,-0.10502892706484357,0.10502892706484353,0.00026913015187262496,2006,3298,1370,3298,1370,2617,1231,681,139,0,0,0,0,2617,1231,0.0,0.0,0.0,0.009170806266717615,0.00974817221770918,0.20648878107944207,0.10145985401459855,0.0,0.0,0.0,0.0,4668,4668
H2B0346,X112,asymmetric_stress,0.8,0.7,16,28,14,0.3,0.3,0.2,balk,0.2,0.19788199697428138,0.6684931506849315,0.6684931506849315,0.825369978858351,0.011526639344262296,0.010993657505285413,0.8021180030257186,0.8792982456140351,0.17463002114164905,0.19788199697428138,0.12070175438596491,0.45393835616438355,0.21455479452054796,0.45393835616438355,0.21455479452054796,0.010892586989409985,0.011228070175438596,-0.07718024258831657,0.07718024258831647,0.0003354831860286102,2007,3305,1425,3305,1425,2651,1253,654,172,0,0,0,0,2651,1253,0.0,0.0,0.0,0.011316484345529988,0.011971268954509178,0.19788199697428138,0.12070175438596491,0.0,0.0,0.0,0.0,4730,4730
