h1,h2,tau1,tau2,balk_high,arrival_rate,mean,std,n,se,ci95,metric
2,14,5,12,0.3,50,10154.7,104.19515840231105,30,19.02334621325657,37.285758577982875,total_served
2,14,5,12,0.5,25,11678.666666666666,5.63445884151999,30,1.0287067356116415,2.0162652017988174,total_served
2,14,5,12,0.5,50,10154.7,104.19515840231105,30,19.02334621325657,37.285758577982875,total_served
2,14,5,12,0.7,25,11678.666666666666,5.63445884151999,30,1.0287067356116415,2.0162652017988174,total_served
2,14,5,12,0.7,50,10154.7,104.19515840231105,30,19.02334621325657,37.285758577982875,total_served
2,14,9,5,0.3,25,11678.666666666666,5.63445884151999,30,1.0287067356116415,2.0162652017988174,total_served
2,14,9,5,0.3,50,11678.966666666667,9.757343241191705,30,1.781438998173756,3.4916204364205616,total_served
2,14,9,5,0.5,25,11678.666666666666,5.63445884151999,30,1.0287067356116415,2.0162652017988174,total_served
2,14,9,5,0.5,50,11682.0,6.721042612058557,30,1.227088882859305,2.4050942104042377,total_served
2,14,9,5,0.7,25,11678.666666666666,5.63445884151999,30,1.0287067356116415,2.0162652017988174,total_served
2,14,9,5,0.7,50,11679.666666666666,6.794182772065229,30,1.2404423880243687,2.4312670805277627,total_served
2,14,9,9,0.3,25,11678.666666666666,5.63445884151999,30,1.0287067356116415,2.0162652017988174,total_served
2,14,9,9,0.3,50,10163.633333333333,104.25019088160255,30,19.033393723357698,37.30545169778109,total_served
2,14,9,9,0.5,25,11678.666666666666,5.63445884151999,30,1.0287067356116415,2.0162652017988174,total_served
2,14,9,9,0.5,50,10163.933333333332,104.5317748535011,30,19.084803687771277,37.406215228031705,total_served
2,14,9,9,0.7,25,11678.666666666666,5.63445884151999,30,1.0287067356116415,2.0162652017988174,total_served
2,14,9,9,0.7,50,10168.766666666666,101.98095945790116,30,18.619090643704094,36.493417661660025,total_served
2,14,12,12,0.3,25,11678.666666666666,5.63445884151999,30,1.0287067356116415,2.0162652017988174,total_served
2,14,12,12,0.3,50,10154.7,104.19515840231105,30,19.02334621325657,37.285758577982875,total_served
2,14,12,12,0.5,25,11678.666666666666,5.63445884151999,30,1.0287067356116415,2.0162652017988174,total_served
2,14,12,12,0.5,50,10154.7,104.19515840231105,30,19.02334621325657,37.285758577982875,total_served
2,14,12,12,0.7,25,11678.666666666666,5.63445884151999,30,1.0287067356116415,2.0162652017988174,total_served
2,14,12,12,0.7,50,10154.7,104.19515840231105,30,19.02334621325657,37.285758577982875,total_served
3,2,5,9,0.3,25,11680.433333333332,7.318768189803876,30,1.3362181435689446,2.6189875613951314,total_served
3,2,5,9,0.3,50,11679.4,2.711406302627863,30,0.4950327981703198,0.9702642844138268,total_served
3,2,5,9,0.5,25,11680.433333333332,7.318768189803876,30,1.3362181435689446,2.6189875613951314,total_served
3,2,5,9,0.5,50,11679.4,2.711406302627863,30,0.4950327981703198,0.9702642844138268,total_served
3,2,5,9,0.7,25,11680.433333333332,7.318768189803876,30,1.3362181435689446,2.6189875613951314,total_served
3,2,5,9,0.7,50,11679.4,2.711406302627863,30,0.4950327981703198,0.9702642844138268,total_served
3,2,5,12,0.3,25,11680.433333333332,7.318768189803876,30,1.3362181435689446,2.6189875613951314,total_served
3,2,5,12,0.3,50,11679.4,2.711406302627863,30,0.4950327981703198,0.9702642844138268,total_served
3,2,5,12,0.5,25,11680.433333333332,7.318768189803876,30,1.3362181435689446,2.6189875613951314,total_served
3,2,5,12,0.5,50,11679.4,2.711406302627863,30,0.4950327981703198,0.9702642844138268,total_served
3,2,5,12,0.7,25,11680.433333333332,7.318768189803876,30,1.3362181435689446,2.6189875613951314,total_served
3,2,5,12,0.7,50,11679.4,2.711406302627863,30,0.4950327981703198,0.9702642844138268,total_served
3,2,9,5,0.3,25,11680.433333333332,7.318768189803876,30,1.3362181435689446,2.6189875613951314,total_served
3,2,9,5,0.3,50,11679.4,2.711406302627863,30,0.4950327981703198,0.9702642844138268,total_served
3,2,9,5,0.5,25,11680.433333333332,7.318768189803876,30,1.3362181435689446,2.6189875613951314,total_served
3,2,9,5,0.5,50,11679.4,2.711406302627863,30,0.4950327981703198,0.9702642844138268,total_served
3,2,9,5,0.7,25,11680.433333333332,7.318768189803876,30,1.3362181435689446,2.6189875613951314,total_served
3,2,9,5,0.7,50,11679.4,2.711406302627863,30,0.4950327981703198,0.9702642844138268,total_served
3,2,9,9,0.3,25,11680.433333333332,7.318768189803876,30,1.3362181435689446,2.6189875613951314,total_served
3,2,9,9,0.3,50,11679.4,2.711406302627863,30,0.4950327981703198,0.9702642844138268,total_served
3,2,9,9,0.5,25,11680.433333333332,7.318768189803876,30,1.3362181435689446,2.6189875613951314,total_served
3,2,9,9,0.5,50,11679.4,2.711406302627863,30,0.4950327981703198,0.9702642844138268,total_served
3,2,9,9,0.7,25,11680.433333333332,7.318768189803876,30,1.3362181435689446,2.6189875613951314,total_served
3,2,9,9,0.7,50,11679.4,2.711406302627863,30,0.4950327981703198,0.9702642844138268,total_served
3,2,12,12,0.3,25,11680.433333333332,7.318768189803876,30,1.3362181435689446,2.6189875613951314,total_served
3,2,12,12,0.3,50,11679.4,2.711406302627863,30,0.4950327981703198,0.9702642844138268,total_served
3,2,12,12,0.5,25,11680.433333333332,7.318768189803876,30,1.3362181435689446,2.6189875613951314,total_served
3,2,12,12,0.5,50,11679.4,2.711406302627863,30,0.4950327981703198,0.9702642844138268,total_served
3,2,12,12,0.7,25,11680.433333333332,7.318768189803876,30,1.3362181435689446,2.6189875613951314,total_served
3,2,12,12,0.7,50,11679.4,2.711406302627863,30,0.4950327981703198,0.9702642844138268,total_served
3,3,5,9,0.3,25,11680.3,2.0535923108811254,30,0.3749329441962514,0.7348685706246527,total_served
3,3,5,9,0.3,50,11679.333333333334,2.6435782090049478,30,0.48264913920037217,0.9459923128327294,total_served
3,3,5,9,0.5,25,11680.3,2.0535923108811254,30,0.3749329441962514,0.7348685706246527,total_served
3,3,5,9,0.5,50,11679.333333333334,2.6435782090049478,30,0.48264913920037217,0.9459923128327294,total_served
3,3,5,9,0.7,25,11680.3,2.0535923108811254,30,0.3749329441962514,0.7348685706246527,total_served
3,3,5,9,0.7,50,11679.333333333334,2.6435782090049478,30,0.48264913920037217,0.9459923128327294,total_served
3,3,5,12,0.3,25,11680.3,2.0535923108811254,30,0.3749329441962514,0.7348685706246527,total_served
3,3,5,12,0.3,50,11679.333333333334,2.6435782090049478,30,0.48264913920037217,0.9459923128327294,total_served
3,3,5,12,0.5,25,11680.3,2.0535923108811254,30,0.3749329441962514,0.7348685706246527,total_served
3,3,5,12,0.5,50,11679.333333333334,2.6435782090049478,30,0.48264913920037217,0.9459923128327294,total_served
3,3,5,12,0.7,25,11680.3,2.0535923108811254,30,0.3749329441962514,0.7348685706246527,total_served
3,3,5,12,0.7,50,11679.333333333334,2.6435782090049478,30,0.48264913920037217,0.9459923128327294,total_served
3,3,9,5,0.3,25,11680.3,2.0535923108811254,30,0.3749329441962514,0.7348685706246527,total_served
3,3,9,5,0.3,50,11679.333333333334,2.6435782090049478,30,0.48264913920037217,0.9459923128327294,total_served
3,3,9,5,0.5,25,11680.3,2.0535923108811254,30,0.3749329441962514,0.7348685706246527,total_served
3,3,9,5,0.5,50,11679.333333333334,2.6435782090049478,30,0.48264913920037217,0.9459923128327294,total_served
3,3,9,5,0.7,25,11680.3,2.0535923108811254,30,0.3749329441962514,0.7348685706246527,total_served
3,3,9,5,0.7,50,11679.333333333334,2.6435782090049478,30,0.48264913920037217,0.9459923128327294,total_served
3,3,9,9,0.3,25,11680.3,2.0535923108811254,30,0.3749329441962514,0.7348685706246527,total_served
3,3,9,9,0.3,50,11679.333333333334,2.6435782090049478,30,0.48264913920037217,0.9459923128327294,total_served
3,3,9,9,0.5,25,11680.3,2.0535923108811254,30,0.3749329441962514,0.7348685706246527,total_served
3,3,9,9,0.5,50,11679.333333333334,2.6435782090049478,30,0.48264913920037217,0.9459923128327294,total_served
3,3,9,9,0.7,25,11680.3,2.0535923108811254,30,0.3749329441962514,0.7348685706246527,total_served
3,3,9,9,0.7,50,11679.333333333334,2.6435782090049478,30,0.48264913920037217,0.9459923128327294,total_served
3,3,12,12,0.3,25,11680.3,2.0535923108811254,30,0.3749329441962514,0.7348685706246527,total_served
3,3,12,12,0.3,50,11679.333333333334,2.6435782090049478,30,0.48264913920037217,0.9459923128327294,total_served
3,3,12,12,0.5,25,11680.3,2.0535923108811254,30,0.3749329441962514,0.7348685706246527,total_served
3,3,12,12,0.5,50,11679.333333333334,2.6435782090049478,30,0.48264913920037217,0.9459923128327294,total_served
3,3,12,12,0.7,25,11680.3,2.0535923108811254,30,0.3749329441962514,0.7348685706246527,total_served
3,3,12,12,0.7,50,11679.333333333334,2.6435782090049478,30,0.48264913920037217,0.9459923128327294,total_served
3,4,5,9,0.3,25,11681.766666666666,8.323971753143365,30,1.5197423657441482,2.9786950368585305,total_served
3,4,5,9,0.3,50,11678.666666666666,3.575137647056405,30,0.6527278451595787,1.2793465765127743,total_served
3,4,5,9,0.5,25,11681.766666666666,8.323971753143365,30,1.5197423657441482,2.9786950368585305,total_served
3,4,5,9,0.5,50,11678.666666666666,3.575137647056405,30,0.6527278451595787,1.2793465765127743,total_served
3,4,5,9,0.7,25,11681.766666666666,8.323971753143365,30,1.5197423657441482,2.9786950368585305,total_served
3,4,5,9,0.7,50,11678.666666666666,3.575137647056405,30,0.6527278451595787,1.2793465765127743,total_served
3,4,5,12,0.3,25,11681.766666666666,8.323971753143365,30,1.5197423657441482,2.9786950368585305,total_served
3,4,5,12,0.3,50,11678.666666666666,3.575137647056405,30,0.6527278451595787,1.2793465765127743,total_served
3,4,5,12,0.5,25,11681.766666666666,8.323971753143365,30,1.5197423657441482,2.9786950368585305,total_served
3,4,5,12,0.5,50,11678.666666666666,3.575137647056405,30,0.6527278451595787,1.2793465765127743,total_served
3,4,5,12,0.7,25,11681.766666666666,8.323971753143365,30,1.5197423657441482,2.9786950368585305,total_served
3,4,5,12,0.7,50,11678.666666666666,3.575137647056405,30,0.6527278451595787,1.2793465765127743,total_served
3,4,9,5,0.3,25,11681.766666666666,8.323971753143365,30,1.5197423657441482,2.9786950368585305,total_served
3,4,9,5,0.3,50,11678.666666666666,3.575137647056405,30,0.6527278451595787,1.2793465765127743,total_served
3,4,9,5,0.5,25,11681.766666666666,8.323971753143365,30,1.5197423657441482,2.9786950368585305,total_served
3,4,9,5,0.5,50,11678.666666666666,3.575137647056405,30,0.6527278451595787,1.2793465765127743,total_served
3,4,9,5,0.7,25,11681.766666666666,8.323971753143365,30,1.5197423657441482,2.9786950368585305,total_served
3,4,9,5,0.7,50,11678.666666666666,3.575137647056405,30,0.6527278451595787,1.2793465765127743,total_served
3,4,9,9,0.3,25,11681.766666666666,8.323971753143365,30,1.5197423657441482,2.9786950368585305,total_served
3,4,9,9,0.3,50,11678.666666666666,3.575137647056405,30,0.6527278451595787,1.2793465765127743,total_served
3,4,9,9,0.5,25,11681.766666666666,8.323971753143365,30,1.5197423657441482,2.9786950368585305,total_served
3,4,9,9,0.5,50,11678.666666666666,3.575137647056405,30,0.6527278451595787,1.2793465765127743,total_served
3,4,9,9,0.7,25,11681.766666666666,8.323971753143365,30,1.5197423657441482,2.9786950368585305,total_served
3,4,9,9,0.7,50,11678.666666666666,3.575137647056405,30,0.6527278451595787,1.2793465765127743,total_served
3,4,12,12,0.3,25,11681.766666666666,8.323971753143365,30,1.5197423657441482,2.9786950368585305,total_served
3,4,12,12,0.3,50,11678.666666666666,3.575137647056405,30,0.6527278451595787,1.2793465765127743,total_served
3,4,12,12,0.5,25,11681.766666666666,8.323971753143365,30,1.5197423657441482,2.9786950368585305,total_served
3,4,12,12,0.5,50,11678.666666666666,3.575137647056405,30,0.6527278451595787,1.2793465765127743,total_served
3,4,12,12,0.7,25,11681.766666666666,8.323971753143365,30,1.5197423657441482,2.9786950368585305,total_served
3,4,12,12,0.7,50,11678.666666666666,3.575137647056405,30,0.6527278451595787,1.2793465765127743,total_served
3,5,5,9,0.3,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,5,5,9,0.3,50,11680.433333333332,6.184983669219767,30,1.1292183578109123,2.213267981309388,total_served
3,5,5,9,0.5,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,5,5,9,0.5,50,11680.433333333332,6.184983669219767,30,1.1292183578109123,2.213267981309388,total_served
3,5,5,9,0.7,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,5,5,9,0.7,50,11680.433333333332,6.184983669219767,30,1.1292183578109123,2.213267981309388,total_served
3,5,5,12,0.3,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,5,5,12,0.3,50,11680.433333333332,6.184983669219767,30,1.1292183578109123,2.213267981309388,total_served
3,5,5,12,0.5,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,5,5,12,0.5,50,11680.433333333332,6.184983669219767,30,1.1292183578109123,2.213267981309388,total_served
3,5,5,12,0.7,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,5,5,12,0.7,50,11680.433333333332,6.184983669219767,30,1.1292183578109123,2.213267981309388,total_served
3,5,9,5,0.3,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,5,9,5,0.3,50,11680.433333333332,6.184983669219767,30,1.1292183578109123,2.213267981309388,total_served
3,5,9,5,0.5,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,5,9,5,0.5,50,11680.433333333332,6.184983669219767,30,1.1292183578109123,2.213267981309388,total_served
3,5,9,5,0.7,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,5,9,5,0.7,50,11680.433333333332,6.184983669219767,30,1.1292183578109123,2.213267981309388,total_served
3,5,9,9,0.3,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,5,9,9,0.3,50,11680.433333333332,6.184983669219767,30,1.1292183578109123,2.213267981309388,total_served
3,5,9,9,0.5,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,5,9,9,0.5,50,11680.433333333332,6.184983669219767,30,1.1292183578109123,2.213267981309388,total_served
3,5,9,9,0.7,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,5,9,9,0.7,50,11680.433333333332,6.184983669219767,30,1.1292183578109123,2.213267981309388,total_served
3,5,12,12,0.3,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,5,12,12,0.3,50,11680.433333333332,6.184983669219767,30,1.1292183578109123,2.213267981309388,total_served
3,5,12,12,0.5,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,5,12,12,0.5,50,11680.433333333332,6.184983669219767,30,1.1292183578109123,2.213267981309388,total_served
3,5,12,12,0.7,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,5,12,12,0.7,50,11680.433333333332,6.184983669219767,30,1.1292183578109123,2.213267981309388,total_served
3,6,5,9,0.3,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,6,5,9,0.3,50,11680.066666666668,6.997207981775634,30,1.2775095503912373,2.503918718766825,total_served
3,6,5,9,0.5,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,6,5,9,0.5,50,11680.066666666668,6.997207981775634,30,1.2775095503912373,2.503918718766825,total_served
3,6,5,9,0.7,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,6,5,9,0.7,50,11680.066666666668,6.997207981775634,30,1.2775095503912373,2.503918718766825,total_served
3,6,5,12,0.3,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,6,5,12,0.3,50,11680.066666666668,6.997207981775634,30,1.2775095503912373,2.503918718766825,total_served
3,6,5,12,0.5,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,6,5,12,0.5,50,11680.066666666668,6.997207981775634,30,1.2775095503912373,2.503918718766825,total_served
3,6,5,12,0.7,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,6,5,12,0.7,50,11680.066666666668,6.997207981775634,30,1.2775095503912373,2.503918718766825,total_served
3,6,9,5,0.3,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,6,9,5,0.3,50,11680.066666666668,6.997207981775634,30,1.2775095503912373,2.503918718766825,total_served
3,6,9,5,0.5,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,6,9,5,0.5,50,11680.066666666668,6.997207981775634,30,1.2775095503912373,2.503918718766825,total_served
3,6,9,5,0.7,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,6,9,5,0.7,50,11680.066666666668,6.997207981775634,30,1.2775095503912373,2.503918718766825,total_served
3,6,9,9,0.3,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,6,9,9,0.3,50,11680.066666666668,6.997207981775634,30,1.2775095503912373,2.503918718766825,total_served
3,6,9,9,0.5,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,6,9,9,0.5,50,11680.066666666668,6.997207981775634,30,1.2775095503912373,2.503918718766825,total_served
3,6,9,9,0.7,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,6,9,9,0.7,50,11680.066666666668,6.997207981775634,30,1.2775095503912373,2.503918718766825,total_served
3,6,12,12,0.3,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,6,12,12,0.3,50,11680.066666666668,6.997207981775634,30,1.2775095503912373,2.503918718766825,total_served
3,6,12,12,0.5,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,6,12,12,0.5,50,11680.066666666668,6.997207981775634,30,1.2775095503912373,2.503918718766825,total_served
3,6,12,12,0.7,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,6,12,12,0.7,50,11680.066666666668,6.997207981775634,30,1.2775095503912373,2.503918718766825,total_served
3,7,5,9,0.3,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,7,5,9,0.3,50,11682.466666666667,8.427104600871164,30,1.538571761450902,3.015600652443768,total_served
3,7,5,9,0.5,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,7,5,9,0.5,50,11682.466666666667,8.427104600871164,30,1.538571761450902,3.015600652443768,total_served
3,7,5,9,0.7,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,7,5,9,0.7,50,11682.466666666667,8.427104600871164,30,1.538571761450902,3.015600652443768,total_served
3,7,5,12,0.3,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,7,5,12,0.3,50,11682.466666666667,8.427104600871164,30,1.538571761450902,3.015600652443768,total_served
3,7,5,12,0.5,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,7,5,12,0.5,50,11682.466666666667,8.427104600871164,30,1.538571761450902,3.015600652443768,total_served
3,7,5,12,0.7,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,7,5,12,0.7,50,11682.466666666667,8.427104600871164,30,1.538571761450902,3.015600652443768,total_served
3,7,9,5,0.3,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,7,9,5,0.3,50,11683.766666666666,7.38910350277442,30,1.3490595560699954,2.644156729897191,total_served
3,7,9,5,0.5,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,7,9,5,0.5,50,11681.233333333334,9.335447215460128,30,1.7044116747687676,3.3406468825467845,total_served
3,7,9,5,0.7,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,7,9,5,0.7,50,11681.033333333333,7.558887590723728,30,1.380057747695088,2.7049131854823725,total_served
3,7,9,9,0.3,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,7,9,9,0.3,50,11682.466666666667,8.427104600871164,30,1.538571761450902,3.015600652443768,total_served
3,7,9,9,0.5,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,7,9,9,0.5,50,11682.466666666667,8.427104600871164,30,1.538571761450902,3.015600652443768,total_served
3,7,9,9,0.7,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,7,9,9,0.7,50,11682.466666666667,8.427104600871164,30,1.538571761450902,3.015600652443768,total_served
3,7,12,12,0.3,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,7,12,12,0.3,50,11682.466666666667,8.427104600871164,30,1.538571761450902,3.015600652443768,total_served
3,7,12,12,0.5,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,7,12,12,0.5,50,11682.466666666667,8.427104600871164,30,1.538571761450902,3.015600652443768,total_served
3,7,12,12,0.7,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,7,12,12,0.7,50,11682.466666666667,8.427104600871164,30,1.538571761450902,3.015600652443768,total_served
3,8,5,9,0.3,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,8,5,9,0.3,50,10141.533333333333,62.47743500702855,30,11.406766829470824,22.357262985762816,total_served
3,8,5,9,0.5,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,8,5,9,0.5,50,10141.533333333333,62.47743500702855,30,11.406766829470824,22.357262985762816,total_served
3,8,5,9,0.7,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,8,5,9,0.7,50,10141.533333333333,62.47743500702855,30,11.406766829470824,22.357262985762816,total_served
3,8,5,12,0.3,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,8,5,12,0.3,50,10141.533333333333,62.47743500702855,30,11.406766829470824,22.357262985762816,total_served
3,8,5,12,0.5,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,8,5,12,0.5,50,10141.533333333333,62.47743500702855,30,11.406766829470824,22.357262985762816,total_served
3,8,5,12,0.7,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,8,5,12,0.7,50,10141.533333333333,62.47743500702855,30,11.406766829470824,22.357262985762816,total_served
3,8,9,5,0.3,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,8,9,5,0.3,50,11677.433333333332,9.7368242834324,30,1.7776927661666668,3.4842778216866668,total_served
3,8,9,5,0.5,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,8,9,5,0.5,50,11681.233333333334,9.335447215460128,30,1.7044116747687676,3.3406468825467845,total_served
3,8,9,5,0.7,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,8,9,5,0.7,50,11681.033333333333,7.558887590723728,30,1.380057747695088,2.7049131854823725,total_served
3,8,9,9,0.3,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,8,9,9,0.3,50,10141.533333333333,62.47743500702855,30,11.406766829470824,22.357262985762816,total_served
3,8,9,9,0.5,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,8,9,9,0.5,50,10141.533333333333,62.47743500702855,30,11.406766829470824,22.357262985762816,total_served
3,8,9,9,0.7,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,8,9,9,0.7,50,10141.533333333333,62.47743500702855,30,11.406766829470824,22.357262985762816,total_served
3,8,12,12,0.3,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,8,12,12,0.3,50,10141.533333333333,62.47743500702855,30,11.406766829470824,22.357262985762816,total_served
3,8,12,12,0.5,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,8,12,12,0.5,50,10141.533333333333,62.47743500702855,30,11.406766829470824,22.357262985762816,total_served
3,8,12,12,0.7,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,8,12,12,0.7,50,10141.533333333333,62.47743500702855,30,11.406766829470824,22.357262985762816,total_served
3,9,5,9,0.3,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,9,5,9,0.3,50,9915.366666666667,59.41350324476862,30,10.847371982522052,21.26084908574322,total_served
3,9,5,9,0.5,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,9,5,9,0.5,50,9915.366666666667,59.41350324476862,30,10.847371982522052,21.26084908574322,total_served
3,9,5,9,0.7,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,9,5,9,0.7,50,9915.366666666667,59.41350324476862,30,10.847371982522052,21.26084908574322,total_served
3,9,5,12,0.3,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,9,5,12,0.3,50,9915.366666666667,59.41350324476862,30,10.847371982522052,21.26084908574322,total_served
3,9,5,12,0.5,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,9,5,12,0.5,50,9915.366666666667,59.41350324476862,30,10.847371982522052,21.26084908574322,total_served
3,9,5,12,0.7,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,9,5,12,0.7,50,9915.366666666667,59.41350324476862,30,10.847371982522052,21.26084908574322,total_served
3,9,9,5,0.3,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,9,9,5,0.3,50,11677.433333333332,9.7368242834324,30,1.7776927661666668,3.4842778216866668,total_served
3,9,9,5,0.5,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,9,9,5,0.5,50,11681.233333333334,9.335447215460128,30,1.7044116747687676,3.3406468825467845,total_served
3,9,9,5,0.7,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,9,9,5,0.7,50,11681.033333333333,7.558887590723728,30,1.380057747695088,2.7049131854823725,total_served
3,9,9,9,0.3,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,9,9,9,0.3,50,9915.366666666667,59.41350324476862,30,10.847371982522052,21.26084908574322,total_served
3,9,9,9,0.5,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,9,9,9,0.5,50,9915.366666666667,59.41350324476862,30,10.847371982522052,21.26084908574322,total_served
3,9,9,9,0.7,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,9,9,9,0.7,50,9915.366666666667,59.41350324476862,30,10.847371982522052,21.26084908574322,total_served
3,9,12,12,0.3,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,9,12,12,0.3,50,9915.366666666667,59.41350324476862,30,10.847371982522052,21.26084908574322,total_served
3,9,12,12,0.5,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
3,9,12,12,0.5,50,9915.366666666667,59.41350324476862,30,10.847371982522052,21.26084908574322,total_served
3,9,12,12,0.7,25,11681.366666666667,8.564092372278857,30,1.5635821922850202,3.0646210968786396,total_served
