h1,h2,tau1,tau2,balk_high,arrival_rate,class_id,mean,std,n,se,ci95
12,14,5,9,0.3,50,1,0.3406584937844191,0.01465697911447409,30,0.002675986028626518,0.005244932616107974
12,14,5,9,0.3,50,2,0.0,0.0,30,0.0,0.0
12,14,5,9,0.5,25,1,0.0,0.0,30,0.0,0.0
12,14,5,9,0.5,25,2,0.0,0.0,30,0.0,0.0
12,14,5,9,0.5,50,1,0.010610341159926439,0.005204448012389435,30,0.0009501978585828734,0.0018623878028224319
12,14,5,9,0.5,50,2,0.0,0.0,30,0.0,0.0
12,14,5,9,0.7,25,1,0.0,0.0,30,0.0,0.0
12,14,5,9,0.7,25,2,0.0,0.0,30,0.0,0.0
12,14,5,9,0.7,50,1,0.0,0.0,30,0.0,0.0
12,14,5,9,0.7,50,2,0.0,0.0,30,0.0,0.0
12,14,5,12,0.3,25,1,0.0,0.0,30,0.0,0.0
12,14,5,12,0.3,25,2,0.0,0.0,30,0.0,0.0
12,14,5,12,0.3,50,1,0.5645668694852006,0.006944327591546288,30,0.0012678549561984745,0.0024849957141490097
12,14,5,12,0.3,50,2,0.0,0.0,30,0.0,0.0
12,14,5,12,0.5,25,1,0.0,0.0,30,0.0,0.0
12,14,5,12,0.5,25,2,0.0,0.0,30,0.0,0.0
12,14,5,12,0.5,50,1,0.4860805715777089,0.012272035267036881,30,0.002240556847418345,0.0043914914209399565
12,14,5,12,0.5,50,2,0.0,0.0,30,0.0,0.0
12,14,5,12,0.7,25,1,0.0,0.0,30,0.0,0.0
12,14,5,12,0.7,25,2,0.0,0.0,30,0.0,0.0
12,14,5,12,0.7,50,1,0.3262743079016047,0.024469373383030277,30,0.004467475923300727,0.008756252809669424
12,14,5,12,0.7,50,2,0.0,0.0,30,0.0,0.0
12,14,9,5,0.3,25,1,0.0,0.0,30,0.0,0.0
12,14,9,5,0.3,25,2,0.0,0.0,30,0.0,0.0
12,14,9,5,0.3,50,1,0.33688206725132824,0.012561399015866054,30,0.0022933871982710108,0.004495038908611181
12,14,9,5,0.3,50,2,0.0,0.0,30,0.0,0.0
12,14,9,5,0.5,25,1,0.0,0.0,30,0.0,0.0
12,14,9,5,0.5,25,2,0.0,0.0,30,0.0,0.0
12,14,9,5,0.5,50,1,0.011568286847272633,0.004749646508337682,30,0.0008671628442640658,0.0016996391747575688
12,14,9,5,0.5,50,2,0.0,0.0,30,0.0,0.0
12,14,9,5,0.7,25,1,0.0,0.0,30,0.0,0.0
12,14,9,5,0.7,25,2,0.0,0.0,30,0.0,0.0
12,14,9,5,0.7,50,1,0.0,0.0,30,0.0,0.0
12,14,9,5,0.7,50,2,0.0,0.0,30,0.0,0.0
12,14,9,9,0.3,25,1,0.0,0.0,30,0.0,0.0
12,14,9,9,0.3,25,2,0.0,0.0,30,0.0,0.0
12,14,9,9,0.3,50,1,0.38102649131535843,0.009552580209566919,30,0.001744054554385743,0.003418346926596056
12,14,9,9,0.3,50,2,0.0,0.0,30,0.0,0.0
12,14,9,9,0.5,25,1,0.0,0.0,30,0.0,0.0
12,14,9,9,0.5,25,2,0.0,0.0,30,0.0,0.0
12,14,9,9,0.5,50,1,0.04447286623944901,0.00844438464850182,30,0.0015417266520782599,0.003021784238073389
12,14,9,9,0.5,50,2,0.0,0.0,30,0.0,0.0
12,14,9,9,0.7,25,1,0.0,0.0,30,0.0,0.0
12,14,9,9,0.7,25,2,0.0,0.0,30,0.0,0.0
12,14,9,9,0.7,50,1,0.0,0.0,30,0.0,0.0
12,14,9,9,0.7,50,2,0.0,0.0,30,0.0,0.0
12,14,12,12,0.3,25,1,0.0,0.0,30,0.0,0.0
12,14,12,12,0.3,25,2,0.0,0.0,30,0.0,0.0
12,14,12,12,0.3,50,1,0.6258795057969583,0.00646150695856152,30,0.0011797043722269144,0.0023122205695647524
12,14,12,12,0.3,50,2,0.0,0.0,30,0.0,0.0
12,14,12,12,0.5,25,1,0.0,0.0,30,0.0,0.0
12,14,12,12,0.5,25,2,0.0,0.0,30,0.0,0.0
12,14,12,12,0.5,50,1,0.6218881523819394,0.007248714862988878,30,0.0013234282144606593,0.002593919300342892
12,14,12,12,0.5,50,2,0.0,0.0,30,0.0,0.0
12,14,12,12,0.7,25,1,0.0,0.0,30,0.0,0.0
12,14,12,12,0.7,25,2,0.0,0.0,30,0.0,0.0
12,14,12,12,0.7,50,1,0.6228030291367759,0.005617825708267359,30,0.0010256699548501563,0.0020103131115063065
12,14,12,12,0.7,50,2,0.0,0.0,30,0.0,0.0
13,2,5,9,0.3,25,1,0.0,0.0,30,0.0,0.0
13,2,5,9,0.3,25,2,0.6528581714717954,0.009147437771347766,30,0.001670086003580652,0.003273368567018078
13,2,5,9,0.3,50,1,0.0,0.0,30,0.0,0.0
13,2,5,9,0.3,50,2,0.9680946976121175,0.0013334551399442488,30,0.00024345448652289103,0.0004771707935848664
13,2,5,9,0.5,25,1,0.0,0.0,30,0.0,0.0
13,2,5,9,0.5,25,2,0.6528581714717954,0.009147437771347766,30,0.001670086003580652,0.003273368567018078
13,2,5,9,0.5,50,1,0.0,0.0,30,0.0,0.0
13,2,5,9,0.5,50,2,0.9677909582999155,0.0012047051955622777,30,0.000219948070251044,0.00043109821769204623
13,2,5,9,0.7,25,1,0.0,0.0,30,0.0,0.0
13,2,5,9,0.7,25,2,0.6528581714717954,0.009147437771347766,30,0.001670086003580652,0.003273368567018078
13,2,5,9,0.7,50,1,0.0,0.0,30,0.0,0.0
13,2,5,9,0.7,50,2,0.9677658523831316,0.0013867726744391288,30,0.0002531888919740262,0.0004962502282690914
13,2,5,12,0.3,25,1,0.0,0.0,30,0.0,0.0
13,2,5,12,0.3,25,2,0.6528581714717954,0.009147437771347766,30,0.001670086003580652,0.003273368567018078
13,2,5,12,0.3,50,1,0.0,0.0,30,0.0,0.0
13,2,5,12,0.3,50,2,0.9680946976121175,0.0013334551399442488,30,0.00024345448652289103,0.0004771707935848664
13,2,5,12,0.5,25,1,0.0,0.0,30,0.0,0.0
13,2,5,12,0.5,25,2,0.6528581714717954,0.009147437771347766,30,0.001670086003580652,0.003273368567018078
13,2,5,12,0.5,50,1,0.0,0.0,30,0.0,0.0
13,2,5,12,0.5,50,2,0.9677909582999155,0.0012047051955622777,30,0.000219948070251044,0.00043109821769204623
13,2,5,12,0.7,25,1,0.0,0.0,30,0.0,0.0
13,2,5,12,0.7,25,2,0.6528581714717954,0.009147437771347766,30,0.001670086003580652,0.003273368567018078
13,2,5,12,0.7,50,1,0.0,0.0,30,0.0,0.0
13,2,5,12,0.7,50,2,0.9677658523831316,0.0013867726744391288,30,0.0002531888919740262,0.0004962502282690914
13,2,9,5,0.3,25,1,0.0,0.0,30,0.0,0.0
13,2,9,5,0.3,25,2,0.6528581714717954,0.009147437771347766,30,0.001670086003580652,0.003273368567018078
13,2,9,5,0.3,50,1,0.0,0.0,30,0.0,0.0
13,2,9,5,0.3,50,2,0.9679111512376575,0.001390871031691845,30,0.0002539371462127021,0.000497716806576896
13,2,9,5,0.5,25,1,0.0,0.0,30,0.0,0.0
13,2,9,5,0.5,25,2,0.6528581714717954,0.009147437771347766,30,0.001670086003580652,0.003273368567018078
13,2,9,5,0.5,50,1,0.0,0.0,30,0.0,0.0
13,2,9,5,0.5,50,2,0.9678593500203401,0.0015892204542992618,30,0.00029015063055610454,0.0005686952358899649
13,2,9,5,0.7,25,1,0.0,0.0,30,0.0,0.0
13,2,9,5,0.7,25,2,0.6528581714717954,0.009147437771347766,30,0.001670086003580652,0.003273368567018078
13,2,9,5,0.7,50,1,0.0,0.0,30,0.0,0.0
13,2,9,5,0.7,50,2,0.9679102722624279,0.0014577310722960755,30,0.0002661440636909182,0.0005216423648341996
13,2,9,9,0.3,25,1,0.0,0.0,30,0.0,0.0
13,2,9,9,0.3,25,2,0.6528581714717954,0.009147437771347766,30,0.001670086003580652,0.003273368567018078
13,2,9,9,0.3,50,1,0.0,0.0,30,0.0,0.0
13,2,9,9,0.3,50,2,0.9679111512376575,0.001390871031691845,30,0.0002539371462127021,0.000497716806576896
13,2,9,9,0.5,25,1,0.0,0.0,30,0.0,0.0
13,2,9,9,0.5,25,2,0.6528581714717954,0.009147437771347766,30,0.001670086003580652,0.003273368567018078
13,2,9,9,0.5,50,1,0.0,0.0,30,0.0,0.0
13,2,9,9,0.5,50,2,0.9678593500203401,0.0015892204542992618,30,0.00029015063055610454,0.0005686952358899649
13,2,9,9,0.7,25,1,0.0,0.0,30,0.0,0.0
13,2,9,9,0.7,25,2,0.6528581714717954,0.009147437771347766,30,0.001670086003580652,0.003273368567018078
13,2,9,9,0.7,50,1,0.0,0.0,30,0.0,0.0
13,2,9,9,0.7,50,2,0.9679102722624279,0.0014577310722960755,30,0.0002661440636909182,0.0005216423648341996
13,2,12,12,0.3,25,1,0.0,0.0,30,0.0,0.0
13,2,12,12,0.3,25,2,0.6528581714717954,0.009147437771347766,30,0.001670086003580652,0.003273368567018078
13,2,12,12,0.3,50,1,0.0,0.0,30,0.0,0.0
13,2,12,12,0.3,50,2,0.9678968854669533,0.0014195479927737909,30,0.00025917281903446195,0.0005079787253075454
13,2,12,12,0.5,25,1,0.0,0.0,30,0.0,0.0
13,2,12,12,0.5,25,2,0.6528581714717954,0.009147437771347766,30,0.001670086003580652,0.003273368567018078
13,2,12,12,0.5,50,1,0.0,0.0,30,0.0,0.0
13,2,12,12,0.5,50,2,0.9678968854669533,0.0014195479927737909,30,0.00025917281903446195,0.0005079787253075454
13,2,12,12,0.7,25,1,0.0,0.0,30,0.0,0.0
13,2,12,12,0.7,25,2,0.6528581714717954,0.009147437771347766,30,0.001670086003580652,0.003273368567018078
13,2,12,12,0.7,50,1,0.0,0.0,30,0.0,0.0
13,2,12,12,0.7,50,2,0.9678968854669533,0.0014195479927737909,30,0.00025917281903446195,0.0005079787253075454
13,3,5,9,0.3,25,1,0.0,0.0,30,0.0,0.0
13,3,5,9,0.3,25,2,0.5372826810854362,0.01205188346883767,30,0.002200362812102,0.00431271111171992
13,3,5,9,0.3,50,1,0.0,0.0,30,0.0,0.0
13,3,5,9,0.3,50,2,0.9354321122783168,0.0016772935940196953,30,0.00030623051233449975,0.0006002118041756195
13,3,5,9,0.5,25,1,0.0,0.0,30,0.0,0.0
13,3,5,9,0.5,25,2,0.5372826810854362,0.01205188346883767,30,0.002200362812102,0.00431271111171992
13,3,5,9,0.5,50,1,0.0,0.0,30,0.0,0.0
13,3,5,9,0.5,50,2,0.9365288676409136,0.0017051260436044202,30,0.00031131199915722613,0.0006101715183481632
13,3,5,9,0.7,25,1,0.0,0.0,30,0.0,0.0
13,3,5,9,0.7,25,2,0.5372826810854362,0.01205188346883767,30,0.002200362812102,0.00431271111171992
13,3,5,9,0.7,50,1,0.0,0.0,30,0.0,0.0
13,3,5,9,0.7,50,2,0.9356614228081394,0.002375172202237097,30,0.00043364513104149344,0.0008499444568413271
13,3,5,12,0.3,25,1,0.0,0.0,30,0.0,0.0
13,3,5,12,0.3,25,2,0.5372826810854362,0.01205188346883767,30,0.002200362812102,0.00431271111171992
13,3,5,12,0.3,50,1,0.0,0.0,30,0.0,0.0
13,3,5,12,0.3,50,2,0.9354321122783168,0.0016772935940196953,30,0.00030623051233449975,0.0006002118041756195
13,3,5,12,0.5,25,1,0.0,0.0,30,0.0,0.0
13,3,5,12,0.5,25,2,0.5372826810854362,0.01205188346883767,30,0.002200362812102,0.00431271111171992
13,3,5,12,0.5,50,1,0.0,0.0,30,0.0,0.0
13,3,5,12,0.5,50,2,0.9365288676409136,0.0017051260436044202,30,0.00031131199915722613,0.0006101715183481632
13,3,5,12,0.7,25,1,0.0,0.0,30,0.0,0.0
13,3,5,12,0.7,25,2,0.5372826810854362,0.01205188346883767,30,0.002200362812102,0.00431271111171992
13,3,5,12,0.7,50,1,0.0,0.0,30,0.0,0.0
13,3,5,12,0.7,50,2,0.9356614228081394,0.002375172202237097,30,0.00043364513104149344,0.0008499444568413271
13,3,9,5,0.3,25,1,0.0,0.0,30,0.0,0.0
13,3,9,5,0.3,25,2,0.5372826810854362,0.01205188346883767,30,0.002200362812102,0.00431271111171992
13,3,9,5,0.3,50,1,0.0,0.0,30,0.0,0.0
13,3,9,5,0.3,50,2,0.9359983122834651,0.001931240740570862,30,0.00035259470586121455,0.0006910856234879805
13,3,9,5,0.5,25,1,0.0,0.0,30,0.0,0.0
13,3,9,5,0.5,25,2,0.5372826810854362,0.01205188346883767,30,0.002200362812102,0.00431271111171992
13,3,9,5,0.5,50,1,0.0,0.0,30,0.0,0.0
13,3,9,5,0.5,50,2,0.9359444476463732,0.001950648359332218,30,0.00035613803605556623,0.0006980305506689098
13,3,9,5,0.7,25,1,0.0,0.0,30,0.0,0.0
13,3,9,5,0.7,25,2,0.5372826810854362,0.01205188346883767,30,0.002200362812102,0.00431271111171992
13,3,9,5,0.7,50,1,0.0,0.0,30,0.0,0.0
13,3,9,5,0.7,50,2,0.9358688928178835,0.0019997876530823645,30,0.00036510960260450884,0.0007156148211048373
13,3,9,9,0.3,25,1,0.0,0.0,30,0.0,0.0
13,3,9,9,0.3,25,2,0.5372826810854362,0.01205188346883767,30,0.002200362812102,0.00431271111171992
13,3,9,9,0.3,50,1,0.0,0.0,30,0.0,0.0
13,3,9,9,0.3,50,2,0.9359983122834651,0.001931240740570862,30,0.00035259470586121455,0.0006910856234879805
13,3,9,9,0.5,25,1,0.0,0.0,30,0.0,0.0
13,3,9,9,0.5,25,2,0.5372826810854362,0.01205188346883767,30,0.002200362812102,0.00431271111171992
13,3,9,9,0.5,50,1,0.0,0.0,30,0.0,0.0
13,3,9,9,0.5,50,2,0.9359444476463732,0.001950648359332218,30,0.00035613803605556623,0.0006980305506689098
13,3,9,9,0.7,25,1,0.0,0.0,30,0.0,0.0
13,3,9,9,0.7,25,2,0.5372826810854362,0.01205188346883767,30,0.002200362812102,0.00431271111171992
13,3,9,9,0.7,50,1,0.0,0.0,30,0.0,0.0
13,3,9,9,0.7,50,2,0.9358688928178835,0.0019997876530823645,30,0.00036510960260450884,0.0007156148211048373
13,3,12,12,0.3,25,1,0.0,0.0,30,0.0,0.0
13,3,12,12,0.3,25,2,0.5372826810854362,0.01205188346883767,30,0.002200362812102,0.00431271111171992
13,3,12,12,0.3,50,1,0.0,0.0,30,0.0,0.0
13,3,12,12,0.3,50,2,0.9357455030718127,0.0018091419031083587,30,0.0003303026100200912,0.0006473931156393788
13,3,12,12,0.5,25,1,0.0,0.0,30,0.0,0.0
13,3,12,12,0.5,25,2,0.5372826810854362,0.01205188346883767,30,0.002200362812102,0.00431271111171992
13,3,12,12,0.5,50,1,0.0,0.0,30,0.0,0.0
13,3,12,12,0.5,50,2,0.9357455030718127,0.0018091419031083587,30,0.0003303026100200912,0.0006473931156393788
13,3,12,12,0.7,25,1,0.0,0.0,30,0.0,0.0
13,3,12,12,0.7,25,2,0.5372826810854362,0.01205188346883767,30,0.002200362812102,0.00431271111171992
13,3,12,12,0.7,50,1,0.0,0.0,30,0.0,0.0
13,3,12,12,0.7,50,2,0.9357455030718127,0.0018091419031083587,30,0.0003303026100200912,0.0006473931156393788
13,4,5,9,0.3,25,1,0.0,0.0,30,0.0,0.0
13,4,5,9,0.3,25,2,0.42328821816173706,0.012211297763988322,30,0.0022294677472496,0.004369756784609216
13,4,5,9,0.3,50,1,0.0,0.0,30,0.0,0.0
13,4,5,9,0.3,50,2,0.9038451269683926,0.0019537077187174175,30,0.00035669659610449583,0.0006991253283648118
13,4,5,9,0.5,25,1,0.0,0.0,30,0.0,0.0
13,4,5,9,0.5,25,2,0.42328821816173706,0.012211297763988322,30,0.0022294677472496,0.004369756784609216
13,4,5,9,0.5,50,1,0.0,0.0,30,0.0,0.0
13,4,5,9,0.5,50,2,0.9037994743697275,0.0021154826850277694,30,0.0003862325288671019,0.0007570157565795197
13,4,5,9,0.7,25,1,0.0,0.0,30,0.0,0.0
13,4,5,9,0.7,25,2,0.42328821816173706,0.012211297763988322,30,0.0022294677472496,0.004369756784609216
13,4,5,9,0.7,50,1,0.0,0.0,30,0.0,0.0
13,4,5,9,0.7,50,2,0.9037451656272802,0.002255740323514002,30,0.0004118399530208733,0.0008072063079209117
13,4,5,12,0.3,25,1,0.0,0.0,30,0.0,0.0
13,4,5,12,0.3,25,2,0.42328821816173706,0.012211297763988322,30,0.0022294677472496,0.004369756784609216
13,4,5,12,0.3,50,1,0.0,0.0,30,0.0,0.0
13,4,5,12,0.3,50,2,0.9038451269683926,0.0019537077187174175,30,0.00035669659610449583,0.0006991253283648118
13,4,5,12,0.5,25,1,0.0,0.0,30,0.0,0.0
13,4,5,12,0.5,25,2,0.42328821816173706,0.012211297763988322,30,0.0022294677472496,0.004369756784609216
13,4,5,12,0.5,50,1,0.0,0.0,30,0.0,0.0
13,4,5,12,0.5,50,2,0.9037994743697275,0.0021154826850277694,30,0.0003862325288671019,0.0007570157565795197
13,4,5,12,0.7,25,1,0.0,0.0,30,0.0,0.0
13,4,5,12,0.7,25,2,0.42328821816173706,0.012211297763988322,30,0.0022294677472496,0.004369756784609216
13,4,5,12,0.7,50,1,0.0,0.0,30,0.0,0.0
13,4,5,12,0.7,50,2,0.9037451656272802,0.002255740323514002,30,0.0004118399530208733,0.0008072063079209117
13,4,9,5,0.3,25,1,0.0,0.0,30,0.0,0.0
13,4,9,5,0.3,25,2,0.42328821816173706,0.012211297763988322,30,0.0022294677472496,0.004369756784609216
13,4,9,5,0.3,50,1,0.0,0.0,30,0.0,0.0
13,4,9,5,0.3,50,2,0.9038363787048668,0.0025735444703152877,30,0.0004698627863781225,0.00092093106130112
13,4,9,5,0.5,25,1,0.0,0.0,30,0.0,0.0
13,4,9,5,0.5,25,2,0.42328821816173706,0.012211297763988322,30,0.0022294677472496,0.004369756784609216
13,4,9,5,0.5,50,1,0.0,0.0,30,0.0,0.0
13,4,9,5,0.5,50,2,0.9038066663354517,0.0030888144118415297,30,0.0005639377764375527,0.0011053180418176033
13,4,9,5,0.7,25,1,0.0,0.0,30,0.0,0.0
13,4,9,5,0.7,25,2,0.42328821816173706,0.012211297763988322,30,0.0022294677472496,0.004369756784609216
13,4,9,5,0.7,50,1,0.0,0.0,30,0.0,0.0
13,4,9,5,0.7,50,2,0.9041805669442152,0.0023766398712811005,30,0.00043391308952227774,0.0008504696554636643
13,4,9,9,0.3,25,1,0.0,0.0,30,0.0,0.0
13,4,9,9,0.3,25,2,0.42328821816173706,0.012211297763988322,30,0.0022294677472496,0.004369756784609216
13,4,9,9,0.3,50,1,0.0,0.0,30,0.0,0.0
13,4,9,9,0.3,50,2,0.9038363787048668,0.0025735444703152877,30,0.0004698627863781225,0.00092093106130112
13,4,9,9,0.5,25,1,0.0,0.0,30,0.0,0.0
13,4,9,9,0.5,25,2,0.42328821816173706,0.012211297763988322,30,0.0022294677472496,0.004369756784609216
13,4,9,9,0.5,50,1,0.0,0.0,30,0.0,0.0
13,4,9,9,0.5,50,2,0.9038066663354517,0.0030888144118415297,30,0.0005639377764375527,0.0011053180418176033
13,4,9,9,0.7,25,1,0.0,0.0,30,0.0,0.0
13,4,9,9,0.7,25,2,0.42328821816173706,0.012211297763988322,30,0.0022294677472496,0.004369756784609216
13,4,9,9,0.7,50,1,0.0,0.0,30,0.0,0.0
13,4,9,9,0.7,50,2,0.9041805669442152,0.0023766398712811005,30,0.00043391308952227774,0.0008504696554636643
13,4,12,12,0.3,25,1,0.0,0.0,30,0.0,0.0
13,4,12,12,0.3,25,2,0.42328821816173706,0.012211297763988322,30,0.0022294677472496,0.004369756784609216
13,4,12,12,0.3,50,1,0.0,0.0,30,0.0,0.0
13,4,12,12,0.3,50,2,0.9040848757825619,0.0023350274751872367,30,0.0004263157401847947,0.0008355788507621977
13,4,12,12,0.5,25,1,0.0,0.0,30,0.0,0.0
13,4,12,12,0.5,25,2,0.42328821816173706,0.012211297763988322,30,0.0022294677472496,0.004369756784609216
13,4,12,12,0.5,50,1,0.0,0.0,30,0.0,0.0
13,4,12,12,0.5,50,2,0.9040848757825619,0.0023350274751872367,30,0.0004263157401847947,0.0008355788507621977
13,4,12,12,0.7,25,1,0.0,0.0,30,0.0,0.0
13,4,12,12,0.7,25,2,0.42328821816173706,0.012211297763988322,30,0.0022294677472496,0.004369756784609216
13,4,12,12,0.7,50,1,0.0,0.0,30,0.0,0.0
13,4,12,12,0.7,50,2,0.9040848757825619,0.0023350274751872367,30,0.0004263157401847947,0.0008355788507621977
13,5,5,9,0.3,25,1,0.0,0.0,30,0.0,0.0
13,5,5,9,0.3,25,2,0.30425583117079114,0.011255600961627527,30,0.002054982181653412,0.004027765076040687
13,5,5,9,0.3,50,1,0.0,0.0,30,0.0,0.0
13,5,5,9,0.3,50,2,0.8723119486882662,0.0026087015868893337,30,0.0004762815683129371,0.0009335118738933567
13,5,5,9,0.5,25,1,0.0,0.0,30,0.0,0.0
13,5,5,9,0.5,25,2,0.30425583117079114,0.011255600961627527,30,0.002054982181653412,0.004027765076040687
13,5,5,9,0.5,50,1,0.0,0.0,30,0.0,0.0
13,5,5,9,0.5,50,2,0.8715002456012625,0.0023732089072287907,30,0.00043328668405379794,0.000849241900745444
13,5,5,9,0.7,25,1,0.0,0.0,30,0.0,0.0
13,5,5,9,0.7,25,2,0.30425583117079114,0.011255600961627527,30,0.002054982181653412,0.004027765076040687
13,5,5,9,0.7,50,1,0.0,0.0,30,0.0,0.0
13,5,5,9,0.7,50,2,0.8710943312352253,0.0027925196014204727,30,0.0005098419926577761,0.0009992903056092412
13,5,5,12,0.3,25,1,0.0,0.0,30,0.0,0.0
13,5,5,12,0.3,25,2,0.30425583117079114,0.011255600961627527,30,0.002054982181653412,0.004027765076040687
13,5,5,12,0.3,50,1,0.0,0.0,30,0.0,0.0
13,5,5,12,0.3,50,2,0.8723119486882662,0.0026087015868893337,30,0.0004762815683129371,0.0009335118738933567
13,5,5,12,0.5,25,1,0.0,0.0,30,0.0,0.0
13,5,5,12,0.5,25,2,0.30425583117079114,0.011255600961627527,30,0.002054982181653412,0.004027765076040687
13,5,5,12,0.5,50,1,0.0,0.0,30,0.0,0.0
13,5,5,12,0.5,50,2,0.8715002456012625,0.0023732089072287907,30,0.00043328668405379794,0.000849241900745444
13,5,5,12,0.7,25,1,0.0,0.0,30,0.0,0.0
13,5,5,12,0.7,25,2,0.30425583117079114,0.011255600961627527,30,0.002054982181653412,0.004027765076040687
13,5,5,12,0.7,50,1,0.0,0.0,30,0.0,0.0
13,5,5,12,0.7,50,2,0.8710943312352253,0.0027925196014204727,30,0.0005098419926577761,0.0009992903056092412
13,5,9,5,0.3,25,1,0.0,0.0,30,0.0,0.0
13,5,9,5,0.3,25,2,0.30425583117079114,0.011255600961627527,30,0.002054982181653412,0.004027765076040687
13,5,9,5,0.3,50,1,0.0,0.0,30,0.0,0.0
13,5,9,5,0.3,50,2,0.8721278341325696,0.0027937364778171515,30,0.0005100641628751617,0.000999725759235317
13,5,9,5,0.5,25,1,0.0,0.0,30,0.0,0.0
13,5,9,5,0.5,25,2,0.30425583117079114,0.011255600961627527,30,0.002054982181653412,0.004027765076040687
13,5,9,5,0.5,50,1,0.0,0.0,30,0.0,0.0
13,5,9,5,0.5,50,2,0.8724627848399792,0.0028400603803573404,30,0.0005185217116661391,0.0010163025548656326
13,5,9,5,0.7,25,1,0.0,0.0,30,0.0,0.0
13,5,9,5,0.7,25,2,0.30425583117079114,0.011255600961627527,30,0.002054982181653412,0.004027765076040687
13,5,9,5,0.7,50,1,0.0,0.0,30,0.0,0.0
13,5,9,5,0.7,50,2,0.8718563776286052,0.0024443425802997214,30,0.0004462738565001801,0.000874696758740353
13,5,9,9,0.3,25,1,0.0,0.0,30,0.0,0.0
13,5,9,9,0.3,25,2,0.30425583117079114,0.011255600961627527,30,0.002054982181653412,0.004027765076040687
13,5,9,9,0.3,50,1,0.0,0.0,30,0.0,0.0
13,5,9,9,0.3,50,2,0.8721278341325696,0.0027937364778171515,30,0.0005100641628751617,0.000999725759235317
13,5,9,9,0.5,25,1,0.0,0.0,30,0.0,0.0
13,5,9,9,0.5,25,2,0.30425583117079114,0.011255600961627527,30,0.002054982181653412,0.004027765076040687
13,5,9,9,0.5,50,1,0.0,0.0,30,0.0,0.0
13,5,9,9,0.5,50,2,0.8724627848399792,0.0028400603803573404,30,0.0005185217116661391,0.0010163025548656326
13,5,9,9,0.7,25,1,0.0,0.0,30,0.0,0.0
13,5,9,9,0.7,25,2,0.30425583117079114,0.011255600961627527,30,0.002054982181653412,0.004027765076040687
13,5,9,9,0.7,50,1,0.0,0.0,30,0.0,0.0
13,5,9,9,0.7,50,2,0.8718563776286052,0.0024443425802997214,30,0.0004462738565001801,0.000874696758740353
13,5,12,12,0.3,25,1,0.0,0.0,30,0.0,0.0
13,5,12,12,0.3,25,2,0.30425583117079114,0.011255600961627527,30,0.002054982181653412,0.004027765076040687
13,5,12,12,0.3,50,1,0.0,0.0,30,0.0,0.0
13,5,12,12,0.3,50,2,0.872130920918682,0.0028121244486797718,30,0.0005134213316845633,0.001006305810101744
13,5,12,12,0.5,25,1,0.0,0.0,30,0.0,0.0
13,5,12,12,0.5,25,2,0.30425583117079114,0.011255600961627527,30,0.002054982181653412,0.004027765076040687
13,5,12,12,0.5,50,1,0.0,0.0,30,0.0,0.0
13,5,12,12,0.5,50,2,0.872130920918682,0.0028121244486797718,30,0.0005134213316845633,0.001006305810101744
13,5,12,12,0.7,25,1,0.0,0.0,30,0.0,0.0
13,5,12,12,0.7,25,2,0.30425583117079114,0.011255600961627527,30,0.002054982181653412,0.004027765076040687
13,5,12,12,0.7,50,1,0.0,0.0,30,0.0,0.0
13,5,12,12,0.7,50,2,0.872130920918682,0.0028121244486797718,30,0.0005134213316845633,0.001006305810101744
13,6,5,9,0.3,25,1,0.0,0.0,30,0.0,0.0
13,6,5,9,0.3,25,2,0.1582918739206249,0.010920178067810446,30,0.0019937426199043203,0.003907735535012467
13,6,5,9,0.3,50,1,0.0,0.0,30,0.0,0.0
13,6,5,9,0.3,50,2,0.801625332876833,0.005770979449955684,30,0.0010536318745464947,0.0020651184741111296
13,6,5,9,0.5,25,1,0.0,0.0,30,0.0,0.0
13,6,5,9,0.5,25,2,0.1391704313284143,0.007638336456127464,30,0.0013945630596116938,0.00273334359683892
13,6,5,9,0.5,50,1,0.0,0.0,30,0.0,0.0
13,6,5,9,0.5,50,2,0.7122977910791934,0.0038442669419149205,30,0.0007018639070527347,0.00137565325782336
13,6,5,9,0.7,25,1,0.0,0.0,30,0.0,0.0
13,6,5,9,0.7,25,2,0.12301446332443795,0.009399841363775295,30,0.001716168383969951,0.003363690032581104
13,6,5,9,0.7,50,1,0.0,0.0,30,0.0,0.0
13,6,5,9,0.7,50,2,0.6379706006741459,0.004902427693937142,30,0.0008950567448358017,0.0017543112198781714
13,6,5,12,0.3,25,1,0.0,0.0,30,0.0,0.0
13,6,5,12,0.3,25,2,0.1582918739206249,0.010920178067810446,30,0.0019937426199043203,0.003907735535012467
13,6,5,12,0.3,50,1,0.0,0.0,30,0.0,0.0
13,6,5,12,0.3,50,2,0.801625332876833,0.005770979449955684,30,0.0010536318745464947,0.0020651184741111296
13,6,5,12,0.5,25,1,0.0,0.0,30,0.0,0.0
13,6,5,12,0.5,25,2,0.1391704313284143,0.007638336456127464,30,0.0013945630596116938,0.00273334359683892
13,6,5,12,0.5,50,1,0.0,0.0,30,0.0,0.0
13,6,5,12,0.5,50,2,0.7122977910791934,0.0038442669419149205,30,0.0007018639070527347,0.00137565325782336
13,6,5,12,0.7,25,1,0.0,0.0,30,0.0,0.0
13,6,5,12,0.7,25,2,0.12301446332443795,0.009399841363775295,30,0.001716168383969951,0.003363690032581104
13,6,5,12,0.7,50,1,0.0,0.0,30,0.0,0.0
