h1,h2,tau1,tau2,balk_high,arrival_rate,class_id,mean,std,n,se,ci95,metric
10,2,9,5,0.5,25,2,1.0,0.0,30,0.0,0.0,mean_accepted_booking_delay
10,2,9,5,0.5,50,1,5.92568402575475,0.10065596587063617,30,0.01837718101827252,0.036019274795814134,mean_accepted_booking_delay
10,2,9,5,0.5,50,2,1.0,0.0,30,0.0,0.0,mean_accepted_booking_delay
10,2,9,5,0.7,25,1,1.6545516175543529,0.011255580311345648,30,0.0020549784114450107,0.004027757686432221,mean_accepted_booking_delay
10,2,9,5,0.7,25,2,1.0,0.0,30,0.0,0.0,mean_accepted_booking_delay
10,2,9,5,0.7,50,1,5.92568402575475,0.10065596587063617,30,0.01837718101827252,0.036019274795814134,mean_accepted_booking_delay
10,2,9,5,0.7,50,2,1.0,0.0,30,0.0,0.0,mean_accepted_booking_delay
10,2,9,9,0.3,25,1,1.6545516175543529,0.011255580311345648,30,0.0020549784114450107,0.004027757686432221,mean_accepted_booking_delay
10,2,9,9,0.3,25,2,1.0,0.0,30,0.0,0.0,mean_accepted_booking_delay
10,2,9,9,0.3,50,1,5.92568402575475,0.10065596587063617,30,0.01837718101827252,0.036019274795814134,mean_accepted_booking_delay
10,2,9,9,0.3,50,2,1.0,0.0,30,0.0,0.0,mean_accepted_booking_delay
10,2,9,9,0.5,25,1,1.6545516175543529,0.011255580311345648,30,0.0020549784114450107,0.004027757686432221,mean_accepted_booking_delay
10,2,9,9,0.5,25,2,1.0,0.0,30,0.0,0.0,mean_accepted_booking_delay
10,2,9,9,0.5,50,1,5.92568402575475,0.10065596587063617,30,0.01837718101827252,0.036019274795814134,mean_accepted_booking_delay
10,2,9,9,0.5,50,2,1.0,0.0,30,0.0,0.0,mean_accepted_booking_delay
10,2,9,9,0.7,25,1,1.6545516175543529,0.011255580311345648,30,0.0020549784114450107,0.004027757686432221,mean_accepted_booking_delay
10,2,9,9,0.7,25,2,1.0,0.0,30,0.0,0.0,mean_accepted_booking_delay
10,2,9,9,0.7,50,1,5.92568402575475,0.10065596587063617,30,0.01837718101827252,0.036019274795814134,mean_accepted_booking_delay
10,2,9,9,0.7,50,2,1.0,0.0,30,0.0,0.0,mean_accepted_booking_delay
10,2,12,12,0.3,25,1,1.6545516175543529,0.011255580311345648,30,0.0020549784114450107,0.004027757686432221,mean_accepted_booking_delay
10,2,12,12,0.3,25,2,1.0,0.0,30,0.0,0.0,mean_accepted_booking_delay
10,2,12,12,0.3,50,1,5.92568402575475,0.10065596587063617,30,0.01837718101827252,0.036019274795814134,mean_accepted_booking_delay
10,2,12,12,0.3,50,2,1.0,0.0,30,0.0,0.0,mean_accepted_booking_delay
10,2,12,12,0.5,25,1,1.6545516175543529,0.011255580311345648,30,0.0020549784114450107,0.004027757686432221,mean_accepted_booking_delay
10,2,12,12,0.5,25,2,1.0,0.0,30,0.0,0.0,mean_accepted_booking_delay
10,2,12,12,0.5,50,1,5.92568402575475,0.10065596587063617,30,0.01837718101827252,0.036019274795814134,mean_accepted_booking_delay
10,2,12,12,0.5,50,2,1.0,0.0,30,0.0,0.0,mean_accepted_booking_delay
10,2,12,12,0.7,25,1,1.6545516175543529,0.011255580311345648,30,0.0020549784114450107,0.004027757686432221,mean_accepted_booking_delay
10,2,12,12,0.7,25,2,1.0,0.0,30,0.0,0.0,mean_accepted_booking_delay
10,2,12,12,0.7,50,1,5.92568402575475,0.10065596587063617,30,0.01837718101827252,0.036019274795814134,mean_accepted_booking_delay
10,2,12,12,0.7,50,2,1.0,0.0,30,0.0,0.0,mean_accepted_booking_delay
10,3,5,9,0.3,25,1,2.476020815522794,0.0178903157487591,30,0.0032663098321617616,0.006401967271037053,mean_accepted_booking_delay
10,3,5,9,0.3,25,2,1.8607742316017508,0.005736272210120032,30,0.0010472952284909186,0.0020526986478422004,mean_accepted_booking_delay
10,3,5,9,0.3,50,1,4.894971398847344,0.025767351057538978,30,0.004704453140456232,0.009220728155294214,mean_accepted_booking_delay
10,3,5,9,0.3,50,2,1.5065981674467863,0.016099450213897103,30,0.0029393440151942716,0.005761114269780772,mean_accepted_booking_delay
10,3,5,9,0.5,25,1,2.476020815522794,0.0178903157487591,30,0.0032663098321617616,0.006401967271037053,mean_accepted_booking_delay
10,3,5,9,0.5,25,2,1.8607742316017508,0.005736272210120032,30,0.0010472952284909186,0.0020526986478422004,mean_accepted_booking_delay
10,3,5,9,0.5,50,1,4.684673700431713,0.01680807937576231,30,0.0030687214074807895,0.006014693958662347,mean_accepted_booking_delay
10,3,5,9,0.5,50,2,1.4944926340181148,0.013153317004123826,30,0.002401456143058297,0.0047068540403942625,mean_accepted_booking_delay
10,3,5,9,0.7,25,1,2.476020815522794,0.0178903157487591,30,0.0032663098321617616,0.006401967271037053,mean_accepted_booking_delay
10,3,5,9,0.7,25,2,1.8607742316017508,0.005736272210120032,30,0.0010472952284909186,0.0020526986478422004,mean_accepted_booking_delay
10,3,5,9,0.7,50,1,4.580433370275392,0.009361563597154643,30,0.0017091798518936014,0.003349992509711459,mean_accepted_booking_delay
10,3,5,9,0.7,50,2,1.4962461064148591,0.014962086874335858,30,0.002731690829475238,0.005354114025771466,mean_accepted_booking_delay
10,3,5,12,0.3,25,1,2.476020815522794,0.0178903157487591,30,0.0032663098321617616,0.006401967271037053,mean_accepted_booking_delay
10,3,5,12,0.3,25,2,1.8607742316017508,0.005736272210120032,30,0.0010472952284909186,0.0020526986478422004,mean_accepted_booking_delay
10,3,5,12,0.3,50,1,4.894971398847344,0.025767351057538978,30,0.004704453140456232,0.009220728155294214,mean_accepted_booking_delay
10,3,5,12,0.3,50,2,1.5065981674467863,0.016099450213897103,30,0.0029393440151942716,0.005761114269780772,mean_accepted_booking_delay
10,3,5,12,0.5,25,1,2.476020815522794,0.0178903157487591,30,0.0032663098321617616,0.006401967271037053,mean_accepted_booking_delay
10,3,5,12,0.5,25,2,1.8607742316017508,0.005736272210120032,30,0.0010472952284909186,0.0020526986478422004,mean_accepted_booking_delay
10,3,5,12,0.5,50,1,4.684673700431713,0.01680807937576231,30,0.0030687214074807895,0.006014693958662347,mean_accepted_booking_delay
10,3,5,12,0.5,50,2,1.4944926340181148,0.013153317004123826,30,0.002401456143058297,0.0047068540403942625,mean_accepted_booking_delay
10,3,5,12,0.7,25,1,2.476020815522794,0.0178903157487591,30,0.0032663098321617616,0.006401967271037053,mean_accepted_booking_delay
10,3,5,12,0.7,25,2,1.8607742316017508,0.005736272210120032,30,0.0010472952284909186,0.0020526986478422004,mean_accepted_booking_delay
10,3,5,12,0.7,50,1,4.580433370275392,0.009361563597154643,30,0.0017091798518936014,0.003349992509711459,mean_accepted_booking_delay
10,3,5,12,0.7,50,2,1.4962461064148591,0.014962086874335858,30,0.002731690829475238,0.005354114025771466,mean_accepted_booking_delay
10,3,9,5,0.3,25,1,2.476020815522794,0.0178903157487591,30,0.0032663098321617616,0.006401967271037053,mean_accepted_booking_delay
10,3,9,5,0.3,25,2,1.8607742316017508,0.005736272210120032,30,0.0010472952284909186,0.0020526986478422004,mean_accepted_booking_delay
10,3,9,5,0.3,50,1,6.376035806262856,0.09439240921923783,30,0.01723361726221172,0.033777889833934975,mean_accepted_booking_delay
10,3,9,5,0.3,50,2,1.4972251167105453,0.013715358181319345,30,0.0025040703533905453,0.004907977892645469,mean_accepted_booking_delay
10,3,9,5,0.5,25,1,2.476020815522794,0.0178903157487591,30,0.0032663098321617616,0.006401967271037053,mean_accepted_booking_delay
10,3,9,5,0.5,25,2,1.8607742316017508,0.005736272210120032,30,0.0010472952284909186,0.0020526986478422004,mean_accepted_booking_delay
10,3,9,5,0.5,50,1,6.376035806262856,0.09439240921923783,30,0.01723361726221172,0.033777889833934975,mean_accepted_booking_delay
10,3,9,5,0.5,50,2,1.4972251167105453,0.013715358181319345,30,0.0025040703533905453,0.004907977892645469,mean_accepted_booking_delay
10,3,9,5,0.7,25,1,2.476020815522794,0.0178903157487591,30,0.0032663098321617616,0.006401967271037053,mean_accepted_booking_delay
10,3,9,5,0.7,25,2,1.8607742316017508,0.005736272210120032,30,0.0010472952284909186,0.0020526986478422004,mean_accepted_booking_delay
10,3,9,5,0.7,50,1,6.376035806262856,0.09439240921923783,30,0.01723361726221172,0.033777889833934975,mean_accepted_booking_delay
10,3,9,5,0.7,50,2,1.4972251167105453,0.013715358181319345,30,0.0025040703533905453,0.004907977892645469,mean_accepted_booking_delay
10,3,9,9,0.3,25,1,2.476020815522794,0.0178903157487591,30,0.0032663098321617616,0.006401967271037053,mean_accepted_booking_delay
10,3,9,9,0.3,25,2,1.8607742316017508,0.005736272210120032,30,0.0010472952284909186,0.0020526986478422004,mean_accepted_booking_delay
10,3,9,9,0.3,50,1,6.376035806262856,0.09439240921923783,30,0.01723361726221172,0.033777889833934975,mean_accepted_booking_delay
10,3,9,9,0.3,50,2,1.4972251167105453,0.013715358181319345,30,0.0025040703533905453,0.004907977892645469,mean_accepted_booking_delay
10,3,9,9,0.5,25,1,2.476020815522794,0.0178903157487591,30,0.0032663098321617616,0.006401967271037053,mean_accepted_booking_delay
10,3,9,9,0.5,25,2,1.8607742316017508,0.005736272210120032,30,0.0010472952284909186,0.0020526986478422004,mean_accepted_booking_delay
10,3,9,9,0.5,50,1,6.376035806262856,0.09439240921923783,30,0.01723361726221172,0.033777889833934975,mean_accepted_booking_delay
10,3,9,9,0.5,50,2,1.4972251167105453,0.013715358181319345,30,0.0025040703533905453,0.004907977892645469,mean_accepted_booking_delay
10,3,9,9,0.7,25,1,2.476020815522794,0.0178903157487591,30,0.0032663098321617616,0.006401967271037053,mean_accepted_booking_delay
10,3,9,9,0.7,25,2,1.8607742316017508,0.005736272210120032,30,0.0010472952284909186,0.0020526986478422004,mean_accepted_booking_delay
10,3,9,9,0.7,50,1,6.376035806262856,0.09439240921923783,30,0.01723361726221172,0.033777889833934975,mean_accepted_booking_delay
10,3,9,9,0.7,50,2,1.4972251167105453,0.013715358181319345,30,0.0025040703533905453,0.004907977892645469,mean_accepted_booking_delay
10,3,12,12,0.3,25,1,2.476020815522794,0.0178903157487591,30,0.0032663098321617616,0.006401967271037053,mean_accepted_booking_delay
10,3,12,12,0.3,25,2,1.8607742316017508,0.005736272210120032,30,0.0010472952284909186,0.0020526986478422004,mean_accepted_booking_delay
10,3,12,12,0.3,50,1,6.376035806262856,0.09439240921923783,30,0.01723361726221172,0.033777889833934975,mean_accepted_booking_delay
10,3,12,12,0.3,50,2,1.4972251167105453,0.013715358181319345,30,0.0025040703533905453,0.004907977892645469,mean_accepted_booking_delay
10,3,12,12,0.5,25,1,2.476020815522794,0.0178903157487591,30,0.0032663098321617616,0.006401967271037053,mean_accepted_booking_delay
10,3,12,12,0.5,25,2,1.8607742316017508,0.005736272210120032,30,0.0010472952284909186,0.0020526986478422004,mean_accepted_booking_delay
10,3,12,12,0.5,50,1,6.376035806262856,0.09439240921923783,30,0.01723361726221172,0.033777889833934975,mean_accepted_booking_delay
10,3,12,12,0.5,50,2,1.4972251167105453,0.013715358181319345,30,0.0025040703533905453,0.004907977892645469,mean_accepted_booking_delay
10,3,12,12,0.7,25,1,2.476020815522794,0.0178903157487591,30,0.0032663098321617616,0.006401967271037053,mean_accepted_booking_delay
10,3,12,12,0.7,25,2,1.8607742316017508,0.005736272210120032,30,0.0010472952284909186,0.0020526986478422004,mean_accepted_booking_delay
10,3,12,12,0.7,50,1,6.376035806262856,0.09439240921923783,30,0.01723361726221172,0.033777889833934975,mean_accepted_booking_delay
10,3,12,12,0.7,50,2,1.4972251167105453,0.013715358181319345,30,0.0025040703533905453,0.004907977892645469,mean_accepted_booking_delay
10,4,5,9,0.3,25,1,3.2321152289724,0.016371828912302818,30,0.002989073334294507,0.005858583735217234,mean_accepted_booking_delay
10,4,5,9,0.3,25,2,2.6664679670354636,0.010690348175513127,30,0.0019517816144375788,0.0038254919642976546,mean_accepted_booking_delay
10,4,5,9,0.3,50,1,5.031585488253553,0.030021790238466625,30,0.005481203910098857,0.01074315966379376,mean_accepted_booking_delay
10,4,5,9,0.3,50,2,1.9995447902570638,0.023418836706746566,30,0.004275675044938363,0.008380323088079192,mean_accepted_booking_delay
10,4,5,9,0.5,25,1,3.2321152289724,0.016371828912302818,30,0.002989073334294507,0.005858583735217234,mean_accepted_booking_delay
10,4,5,9,0.5,25,2,2.6664679670354636,0.010690348175513127,30,0.0019517816144375788,0.0038254919642976546,mean_accepted_booking_delay
10,4,5,9,0.5,50,1,4.786994802159628,0.01246388054188652,30,0.00227558284228032,0.0044601423708694275,mean_accepted_booking_delay
10,4,5,9,0.5,50,2,2.004209583168043,0.014187957028717788,30,0.0025903547031809015,0.005077095218234567,mean_accepted_booking_delay
10,4,5,9,0.7,25,1,3.2321152289724,0.016371828912302818,30,0.002989073334294507,0.005858583735217234,mean_accepted_booking_delay
10,4,5,9,0.7,25,2,2.6664679670354636,0.010690348175513127,30,0.0019517816144375788,0.0038254919642976546,mean_accepted_booking_delay
10,4,5,9,0.7,50,1,4.664341347154269,0.011939185947632734,30,0.0021797871539223804,0.004272382821687865,mean_accepted_booking_delay
10,4,5,9,0.7,50,2,1.9960016725384675,0.0172158249689025,30,0.0031431652271761913,0.006160603845265335,mean_accepted_booking_delay
10,4,5,12,0.3,25,1,3.2321152289724,0.016371828912302818,30,0.002989073334294507,0.005858583735217234,mean_accepted_booking_delay
10,4,5,12,0.3,25,2,2.6664679670354636,0.010690348175513127,30,0.0019517816144375788,0.0038254919642976546,mean_accepted_booking_delay
10,4,5,12,0.3,50,1,5.031585488253553,0.030021790238466625,30,0.005481203910098857,0.01074315966379376,mean_accepted_booking_delay
10,4,5,12,0.3,50,2,1.9995447902570638,0.023418836706746566,30,0.004275675044938363,0.008380323088079192,mean_accepted_booking_delay
10,4,5,12,0.5,25,1,3.2321152289724,0.016371828912302818,30,0.002989073334294507,0.005858583735217234,mean_accepted_booking_delay
10,4,5,12,0.5,25,2,2.6664679670354636,0.010690348175513127,30,0.0019517816144375788,0.0038254919642976546,mean_accepted_booking_delay
10,4,5,12,0.5,50,1,4.786994802159628,0.01246388054188652,30,0.00227558284228032,0.0044601423708694275,mean_accepted_booking_delay
10,4,5,12,0.5,50,2,2.004209583168043,0.014187957028717788,30,0.0025903547031809015,0.005077095218234567,mean_accepted_booking_delay
10,4,5,12,0.7,25,1,3.2321152289724,0.016371828912302818,30,0.002989073334294507,0.005858583735217234,mean_accepted_booking_delay
10,4,5,12,0.7,25,2,2.6664679670354636,0.010690348175513127,30,0.0019517816144375788,0.0038254919642976546,mean_accepted_booking_delay
10,4,5,12,0.7,50,1,4.664341347154269,0.011939185947632734,30,0.0021797871539223804,0.004272382821687865,mean_accepted_booking_delay
10,4,5,12,0.7,50,2,1.9960016725384675,0.0172158249689025,30,0.0031431652271761913,0.006160603845265335,mean_accepted_booking_delay
10,4,9,5,0.3,25,1,3.2321152289724,0.016371828912302818,30,0.002989073334294507,0.005858583735217234,mean_accepted_booking_delay
10,4,9,5,0.3,25,2,2.6664679670354636,0.010690348175513127,30,0.0019517816144375788,0.0038254919642976546,mean_accepted_booking_delay
10,4,9,5,0.3,50,1,6.848388127777556,0.07146077197177383,30,0.013046892261891152,0.025571908833306657,mean_accepted_booking_delay
10,4,9,5,0.3,50,2,2.001760031576946,0.016432737896494035,30,0.0030001937424932587,0.005880379735286787,mean_accepted_booking_delay
10,4,9,5,0.5,25,1,3.2321152289724,0.016371828912302818,30,0.002989073334294507,0.005858583735217234,mean_accepted_booking_delay
10,4,9,5,0.5,25,2,2.6664679670354636,0.010690348175513127,30,0.0019517816144375788,0.0038254919642976546,mean_accepted_booking_delay
10,4,9,5,0.5,50,1,6.848388127777556,0.07146077197177383,30,0.013046892261891152,0.025571908833306657,mean_accepted_booking_delay
10,4,9,5,0.5,50,2,2.001760031576946,0.016432737896494035,30,0.0030001937424932587,0.005880379735286787,mean_accepted_booking_delay
10,4,9,5,0.7,25,1,3.2321152289724,0.016371828912302818,30,0.002989073334294507,0.005858583735217234,mean_accepted_booking_delay
10,4,9,5,0.7,25,2,2.6664679670354636,0.010690348175513127,30,0.0019517816144375788,0.0038254919642976546,mean_accepted_booking_delay
10,4,9,5,0.7,50,1,6.848388127777556,0.07146077197177383,30,0.013046892261891152,0.025571908833306657,mean_accepted_booking_delay
10,4,9,5,0.7,50,2,2.001760031576946,0.016432737896494035,30,0.0030001937424932587,0.005880379735286787,mean_accepted_booking_delay
10,4,9,9,0.3,25,1,3.2321152289724,0.016371828912302818,30,0.002989073334294507,0.005858583735217234,mean_accepted_booking_delay
10,4,9,9,0.3,25,2,2.6664679670354636,0.010690348175513127,30,0.0019517816144375788,0.0038254919642976546,mean_accepted_booking_delay
10,4,9,9,0.3,50,1,6.848388127777556,0.07146077197177383,30,0.013046892261891152,0.025571908833306657,mean_accepted_booking_delay
10,4,9,9,0.3,50,2,2.001760031576946,0.016432737896494035,30,0.0030001937424932587,0.005880379735286787,mean_accepted_booking_delay
10,4,9,9,0.5,25,1,3.2321152289724,0.016371828912302818,30,0.002989073334294507,0.005858583735217234,mean_accepted_booking_delay
10,4,9,9,0.5,25,2,2.6664679670354636,0.010690348175513127,30,0.0019517816144375788,0.0038254919642976546,mean_accepted_booking_delay
10,4,9,9,0.5,50,1,6.848388127777556,0.07146077197177383,30,0.013046892261891152,0.025571908833306657,mean_accepted_booking_delay
10,4,9,9,0.5,50,2,2.001760031576946,0.016432737896494035,30,0.0030001937424932587,0.005880379735286787,mean_accepted_booking_delay
10,4,9,9,0.7,25,1,3.2321152289724,0.016371828912302818,30,0.002989073334294507,0.005858583735217234,mean_accepted_booking_delay
10,4,9,9,0.7,25,2,2.6664679670354636,0.010690348175513127,30,0.0019517816144375788,0.0038254919642976546,mean_accepted_booking_delay
10,4,9,9,0.7,50,1,6.848388127777556,0.07146077197177383,30,0.013046892261891152,0.025571908833306657,mean_accepted_booking_delay
10,4,9,9,0.7,50,2,2.001760031576946,0.016432737896494035,30,0.0030001937424932587,0.005880379735286787,mean_accepted_booking_delay
10,4,12,12,0.3,25,1,3.2321152289724,0.016371828912302818,30,0.002989073334294507,0.005858583735217234,mean_accepted_booking_delay
10,4,12,12,0.3,25,2,2.6664679670354636,0.010690348175513127,30,0.0019517816144375788,0.0038254919642976546,mean_accepted_booking_delay
10,4,12,12,0.3,50,1,6.848388127777556,0.07146077197177383,30,0.013046892261891152,0.025571908833306657,mean_accepted_booking_delay
10,4,12,12,0.3,50,2,2.001760031576946,0.016432737896494035,30,0.0030001937424932587,0.005880379735286787,mean_accepted_booking_delay
10,4,12,12,0.5,25,1,3.2321152289724,0.016371828912302818,30,0.002989073334294507,0.005858583735217234,mean_accepted_booking_delay
10,4,12,12,0.5,25,2,2.6664679670354636,0.010690348175513127,30,0.0019517816144375788,0.0038254919642976546,mean_accepted_booking_delay
10,4,12,12,0.5,50,1,6.848388127777556,0.07146077197177383,30,0.013046892261891152,0.025571908833306657,mean_accepted_booking_delay
10,4,12,12,0.5,50,2,2.001760031576946,0.016432737896494035,30,0.0030001937424932587,0.005880379735286787,mean_accepted_booking_delay
10,4,12,12,0.7,25,1,3.2321152289724,0.016371828912302818,30,0.002989073334294507,0.005858583735217234,mean_accepted_booking_delay
10,4,12,12,0.7,25,2,2.6664679670354636,0.010690348175513127,30,0.0019517816144375788,0.0038254919642976546,mean_accepted_booking_delay
10,4,12,12,0.7,50,1,6.848388127777556,0.07146077197177383,30,0.013046892261891152,0.025571908833306657,mean_accepted_booking_delay
10,4,12,12,0.7,50,2,2.001760031576946,0.016432737896494035,30,0.0030001937424932587,0.005880379735286787,mean_accepted_booking_delay
10,5,5,9,0.3,25,1,3.9173852042220814,0.02040002472161197,30,0.0037245179045633076,0.007300055092944083,mean_accepted_booking_delay
10,5,5,9,0.3,25,2,3.441798603247599,0.00989411166471902,30,0.0018064093817471993,0.0035405623882245104,mean_accepted_booking_delay
10,5,5,9,0.3,50,1,5.155220587456337,0.02106856478627577,30,0.0038465760625674165,0.007539289082632137,mean_accepted_booking_delay
10,5,5,9,0.3,50,2,2.498919985340736,0.023747599743878727,30,0.004335698688775428,0.008497969429999839,mean_accepted_booking_delay
10,5,5,9,0.5,25,1,3.9173852042220814,0.02040002472161197,30,0.0037245179045633076,0.007300055092944083,mean_accepted_booking_delay
10,5,5,9,0.5,25,2,3.441798603247599,0.00989411166471902,30,0.0018064093817471993,0.0035405623882245104,mean_accepted_booking_delay
10,5,5,9,0.5,50,1,4.860755988482012,0.014042370434215473,30,0.002563774349221143,0.00502499772447344,mean_accepted_booking_delay
10,5,5,9,0.5,50,2,2.499429210562916,0.017587503333846212,30,0.003211024102048294,0.006293607240014656,mean_accepted_booking_delay
10,5,5,9,0.7,25,1,3.9173852042220814,0.02040002472161197,30,0.0037245179045633076,0.007300055092944083,mean_accepted_booking_delay
10,5,5,9,0.7,25,2,3.441798603247599,0.00989411166471902,30,0.0018064093817471993,0.0035405623882245104,mean_accepted_booking_delay
10,5,5,9,0.7,50,1,4.70805325011264,0.014971566628559925,30,0.002733421587884613,0.0053575063122538414,mean_accepted_booking_delay
10,5,5,9,0.7,50,2,2.501183725453789,0.024568412308730234,30,0.004485557874526375,0.008791693434071695,mean_accepted_booking_delay
10,5,5,12,0.3,25,1,3.9173852042220814,0.02040002472161197,30,0.0037245179045633076,0.007300055092944083,mean_accepted_booking_delay
10,5,5,12,0.3,25,2,3.441798603247599,0.00989411166471902,30,0.0018064093817471993,0.0035405623882245104,mean_accepted_booking_delay
10,5,5,12,0.3,50,1,5.155220587456337,0.02106856478627577,30,0.0038465760625674165,0.007539289082632137,mean_accepted_booking_delay
10,5,5,12,0.3,50,2,2.498919985340736,0.023747599743878727,30,0.004335698688775428,0.008497969429999839,mean_accepted_booking_delay
10,5,5,12,0.5,25,1,3.9173852042220814,0.02040002472161197,30,0.0037245179045633076,0.007300055092944083,mean_accepted_booking_delay
10,5,5,12,0.5,25,2,3.441798603247599,0.00989411166471902,30,0.0018064093817471993,0.0035405623882245104,mean_accepted_booking_delay
10,5,5,12,0.5,50,1,4.860755988482012,0.014042370434215473,30,0.002563774349221143,0.00502499772447344,mean_accepted_booking_delay
10,5,5,12,0.5,50,2,2.499429210562916,0.017587503333846212,30,0.003211024102048294,0.006293607240014656,mean_accepted_booking_delay
10,5,5,12,0.7,25,1,3.9173852042220814,0.02040002472161197,30,0.0037245179045633076,0.007300055092944083,mean_accepted_booking_delay
10,5,5,12,0.7,25,2,3.441798603247599,0.00989411166471902,30,0.0018064093817471993,0.0035405623882245104,mean_accepted_booking_delay
10,5,5,12,0.7,50,1,4.70805325011264,0.014971566628559925,30,0.002733421587884613,0.0053575063122538414,mean_accepted_booking_delay
10,5,5,12,0.7,50,2,2.501183725453789,0.024568412308730234,30,0.004485557874526375,0.008791693434071695,mean_accepted_booking_delay
10,5,9,5,0.3,25,1,3.9173852042220814,0.02040002472161197,30,0.0037245179045633076,0.007300055092944083,mean_accepted_booking_delay
10,5,9,5,0.3,25,2,3.441798603247599,0.00989411166471902,30,0.0018064093817471993,0.0035405623882245104,mean_accepted_booking_delay
10,5,9,5,0.3,50,1,7.172714167610684,0.06710990094668934,30,0.012252535526813017,0.024014969632553514,mean_accepted_booking_delay
10,5,9,5,0.3,50,2,2.4998039325579158,0.02344493789121749,30,0.004280440447442474,0.008389663276987248,mean_accepted_booking_delay
10,5,9,5,0.5,25,1,3.9173852042220814,0.02040002472161197,30,0.0037245179045633076,0.007300055092944083,mean_accepted_booking_delay
10,5,9,5,0.5,25,2,3.441798603247599,0.00989411166471902,30,0.0018064093817471993,0.0035405623882245104,mean_accepted_booking_delay
10,5,9,5,0.5,50,1,7.172714167610684,0.06710990094668934,30,0.012252535526813017,0.024014969632553514,mean_accepted_booking_delay
10,5,9,5,0.5,50,2,2.4998039325579158,0.02344493789121749,30,0.004280440447442474,0.008389663276987248,mean_accepted_booking_delay
10,5,9,5,0.7,25,1,3.9173852042220814,0.02040002472161197,30,0.0037245179045633076,0.007300055092944083,mean_accepted_booking_delay
10,5,9,5,0.7,25,2,3.441798603247599,0.00989411166471902,30,0.0018064093817471993,0.0035405623882245104,mean_accepted_booking_delay
10,5,9,5,0.7,50,1,7.172714167610684,0.06710990094668934,30,0.012252535526813017,0.024014969632553514,mean_accepted_booking_delay
10,5,9,5,0.7,50,2,2.4998039325579158,0.02344493789121749,30,0.004280440447442474,0.008389663276987248,mean_accepted_booking_delay
10,5,9,9,0.3,25,1,3.9173852042220814,0.02040002472161197,30,0.0037245179045633076,0.007300055092944083,mean_accepted_booking_delay
10,5,9,9,0.3,25,2,3.441798603247599,0.00989411166471902,30,0.0018064093817471993,0.0035405623882245104,mean_accepted_booking_delay
10,5,9,9,0.3,50,1,7.172714167610684,0.06710990094668934,30,0.012252535526813017,0.024014969632553514,mean_accepted_booking_delay
10,5,9,9,0.3,50,2,2.4998039325579158,0.02344493789121749,30,0.004280440447442474,0.008389663276987248,mean_accepted_booking_delay
10,5,9,9,0.5,25,1,3.9173852042220814,0.02040002472161197,30,0.0037245179045633076,0.007300055092944083,mean_accepted_booking_delay
10,5,9,9,0.5,25,2,3.441798603247599,0.00989411166471902,30,0.0018064093817471993,0.0035405623882245104,mean_accepted_booking_delay
10,5,9,9,0.5,50,1,7.172714167610684,0.06710990094668934,30,0.012252535526813017,0.024014969632553514,mean_accepted_booking_delay
10,5,9,9,0.5,50,2,2.4998039325579158,0.02344493789121749,30,0.004280440447442474,0.008389663276987248,mean_accepted_booking_delay
10,5,9,9,0.7,25,1,3.9173852042220814,0.02040002472161197,30,0.0037245179045633076,0.007300055092944083,mean_accepted_booking_delay
10,5,9,9,0.7,25,2,3.441798603247599,0.00989411166471902,30,0.0018064093817471993,0.0035405623882245104,mean_accepted_booking_delay
10,5,9,9,0.7,50,1,7.172714167610684,0.06710990094668934,30,0.012252535526813017,0.024014969632553514,mean_accepted_booking_delay
10,5,9,9,0.7,50,2,2.4998039325579158,0.02344493789121749,30,0.004280440447442474,0.008389663276987248,mean_accepted_booking_delay
10,5,12,12,0.3,25,1,3.9173852042220814,0.02040002472161197,30,0.0037245179045633076,0.007300055092944083,mean_accepted_booking_delay
10,5,12,12,0.3,25,2,3.441798603247599,0.00989411166471902,30,0.0018064093817471993,0.0035405623882245104,mean_accepted_booking_delay
10,5,12,12,0.3,50,1,7.172714167610684,0.06710990094668934,30,0.012252535526813017,0.024014969632553514,mean_accepted_booking_delay
10,5,12,12,0.3,50,2,2.4998039325579158,0.02344493789121749,30,0.004280440447442474,0.008389663276987248,mean_accepted_booking_delay
10,5,12,12,0.5,25,1,3.9173852042220814,0.02040002472161197,30,0.0037245179045633076,0.007300055092944083,mean_accepted_booking_delay
10,5,12,12,0.5,25,2,3.441798603247599,0.00989411166471902,30,0.0018064093817471993,0.0035405623882245104,mean_accepted_booking_delay
10,5,12,12,0.5,50,1,7.172714167610684,0.06710990094668934,30,0.012252535526813017,0.024014969632553514,mean_accepted_booking_delay
10,5,12,12,0.5,50,2,2.4998039325579158,0.02344493789121749,30,0.004280440447442474,0.008389663276987248,mean_accepted_booking_delay
10,5,12,12,0.7,25,1,3.9173852042220814,0.02040002472161197,30,0.0037245179045633076,0.007300055092944083,mean_accepted_booking_delay
10,5,12,12,0.7,25,2,3.441798603247599,0.00989411166471902,30,0.0018064093817471993,0.0035405623882245104,mean_accepted_booking_delay
10,5,12,12,0.7,50,1,7.172714167610684,0.06710990094668934,30,0.012252535526813017,0.024014969632553514,mean_accepted_booking_delay
10,5,12,12,0.7,50,2,2.4998039325579158,0.02344493789121749,30,0.004280440447442474,0.008389663276987248,mean_accepted_booking_delay
10,6,5,9,0.3,25,1,4.422394060348791,0.022079821443326004,30,0.004031205423398642,0.007901162629861338,mean_accepted_booking_delay
