gap_magnitude,gap_location,class2_low,class2_high,class2_step,seed,class_id,arrivals,booked,balked,offered,no_offer,canceled,no_show,served,mean_accepted_booking_delay,mean_offered_booking_delay,percent_serviced,slot_utilization,balking_rate,total_booking_delay,total_offered_booking_delay
0.4,post-threshold,0.0,0.09999999999999998,0.09999999999999998,36,1,18092,10694,5436,16130,1962,5571,700,4409,8.80699457639798,10.055672659640422,0.24369887242980323,0.3774828767123288,0.3370117792932424,94182.0,162198.0
0.4,post-threshold,0.0,0.09999999999999998,0.09999999999999998,36,2,18314,15217,1101,16318,1996,8644,1111,5435,9.82230400210291,10.001103076357397,0.2967675002730152,0.4653253424657534,0.06747150386076725,149466.0,163198.0
0.4,post-threshold,0.0,0.09999999999999998,0.09999999999999998,37,1,18178,10577,5395,15972,2206,5391,771,4402,8.821972203838518,10.075820185324318,0.24216085377929364,0.37688356164383563,0.337778612572001,93310.0,160931.0
0.4,post-threshold,0.0,0.09999999999999998,0.09999999999999998,37,2,18442,15157,1056,16213,2229,8640,1069,5426,9.845483934815597,10.023252945167458,0.29421971586595813,0.46455479452054793,0.06513291802874237,149228.0,162507.0
0.4,post-threshold,0.0,0.09999999999999998,0.09999999999999998,38,1,18405,10696,5385,16081,2324,5456,723,4510,8.80824607329843,10.041912816367141,0.24504210812279273,0.3861301369863014,0.3348672346247124,94213.0,161484.0
0.4,post-threshold,0.0,0.09999999999999998,0.09999999999999998,38,2,18329,14945,1081,16026,2303,8510,1114,5297,9.898226831716293,10.073068763259704,0.2889955807736374,0.45351027397260274,0.06745288905528517,147929.0,161431.0
0.4,post-threshold,0.0,0.09999999999999998,0.09999999999999998,39,1,18318,10756,5386,16142,2176,5550,785,4409,8.82632949051692,10.06300334531037,0.24069221530734797,0.3774828767123288,0.3336637343575765,94936.0,162437.0
0.4,post-threshold,0.0,0.09999999999999998,0.09999999999999998,39,2,18048,14851,1066,15917,2131,8387,1090,5346,9.878190020874015,10.052459634353207,0.29621010638297873,0.4577054794520548,0.06697241942577119,146701.0,160005.0
0.4,post-threshold,0.0,0.09999999999999998,0.09999999999999998,40,1,18363,10525,5379,15904,2459,5388,725,4398,8.869453681710214,10.105633802816902,0.2395033491259598,0.37654109589041096,0.33821680080482897,93351.0,160720.0
0.4,post-threshold,0.0,0.09999999999999998,0.09999999999999998,40,2,18349,14960,1034,15994,2355,8411,1163,5367,9.895254010695187,10.06652494685507,0.2924955038421712,0.45950342465753424,0.06464924346629987,148033.0,161004.0
0.4,post-threshold,0.0,0.09999999999999998,0.09999999999999998,41,1,18127,10659,5506,16165,1962,5438,786,4426,8.868186509053382,10.103928240024745,0.24416616097534066,0.37893835616438354,0.3406124342715744,94526.0,163330.0
0.4,post-threshold,0.0,0.09999999999999998,0.09999999999999998,41,2,18206,15103,1119,16222,1984,8642,1093,5343,9.82129378269218,10.006411046726667,0.2934746786773591,0.4574486301369863,0.0689803969917396,148331.0,162324.0
0.4,post-threshold,0.0,0.09999999999999998,0.09999999999999998,42,1,17997,10432,5408,15840,2157,5347,663,4409,8.777511503067485,10.054419191919193,0.24498527532366504,0.3774828767123288,0.3414141414141414,91567.0,159262.0
0.4,post-threshold,0.0,0.09999999999999998,0.09999999999999998,42,2,18398,15199,1050,16249,2149,8591,1059,5530,9.860582933087704,10.034032863560835,0.30057614958147627,0.473458904109589,0.06461936119145793,149871.0,163043.0
0.4,post-threshold,0.0,0.09999999999999998,0.09999999999999998,43,1,18099,10507,5458,15965,2134,5363,763,4375,8.777196154944322,10.047416222987787,0.24172606221338194,0.3745719178082192,0.3418728468524898,92222.0,160407.0
0.4,post-threshold,0.0,0.09999999999999998,0.09999999999999998,43,2,18233,15065,1049,16114,2119,8528,1064,5455,9.839761035512778,10.0125977410947,0.29918280041682666,0.4670376712328767,0.06509867196226883,148236.0,161343.0
0.4,post-threshold,0.0,0.09999999999999998,0.09999999999999998,44,1,18456,10937,5414,16351,2105,5654,779,4497,8.805156807168327,10.030518011130818,0.24366059817945385,0.38501712328767124,0.33111124701853095,96302.0,164009.0
0.4,post-threshold,0.0,0.09999999999999998,0.09999999999999998,44,2,18085,14885,1130,16015,2070,8492,1071,5295,9.856567013772255,10.043209491102091,0.29278407520044236,0.4533390410958904,0.07055885107711521,146715.0,160842.0
0.4,post-threshold,0.0,0.09999999999999998,0.09999999999999998,45,1,18393,10584,5499,16083,2310,5410,711,4449,8.813114134542706,10.073058508984643,0.24188549991844724,0.38090753424657536,0.34191382204812537,93278.0,162005.0
0.4,post-threshold,0.0,0.09999999999999998,0.09999999999999998,45,2,18346,14925,1091,16016,2330,8433,1098,5376,9.901172529313232,10.074612887112886,0.2930339038482503,0.4602739726027397,0.06811938061938062,147775.0,161355.0
0.4,post-threshold,0.0,0.09999999999999998,0.09999999999999998,46,1,18276,10732,5460,16192,2084,5462,778,4485,8.8227730152814,10.059967885375494,0.24540380827314512,0.3839897260273973,0.337203557312253,94686.0,162891.0
0.4,post-threshold,0.0,0.09999999999999998,0.09999999999999998,46,2,18082,14996,1087,16083,1999,8556,1085,5324,9.853360896238996,10.030404775228503,0.2944364561442318,0.4558219178082192,0.06758689299260089,147761.0,161319.0
0.4,post-threshold,0.0,0.09999999999999998,0.09999999999999998,47,1,18040,10580,5526,16106,1934,5419,703,4444,8.843572778827978,10.100894076741588,0.24634146341463414,0.3804794520547945,0.34310194958400597,93565.0,162685.0
0.4,post-threshold,0.0,0.09999999999999998,0.09999999999999998,47,2,18141,15114,1134,16248,1893,8580,1092,5421,9.877067619425699,10.058407188577055,0.29882586406482553,0.4641267123287671,0.06979320531757754,149282.0,163429.0
0.4,post-threshold,0.0,0.09999999999999998,0.09999999999999998,48,1,18104,10544,5372,15916,2188,5409,728,4395,8.83374430955994,10.068296054284996,0.24276403004860805,0.3762842465753425,0.33752199044986175,93143.0,160247.0
0.4,post-threshold,0.0,0.09999999999999998,0.09999999999999998,48,2,18258,15035,1005,16040,2218,8487,1095,5425,9.890655138011306,10.053740648379053,0.2971300251944353,0.4644691780821918,0.06265586034912718,148706.0,161262.0
0.4,post-threshold,0.0,0.09999999999999998,0.09999999999999998,49,1,18284,10810,5454,16264,2020,5607,752,4438,8.867992599444959,10.085218888342352,0.24272588055130168,0.37996575342465755,0.3353418593212002,95863.0,164026.0
0.4,post-threshold,0.0,0.09999999999999998,0.09999999999999998,49,2,17968,14904,1012,15916,2052,8418,1077,5388,9.839506172839506,10.01124654435788,0.29986642920747997,0.4613013698630137,0.06358381502890173,146648.0,159339.0
0.4,post-threshold,0.0,0.09999999999999998,0.09999999999999998,50,1,18325,10739,5397,16136,2189,5481,742,4509,8.807058385324519,10.051375805651958,0.24605729877216917,0.3860445205479452,0.33446950917203766,94579.0,162189.0
0.4,post-threshold,0.0,0.09999999999999998,0.09999999999999998,50,2,18273,14965,1109,16074,2199,8529,1147,5266,9.894286668894086,10.076894363568496,0.2881847534613911,0.45085616438356163,0.06899340549956451,148068.0,161976.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,1,1,18258,12742,5516,18258,0,5775,1009,5957,7.387144875215822,8.240661627779604,0.3262679373425348,0.5100171232876712,0.3021141417460839,94127.0,150458.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,1,2,18450,9573,8877,18450,0,4857,841,3874,8.151989971795675,8.26720867208672,0.2099728997289973,0.3316780821917808,0.4811382113821138,78039.0,152530.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,2,1,18199,12787,5412,18199,0,5947,1041,5797,7.408930945491515,8.240452772130336,0.3185339853838123,0.49631849315068494,0.2973789768668608,94738.0,149968.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,2,2,18289,9503,8786,18289,0,4648,851,4003,8.035567715458276,8.171359833779867,0.21887473344633387,0.34272260273972605,0.4803980534747663,76362.0,149446.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,3,1,18098,12829,5269,18098,0,5881,981,5967,7.366201574557643,8.19858547905846,0.32970493977235055,0.5108732876712329,0.2911371422256603,94501.0,148378.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,3,2,18329,9589,8740,18329,0,4843,837,3907,8.1038690165815,8.25495117027661,0.2131594740575045,0.33450342465753424,0.47683998035899394,77708.0,151305.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,4,1,18180,12963,5217,18180,0,6020,985,5956,7.441024454215845,8.265621562156216,0.3276127612761276,0.5099315068493151,0.286963696369637,96458.0,150269.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,4,2,18551,9618,8933,18551,0,4887,877,3852,8.250051985859846,8.335453614360413,0.20764379278745082,0.3297945205479452,0.4815373834294647,79349.0,154631.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,5,1,18335,12774,5561,18335,0,5871,996,5907,7.442226397369657,8.30624488682847,0.32217071175347695,0.505736301369863,0.30329970002727025,95067.0,152295.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,5,2,18494,9602,8892,18494,0,4828,885,3889,8.198812747344304,8.327836054936736,0.2102844165675354,0.3329623287671233,0.48080458527089864,78725.0,154015.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,6,1,18377,12703,5674,18377,0,5836,1040,5821,7.4294261198142175,8.293355825216302,0.3167546389508625,0.4983732876712329,0.3087555096043968,94376.0,152407.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,6,2,18462,9604,8858,18462,0,4792,864,3944,8.190129112869638,8.269526595168454,0.2136279926335175,0.3376712328767123,0.47979633842487274,78658.0,152672.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,7,1,18223,12827,5396,18223,0,5915,970,5941,7.452093240820145,8.292542391483291,0.32601657246337046,0.5086472602739726,0.29610931240739724,95588.0,151115.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,7,2,18159,9462,8697,18159,0,4691,872,3899,8.223208623969562,8.313508453108652,0.21471446665565286,0.33381849315068496,0.4789360647612754,77808.0,150965.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,8,1,18192,12610,5582,18192,0,5764,1049,5797,7.474781919111816,8.337950747581354,0.3186565523306948,0.49631849315068494,0.3068381706244503,94257.0,151684.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,8,2,18478,9586,8892,18478,0,4754,874,3958,8.193615689547256,8.351715553631346,0.21420067106829743,0.33886986301369865,0.48122091135404266,78544.0,154323.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,9,1,18518,12939,5579,18518,0,5982,1054,5900,7.485895355127908,8.325197105518955,0.3186089210497894,0.5051369863013698,0.30127443568419915,96860.0,154166.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,9,2,18243,9466,8777,18243,0,4753,813,3899,8.13479822522713,8.298086937455462,0.21372581264046484,0.33381849315068496,0.4811160445102231,77004.0,151382.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,10,1,18433,12921,5512,18433,0,5917,1070,5934,7.432551660088229,8.282265502088645,0.3219226387457278,0.5080479452054795,0.29902891553192645,96036.0,152667.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,10,2,18192,9432,8760,18192,0,4754,870,3805,8.144614079728584,8.260444151275285,0.20915787159190852,0.3257705479452055,0.4815303430079156,76820.0,150274.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,11,1,18107,12716,5391,18107,0,5783,1029,5901,7.424111355772255,8.264151985420003,0.3258960622963495,0.5052226027397261,0.2977301596067819,94405.0,149639.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,11,2,18248,9544,8704,18248,0,4787,823,3931,8.129086336965633,8.290552389302936,0.2154208680403332,0.3365582191780822,0.4769837790442788,77584.0,151286.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,12,1,18273,12947,5326,18273,0,6002,1040,5905,7.360006179037615,8.173370546708258,0.3231543807803864,0.5055650684931506,0.2914682865429869,95290.0,149352.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,12,2,18233,9410,8823,18233,0,4693,800,3917,8.036769394261425,8.113859485548183,0.2148302528382603,0.3353595890410959,0.48390281357977294,75626.0,147940.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,13,1,18326,12907,5419,18326,0,5985,1039,5880,7.448516308979624,8.29559096365819,0.32085561497326204,0.5034246575342466,0.2957000982211066,96138.0,152025.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,13,2,18301,9589,8712,18301,0,4824,882,3878,8.217749504640734,8.320310365553794,0.2119009890169936,0.33202054794520547,0.4760395606797443,78800.0,152270.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,14,1,18266,12878,5388,18266,0,5918,1032,5928,7.435393694673086,8.265027920727034,0.3245373918756159,0.5075342465753425,0.29497426913391,95753.0,150969.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,14,2,18180,9533,8647,18180,0,4805,810,3918,8.115598447498165,8.247524752475247,0.2155115511551155,0.33544520547945206,0.47563256325632564,77366.0,149940.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,15,1,18258,12785,5473,18258,0,5894,961,5930,7.41744231521314,8.26295322598313,0.3247891335305072,0.5077054794520548,0.29975900974915104,94832.0,150865.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,15,2,18312,9617,8695,18312,0,4841,854,3922,8.143807840282832,8.254095674967235,0.21417649628658803,0.3357876712328767,0.474825251201398,78319.0,151149.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,16,1,18348,12897,5451,18348,0,5957,1051,5880,7.433589206792277,8.284063658164378,0.32047089601046436,0.5034246575342466,0.29708960104643556,95871.0,151996.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,16,2,18230,9520,8710,18230,0,4770,812,3930,8.18203781512605,8.291552386176631,0.21557871640153592,0.336472602739726,0.4777838727372463,77893.0,151155.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,17,1,18153,12795,5358,18153,0,5841,1047,5907,7.328722157092614,8.15991847077618,0.3254007602049248,0.505736301369863,0.2951578251528673,93771.0,148127.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,17,2,18457,9498,8959,18457,0,4766,868,3864,8.057801642451043,8.144064582543209,0.20935146556861894,0.3308219178082192,0.4853984937963916,76533.0,150315.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,18,1,18440,12930,5510,18440,0,6024,990,5916,7.382985305491106,8.237255965292842,0.320824295010846,0.5065068493150685,0.2988069414316703,95462.0,151895.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,18,2,18282,9544,8738,18282,0,4771,819,3954,8.123218776194468,8.210808445465485,0.21627830653101413,0.338527397260274,0.4779564599059184,77528.0,150110.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,19,1,18374,12906,5468,18374,0,5946,1014,5946,7.410196807686347,8.24300642211821,0.3236094481332317,0.5090753424657535,0.2975944269075868,95636.0,151457.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,19,2,18119,9419,8700,18119,0,4690,813,3916,8.069115617369148,8.235774601247309,0.21612671781003367,0.3352739726027397,0.48015894916938023,76003.0,149224.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,20,1,18388,12933,5455,18388,0,5983,1069,5877,7.519910306966675,8.353708940613444,0.3196106156188819,0.5031678082191781,0.29666086578203177,97255.0,153608.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,20,2,18232,9458,8774,18232,0,4741,814,3900,8.226897864241911,8.361616937253181,0.21390960947784116,0.3339041095890411,0.48124177270732776,77810.0,152449.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,21,1,18238,12800,5438,18238,0,5893,959,5947,7.436640625,8.283583726285777,0.32607742076982127,0.5091609589041096,0.2981686588441715,95189.0,151076.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,21,2,18389,9521,8868,18389,0,4755,842,3924,8.188320554563596,8.277665995975855,0.2133884387405514,0.33595890410958906,0.48224482027298926,77961.0,152218.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,22,1,18206,12896,5310,18206,0,5994,1039,5863,7.333746898263027,8.159727562342084,0.32203669120070305,0.5019691780821918,0.29166208942106997,94576.0,148556.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,22,2,18218,9455,8763,18218,0,4680,844,3931,8.047170809095716,8.140959490613678,0.21577560654297948,0.3365582191780822,0.48100779448896697,76086.0,148312.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,23,1,18419,13083,5336,18419,0,6030,1019,6034,7.357257509745471,8.181280199793692,0.3275965036104023,0.5166095890410959,0.2897008523806939,96255.0,150691.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,23,2,18265,9393,8872,18265,0,4780,804,3809,8.09027999574151,8.199562003832467,0.2085409252669039,0.32611301369863016,0.4857377497946893,75992.0,149765.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,24,1,18264,12836,5428,18264,0,5900,999,5930,7.424197569336242,8.250219010074463,0.324682435392028,0.5077054794520548,0.29719667104686814,95297.0,150682.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,24,2,18168,9416,8752,18168,0,4697,833,3885,8.109919286321155,8.255504183179216,0.21383751651254954,0.3326198630136986,0.4817261118450022,76363.0,149986.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,25,1,18319,13095,5224,18319,0,6006,1040,6044,7.369912180221458,8.178885310333534,0.32993067307167423,0.5174657534246575,0.28516840438888585,96509.0,149829.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,25,2,18165,9312,8853,18165,0,4699,826,3782,8.094394329896907,8.19366914395816,0.20820258739333883,0.3238013698630137,0.48736581337737406,75375.0,148838.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,26,1,18257,12856,5401,18257,0,5839,1034,5981,7.3988799004355945,8.229336692775373,0.3276003724598784,0.5120719178082191,0.2958317357725804,95120.0,150243.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,26,2,18324,9519,8805,18324,0,4840,820,3859,8.094967958819204,8.229480462781051,0.2105981226806374,0.33039383561643837,0.48051735428945647,77056.0,150797.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,27,1,18428,12885,5543,18428,0,5934,1018,5928,7.506790842064416,8.362654655958325,0.32168439331452137,0.5075342465753425,0.30079227262860864,96725.0,154107.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,27,2,18405,9579,8826,18405,0,4841,840,3892,8.270696314855412,8.390328715023092,0.21146427601195328,0.33321917808219176,0.4795436022819886,79225.0,154424.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,28,1,18351,12911,5440,18351,0,5961,1035,5914,7.44938424599179,8.287014331644052,0.3222712658710697,0.5063356164383561,0.2964416108113999,96179.0,152075.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,28,2,18207,9470,8737,18207,0,4750,838,3881,8.1740232312566,8.308178173230075,0.21315977371340694,0.332277397260274,0.47987037952435874,77408.0,151267.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,29,1,18192,12829,5363,18192,0,5880,993,5955,7.340400654766545,8.188599384344768,0.32734168865435354,0.509845890410959,0.29479991204925243,94170.0,148967.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,29,2,18294,9575,8719,18294,0,4838,841,3894,8.123028720626632,8.178583142013775,0.212856674319449,0.3333904109589041,0.4766043511533836,77778.0,149619.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,30,1,18019,12742,5277,18019,0,5821,996,5924,7.399073928739601,8.235362672734336,0.32876408235751153,0.5071917808219178,0.2928575392641101,94279.0,148393.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,30,2,18282,9505,8777,18282,0,4738,837,3928,8.181904260915308,8.279783393501805,0.2148561426539766,0.3363013698630137,0.4800897057214747,77769.0,151371.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,31,1,18245,12729,5516,18245,0,5819,1009,5901,7.469950506716946,8.317621266100302,0.3234310770073993,0.5052226027397261,0.3023294053165251,95085.0,151755.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,31,2,18328,9488,8840,18328,0,4734,885,3869,8.177698145025294,8.33675250982104,0.2110977738978612,0.33125,0.4823221300742034,77590.0,152796.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,32,1,18136,12611,5525,18136,0,5761,973,5877,7.421219570216477,8.294111160123512,0.3240516100573445,0.5031678082191781,0.30464269960299956,93589.0,150422.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,32,2,18597,9719,8878,18597,0,4887,867,3965,8.202078403127894,8.301231381405604,0.2132064311448083,0.3394691780821918,0.47738882615475614,79716.0,154378.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,33,1,18106,12672,5434,18106,0,5776,1053,5843,7.439551767676767,8.29432232409146,0.32271070363415444,0.5002568493150685,0.3001215066828676,94274.0,150177.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,33,2,18539,9689,8850,18539,0,4900,807,3981,8.217669522138507,8.320513512055667,0.21473650142941905,0.3408390410958904,0.47737202653864824,79621.0,154254.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,34,1,18398,12866,5532,18398,0,5914,964,5988,7.433468055339655,8.300413088379171,0.32547015979997823,0.5126712328767123,0.3006848570496793,95639.0,152711.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,34,2,18235,9515,8720,18235,0,4792,833,3890,8.247714135575407,8.37219632574719,0.21332602138744172,0.3330479452054795,0.4782012613106663,78477.0,152667.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,35,1,18039,12812,5227,18039,0,5932,976,5904,7.434748673118951,8.267476024169854,0.3272908697821387,0.5054794520547945,0.28976107323022343,95254.0,149137.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,35,2,18297,9600,8697,18297,0,4817,843,3940,8.151979166666667,8.263157894736842,0.2153358474066787,0.3373287671232877,0.4753238235776357,78259.0,151191.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,36,1,18242,12837,5405,18242,0,5917,1054,5866,7.335670327958246,8.177721741037168,0.3215656178050652,0.5022260273972603,0.2962942659796075,94168.0,149178.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,36,2,18322,9510,8812,18322,0,4751,888,3871,8.06782334384858,8.129843903503984,0.2112760615653313,0.3314212328767123,0.4809518611505294,76725.0,148955.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,37,1,18423,12865,5558,18423,0,5889,1019,5955,7.422852701127089,8.270857080822884,0.3232372577756066,0.509845890410959,0.30168810725723283,95495.0,152374.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,37,2,18172,9492,8680,18172,0,4777,813,3901,8.133059418457648,8.277019590578913,0.21467092229804094,0.33398972602739724,0.4776579352850539,77199.0,150410.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,38,1,18041,12761,5280,18041,0,5797,1034,5927,7.421910508580832,8.235740812593537,0.3285294606729117,0.5074486301369863,0.2926667036195333,94711.0,148581.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,38,2,17982,9308,8674,17982,0,4594,849,3864,8.100128921357971,8.216049382716049,0.21488154821488153,0.3308219178082192,0.4823712601490379,75396.0,147741.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,39,1,18439,12956,5483,18439,0,5930,1066,5960,7.435473911701142,8.285047996095233,0.32322794077769945,0.5102739726027398,0.2973588589402896,96334.0,152768.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,39,2,18214,9417,8797,18214,0,4774,843,3800,8.127216735690771,8.267870868562644,0.20863072361919402,0.3253424657534247,0.4829801251784342,76534.0,150591.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,40,1,18191,12853,5338,18191,0,5913,1023,5917,7.497549210301097,8.333406629652027,0.32527073827717,0.5065924657534246,0.29344181188499807,96366.0,151593.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,40,2,18325,9484,8841,18325,0,4738,854,3891,8.248734711092366,8.394324693042291,0.21233287858117325,0.3331335616438356,0.4824556616643929,78231.0,153826.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,41,1,18196,12885,5311,18196,0,5891,1013,5981,7.338455568490493,8.165860628709607,0.3286986150802374,0.5120719178082191,0.29187733567817103,94556.0,148586.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,41,2,18150,9454,8696,18150,0,4768,807,3879,8.076687116564417,8.188870523415979,0.2137190082644628,0.33210616438356166,0.47911845730027547,76357.0,148628.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,42,1,18505,12829,5676,18505,0,5879,1013,5932,7.493569257151766,8.352607403404486,0.32056201026749526,0.5078767123287671,0.306727911375304,96135.0,154565.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,42,2,18455,9597,8858,18455,0,4850,819,3927,8.200791914139835,8.304958005960444,0.21278786236792196,0.33621575342465754,0.47997832565700355,78703.0,153268.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,43,1,18555,12938,5617,18555,0,5971,1021,5946,7.4318287215953,8.292966855295068,0.3204527081649151,0.5090753424657535,0.30272163837240634,96153.0,153876.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,43,2,18312,9528,8784,18312,0,4823,831,3874,8.187972292191436,8.28456749672346,0.2115552643075579,0.3316780821917808,0.4796854521625164,78015.0,151707.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,44,1,18283,12929,5354,18283,0,6011,1051,5861,7.471498182380695,8.29130886615982,0.3205710222611169,0.5017979452054795,0.2928403434884866,96599.0,151590.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,44,2,18133,9565,8568,18133,0,4794,833,3931,8.178672242550967,8.284894942921746,0.21678707329178845,0.3365582191780822,0.4725086858214305,78229.0,150230.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,45,1,18119,12815,5304,18119,0,5897,1007,5910,7.394381584081155,8.212428941994592,0.3261769413323031,0.5059931506849316,0.2927313869418842,94759.0,148801.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,45,2,18120,9430,8690,18120,0,4667,881,3880,8.074655355249204,8.197737306843267,0.2141280353200883,0.3321917808219178,0.4795805739514349,76144.0,148543.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,46,1,18260,12934,5326,18260,0,6004,1019,5911,7.447734652852946,8.264895947426067,0.3237130339539978,0.5060787671232877,0.29167579408543265,96329.0,150917.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,46,2,18031,9432,8599,18031,0,4692,805,3935,8.081212892281595,8.203982030946703,0.2182352614940935,0.3369006849315068,0.47690089290666077,76222.0,147926.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,47,1,18243,13065,5178,18243,0,6017,988,6059,7.359739762724837,8.163459957243875,0.3321273913281807,0.51875,0.28383489557638547,96155.0,148926.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,47,2,18181,9377,8804,18181,0,4744,775,3858,8.062280046923323,8.179693086188879,0.21219954897970408,0.3303082191780822,0.4842417908805896,75600.0,148715.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,48,1,18247,12759,5488,18247,0,5794,1045,5914,7.46469159025002,8.31566832904039,0.32410807255987284,0.5063356164383561,0.30076176905792734,95242.0,151736.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,48,2,18268,9503,8765,18268,0,4777,872,3854,8.243396822056193,8.336271075104007,0.2109700021896212,0.32996575342465756,0.47980074447120646,78337.0,152287.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,49,1,18367,12951,5416,18367,0,5934,1072,5944,7.345919234035982,8.187673544944738,0.3236238906734905,0.5089041095890411,0.2948766810039745,95137.0,150383.0
0.45,pre-threshold,0.45,0.5,0.04999999999999999,49,2,18237,9448,8789,18237,0,4782,825,3840,8.097057578323454,8.179689641936722,0.21056094752426385,0.3287671232876712,0.4819323353621758,76501.0,149173.0
