background_id,n_paired_seeds,class_1_standby_joined_on_arm,class_2_standby_joined_on_arm,class_1_standby_recalled_on_arm,class_2_standby_recalled_on_arm,class_1_standby_expired_on_arm,class_2_standby_expired_on_arm,class_1_standby_recall_rate_on_arm,class_2_standby_recall_rate_on_arm,class_1_mean_standby_wait_days_on_arm,class_2_mean_standby_wait_days_on_arm,class_1_mean_original_offered_delay_recalled_on_arm,class_2_mean_original_offered_delay_recalled_on_arm,delta_utilization,delta_utilization_ci_low,delta_utilization_ci_high,utilization_status,delta_class_1_no_show_rate,delta_class_1_no_show_rate_ci_low,delta_class_1_no_show_rate_ci_high,class_1_no_show_rate_status,delta_class_2_no_show_rate,delta_class_2_no_show_rate_ci_low,delta_class_2_no_show_rate_ci_high,class_2_no_show_rate_status,delta_mean_accepted_delay,delta_mean_accepted_delay_ci_low,delta_mean_accepted_delay_ci_high,delta_class_1_served_rate,delta_class_1_served_rate_ci_low,delta_class_1_served_rate_ci_high,delta_class_2_served_rate,delta_class_2_served_rate_ci_low,delta_class_2_served_rate_ci_high,delta_overall_served_rate,delta_overall_served_rate_ci_low,delta_overall_served_rate_ci_high,delta_mean_offered_delay,delta_mean_offered_delay_ci_low,delta_mean_offered_delay_ci_high,horizon_days,rho,class1_share,slots_per_day,condition_satisfied
BG00377,20,153.05,66.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024885844748857022,-0.0025531963470324056,0.007913812785387844,inconclusive,0.00030628078890852507,-0.002387297465449776,0.002952276621565367,inconclusive,0.00016698878264114202,-0.003489139856275311,0.003545150437405249,inconclusive,0.003080819831742043,-0.03521719908311192,0.04029485007086019,0.0008660849907591694,-0.0019621304112543672,0.0036359887323482096,0.0012193498804288106,-0.0029256014133385057,0.005165429061203669,0.0009613163418889737,-0.001335019095497098,0.0030290051191281795,0.0028567144888892336,-0.03632772889156184,0.04155364554304671,28,1.0,0.7,30,False
BG00378,20,133.5,1237.4,0.6,0.0,0.0,0.0,0.00412273800157356,0.0,0.5,0.0,0.42777777777777776,0.0,-0.003034246575342586,-0.006171746575342622,8.938356164379033e-05,inconclusive,0.0008822232766057848,-0.0016292251561996424,0.0034369523679492375,inconclusive,0.000998668226722732,-0.00018191972599236597,0.002204645936713872,inconclusive,0.00628594367672255,-0.006503229907391703,0.01879834931143985,-0.001058094574979926,-0.004201549595252652,0.0020058205106002194,-0.0006190915494427268,-0.002301723680605716,0.0011114889637892304,-0.0007235748243415274,-0.00186777637168363,0.000542407163704453,0.005898132136773482,-0.007421849815038295,0.017863777697860832,28,3.0,0.3,20,True
BG00379,20,927.65,67.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00026484018264820165,-0.0041560502283102384,0.0035526255707763483,inconclusive,0.0002729195982083297,-0.0006862152414111849,0.001253509707190912,inconclusive,-0.0009462881242029923,-0.003196082750649187,0.001358812190544341,inconclusive,0.0002207319001595952,-0.0016296760207925747,0.0021191140464481514,-0.0003324653467228045,-0.003095278766189593,0.002350842524108503,0.0015330577610645102,-0.0015014400728487931,0.004743155995060235,9.758900191064735e-06,-0.002058677170956611,0.0021462352178655583,0.00019578642400541009,-0.001600265444267531,0.002025354152638074,28,1.0,0.7,30,False
BG00380,20,173.4,354.25,8.25,0.0,0.0,0.0,0.04878194733069866,0.0,26.057244712767137,0.0,0.20312233786436534,0.0,0.0010616438356163716,-0.0002261130136987488,0.0022877568493150174,inconclusive,-0.0011125186113105701,-0.0035702639698005035,0.0012259024407657892,inconclusive,-0.0012326621981997067,-0.002419898143705796,5.385644372786411e-06,inconclusive,0.012754265649860496,-0.00256517471588326,0.027467208793057914,-0.0007170635065405717,-0.0037447198669066945,0.002287935114278968,-0.0007688378736201762,-0.0025235373111519464,0.0012044242568731546,-0.0005566896117205289,-0.0025191971347773177,0.0013937505378243586,0.012697182975004462,-0.002432012345184926,0.027629033037032177,28,1.2,0.5,40,False
BG00381,20,793.65,309.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016164383561629304,-0.0008136986301369514,0.0011397260273969785,inconclusive,0.00025524044100637514,-0.0018729560713031709,0.002363912831488055,inconclusive,-0.000138156033301335,-0.0014561416476677473,0.0011474422806412078,inconclusive,-0.008496676545426352,-0.04430457348162693,0.023995109404644197,0.0015950269184548504,-0.0018991680589415466,0.004978873845856536,0.0017837964402724117,-0.001411475308848067,0.005488557399776318,0.0016693718331641572,-0.0010323692954534419,0.004767327044760886,-0.008897523957141551,-0.045940809678855984,0.023865176572914218,28,1.2,0.3,50,False
BG00382,20,68.3,588.85,6.8,0.0,0.0,0.0,0.10083087644540398,0.0,2.75,0.0,3.432825928033483,0.0,-0.000310502283105174,-0.0020457762557077913,0.0012695205479450725,inconclusive,-1.952269458468693e-05,-0.0027024126824070874,0.002433483833361784,inconclusive,0.00020333804180913996,-0.00030875001917229987,0.000718464451022296,inconclusive,0.002930601757470974,-0.02056695119713967,0.024636665540447276,-0.001243242597831523,-0.006618197172973697,0.0036555183415221833,0.0001446176142067518,-0.0012352090734035267,0.001470623848880093,8.879570962891659e-05,-0.0012133599790857097,0.001524203186767128,0.001102774634858017,-0.022120731577665528,0.023171789996514477,28,3.0,0.1,30,True
BG00383,20,30.55,1053.3,11.95,0.0,0.0,0.0,0.41466662391864,0.0,3.7517857142857145,0.0,4.2049596698903295,0.0,0.0007123287671233547,-0.0011714041095890612,0.002410958904109619,inconclusive,0.00036661092804924353,-0.0037805294879780056,0.004538665495602695,inconclusive,-0.00024114539960182533,-0.0010601178984260627,0.0005867484233612107,inconclusive,-0.01860025766674438,-0.06595175131031408,0.02790394332302188,0.011978737421631242,0.0055243741004057136,0.01863473353745737,0.0009830197805886342,-0.0018790781324214128,0.0038997309524346885,0.0022190330566510567,-0.00039467518115909856,0.004756423082978683,-0.019287468671783214,-0.06803771751584302,0.026680255639112464,28,2.0,0.1,20,True
BG00384,20,148.4,1320.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003863013698630124,-0.0031534246575341276,0.0024905479452054418,inconclusive,-0.0007446400448952697,-0.0025328475673993263,0.0010252954773474245,inconclusive,0.00042248061762686885,-0.00027441149038461384,0.001128661033663733,inconclusive,-0.00045986137404169496,-0.001382973377207836,0.0004280931606743327,0.005032699785168881,-0.0019113676105183728,0.012203141272956696,-0.00099881312100078,-0.0023421841149560913,0.0004505251157589986,-0.00039655189842784376,-0.0018462192508811911,0.001085431520541205,-0.000392551615896765,-0.0013353444202191724,0.00046330775805478874,28,1.0,0.1,50,False
BG00385,20,743.9,421.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001657534246575329,-0.0010323059360730943,0.004643835616438319,inconclusive,0.0008965169715789166,-0.0006289885991916552,0.0025457303295362446,inconclusive,-0.0009538450648174494,-0.002944529855544334,0.0009406889487083445,inconclusive,3.959856421249978e-07,-9.277091866626874e-05,8.58460732276391e-05,-0.0013496240516900127,-0.004048986231567572,0.0013307648873053235,0.003953888309224629,-0.001542521335316607,0.009467565034436281,0.00023884322581077533,-0.0018427644801838853,0.002312551428200814,-4.27310156398e-06,-8.775583785529987e-05,7.619386058540026e-05,28,0.8,0.7,30,False
BG00386,20,1455.85,2203.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009315068493151501,-0.002630136986301446,0.0007465753424658585,inconclusive,0.0005842501519432459,-0.00043175502310236635,0.0016079290693181785,inconclusive,-0.00010490075110709471,-0.0011177752208126868,0.000904250056056196,inconclusive,0.032209779109179146,-0.0027298908690877003,0.07035393367078042,-0.001845021590339338,-0.003652393991889464,-0.0001767693031642226,0.00011430549306527537,-0.001646057930217524,0.001808051855767756,-0.0009241834952364803,-0.001938660272763889,7.238504301919585e-05,0.03803261001893086,0.0036322524668610605,0.07538086139164328,28,2.5,0.5,40,True
BG00387,20,584.45,586.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000742465753424465,-0.0011318493150685148,0.0026439041095887433,inconclusive,0.0004188806147723087,-0.0020986408610880985,0.0027983588219295066,inconclusive,-0.00039132297780296934,-0.0008457802959509959,3.564906628974772e-05,inconclusive,-0.01683471185165686,-0.04075721832704375,0.005526997923632698,0.003226369579802693,0.0008794101664845888,0.005682587800677158,0.0011992726994394577,-0.0011178101844855418,0.0037978352534350384,0.002217100663746624,0.0004156721639361953,0.00406864479783252,-0.01673239411046663,-0.0397963192780951,0.0063047195975209054,28,1.6,0.5,50,False
BG00388,20,219.15,325.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006290410958904124,-0.009011232876712209,-0.003515068493150739,contradicted,-0.0018312475242368241,-0.005249839404042135,0.0016087029788672063,inconclusive,0.0011325407594575758,-0.00013892233451884877,0.0023752051694475793,inconclusive,-0.008435803312068004,-0.020319972058010893,0.006508607634694803,-0.003601120658509499,-0.01068356143755775,0.003778604050070288,-0.0010199225645952602,-0.0024632217513890797,0.00046704063894450446,-0.0012919558047149115,-0.0026827395098999595,0.00020380726666168776,-0.008458085234864488,-0.020675944242430997,0.0059697197606237325,28,1.0,0.1,50,False
BG00389,20,369.15,41.15,0.0,9.85,0.0,0.0,0.0,0.2423299642353351,0.0,2.5160104016354015,0.0,1.8186063011063012,-0.0005547945205478522,-0.0034660958904109283,0.0025342465753425475,inconclusive,-0.0007352067442667698,-0.0026017520993412125,0.001075146176699828,inconclusive,0.006743349699767561,-7.74064066806374e-05,0.013864918560291916,inconclusive,0.014957537863954151,-0.04484826577583139,0.08177397921813448,-0.000955693263917054,-0.004857909621655841,0.0028454657575290774,0.0003393381626584646,-0.01199527254598762,0.0130029646152396,-0.0008074538263701164,-0.005326013542643793,0.003412460777912034,0.015268478918985218,-0.0466868083633501,0.08015909681999078,28,1.4,0.9,20,False
BG00390,20,3080.25,435.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012054794520550139,-0.0012686301369862541,0.001550753424657603,inconclusive,-4.569585438564984e-05,-0.0007054872041352809,0.0006544284328417777,inconclusive,-0.00024206824107349915,-0.0017505032459536481,0.00124601362060859,inconclusive,-0.004067134521005733,-0.02225276568601819,0.016606355983781493,-0.0006419622710873207,-0.0027040242920968885,0.0012431892994626726,-0.00069388671605915,-0.003610701512051822,0.00236753567713543,-0.0007336115779309372,-0.002546405018612833,0.0009010580818951888,-0.0041433679659480084,-0.023227164455976092,0.015453193405723762,28,2.0,0.7,50,True
BG00391,20,628.5,980.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014897260273971425,-0.004082363013698532,0.0012638698630139183,inconclusive,-0.003108372969567362,-0.006067972270929709,-1.4896384590482319e-05,inconclusive,0.0010398057226283133,-0.0004362839241184422,0.00266376979627804,inconclusive,-0.0036013451770875145,-0.01300282041559156,0.005537501840388742,0.0030293395002707947,-0.0011908075596523252,0.007269840644207914,-0.001113557580437885,-0.003306480478790048,0.001062577528753595,0.00028808694484259154,-0.0009689919527001875,0.0015282390061165327,-0.0037855101801444286,-0.013476444687141206,0.005464017676054867,28,1.2,0.3,40,False
BG00392,20,796.25,89.2,0.0,3.95,0.0,0.0,0.0,0.04521077005711484,0.0,1.75,0.0,1.8455605158730157,0.00028424657534235063,-0.001428424657534523,0.0019863869863014495,inconclusive,-4.569837225988048e-05,-0.0005956004302012543,0.0005134118689853142,inconclusive,-5.861617687183962e-05,-0.0019328963994324972,0.0016913011174856487,inconclusive,-0.0021914604481757306,-0.020678671452747314,0.015467079298891413,0.00031871067050834865,-0.0008602199932648444,0.001617268470992401,0.0006222402408548571,-0.0033850613465727037,0.004543477393186603,0.00034334125333975173,-0.0008347398936163752,0.0016225449325092936,-0.0026035636399301954,-0.020744745180706913,0.014882848715800681,28,3.0,0.9,40,True
BG00393,20,71.95,2611.85,2.05,0.0,0.0,0.0,0.028745004402899132,0.0,1.0,0.0,0.8233653846153846,0.0,-0.0007020547945204569,-0.0019212328767122756,0.0005719178082190358,inconclusive,0.0003419969221469879,-0.002575410601797655,0.003288357729191415,inconclusive,0.0001929580941764505,-0.00018976597456817187,0.0005823646706977847,inconclusive,-0.006533373804644249,-0.023199149893903773,0.009922591216148585,-1.0302367319353633e-05,-0.006772615777272005,0.005662276760162305,-0.00038098309602287714,-0.0017856784926414896,0.0009773353331301623,-3.038541872623368e-05,-0.0012852268495979046,0.0012419229806594119,-0.0059112657209783315,-0.02315645568693243,0.010537755796518108,28,2.5,0.1,40,True
BG00394,20,2180.85,552.95,0.0,0.45,0.0,0.0,0.0,0.000799289520426285,0.0,0.25,0.0,0.4,0.00019726027397269917,-0.001706986301369867,0.0021755479452055834,inconclusive,-9.421675634803533e-05,-0.0011914049028556991,0.0009995306425400494,inconclusive,-0.00022880697226875473,-0.0008140094991873119,0.0003464752764142266,inconclusive,0.02862336077665022,-0.0010449451653325235,0.05772907241740937,0.0005923514025780785,-0.000713477055963422,0.00196106432213122,-0.001282269442476791,-0.002661826868218633,0.0002428787839301885,-0.0003467808432169123,-0.0011654853770528206,0.000515306189447842,0.029367349944168543,-0.00156286713772312,0.056916294728521596,28,3.0,0.5,50,True
BG00395,20,395.55,3546.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010684931506849294,-0.0027078767123287174,0.000548173515981671,inconclusive,0.0004446311330415792,-0.0010463679544309424,0.0019853316182834066,inconclusive,0.00033610690299762933,-0.0002783123351214222,0.0009356928354963432,inconclusive,0.0014663538717348157,-0.014798042938344693,0.017470234035731988,-0.004285939393625426,-0.008533000588393978,-0.0004452930704507319,0.00027371566279247027,-0.0009396433082339767,0.0014505558874331245,-0.00017987308776276357,-0.001217574984391308,0.0008801716833572764,0.0022264965816601867,-0.014970986402535308,0.018798325722978498,28,3.0,0.1,30,True
BG00396,20,666.1,4590.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026027397260286467,-0.0012823287671231546,0.001871369863013703,inconclusive,-0.00042216985575806306,-0.001602277058543701,0.0007508520075087392,inconclusive,1.0890639875298092e-06,-0.0006137821074474468,0.0006154799047200545,inconclusive,-0.009386281651422568,-0.033243157238918485,0.015360841671643257,-0.0016025719429444084,-0.0034542503391135977,0.0001341151425740088,0.0006324576863546677,-0.0006546894508720408,0.0018662160041314298,-3.6375418558293185e-05,-0.0008094199844187634,0.0007214810465735284,-0.009155033601137452,-0.03418033193038989,0.016695718383568692,28,3.0,0.3,50,True
BG00397,20,69.15,318.9,0.5,0.0,0.0,0.0,0.00758636788048552,0.0,0.5,0.0,0.2583333333333333,0.0,0.0001415525114155214,-0.0013424657534242292,0.0016210045662101676,inconclusive,-0.0011013524696676838,-0.003979148966902854,0.0018640632585185442,inconclusive,0.0005947584939316935,-0.0005586741548299349,0.0017031617495430011,inconclusive,-0.01583088330446043,-0.035980044633506666,0.004697108367626048,0.0012940026482790967,-0.00834639658038297,0.011534794687918189,0.002623180710284967,6.7198698899672e-05,0.005156384853864181,0.002263688507275838,-0.0004616063787496361,0.005054274159371974,-0.016009156018454696,-0.03573997505028266,0.004482152878820938,28,1.6,0.1,30,False
BG00398,20,364.85,429.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005799086757990124,-0.0038631278538812366,0.0026211187214612865,inconclusive,0.0017060931424220161,-0.0018138790134469046,0.005582977890329914,inconclusive,-0.0006562420445350659,-0.003864251384070501,0.002376113432483912,inconclusive,0.007011425260991988,-0.019957187360462966,0.03574885949058183,-0.0035069231189471723,-0.007571429809998832,0.0003699738104564476,3.086401329445154e-05,-0.002803438274066084,0.003117949217492285,-0.0010267184595071448,-0.003944402400075299,0.0019085329243364092,0.008068894554354222,-0.01968782276039378,0.036578366820978814,28,1.4,0.3,30,False
BG00399,20,867.55,299.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00283561643835622,-0.0003630993150684243,0.006065154109589098,inconclusive,0.0004974559939909515,-0.0017896067372227616,0.002764346480093777,inconclusive,0.002363392975673008,-0.0003633791092896356,0.004959418352890481,inconclusive,0.0017522819291857096,0.00032116828515930284,0.003264619686668903,0.0022083421278212443,-0.0015102933845976274,0.005715294483749715,-0.0008384615600092793,-0.0032962327009878195,0.0016945422368992878,0.0008274169003392561,-0.0015138663126685206,0.0031390338870489263,0.0019002426817057703,0.0006127176147630878,0.0034589410023173673,28,1.0,0.5,40,False
BG00400,20,183.05,1084.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015424657534246211,-0.004980890410958841,0.002391780821917739,inconclusive,0.0006770607498259303,-0.0004707829693582773,0.0019182451094035603,inconclusive,5.075213266614517e-05,-0.0014092479995287937,0.0015244669415579216,inconclusive,0.00012423906380182992,-0.0017594734440741203,0.002029515698755008,4.178896082169259e-05,-0.0013990408531073149,0.001461577130876159,0.0005679514253500939,-0.0016702017725920798,0.0028216305401312,0.0006654893020757946,-0.0005892445214613669,0.0019441494972464379,0.0002669411219855601,-0.0015755227517838628,0.002236701141346628,28,1.0,0.5,50,False
BG00401,20,1978.4,326.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002785388127853505,-0.0009133561643835166,0.0015296803652966185,inconclusive,-7.563727074428994e-05,-0.0005416403800270929,0.00034583416338551486,inconclusive,-0.0010715607486378696,-0.003444729405167011,0.0014595289868164934,inconclusive,0.004584560991837528,-0.018180039824861424,0.026529818091368843,-0.0007519024698392246,-0.002389564085185851,0.0008432098631242314,0.004044785407403885,-0.001119617447115309,0.009371129240943321,-0.00028628817127212826,-0.0015557326820152446,0.001025592514148751,0.004857005275725657,-0.01752217122914066,0.027629089124929954,28,2.5,0.9,30,True
BG00402,20,843.9,24.25,0.0,3.6,0.0,0.0,0.0,0.1548436923264289,0.0,31.132875457875457,0.0,1.0564346764346766,-0.0004041095890410351,-0.0033563356164383377,0.0028428082191782017,inconclusive,-0.00010951143495718033,-0.0024926029455265707,0.002251702080794405,inconclusive,0.004513374458719907,-0.0015971160640042463,0.011016113135044485,inconclusive,-0.003976347870350616,-0.023251271168226777,0.013703324487403327,-0.00038307744261878717,-0.0037543015269146927,0.0035016092613890538,0.0033555981670699065,-0.003858972709926655,0.010233158862656704,0.00020771228938595566,-0.002798344790476103,0.003519153120758304,-0.0042869538679743855,-0.024217928940960927,0.01365694970357531,28,1.6,0.9,20,False
BG00403,20,370.4,3290.45,1.6,0.0,0.0,0.0,0.004776119402985075,0.0,0.25,0.0,0.4421875,0.0,5.479452054794609e-05,-0.001205547945205583,0.001416438356164252,inconclusive,0.0008648149538462744,-0.0008236538115042118,0.0023643617193406428,inconclusive,-0.0002073630747566401,-0.0006947894531308211,0.00027629859245386636,inconclusive,0.03500480211624124,-0.004257017090565579,0.07415094486010343,0.00020945704475764103,-0.0031102189446168904,0.0036009840610088687,-0.001027613743032521,-0.0022028233760853695,0.00013430450414370678,-0.0009062824436805367,-0.001967370433356766,0.0002551802449347379,0.03370756881553092,-0.0036625001830309406,0.07134048262136852,28,2.5,0.1,50,True
BG00404,20,1052.25,61.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023780821917808227,-0.00028773972602740114,0.005112602739726006,inconclusive,0.0005411522491484341,-0.001379999148372554,0.0024674759897968814,inconclusive,-0.0026807472644587065,-0.008024440915190814,0.0026000586277042173,inconclusive,3.785108292420269e-05,-6.381666884874675e-05,0.00015602684162094,-0.00045833517197853556,-0.0018151698539168098,0.0009404494403467392,0.000399669516808554,-0.004981761044744024,0.005619223506312765,-0.0003265408240328227,-0.0017402230145663197,0.001095963057403863,2.6061914263924008e-05,-8.26861025076831e-05,0.00014731391139547975,28,0.8,0.9,50,False
BG00405,20,515.15,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00040821917808208096,-0.003690616438356088,0.0031151369863013697,inconclusive,0.0013172466664602722,0.0003170182138239862,0.0022700900081771406,inconclusive,0.0010944285088282976,-0.0022158659169574184,0.00402611403129613,inconclusive,-0.0016753987483923104,-0.0069834806143833535,0.00380145009663085,-0.0006927799539889979,-0.0023782963054498536,0.0010651895959006416,-0.002696348553672928,-0.0059323183286290925,0.000797632516919943,-0.0013197240819780797,-0.0025953520570065865,-3.1952680116340004e-05,-0.0016384908779985643,-0.007177518956955097,0.0038725398792793055,28,1.0,0.7,50,False
BG00406,20,30.65,558.95,1.0,0.0,0.0,0.0,0.03406909250788069,0.0,1.75,0.0,0.858095238095238,0.0,0.00037899543379002476,-0.0011416666666666875,0.0018584474885844535,inconclusive,-0.00026932590136338476,-0.002767617733701176,0.002278322366696142,inconclusive,5.608646950185717e-05,-0.0010937252922662106,0.0011912384643142223,inconclusive,-0.010676337946022385,-0.031538780961422444,0.008881117613438714,0.0008489054164138865,-0.005687857061343911,0.0068333497495136255,0.0013789754990251313,-0.0015209939684942694,0.004276454887849934,0.0013670751446540675,-0.0013727829494806934,0.004191934308235919,-0.010905452774503143,-0.03240692796495248,0.009704401827279175,28,1.4,0.1,30,False
BG00407,20,2630.65,3072.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003397260273973579,-0.0011370547945207213,0.0004384246575343412,inconclusive,-0.0003173848473097951,-0.0007893647902300537,0.0001440459008848708,inconclusive,0.00023119803969271768,-0.0001475535339213959,0.0005979591450469896,inconclusive,-0.042781362497227526,-0.08284625270679938,-0.002383842933231093,0.0005888980964378337,-0.0006859231189130916,0.0017723523244149804,6.65905809156181e-05,-0.0009930703244890886,0.0010327727751069556,0.0003164806705246298,-0.0004352775531423758,0.0010027187307037248,-0.04056173997466437,-0.08104588649441274,0.0015458876385060203,28,3.0,0.3,50,True
BG00408,20,464.05,396.85,2.1,0.3,0.0,0.0,0.0045930460507556245,0.00077519379844961,0.5,0.25,0.6,0.24166666666666664,0.0017077625570778964,-0.0003517123287670176,0.003771689497717257,inconclusive,-0.00029221995540347,-0.0010843708918260313,0.0005219250697317926,inconclusive,-0.0016905232605160096,-0.0031149002863692992,-0.0001515086112447267,inconclusive,-0.0011215742055888712,-0.031331747119176044,0.028394101642850868,0.0003759022601453166,-0.0013641813513207523,0.0021066426361450834,0.00012545799721546959,-0.001612942896861488,0.0020589298609697613,0.0003060650633881834,-0.0010634506819760163,0.001807071403418944,-0.0005358957927262154,-0.030850442789217603,0.02876356239030691,28,3.0,0.7,30,True
BG00409,20,116.45,460.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001986301369863275,-0.0017739726027398072,0.002212500000000129,inconclusive,-0.0012437573865964808,-0.004738164972307599,0.0022875682552645155,inconclusive,-4.333237149364844e-07,-0.00267070886172046,0.002735876052039142,inconclusive,0.0008509583420638122,-0.031043841659053398,0.03386546510987961,0.0005187918361933052,-0.003317502992890383,0.00417920889140747,-0.0008714746823912378,-0.004368513470479395,0.0026878938280943893,-0.0004223717391245302,-0.003601416732764062,0.0024440874914651786,-0.0001222987973713341,-0.03190795616005406,0.03469694589182162,28,1.6,0.5,20,False
BG00410,20,179.4,87.0,15.85,9.1,0.0,0.0,0.08619847327127048,0.11380667455675933,45.97369271685761,31.834668625508677,0.45894258046917613,0.39706451461769116,-0.0003150684931505721,-0.0016577054794518916,0.000965753424657613,inconclusive,0.00016390191633866916,-0.0019376336931181779,0.002118396931162013,inconclusive,0.0004637976225513495,-0.0010954456976486272,0.002026224328980747,inconclusive,0.030149304444366254,-0.012208115379519388,0.0733984549967766,-0.0009322900652136811,-0.0053762533939535374,0.003583783423673712,-0.004058821719154365,-0.012266724136333885,0.004516761589860344,-0.0025107836613796008,-0.008261641415113126,0.002850299505348405,0.03068247830684202,-0.01092232265555388,0.07320334176145601,28,1.2,0.5,20,False
BG00411,20,407.3,268.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005958904109588381,-0.005349315068492962,0.004082363013698866,inconclusive,-0.0014240493081072668,-0.003631521130326891,0.0007036200496120412,inconclusive,-0.001424068338426926,-0.00551518942269755,0.0030063796862024213,inconclusive,0.001532275756292915,-0.001381151374378442,0.004559265885743579,0.0018133562402111725,-0.0014581582271218842,0.005131993726394797,0.0006682864820973855,-0.004285390686793458,0.006033869875702977,0.00132659775077007,-0.0008290842177115252,0.0034756933702203697,0.001089244438284025,-0.002211551131020613,0.004640849096498066,28,1.0,0.7,20,False
BG00412,20,2936.95,41.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013904109589039592,-0.005561643835616303,0.0027094178082192172,inconclusive,-0.00027683852771035486,-0.0011058857878627312,0.0005792032672175143,inconclusive,-0.0015375917198402187,-0.00639879339733322,0.003147792101839258,inconclusive,-0.00431748631129267,-0.010235737773832214,0.002795369854535401,-0.0004063500968316147,-0.002050829082911373,0.001207585388055208,0.0020282432418301465,-0.003102031866267348,0.007402871622458214,-0.00016070017258047465,-0.0012903331314820744,0.0009732699409543433,-0.004392130645957879,-0.010479639734607662,0.0020115114940095695,28,1.4,0.9,40,False
BG00413,20,526.35,615.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010273972602740044,-0.005000114155251311,0.0027768264840182994,inconclusive,-0.0008010290084188243,-0.0036418836512834424,0.0017992766908120038,inconclusive,-0.00018938228926607576,-0.0012704532211732134,0.0008489506549566131,inconclusive,6.57579342361748e-05,-0.0012339492839087438,0.0015326679779444044,-0.00187517562724816,-0.006600803990656084,0.0038730334817019493,0.0006668341075699635,-0.0015947362381099487,0.0030427558447375116,-0.0002302783586663526,-0.0017287576966577203,0.0012422362706057536,4.2869108024820364e-05,-0.0012467148261896184,0.0015076897821436268,28,1.0,0.3,30,False
BG00414,20,836.45,46.5,0.0,0.7,0.0,0.0,0.0,0.01789346451778908,0.0,1.0,0.0,0.5700000000000001,-0.000777397260273982,-0.0024863869863013203,0.0009111301369865006,inconclusive,-9.477865137915917e-05,-0.0013021902712861248,0.0011276770071817603,inconclusive,0.002134677698023077,-0.0025574351200594787,0.0068408790895434545,inconclusive,0.011202926135824387,-0.0008539320916629067,0.02384660975676646,-0.0017391985170822743,-0.003844849145434671,0.0004345636323020577,-3.865477094519565e-05,-0.005909144537481801,0.005824611109542275,-0.0014851040242713303,-0.0034656209653181214,0.0005762398443868942,0.011239053562700607,-0.0007377631287776381,0.023867596169302504,28,1.6,0.9,40,False
BG00415,20,627.55,71.15,0.0,11.75,0.0,0.0,0.0,0.16234887017421262,0.0,52.030062426171376,0.0,0.6416631099734161,0.0009965753424656775,-0.0010034246575342258,0.003157619863013437,inconclusive,-0.0006949671886178621,-0.0026782312674568653,0.00126878147084864,inconclusive,3.104215395774192e-05,-0.003959925740373042,0.004110102633231604,inconclusive,-0.005901305174785543,-0.048621215221926486,0.03570458487195526,0.0008141177980228453,-0.002622223186698171,0.00474932851169083,0.012248273212925643,0.002134212485297991,0.0221494661165375,0.001911348085272374,-0.0017934815945910786,0.0061416503756957,-0.006149991661865672,-0.04920380030781359,0.034417777139136706,28,1.2,0.9,40,False
