seed,step_index,gap_index,within_step,post_gap,served_base,served_step_up,served_gap_up,delta_step,delta_gap,abs_delta_step,abs_delta_gap,effect_difference,gap_effect_larger
88,0,1,0.0,0.1,0.20296866410115447,0.21709162230316614,0.19459906310278313,0.014122958202011676,-0.008369600998371335,0.014122958202011676,0.008369600998371335,-0.005753357203640341,False
88,0,2,0.0,0.2,0.19459906310278313,0.20957562568008706,0.1873176638960753,0.014976562577303926,-0.007281399206707839,0.014976562577303926,0.007281399206707839,-0.0076951633705960865,False
88,0,3,0.0,0.3,0.1873176638960753,0.20487319741422177,0.18222635930570005,0.017555533518146482,-0.00509130459037524,0.017555533518146482,0.00509130459037524,-0.012464228927771243,False
88,0,4,0.0,0.4,0.18222635930570005,0.19937369519832984,0.18306145987806888,0.01714733589262979,0.0008351005723688243,0.01714733589262979,0.0008351005723688243,-0.016312235320260965,False
88,1,0,0.1,0.0,0.2200670366503654,0.2386851668318467,0.21709162230316614,0.018618130181481313,-0.002975414347199251,0.018618130181481313,0.002975414347199251,-0.01564271583428206,False
88,1,1,0.1,0.1,0.21709162230316614,0.22858225928733888,0.20957562568008706,0.011490636984172742,-0.007515996623079085,0.011490636984172742,0.007515996623079085,-0.0039746403610936565,False
88,1,2,0.1,0.2,0.20957562568008706,0.22710682573405241,0.20487319741422177,0.017531200053965357,-0.004702428265865283,0.017531200053965357,0.004702428265865283,-0.012828771788100074,False
88,1,3,0.1,0.3,0.20487319741422177,0.21784266918336756,0.19937369519832984,0.012969471769145785,-0.005499502215891933,0.012969471769145785,0.005499502215891933,-0.007469969553253852,False
88,1,4,0.1,0.4,0.19937369519832984,0.20731442234539724,0.19705431449846694,0.007940727147067395,-0.0023193806998628996,0.007940727147067395,0.0023193806998628996,-0.005621346447204495,False
88,2,0,0.2,0.0,0.2386851668318467,0.2500413428146188,0.22858225928733888,0.01135617598277211,-0.010102907544507822,0.01135617598277211,0.010102907544507822,-0.0012532684382642878,False
88,2,1,0.2,0.1,0.22858225928733888,0.24227206784957037,0.22710682573405241,0.013689808562231481,-0.0014754335532864704,0.013689808562231481,0.0014754335532864704,-0.012214375008945011,False
88,2,2,0.2,0.2,0.22710682573405241,0.23628040372842093,0.21784266918336756,0.00917357799436852,-0.009264156550684854,0.00917357799436852,0.009264156550684854,9.057855631633416e-05,True
88,2,3,0.2,0.3,0.21784266918336756,0.23243688254665204,0.20731442234539724,0.01459421336328448,-0.010528246837970323,0.01459421336328448,0.010528246837970323,-0.0040659665253141575,False
88,2,4,0.2,0.4,0.20731442234539724,0.2240261509125579,0.20769273158097756,0.01671172856716066,0.00037830923558032636,0.01671172856716066,0.00037830923558032636,-0.016333419331580334,False
88,3,0,0.3,0.0,0.2500413428146188,0.2627211781514452,0.24227206784957037,0.012679835336826373,-0.0077692749650484505,0.012679835336826373,0.0077692749650484505,-0.004910560371777922,False
88,3,1,0.3,0.1,0.24227206784957037,0.24948296505932296,0.23628040372842093,0.007210897209752598,-0.0059916641211494315,0.007210897209752598,0.0059916641211494315,-0.0012192330886031666,False
88,3,2,0.3,0.2,0.23628040372842093,0.24506995703426243,0.23243688254665204,0.008789553305841497,-0.003843521181768894,0.008789553305841497,0.003843521181768894,-0.004946032124072602,False
88,3,3,0.3,0.3,0.23243688254665204,0.2429289068472207,0.2240261509125579,0.01049202430056867,-0.008410731634094143,0.01049202430056867,0.008410731634094143,-0.002081292666474527,False
88,3,4,0.3,0.4,0.2240261509125579,0.2371940729230257,0.22333607230895644,0.013167922010467792,-0.0006900786036014572,0.013167922010467792,0.0006900786036014572,-0.012477843406866335,False
88,4,0,0.4,0.0,0.2627211781514452,0.27028802978863214,0.24948296505932296,0.007566851637186955,-0.013238213092122225,0.007566851637186955,0.013238213092122225,0.00567136145493527,True
88,4,1,0.4,0.1,0.24948296505932296,0.2620845505153503,0.24506995703426243,0.012601585456027325,-0.004413008025060533,0.012601585456027325,0.004413008025060533,-0.008188577430966792,False
88,4,2,0.4,0.2,0.24506995703426243,0.2591236888111888,0.2429289068472207,0.01405373177692637,-0.002141050187041721,0.01405373177692637,0.002141050187041721,-0.01191268158988465,False
88,4,3,0.4,0.3,0.2429289068472207,0.24755541069100392,0.2371940729230257,0.004626503843783214,-0.005734833924195021,0.004626503843783214,0.005734833924195021,0.0011083300804118068,True
88,4,4,0.4,0.4,0.2371940729230257,0.24599629589279878,0.23432932770379994,0.008802222969773094,-0.0028647452192257505,0.008802222969773094,0.0028647452192257505,-0.005937477750547343,False
89,0,0,0.0,0.0,0.20102923464360012,0.2229625550660793,0.1996920200186988,0.02193332042247917,-0.0013372146249013284,0.02193332042247917,0.0013372146249013284,-0.02059610579757784,False
89,0,1,0.0,0.1,0.1996920200186988,0.21710888472971485,0.193309372408073,0.017416864711016056,-0.006382647610625791,0.017416864711016056,0.006382647610625791,-0.011034217100390264,False
89,0,2,0.0,0.2,0.193309372408073,0.20654149000605693,0.19110206775186978,0.013232117597983928,-0.002207304656203224,0.013232117597983928,0.002207304656203224,-0.011024812941780704,False
89,0,3,0.0,0.3,0.19110206775186978,0.20382235364985488,0.18246908223041874,0.0127202858979851,-0.008632985521451031,0.0127202858979851,0.008632985521451031,-0.00408730037653407,False
89,0,4,0.0,0.4,0.18246908223041874,0.19828815977175462,0.17793594306049823,0.01581907754133588,-0.004533139169920514,0.01581907754133588,0.004533139169920514,-0.011285938371415366,False
89,1,0,0.1,0.0,0.2229625550660793,0.23239094005081357,0.21710888472971485,0.009428384984734278,-0.0058536703363644416,0.009428384984734278,0.0058536703363644416,-0.0035747146483698367,False
89,1,1,0.1,0.1,0.21710888472971485,0.22784255761756173,0.20654149000605693,0.010733672887846879,-0.010567394723657919,0.010733672887846879,0.010567394723657919,-0.0001662781641889599,False
89,1,2,0.1,0.2,0.20654149000605693,0.2203427186070858,0.20382235364985488,0.013801228601028864,-0.002719136356202051,0.013801228601028864,0.002719136356202051,-0.011082092244826813,False
89,1,3,0.1,0.3,0.20382235364985488,0.21727292528860814,0.19828815977175462,0.013450571638753267,-0.005534193878100252,0.013450571638753267,0.005534193878100252,-0.007916377760653015,False
89,1,4,0.1,0.4,0.19828815977175462,0.2130921524292726,0.197746976641449,0.014803992657517973,-0.000541183130305628,0.014803992657517973,0.000541183130305628,-0.014262809527212345,False
89,2,0,0.2,0.0,0.23239094005081357,0.24576962838021654,0.22784255761756173,0.013378688329402977,-0.004548382433251841,0.013378688329402977,0.004548382433251841,-0.008830305896151136,False
89,2,1,0.2,0.1,0.22784255761756173,0.24001987742256087,0.2203427186070858,0.012177319804999143,-0.007499839010475934,0.012177319804999143,0.007499839010475934,-0.004677480794523209,False
89,2,2,0.2,0.2,0.2203427186070858,0.23320804052949828,0.21727292528860814,0.012865321922412493,-0.0030697933184776482,0.012865321922412493,0.0030697933184776482,-0.009795528603934844,False
89,2,3,0.2,0.3,0.21727292528860814,0.22426350690292424,0.2130921524292726,0.006990581614316094,-0.004180772859335546,0.006990581614316094,0.004180772859335546,-0.0028098087549805473,False
89,2,4,0.2,0.4,0.2130921524292726,0.2234470026064292,0.20394953373560065,0.010354850177156594,-0.009142618693671944,0.010354850177156594,0.009142618693671944,-0.0012122314834846493,False
89,3,0,0.3,0.0,0.24576962838021654,0.2568722442980785,0.24001987742256087,0.011102615917861935,-0.005749750957655675,0.011102615917861935,0.005749750957655675,-0.005352864960206261,False
89,3,1,0.3,0.1,0.24001987742256087,0.24946625061586467,0.23320804052949828,0.009446373193303798,-0.006811836893062584,0.009446373193303798,0.006811836893062584,-0.0026345363002412137,False
89,3,2,0.3,0.2,0.23320804052949828,0.2452307009760426,0.22426350690292424,0.01202266044654432,-0.008944533626574047,0.01202266044654432,0.008944533626574047,-0.0030781268199702727,False
89,3,3,0.3,0.3,0.22426350690292424,0.24070776763854884,0.2234470026064292,0.016444260735624605,-0.0008165042964950464,0.016444260735624605,0.0008165042964950464,-0.01562775643912956,False
89,3,4,0.3,0.4,0.2234470026064292,0.2373182373182373,0.22361506459382527,0.013871234711808123,0.0001680619873960787,0.013871234711808123,0.0001680619873960787,-0.013703172724412044,False
89,4,0,0.4,0.0,0.2568722442980785,0.2702195740924639,0.24946625061586467,0.01334732979438541,-0.007405993682213813,0.01334732979438541,0.007405993682213813,-0.005941336112171597,False
89,4,1,0.4,0.1,0.24946625061586467,0.258795501135797,0.2452307009760426,0.009329250519932358,-0.0042355496398220616,0.009329250519932358,0.0042355496398220616,-0.005093700880110297,False
89,4,2,0.4,0.2,0.2452307009760426,0.2537313432835821,0.24070776763854884,0.008500642307539497,-0.004522933337493762,0.008500642307539497,0.004522933337493762,-0.003977708970045735,False
89,4,3,0.4,0.3,0.24070776763854884,0.24972442680776014,0.2373182373182373,0.009016659169211294,-0.003389530320311529,0.009016659169211294,0.003389530320311529,-0.005627128848899765,False
89,4,4,0.4,0.4,0.2373182373182373,0.24365650969529085,0.23379412898606597,0.006338272377053533,-0.003524108332171344,0.006338272377053533,0.003524108332171344,-0.002814164044882189,False
90,0,0,0.0,0.0,0.2011503697617091,0.22290444602817827,0.20140860449879885,0.021754076266469163,0.0002582347370897464,0.021754076266469163,0.0002582347370897464,-0.021495841529379417,False
90,0,1,0.0,0.1,0.20140860449879885,0.22043835616438356,0.1878462129106565,0.01902975166558471,-0.013562391588142347,0.01902975166558471,0.013562391588142347,-0.0054673600774423625,False
90,0,2,0.0,0.2,0.1878462129106565,0.2069395500135538,0.18777222132602034,0.01909333710289729,-7.399158463616828e-05,0.01909333710289729,7.399158463616828e-05,-0.01901934551826112,False
90,0,3,0.0,0.3,0.18777222132602034,0.19851827817434567,0.17943394164572177,0.01074605684832533,-0.008338279680298571,0.01074605684832533,0.008338279680298571,-0.002407777168026759,False
90,0,4,0.0,0.4,0.17943394164572177,0.19729418853042668,0.18261484868277814,0.017860246884704917,0.0031809070370563686,0.017860246884704917,0.0031809070370563686,-0.014679339847648548,False
90,1,0,0.1,0.0,0.22290444602817827,0.2369423286180631,0.22043835616438356,0.014037882589884837,-0.002466089863794707,0.014037882589884837,0.002466089863794707,-0.01157179272609013,False
90,1,1,0.1,0.1,0.22043835616438356,0.2366078741877355,0.2069395500135538,0.016169518023351925,-0.013498806150829767,0.016169518023351925,0.013498806150829767,-0.002670711872522158,False
90,1,2,0.1,0.2,0.2069395500135538,0.21953205580587373,0.19851827817434567,0.012592505792319936,-0.008421271839208128,0.012592505792319936,0.008421271839208128,-0.004171233953111808,False
90,1,3,0.1,0.3,0.19851827817434567,0.2129936024707699,0.19729418853042668,0.01447532429642423,-0.0012240896439189852,0.01447532429642423,0.0012240896439189852,-0.013251234652505245,False
90,1,4,0.1,0.4,0.19729418853042668,0.21364985163204747,0.19927035542534963,0.016355663101620788,0.0019761668949229427,0.016355663101620788,0.0019761668949229427,-0.014379496206697845,False
90,2,0,0.2,0.0,0.2369423286180631,0.25069410419728894,0.2366078741877355,0.013751775579225828,-0.0003344544303276187,0.013751775579225828,0.0003344544303276187,-0.01341732114889821,False
90,2,1,0.2,0.1,0.2366078741877355,0.2397829216967549,0.21953205580587373,0.003175047509019424,-0.017075818381861757,0.003175047509019424,0.017075818381861757,0.013900770872842333,True
90,2,2,0.2,0.2,0.21953205580587373,0.22960774659445266,0.2129936024707699,0.010075690788578923,-0.006538453335103833,0.010075690788578923,0.006538453335103833,-0.0035372374534750894,False
90,2,3,0.2,0.3,0.2129936024707699,0.22850418696294675,0.21364985163204747,0.015510584492176849,0.0006562491612775723,0.015510584492176849,0.0006562491612775723,-0.014854335330899276,False
90,2,4,0.2,0.4,0.21364985163204747,0.2205339700455828,0.2119520604170087,0.0068841184135353395,-0.0016977912150387686,0.0068841184135353395,0.0016977912150387686,-0.005186327198496571,False
90,3,0,0.3,0.0,0.25069410419728894,0.2559688159818093,0.2397829216967549,0.005274711784520381,-0.010911182500534022,0.005274711784520381,0.010911182500534022,0.005636470716013642,True
90,3,1,0.3,0.1,0.2397829216967549,0.24866526452030416,0.22960774659445266,0.008882342823549244,-0.010175175102302259,0.008882342823549244,0.010175175102302259,0.0012928322787530144,True
90,3,2,0.3,0.2,0.22960774659445266,0.24591780821917808,0.22850418696294675,0.016310061624725425,-0.001103559631505907,0.016310061624725425,0.001103559631505907,-0.015206501993219518,False
90,3,3,0.3,0.3,0.22850418696294675,0.24191610225038235,0.2205339700455828,0.0134119152874356,-0.007970216917363937,0.0134119152874356,0.007970216917363937,-0.005441698370071663,False
90,3,4,0.3,0.4,0.2205339700455828,0.23322807600686943,0.21989156032641438,0.012694105961286617,-0.0006424097191684297,0.012694105961286617,0.0006424097191684297,-0.012051696242118187,False
90,4,0,0.4,0.0,0.2559688159818093,0.2675023263451749,0.24866526452030416,0.011533510363365584,-0.007303551461505159,0.011533510363365584,0.007303551461505159,-0.0042299589018604256,False
90,4,1,0.4,0.1,0.24866526452030416,0.2657640232108317,0.24591780821917808,0.017098758690527543,-0.0027474563011260777,0.017098758690527543,0.0027474563011260777,-0.014351302389401466,False
90,4,2,0.4,0.2,0.24591780821917808,0.256198347107438,0.24191610225038235,0.010280538888259916,-0.004001705968795732,0.010280538888259916,0.004001705968795732,-0.006278832919464183,False
90,4,3,0.4,0.3,0.24191610225038235,0.2537354277269991,0.23322807600686943,0.011819325476616738,-0.00868802624351292,0.011819325476616738,0.00868802624351292,-0.003131299233103818,False
90,4,4,0.4,0.4,0.23322807600686943,0.2438366718027735,0.22970970751248423,0.010608595795904063,-0.0035183684943851934,0.010608595795904063,0.0035183684943851934,-0.00709022730151887,False
91,0,0,0.0,0.0,0.2085041263595125,0.22349289331808528,0.19785718170446512,0.014988766958572791,-0.010646944655047369,0.014988766958572791,0.010646944655047369,-0.004341822303525422,False
91,0,1,0.0,0.1,0.19785718170446512,0.2176441542766226,0.1960730693502516,0.019786972572157474,-0.001784112354213524,0.019786972572157474,0.001784112354213524,-0.01800286021794395,False
91,0,2,0.0,0.2,0.1960730693502516,0.20998316223996524,0.18801286316256377,0.013910092889713649,-0.008060206187687824,0.013910092889713649,0.008060206187687824,-0.005849886702025825,False
91,0,3,0.0,0.3,0.18801286316256377,0.20311816192560175,0.1824563342913995,0.015105298763037983,-0.005556528871164257,0.015105298763037983,0.005556528871164257,-0.009548769891873726,False
91,0,4,0.0,0.4,0.1824563342913995,0.19653593689668486,0.17856364428945073,0.014079602605285346,-0.0038926900019487787,0.014079602605285346,0.0038926900019487787,-0.010186912603336568,False
91,1,0,0.1,0.0,0.22349289331808528,0.2370630521867969,0.2176441542766226,0.01357015886871163,-0.005848739041462686,0.01357015886871163,0.005848739041462686,-0.007721419827248943,False
91,1,1,0.1,0.1,0.2176441542766226,0.22856987256290165,0.20998316223996524,0.010925718286279057,-0.007660992036657349,0.010925718286279057,0.007660992036657349,-0.0032647262496217078,False
91,1,2,0.1,0.2,0.20998316223996524,0.2251032833224614,0.20311816192560175,0.015120121082496163,-0.00686500031436349,0.015120121082496163,0.00686500031436349,-0.008255120768132673,False
91,1,3,0.1,0.3,0.20311816192560175,0.2153719461981883,0.19653593689668486,0.012253784272586554,-0.006582225028916894,0.012253784272586554,0.006582225028916894,-0.0056715592436696605,False
91,1,4,0.1,0.4,0.19653593689668486,0.2091867387623573,0.19501221950677627,0.01265080186567244,-0.0015237173899085854,0.01265080186567244,0.0015237173899085854,-0.011127084475763854,False
91,2,0,0.2,0.0,0.2370630521867969,0.24755221932114882,0.22856987256290165,0.010489167134351912,-0.008493179623895258,0.010489167134351912,0.008493179623895258,-0.001995987510456654,False
91,2,1,0.2,0.1,0.22856987256290165,0.2401333770635181,0.2251032833224614,0.01156350450061644,-0.003466589240440243,0.01156350450061644,0.003466589240440243,-0.008096915260176196,False
91,2,2,0.2,0.2,0.2251032833224614,0.2373510667775007,0.2153719461981883,0.012247783455039296,-0.009731337124273098,0.012247783455039296,0.009731337124273098,-0.0025164463307661977,False
91,2,3,0.2,0.3,0.2153719461981883,0.22390185124329062,0.2091867387623573,0.008529905045102315,-0.006185207435831008,0.008529905045102315,0.006185207435831008,-0.0023446976092713068,False
91,2,4,0.2,0.4,0.2091867387623573,0.22139043320306048,0.20954776617269097,0.012203694440703183,0.0003610274103336697,0.012203694440703183,0.0003610274103336697,-0.011842667030369514,False
91,3,0,0.3,0.0,0.24755221932114882,0.26103348857839875,0.2401333770635181,0.013481269257249934,-0.007418842257630731,0.013481269257249934,0.007418842257630731,-0.006062426999619203,False
91,3,1,0.3,0.1,0.2401333770635181,0.25355450236966826,0.2373510667775007,0.013421125306150167,-0.0027823102860173865,0.013421125306150167,0.0027823102860173865,-0.01063881502013278,False
91,3,2,0.3,0.2,0.2373510667775007,0.241866275596111,0.22390185124329062,0.004515208818610311,-0.01344921553421008,0.004515208818610311,0.01344921553421008,0.008934006715599768,True
91,3,3,0.3,0.3,0.22390185124329062,0.23478023478023477,0.22139043320306048,0.010878383536944147,-0.00251141804023014,0.010878383536944147,0.00251141804023014,-0.008366965496714007,False
91,3,4,0.3,0.4,0.22139043320306048,0.23788789064653035,0.21994230664562128,0.016497457443469865,-0.0014481265574392,0.016497457443469865,0.0014481265574392,-0.015049330886030665,False
91,4,0,0.4,0.0,0.26103348857839875,0.2647058823529412,0.25355450236966826,0.003672393774542426,-0.007478986208730498,0.003672393774542426,0.007478986208730498,0.003806592434188072,True
91,4,1,0.4,0.1,0.25355450236966826,0.26540832049306623,0.241866275596111,0.011853818123397974,-0.011688226773557242,0.011853818123397974,0.011688226773557242,-0.00016559134984073243,False
91,4,2,0.4,0.2,0.241866275596111,0.25374182741665313,0.23478023478023477,0.011875551820542118,-0.007086040815876243,0.011875551820542118,0.007086040815876243,-0.004789511004665875,False
91,4,3,0.4,0.3,0.23478023478023477,0.25447065277015907,0.23788789064653035,0.019690417989924297,0.0031076558662955778,0.019690417989924297,0.0031076558662955778,-0.01658276212362872,False
91,4,4,0.4,0.4,0.23788789064653035,0.24526350174216027,0.23434178250204415,0.007375611095629925,-0.003546108144486193,0.007375611095629925,0.003546108144486193,-0.0038295029511437317,False
92,0,0,0.0,0.0,0.2085022460830503,0.2200022016732717,0.2022735967644969,0.011499955590221406,-0.006228649318553381,0.011499955590221406,0.006228649318553381,-0.005271306271668025,False
92,0,1,0.0,0.1,0.2022735967644969,0.2122731484004578,0.19181823147086133,0.00999955163596089,-0.010455365293635582,0.00999955163596089,0.010455365293635582,0.00045581365767469184,True
92,0,2,0.0,0.2,0.19181823147086133,0.20817905498756561,0.18999298321368813,0.016360823516704287,-0.001825248257173201,0.016360823516704287,0.001825248257173201,-0.014535575259531086,False
92,0,3,0.0,0.3,0.18999298321368813,0.2033814022874192,0.18324549237170595,0.013388419073731062,-0.006747490841982173,0.013388419073731062,0.006747490841982173,-0.006640928231748888,False
92,0,4,0.0,0.4,0.18324549237170595,0.1990997419992315,0.18313199845551326,0.015854249627525546,-0.00011349391619269733,0.015854249627525546,0.00011349391619269733,-0.01574075571133285,False
92,1,0,0.1,0.0,0.2200022016732717,0.2372609704874544,0.2122731484004578,0.0172587688141827,-0.007729053272813896,0.0172587688141827,0.007729053272813896,-0.009529715541368805,False
92,1,1,0.1,0.1,0.2122731484004578,0.2329105583923571,0.20817905498756561,0.020637409991899308,-0.004094093412892186,0.020637409991899308,0.004094093412892186,-0.016543316579007122,False
92,1,2,0.1,0.2,0.20817905498756561,0.21911010641230633,0.2033814022874192,0.010931051424740712,-0.004797652700146426,0.010931051424740712,0.004797652700146426,-0.006133398724594286,False
92,1,3,0.1,0.3,0.2033814022874192,0.21757988360601735,0.1990997419992315,0.01419848131859816,-0.004281660288187689,0.01419848131859816,0.004281660288187689,-0.009916821030410472,False
92,1,4,0.1,0.4,0.1990997419992315,0.21443095015661923,0.19021232237888847,0.015331208157387727,-0.008887419620343034,0.015331208157387727,0.008887419620343034,-0.006443788537044692,False
92,2,0,0.2,0.0,0.2372609704874544,0.2459348480700794,0.2329105583923571,0.008673877582625,-0.004350412095097289,0.008673877582625,0.004350412095097289,-0.004323465487527711,False
92,2,1,0.2,0.1,0.2329105583923571,0.2456972639011474,0.21911010641230633,0.012786705508790297,-0.013800451980050782,0.012786705508790297,0.013800451980050782,0.001013746471260485,True
92,2,2,0.2,0.2,0.21911010641230633,0.22924641802471837,0.21757988360601735,0.010136311612412047,-0.0015302228062889778,0.010136311612412047,0.0015302228062889778,-0.008606088806123069,False
92,2,3,0.2,0.3,0.21757988360601735,0.22999009137950016,0.21443095015661923,0.012410207773482812,-0.0031489334493981225,0.012410207773482812,0.0031489334493981225,-0.00926127432408469,False
92,2,4,0.2,0.4,0.21443095015661923,0.22419831454525554,0.2118570183086312,0.009767364388636318,-0.0025739318479880147,0.009767364388636318,0.0025739318479880147,-0.0071934325406483035,False
92,3,0,0.3,0.0,0.2459348480700794,0.25958881397148226,0.2456972639011474,0.01365396590140286,-0.0002375841689319924,0.01365396590140286,0.0002375841689319924,-0.013416381732470867,False
92,3,1,0.3,0.1,0.2456972639011474,0.2514379622021364,0.22924641802471837,0.005740698300988972,-0.016450845876429032,0.005740698300988972,0.016450845876429032,0.01071014757544006,True
92,3,2,0.3,0.2,0.22924641802471837,0.24472871158328366,0.22999009137950016,0.015482293558565285,0.0007436733547817875,0.015482293558565285,0.0007436733547817875,-0.014738620203783498,False
92,3,3,0.3,0.3,0.22999009137950016,0.24131496624773613,0.22419831454525554,0.011324874868235968,-0.005791776834244616,0.011324874868235968,0.005791776834244616,-0.005533098033991352,False
92,3,4,0.3,0.4,0.22419831454525554,0.2376286673639016,0.21749230187456106,0.013430352818646046,-0.006706012670694483,0.013430352818646046,0.006706012670694483,-0.006724340147951563,False
92,4,0,0.4,0.0,0.25958881397148226,0.2673551038062284,0.2514379622021364,0.007766289834746143,-0.00815085176934588,0.007766289834746143,0.00815085176934588,0.0003845619345997364,True
92,4,1,0.4,0.1,0.2514379622021364,0.25835419614672905,0.24472871158328366,0.006916233944592676,-0.006709250618852719,0.006916233944592676,0.006709250618852719,-0.0002069833257399567,False
92,4,2,0.4,0.2,0.24472871158328366,0.2570006563115292,0.24131496624773613,0.012271944728245526,-0.00341374533554753,0.012271944728245526,0.00341374533554753,-0.008858199392697996,False
92,4,3,0.4,0.3,0.24131496624773613,0.2561864781263809,0.2376286673639016,0.014871511878644772,-0.003686298883834538,0.014871511878644772,0.003686298883834538,-0.011185212994810234,False
92,4,4,0.4,0.4,0.2376286673639016,0.24957151545308787,0.22913472070098576,0.011942848089186275,-0.008493946662915836,0.011942848089186275,0.008493946662915836,-0.00344890142627044,False
93,0,0,0.0,0.0,0.20661429434708564,0.21973488806996314,0.1960493011995158,0.013120593722877494,-0.01056499314756984,0.013120593722877494,0.01056499314756984,-0.002555600575307654,False
93,0,1,0.0,0.1,0.1960493011995158,0.2135494184444077,0.19054853236395203,0.017500117244891894,-0.005500768835563774,0.017500117244891894,0.005500768835563774,-0.01199934840932812,False
93,0,2,0.0,0.2,0.19054853236395203,0.20681345163763828,0.19171526020464297,0.016264919273686257,0.0011667278406909398,0.016264919273686257,0.0011667278406909398,-0.015098191432995317,False
93,0,3,0.0,0.3,0.19171526020464297,0.20558473873375727,0.1859458867345821,0.013869478529114299,-0.005769373470060873,0.013869478529114299,0.005769373470060873,-0.008100105059053425,False
93,0,4,0.0,0.4,0.1859458867345821,0.19734117903454287,0.18133764832793958,0.01139529229996078,-0.004608238406642512,0.01139529229996078,0.004608238406642512,-0.006787053893318268,False
93,1,0,0.1,0.0,0.21973488806996314,0.23739426562671648,0.2135494184444077,0.017659377556753342,-0.00618546962555544,0.017659377556753342,0.00618546962555544,-0.011473907931197902,False
93,1,1,0.1,0.1,0.2135494184444077,0.22588379614140738,0.20681345163763828,0.012334377696999688,-0.006735966806769411,0.012334377696999688,0.006735966806769411,-0.0055984108902302765,False
93,1,2,0.1,0.2,0.20681345163763828,0.22293099622808965,0.20558473873375727,0.016117544590451366,-0.0012287129038810185,0.016117544590451366,0.0012287129038810185,-0.014888831686570347,False
93,1,3,0.1,0.3,0.20558473873375727,0.21408832294771066,0.19734117903454287,0.008503584213953391,-0.008243559699214392,0.008503584213953391,0.008243559699214392,-0.000260024514738999,False
93,1,4,0.1,0.4,0.19734117903454287,0.20910540495958652,0.19197456419252276,0.011764225925043642,-0.005366614842020112,0.011764225925043642,0.005366614842020112,-0.00639761108302353,False
93,2,0,0.2,0.0,0.23739426562671648,0.24921569706643185,0.22588379614140738,0.011821431439715369,-0.011510469485309094,0.011821431439715369,0.011510469485309094,-0.0003109619544062747,False
93,2,1,0.2,0.1,0.22588379614140738,0.24217141618810273,0.22293099622808965,0.016287620046695345,-0.002952799913317733,0.016287620046695345,0.002952799913317733,-0.013334820133377612,False
93,2,2,0.2,0.2,0.22293099622808965,0.2283400369605392,0.21408832294771066,0.005409040732449549,-0.008842673280378993,0.005409040732449549,0.008842673280378993,0.003433632547929444,True
93,2,3,0.2,0.3,0.21408832294771066,0.22568777112734062,0.20910540495958652,0.011599448179629962,-0.0049829179881241414,0.011599448179629962,0.0049829179881241414,-0.0066165301915058206,False
93,2,4,0.2,0.4,0.20910540495958652,0.22569881297522018,0.21127996927634826,0.016593408015633665,0.0021745643167617457,0.016593408015633665,0.0021745643167617457,-0.01441884369887192,False
93,3,0,0.3,0.0,0.24921569706643185,0.25803108808290154,0.24217141618810273,0.008815391016469692,-0.007044280878329118,0.008815391016469692,0.007044280878329118,-0.0017711101381405747,False
93,3,1,0.3,0.1,0.24217141618810273,0.24982326390777096,0.2283400369605392,0.007651847719668231,-0.013831379227563528,0.007651847719668231,0.013831379227563528,0.006179531507895297,True
93,3,2,0.3,0.2,0.2283400369605392,0.24957283800914953,0.22568777112734062,0.021232801048610334,-0.0026522658331985804,0.021232801048610334,0.0026522658331985804,-0.018580535215411753,False
93,3,3,0.3,0.3,0.22568777112734062,0.24236944490109047,0.22569881297522018,0.01668167377374985,1.1041847879561528e-05,0.01668167377374985,1.1041847879561528e-05,-0.01667063192587029,False
93,3,4,0.3,0.4,0.22569881297522018,0.23222644418745525,0.21855022212590747,0.006527631212235069,-0.007148590849312714,0.006527631212235069,0.007148590849312714,0.0006209596370776449,True
93,4,0,0.4,0.0,0.25803108808290154,0.27216208714959755,0.24982326390777096,0.014130999066696015,-0.00820782417513058,0.014130999066696015,0.00820782417513058,-0.005923174891565436,False
93,4,1,0.4,0.1,0.24982326390777096,0.2600726641722249,0.24957283800914953,0.01024940026445395,-0.00025042589862142584,0.01024940026445395,0.00025042589862142584,-0.009998974365832525,False
93,4,2,0.4,0.2,0.24957283800914953,0.25264998360834884,0.24236944490109047,0.0030771455991993046,-0.007203393108059064,0.0030771455991993046,0.007203393108059064,0.0041262475088597594,True
93,4,3,0.4,0.3,0.24236944490109047,0.25145196083854193,0.23222644418745525,0.009082515937451463,-0.01014300071363522,0.009082515937451463,0.01014300071363522,0.0010604847761837566,True
93,4,4,0.4,0.4,0.23222644418745525,0.24568297542616782,0.23279050510626553,0.013456531238712571,0.000564060918810283,0.013456531238712571,0.000564060918810283,-0.012892470319902288,False
94,0,0,0.0,0.0,0.2083310344827586,0.22517459624618072,0.1981106167957379,0.01684356176342211,-0.0102204176870207,0.01684356176342211,0.0102204176870207,-0.0066231440764014105,False
94,0,1,0.0,0.1,0.1981106167957379,0.21324734943709694,0.19138080764220583,0.015136732641359035,-0.006729809153532079,0.015136732641359035,0.006729809153532079,-0.008406923487826956,False
94,0,2,0.0,0.2,0.19138080764220583,0.21261644059486845,0.186310553633218,0.02123563295266262,-0.0050702540089878345,0.02123563295266262,0.0050702540089878345,-0.016165378943674785,False
94,0,3,0.0,0.3,0.186310553633218,0.20271309314586994,0.18214916151809354,0.016402539512651942,-0.0041613921151244515,0.016402539512651942,0.0041613921151244515,-0.012241147397527491,False
