background_id,design_note,patient_characteristic,class2_reference,contrast_level,profile_id,clinic_context_id,clinic_block,horizon_days,rho,class1_share,slots_per_day,lambda_1,lambda_2,cancel_1,cancel_2,balk_threshold_1,balk_low_1,balk_high_1,balk_threshold_2,balk_low_2,balk_high_2,noshow_threshold_1,noshow_low_1,noshow_high_1,noshow_threshold_2,noshow_low_2,noshow_high_2,cap_thresholds_to_horizon
PCF_JT_MODERATE_STRONG_C107,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C107,fully_crossed_confirmatory,14,2.0,0.5,50,50.0,50.0,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C108,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C108,fully_crossed_confirmatory,22,2.0,0.5,50,50.0,50.0,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C109,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C109,fully_crossed_confirmatory,10,2.0,0.7,30,42.0,18.000000000000004,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C110,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C110,fully_crossed_confirmatory,14,2.0,0.7,30,42.0,18.000000000000004,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C111,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C111,fully_crossed_confirmatory,22,2.0,0.7,30,42.0,18.000000000000004,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C112,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C112,fully_crossed_confirmatory,10,2.0,0.7,50,70.0,30.000000000000004,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C113,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C113,fully_crossed_confirmatory,14,2.0,0.7,50,70.0,30.000000000000004,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C114,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C114,fully_crossed_confirmatory,22,2.0,0.7,50,70.0,30.000000000000004,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C115,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C115,fully_crossed_confirmatory,10,2.0,0.9,30,54.0,5.999999999999998,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C116,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C116,fully_crossed_confirmatory,14,2.0,0.9,30,54.0,5.999999999999998,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C117,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C117,fully_crossed_confirmatory,22,2.0,0.9,30,54.0,5.999999999999998,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C118,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C118,fully_crossed_confirmatory,10,2.0,0.9,50,90.0,9.999999999999998,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C119,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C119,fully_crossed_confirmatory,14,2.0,0.9,50,90.0,9.999999999999998,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C120,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C120,fully_crossed_confirmatory,22,2.0,0.9,50,90.0,9.999999999999998,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C121,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C121,fully_crossed_confirmatory,10,2.5,0.1,30,7.5,67.5,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C122,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C122,fully_crossed_confirmatory,14,2.5,0.1,30,7.5,67.5,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C123,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C123,fully_crossed_confirmatory,22,2.5,0.1,30,7.5,67.5,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C124,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C124,fully_crossed_confirmatory,10,2.5,0.1,50,12.5,112.5,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C125,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C125,fully_crossed_confirmatory,14,2.5,0.1,50,12.5,112.5,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C126,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C126,fully_crossed_confirmatory,22,2.5,0.1,50,12.5,112.5,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C127,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C127,fully_crossed_confirmatory,10,2.5,0.3,30,22.5,52.5,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C128,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C128,fully_crossed_confirmatory,14,2.5,0.3,30,22.5,52.5,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C129,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C129,fully_crossed_confirmatory,22,2.5,0.3,30,22.5,52.5,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C130,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C130,fully_crossed_confirmatory,10,2.5,0.3,50,37.5,87.5,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C131,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C131,fully_crossed_confirmatory,14,2.5,0.3,50,37.5,87.5,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C132,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C132,fully_crossed_confirmatory,22,2.5,0.3,50,37.5,87.5,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C133,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C133,fully_crossed_confirmatory,10,2.5,0.5,30,37.5,37.5,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C134,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C134,fully_crossed_confirmatory,14,2.5,0.5,30,37.5,37.5,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C135,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C135,fully_crossed_confirmatory,22,2.5,0.5,30,37.5,37.5,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C136,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C136,fully_crossed_confirmatory,10,2.5,0.5,50,62.5,62.5,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C137,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C137,fully_crossed_confirmatory,14,2.5,0.5,50,62.5,62.5,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C138,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C138,fully_crossed_confirmatory,22,2.5,0.5,50,62.5,62.5,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C139,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C139,fully_crossed_confirmatory,10,2.5,0.7,30,52.5,22.500000000000004,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C140,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C140,fully_crossed_confirmatory,14,2.5,0.7,30,52.5,22.500000000000004,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C141,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C141,fully_crossed_confirmatory,22,2.5,0.7,30,52.5,22.500000000000004,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C142,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C142,fully_crossed_confirmatory,10,2.5,0.7,50,87.5,37.50000000000001,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C143,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C143,fully_crossed_confirmatory,14,2.5,0.7,50,87.5,37.50000000000001,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C144,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C144,fully_crossed_confirmatory,22,2.5,0.7,50,87.5,37.50000000000001,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C145,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C145,fully_crossed_confirmatory,10,2.5,0.9,30,67.5,7.499999999999998,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C146,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C146,fully_crossed_confirmatory,14,2.5,0.9,30,67.5,7.499999999999998,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C147,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C147,fully_crossed_confirmatory,22,2.5,0.9,30,67.5,7.499999999999998,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C148,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C148,fully_crossed_confirmatory,10,2.5,0.9,50,112.5,12.499999999999996,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C149,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C149,fully_crossed_confirmatory,14,2.5,0.9,50,112.5,12.499999999999996,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C150,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C150,fully_crossed_confirmatory,22,2.5,0.9,50,112.5,12.499999999999996,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C151,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C151,fully_crossed_confirmatory,10,3.0,0.1,30,9.0,81.0,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C152,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C152,fully_crossed_confirmatory,14,3.0,0.1,30,9.0,81.0,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C153,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C153,fully_crossed_confirmatory,22,3.0,0.1,30,9.0,81.0,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C154,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C154,fully_crossed_confirmatory,10,3.0,0.1,50,15.0,135.0,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C155,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C155,fully_crossed_confirmatory,14,3.0,0.1,50,15.0,135.0,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C156,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C156,fully_crossed_confirmatory,22,3.0,0.1,50,15.0,135.0,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C157,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C157,fully_crossed_confirmatory,10,3.0,0.3,30,27.0,62.99999999999999,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C158,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C158,fully_crossed_confirmatory,14,3.0,0.3,30,27.0,62.99999999999999,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C159,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C159,fully_crossed_confirmatory,22,3.0,0.3,30,27.0,62.99999999999999,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C160,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C160,fully_crossed_confirmatory,10,3.0,0.3,50,45.0,105.0,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C161,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C161,fully_crossed_confirmatory,14,3.0,0.3,50,45.0,105.0,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C162,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C162,fully_crossed_confirmatory,22,3.0,0.3,50,45.0,105.0,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C163,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C163,fully_crossed_confirmatory,10,3.0,0.5,30,45.0,45.0,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C164,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C164,fully_crossed_confirmatory,14,3.0,0.5,30,45.0,45.0,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C165,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C165,fully_crossed_confirmatory,22,3.0,0.5,30,45.0,45.0,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C166,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C166,fully_crossed_confirmatory,10,3.0,0.5,50,75.0,75.0,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C167,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C167,fully_crossed_confirmatory,14,3.0,0.5,50,75.0,75.0,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C168,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C168,fully_crossed_confirmatory,22,3.0,0.5,50,75.0,75.0,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C169,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C169,fully_crossed_confirmatory,10,3.0,0.7,30,62.99999999999999,27.000000000000004,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C170,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C170,fully_crossed_confirmatory,14,3.0,0.7,30,62.99999999999999,27.000000000000004,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C171,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C171,fully_crossed_confirmatory,22,3.0,0.7,30,62.99999999999999,27.000000000000004,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C172,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C172,fully_crossed_confirmatory,10,3.0,0.7,50,105.0,45.00000000000001,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C173,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C173,fully_crossed_confirmatory,14,3.0,0.7,50,105.0,45.00000000000001,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C174,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C174,fully_crossed_confirmatory,22,3.0,0.7,50,105.0,45.00000000000001,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C175,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C175,fully_crossed_confirmatory,10,3.0,0.9,30,81.0,8.999999999999998,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C176,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C176,fully_crossed_confirmatory,14,3.0,0.9,30,81.0,8.999999999999998,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C177,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C177,fully_crossed_confirmatory,22,3.0,0.9,30,81.0,8.999999999999998,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C178,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C178,fully_crossed_confirmatory,10,3.0,0.9,50,135.0,14.999999999999996,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C179,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C179,fully_crossed_confirmatory,14,3.0,0.9,50,135.0,14.999999999999996,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_JT_MODERATE_STRONG_C180,patient_characteristics_full_confirmatory,joint_delay_sensitivity,moderate,strong,JT_MODERATE_STRONG,C180,fully_crossed_confirmatory,22,3.0,0.9,50,135.0,14.999999999999996,0.2,0.2,4,0.05,0.25,9,0.05,0.2,3,0.05,0.25,8,0.05,0.2,False
PCF_NS_LOW_SAME_C001,patient_characteristics_full_confirmatory,no_show_sensitivity,low,same,NS_LOW_SAME,C001,fully_crossed_confirmatory,10,1.2,0.1,30,3.6,32.4,0.2,0.2,16,0.05,0.15,16,0.05,0.15,14,0.05,0.15,14,0.05,0.15,False
PCF_NS_LOW_SAME_C002,patient_characteristics_full_confirmatory,no_show_sensitivity,low,same,NS_LOW_SAME,C002,fully_crossed_confirmatory,14,1.2,0.1,30,3.6,32.4,0.2,0.2,16,0.05,0.15,16,0.05,0.15,14,0.05,0.15,14,0.05,0.15,False
PCF_NS_LOW_SAME_C003,patient_characteristics_full_confirmatory,no_show_sensitivity,low,same,NS_LOW_SAME,C003,fully_crossed_confirmatory,22,1.2,0.1,30,3.6,32.4,0.2,0.2,16,0.05,0.15,16,0.05,0.15,14,0.05,0.15,14,0.05,0.15,False
PCF_NS_LOW_SAME_C004,patient_characteristics_full_confirmatory,no_show_sensitivity,low,same,NS_LOW_SAME,C004,fully_crossed_confirmatory,10,1.2,0.1,50,6.0,54.0,0.2,0.2,16,0.05,0.15,16,0.05,0.15,14,0.05,0.15,14,0.05,0.15,False
PCF_NS_LOW_SAME_C005,patient_characteristics_full_confirmatory,no_show_sensitivity,low,same,NS_LOW_SAME,C005,fully_crossed_confirmatory,14,1.2,0.1,50,6.0,54.0,0.2,0.2,16,0.05,0.15,16,0.05,0.15,14,0.05,0.15,14,0.05,0.15,False
PCF_NS_LOW_SAME_C006,patient_characteristics_full_confirmatory,no_show_sensitivity,low,same,NS_LOW_SAME,C006,fully_crossed_confirmatory,22,1.2,0.1,50,6.0,54.0,0.2,0.2,16,0.05,0.15,16,0.05,0.15,14,0.05,0.15,14,0.05,0.15,False
PCF_NS_LOW_SAME_C007,patient_characteristics_full_confirmatory,no_show_sensitivity,low,same,NS_LOW_SAME,C007,fully_crossed_confirmatory,10,1.2,0.3,30,10.799999999999999,25.2,0.2,0.2,16,0.05,0.15,16,0.05,0.15,14,0.05,0.15,14,0.05,0.15,False
PCF_NS_LOW_SAME_C008,patient_characteristics_full_confirmatory,no_show_sensitivity,low,same,NS_LOW_SAME,C008,fully_crossed_confirmatory,14,1.2,0.3,30,10.799999999999999,25.2,0.2,0.2,16,0.05,0.15,16,0.05,0.15,14,0.05,0.15,14,0.05,0.15,False
PCF_NS_LOW_SAME_C009,patient_characteristics_full_confirmatory,no_show_sensitivity,low,same,NS_LOW_SAME,C009,fully_crossed_confirmatory,22,1.2,0.3,30,10.799999999999999,25.2,0.2,0.2,16,0.05,0.15,16,0.05,0.15,14,0.05,0.15,14,0.05,0.15,False
PCF_NS_LOW_SAME_C010,patient_characteristics_full_confirmatory,no_show_sensitivity,low,same,NS_LOW_SAME,C010,fully_crossed_confirmatory,10,1.2,0.3,50,18.0,42.0,0.2,0.2,16,0.05,0.15,16,0.05,0.15,14,0.05,0.15,14,0.05,0.15,False
PCF_NS_LOW_SAME_C011,patient_characteristics_full_confirmatory,no_show_sensitivity,low,same,NS_LOW_SAME,C011,fully_crossed_confirmatory,14,1.2,0.3,50,18.0,42.0,0.2,0.2,16,0.05,0.15,16,0.05,0.15,14,0.05,0.15,14,0.05,0.15,False
PCF_NS_LOW_SAME_C012,patient_characteristics_full_confirmatory,no_show_sensitivity,low,same,NS_LOW_SAME,C012,fully_crossed_confirmatory,22,1.2,0.3,50,18.0,42.0,0.2,0.2,16,0.05,0.15,16,0.05,0.15,14,0.05,0.15,14,0.05,0.15,False
PCF_NS_LOW_SAME_C013,patient_characteristics_full_confirmatory,no_show_sensitivity,low,same,NS_LOW_SAME,C013,fully_crossed_confirmatory,10,1.2,0.5,30,18.0,18.0,0.2,0.2,16,0.05,0.15,16,0.05,0.15,14,0.05,0.15,14,0.05,0.15,False
PCF_NS_LOW_SAME_C014,patient_characteristics_full_confirmatory,no_show_sensitivity,low,same,NS_LOW_SAME,C014,fully_crossed_confirmatory,14,1.2,0.5,30,18.0,18.0,0.2,0.2,16,0.05,0.15,16,0.05,0.15,14,0.05,0.15,14,0.05,0.15,False
