background_id,source_scenario_ids,scenario_type,rho,class1_share,slots_per_day,lambda_total,lambda_class1,lambda_class2,horizon_class1,horizon_class2,cancel_class1,cancel_class2,balk_threshold_class1,balk_threshold_class2,balk_low_class1,balk_low_class2,balk_high_class1,balk_high_class2,noshow_threshold_class1,noshow_threshold_class2,noshow_low_class1,noshow_low_class2,noshow_high_class1,noshow_high_class2,baseline_equal_noshow_high,n_paired_seeds,mean_class1_arrivals,mean_class2_arrivals,estimated_class1_post_threshold_accepted_share,estimated_class2_post_threshold_accepted_share,exposure_active,mean_absolute_common_utilization_effect,mean_absolute_gap_utilization_effect,common_minus_gap_utilization_effect,common_minus_gap_utilization_effect_ci_low,common_minus_gap_utilization_effect_ci_high,mean_absolute_common_served_gap_effect,mean_absolute_between_gap_effect,gap_minus_common_served_gap_effect,gap_minus_common_served_gap_effect_ci_low,gap_minus_common_served_gap_effect_ci_high,utilization_component,served_gap_component,failure_component,classification
H9B0231,S200,sobol_symmetric,3.1,0.7,32,99.2,69.44,29.760000000000005,14,14,0.3,0.3,4,4,0.0,0.0,0.1,0.1,6,6,0.0,0.0,0.1,0.1,0.1,20,25383.25,10837.35,0.0388560846607307,0.03743463376574389,True,0.011211472602739669,0.0023137842465753206,0.008897688356164349,0.008476867109019045,0.009318509603309653,0.00045591433509745496,0.0034996511700418446,0.0030437368349443897,0.0028147228973377614,0.003272750772551018,supported,supported,,supported
H9B0232,S201,sobol_symmetric,2.0,0.1,32,64.0,6.4,57.6,7,7,0.0,0.0,4,4,0.1,0.1,0.7,0.7,4,4,0.0,0.0,0.3,0.3,0.3,20,2344.85,21015.4,0.38426196513248956,0.39656669096963243,True,0.039653253424657545,0.016016695205479447,0.023636558219178094,0.022776438979104495,0.024496677459251694,0.002228380694263605,0.019670576964480567,0.017442196270216957,0.016393542788767458,0.018490849751666455,supported,supported,,supported
H9B0233,S202,sobol_symmetric,0.8,0.9,32,25.6,23.040000000000003,2.56,21,21,0.3,0.3,12,12,0.0,0.0,0.7,0.7,9,9,0.7,0.7,0.8,0.8,0.8,20,8427.5,924.6,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0234,S203,sobol_symmetric,1.25,0.5,16,20.0,10.0,10.0,14,14,0.5,0.5,9,9,0.3,0.3,0.7,0.7,12,12,0.3,0.3,0.8,0.8,0.8,20,3662.15,3654.8,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0235,S204,sobol_symmetric,4.0,0.7,64,256.0,179.2,76.80000000000001,28,28,0.1,0.1,6,6,0.0,0.0,0.0,0.0,6,6,0.0,0.0,0.8,0.8,0.8,20,65437.15,28077.8,0.14516287410386355,0.1463809777830583,True,0.053144263698630144,0.010268621575342468,0.04287564212328767,0.042271132834452496,0.043480151412122844,0.0007155320710828149,0.013088708079376838,0.012373176008294023,0.01206420582598924,0.012682146190598806,supported,supported,,supported
H9B0236,S205,sobol_symmetric,4.0,0.3,64,256.0,76.8,179.2,28,28,0.1,0.1,4,4,0.5,0.5,0.7,0.7,12,12,0.3,0.3,0.7,0.7,0.7,20,28001.4,65447.2,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0237,S206,sobol_symmetric,2.0,0.7,32,64.0,44.8,19.200000000000003,14,14,0.5,0.5,12,12,0.0,0.0,0.3,0.3,6,6,0.0,0.0,0.3,0.3,0.3,20,16383.3,7011.4,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0238,S207,sobol_symmetric,0.8,0.1,64,51.2,5.120000000000001,46.080000000000005,21,21,0.3,0.3,9,9,0.3,0.3,0.5,0.5,4,4,0.0,0.0,0.5,0.5,0.5,20,1875.0,16788.6,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0239,S208,sobol_symmetric,3.1,0.9,16,49.6,44.64,4.959999999999999,7,7,0.0,0.0,4,4,0.1,0.1,0.3,0.3,4,4,0.5,0.5,0.7,0.7,0.7,20,16291.7,1816.55,0.9815775884722935,0.9229395444236754,True,0.0992037671232877,0.0402654109589041,0.05893835616438359,0.05681888670569034,0.061057825623076836,0.0034154657033666352,0.03183321863354475,0.028417752930178113,0.026378348067013,0.030457157793343227,supported,supported,,supported
H9B0240,S209,sobol_symmetric,3.1,0.1,32,99.2,9.920000000000002,89.28,28,28,0.5,0.5,12,12,0.0,0.0,0.5,0.5,4,4,0.7,0.7,0.8,0.8,0.8,20,3634.45,32576.35,0.018569713690918553,0.018773288317560134,True,0.005770547945205482,0.0022816780821917778,0.0034888698630137034,0.003194885437993436,0.003782854288033971,0.0005047431053291149,0.0017907749170157608,0.0012860318116866458,0.0010070996347731438,0.0015649639886001479,supported,inconclusive,served_gap_component_inconclusive,inconclusive
H9B0241,S210,sobol_symmetric,0.8,0.9,32,25.6,23.040000000000003,2.56,14,14,0.1,0.1,4,4,0.7,0.7,0.7,0.7,9,9,0.0,0.0,0.1,0.1,0.1,20,8374.7,923.25,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0242,S211,sobol_symmetric,2.0,0.3,64,128.0,38.4,89.6,21,21,0.0,0.0,6,6,0.1,0.1,0.3,0.3,12,12,0.0,0.0,0.3,0.3,0.3,20,13999.4,32677.55,0.9660851490901049,0.9700187988185206,True,0.09806506849315069,0.019611515410958902,0.07845355308219179,0.0775616417092989,0.07934546445508468,0.0017383577261648147,0.04918690575162663,0.04744854802546182,0.04649831175098748,0.04839878429993616,supported,supported,,supported
H9B0243,S212,sobol_symmetric,4.0,0.7,16,64.0,44.8,19.200000000000003,7,7,0.3,0.3,4,4,0.3,0.3,0.5,0.5,4,4,0.3,0.3,0.8,0.8,0.8,20,16328.25,6991.6,0.09927591794482427,0.10050979620083245,True,0.02302226027397261,0.0043664383561643925,0.018655821917808218,0.01776647160346864,0.019545172232147797,0.000966342533486796,0.005619284408541773,0.004652941875054976,0.004215205458176212,0.005090678291933741,supported,supported,,supported
H9B0244,S213,sobol_symmetric,4.0,0.3,32,128.0,38.4,89.6,7,7,0.3,0.3,4,4,0.1,0.1,0.1,0.1,4,4,0.0,0.0,0.7,0.7,0.7,20,14007.15,32687.75,0.09788451603563503,0.09651332786470661,True,0.024250856164383567,0.004520547945205478,0.019730308219178087,0.01912642547065165,0.020334190967704526,0.0006032759572269698,0.005956574803934643,0.005353298846707672,0.005103840590938945,0.0056027571024764,supported,supported,,supported
H9B0245,S214,sobol_symmetric,1.25,0.5,64,80.0,40.0,40.0,21,21,0.0,0.0,4,4,0.1,0.1,0.7,0.7,6,6,0.3,0.3,0.7,0.7,0.7,20,14604.1,14603.5,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0246,S215,sobol_symmetric,0.8,0.1,16,12.8,1.2800000000000002,11.52,14,14,0.1,0.1,6,6,0.0,0.0,0.1,0.1,4,4,0.5,0.5,0.8,0.8,0.8,20,469.95,4183.8,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0247,S216,sobol_symmetric,2.0,0.9,64,128.0,115.2,12.799999999999995,28,28,0.5,0.5,9,9,0.5,0.5,0.5,0.5,9,9,0.0,0.0,0.3,0.3,0.3,20,42023.05,4676.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0248,S217,sobol_symmetric,2.0,0.3,16,32.0,9.6,22.4,21,21,0.1,0.1,9,9,0.0,0.0,0.5,0.5,12,12,0.0,0.0,0.5,0.5,0.5,20,3497.0,8199.95,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0249,S218,sobol_symmetric,0.8,0.7,64,51.2,35.84,15.360000000000005,7,7,0.5,0.5,4,4,0.1,0.1,0.5,0.5,4,4,0.3,0.3,0.8,0.8,0.8,20,13099.1,5604.25,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0250,S219,sobol_symmetric,1.25,0.3,16,20.0,6.0,14.0,28,28,0.3,0.3,4,4,0.0,0.0,0.0,0.0,4,4,0.5,0.5,0.8,0.8,0.8,20,2180.7,5124.55,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0251,S220,sobol_symmetric,3.1,0.7,64,198.4,138.88,59.52000000000001,14,14,0.0,0.0,12,12,0.5,0.5,0.5,0.5,9,9,0.0,0.0,0.1,0.1,0.1,20,50752.45,21681.4,0.980676953119427,0.9790258902805187,True,0.09948416095890411,0.02011344178082191,0.07937071917808221,0.07835641904328258,0.08038501931288183,0.001322415197371584,0.031747315442939676,0.030424900245568088,0.029894158230586453,0.030955642260549723,supported,supported,,supported
H9B0252,S221,sobol_symmetric,4.0,0.1,64,256.0,25.6,230.4,14,14,0.0,0.0,9,9,0.0,0.0,0.3,0.3,4,4,0.5,0.5,0.8,0.8,0.8,20,9372.6,84029.2,0.9613061031536949,0.9873239771634215,True,0.0999379280821918,0.04007384417808219,0.0598640839041096,0.0591415099347392,0.06058665787348,0.0014853549214496966,0.02475222129366637,0.02326686637221667,0.022635191808764096,0.023898540935669246,supported,supported,,supported
H9B0253,S222,sobol_symmetric,1.25,0.9,16,20.0,18.0,2.0,28,28,0.3,0.3,6,6,0.5,0.5,0.7,0.7,9,9,0.3,0.3,0.5,0.5,0.5,20,6577.9,723.25,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0254,S223,sobol_symmetric,1.25,0.5,32,40.0,20.0,20.0,7,7,0.5,0.5,4,4,0.1,0.1,0.3,0.3,4,4,0.0,0.0,0.7,0.7,0.7,20,7339.25,7280.35,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0255,S224,sobol_symmetric,3.1,0.5,32,99.2,49.6,49.6,21,21,0.1,0.1,12,12,0.3,0.3,0.3,0.3,6,6,0.5,0.5,0.7,0.7,0.7,20,18156.0,18109.8,0.2426106889805773,0.2458940619940186,True,0.05324914383561643,0.001258561643835615,0.05199058219178082,0.050896495588353304,0.05308466879520834,0.0010713825254974221,0.017144488279372292,0.016073105753874866,0.015593145076599216,0.016553066431150516,supported,supported,,supported
H9B0256,X001,asymmetric_stress,4.0,0.3,32,128.0,38.4,89.6,21,21,0.1,0.3,12,12,0.3,0.3,0.7,0.7,12,4,0.0,0.0,0.1,0.1,0.1,20,14013.0,32646.25,0.0,0.0697008057328276,False,0.013570205479452046,0.006774400684931517,0.00679580479452053,0.006412742719734068,0.007178866869306992,0.004876393641858563,0.002434088563797526,-0.002442305078061037,-0.002584295394749742,-0.002300314761372332,supported,inconclusive,class1_post_threshold_exposure_below_1pct,inactive
H9B0257,X002,asymmetric_stress,1.25,0.5,64,80.0,40.0,40.0,21,21,0.0,0.0,4,4,0.1,0.1,0.7,0.7,4,6,0.3,0.3,0.7,0.7,0.7,20,14604.1,14603.5,0.06011916264678373,0.0,False,0.0029751712328767,0.0014533390410958913,0.0015218321917808086,0.0013276984962806296,0.0017159658872809875,0.004812518544055455,0.0023505950685346723,-0.002461923475520783,-0.0027775997530734894,-0.0021462471979680764,inconclusive,inconclusive,class2_post_threshold_exposure_below_1pct,inactive
H9B0258,X003,asymmetric_stress,1.25,0.1,32,40.0,4.0,36.0,14,14,0.3,0.0,4,9,0.3,0.3,0.3,0.3,6,6,0.0,0.0,0.5,0.5,0.5,20,1461.9,13076.5,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0259,X004,asymmetric_stress,1.25,0.1,32,40.0,4.0,36.0,21,21,0.1,0.1,12,12,0.0,0.0,0.3,0.0,12,12,0.0,0.0,0.7,0.7,0.7,20,1463.9,13149.4,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0260,X005,asymmetric_stress,4.0,0.5,32,128.0,64.0,64.0,21,28,0.1,0.1,4,4,0.1,0.0,0.7,0.7,4,4,0.0,0.0,0.8,0.8,0.8,20,23404.1,23385.3,0.45341480968736425,0.44188639949857356,True,0.06607876712328767,0.0011943493150684895,0.0648844178082192,0.06412203649492532,0.06564679912151308,0.0010545644627572997,0.01608254328648924,0.015027978823731941,0.014664975166060164,0.015390982481403718,supported,supported,,supported
H9B0261,X006,asymmetric_stress,2.0,0.1,32,64.0,6.4,57.6,7,21,0.1,0.1,4,4,0.3,0.3,0.5,0.5,4,4,0.0,0.0,0.1,0.1,0.1,20,2338.3,21029.15,0.10363681613056448,0.10438903467656827,True,0.013779965753424666,0.005644263698630114,0.008135702054794552,0.007386447368457091,0.008884956741132013,0.0010457808236720247,0.006816190938881891,0.005770410115209868,0.005193605975904239,0.006347214254515497,supported,supported,,supported
H9B0262,X007;X080,asymmetric_stress,2.0,0.5,32,64.0,32.0,32.0,14,28,0.1,0.1,9,9,0.1,0.1,0.5,0.5,9,9,0.0,0.0,0.3,0.3,0.3,20,11657.9,11713.9,0.008192117797015255,0.00893515212558163,False,0.0015111301369862772,0.00016909246575342595,0.0013420376712328513,0.0010777376914242664,0.0016063376510414363,0.00029804624917261,0.0008052635377016577,0.0005072172885290476,0.000369881839259974,0.0006445527377981212,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0263,X008,asymmetric_stress,3.1,0.1,32,99.2,9.920000000000002,89.28,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.0,0.3,0.7,0.7,0.7,20,3622.95,32607.15,0.26910414989386555,0.2606380454112312,True,0.05253424657534248,0.02088184931506851,0.03165239726027397,0.03093198038398672,0.03237281413656122,0.0016868751124547551,0.01722759415366671,0.015540719041211955,0.014721160638325948,0.016360277444097963,supported,supported,,supported
H9B0264,X009,asymmetric_stress,0.8,0.1,16,12.8,1.2800000000000002,11.52,28,28,0.1,0.5,4,4,0.0,0.0,0.7,0.7,12,12,0.3,0.3,0.8,0.8,0.8,20,469.95,4183.8,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0265,X010,asymmetric_stress,3.1,0.5,64,198.4,99.2,99.2,21,21,0.3,0.3,12,12,0.3,0.3,0.7,0.3,9,9,0.3,0.3,0.5,0.5,0.5,20,36206.35,36277.35,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0266,X012,asymmetric_stress,3.1,0.3,32,99.2,29.76,69.44,7,7,0.3,0.3,4,4,0.1,0.1,0.1,0.7,4,4,0.5,0.5,0.8,0.8,0.8,20,10849.6,25405.3,0.11694407668417287,0.059209037609634516,True,0.01746147260273974,0.0010702054794520521,0.016391267123287683,0.015790049019774544,0.016992485226800823,0.006991487584220508,0.007193224108271097,0.0002017365240505878,-0.00032563240215437123,0.0007291054502555469,supported,inconclusive,served_gap_component_inconclusive,inconclusive
H9B0267,X013,asymmetric_stress,0.8,0.5,32,25.6,12.8,12.8,14,21,0.3,0.3,9,9,0.1,0.1,0.7,0.1,4,4,0.5,0.5,0.7,0.7,0.7,20,4695.2,4678.85,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0268,X014,asymmetric_stress,2.0,0.7,16,32.0,22.4,9.6,21,28,0.1,0.1,6,9,0.0,0.0,0.0,0.0,12,12,0.5,0.5,0.8,0.8,0.8,20,8185.2,3512.05,0.011783772239850256,0.00979847049167358,False,0.0021746575342465797,0.000517979452054794,0.0016566780821917857,0.0009825037965930546,0.002330852367790517,0.00035818612275466475,0.0008814673611058447,0.0005232812383511798,0.0001489648739852947,0.000897597602717065,inconclusive,inconclusive,class2_post_threshold_exposure_below_1pct,inactive
H9B0269,X015,asymmetric_stress,1.25,0.5,16,20.0,10.0,10.0,14,14,0.5,0.5,9,9,0.3,0.3,0.3,0.7,12,12,0.3,0.5,0.7,0.7,0.7,20,3662.15,3654.8,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0270,X016,asymmetric_stress,1.25,0.3,16,20.0,6.0,14.0,28,28,0.3,0.3,6,4,0.0,0.0,0.0,0.0,4,6,0.5,0.5,0.8,0.8,0.8,20,2180.7,5124.55,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0271,X017,asymmetric_stress,2.0,0.5,32,64.0,32.0,32.0,14,14,0.1,0.1,9,12,0.0,0.3,0.5,0.5,6,6,0.0,0.0,0.1,0.1,0.1,20,11677.55,11668.6,0.30314844778371486,0.30713755736610804,True,0.05147688356164384,0.004379280821917802,0.04709760273972603,0.04612729943001869,0.048067906049433375,0.008736661367870125,0.025999623231632095,0.017262961863761972,0.016145153887217933,0.01838076984030601,supported,supported,,supported
H9B0272,X018,asymmetric_stress,1.25,0.9,64,80.0,72.0,7.999999999999998,7,7,0.5,0.5,4,4,0.1,0.1,0.7,0.7,4,4,0.5,0.7,0.8,0.8,0.8,20,26238.15,2908.55,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0273,X019,asymmetric_stress,1.25,0.1,64,80.0,8.0,72.0,14,14,0.1,0.3,6,6,0.0,0.0,0.1,0.1,9,9,0.0,0.0,0.5,0.5,0.5,20,2928.9,26299.4,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0274,X020,asymmetric_stress,4.0,0.1,32,128.0,12.8,115.2,28,28,0.5,0.5,12,12,0.0,0.3,0.5,0.5,9,9,0.0,0.0,0.7,0.7,0.7,20,4668.35,42079.45,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0275,X021,asymmetric_stress,3.1,0.9,16,49.6,44.64,4.959999999999999,28,21,0.3,0.3,4,4,0.0,0.0,0.3,0.3,6,6,0.3,0.3,0.7,0.7,0.7,20,16267.9,1804.3,0.012359755190727644,0.008430965241123117,False,0.003047945205479463,0.001224315068493151,0.0018236301369863122,0.0015895879801005254,0.002057672293872099,0.00057623249503657,0.00092794365033914,0.00035171115530256995,8.07147706498172e-05,0.0006227075399553228,inconclusive,inconclusive,class2_post_threshold_exposure_below_1pct,inactive
H9B0276,X022,asymmetric_stress,0.8,0.5,32,25.6,12.8,12.8,7,7,0.1,0.1,4,4,0.3,0.5,0.5,0.5,4,4,0.0,0.0,0.1,0.1,0.1,20,4694.65,4676.7,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0277,X023,asymmetric_stress,3.1,0.9,32,99.2,89.28,9.919999999999998,21,21,0.1,0.1,4,6,0.3,0.3,0.5,0.5,9,9,0.5,0.5,0.7,0.7,0.7,20,32594.65,3618.0,0.000513092888752988,0.0004799125129503856,False,8.561643835616194e-05,4.066780821917887e-05,4.4948630136983084e-05,3.5945838646242846e-06,8.630267640934188e-05,3.0446471204119864e-05,2.2199179794792426e-05,-8.247291409327437e-06,-2.054101381444026e-05,4.0464309957853865e-06,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0278,X025,asymmetric_stress,1.25,0.1,32,40.0,4.0,36.0,14,21,0.0,0.0,4,6,0.0,0.0,0.7,0.7,12,12,0.5,0.3,0.8,0.8,0.8,20,1456.3,13147.9,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0279,X026,asymmetric_stress,3.1,0.7,32,99.2,69.44,29.760000000000005,28,14,0.0,0.0,6,6,0.5,0.5,0.7,0.7,6,6,0.0,0.0,0.7,0.7,0.7,20,25317.3,10880.7,0.8255256163342081,0.8191099619513545,True,0.08247859589041097,0.01627568493150685,0.06620291095890411,0.06482117796902245,0.06758464394878577,0.0018710274789391448,0.02663202130690017,0.02476099382796102,0.024168482973741325,0.025353504682180717,supported,supported,,supported
H9B0280,X027,asymmetric_stress,4.0,0.7,32,128.0,89.6,38.400000000000006,21,7,0.1,0.1,4,4,0.0,0.0,0.3,0.3,4,4,0.3,0.3,0.5,0.5,0.5,20,32668.55,13993.1,0.29894805251093803,0.20510469658861336,True,0.06487157534246575,0.02876070205479452,0.03611087328767124,0.035247684385652504,0.03697406218968998,0.018760332619606617,0.01252881774959686,-0.006231514870009762,-0.006675679534266311,-0.005787350205753212,supported,reversed,served_gap_component_reversed,reversed
H9B0281,X028,asymmetric_stress,3.1,0.9,64,198.4,178.56,19.84,28,14,0.1,0.1,12,12,0.0,0.1,0.1,0.1,9,9,0.0,0.0,0.1,0.1,0.1,20,65158.7,7216.75,0.14174145348118786,0.10064900830092563,True,0.03888484589041096,0.018200984589041104,0.020683861301369857,0.020191913284670345,0.02117580931806937,0.009438154752703907,0.008423952932084169,-0.0010142018206197399,-0.0014535012577307433,-0.0005749023835087365,supported,inconclusive,served_gap_component_inconclusive,inconclusive
H9B0282,X029,asymmetric_stress,3.1,0.3,32,99.2,29.76,69.44,7,7,0.0,0.0,4,4,0.3,0.0,0.3,0.3,4,4,0.5,0.5,0.8,0.8,0.8,20,10843.9,25330.55,0.9755412137774575,0.9832759772654647,True,0.10017123287671234,0.020468749999999997,0.07970248287671235,0.07807338625769933,0.08133157949572536,0.00177971583370556,0.03238280971556791,0.03060309388186236,0.02972317071984289,0.03148301704388183,supported,supported,,supported
H9B0283,X030,asymmetric_stress,4.0,0.9,64,256.0,230.4,25.599999999999994,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,6,6,0.3,0.0,0.5,0.5,0.5,20,83988.8,9349.9,0.24173468526710637,0.23990669640691475,True,0.05344606164383563,0.02142765410958905,0.032018407534246576,0.031450275560577515,0.03258653950791564,0.0007733406931704548,0.013206526422855386,0.012433185729684933,0.011904882451504546,0.012961489007865321,supported,supported,,supported
H9B0284,X031,asymmetric_stress,1.25,0.3,32,40.0,12.0,28.0,28,28,0.3,0.3,9,9,0.0,0.0,0.1,0.7,12,12,0.3,0.3,0.7,0.7,0.7,20,4377.0,10260.6,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0285,X034,asymmetric_stress,1.25,0.9,16,20.0,18.0,2.0,28,28,0.0,0.0,4,4,0.0,0.0,0.3,0.3,6,9,0.0,0.5,0.7,0.7,0.7,20,6609.05,731.15,0.0008474276855522421,0.0,False,7.705479452054797e-05,4.28082191780782e-05,3.4246575342469776e-05,-2.8640660345291208e-05,9.713381103023076e-05,6.619082831722522e-05,3.675734472840947e-05,-2.9433483588815755e-05,-8.325568911378284e-05,2.4388721936151327e-05,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0286,X035,asymmetric_stress,0.8,0.1,16,12.8,1.2800000000000002,11.52,28,28,0.5,0.5,4,4,0.0,0.0,0.7,0.3,6,12,0.3,0.3,0.5,0.5,0.5,20,469.95,4183.8,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0287,X036,asymmetric_stress,4.0,0.9,64,256.0,230.4,25.599999999999994,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.7,6,6,0.0,0.0,0.3,0.3,0.3,20,84078.55,9379.6,0.24346545867648745,0.23107727676040168,True,0.05348672945205478,0.02264768835616439,0.030839041095890397,0.030149957370625736,0.03152812482115506,0.00383162112633349,0.011608332191579104,0.007776711065245613,0.007210469608423455,0.008342952522067772,supported,supported,,supported
H9B0288,X038,asymmetric_stress,0.8,0.1,64,51.2,5.120000000000001,46.080000000000005,28,28,0.1,0.5,6,12,0.0,0.0,0.1,0.1,12,12,0.0,0.0,0.5,0.5,0.5,20,1876.05,16834.35,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
H9B0289,X039,asymmetric_stress,1.25,0.3,32,40.0,12.0,28.0,28,28,0.3,0.3,9,9,0.0,0.1,0.1,0.1,12,12,0.3,0.3,0.5,0.5,0.5,20,4398.1,10240.05,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,class1_post_threshold_exposure_below_1pct;class2_post_threshold_exposure_below_1pct,inactive
