background_id,selection_objective,comparison,n_paired_seeds,increment_average_utilization,increment_average_utilization_ci_low,increment_average_utilization_ci_high,increment_average_utilization_status,increment_priority_weighted_utilization,increment_priority_weighted_utilization_ci_low,increment_priority_weighted_utilization_ci_high,increment_priority_weighted_utilization_status,increment_class_1_percent_serviced,increment_class_1_percent_serviced_ci_low,increment_class_1_percent_serviced_ci_high,increment_class_1_percent_serviced_status,increment_class_2_percent_serviced,increment_class_2_percent_serviced_ci_low,increment_class_2_percent_serviced_ci_high,increment_class_2_percent_serviced_status,design_note,patient_characteristic,class2_reference,contrast_level,profile_id,clinic_context_id,clinic_block,native_horizon_days,rho,class1_share,slots_per_day,lambda_1,lambda_2,cancel_1,cancel_2,balk_threshold_1,balk_low_1,balk_high_1,balk_threshold_2,balk_low_2,balk_high_2,noshow_threshold_1,noshow_low_1,noshow_high_1,noshow_threshold_2,noshow_low_2,noshow_high_2,cap_thresholds_to_horizon
PCF_NS_MODERATE_STRONG_C074,average_utilization,both_flexible_vs_horizon_only,10,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,patient_characteristics_full_confirmatory,no_show_sensitivity,moderate,strong,NS_MODERATE_STRONG,C074,fully_crossed_confirmatory,14,1.7,0.5,30,25.5,25.5,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,8,0.05,0.2,False
PCF_NS_MODERATE_STRONG_C074,average_utilization,both_flexible_vs_reservation_only,10,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,patient_characteristics_full_confirmatory,no_show_sensitivity,moderate,strong,NS_MODERATE_STRONG,C074,fully_crossed_confirmatory,14,1.7,0.5,30,25.5,25.5,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,8,0.05,0.2,False
PCF_NS_MODERATE_STRONG_C074,priority_weighted_utilization,horizon_only_vs_baseline,10,0.007579908675798807,0.005205022831050232,0.009927168949771305,meaningful_gain,0.008917808219178081,0.006634474885844742,0.011442922374429221,meaningful_gain,0.009955406364544717,0.005110878142154304,0.014442225035689092,meaningful_gain,-0.0019207943669757644,-0.006918739918787363,0.0030992962550574123,uncertain,patient_characteristics_full_confirmatory,no_show_sensitivity,moderate,strong,NS_MODERATE_STRONG,C074,fully_crossed_confirmatory,14,1.7,0.5,30,25.5,25.5,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,8,0.05,0.2,False
PCF_NS_MODERATE_STRONG_C074,priority_weighted_utilization,reservation_only_vs_baseline,10,0.009159817351597533,0.008282648401825942,0.009981735159816497,meaningful_gain,0.009050228310502261,0.008182648401826486,0.009863013698630097,meaningful_gain,0.010641561122527409,0.009629926113249945,0.01156677011923478,meaningful_gain,0.0,0.0,0.0,supported_neutral,patient_characteristics_full_confirmatory,no_show_sensitivity,moderate,strong,NS_MODERATE_STRONG,C074,fully_crossed_confirmatory,14,1.7,0.5,30,25.5,25.5,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,8,0.05,0.2,False
PCF_NS_MODERATE_STRONG_C074,priority_weighted_utilization,both_flexible_vs_horizon_only,10,0.0015799086757987246,-0.0007582191780822816,0.00399109589041042,supported_neutral,0.0001324200913241813,-0.002274200913241999,0.002219634703196328,supported_neutral,0.0006861547579826932,-0.003517410977101476,0.005011904221984305,uncertain,0.0019207943669757644,-0.003139830253391718,0.006945242578407697,uncertain,patient_characteristics_full_confirmatory,no_show_sensitivity,moderate,strong,NS_MODERATE_STRONG,C074,fully_crossed_confirmatory,14,1.7,0.5,30,25.5,25.5,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,8,0.05,0.2,False
PCF_NS_MODERATE_STRONG_C074,priority_weighted_utilization,both_flexible_vs_reservation_only,10,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,patient_characteristics_full_confirmatory,no_show_sensitivity,moderate,strong,NS_MODERATE_STRONG,C074,fully_crossed_confirmatory,14,1.7,0.5,30,25.5,25.5,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,8,0.05,0.2,False
PCF_NS_MODERATE_STRONG_C075,average_utilization,horizon_only_vs_baseline,10,0.009159817351597533,0.008246575342465302,0.009981735159816619,meaningful_gain,0.009050228310502261,0.008146118721461171,0.009844748858447449,meaningful_gain,0.010641561122527409,0.009600960313374016,0.011576420675054386,meaningful_gain,0.0,0.0,0.0,supported_neutral,patient_characteristics_full_confirmatory,no_show_sensitivity,moderate,strong,NS_MODERATE_STRONG,C075,fully_crossed_confirmatory,22,1.7,0.5,30,25.5,25.5,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,8,0.05,0.2,False
PCF_NS_MODERATE_STRONG_C075,average_utilization,reservation_only_vs_baseline,10,0.009159817351597533,0.008255479452054076,0.010009132420090494,meaningful_gain,0.06915981735159818,0.06792237442922375,0.0703700913242009,meaningful_gain,0.15234646944387148,0.1489503744648376,0.15560869945537179,meaningful_gain,-0.14205911935368123,-0.14438073962164608,-0.1397868909640426,meaningful_harm,patient_characteristics_full_confirmatory,no_show_sensitivity,moderate,strong,NS_MODERATE_STRONG,C075,fully_crossed_confirmatory,22,1.7,0.5,30,25.5,25.5,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,8,0.05,0.2,False
PCF_NS_MODERATE_STRONG_C075,average_utilization,both_flexible_vs_horizon_only,10,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,patient_characteristics_full_confirmatory,no_show_sensitivity,moderate,strong,NS_MODERATE_STRONG,C075,fully_crossed_confirmatory,22,1.7,0.5,30,25.5,25.5,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,8,0.05,0.2,False
PCF_NS_MODERATE_STRONG_C075,average_utilization,both_flexible_vs_reservation_only,10,0.0,0.0,0.0,supported_neutral,-0.06010958904109591,-0.06105022831050229,-0.05911837899543383,meaningful_harm,-0.14170490832134405,-0.14469549272113538,-0.13844446728545015,meaningful_harm,0.14205911935368123,0.13985287576459662,0.14419067937341518,meaningful_gain,patient_characteristics_full_confirmatory,no_show_sensitivity,moderate,strong,NS_MODERATE_STRONG,C075,fully_crossed_confirmatory,22,1.7,0.5,30,25.5,25.5,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,8,0.05,0.2,False
PCF_NS_MODERATE_STRONG_C075,priority_weighted_utilization,horizon_only_vs_baseline,10,0.007579908675798807,0.005150228310502355,0.009981735159816828,meaningful_gain,0.008917808219178081,0.006748858447488593,0.01145216894977168,meaningful_gain,0.009955406364544717,0.00511392487186631,0.014587123424567782,meaningful_gain,-0.0019207943669757644,-0.0068274664680834825,0.0035157901220981675,uncertain,patient_characteristics_full_confirmatory,no_show_sensitivity,moderate,strong,NS_MODERATE_STRONG,C075,fully_crossed_confirmatory,22,1.7,0.5,30,25.5,25.5,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,8,0.05,0.2,False
PCF_NS_MODERATE_STRONG_C075,priority_weighted_utilization,reservation_only_vs_baseline,10,0.009159817351597533,0.008255707762556495,0.009991095890410301,meaningful_gain,0.009050228310502261,0.008136986301369853,0.009854337899543352,meaningful_gain,0.010641561122527409,0.00957912059209302,0.01157647128176592,meaningful_gain,0.0,0.0,0.0,supported_neutral,patient_characteristics_full_confirmatory,no_show_sensitivity,moderate,strong,NS_MODERATE_STRONG,C075,fully_crossed_confirmatory,22,1.7,0.5,30,25.5,25.5,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,8,0.05,0.2,False
PCF_NS_MODERATE_STRONG_C075,priority_weighted_utilization,both_flexible_vs_horizon_only,10,0.0015799086757987246,-0.0005207762557079246,0.0038449771689492733,supported_neutral,0.0001324200913241813,-0.002342808219178085,0.002136986301369848,supported_neutral,0.0006861547579826932,-0.0035735158591696852,0.005160709817231223,uncertain,0.0019207943669757644,-0.0031611770047768827,0.007018426264609877,uncertain,patient_characteristics_full_confirmatory,no_show_sensitivity,moderate,strong,NS_MODERATE_STRONG,C075,fully_crossed_confirmatory,22,1.7,0.5,30,25.5,25.5,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,8,0.05,0.2,False
PCF_NS_MODERATE_STRONG_C075,priority_weighted_utilization,both_flexible_vs_reservation_only,10,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,patient_characteristics_full_confirmatory,no_show_sensitivity,moderate,strong,NS_MODERATE_STRONG,C075,fully_crossed_confirmatory,22,1.7,0.5,30,25.5,25.5,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,8,0.05,0.2,False
PCF_NS_MODERATE_STRONG_C076,average_utilization,horizon_only_vs_baseline,10,0.007139726027397308,0.006263013698630093,0.007994520547945062,meaningful_gain,0.007128767123287671,0.00621904109589043,0.008010958904109577,meaningful_gain,0.008411506757383336,0.0073518793652482435,0.009445057675037142,meaningful_gain,0.0,0.0,0.0,supported_neutral,patient_characteristics_full_confirmatory,no_show_sensitivity,moderate,strong,NS_MODERATE_STRONG,C076,fully_crossed_confirmatory,10,1.7,0.5,50,42.5,42.5,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,8,0.05,0.2,False
PCF_NS_MODERATE_STRONG_C076,average_utilization,reservation_only_vs_baseline,10,0.007139726027397308,0.0062630136986302045,0.008005479452054733,meaningful_gain,0.007128767123287671,0.006219041095890398,0.00801643835616438,meaningful_gain,0.008411506757383336,0.007359138710086215,0.00944956822709227,meaningful_gain,0.0,0.0,0.0,supported_neutral,patient_characteristics_full_confirmatory,no_show_sensitivity,moderate,strong,NS_MODERATE_STRONG,C076,fully_crossed_confirmatory,10,1.7,0.5,50,42.5,42.5,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,8,0.05,0.2,False
PCF_NS_MODERATE_STRONG_C076,average_utilization,both_flexible_vs_horizon_only,10,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,patient_characteristics_full_confirmatory,no_show_sensitivity,moderate,strong,NS_MODERATE_STRONG,C076,fully_crossed_confirmatory,10,1.7,0.5,50,42.5,42.5,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,8,0.05,0.2,False
PCF_NS_MODERATE_STRONG_C076,average_utilization,both_flexible_vs_reservation_only,10,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,patient_characteristics_full_confirmatory,no_show_sensitivity,moderate,strong,NS_MODERATE_STRONG,C076,fully_crossed_confirmatory,10,1.7,0.5,50,42.5,42.5,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,8,0.05,0.2,False
PCF_NS_MODERATE_STRONG_C076,priority_weighted_utilization,horizon_only_vs_baseline,10,0.00629041095890428,0.004421643835616443,0.008032876712328935,meaningful_gain,0.0070219178082191695,0.004627397260273958,0.009411232876712318,meaningful_gain,0.007607989174224727,0.0035586495989842746,0.012389440270622531,meaningful_gain,-0.0034369885161026014,-0.006820400562414457,-0.0002483064795158576,uncertain,patient_characteristics_full_confirmatory,no_show_sensitivity,moderate,strong,NS_MODERATE_STRONG,C076,fully_crossed_confirmatory,10,1.7,0.5,50,42.5,42.5,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,8,0.05,0.2,False
PCF_NS_MODERATE_STRONG_C076,priority_weighted_utilization,reservation_only_vs_baseline,10,0.007139726027397308,0.0062849315068494675,0.008065890410959087,meaningful_gain,0.007128767123287671,0.0062464383561643844,0.008093287671232874,meaningful_gain,0.008411506757383336,0.007380640662137692,0.00952957414680334,meaningful_gain,0.0,0.0,0.0,supported_neutral,patient_characteristics_full_confirmatory,no_show_sensitivity,moderate,strong,NS_MODERATE_STRONG,C076,fully_crossed_confirmatory,10,1.7,0.5,50,42.5,42.5,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,8,0.05,0.2,False
PCF_NS_MODERATE_STRONG_C076,priority_weighted_utilization,both_flexible_vs_horizon_only,10,0.0008493150684930284,-0.00044397260274077564,0.002021917808219076,supported_neutral,0.00010684931506850237,-0.0016356164383561577,0.001928904109589047,supported_neutral,0.0008035175831586083,-0.003525132375361803,0.004745487786361707,supported_neutral,0.0034369885161026014,0.0002351576440936368,0.006704080714589646,uncertain,patient_characteristics_full_confirmatory,no_show_sensitivity,moderate,strong,NS_MODERATE_STRONG,C076,fully_crossed_confirmatory,10,1.7,0.5,50,42.5,42.5,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,8,0.05,0.2,False
PCF_NS_MODERATE_STRONG_C076,priority_weighted_utilization,both_flexible_vs_reservation_only,10,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,patient_characteristics_full_confirmatory,no_show_sensitivity,moderate,strong,NS_MODERATE_STRONG,C076,fully_crossed_confirmatory,10,1.7,0.5,50,42.5,42.5,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,8,0.05,0.2,False
PCF_NS_MODERATE_STRONG_C077,average_utilization,horizon_only_vs_baseline,10,0.007139726027397308,0.0062846575342466555,0.00803287671232858,meaningful_gain,0.007128767123287671,0.006224520547945189,0.008043835616438367,meaningful_gain,0.008411506757383336,0.007358079451252681,0.00948381272090611,meaningful_gain,0.0,0.0,0.0,supported_neutral,patient_characteristics_full_confirmatory,no_show_sensitivity,moderate,strong,NS_MODERATE_STRONG,C077,fully_crossed_confirmatory,14,1.7,0.5,50,42.5,42.5,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,8,0.05,0.2,False
PCF_NS_MODERATE_STRONG_C077,average_utilization,reservation_only_vs_baseline,10,0.007139726027397308,0.006240958904109723,0.008033013698629897,meaningful_gain,0.007128767123287671,0.006224657534246558,0.008065890410958908,meaningful_gain,0.008411506757383336,0.007367013142446482,0.009503198491035371,meaningful_gain,0.0,0.0,0.0,supported_neutral,patient_characteristics_full_confirmatory,no_show_sensitivity,moderate,strong,NS_MODERATE_STRONG,C077,fully_crossed_confirmatory,14,1.7,0.5,50,42.5,42.5,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,8,0.05,0.2,False
PCF_NS_MODERATE_STRONG_C077,average_utilization,both_flexible_vs_horizon_only,10,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,patient_characteristics_full_confirmatory,no_show_sensitivity,moderate,strong,NS_MODERATE_STRONG,C077,fully_crossed_confirmatory,14,1.7,0.5,50,42.5,42.5,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,8,0.05,0.2,False
PCF_NS_MODERATE_STRONG_C077,average_utilization,both_flexible_vs_reservation_only,10,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,patient_characteristics_full_confirmatory,no_show_sensitivity,moderate,strong,NS_MODERATE_STRONG,C077,fully_crossed_confirmatory,14,1.7,0.5,50,42.5,42.5,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,8,0.05,0.2,False
PCF_NS_MODERATE_STRONG_C077,priority_weighted_utilization,horizon_only_vs_baseline,10,0.00629041095890428,0.0044327397260270724,0.008065890410959,meaningful_gain,0.0070219178082191695,0.004624452054794513,0.009361780821917798,meaningful_gain,0.007607989174224727,0.003548136063285523,0.012144703212045407,meaningful_gain,-0.0034369885161026014,-0.006597421249872452,-0.00032694077322628374,uncertain,patient_characteristics_full_confirmatory,no_show_sensitivity,moderate,strong,NS_MODERATE_STRONG,C077,fully_crossed_confirmatory,14,1.7,0.5,50,42.5,42.5,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,8,0.05,0.2,False
PCF_NS_MODERATE_STRONG_C077,priority_weighted_utilization,reservation_only_vs_baseline,10,0.007139726027397308,0.00631232876712366,0.008071369863013725,meaningful_gain,0.007128767123287671,0.006262876712328746,0.008087671232876703,meaningful_gain,0.008411506757383336,0.007393643936674068,0.00953224262172883,meaningful_gain,0.0,0.0,0.0,supported_neutral,patient_characteristics_full_confirmatory,no_show_sensitivity,moderate,strong,NS_MODERATE_STRONG,C077,fully_crossed_confirmatory,14,1.7,0.5,50,42.5,42.5,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,8,0.05,0.2,False
PCF_NS_MODERATE_STRONG_C077,priority_weighted_utilization,both_flexible_vs_horizon_only,10,0.0008493150684930284,-0.0003890410958907606,0.0021479452054790353,supported_neutral,0.00010684931506850237,-0.0015672602739725933,0.0019600000000000177,supported_neutral,0.0008035175831586083,-0.0035147358519707042,0.00477271099385173,supported_neutral,0.0034369885161026014,0.0002965701758443204,0.00656421030075071,uncertain,patient_characteristics_full_confirmatory,no_show_sensitivity,moderate,strong,NS_MODERATE_STRONG,C077,fully_crossed_confirmatory,14,1.7,0.5,50,42.5,42.5,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,8,0.05,0.2,False
PCF_NS_MODERATE_STRONG_C077,priority_weighted_utilization,both_flexible_vs_reservation_only,10,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,patient_characteristics_full_confirmatory,no_show_sensitivity,moderate,strong,NS_MODERATE_STRONG,C077,fully_crossed_confirmatory,14,1.7,0.5,50,42.5,42.5,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,8,0.05,0.2,False
PCF_NS_MODERATE_STRONG_C078,average_utilization,horizon_only_vs_baseline,10,0.007139726027397308,0.006268493150685036,0.008005479452054745,meaningful_gain,0.007128767123287671,0.006224657534246558,0.008022054794520561,meaningful_gain,0.008411506757383336,0.00736025112116607,0.00946128084262243,meaningful_gain,0.0,0.0,0.0,supported_neutral,patient_characteristics_full_confirmatory,no_show_sensitivity,moderate,strong,NS_MODERATE_STRONG,C078,fully_crossed_confirmatory,22,1.7,0.5,50,42.5,42.5,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,8,0.05,0.2,False
PCF_NS_MODERATE_STRONG_C078,average_utilization,reservation_only_vs_baseline,10,0.007139726027397308,0.006241095890411008,0.008049452054794458,meaningful_gain,0.007128767123287671,0.006186301369863012,0.00806575342465753,meaningful_gain,0.008411506757383336,0.007292091641380147,0.009507182247530355,meaningful_gain,0.0,0.0,0.0,supported_neutral,patient_characteristics_full_confirmatory,no_show_sensitivity,moderate,strong,NS_MODERATE_STRONG,C078,fully_crossed_confirmatory,22,1.7,0.5,50,42.5,42.5,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,8,0.05,0.2,False
PCF_NS_MODERATE_STRONG_C078,average_utilization,both_flexible_vs_horizon_only,10,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,patient_characteristics_full_confirmatory,no_show_sensitivity,moderate,strong,NS_MODERATE_STRONG,C078,fully_crossed_confirmatory,22,1.7,0.5,50,42.5,42.5,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,8,0.05,0.2,False
PCF_NS_MODERATE_STRONG_C078,average_utilization,both_flexible_vs_reservation_only,10,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,patient_characteristics_full_confirmatory,no_show_sensitivity,moderate,strong,NS_MODERATE_STRONG,C078,fully_crossed_confirmatory,22,1.7,0.5,50,42.5,42.5,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,8,0.05,0.2,False
PCF_NS_MODERATE_STRONG_C078,priority_weighted_utilization,horizon_only_vs_baseline,10,0.00629041095890428,0.004449178082191623,0.00801109589041169,meaningful_gain,0.0070219178082191695,0.004530958904109569,0.009403013698630136,meaningful_gain,0.007607989174224727,0.003548918786315293,0.012423233682218359,meaningful_gain,-0.0034369885161026014,-0.006790515264326163,-0.00040064809905057376,uncertain,patient_characteristics_full_confirmatory,no_show_sensitivity,moderate,strong,NS_MODERATE_STRONG,C078,fully_crossed_confirmatory,22,1.7,0.5,50,42.5,42.5,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,8,0.05,0.2,False
PCF_NS_MODERATE_STRONG_C078,priority_weighted_utilization,reservation_only_vs_baseline,10,0.007139726027397308,0.006301232876712361,0.007994657534246559,meaningful_gain,0.007128767123287671,0.0062410958904109415,0.008011506849315087,meaningful_gain,0.008411506757383336,0.007379518843327243,0.009454371825739527,meaningful_gain,0.0,0.0,0.0,supported_neutral,patient_characteristics_full_confirmatory,no_show_sensitivity,moderate,strong,NS_MODERATE_STRONG,C078,fully_crossed_confirmatory,22,1.7,0.5,50,42.5,42.5,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,8,0.05,0.2,False
PCF_NS_MODERATE_STRONG_C078,priority_weighted_utilization,both_flexible_vs_horizon_only,10,0.0008493150684930284,-0.00042753424657570617,0.0021536986301367916,supported_neutral,0.00010684931506850237,-0.0016741095890410737,0.0019206164383561602,supported_neutral,0.0008035175831586083,-0.0037625050196240673,0.004975207285757499,supported_neutral,0.0034369885161026014,0.00011333019716409264,0.006794681220887636,uncertain,patient_characteristics_full_confirmatory,no_show_sensitivity,moderate,strong,NS_MODERATE_STRONG,C078,fully_crossed_confirmatory,22,1.7,0.5,50,42.5,42.5,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,8,0.05,0.2,False
PCF_NS_MODERATE_STRONG_C078,priority_weighted_utilization,both_flexible_vs_reservation_only,10,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,patient_characteristics_full_confirmatory,no_show_sensitivity,moderate,strong,NS_MODERATE_STRONG,C078,fully_crossed_confirmatory,22,1.7,0.5,50,42.5,42.5,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,8,0.05,0.2,False
PCF_NS_MODERATE_STRONG_C079,average_utilization,horizon_only_vs_baseline,10,0.011589041095889896,0.008858219178081944,0.0142285388127846,meaningful_gain,0.010264840182648394,0.007725684931506835,0.012895433789954358,meaningful_gain,0.008818569140469279,0.0035096736633081537,0.013716824882650061,meaningful_gain,0.0006658368466504916,-0.003012702573546987,0.004047252062069487,supported_neutral,patient_characteristics_full_confirmatory,no_show_sensitivity,moderate,strong,NS_MODERATE_STRONG,C079,fully_crossed_confirmatory,10,1.7,0.7,30,35.7,15.300000000000002,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,8,0.05,0.2,False
PCF_NS_MODERATE_STRONG_C079,average_utilization,reservation_only_vs_baseline,10,0.012063926940638769,0.010694063926940115,0.013617123287670663,meaningful_gain,0.07181278538812783,0.07070296803652967,0.07295479452054791,meaningful_gain,0.11086240289917884,0.10957017280747691,0.11206090776328946,meaningful_gain,-0.23683630588354937,-0.24074903238106898,-0.23256492069548113,meaningful_harm,patient_characteristics_full_confirmatory,no_show_sensitivity,moderate,strong,NS_MODERATE_STRONG,C079,fully_crossed_confirmatory,10,1.7,0.7,30,35.7,15.300000000000002,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,8,0.05,0.2,False
PCF_NS_MODERATE_STRONG_C079,average_utilization,both_flexible_vs_horizon_only,10,0.00047488584474887353,-0.0009589041095887518,0.0019543378995432858,supported_neutral,0.06154794520547944,0.059529566210045695,0.06355273972602735,meaningful_gain,0.10204383375870955,0.09653958667203713,0.10777405602425984,meaningful_gain,-0.2375021427301999,-0.2425665232725882,-0.2321716623230611,meaningful_harm,patient_characteristics_full_confirmatory,no_show_sensitivity,moderate,strong,NS_MODERATE_STRONG,C079,fully_crossed_confirmatory,10,1.7,0.7,30,35.7,15.300000000000002,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,8,0.05,0.2,False
PCF_NS_MODERATE_STRONG_C079,average_utilization,both_flexible_vs_reservation_only,10,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,patient_characteristics_full_confirmatory,no_show_sensitivity,moderate,strong,NS_MODERATE_STRONG,C079,fully_crossed_confirmatory,10,1.7,0.7,30,35.7,15.300000000000002,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,8,0.05,0.2,False
PCF_NS_MODERATE_STRONG_C079,priority_weighted_utilization,horizon_only_vs_baseline,10,0.011589041095889896,0.008867579908675446,0.014210502283104064,meaningful_gain,0.010264840182648394,0.007744292237442896,0.01283595890410959,meaningful_gain,0.008818569140469279,0.0036906143882633863,0.013603384286987522,meaningful_gain,0.0006658368466504916,-0.0029169051096423065,0.003965748074607478,supported_neutral,patient_characteristics_full_confirmatory,no_show_sensitivity,moderate,strong,NS_MODERATE_STRONG,C079,fully_crossed_confirmatory,10,1.7,0.7,30,35.7,15.300000000000002,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,8,0.05,0.2,False
PCF_NS_MODERATE_STRONG_C079,priority_weighted_utilization,reservation_only_vs_baseline,10,0.012073059360730087,0.010721232876711721,0.013515981735159223,meaningful_gain,0.011999999999999988,0.010520547945205483,0.013488812785388127,meaningful_gain,0.010076189293788318,0.008888446387417804,0.011273721409501948,meaningful_gain,0.0,0.0,0.0,supported_neutral,patient_characteristics_full_confirmatory,no_show_sensitivity,moderate,strong,NS_MODERATE_STRONG,C079,fully_crossed_confirmatory,10,1.7,0.7,30,35.7,15.300000000000002,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,8,0.05,0.2,False
PCF_NS_MODERATE_STRONG_C079,priority_weighted_utilization,both_flexible_vs_horizon_only,10,0.0004840182648401914,-0.0009497716894971548,0.002064155251141271,supported_neutral,0.0017351598173515948,0.0005157534246574935,0.0029955479452054685,supported_neutral,0.001257620153319039,-0.00266161311072254,0.00566847196544875,uncertain,-0.0006658368466504916,-0.004100230342331813,0.002794445913110764,supported_neutral,patient_characteristics_full_confirmatory,no_show_sensitivity,moderate,strong,NS_MODERATE_STRONG,C079,fully_crossed_confirmatory,10,1.7,0.7,30,35.7,15.300000000000002,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,8,0.05,0.2,False
PCF_NS_MODERATE_STRONG_C079,priority_weighted_utilization,both_flexible_vs_reservation_only,10,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,patient_characteristics_full_confirmatory,no_show_sensitivity,moderate,strong,NS_MODERATE_STRONG,C079,fully_crossed_confirmatory,10,1.7,0.7,30,35.7,15.300000000000002,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,8,0.05,0.2,False
