background_id,selected_policy,search_constraints_feasible,search_failure_reason,selected_horizon_days,selected_Q,selected_window,n_seeds,average_utilization,priority_weighted_utilization,class_1_percent_serviced,class_2_percent_serviced,delta_average_utilization_vs_average_optimum,delta_class_2_percent_serviced_vs_baseline,delta_priority_weighted_utilization_vs_baseline,evaluation_average_constraint_met,evaluation_class_2_constraint_met,baseline_equivalent,design_note,patient_characteristic,class2_reference,contrast_level,profile_id,clinic_context_id,clinic_block,native_horizon_days,rho,class1_share,slots_per_day,lambda_1,lambda_2,cancel_1,cancel_2,balk_threshold_1,balk_low_1,balk_high_1,balk_threshold_2,balk_low_2,balk_high_2,noshow_threshold_1,noshow_low_1,noshow_high_1,noshow_threshold_2,noshow_low_2,noshow_high_2,cap_thresholds_to_horizon
PCF_NS_LOW_STRONG_C072,both_flexible,True,,4,5,3,10,0.9496493150684919,0.6185095890410959,0.5643656939283186,0.5556554625340594,-8.767123287656275e-05,-0.002380027715944255,0.006347945205479433,True,True,False,patient_characteristics_full_confirmatory,no_show_sensitivity,low,strong,NS_LOW_STRONG,C072,fully_crossed_confirmatory,22,1.7,0.3,50,25.5,59.49999999999999,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_NS_LOW_STRONG_C073,both_flexible,True,,4,5,3,10,0.9509132420091309,0.7155479452054794,0.5637722369577528,0.5512138585140404,0.0011324200913241933,-0.008890564254852795,0.011931506849314988,True,True,False,patient_characteristics_full_confirmatory,no_show_sensitivity,low,strong,NS_LOW_STRONG,C073,fully_crossed_confirmatory,10,1.7,0.5,30,25.5,25.5,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_NS_LOW_STRONG_C074,both_flexible,True,,4,5,3,10,0.9509132420091309,0.7155479452054794,0.5637722369577528,0.5512138585140404,0.0011324200913241933,-0.008890564254852795,0.011931506849314988,True,True,False,patient_characteristics_full_confirmatory,no_show_sensitivity,low,strong,NS_LOW_STRONG,C074,fully_crossed_confirmatory,14,1.7,0.5,30,25.5,25.5,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_NS_LOW_STRONG_C075,both_flexible,True,,4,5,3,10,0.9509132420091309,0.7155479452054794,0.5637722369577528,0.5512138585140404,0.0011324200913241933,-0.008890564254852795,0.011931506849314988,True,True,False,patient_characteristics_full_confirmatory,no_show_sensitivity,low,strong,NS_LOW_STRONG,C075,fully_crossed_confirmatory,22,1.7,0.5,30,25.5,25.5,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_NS_LOW_STRONG_C076,both_flexible,True,,2,20,2,10,0.9501753424657522,0.713095890410959,0.5621272874247427,0.5570953574425526,0.0004876712328769628,-0.004031426587473352,0.008424657534246816,True,True,False,patient_characteristics_full_confirmatory,no_show_sensitivity,low,strong,NS_LOW_STRONG,C076,fully_crossed_confirmatory,10,1.7,0.5,50,42.5,42.5,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_NS_LOW_STRONG_C077,both_flexible,True,,2,20,2,10,0.9501753424657522,0.713095890410959,0.5621272874247427,0.5570953574425526,0.0004876712328769628,-0.004031426587473352,0.008424657534246816,True,True,False,patient_characteristics_full_confirmatory,no_show_sensitivity,low,strong,NS_LOW_STRONG,C077,fully_crossed_confirmatory,14,1.7,0.5,50,42.5,42.5,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_NS_LOW_STRONG_C078,both_flexible,True,,2,20,2,10,0.9501753424657522,0.713095890410959,0.5621272874247427,0.5570953574425526,0.0004876712328769628,-0.004031426587473352,0.008424657534246816,True,True,False,patient_characteristics_full_confirmatory,no_show_sensitivity,low,strong,NS_LOW_STRONG,C078,fully_crossed_confirmatory,22,1.7,0.5,50,42.5,42.5,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_NS_LOW_STRONG_C079,both_flexible,True,,2,15,2,10,0.9494703196347016,0.806392694063927,0.5588965229111629,0.5610302090930867,-0.0007305936073060959,0.0002467005690788282,0.010273972602739767,True,True,False,patient_characteristics_full_confirmatory,no_show_sensitivity,low,strong,NS_LOW_STRONG,C079,fully_crossed_confirmatory,10,1.7,0.7,30,35.7,15.300000000000002,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_NS_LOW_STRONG_C080,both_flexible,True,,2,15,2,10,0.9494703196347016,0.806392694063927,0.5588965229111629,0.5610302090930867,-0.0007305936073060959,0.0002467005690788282,0.010273972602739767,True,True,False,patient_characteristics_full_confirmatory,no_show_sensitivity,low,strong,NS_LOW_STRONG,C080,fully_crossed_confirmatory,14,1.7,0.7,30,35.7,15.300000000000002,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_NS_LOW_STRONG_C081,both_flexible,True,,2,15,2,10,0.9494703196347016,0.806392694063927,0.5588965229111629,0.5610302090930867,-0.0007305936073060959,0.0002467005690788282,0.010273972602739767,True,True,False,patient_characteristics_full_confirmatory,no_show_sensitivity,low,strong,NS_LOW_STRONG,C081,fully_crossed_confirmatory,22,1.7,0.7,30,35.7,15.300000000000002,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_NS_LOW_STRONG_C082,both_flexible,True,,4,30,4,10,0.9501972602739712,0.807868493150685,0.5593498406793701,0.5531545968174069,-0.0005753424657538586,-0.00570495998020959,0.010819178082191905,True,True,False,patient_characteristics_full_confirmatory,no_show_sensitivity,low,strong,NS_LOW_STRONG,C082,fully_crossed_confirmatory,10,1.7,0.7,50,59.49999999999999,25.500000000000004,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_NS_LOW_STRONG_C083,both_flexible,True,,4,30,4,10,0.9501972602739712,0.807868493150685,0.5593498406793701,0.5531545968174069,-0.0005753424657538586,-0.00570495998020959,0.010819178082191905,True,True,False,patient_characteristics_full_confirmatory,no_show_sensitivity,low,strong,NS_LOW_STRONG,C083,fully_crossed_confirmatory,14,1.7,0.7,50,59.49999999999999,25.500000000000004,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_NS_LOW_STRONG_C084,both_flexible,True,,4,30,4,10,0.9501972602739712,0.807868493150685,0.5593498406793701,0.5531545968174069,-0.0005753424657538586,-0.00570495998020959,0.010819178082191905,True,True,False,patient_characteristics_full_confirmatory,no_show_sensitivity,low,strong,NS_LOW_STRONG,C084,fully_crossed_confirmatory,22,1.7,0.7,50,59.49999999999999,25.500000000000004,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_NS_LOW_STRONG_C085,both_flexible,True,,4,5,2,10,0.9492602739726012,0.9026438356164382,0.5583290914438821,0.5516839187198049,0.00010958904109603651,-0.00566563200974457,0.015552511415524939,True,True,False,patient_characteristics_full_confirmatory,no_show_sensitivity,low,strong,NS_LOW_STRONG,C085,fully_crossed_confirmatory,10,1.7,0.9,30,45.9,5.099999999999999,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_NS_LOW_STRONG_C086,both_flexible,True,,4,5,2,10,0.9492602739726012,0.9026438356164382,0.5583290914438821,0.5516839187198049,0.00010958904109603651,-0.00566563200974457,0.015552511415524939,True,True,False,patient_characteristics_full_confirmatory,no_show_sensitivity,low,strong,NS_LOW_STRONG,C086,fully_crossed_confirmatory,14,1.7,0.9,30,45.9,5.099999999999999,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_NS_LOW_STRONG_C087,both_flexible,True,,4,5,2,10,0.9492602739726012,0.9026438356164382,0.5583290914438821,0.5516839187198049,0.00010958904109603651,-0.00566563200974457,0.015552511415524939,True,True,False,patient_characteristics_full_confirmatory,no_show_sensitivity,low,strong,NS_LOW_STRONG,C087,fully_crossed_confirmatory,22,1.7,0.9,30,45.9,5.099999999999999,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_NS_LOW_STRONG_C088,both_flexible,True,,2,40,2,10,0.9499397260273961,0.9024301369863013,0.5582826166521899,0.558682360763379,0.0006958904109589659,0.003560945123328607,0.013846575342465806,True,True,False,patient_characteristics_full_confirmatory,no_show_sensitivity,low,strong,NS_LOW_STRONG,C088,fully_crossed_confirmatory,10,1.7,0.9,50,76.5,8.499999999999998,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_NS_LOW_STRONG_C089,both_flexible,True,,2,40,2,10,0.9499397260273961,0.9024301369863013,0.5582826166521899,0.558682360763379,0.0006958904109589659,0.003560945123328607,0.013846575342465806,True,True,False,patient_characteristics_full_confirmatory,no_show_sensitivity,low,strong,NS_LOW_STRONG,C089,fully_crossed_confirmatory,14,1.7,0.9,50,76.5,8.499999999999998,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_NS_LOW_STRONG_C090,both_flexible,True,,2,40,2,10,0.9499397260273961,0.9024301369863013,0.5582826166521899,0.558682360763379,0.0006958904109589659,0.003560945123328607,0.013846575342465806,True,True,False,patient_characteristics_full_confirmatory,no_show_sensitivity,low,strong,NS_LOW_STRONG,C090,fully_crossed_confirmatory,22,1.7,0.9,50,76.5,8.499999999999998,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_NS_LOW_STRONG_C091,horizon_only,True,,4,0,-1,10,0.9497808219178069,0.5224383561643835,0.47347166508522803,0.4735699641719872,-0.0005753424657531925,-0.0017404403310183336,0.007675799086757973,True,True,False,patient_characteristics_full_confirmatory,no_show_sensitivity,low,strong,NS_LOW_STRONG,C091,fully_crossed_confirmatory,10,2.0,0.1,30,6.0,54.0,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_NS_LOW_STRONG_C092,horizon_only,True,,4,0,-1,10,0.9497808219178069,0.5224383561643835,0.47347166508522803,0.4735699641719872,-0.0005753424657531925,-0.0017404403310183336,0.007675799086757973,True,True,False,patient_characteristics_full_confirmatory,no_show_sensitivity,low,strong,NS_LOW_STRONG,C092,fully_crossed_confirmatory,14,2.0,0.1,30,6.0,54.0,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_NS_LOW_STRONG_C093,horizon_only,True,,4,0,-1,10,0.9497808219178069,0.5224383561643835,0.47347166508522803,0.4735699641719872,-0.0005753424657531925,-0.0017404403310183336,0.007675799086757973,True,True,False,patient_characteristics_full_confirmatory,no_show_sensitivity,low,strong,NS_LOW_STRONG,C093,fully_crossed_confirmatory,22,2.0,0.1,30,6.0,54.0,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_NS_LOW_STRONG_C094,both_flexible,True,,4,5,3,10,0.9494739726027384,0.5302739726027397,0.5547310694011469,0.4655261831286454,-0.0007397260273973583,-0.009591457167888728,0.015994520547945146,True,True,False,patient_characteristics_full_confirmatory,no_show_sensitivity,low,strong,NS_LOW_STRONG,C094,fully_crossed_confirmatory,10,2.0,0.1,50,10.0,90.0,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_NS_LOW_STRONG_C095,both_flexible,True,,4,5,3,10,0.9494739726027384,0.5302739726027397,0.5547310694011469,0.4655261831286454,-0.0007397260273973583,-0.009591457167888728,0.015994520547945146,True,True,False,patient_characteristics_full_confirmatory,no_show_sensitivity,low,strong,NS_LOW_STRONG,C095,fully_crossed_confirmatory,14,2.0,0.1,50,10.0,90.0,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_NS_LOW_STRONG_C096,both_flexible,True,,4,5,3,10,0.9494739726027384,0.5302739726027397,0.5547310694011469,0.4655261831286454,-0.0007397260273973583,-0.009591457167888728,0.015994520547945146,True,True,False,patient_characteristics_full_confirmatory,no_show_sensitivity,low,strong,NS_LOW_STRONG,C096,fully_crossed_confirmatory,22,2.0,0.1,50,10.0,90.0,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_NS_LOW_STRONG_C097,both_flexible,True,,4,5,4,10,0.9505296803652955,0.6208538812785388,0.48605058527210854,0.47442457058719745,0.0007945205479454875,-0.0020396035750882002,0.027598173515981705,True,True,False,patient_characteristics_full_confirmatory,no_show_sensitivity,low,strong,NS_LOW_STRONG,C097,fully_crossed_confirmatory,10,2.0,0.3,30,18.0,42.0,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_NS_LOW_STRONG_C098,both_flexible,True,,4,5,4,10,0.9505296803652955,0.6208538812785388,0.48605058527210854,0.47442457058719745,0.0007945205479454875,-0.0020396035750882002,0.027598173515981705,True,True,False,patient_characteristics_full_confirmatory,no_show_sensitivity,low,strong,NS_LOW_STRONG,C098,fully_crossed_confirmatory,14,2.0,0.3,30,18.0,42.0,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_NS_LOW_STRONG_C099,both_flexible,True,,4,5,4,10,0.9505296803652955,0.6208538812785388,0.48605058527210854,0.47442457058719745,0.0007945205479454875,-0.0020396035750882002,0.027598173515981705,True,True,False,patient_characteristics_full_confirmatory,no_show_sensitivity,low,strong,NS_LOW_STRONG,C099,fully_crossed_confirmatory,22,2.0,0.3,30,18.0,42.0,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_NS_LOW_STRONG_C100,both_flexible,True,,4,5,3,10,0.9501972602739714,0.6210602739726027,0.483095264398455,0.4708004157519765,0.0006958904109591879,-0.003484734563375891,0.0284246575342465,True,True,False,patient_characteristics_full_confirmatory,no_show_sensitivity,low,strong,NS_LOW_STRONG,C100,fully_crossed_confirmatory,10,2.0,0.3,50,30.0,70.0,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_NS_LOW_STRONG_C101,both_flexible,True,,4,5,3,10,0.9501972602739714,0.6210602739726027,0.483095264398455,0.4708004157519765,0.0006958904109591879,-0.003484734563375891,0.0284246575342465,True,True,False,patient_characteristics_full_confirmatory,no_show_sensitivity,low,strong,NS_LOW_STRONG,C101,fully_crossed_confirmatory,14,2.0,0.3,50,30.0,70.0,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_NS_LOW_STRONG_C102,both_flexible,True,,4,5,3,10,0.9501972602739714,0.6210602739726027,0.483095264398455,0.4708004157519765,0.0006958904109591879,-0.003484734563375891,0.0284246575342465,True,True,False,patient_characteristics_full_confirmatory,no_show_sensitivity,low,strong,NS_LOW_STRONG,C102,fully_crossed_confirmatory,22,2.0,0.3,50,30.0,70.0,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_NS_LOW_STRONG_C103,both_flexible,True,,4,5,3,10,0.9498904109589027,0.7169543378995435,0.4861180510039981,0.4686520299747695,0.000977168949771845,-0.006364738836957873,0.042452054794520744,True,True,False,patient_characteristics_full_confirmatory,no_show_sensitivity,low,strong,NS_LOW_STRONG,C103,fully_crossed_confirmatory,10,2.0,0.5,30,30.0,30.0,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_NS_LOW_STRONG_C104,both_flexible,True,,4,5,3,10,0.9498904109589027,0.7169543378995435,0.4861180510039981,0.4686520299747695,0.000977168949771845,-0.006364738836957873,0.042452054794520744,True,True,False,patient_characteristics_full_confirmatory,no_show_sensitivity,low,strong,NS_LOW_STRONG,C104,fully_crossed_confirmatory,14,2.0,0.5,30,30.0,30.0,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_NS_LOW_STRONG_C105,both_flexible,True,,4,5,3,10,0.9498904109589027,0.7169543378995435,0.4861180510039981,0.4686520299747695,0.000977168949771845,-0.006364738836957873,0.042452054794520744,True,True,False,patient_characteristics_full_confirmatory,no_show_sensitivity,low,strong,NS_LOW_STRONG,C105,fully_crossed_confirmatory,22,2.0,0.5,30,30.0,30.0,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_NS_LOW_STRONG_C106,both_flexible,True,,4,20,4,10,0.9492219178082179,0.7141643835616438,0.47931060588200325,0.4705006230821372,-0.00047671232876733693,-0.0016108034537746785,0.042780821917808076,True,True,False,patient_characteristics_full_confirmatory,no_show_sensitivity,low,strong,NS_LOW_STRONG,C106,fully_crossed_confirmatory,10,2.0,0.5,50,50.0,50.0,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_NS_LOW_STRONG_C107,both_flexible,True,,4,20,4,10,0.9492219178082179,0.7141643835616438,0.47931060588200325,0.4705006230821372,-0.00047671232876733693,-0.0016108034537746785,0.042780821917808076,True,True,False,patient_characteristics_full_confirmatory,no_show_sensitivity,low,strong,NS_LOW_STRONG,C107,fully_crossed_confirmatory,14,2.0,0.5,50,50.0,50.0,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_NS_LOW_STRONG_C108,both_flexible,True,,4,20,4,10,0.9492219178082179,0.7141643835616438,0.47931060588200325,0.4705006230821372,-0.00047671232876733693,-0.0016108034537746785,0.042780821917808076,True,True,False,patient_characteristics_full_confirmatory,no_show_sensitivity,low,strong,NS_LOW_STRONG,C108,fully_crossed_confirmatory,22,2.0,0.5,50,50.0,50.0,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_NS_LOW_STRONG_C109,both_flexible,True,,4,17,4,10,0.9491506849315053,0.8095251141552511,0.4786285964865205,0.46788880315836573,-0.0004566210045663377,-0.007593053885349366,0.05871232876712329,True,True,False,patient_characteristics_full_confirmatory,no_show_sensitivity,low,strong,NS_LOW_STRONG,C109,fully_crossed_confirmatory,10,2.0,0.7,30,42.0,18.000000000000004,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_NS_LOW_STRONG_C110,both_flexible,True,,4,17,4,10,0.9491506849315053,0.8095251141552511,0.4786285964865205,0.46788880315836573,-0.0004566210045663377,-0.007593053885349366,0.05871232876712329,True,True,False,patient_characteristics_full_confirmatory,no_show_sensitivity,low,strong,NS_LOW_STRONG,C110,fully_crossed_confirmatory,14,2.0,0.7,30,42.0,18.000000000000004,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_NS_LOW_STRONG_C111,both_flexible,True,,4,17,4,10,0.9491506849315053,0.8095251141552511,0.4786285964865205,0.46788880315836573,-0.0004566210045663377,-0.007593053885349366,0.05871232876712329,True,True,False,patient_characteristics_full_confirmatory,no_show_sensitivity,low,strong,NS_LOW_STRONG,C111,fully_crossed_confirmatory,22,2.0,0.7,30,42.0,18.000000000000004,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_NS_LOW_STRONG_C112,both_flexible,True,,2,32,2,10,0.9502246575342455,0.8096547945205479,0.48019127128659955,0.46982061822391924,-0.00023561643835634527,-0.005446301959816879,0.05972054794520543,True,True,False,patient_characteristics_full_confirmatory,no_show_sensitivity,low,strong,NS_LOW_STRONG,C112,fully_crossed_confirmatory,10,2.0,0.7,50,70.0,30.000000000000004,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_NS_LOW_STRONG_C113,both_flexible,True,,2,32,2,10,0.9502246575342455,0.8096547945205479,0.48019127128659955,0.46982061822391924,-0.00023561643835634527,-0.005446301959816879,0.05972054794520543,True,True,False,patient_characteristics_full_confirmatory,no_show_sensitivity,low,strong,NS_LOW_STRONG,C113,fully_crossed_confirmatory,14,2.0,0.7,50,70.0,30.000000000000004,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_NS_LOW_STRONG_C114,both_flexible,True,,2,32,2,10,0.9502246575342455,0.8096547945205479,0.48019127128659955,0.46982061822391924,-0.00023561643835634527,-0.005446301959816879,0.05972054794520543,True,True,False,patient_characteristics_full_confirmatory,no_show_sensitivity,low,strong,NS_LOW_STRONG,C114,fully_crossed_confirmatory,22,2.0,0.7,50,70.0,30.000000000000004,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_NS_LOW_STRONG_C115,both_flexible,True,,4,7,3,10,0.9502557077625555,0.9043059360730593,0.4769699888300457,0.4657594224573119,0.0002100456621004776,-0.006447384720019489,0.07192694063926941,True,True,False,patient_characteristics_full_confirmatory,no_show_sensitivity,low,strong,NS_LOW_STRONG,C115,fully_crossed_confirmatory,10,2.0,0.9,30,54.0,5.999999999999998,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_NS_LOW_STRONG_C116,both_flexible,True,,4,7,3,10,0.9502557077625555,0.9043059360730593,0.4769699888300457,0.4657594224573119,0.0002100456621004776,-0.006447384720019489,0.07192694063926941,True,True,False,patient_characteristics_full_confirmatory,no_show_sensitivity,low,strong,NS_LOW_STRONG,C116,fully_crossed_confirmatory,14,2.0,0.9,30,54.0,5.999999999999998,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_NS_LOW_STRONG_C117,both_flexible,True,,4,7,3,10,0.9502557077625555,0.9043059360730593,0.4769699888300457,0.4657594224573119,0.0002100456621004776,-0.006447384720019489,0.07192694063926941,True,True,False,patient_characteristics_full_confirmatory,no_show_sensitivity,low,strong,NS_LOW_STRONG,C117,fully_crossed_confirmatory,22,2.0,0.9,30,54.0,5.999999999999998,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_NS_LOW_STRONG_C118,both_flexible,True,,4,38,4,10,0.9501643835616426,0.9031178082191781,0.47575972709673114,0.47199350012765534,0.0005315068493149111,-0.0012117999786021016,0.07058904109589037,True,True,False,patient_characteristics_full_confirmatory,no_show_sensitivity,low,strong,NS_LOW_STRONG,C118,fully_crossed_confirmatory,10,2.0,0.9,50,90.0,9.999999999999998,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_NS_LOW_STRONG_C119,both_flexible,True,,4,38,4,10,0.9501643835616426,0.9031178082191781,0.47575972709673114,0.47199350012765534,0.0005315068493149111,-0.0012117999786021016,0.07058904109589037,True,True,False,patient_characteristics_full_confirmatory,no_show_sensitivity,low,strong,NS_LOW_STRONG,C119,fully_crossed_confirmatory,14,2.0,0.9,50,90.0,9.999999999999998,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_NS_LOW_STRONG_C120,both_flexible,True,,4,38,4,10,0.9501643835616426,0.9031178082191781,0.47575972709673114,0.47199350012765534,0.0005315068493149111,-0.0012117999786021016,0.07058904109589037,True,True,False,patient_characteristics_full_confirmatory,no_show_sensitivity,low,strong,NS_LOW_STRONG,C120,fully_crossed_confirmatory,22,2.0,0.9,50,90.0,9.999999999999998,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_NS_LOW_STRONG_C121,horizon_only,True,,4,0,-1,10,0.9506118721461171,0.5230182648401827,0.3829692649717783,0.3800810084965885,0.00041095890410935976,0.00023028105955325007,0.009018264840182644,True,True,False,patient_characteristics_full_confirmatory,no_show_sensitivity,low,strong,NS_LOW_STRONG,C121,fully_crossed_confirmatory,10,2.5,0.1,30,7.5,67.5,0.2,0.2,16,0.05,0.15,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
