background_id,source_scenario_ids,scenario_type,rho,class1_share,slots_per_day,lambda_total,lambda_class1,lambda_class2,horizon_class1,horizon_class2,cancel_class1,cancel_class2,balk_threshold_class1,balk_threshold_class2,balk_low_class1,balk_low_class2,balk_high_class1,balk_high_class2,noshow_threshold_class1,noshow_threshold_class2,noshow_low_class1,noshow_low_class2,noshow_high_class1,noshow_high_class2,start_within_step,start_post_gap,baseline_class1_low,baseline_class1_high,baseline_class2_low,baseline_class2_high,n_paired_seeds,mean_class1_low_regime_offer_share,mean_class1_high_regime_offer_share,mean_class2_high_regime_offer_share,exposure_active,delta_step_effect,delta_step_effect_ci_low,delta_step_effect_ci_high,absolute_step_effect,delta_gap_effect,delta_gap_effect_ci_low,delta_gap_effect_ci_high,absolute_gap_effect,absolute_effect_difference,absolute_effect_difference_ci_low,absolute_effect_difference_ci_high,share_seeds_gap_effect_larger,failure_component,classification
H8B0344,X111,asymmetric_stress,4.0,0.5,32,128.0,64.0,64.0,14,14,0.3,0.3,4,6,0.2,0.0,0.5,0.2,6,12,0.7,0.7,0.7,0.7,0.3,0.3,0.2,0.5,0.0,0.2,20,0.3247094091263757,0.6752905908736243,0.46703121207832476,True,0.0024675114140854815,0.0015844847632764626,0.0033505380648945005,0.0024675114140854815,-0.0009114131268095685,-0.001896334685500539,7.350843188140208e-05,0.0018496394331269008,-0.0006178719809585807,-0.001907751316542569,0.0006720073546254075,0.4,absolute_effect_difference_inconclusive,inconclusive
H8B0345,X112,asymmetric_stress,0.8,0.7,16,12.8,8.959999999999999,3.8400000000000007,28,14,0.3,0.3,12,12,0.2,0.0,0.5,0.1,9,9,0.0,0.0,0.7,0.7,0.3,0.4,0.2,0.5,0.0,0.1,20,1.0,0.0,0.0,False,0.10155718625668042,0.09815412850867042,0.10496024400469042,0.10155718625668042,0.0,0.0,0.0,0.0,-0.10155718625668042,-0.10496024400469042,-0.09815412850867042,0.0,"insufficient_offer_exposure:class1_post_threshold,class2_post_threshold",inactive
H8B0346,X113,asymmetric_stress,2.0,0.7,16,32.0,22.4,9.6,21,21,0.5,0.0,6,6,0.1,0.0,0.5,0.5,4,9,0.0,0.0,0.5,0.3,0.4,0.0,0.1,0.5,0.0,0.5,20,0.9994793206957286,0.0005206793042713675,0.00011219849854381,False,-0.0038727317028917187,-0.008645796917209958,0.0009003335114265197,0.008683585144781703,-0.00015284162940654711,-0.00047274283626941044,0.00016705957745631624,0.00015284162940654711,-0.008530743515375156,-0.011502896168971845,-0.005558590861778468,0.0,"insufficient_offer_exposure:class1_post_threshold,class2_post_threshold",inactive
H8B0347,X114,asymmetric_stress,0.8,0.1,64,51.2,5.120000000000001,46.080000000000005,21,21,0.3,0.3,9,9,0.1,0.0,0.5,0.4,4,4,0.3,0.0,0.5,0.5,0.4,0.1,0.1,0.5,0.0,0.4,20,1.0,0.0,0.0,False,0.07052609271957208,0.06425495322860197,0.07679723221054219,0.07052609271957208,0.0,0.0,0.0,0.0,-0.07052609271957208,-0.07679723221054219,-0.06425495322860197,0.0,"insufficient_offer_exposure:class1_post_threshold,class2_post_threshold",inactive
H8B0348,X115,asymmetric_stress,2.0,0.9,32,64.0,57.6,6.399999999999999,14,7,0.3,0.3,4,4,0.1,0.0,0.5,0.3,4,4,0.0,0.0,0.5,0.5,0.4,0.2,0.1,0.5,0.0,0.3,20,0.9399094279992013,0.060090572000798814,0.021323220547291643,True,0.0002574430819899193,-0.0022354495563241595,0.002750335720303998,0.004172231915340654,0.0002286829950239766,-0.0016128532297535378,0.002070219219801491,0.0032048991714268725,-0.0009673327439137819,-0.002689317609429285,0.0007546521216017213,0.4,absolute_effect_difference_inconclusive,inconclusive
H8B0349,X116,asymmetric_stress,2.0,0.3,16,32.0,9.6,22.4,28,28,0.5,0.3,9,9,0.1,0.0,0.5,0.2,4,4,0.7,0.7,0.7,0.7,0.4,0.3,0.1,0.5,0.0,0.2,20,1.0,0.0,0.0,False,0.008128279599393235,0.004674097451970885,0.011582461746815586,0.009560611644572814,0.0,0.0,0.0,0.0,-0.009560611644572814,-0.012028338440863384,-0.007092884848282244,0.0,"insufficient_offer_exposure:class1_post_threshold,class2_post_threshold",inactive
H8B0350,X118,asymmetric_stress,4.0,0.5,16,64.0,32.0,32.0,14,14,0.0,0.0,6,6,0.1,0.0,0.5,0.1,12,12,0.7,0.3,0.7,0.7,0.4,0.4,0.1,0.5,0.0,0.1,20,0.0,1.0,1.0,False,-0.000814289307859125,-0.001761731911427056,0.00013315329570880597,0.0015102379667139656,-0.0022158392506221947,-0.0036079602451778428,-0.0008237182560665464,0.002976626083599645,0.0014663881168856796,0.0004852397172533608,0.0024475365165179987,0.75,insufficient_offer_exposure:class1_pre_threshold,inactive
H8B0351,X119,asymmetric_stress,4.0,0.7,32,128.0,89.6,38.400000000000006,7,7,0.1,0.3,4,4,0.5,0.0,0.5,0.5,4,4,0.3,0.3,0.7,0.7,0.0,0.0,0.5,0.5,0.0,0.5,20,0.27365242498035214,0.7263475750196478,0.7062909526624608,True,0.00484096293090038,0.0038470938587521738,0.005834832003048586,0.00484096293090038,0.0004707307910922699,-0.00036724734809267444,0.0013087089302772142,0.0014425995027861301,-0.0033983634281142504,-0.004533168567194719,-0.0022635582890337814,0.1,within_class_effect_larger,reversed
H8B0352,X120,asymmetric_stress,3.1,0.5,32,99.2,49.6,49.6,14,21,0.0,0.0,4,4,0.5,0.0,0.5,0.4,4,4,0.3,0.5,0.5,0.5,0.0,0.1,0.5,0.5,0.0,0.4,20,0.0,1.0,1.0,False,0.0013450873156461798,-0.0005822905512534321,0.0032724651825457914,0.0038014110969192896,-0.022023062081894536,-0.023385772060026348,-0.020660352103762724,0.022023062081894536,0.018221650984975243,0.016761581859628796,0.01968172011032169,1.0,insufficient_offer_exposure:class1_pre_threshold,inactive
H8B0353,X121,asymmetric_stress,0.8,0.3,32,25.6,7.68,17.919999999999998,28,14,0.1,0.1,9,9,0.5,0.0,0.5,0.3,6,4,0.3,0.0,0.3,0.3,0.0,0.2,0.5,0.5,0.0,0.3,20,1.0,0.0,0.0,False,0.0644107819574152,0.05634756304515472,0.07247400086967569,0.0644107819574152,0.0,0.0,0.0,0.0,-0.0644107819574152,-0.07247400086967569,-0.05634756304515472,0.0,"insufficient_offer_exposure:class1_post_threshold,class2_post_threshold",inactive
H8B0354,X122,asymmetric_stress,2.0,0.7,64,128.0,89.6,38.400000000000006,28,28,0.1,0.0,9,9,0.5,0.0,0.5,0.2,9,12,0.7,0.7,0.7,0.7,0.0,0.3,0.5,0.5,0.0,0.2,20,0.944006580783169,0.055993419216830945,0.0003650261645822875,False,0.0013075033296010695,0.00010475791150071152,0.0025102487477014273,0.0021738237484643813,4.056201847030469e-05,-1.883187719651584e-05,9.995591413712522e-05,4.056201847030469e-05,-0.0021332617299940765,-0.0029558647492587977,-0.0013106587107293553,0.0,insufficient_offer_exposure:class2_post_threshold,inactive
H8B0355,X123,asymmetric_stress,3.1,0.3,32,99.2,29.76,69.44,14,14,0.5,0.0,9,9,0.5,0.0,0.5,0.1,6,6,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.5,0.0,0.1,20,0.03580500035845596,0.9641949996415441,0.9637004104893755,True,0.00010446805087273918,-1.8029079459181178e-05,0.00022696518120465955,0.00021382805284483915,-0.0001321941471551911,-0.000222709300957256,-4.167899335312624e-05,0.00016908196660400112,-4.4746086240838074e-05,-0.00016253253105174778,7.304035857007162e-05,0.4,absolute_effect_difference_inconclusive,inconclusive
H8B0356,X124,asymmetric_stress,3.1,0.9,64,198.4,178.56,19.84,14,28,0.1,0.1,12,12,0.4,0.0,0.5,0.5,9,9,0.0,0.0,0.7,0.7,0.1,0.0,0.4,0.5,0.0,0.5,20,0.9071179123505502,0.09288208764944977,0.000651256195245365,False,0.005273581865998379,0.004394549615593444,0.006152614116403315,0.005273581865998379,0.00022794186226666874,-3.686053982718493e-05,0.0004927442643605224,0.00022794186226666874,-0.005045640003731711,-0.005947502745629875,-0.0041437772618335466,0.0,insufficient_offer_exposure:class2_post_threshold,inactive
H8B0357,X125,asymmetric_stress,1.25,0.7,16,20.0,14.0,6.000000000000001,14,28,0.1,0.1,9,9,0.4,0.0,0.5,0.4,6,6,0.0,0.0,0.3,0.3,0.1,0.1,0.4,0.5,0.0,0.4,20,1.0,0.0,0.0,False,0.09139779452597949,0.08826963285552969,0.09452595619642928,0.09139779452597949,0.0,0.0,0.0,0.0,-0.09139779452597949,-0.09452595619642928,-0.08826963285552969,0.0,"insufficient_offer_exposure:class1_post_threshold,class2_post_threshold",inactive
H8B0358,X126,asymmetric_stress,3.1,0.1,16,49.6,4.960000000000001,44.64,28,28,0.1,0.1,9,12,0.4,0.0,0.5,0.3,9,9,0.0,0.0,0.1,0.1,0.1,0.2,0.4,0.5,0.0,0.3,20,0.29823385687865733,0.7017661431213427,0.5951907243547014,True,0.015484664058709019,0.007771578765508598,0.02319774935190944,0.01881653884389032,-0.005469306865578695,-0.011647697361391903,0.0007090836302345131,0.011417798361978036,-0.007398740481912282,-0.014874657158682712,7.717619485814956e-05,0.35,absolute_effect_difference_inconclusive,inconclusive
H8B0359,X127,asymmetric_stress,0.8,0.1,32,25.6,2.5600000000000005,23.040000000000003,28,28,0.3,0.3,4,4,0.4,0.0,0.5,0.2,9,9,0.0,0.0,0.5,0.3,0.1,0.3,0.4,0.5,0.0,0.2,20,1.0,0.0,0.0,False,0.09713576540884306,0.08766221448047383,0.10660931633721228,0.09713576540884306,0.0,0.0,0.0,0.0,-0.09713576540884306,-0.10660931633721228,-0.08766221448047383,0.0,"insufficient_offer_exposure:class1_post_threshold,class2_post_threshold",inactive
H8B0360,X128,asymmetric_stress,0.8,0.7,32,25.6,17.919999999999998,7.6800000000000015,28,21,0.0,0.0,4,4,0.4,0.0,0.5,0.1,12,12,0.3,0.3,0.3,0.3,0.1,0.4,0.4,0.5,0.0,0.1,20,1.0,0.0,0.0,False,0.06958400763307439,0.06612980575136915,0.07303820951477963,0.06958400763307439,0.0,0.0,0.0,0.0,-0.06958400763307439,-0.07303820951477963,-0.06612980575136915,0.0,"insufficient_offer_exposure:class1_post_threshold,class2_post_threshold",inactive
