comparison,n_paired_seeds,delta_average_utilization,delta_average_utilization_ci_low,delta_average_utilization_ci_high,average_utilization_status,delta_weighted_utilization,delta_weighted_utilization_ci_low,delta_weighted_utilization_ci_high,weighted_utilization_status,background_id,variant
both_flexible_vs_reservation_only,10,-0.0008904109589043197,-0.003493493150684905,0.0016859589041095622,inconclusive,0.008581101115797407,0.004671818603893317,0.01256155386698199,supported,BG00056,strict
both_flexible_vs_horizon_only,10,-0.014041095890410615,-0.016315410958903796,-0.011712328767123147,contradicted,0.013705547245806504,0.009516493721119098,0.018093330225383508,supported,BG00056,strict
both_flexible_vs_baseline,10,-0.0767534246575327,-0.08147945205479282,-0.07173904109588908,contradicted,0.11112484496688606,0.10874155473089096,0.1131837981732883,supported,BG00057,strict
both_flexible_vs_reservation_only,10,-0.030123287671232346,-0.033602739726026884,-0.02664315068493052,contradicted,6.906827235947377e-05,-0.0033749211627024907,0.0036293906822757738,inconclusive,BG00057,strict
both_flexible_vs_horizon_only,10,-0.0767534246575327,-0.08121917808218997,-0.07171164383561505,contradicted,0.11112484496688606,0.1088519553763731,0.11328944680545217,supported,BG00057,strict
both_flexible_vs_baseline,10,-0.05412602739725936,-0.05757260273972511,-0.05081082191780774,contradicted,0.32809693702607046,0.3258100571687923,0.3300698252536693,supported,BG00058,strict
both_flexible_vs_reservation_only,10,0.002958904109588878,-0.00047671232876717067,0.006005479452054596,inconclusive,0.000585861746050309,-0.0011148621935425942,0.002332827477451851,inconclusive,BG00058,strict
both_flexible_vs_horizon_only,10,-0.05470684931506772,-0.057238356164382706,-0.05240547945205401,contradicted,0.32651613587834133,0.322774660565467,0.3296540494271131,supported,BG00058,strict
both_flexible_vs_baseline,10,0.029326027397260222,0.02724904109589017,0.03150136986301347,supported,0.22637568415534676,0.22358626772874596,0.22889497879298637,supported,BG00059,strict
both_flexible_vs_reservation_only,10,-0.00032876712328782086,-0.005331643835616972,0.003956575342465609,inconclusive,0.0009021442499812848,-0.0011916365201755377,0.0029891481152583724,inconclusive,BG00059,strict
both_flexible_vs_horizon_only,10,0.029326027397260222,0.02732589041095858,0.031611095890410945,supported,0.22637568415534676,0.2235079722318672,0.22891538634550315,supported,BG00059,strict
both_flexible_vs_baseline,10,-0.0013493150684931177,-0.0042602739726025265,0.0010136986301369512,inconclusive,0.0007914162828206783,-0.0008676107307273727,0.0023362946899996005,inconclusive,BG00060,strict
both_flexible_vs_reservation_only,10,-0.0009657534246575894,-0.002897260273972768,0.0,inconclusive,0.00032830043661175035,0.0,0.000984901309835251,inconclusive,BG00060,strict
both_flexible_vs_horizon_only,10,-0.0013493150684931177,-0.004294520547945081,0.0010208904109590073,inconclusive,0.0007914162828206783,-0.0007226490147218458,0.0023163096933645415,inconclusive,BG00060,strict
both_flexible_vs_baseline,10,0.0020821917808220404,-0.00037089041095881534,0.0043835616438357315,inconclusive,0.000988364845423631,0.00018551048224076124,0.0018442441168709277,inconclusive,BG00061,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00061,strict
both_flexible_vs_horizon_only,10,0.0020821917808220404,-0.00037020547945196784,0.0043835616438356335,inconclusive,0.000988364845423631,0.00016815310484930728,0.001803562009455888,inconclusive,BG00061,strict
both_flexible_vs_baseline,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00062,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00062,strict
both_flexible_vs_horizon_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00062,strict
both_flexible_vs_baseline,10,-0.005547945205479798,-0.00908253424657589,-0.002534246575342901,contradicted,0.04805629719959115,0.04064802376975533,0.05492670041115466,supported,BG00063,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00063,strict
both_flexible_vs_horizon_only,10,-0.005547945205479798,-0.009110616438356254,-0.0025065068493155796,contradicted,0.04805629719959115,0.04055707757198816,0.05495662432612382,supported,BG00063,strict
both_flexible_vs_baseline,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00064,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00064,strict
both_flexible_vs_horizon_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00064,strict
both_flexible_vs_baseline,10,-0.0004246575342466974,-0.0013972602739726453,0.0006438356164380502,inconclusive,0.0012807600242710493,-0.0009093040567701634,0.0029968035783251696,inconclusive,BG00065,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00065,strict
both_flexible_vs_horizon_only,10,-0.0004246575342466974,-0.0014386986301370681,0.0006164383561641067,inconclusive,0.0012807600242710493,-0.0009288444889028045,0.0029736320925210272,inconclusive,BG00065,strict
both_flexible_vs_baseline,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00066,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00066,strict
both_flexible_vs_horizon_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00066,strict
both_flexible_vs_baseline,10,-0.02016438356164423,-0.02325342465753456,-0.01686284246575375,contradicted,0.022705785774197275,0.018865486148784534,0.02660416791013699,supported,BG00067,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00067,strict
both_flexible_vs_horizon_only,10,-0.019527397260274047,-0.022335787671232888,-0.017089041095890704,contradicted,0.0132762166323814,0.010453542662091093,0.016227968978116406,supported,BG00067,strict
both_flexible_vs_baseline,10,-0.06508219178082189,-0.07006883561643842,-0.060081849315068436,contradicted,0.15436050944924742,0.15024431477712866,0.1584169587915557,supported,BG00068,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00068,strict
both_flexible_vs_horizon_only,10,-0.06816438356164368,-0.07197260273972557,-0.06404109589041071,contradicted,0.0958144277143971,0.0899449829742671,0.10233623857706552,supported,BG00068,strict
both_flexible_vs_baseline,10,0.00107397260273977,-0.003145342465753682,0.005370136986301467,inconclusive,0.0005476309917210376,-0.0005408738354723613,0.0017508979737630814,inconclusive,BG00069,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00069,strict
both_flexible_vs_horizon_only,10,0.00107397260273977,-0.00302493150684936,0.005605616438356039,inconclusive,0.0005476309917210376,-0.0005410557210937192,0.0017267997987047907,inconclusive,BG00069,strict
both_flexible_vs_baseline,10,0.0021506849315067965,-0.0008085616438355094,0.005219520547945044,inconclusive,0.015661867318987433,0.010873835193602506,0.01992891515482251,supported,BG00070,strict
both_flexible_vs_reservation_only,10,0.0021506849315067965,-0.0008767123287665901,0.005329109589040858,inconclusive,0.015661867318987433,0.010510303690492533,0.02008720061200705,supported,BG00070,strict
both_flexible_vs_horizon_only,10,0.0006027397260272461,-0.0007945205479451661,0.001958904109588923,inconclusive,0.0034102960365139045,0.000591571682372303,0.006864792197240235,inconclusive,BG00070,strict
both_flexible_vs_baseline,10,-0.0007671232876711343,-0.0029178082191779536,0.0013561643835617216,inconclusive,0.0014946799839055114,-0.0012395732020088822,0.0041884333161924785,inconclusive,BG00071,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00071,strict
both_flexible_vs_horizon_only,10,-0.0007671232876711343,-0.002876712328766963,0.0013702054794521707,inconclusive,0.0014946799839055114,-0.0011886177190737744,0.004282417248833394,inconclusive,BG00071,strict
both_flexible_vs_baseline,10,-0.04375342465753436,-0.04631506849315085,-0.04106832191780822,contradicted,0.05461986636168039,0.05006651031284018,0.05911440290290766,supported,BG00072,strict
both_flexible_vs_reservation_only,10,-0.0011575342465754979,-0.004438356164383596,0.0018976027397262657,inconclusive,0.0010854748158609872,-0.0028184236727971787,0.004734487803742226,inconclusive,BG00072,strict
both_flexible_vs_horizon_only,10,-0.04375342465753436,-0.04632893835616437,-0.041226027397260515,contradicted,0.05461986636168039,0.04989694203115157,0.0592576122598183,supported,BG00072,strict
both_flexible_vs_baseline,10,0.0019246575342465656,0.0007191780821919505,0.003082191780821864,inconclusive,0.0008291233186056513,-0.0020991458772319877,0.0038838657671862787,inconclusive,BG00073,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00073,strict
both_flexible_vs_horizon_only,10,0.0019246575342465656,0.0007190068493149674,0.0030823630136987347,inconclusive,0.0008291233186056513,-0.002293995905378494,0.0038780931320794043,inconclusive,BG00073,strict
both_flexible_vs_baseline,10,-0.03212602739725966,-0.034789178082191355,-0.02962191780821841,contradicted,0.1701911595282984,0.16790198918214236,0.17192153885877212,supported,BG00074,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00074,strict
both_flexible_vs_horizon_only,10,-0.031736986301369875,-0.035013698630136925,-0.02851465753424636,contradicted,0.14780266221093621,0.14629863679775118,0.14918483137601363,supported,BG00074,strict
both_flexible_vs_baseline,10,0.009621917808219183,0.007561643835616403,0.01176986301369831,supported,0.0031739454875545857,0.0003034253778006929,0.005734061248568797,inconclusive,BG00075,strict
both_flexible_vs_reservation_only,10,0.008920547945205682,0.0074465753424658755,0.010460273972602987,supported,0.0013093025983275663,-0.0011274081256258109,0.003532883867703557,inconclusive,BG00075,strict
both_flexible_vs_horizon_only,10,0.009621917808219183,0.0074135616438357815,0.011846575342465795,supported,0.0031739454875545857,0.00036719179885594337,0.00578174937174125,inconclusive,BG00075,strict
both_flexible_vs_baseline,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00076,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00076,strict
both_flexible_vs_horizon_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00076,strict
both_flexible_vs_baseline,10,-0.07258904109589048,-0.0766986301369861,-0.06869863013698636,contradicted,0.0990737389783485,0.09432149224822584,0.10287927918285639,supported,BG00077,strict
both_flexible_vs_reservation_only,10,0.005164383561644004,0.00117773972602737,0.009301369863013864,supported,0.0024875474125482964,-0.001349587140212225,0.0066115528804218,inconclusive,BG00077,strict
both_flexible_vs_horizon_only,10,-0.07110958904109599,-0.07482226027397273,-0.06706815068493141,contradicted,0.0967941129525866,0.08964454646655008,0.1037286213809077,supported,BG00077,strict
both_flexible_vs_baseline,10,-0.0006438356164380488,-0.0019794520547942616,0.0008150684931506067,inconclusive,0.10346642683604382,0.1013600913967371,0.10562765041971786,supported,BG00078,strict
both_flexible_vs_reservation_only,10,-0.0005958904109590434,-0.002000171232876877,0.0009452054794515852,inconclusive,0.0005540506425903757,-0.0015428888400061715,0.002521025852653349,inconclusive,BG00078,strict
both_flexible_vs_horizon_only,10,-0.0006438356164380488,-0.0019794520547940764,0.0008357876712329918,inconclusive,0.10346642683604382,0.10140153468511043,0.1055026891689404,supported,BG00078,strict
both_flexible_vs_baseline,10,0.0006849315068493622,-0.0008712328767120739,0.0023123287671230064,inconclusive,0.016998284917412378,0.013171403943492586,0.020561850631628704,supported,BG00079,strict
both_flexible_vs_reservation_only,10,0.00014246575342465872,-0.0008768493150685751,0.001282191780822107,inconclusive,0.01487826866480244,0.012646888434955319,0.017113323804597482,supported,BG00079,strict
both_flexible_vs_horizon_only,10,-6.575342465737765e-05,-0.0017698630136986073,0.0018138356164386143,inconclusive,0.0004041988296144772,-0.0030983533152185985,0.0036048973046857815,inconclusive,BG00079,strict
both_flexible_vs_baseline,10,-0.041383561643834076,-0.044424657534244995,-0.038068493150683426,contradicted,0.04457411167996539,0.035030016759472225,0.05449751118071797,supported,BG00080,strict
both_flexible_vs_reservation_only,10,0.00123287671232859,-0.0011095890410961283,0.0035753424657531114,inconclusive,0.0036867564551809505,-0.0046588972384302915,0.012130794056497009,inconclusive,BG00080,strict
both_flexible_vs_horizon_only,10,-0.041383561643834076,-0.044493493150683336,-0.038109589041094384,contradicted,0.04457411167996539,0.03502957306104672,0.05488004037800785,supported,BG00080,strict
both_flexible_vs_baseline,10,-0.000684931506849329,-0.0019589041095891004,0.0005753424657533706,inconclusive,0.0010415529503610022,-0.0015358803106831534,0.003248538850427128,inconclusive,BG00081,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00081,strict
both_flexible_vs_horizon_only,10,-0.000684931506849329,-0.0019318493150686396,0.0005342465753424357,inconclusive,0.0010415529503610022,-0.0015976328779254308,0.0033433500588810044,inconclusive,BG00081,strict
both_flexible_vs_baseline,10,-0.014679452054794295,-0.016816438356164,-0.012164246575341875,contradicted,0.055381796627879766,0.05091310805795515,0.05973936115464201,supported,BG00082,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00082,strict
both_flexible_vs_horizon_only,10,-0.016854794520548035,-0.018970000000000365,-0.014608219178082485,contradicted,0.04270853834678592,0.04055769434513327,0.04492633746624503,supported,BG00082,strict
both_flexible_vs_baseline,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00083,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00083,strict
both_flexible_vs_horizon_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00083,strict
both_flexible_vs_baseline,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00084,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00084,strict
both_flexible_vs_horizon_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00084,strict
both_flexible_vs_baseline,10,-0.0034657534246576804,-0.008233219178082401,0.0018636986301365556,inconclusive,0.001491740896686533,-0.0005131853858328944,0.003763816011090753,inconclusive,BG00085,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00085,strict
both_flexible_vs_horizon_only,10,-0.0034657534246576804,-0.008178424657534515,0.001753767123287452,inconclusive,0.001491740896686533,-0.0004677450150359444,0.003719621097799389,inconclusive,BG00085,strict
both_flexible_vs_baseline,10,-0.0411945205479448,-0.04273424657534199,-0.03976424657534227,contradicted,0.03241756712012319,0.02628303541266568,0.03828194534454436,supported,BG00086,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00086,strict
both_flexible_vs_horizon_only,10,-0.04212602739725997,-0.04295342465753364,-0.0413532876712326,contradicted,0.03138114424814627,0.02651634939085665,0.03615054036893386,supported,BG00086,strict
both_flexible_vs_baseline,10,-0.0011232876712326755,-0.0036219178082189485,0.0012604109589044593,inconclusive,0.035483537286855896,0.0339671373503522,0.036815488663353595,supported,BG00087,strict
both_flexible_vs_reservation_only,10,-0.001002739726027202,-0.003369863013698528,0.0014139726027396,inconclusive,0.03538492426639208,0.03391394105252681,0.03668304863264627,supported,BG00087,strict
both_flexible_vs_horizon_only,10,0.0014082191780822374,-0.0002741095890413597,0.003030273972602856,inconclusive,0.0008167954158311119,-0.0009944947472078965,0.002390483532700151,inconclusive,BG00087,strict
both_flexible_vs_baseline,10,-0.05483105022831063,-0.05853904109589081,-0.05114155251141559,contradicted,0.0920643010330914,0.08832263226696255,0.0957460362004669,supported,BG00088,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00088,strict
both_flexible_vs_horizon_only,10,-0.05483105022831063,-0.05848470319634734,-0.05120502283105041,contradicted,0.0920643010330914,0.08827443655086517,0.09589287316618116,supported,BG00088,strict
both_flexible_vs_baseline,10,-0.0013150684931509283,-0.003452191780822223,0.0011126027397258852,inconclusive,0.007591582136165354,0.005155165881759646,0.010175875896474926,supported,BG00089,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00089,strict
both_flexible_vs_horizon_only,10,-0.0015232876712330534,-0.003780958904109646,0.0011509589041093548,inconclusive,0.007207259584897896,0.0051132658441340175,0.00945340410622529,supported,BG00089,strict
both_flexible_vs_baseline,10,-0.0013150684931508617,-0.0065570776255711736,0.004036757990867456,inconclusive,0.0005047058738493982,-0.001636485714059023,0.0027066277499060705,inconclusive,BG00090,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00090,strict
both_flexible_vs_horizon_only,10,-0.0013150684931508617,-0.006465753424657728,0.004009132420091284,inconclusive,0.0005047058738493982,-0.0016790081965354143,0.00263727567176831,inconclusive,BG00090,strict
both_flexible_vs_baseline,10,0.0005022831050226384,-0.0056712328767125775,0.005872374429223376,inconclusive,0.00044154609677867775,-0.0014464136489529035,0.002609734123151934,inconclusive,BG00091,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00091,strict
both_flexible_vs_horizon_only,10,0.0005022831050226384,-0.0054984018264842725,0.0060365296803649715,inconclusive,0.00044154609677867775,-0.0014819216360388088,0.0026586808508973435,inconclusive,BG00091,strict
both_flexible_vs_baseline,10,0.0002465753424656048,-0.0010688356164387063,0.0015753424657530214,inconclusive,0.03662399331406977,0.03446626715504308,0.03894137884741784,supported,BG00092,strict
both_flexible_vs_reservation_only,10,9.589041095874329e-05,-0.0017945205479450506,0.0020136986301367626,inconclusive,0.03596036391946816,0.03387698776050107,0.03813416644152112,supported,BG00092,strict
both_flexible_vs_horizon_only,10,0.0014657534246572679,-0.00021952054794514248,0.0033154109589037693,inconclusive,0.0014038958038621596,-0.0028800538800419725,0.005424111135574168,inconclusive,BG00092,strict
both_flexible_vs_baseline,10,0.00191780821917803,-0.003246575342465763,0.00686301369862993,inconclusive,0.003995715888097906,-0.005404794206230215,0.012996725362293873,inconclusive,BG00093,strict
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00093,strict
