class1_balk_threshold,seed,class_id,arrivals,booked,balked,offered,no_offer,canceled,no_show,served,mean_accepted_booking_delay,mean_offered_booking_delay,percent_serviced,slot_utilization,balking_rate,total_booking_delay,total_offered_booking_delay
11,28,2,18495,11963,6503,18466,29,6258,858,4829,8.865501964390203,9.952399003574136,0.26109759394430926,0.4134417808219178,0.3521607278241092,106058.0,183781.0
11,29,1,17982,12815,5167,17982,0,6797,965,5038,8.951229028482247,9.87526415304193,0.2801690579468357,0.43133561643835616,0.28734289845400957,114710.0,177577.0
11,29,2,18340,11835,6505,18340,0,6175,891,4763,8.752767215885086,9.866575790621592,0.2597055616139586,0.40779109589041096,0.35468920392584513,103589.0,180953.0
11,30,1,17968,12699,5269,17968,0,6761,996,4930,9.012993149066856,9.934884238646482,0.2743766696349065,0.4220890410958904,0.2932435440783615,114456.0,178510.0
11,30,2,18309,11775,6534,18309,0,6053,868,4841,8.79031847133758,9.896225899830684,0.26440548364192473,0.4144691780821918,0.35687366868753073,103506.0,181190.0
11,31,1,18117,12755,5336,18091,26,6727,1022,4993,9.007526460211682,9.963351942955061,0.2755975051057018,0.42748287671232876,0.2949532916920016,114891.0,180247.0
11,31,2,18346,11880,6440,18320,26,6212,911,4743,8.907659932659932,9.983951965065502,0.2585304698571896,0.40607876712328766,0.35152838427947597,105823.0,182906.0
11,32,1,18256,12798,5440,18238,18,6797,1035,4953,9.039303016096264,9.990514310779691,0.27130806310254163,0.4240582191780822,0.2982783199912271,115685.0,182207.0
11,32,2,18281,11829,6425,18254,27,6155,836,4828,8.821286668357427,9.928837515065192,0.26409933811060665,0.41335616438356165,0.3519776487345239,104347.0,181241.0
11,33,1,18142,12649,5452,18101,41,6745,882,5013,9.00229267135742,9.974863267222805,0.27632014110902875,0.42919520547945206,0.3011988287939893,113870.0,180555.0
11,33,2,18511,11925,6544,18469,42,6176,937,4800,8.878071278825995,9.972440305376576,0.2593052779428448,0.410958904109589,0.354323460934539,105871.0,184181.0
11,34,1,18562,12984,5504,18488,74,6891,1028,5040,9.123921749845964,10.079511034184335,0.2715224652515893,0.4315068493150685,0.2977066205106015,118465.0,186350.0
11,34,2,18381,11843,6474,18317,64,6225,866,4740,8.920290466942498,10.031391603428508,0.2578749795984985,0.4058219178082192,0.3534421575585522,105643.0,183745.0
11,35,1,18165,12799,5351,18150,15,6709,996,5079,8.945386358309243,9.884683195592286,0.2796036333608588,0.4348458904109589,0.29482093663911846,114492.0,179407.0
11,35,2,18170,11654,6506,18160,10,6029,870,4739,8.776214175390423,9.88012114537445,0.2608145294441387,0.405736301369863,0.35825991189427314,102278.0,179423.0
11,36,1,18161,13121,5040,18161,0,6985,993,5133,8.90671442725402,9.804085678101426,0.2826386212212984,0.43946917808219177,0.2775177578327185,116865.0,178052.0
11,36,2,17969,11515,6454,17969,0,5980,852,4672,8.725662179765523,9.840169180254884,0.26000333908397794,0.4,0.35917413322945074,100476.0,176818.0
11,37,1,18241,12907,5334,18241,0,6852,968,5077,8.888045246765321,9.833835864261827,0.2783290389781262,0.43467465753424656,0.29241817882791515,114718.0,179379.0
11,37,2,18388,11725,6663,18388,0,6089,810,4814,8.762558635394456,9.888242331955624,0.26180117467913855,0.41215753424657536,0.36235588427235155,102741.0,181825.0
11,38,1,18213,12823,5378,18201,12,6839,1013,4962,8.983233252748967,9.938684687654524,0.27244276066545875,0.42482876712328765,0.2954782704247019,115192.0,180894.0
11,38,2,18136,11777,6344,18121,15,6096,871,4801,8.80360023775155,9.9084487611059,0.2647220996912219,0.4110445205479452,0.35009105457756196,103680.0,179551.0
11,39,1,18136,12875,5244,18119,17,6840,979,5040,8.896466019417476,9.836138859760473,0.2779003087781209,0.4315068493150685,0.28941994591312986,114542.0,178221.0
11,39,2,18176,11750,6417,18167,9,6099,863,4770,8.776936170212766,9.873561952991688,0.26243397887323944,0.4083904109589041,0.3532228766444652,103129.0,179373.0
11,40,1,18161,12745,5403,18148,13,6778,995,4961,9.079482149862692,10.016751157152303,0.27316777710478496,0.4247431506849315,0.29771875688781135,115718.0,181784.0
11,40,2,18156,11725,6412,18137,19,6005,869,4839,8.865842217484008,9.968958482659756,0.26652346331791144,0.41429794520547947,0.3535314550366654,103952.0,180807.0
11,41,1,18138,12944,5188,18132,6,6911,1009,5010,8.92297589616811,9.8502095742334,0.27621567978828976,0.4289383561643836,0.28612397970439,115499.0,178604.0
11,41,2,18246,11705,6535,18240,6,6060,873,4764,8.765313968389577,9.884429824561403,0.26109832292009205,0.4078767123287671,0.35827850877192985,102598.0,180292.0
11,42,1,18305,12831,5420,18251,54,6772,1040,5004,9.050035071311667,10.0040545723522,0.2733679322589456,0.4284246575342466,0.2969700290395047,116121.0,182584.0
11,42,2,18258,11804,6384,18188,70,6178,860,4753,8.91553710606574,9.99670112161865,0.2603242414284149,0.40693493150684934,0.3510006597756763,105239.0,181820.0
11,43,1,18328,12810,5485,18295,33,6763,1016,5011,9.06768149882904,10.006012571740913,0.27340680925360106,0.4290239726027397,0.2998086908991528,116157.0,183060.0
11,43,2,18251,11722,6482,18204,47,6089,875,4749,8.834328612864699,9.945891012964184,0.2602049202783409,0.40659246575342467,0.3560755877829049,103556.0,181055.0
11,44,1,18281,12820,5431,18251,30,6841,1000,4967,9.042823712948518,9.997643964714262,0.27170286089382417,0.4252568493150685,0.29757273574050735,115929.0,182467.0
11,44,2,18543,11917,6602,18519,24,6226,883,4794,8.851137031131996,9.962092985582375,0.25853421776411584,0.41044520547945207,0.3564987310329931,105479.0,184488.0
11,45,1,18332,12885,5434,18319,13,6838,1043,4989,9.04501358168413,9.986789671925324,0.27214706524110843,0.4271404109589041,0.29663191222228286,116545.0,182948.0
11,45,2,18276,11771,6499,18270,6,6155,834,4772,8.854472857021493,9.95719759168035,0.2611074633398993,0.40856164383561644,0.35571975916803505,104226.0,181918.0
11,46,1,18235,12849,5377,18226,9,6841,954,5043,8.94061794692194,9.885218918029189,0.27655607348505623,0.43176369863013697,0.2950181060024141,114878.0,180168.0
11,46,2,18212,11715,6488,18203,9,6037,870,4800,8.756209987195902,9.870625721034994,0.26356248627278717,0.410958904109589,0.3564247651486019,102579.0,179675.0
11,47,1,18272,12956,5297,18253,19,6877,993,5074,9.054260574251312,9.97490823426286,0.2776926444833625,0.4344178082191781,0.29019887141839695,117307.0,182072.0
11,47,2,18368,11793,6558,18351,17,6192,870,4719,8.838293903162894,9.946978366301565,0.2569141986062718,0.4040239726027397,0.3573647212685957,104230.0,182537.0
11,48,1,18292,12816,5468,18284,8,6710,1025,5069,9.063592384519351,10.023353751914241,0.2771156789853488,0.43398972602739727,0.29905928680813826,116159.0,183267.0
11,48,2,18240,11754,6475,18229,11,6188,833,4725,8.913050876297431,10.01217839705963,0.2590460526315789,0.4045376712328767,0.35520324757254923,104764.0,182512.0
11,49,1,18183,12783,5387,18170,13,6781,961,5032,8.99726198857858,9.948266373142543,0.276742011769235,0.43082191780821916,0.2964777105118327,115012.0,180760.0
11,49,2,18474,11885,6574,18459,15,6215,859,4798,8.823811527135044,9.943008830380844,0.2597163581249323,0.41078767123287674,0.3561406360041172,104871.0,183538.0
11,50,1,18107,12743,5362,18105,2,6777,886,5072,8.943576865730204,9.898481082573875,0.28011266361075826,0.43424657534246575,0.296161281413974,113968.0,179212.0
11,50,2,18373,11792,6579,18371,2,6069,870,4841,8.80274762550882,9.91192640574819,0.2634844608937027,0.4144691780821918,0.35811877415491805,103802.0,182092.0
11,51,1,18199,12824,5355,18179,20,6800,1013,4999,9.060433562071116,9.979646845261016,0.2746854222759492,0.42799657534246577,0.2945706584520601,116191.0,181420.0
11,51,2,18166,11628,6513,18141,25,5973,891,4753,8.834021327829378,9.930764566451684,0.26164262908730596,0.40693493150684934,0.35902100214982635,102722.0,180154.0
11,52,1,18323,12973,5335,18308,15,6810,987,5165,8.978031295768133,9.918669434127157,0.2818861540140807,0.442208904109589,0.29140266550142013,116472.0,181591.0
11,52,2,18251,11739,6494,18233,18,6217,849,4663,8.828775875287503,9.941370043328032,0.25549284970686537,0.39922945205479454,0.3561673888005265,103641.0,181261.0
11,53,1,18256,12843,5392,18235,21,6806,1011,5015,9.040956162890291,9.991499862901014,0.2747042068361087,0.4293664383561644,0.29569509185632026,116113.0,182195.0
11,53,2,18249,11782,6448,18230,19,6122,838,4798,8.851638092004753,9.959517279210093,0.26291851608307304,0.41078767123287674,0.3537026878771256,104290.0,181562.0
11,54,1,18276,12788,5454,18242,34,6732,955,5089,8.986393493900533,9.951156671417607,0.2784526154519589,0.43570205479452057,0.2989803749588861,114918.0,181529.0
11,54,2,18318,11908,6375,18283,35,6296,918,4678,8.85984212294256,9.936717168954766,0.2553772245878371,0.40051369863013697,0.3486845703659137,105503.0,181673.0
11,55,1,17871,12822,5048,17870,1,6796,993,5021,8.979800343160193,9.861835478455513,0.28095797661015054,0.42988013698630134,0.2824846110800224,115139.0,176231.0
11,55,2,18220,11658,6556,18214,6,6009,824,4815,8.672499571109967,9.801910618205776,0.2642700329308452,0.4122431506849315,0.35994290106511473,101104.0,178532.0
11,56,1,18409,13065,5337,18402,7,6872,987,5190,8.959739762724837,9.893272470383653,0.2819273181595959,0.4443493150684932,0.29002282360612974,117059.0,182056.0
11,56,2,18035,11619,6402,18021,14,6115,859,4629,8.775023668129787,9.889406803174074,0.2566675907956751,0.39631849315068496,0.3552522057599467,101957.0,178217.0
11,57,1,18189,12888,5285,18173,16,6787,1015,5077,8.986343885785226,9.914708633687338,0.27912474572543844,0.43467465753424656,0.2908160457822044,115816.0,180180.0
11,57,2,18089,11699,6373,18072,17,6131,863,4697,8.827421147106591,9.911907923860115,0.2596605671955332,0.4021404109589041,0.3526449756529438,103272.0,179128.0
11,58,1,18238,12989,5247,18236,2,6823,1000,5156,8.999384094233582,9.912206624259706,0.2827064371093322,0.44143835616438354,0.28772757183592895,116893.0,180759.0
11,58,2,18154,11530,6622,18152,2,6022,828,4673,8.795663486556808,9.922212428382547,0.25740883551834304,0.40008561643835616,0.3648082855883649,101414.0,180108.0
11,59,1,18191,12957,5234,18191,0,6923,995,5029,8.957860615883307,9.877741740421087,0.2764553900280358,0.4305650684931507,0.2877246990269914,116067.0,179686.0
11,59,2,18130,11691,6439,18130,0,6067,889,4724,8.771619194251988,9.87953667953668,0.2605626034197463,0.40445205479452057,0.35515719801434087,102549.0,179116.0
11,60,1,18286,12880,5380,18260,26,6819,1016,5038,9.004425465838509,9.944194961664842,0.2755113201356229,0.43133561643835616,0.2946330777656079,115977.0,181581.0
11,60,2,18101,11755,6312,18067,34,6136,865,4740,8.825776265418972,9.915149166989538,0.2618639854151704,0.4058219178082192,0.34936624785520565,103747.0,179137.0
11,61,1,18193,12776,5407,18183,10,6716,1013,5032,9.024107701941139,9.972941758785678,0.27658989721321386,0.43082191780821916,0.29736567123137,115292.0,181338.0
11,61,2,18169,11780,6380,18160,9,6152,863,4756,8.819524617996604,9.912444933920705,0.2617645440035225,0.4071917808219178,0.3513215859030837,103894.0,180010.0
11,62,1,18304,12942,5342,18284,20,6795,993,5141,8.967624787513522,9.905709910304092,0.28086756993006995,0.4401541095890411,0.2921680157514767,116059.0,181116.0
11,62,2,18161,11595,6547,18142,19,6046,896,4636,8.79948253557568,9.913515599162166,0.2552722867683498,0.3969178082191781,0.36087531694410757,102030.0,179851.0
11,63,1,18146,12775,5362,18137,9,6731,999,5029,8.922035225048925,9.88664056900259,0.2771409677063816,0.4305650684931507,0.2956387495175608,113979.0,179314.0
11,63,2,18375,11902,6466,18368,7,6259,848,4784,8.825155436061166,9.905270034843205,0.2603537414965986,0.4095890410958904,0.3520252613240418,105037.0,181940.0
11,64,1,18170,12910,5249,18159,11,6882,998,5021,8.959256390395042,9.882041962663143,0.2763346175013759,0.42988013698630134,0.28905776749821027,115664.0,179448.0
11,64,2,18203,11686,6500,18186,17,6040,872,4765,8.772291631011466,9.881722203893105,0.2617700379058397,0.4079623287671233,0.3574177939074013,102513.0,179709.0
11,65,1,18370,12959,5388,18347,23,6913,951,5084,9.045914036576896,9.985229192783562,0.27675557974959175,0.4352739726027397,0.29367198997111243,117226.0,183199.0
11,65,2,18463,11808,6629,18437,26,6178,801,4821,8.838329945799458,9.965666865542117,0.2611168282510968,0.4127568493150685,0.35954873352497696,104363.0,183737.0
11,66,1,18048,12834,5190,18024,24,6770,1006,5042,9.04612747389746,9.962993786063027,0.2793661347517731,0.43167808219178083,0.2879494007989348,116098.0,179573.0
11,66,2,18198,11770,6400,18170,28,6155,853,4751,8.844859813084112,9.938855255916346,0.2610726453456424,0.406763698630137,0.3522289488167309,104104.0,180589.0
11,67,1,18392,13007,5351,18358,34,6945,996,5050,8.979780118397786,9.925373134328359,0.2745759025663332,0.4323630136986301,0.2914805534371936,116800.0,182210.0
11,67,2,18304,11817,6461,18278,26,6195,869,4733,8.818651095878819,9.92417113469745,0.25857736013986016,0.40522260273972605,0.3534850640113798,104210.0,181394.0
11,68,1,18187,12798,5376,18174,13,6738,1013,5025,8.971948741990936,9.913117640585451,0.27629625556716336,0.430222602739726,0.29580719709475073,114823.0,180161.0
11,68,2,18262,11719,6513,18232,30,6094,874,4737,8.839064766618312,9.927599824484423,0.2593910853137663,0.40556506849315066,0.35722904782799475,103585.0,181000.0
11,69,1,18233,12865,5352,18217,16,6776,986,5090,8.994947532063739,9.944173025196246,0.2791641529095596,0.4357876712328767,0.2937915134215293,115720.0,181153.0
11,69,2,18479,11836,6630,18466,13,6227,894,4704,8.936633997972288,10.024369110798224,0.25455922939553005,0.40273972602739727,0.35903823242716343,105774.0,185110.0
11,70,1,18044,12907,5133,18040,4,6889,1009,5004,8.934531649492524,9.85360310421286,0.2773221015295943,0.4284246575342466,0.28453436807095345,115318.0,177759.0
11,70,2,18103,11775,6323,18098,5,6116,874,4771,8.778259023354565,9.859874019228645,0.2635474783185107,0.4084760273972603,0.3493756216156481,103364.0,178444.0
11,71,1,18222,12839,5374,18213,9,6803,991,5039,8.964561102889633,9.918574644484709,0.2765338601690264,0.4314212328767123,0.29506396529951134,115096.0,180647.0
11,71,2,18452,11805,6637,18442,10,6178,900,4717,8.898602287166455,9.996312764342262,0.2556362453934533,0.4038527397260274,0.35988504500596463,105048.0,184352.0
11,72,1,18301,12925,5352,18277,24,6904,948,5064,8.954197292069633,9.903868249712755,0.27670619091852905,0.43356164383561646,0.29282705039120205,115733.0,181013.0
11,72,2,18236,11856,6360,18216,20,6190,844,4815,8.815199055330634,9.897891963109354,0.2640381662645317,0.4122431506849315,0.34914361001317523,104513.0,180300.0
11,73,1,18011,12882,5111,17993,18,6917,954,4994,8.977643223102003,9.892291446673706,0.27727499861195937,0.42756849315068496,0.2840549102428722,115650.0,177992.0
11,73,2,18394,11942,6441,18383,11,6216,836,4880,8.743928990118908,9.849970081053147,0.2653039034467761,0.4178082191780822,0.35037806669205246,104420.0,181072.0
11,74,1,18095,12881,5203,18084,11,6868,982,5022,8.924540020184768,9.857940721079407,0.2775352307267201,0.42996575342465754,0.28771289537712896,114957.0,178271.0
11,74,2,18259,11793,6461,18254,5,6120,855,4807,8.717883490206054,9.838994193053578,0.26326742976066597,0.4115582191780822,0.3539498192177057,102810.0,179601.0
11,75,1,18445,12998,5423,18421,24,6958,990,5034,8.989459916910294,9.93735410672602,0.27291949037679586,0.4309931506849315,0.2943922696921991,116845.0,183056.0
11,75,2,18156,11747,6395,18142,14,6109,894,4733,8.844130416276496,9.939367214199097,0.26068517294558274,0.40522260273972605,0.35249696836070993,103892.0,180320.0
11,76,1,18200,12892,5244,18136,64,6885,957,5029,9.037852932050884,9.95980370533745,0.2763186813186813,0.4305650684931507,0.28914865460961625,116516.0,180631.0
11,76,2,18186,11683,6453,18136,50,5982,867,4811,8.83351878798254,9.942379797088664,0.2645441548443858,0.41190068493150683,0.35581164534627263,103202.0,180315.0
11,77,1,18317,12973,5322,18295,22,6912,1007,5045,9.011022893702306,9.944028423066412,0.2754271987770923,0.4319349315068493,0.290899152773982,116900.0,181926.0
11,77,2,18227,11660,6537,18197,30,6043,863,4744,8.811492281303602,9.933395614661757,0.26027322104570144,0.40616438356164386,0.3592350387426499,102742.0,180758.0
11,78,1,18160,12784,5355,18139,21,6756,972,5038,8.995150187734668,9.940349523126963,0.2774229074889868,0.43133561643835616,0.2952202436738519,114994.0,180308.0
11,78,2,18402,11816,6564,18380,22,6152,836,4814,8.839201083276913,9.935364526659413,0.2616019997826323,0.41215753424657536,0.3571273122959739,104444.0,182612.0
11,79,1,18385,12917,5453,18370,15,6829,997,5076,8.994348532941085,9.946924333151879,0.2760946423714985,0.4345890410958904,0.29684267827980404,116180.0,182725.0
11,79,2,18226,11689,6526,18215,11,6092,887,4699,8.844554709555993,9.96003293988471,0.2578185010424668,0.40231164383561646,0.3582761460334889,103384.0,181422.0
11,80,1,18269,12736,5512,18248,21,6730,958,5036,9.078910175879397,10.037045155633495,0.27565821884065905,0.4311643835616438,0.3020604997807979,115629.0,183156.0
11,80,2,18329,11747,6557,18304,25,6059,896,4786,8.910019579467098,10.017209353146853,0.26111626384418135,0.40976027397260273,0.3582277097902098,104666.0,183355.0
11,81,1,18205,12789,5400,18189,16,6749,987,5042,9.015091093908827,9.976194403210732,0.27695687997802804,0.43167808219178083,0.29688273132112813,115294.0,181457.0
11,81,2,18209,11845,6343,18188,21,6206,861,4769,8.88560574081891,9.97184957114581,0.261903454335768,0.40830479452054796,0.3487464262150869,105250.0,181368.0
11,82,1,18289,12794,5495,18289,0,6758,992,5035,8.914413006096607,9.893269178194544,0.27530209415495654,0.4310787671232877,0.3004538247033736,114051.0,180938.0
11,82,2,18309,11889,6420,18309,0,6234,931,4715,8.844646311716714,9.925446501720465,0.2575236222622754,0.4036815068493151,0.3506472226773718,105154.0,181725.0
11,83,1,18259,12923,5320,18243,16,6925,995,4988,8.990946374680801,9.931535383434742,0.273180349416726,0.42705479452054795,0.291618703064189,116190.0,181181.0
11,83,2,18258,11761,6480,18241,17,6093,838,4819,8.81158064790409,9.93350145277123,0.2639390951911491,0.4125856164383562,0.35524368181568994,103633.0,181197.0
11,84,1,18059,12982,5069,18051,8,6882,1017,5071,8.929979972269296,9.83480139604454,0.2808018162688964,0.4341609589041096,0.2808154672871309,115929.0,177528.0
11,84,2,17973,11562,6408,17970,3,5945,844,4760,8.747535028541774,9.852142459654981,0.26484170700495185,0.4075342465753425,0.35659432387312184,101139.0,177043.0
11,85,1,18374,12969,5402,18371,3,6954,946,5059,9.001850566736064,9.947362691198084,0.2753347120931751,0.4331335616438356,0.2940504055304556,116745.0,182743.0
11,85,2,18147,11671,6474,18145,2,6015,834,4806,8.792305715020136,9.917332598511987,0.2648371631674657,0.411472602739726,0.3567925048222651,102615.0,179950.0
11,86,1,18454,12917,5491,18408,46,6832,981,5090,8.98598745838817,9.948935245545416,0.2758209602254254,0.4357876712328767,0.29829421990438937,116072.0,183140.0
11,86,2,18402,11761,6600,18361,41,6155,858,4744,8.873225065895758,9.986438647132509,0.2577980654276709,0.40616438356164386,0.3594575458853004,104358.0,183361.0
11,87,1,18274,13005,5254,18259,15,7035,964,4996,9.031680123029604,9.954323895065448,0.27339389296267924,0.42773972602739724,0.2877485075853004,117457.0,181756.0
11,87,2,18239,11690,6533,18223,16,6022,883,4775,8.803678357570574,9.946496186138397,0.26180163386150557,0.4088184931506849,0.3585029907260056,102915.0,181255.0
11,88,1,18354,13065,5289,18354,0,6864,1054,5136,8.932567929582856,9.837692056227525,0.2798300098071265,0.4397260273972603,0.28816606734226874,116704.0,180561.0
11,88,2,17825,11488,6337,17825,0,5976,849,4646,8.727628830083566,9.822833099579242,0.26064516129032256,0.3977739726027397,0.35551192145862553,100263.0,175092.0
11,89,1,18081,12829,5250,18079,2,6849,977,4992,9.019720944734585,9.94977598318491,0.2760909241745479,0.4273972602739726,0.29039216770839094,115714.0,179882.0
11,89,2,18439,11876,6560,18436,3,6196,848,4824,8.785870663523072,9.922434367541767,0.26161939367644665,0.413013698630137,0.3558255586895205,104341.0,182930.0
11,90,1,18105,12922,5161,18083,22,6796,1025,5083,8.993576845689521,9.905214842669912,0.28075117370892017,0.43518835616438356,0.28540618260244427,116215.0,179116.0
11,90,2,17903,11571,6302,17873,30,6004,860,4693,8.773399014778326,9.875510546634588,0.26213483773669216,0.40179794520547946,0.35259889218374085,101517.0,176505.0
11,91,1,18253,12939,5314,18253,0,6910,1002,5021,8.979673854239122,9.920670574700049,0.27507806935846163,0.42988013698630134,0.2911302251684655,116188.0,181082.0
11,91,2,18303,11870,6433,18303,0,6190,857,4809,8.818786857624263,9.909577664863683,0.26274381248975576,0.4117294520547945,0.35147243621264274,104679.0,181375.0
11,92,1,18411,12920,5450,18370,41,6806,1033,5071,8.950077399380804,9.923843222645617,0.275433164955733,0.4341609589041096,0.29667936853565596,115635.0,182301.0
11,92,2,18245,11839,6357,18196,49,6251,850,4721,8.90353915026607,9.97977577489558,0.2587558235132913,0.40419520547945204,0.34936249725214336,105409.0,181592.0
11,93,1,18295,12932,5341,18273,22,6873,979,5065,9.012913702443552,9.94554807639687,0.27685159879748567,0.4336472602739726,0.2922891698133859,116555.0,181735.0
11,93,2,18099,11760,6321,18081,18,6109,835,4801,8.79404761904762,9.885681101708975,0.265263274214045,0.4110445205479452,0.34959349593495936,103418.0,178743.0
11,94,1,18083,12882,5194,18076,7,6843,989,5040,8.957848160223568,9.869716751493693,0.2787148150196317,0.4315068493150685,0.28734233237441914,115395.0,178405.0
11,94,2,18148,11666,6475,18141,7,6044,879,4725,8.77301560089148,9.873435863513588,0.2603592682389244,0.4045376712328767,0.35692629954247285,102346.0,179114.0
11,95,1,18258,12912,5346,18258,0,6830,987,5083,9.009216232961586,9.944188848723847,0.2783985102420857,0.43518835616438356,0.2928031547814657,116327.0,181561.0
11,95,2,18169,11645,6524,18169,0,6042,854,4740,8.892056676685273,9.991689140844295,0.2608839231658319,0.4058219178082192,0.35907314656833067,103548.0,181539.0
11,96,1,18217,12870,5347,18217,0,6861,1028,4976,8.982905982905983,9.932864906406104,0.2731514519404951,0.426027397260274,0.293517044518856,115610.0,180947.0
11,96,2,18340,11882,6458,18340,0,6235,856,4781,8.81568759468103,9.92093784078517,0.26068702290076334,0.4093321917808219,0.3521264994547437,104748.0,181950.0
11,97,1,18451,12891,5498,18389,62,6853,1027,4993,9.091536731052672,10.033715808363695,0.27060863909815186,0.42748287671232876,0.2989830877154821,117199.0,184510.0
11,97,2,18191,11690,6448,18138,53,6019,873,4787,8.916082121471343,10.00854559488367,0.2631521081853664,0.4098458904109589,0.35549674716065716,104229.0,181535.0
11,98,1,18205,12772,5426,18198,7,6831,992,4938,9.004071406201065,9.94823606989779,0.2712441636912936,0.42277397260273974,0.2981646334762062,115000.0,181038.0
11,98,2,18490,11839,6646,18485,5,6111,874,4848,8.799898640087845,9.916364619962131,0.2621957815035154,0.41506849315068495,0.3595347579118204,104182.0,183304.0
11,99,1,18020,12707,5303,18010,10,6677,984,5036,8.988825057055166,9.933092726263187,0.2794672586015538,0.4311643835616438,0.29444752915047195,114221.0,178895.0
11,99,2,18329,11733,6584,18317,12,6085,891,4748,8.873604363760334,9.972266200797074,0.2590430465382727,0.4065068493150685,0.3594475077796582,104114.0,182662.0
11,100,1,18439,12740,5669,18409,30,6828,949,4945,9.022605965463109,10.024227280134717,0.26818157166874557,0.4233732876712329,0.307947199739258,114948.0,184536.0
11,100,2,18593,12048,6513,18561,32,6264,863,4903,8.945966135458168,10.028931630838855,0.2637013929973646,0.41977739726027397,0.3508970421852271,107781.0,186147.0
12,1,1,18103,13761,4085,17846,257,7537,1034,5170,9.444226437032192,10.258153087526617,0.2855880240844059,0.4426369863013699,0.22890283536927042,129962.0,183067.0
12,1,2,18529,11659,6608,18267,262,6180,827,4641,9.12050776224376,10.327366288936334,0.2504722327162826,0.3973458904109589,0.36174522362730605,106336.0,188650.0
12,2,1,18389,13835,4257,18092,297,7616,1020,5180,9.454644018792916,10.288856953349546,0.28169014084507044,0.4434931506849315,0.2352973690028742,130805.0,186146.0
12,2,2,17966,11496,6165,17661,305,6039,826,4621,9.0678496868476,10.255081818696564,0.25720805966826227,0.3956335616438356,0.3490742313572278,104244.0,181115.0
12,3,1,18268,13806,4224,18030,238,7519,1039,5232,9.423946110386789,10.261730449251248,0.28640245237573897,0.44794520547945205,0.23427620632279533,130107.0,185019.0
12,3,2,18130,11500,6401,17901,229,6103,804,4575,9.136869565217392,10.344450030724541,0.2523441809156095,0.3916952054794521,0.357577788950338,105074.0,185176.0
12,4,1,18201,13766,4186,17952,249,7642,1042,5061,9.495641435420602,10.312778520499108,0.27806164496456237,0.43330479452054793,0.23317736185383245,130717.0,185135.0
12,4,2,18413,11750,6409,18159,254,6173,823,4740,9.02663829787234,10.245883583897792,0.25742681800901535,0.4058219178082192,0.3529379371110744,106063.0,186055.0
12,5,1,18121,13642,4235,17877,244,7509,987,5134,9.44319014807213,10.285786205739218,0.2833176976988025,0.43955479452054796,0.23689657101303352,128824.0,183879.0
12,5,2,18430,11801,6360,18161,269,6250,831,4701,9.133209050080502,10.307802433786685,0.2550732501356484,0.40248287671232874,0.35020098012224,107781.0,187200.0
12,6,1,17984,13804,4017,17821,163,7599,1044,5140,9.443132425383947,10.244879636384042,0.28580960854092524,0.4400684931506849,0.22540822624992987,130353.0,182574.0
12,6,2,18113,11569,6361,17930,183,6098,835,4628,9.075978909153774,10.266201896263246,0.25550709435212277,0.39623287671232876,0.3547685443390965,105000.0,184073.0
12,7,1,18072,13663,4158,17821,251,7543,983,5126,9.46754007172656,10.29173447056843,0.283643204957946,0.4388698630136986,0.23332024016609618,129355.0,183409.0
12,7,2,18277,11606,6413,18019,258,6044,827,4721,9.165690160261933,10.346689605416504,0.2583027849209389,0.40419520547945204,0.3559021033353682,106377.0,186437.0
12,8,1,18153,13670,4225,17895,258,7515,1024,5113,9.532479882955377,10.351159541771445,0.2816614333718945,0.4377568493150685,0.23609946912545404,130309.0,185234.0
12,8,2,18199,11551,6349,17900,299,6020,832,4682,9.063717427062592,10.268324022346368,0.257266882795758,0.40085616438356164,0.3546927374301676,104695.0,183803.0
12,9,1,18131,13833,4127,17960,171,7658,1039,5124,9.440468445022772,10.258407572383074,0.2826098946555623,0.4386986301369863,0.22978841870824054,130590.0,184241.0
12,9,2,18221,11710,6323,18033,188,6218,825,4659,8.994790777113579,10.210891144013752,0.255693979474233,0.3988869863013699,0.350634947041535,105329.0,184133.0
12,10,1,18478,13738,4438,18176,302,7464,1070,5188,9.415344300480418,10.290602992957746,0.28076631670094165,0.44417808219178084,0.2441681338028169,129348.0,187042.0
12,10,2,18443,11618,6535,18153,290,6217,824,4563,9.17688070235841,10.368754475844213,0.247410941820745,0.39066780821917807,0.35999559301492867,106617.0,188224.0
12,11,1,18150,13554,4226,17780,370,7394,1045,5095,9.46672568983326,10.30652418447694,0.2807162534435262,0.4362157534246575,0.23768278965129358,128312.0,183250.0
12,11,2,18355,11658,6366,18024,331,6132,795,4721,9.141876822782638,10.325676875277408,0.2572051212203759,0.40419520547945204,0.3531957390146471,106576.0,186110.0
12,12,1,18058,13724,4065,17789,269,7617,1022,5067,9.47886913436316,10.283489797065602,0.28059585779156054,0.43381849315068494,0.22851200179886447,130088.0,182933.0
12,12,2,18244,11662,6295,17957,287,6102,814,4730,9.016120734007888,10.233613632566687,0.2592633194474896,0.4049657534246575,0.35055967032355073,105146.0,183765.0
12,13,1,18439,13916,4271,18187,252,7634,1074,5192,9.435182523713712,10.272337383845604,0.28157709203319053,0.44452054794520546,0.23483807114972233,131300.0,186823.0
12,13,2,18194,11490,6455,17945,249,6089,824,4561,9.08485639686684,10.303315686820842,0.2506870396834121,0.39049657534246573,0.35971022568960714,104385.0,184893.0
