class1_balk_threshold,seed,class_id,arrivals,booked,balked,offered,no_offer,canceled,no_show,served,mean_accepted_booking_delay,mean_offered_booking_delay,percent_serviced
7,11,1,18348,11260,7088,18348,0,5574,830,4849,8.271492007104795,9.206017004578156,0.26427948550250707
7,11,2,18421,11981,6440,18421,0,5993,952,5027,8.308321509056006,9.242929265512187,0.2728950654144726
7,12,1,18250,11030,7220,18250,0,5458,857,4714,8.081051677243881,9.010520547945205,0.2583013698630137
7,12,2,18156,11976,6180,18156,0,5873,976,5127,8.014028056112224,8.916281119189248,0.2823859881031064
7,13,1,18232,11120,7112,18232,0,5473,881,4765,8.091276978417266,9.00943396226415,0.26135366388767
7,13,2,18274,11900,6374,18274,0,5872,955,5067,8.145546218487395,9.033873262558826,0.2772791944839663
7,14,1,18067,11106,6961,18067,0,5524,882,4698,8.220961642355483,9.122543864504346,0.26003210272873195
7,14,2,18381,12056,6325,18381,0,5992,946,5117,8.204379562043796,9.103802839889015,0.278385289157282
7,15,1,18348,11331,7017,18348,0,5731,840,4758,8.2234577707175,9.136036625245259,0.2593198168737737
7,15,2,18331,12024,6307,18331,0,5966,996,5059,8.17065868263473,9.099394468386885,0.27598057934646225
7,16,1,18124,11140,6984,18124,0,5486,903,4737,8.178007181328546,9.082432134186714,0.261366144338998
7,16,2,18131,11901,6230,18131,0,5860,970,5054,8.146374254264348,9.047156803265127,0.2787491037449672
7,17,1,18361,11136,7225,18361,0,5485,867,4778,7.998832614942529,8.918740809324111,0.2602254779151462
7,17,2,18393,12056,6337,18393,0,6019,1004,5027,8.025381552753815,8.9120317512097,0.2733104985592345
7,18,1,18143,11210,6933,18143,0,5461,883,4856,7.953434433541481,8.87499311029047,0.267651435815466
7,18,2,18129,11842,6287,18129,0,5905,997,4933,8.052693801722683,8.940482100501958,0.2721054663798334
7,19,1,18230,11237,6993,18230,0,5529,879,4823,8.105010234048233,9.055732309380142,0.2645639056500274
7,19,2,18186,11975,6211,18186,0,6002,976,4989,8.20759916492693,9.09969207082371,0.2743319036621577
7,20,1,18079,10949,7130,18079,0,5351,908,4689,8.130696867293818,9.06504784556668,0.25936169035898005
7,20,2,18395,11978,6417,18395,0,5892,976,5106,8.199615962598097,9.088502310410437,0.27757542810546343
7,21,1,18279,11157,7122,18279,0,5551,815,4791,8.171103343192614,9.110016959352262,0.26210405383226654
7,21,2,18468,12066,6402,18468,0,6000,986,5080,8.218050721034311,9.128925709335066,0.2750703920294564
7,22,1,18088,11074,7014,18088,0,5489,855,4723,8.118385407260249,9.034663865546218,0.2611123396727112
7,22,2,18411,12079,6332,18411,0,5981,1013,5084,8.082043215497972,8.993482157405898,0.27613926457009397
7,23,1,18110,11133,6977,18110,0,5576,902,4653,8.2303961196443,9.143290999447819,0.25692987299834347
7,23,2,18648,12253,6395,18648,0,6136,1036,5077,8.197012976413939,9.116259116259116,0.27225439725439726
7,24,1,18198,11087,7111,18198,0,5562,849,4671,8.096689816902678,9.017034838993297,0.25667655786350146
7,24,2,18228,12043,6185,18228,0,5880,994,5161,8.107033131279582,8.994843098529735,0.28313583497915296
7,25,1,18108,11030,7078,18108,0,5410,893,4722,7.993563009972801,8.92180251822399,0.2607687210072896
7,25,2,18227,11948,6279,18227,0,5900,1011,5031,8.051305657850687,8.939649969824984,0.27601909255500084
7,26,1,18456,11297,7159,18456,0,5615,879,4797,8.16287509958396,9.096553966189857,0.25991547464239273
7,26,2,18435,12133,6302,18435,0,6117,988,5018,8.210994807549659,9.104692161649037,0.2721996202874966
7,27,1,18186,11099,7087,18186,0,5406,931,4747,8.27840345977115,9.182722973716045,0.2610249642582206
7,27,2,18237,11928,6309,18237,0,5944,983,4997,8.273809523809524,9.168887426660087,0.27400339968196524
7,28,1,18340,11246,7094,18340,0,5545,898,4792,8.180064022763649,9.101417666303162,0.26128680479825517
7,28,2,18129,11918,6211,18129,0,5953,956,5003,8.174190300385971,9.078989464394065,0.27596668321473883
7,29,1,18092,11129,6963,18092,0,5529,884,4708,8.068829185012131,8.962690692018572,0.2602255140393544
7,29,2,18013,11841,6172,18013,0,5756,998,5087,8.06283253103623,8.945317270859935,0.282407150391384
7,30,1,18361,11296,7065,18361,0,5518,881,4889,8.237075070821529,9.172703011818529,0.2662709002777626
7,30,2,18254,11893,6361,18254,0,5969,988,4932,8.288909442529219,9.201490084365071,0.2701873561959023
7,31,1,18273,11204,7069,18273,0,5497,897,4809,8.214566226347733,9.146773928747333,0.26317517648990313
7,31,2,18120,11848,6272,18120,0,5882,1003,4960,8.242741390952059,9.152317880794701,0.2737306843267108
7,32,1,18404,11308,7096,18404,0,5608,903,4796,8.218340997523876,9.154694631601826,0.26059552271245384
7,32,2,18276,11975,6301,18276,0,6009,944,5015,8.271649269311064,9.188826876778288,0.27440358940687243
7,33,1,18351,11188,7163,18351,0,5559,859,4767,8.208169467286378,9.123916952754618,0.25976786006212194
7,33,2,18206,11908,6298,18206,0,5883,1000,5022,8.23614376889486,9.136383609798967,0.27584312863891025
7,34,1,18423,11225,7198,18423,0,5523,860,4837,8.177193763919822,9.131194702274332,0.2625522444770124
7,34,2,18221,11980,6241,18221,0,5992,971,5012,8.249332220367279,9.150211294660007,0.27506723011909334
7,35,1,18150,11071,7079,18150,0,5486,878,4695,8.129708246770843,9.067382920110193,0.25867768595041324
7,35,2,18350,12005,6345,18350,0,5909,1025,5067,8.108954602249064,9.0174931880109,0.2761307901907357
7,36,1,18242,11239,7003,18242,0,5590,831,4809,7.9991992170121895,8.904889814713298,0.2636224098234843
7,36,2,18089,11951,6138,18089,0,5910,995,5045,8.001506150112961,8.890651777323235,0.2788987782630328
7,37,1,18208,11133,7075,18208,0,5575,892,4663,8.105721728195455,9.017245166959578,0.25609622144112476
7,37,2,18202,12010,6192,18202,0,5890,916,5201,8.07060782681099,8.967531040544994,0.2857378310075816
7,38,1,18211,11198,7013,18211,0,5574,885,4733,8.13681014466869,9.062599527757948,0.2598978639283949
7,38,2,18331,11987,6344,18331,0,5950,1041,4989,8.224159506131643,9.11543287327478,0.2721619115160111
7,39,1,18444,11228,7216,18444,0,5550,856,4820,8.191040256501603,9.137497289091304,0.2613315983517675
7,39,2,18207,12073,6134,18207,0,6054,961,5057,8.204423092851819,9.10990278464327,0.27775031581259957
7,40,1,18396,11239,7157,18396,0,5590,872,4771,8.319957291573983,9.247553816046967,0.25934985866492716
7,40,2,18247,11912,6335,18247,0,5881,1003,5026,8.330003357958361,9.242121992656328,0.27544253849947936
7,41,1,18208,11066,7142,18208,0,5435,839,4788,7.9720766311223565,8.904657293497364,0.26296133567662566
7,41,2,18131,12006,6125,18131,0,5944,1009,5043,8.05072463768116,8.911146654900447,0.2781424080304451
7,42,1,18287,11144,7143,18287,0,5525,892,4725,8.107232591529074,9.011592934871766,0.25838027013725595
7,42,2,18032,11845,6187,18032,0,5813,997,5033,8.061207260447446,8.957464507542147,0.2791149068322981
7,43,1,18183,11091,7092,18183,0,5547,899,4637,8.280227211252367,9.198042127261727,0.2550184238024528
7,43,2,18337,12014,6323,18337,0,5885,1030,5090,8.176627268187115,9.104106451436985,0.2775808474668703
7,44,1,18223,11168,7055,18223,0,5495,909,4762,8.036174785100286,8.938374581572738,0.2613181144707238
7,44,2,18153,11875,6278,18153,0,5889,953,5031,8.079578947368422,8.96232027764006,0.2771442736737729
7,45,1,18411,11264,7147,18411,0,5538,840,4876,8.140092329545455,9.092281788061484,0.2648416707403183
7,45,2,18304,11904,6400,18304,0,5930,1010,4949,8.243867607526882,9.158435314685315,0.2703780594405594
7,46,1,18295,11290,7005,18295,0,5580,937,4765,8.199911426040744,9.115004099480732,0.26045367586772344
7,46,2,18439,11997,6442,18439,0,6014,965,5008,8.183379178127865,9.112533217636532,0.2715982428548186
7,47,1,18251,11309,6942,18251,0,5716,851,4737,8.120258201432488,9.037039066352529,0.2595474220590653
7,47,2,18210,12036,6174,18210,0,5935,1054,5041,8.168328348288467,9.058813838550247,0.2768259198242724
7,48,1,18246,11188,7058,18246,0,5519,875,4792,8.227922774401144,9.147922832401623,0.2626329058423764
7,48,2,18171,11941,6230,18171,0,5946,1010,4981,8.235909890293945,9.1428099719333,0.27411810026966044
7,49,1,18399,11412,6987,18399,0,5674,843,4880,8.14572379950929,9.054731235393229,0.2652318060764172
7,49,2,18075,11765,6310,18075,0,5819,948,4990,8.2027199320017,9.102627939142462,0.2760719225449516
7,50,1,18293,11233,7060,18293,0,5589,842,4802,8.153832457936437,9.071010769146667,0.26250478325042365
7,50,2,18368,11942,6426,18368,0,5911,951,5078,8.132976050912745,9.06326219512195,0.2764590592334495
7,51,1,18276,11147,7129,18276,0,5438,879,4823,8.178792500224276,9.099091704968265,0.26389800831691834
7,51,2,18203,11886,6317,18203,0,5899,916,5060,8.210247349823321,9.099379223204966,0.2779761577761907
7,52,1,18215,11231,6979,18210,5,5536,886,4801,8.227317246905885,9.142998352553542,0.2635739774910788
7,52,2,18226,12048,6174,18222,4,6055,985,4999,8.233233731739707,9.130172319174624,0.27427850323713376
7,53,1,18234,11120,7114,18234,0,5510,878,4723,8.058543165467626,9.00235823187452,0.25902160798508284
7,53,2,18163,11951,6212,18163,0,5877,978,5090,8.137561710317128,9.022518306447173,0.2802400484501459
7,54,1,18117,11127,6990,18117,0,5457,857,4809,8.054462119169587,8.998951261246344,0.26544129822818346
7,54,2,18135,12031,6104,18135,0,6016,1009,5002,8.182445349513756,9.05475599669148,0.2758202371105597
7,55,1,18276,11301,6975,18276,0,5616,910,4771,8.179541633483762,9.071022105493544,0.26105274677172247
7,55,2,17986,11819,6167,17986,0,5826,1006,4980,8.114815128183434,9.024574669187146,0.2768820193483821
7,56,1,18175,11083,7092,18175,0,5411,825,4844,8.038527474510511,8.973204951856946,0.26651994497936726
7,56,2,18030,11973,6057,18030,0,5980,954,5036,8.126117096801137,8.986411536328342,0.279312257348863
7,57,1,18354,11329,7025,18354,0,5792,887,4644,8.205137258363491,9.138443935926773,0.2530238640078457
7,57,2,18401,12208,6193,18401,0,6057,927,5215,8.19675622542595,9.10754850279876,0.28340851040704307
7,58,1,18025,11133,6892,18025,0,5495,906,4727,8.18009521243151,9.069126213592233,0.262246879334258
7,58,2,18107,11953,6154,18107,0,5916,1017,5011,8.1629716389191,9.06080521345336,0.2767438007400453
7,59,1,18179,11191,6988,18179,0,5546,881,4760,8.090429809668484,9.012101875790748,0.2618405852907201
7,59,2,18181,11977,6204,18181,0,5942,1010,5015,8.110712198380229,8.99961498267422,0.27583741268357076
7,60,1,18098,11057,7041,18098,0,5510,822,4721,8.065931084380935,8.982650016576418,0.26085755332080895
7,60,2,18196,11959,6237,18196,0,5836,1044,5078,8.099757504808094,8.980929874697736,0.27907232358760165
7,61,1,18375,11215,7160,18375,0,5575,902,4735,8.203566651805618,9.128054421768708,0.257687074829932
7,61,2,18360,12026,6334,18360,0,6007,1013,5001,8.167470480625312,9.087690631808279,0.27238562091503266
7,62,1,18011,11065,6946,18011,0,5470,871,4724,8.168278355173973,9.072233635000833,0.2622841596801954
7,62,2,18522,12115,6407,18522,0,6015,1031,5068,8.139826661163847,9.058632977000324,0.273620559334845
7,63,1,17891,11028,6863,17891,0,5382,876,4766,7.971345665578528,8.888491420267174,0.2663909228103516
7,63,2,18092,11960,6132,18092,0,5917,986,5054,8.048411371237458,8.919854079151007,0.2793499889453902
7,64,1,18025,11119,6906,18025,0,5416,876,4826,7.999370446982642,8.918668515950069,0.2677392510402219
7,64,2,18333,11914,6419,18333,0,5948,942,5022,8.083263387611213,8.983526973217694,0.27393225331369664
7,65,1,18402,11292,7110,18402,0,5649,835,4798,8.331650726177825,9.259156613411585,0.2607325290729269
7,65,2,18486,12125,6361,18486,0,6061,971,5090,8.252536082474228,9.198744996213351,0.27534350319160444
7,66,1,18123,11017,7106,18123,0,5424,878,4708,8.101025687573749,9.00811123986095,0.2597803895602273
7,66,2,18158,11940,6218,18158,0,5845,963,5132,8.06926298157454,8.963872673201895,0.28263024562176453
7,67,1,18057,11148,6909,18057,0,5528,827,4792,8.029422317904556,8.950933156116742,0.2653818463753669
7,67,2,18225,12008,6217,18225,0,5947,941,5116,8.097101932045303,8.979423868312757,0.2807133058984911
7,68,1,18346,11178,7168,18346,0,5480,822,4874,8.056271247092504,8.995857407609288,0.2656709909517061
7,68,2,18296,11981,6315,18296,0,6004,973,4997,8.174943660796261,9.057389593353738,0.27311980760822036
7,69,1,18170,11122,7048,18170,0,5500,889,4731,8.134598093868009,9.042487616951018,0.26037424325811775
7,69,2,18023,11936,6087,18023,0,5862,973,5096,8.127848525469169,9.01004272318704,0.2827498196748599
7,70,1,18267,11086,7181,18267,0,5428,865,4790,8.115731553310482,9.047298406963376,0.26222149230853453
7,70,2,18324,11955,6369,18324,0,5929,956,5061,8.150313676286073,9.04404060248854,0.27619515389652916
7,71,1,18157,11117,7040,18157,0,5521,874,4720,8.190878834217864,9.10596464173597,0.2599548383543537
7,71,2,18458,12044,6414,18458,0,5968,982,5085,8.145217535702425,9.070917759237187,0.27549030230794236
7,72,1,18392,11202,7190,18392,0,5538,882,4776,8.159257275486521,9.108851674641148,0.25967812092214004
7,72,2,18344,11979,6365,18344,0,5947,1016,5012,8.242173804157275,9.137211077191452,0.273222852158744
7,73,1,18477,11243,7234,18477,0,5547,882,4805,8.204571733523082,9.13259728310873,0.2600530389132435
7,73,2,18281,12010,6271,18281,0,5999,967,5038,8.20233139050791,9.10530058530715,0.2755866746895684
7,74,1,18357,11237,7120,18357,0,5566,843,4828,8.11150662988342,9.038677343792559,0.2630059377893991
7,74,2,18136,11953,6183,18136,0,5968,982,5003,8.130260185727433,9.026521835024262,0.27586016762240845
7,75,1,18061,11111,6950,18061,0,5514,850,4742,8.136081360813607,9.041138364431648,0.2625546758208294
7,75,2,18215,12029,6186,18215,0,5933,1003,5087,8.120708288303268,9.013999451001922,0.2792753225363711
7,76,1,18376,11341,7033,18374,2,5683,857,4800,8.300238074243893,9.214379013823882,0.26121027427078797
7,76,2,18323,11971,6350,18321,2,5963,984,5023,8.292373235318687,9.221439877735932,0.2741363313867816
7,77,1,18224,11202,7022,18224,0,5524,871,4799,8.276647027316551,9.19671861281826,0.2633340649692713
7,77,2,18235,12034,6201,18235,0,6011,1027,4988,8.279125810204421,9.184754592816013,0.27353989580477106
7,78,1,18279,11177,7102,18279,0,5510,911,4755,8.151113894604993,9.074292904425844,0.26013458066633843
7,78,2,18251,11939,6312,18251,0,5910,1002,5026,8.201691933997822,9.09369349624678,0.275382170839954
7,79,1,18114,11080,7034,18114,0,5478,876,4724,8.218501805054151,9.150160097162416,0.26079275698354865
7,79,2,18685,12306,6379,18685,0,6229,999,5075,8.231188038355274,9.137543484078137,0.2716082419052716
7,80,1,18152,11174,6978,18152,0,5520,883,4756,8.207356362985502,9.142188188629353,0.2620096959012781
7,80,2,18498,12032,6466,18498,0,5979,976,5070,8.285987367021276,9.193588496053627,0.27408368472267275
7,81,1,18190,11194,6996,18190,0,5545,888,4758,8.157227085938896,9.069598680593733,0.2615722924683892
7,81,2,18237,11835,6402,18237,0,5813,992,5024,8.135530207013097,9.064374623019138,0.2754839063442452
7,82,1,18154,11053,7101,18154,0,5427,819,4804,8.048493621641184,8.982097609342294,0.2646248760603724
7,82,2,18153,12021,6132,18153,0,5956,1080,4974,8.080775309874387,8.948989147799262,0.2740042968104446
7,83,1,18241,11123,7118,18241,0,5418,839,4864,8.108963409152206,9.027355956362042,0.26665204758511046
7,83,2,18055,11904,6151,18055,0,5935,1015,4950,8.14927755376344,9.028690113541955,0.27416228191636666
7,84,1,18318,11247,7071,18318,0,5588,855,4803,8.090335200497911,9.02795064963424,0.26220111365869636
7,84,2,18078,11953,6125,18078,0,5951,937,5064,8.152012047184806,9.037836043810156,0.280119482243611
7,85,1,18297,11210,7087,18297,0,5565,855,4783,8.224799286351471,9.147291905776903,0.26140897414876757
7,85,2,18353,11990,6363,18353,0,5969,1062,4955,8.25746455379483,9.158175775077645,0.2699831090284967
7,86,1,18198,11245,6953,18198,0,5547,834,4861,8.01360604713206,8.940597867897571,0.2671172656335861
7,86,2,18180,11889,6291,18180,0,5896,938,5053,8.07502733619312,8.976512651265127,0.2779427942794279
7,87,1,18262,11261,7001,18262,0,5570,864,4827,8.134091110913774,9.065162632789399,0.264319351659183
7,87,2,18167,11952,6215,18167,0,5981,970,4999,8.168256358768406,9.081191170804205,0.27516926294930366
7,88,1,18341,11338,7003,18341,0,5705,886,4742,8.24034221203034,9.163458917180089,0.25854642604001965
7,88,2,18470,12084,6386,18470,0,6031,999,5047,8.24114531612049,9.172333513806173,0.27325392528424475
7,89,1,18429,11263,7166,18429,0,5557,806,4897,8.068365444375388,9.024743610613706,0.26572250257745944
7,89,2,18088,11940,6148,18088,0,5975,978,4980,8.171691792294807,9.057551968155684,0.2753206545776205
7,90,1,18333,11214,7119,18333,0,5557,869,4783,8.27055466381309,9.194185348824524,0.26089565264822995
7,90,2,18333,11997,6336,18333,0,5975,936,5084,8.211969659081436,9.147602683685157,0.2773141329842361
7,91,1,18242,11106,7136,18242,0,5456,886,4757,8.235008103727715,9.180681942769434,0.2607718451924131
7,91,2,18617,12196,6421,18617,0,6184,973,5035,8.273450311577566,9.190202503088575,0.2704517376591288
7,92,1,18157,11201,6956,18157,0,5515,895,4785,8.160610659762522,9.073084760698354,0.2635347248994878
7,92,2,18280,11922,6358,18280,0,5917,967,5038,8.19954705586311,9.105525164113786,0.27560175054704594
7,93,1,17990,10937,7053,17990,0,5399,814,4719,8.00859467861388,8.91384102279044,0.2623123957754308
7,93,2,18285,12082,6203,18285,0,5939,1010,5127,7.96548584671412,8.853213016133443,0.2803937653814602
7,94,1,18598,11493,7105,18598,0,5660,920,4908,8.230227094753328,9.143778900957091,0.26389934401548554
7,94,2,18246,11830,6416,18246,0,5973,994,4861,8.229416737109045,9.164748438013811,0.2664145566151485
7,95,1,18265,11144,7121,18265,0,5571,870,4695,8.199389806173725,9.13205584451136,0.2570490008212428
7,95,2,18238,12106,6132,18238,0,5974,969,5149,8.176606641334875,9.072376357056696,0.28232262309463757
7,96,1,18078,11009,7069,18078,0,5341,903,4761,8.00499591243528,8.930191392853192,0.2633587786259542
7,96,2,18170,11947,6223,18170,0,5931,965,5044,8.060182472587261,8.94083654375344,0.277600440286186
7,97,1,18275,11245,7030,18275,0,5555,900,4782,8.159004001778568,9.089466484268126,0.2616689466484268
7,97,2,18078,11868,6210,18078,0,5855,940,5066,8.193545669025951,9.099734483903086,0.2802301139506583
7,98,1,18244,11060,7184,18244,0,5300,948,4805,8.04484629294756,8.969853102389827,0.26337426003069503
7,98,2,18051,11814,6237,18051,0,5878,971,4959,8.130523108176739,9.006869425516593,0.2747216220707994
7,99,1,18426,11337,7089,18426,0,5562,863,4909,8.27167681044368,9.195864539238034,0.26641701942906765
7,99,2,18130,11877,6253,18130,0,5955,997,4915,8.313968173781259,9.224103695532268,0.2710976282404854
7,100,1,18256,11150,7106,18256,0,5534,857,4759,8.1552466367713,9.083369851007888,0.2606814198071867
7,100,2,18376,12068,6308,18376,0,6011,1042,5015,8.169207822340073,9.072975620374402,0.2729103178058337
8,1,1,18387,11413,6974,18387,0,5694,876,4840,8.26942959782704,9.236852123783107,0.2632294555936259
8,1,2,18274,11954,6320,18274,0,5993,944,5008,8.29437845072779,9.2134179708876,0.2740505636423334
8,2,1,18322,11508,6814,18322,0,5734,892,4876,8.33481056656239,9.296637921624276,0.2661281519484772
8,2,2,18415,12000,6415,18415,0,6070,967,4959,8.30375,9.25126255769753,0.2692913385826772
