class1_high_balk,seed,class_id,arrivals,booked,balked,offered,no_offer,canceled,no_show,served,mean_accepted_booking_delay,mean_offered_booking_delay,percent_serviced
0.7,38,2,18216,12152,6064,18216,0,5927,1075,5150,7.805628703094141,8.550779534475186,0.28271848924022835
0.7,39,1,17992,9900,8092,17992,0,4516,793,4590,7.2414141414141415,8.504891062694531,0.2551133837261005
0.7,39,2,18031,12104,5927,18031,0,5808,1032,5264,7.772224058162591,8.521102545615884,0.2919416560368255
0.7,40,1,18514,9859,8655,18514,0,4330,801,4728,7.303884775332183,8.59662957761694,0.255374311331965
0.7,40,2,18061,11913,6148,18061,0,5773,1056,5084,7.845546881557962,8.599800675488622,0.2814905044017496
0.7,41,1,18386,9884,8502,18386,0,4509,794,4581,7.1905099150141645,8.510388338953552,0.24915696725769607
0.7,41,2,18224,12220,6004,18224,0,5911,1111,5198,7.795335515548281,8.53714881474978,0.28522827041264265
0.7,42,1,18397,9765,8632,18397,0,4413,835,4517,7.2089093701996925,8.541012121541556,0.2455291623634288
0.7,42,2,18104,12192,5912,18104,0,5879,1125,5188,7.823572834645669,8.551204153778171,0.2865665046398586
0.7,43,1,18347,9804,8543,18347,0,4396,810,4598,7.205324357405141,8.522156210824658,0.25061317926636506
0.7,43,2,18238,12209,6029,18238,0,5944,979,5286,7.770660987795888,8.517600614102424,0.28983441166794605
0.7,44,1,18267,10011,8256,18267,0,4547,744,4719,7.216661672160623,8.491377894563968,0.25833470192149777
0.7,44,2,18060,12166,5894,18060,0,5943,1009,5211,7.7726450764425445,8.51046511627907,0.28853820598006646
0.7,45,1,18256,9698,8558,18256,0,4323,815,4560,7.242936687976902,8.562883435582823,0.24978089395267308
0.7,45,2,18384,12172,6212,18384,0,5877,1105,5190,7.876191258626355,8.613522628372499,0.2823107049608355
0.7,46,1,18152,9925,8227,18152,0,4567,745,4613,7.284836272040303,8.54732260907889,0.25413177611282506
0.7,46,2,17955,12144,5811,17955,0,5844,1114,5186,7.808712121212121,8.539236981342244,0.288833194096352
0.7,47,1,18158,9742,8416,18158,0,4397,791,4554,7.256312872100184,8.547527260711533,0.25079854609538493
0.7,47,2,18371,12346,6025,18371,0,6019,1068,5259,7.7604892272800905,8.51026073703119,0.28626639812748356
0.7,48,1,18213,9721,8492,18213,0,4295,769,4657,7.275074580804444,8.561357272278043,0.25569648053588095
0.7,48,2,18163,12114,6049,18163,0,5868,1106,5140,7.844972758791481,8.57374883003909,0.28299289764906677
0.7,49,1,18253,9612,8641,18253,0,4259,823,4530,7.2239908447773615,8.565879581438667,0.24817838163589548
0.7,49,2,18664,12464,6200,18664,0,6148,1035,5281,7.790837612323491,8.544256322331762,0.2829511358765538
0.7,50,1,18201,9870,8331,18201,0,4501,777,4592,7.248936170212766,8.523103126201857,0.25229383000934014
0.7,50,2,18226,12220,6006,18226,0,5905,1078,5237,7.770212765957447,8.516844068912542,0.2873367716449029
0.7,51,1,18207,9836,8371,18207,0,4425,784,4627,7.236173241154941,8.527050035700555,0.25413302575932334
0.7,51,2,18288,12217,6071,18288,0,5949,1085,5183,7.792174838340018,8.539698162729659,0.283409886264217
0.7,52,1,18084,9723,8361,18084,0,4367,816,4540,7.2409750077136685,8.538155275381552,0.2510506525105065
0.7,52,2,18233,12264,5969,18233,0,5955,1063,5246,7.785958904109589,8.5263533154171,0.28772006800855593
0.7,53,1,18268,9749,8519,18268,0,4381,764,4604,7.221048312647451,8.540726954236916,0.2520253996058682
0.7,53,2,18313,12211,6102,18313,0,5913,1082,5216,7.831299647858488,8.569923005515207,0.28482498771364606
0.7,54,1,18242,9841,8401,18242,0,4437,745,4659,7.256884462961081,8.546486130906699,0.25539962723385595
0.7,54,2,18424,12191,6233,18424,0,5916,1062,5213,7.8390616028217535,8.590588363004777,0.28294615718627875
0.7,55,1,18216,9827,8389,18216,0,4444,759,4624,7.190190292052509,8.502086078173035,0.25384277558190604
0.7,55,2,18112,12231,5881,18112,0,5934,1050,5247,7.818902787997711,8.540912102473499,0.2896974381625442
0.7,56,1,18341,9861,8480,18341,0,4466,770,4625,7.192881046547003,8.51731094269669,0.25216727550297147
0.7,56,2,18424,12202,6222,18424,0,5912,1065,5225,7.851335846582527,8.595798957881025,0.2835974815458098
0.7,57,1,18031,9809,8222,18031,0,4388,767,4654,7.241818737893771,8.513837280239587,0.2581110310021629
0.7,57,2,18009,12177,5832,18009,0,5885,1050,5242,7.773178943910652,8.504692098395246,0.29107668388028207
0.7,58,1,18494,9872,8622,18494,0,4516,781,4575,7.265903565640195,8.564561479398725,0.24737752784686926
0.7,58,2,18416,12203,6213,18416,0,5885,1051,5267,7.778333196754897,8.545558210251954,0.286001303214596
0.7,59,1,18226,9807,8419,18226,0,4540,767,4500,7.258794738452126,8.544606605947548,0.2469000329200044
0.7,59,2,18238,12434,5804,18238,0,6020,1077,5337,7.741032652404697,8.473571663559602,0.2926307709178638
0.7,60,1,18389,9852,8537,18389,0,4408,800,4644,7.1878806333739345,8.518135842079504,0.2525422807112948
0.7,60,2,18132,12186,5946,18132,0,5940,1058,5188,7.8188084687346135,8.552172953893669,0.28612397970439
0.7,61,1,18081,9836,8245,18081,0,4407,762,4667,7.242984953233021,8.52685139096289,0.25811625463193405
0.7,61,2,18164,12155,6009,18164,0,5915,1040,5200,7.785273549979433,8.538537767011672,0.28628055494384497
0.7,62,1,18110,9795,8315,18110,0,4389,788,4618,7.21010719754977,8.508006626173385,0.25499723909442296
0.7,62,2,18222,12190,6032,18222,0,5925,1073,5192,7.782690730106645,8.528482054659204,0.2849303040280979
0.7,63,1,18547,9840,8707,18547,0,4407,781,4652,7.175813008130081,8.517711759314174,0.2508222354019518
0.7,63,2,18275,12102,6173,18275,0,5858,1076,5168,7.829945463559742,8.574391244870041,0.2827906976744186
0.7,64,1,18345,9815,8530,18345,0,4412,774,4629,7.186143657666836,8.51327337149087,0.2523303352412101
0.7,64,2,18225,12216,6009,18225,0,5938,1098,5180,7.822773411918795,8.554567901234568,0.2842249657064472
0.7,65,1,18244,9906,8338,18244,0,4515,788,4603,7.213910761154856,8.504878316158736,0.252302126726595
0.7,65,2,18085,12104,5981,18085,0,5830,1102,5172,7.794613350958361,8.538125518385403,0.28598285872269835
0.7,66,1,18305,9753,8552,18305,0,4455,803,4495,7.296114016200144,8.591040699262496,0.24556132204315761
0.7,66,2,18347,12312,6035,18347,0,5928,1055,5329,7.80904808317089,8.553605494086227,0.2904562053741756
0.7,67,1,18113,9688,8425,18113,0,4326,842,4520,7.244219653179191,8.542483299287804,0.24954452603102745
0.7,67,2,18183,12288,5895,18183,0,5971,1085,5232,7.778401692708333,8.510861793983391,0.287741296815707
0.7,68,1,18353,9813,8540,18353,0,4430,779,4604,7.28207479873637,8.583610308941317,0.25085817032637714
0.7,68,2,18458,12281,6177,18458,0,5983,1026,5272,7.80710039899031,8.564849929569835,0.28562141077039765
0.7,69,1,18290,9827,8463,18290,0,4439,816,4572,7.2836063905566295,8.587862219792235,0.24997266265718973
0.7,69,2,18182,12233,5949,18182,0,5919,1071,5243,7.863729256927981,8.595589044109559,0.2883621163788362
0.7,70,1,18097,9800,8297,18097,0,4440,750,4610,7.194081632653061,8.500911753329282,0.2547383544233851
0.7,70,2,18181,12245,5936,18181,0,5927,1033,5285,7.771743568803593,8.515538199218964,0.29068808096364335
0.7,71,1,18038,9692,8346,18038,0,4361,792,4539,7.286937680561287,8.566914292050116,0.25163543630114205
0.7,71,2,18301,12242,6059,18301,0,5920,1094,5228,7.81669661819964,8.555871263865363,0.2856674498661275
0.7,72,1,18386,9981,8405,18386,0,4501,797,4683,7.2071936679691415,8.51392363755031,0.2547046665941477
0.7,72,2,17983,12096,5887,17983,0,5908,1067,5121,7.835482804232805,8.564588778290608,0.2847689484513151
0.7,73,1,18312,9872,8440,18312,0,4552,800,4520,7.31320907617504,8.57978374836173,0.24683267802533856
0.7,73,2,18099,12160,5939,18099,0,5795,1086,5279,7.749177631578948,8.505331786286535,0.29167357312558706
0.7,74,1,18123,9729,8394,18123,0,4421,799,4509,7.298283482372289,8.570931964906473,0.2487998675715941
0.7,74,2,18370,12334,6036,18370,0,5950,1103,5281,7.7939841089670825,8.535547087642897,0.2874795862819815
0.7,75,1,18424,9756,8668,18424,0,4412,837,4507,7.304428044280443,8.592813721233174,0.24462657403386887
0.7,75,2,18334,12178,6156,18334,0,5860,1072,5246,7.809738873378223,8.559288753136249,0.28613504963455877
0.7,76,1,18315,9757,8558,18315,0,4407,816,4534,7.308701445116327,8.592738192738192,0.24755664755664755
0.7,76,2,18341,12083,6258,18341,0,5751,1129,5203,7.848713067946702,8.603674826890574,0.2836813696090726
0.7,77,1,18369,9870,8499,18369,0,4467,832,4571,7.25886524822695,8.544341009309163,0.24884315967118514
0.7,77,2,18181,12085,6096,18181,0,5805,1109,5171,7.830037236243276,8.569440624828117,0.28441779880094603
0.7,78,1,18134,9797,8337,18134,0,4445,780,4572,7.206797999387567,8.508382044777765,0.25212308371015774
0.7,78,2,18247,12239,6008,18247,0,5895,1086,5258,7.792956940926547,8.532087466432838,0.28815695730805063
0.7,79,1,18258,9777,8481,18258,0,4402,789,4586,7.2515086427329445,8.553729871837003,0.2511775659984664
0.7,79,2,18328,12250,6078,18328,0,5954,1057,5239,7.814857142857143,8.55865342645133,0.28584679179397643
0.7,80,1,18176,9790,8386,18176,0,4369,842,4579,7.214300306435138,8.519476232394366,0.2519256161971831
0.7,80,2,18104,12005,6099,18104,0,5743,1065,5197,7.829321116201583,8.573961555457357,0.2870636323464428
0.7,81,1,18106,9781,8325,18106,0,4479,780,4522,7.238012473162254,8.530487131337678,0.24975146360322545
0.7,81,2,18306,12310,5996,18306,0,5943,1080,5287,7.778878960194963,8.520321206161913,0.2888124112312903
0.7,82,1,18059,9739,8320,18059,0,4392,797,4550,7.207516172091591,8.506284954870148,0.2519519353231076
0.7,82,2,18344,12315,6029,18344,0,5964,1066,5285,7.796833130328867,8.529655473179242,0.28810510248582644
0.7,83,1,18138,9844,8294,18138,0,4389,821,4634,7.239739943112556,8.530929540191863,0.25548572058661373
0.7,83,2,17984,12116,5868,17984,0,5871,1058,5187,7.827500825354902,8.555326957295375,0.2884230427046263
0.7,84,1,18387,9887,8500,18387,0,4514,782,4591,7.288257307575605,8.570511774623375,0.24968727905585467
0.7,84,2,18158,12229,5929,18158,0,5916,1085,5228,7.760405593261918,8.511344861768917,0.287917171494658
0.7,85,1,18728,9919,8809,18728,0,4517,810,4592,7.2864200020163326,8.594617684750107,0.24519436138402392
0.7,85,2,18220,12212,6008,18220,0,5923,1064,5225,7.844087782509008,8.57596048298573,0.2867727771679473
0.7,86,1,18234,9825,8409,18234,0,4457,804,4564,7.257201017811705,8.543545025776023,0.2503016343095316
0.7,86,2,18462,12296,6166,18462,0,5973,1034,5289,7.776268705270007,8.533961650958727,0.2864803379915502
0.7,87,1,18219,9876,8343,18219,0,4415,805,4656,7.235824220332118,8.532520994566113,0.25555738514737364
0.7,87,2,18019,12201,5818,18019,0,5976,997,5228,7.800917957544463,8.53260447305622,0.29013818746878295
0.7,88,1,18074,9907,8167,18074,0,4529,748,4630,7.196729585141819,8.479583932721036,0.25616908266017485
0.7,88,2,18256,12332,5924,18256,0,6025,1075,5232,7.754865390853065,8.494193689745837,0.28659070990359337
0.7,89,1,18176,9966,8210,18176,0,4552,857,4557,7.281958659442103,8.537577024647888,0.25071522887323944
0.7,89,2,18142,12064,6078,18142,0,5793,1088,5183,7.828663793103448,8.5773894829677,0.2856906625509867
0.7,90,1,18097,9675,8422,18097,0,4367,800,4508,7.268733850129199,8.57114438857269,0.24910206111510194
0.7,90,2,18190,12192,5998,18190,0,5837,1047,5308,7.83636811023622,8.570148433205057,0.29180868609125893
0.7,91,1,18248,9800,8448,18248,0,4502,744,4554,7.246836734693877,8.542963612450679,0.2495615957913196
0.7,91,2,18322,12268,6054,18322,0,5901,1034,5333,7.795239647864363,8.538369173670997,0.2910708437943456
0.7,92,1,18126,9765,8361,18126,0,4406,746,4613,7.208499743983615,8.511695906432749,0.2544963036522123
0.7,92,2,18297,12231,6066,18297,0,5933,1044,5254,7.818984547461369,8.555118325408538,0.2871508990544898
0.7,93,1,18028,9778,8250,18028,0,4424,818,4536,7.247494375127838,8.530286221433325,0.2516086088307078
0.7,93,2,18356,12316,6040,18356,0,5964,1041,5311,7.780123416693732,8.52598605360645,0.2893331880584005
0.7,94,1,18042,9702,8340,18042,0,4353,778,4569,7.251185322613894,8.547832834497283,0.25324243431992016
0.7,94,2,18385,12367,6018,18385,0,6029,1046,5290,7.820247432683755,8.552406853413109,0.28773456622246396
0.7,95,1,18032,9788,8244,18032,0,4396,784,4608,7.248161013485901,8.527340283939663,0.25554569653948533
0.7,95,2,18269,12235,6034,18269,0,5919,1103,5210,7.83342868818962,8.566478734468225,0.28518254967431167
0.7,96,1,18299,9773,8526,18299,0,4483,789,4501,7.2810805279852655,8.573747199300508,0.24596972512159135
0.7,96,2,18117,12181,5936,18117,0,5797,1134,5250,7.784664641655037,8.527791576971905,0.2897830766683226
0.7,97,1,18263,9755,8508,18263,0,4405,774,4575,7.279446437724244,8.581229808903247,0.25050648852871926
0.7,97,2,18243,12205,6038,18243,0,5863,1124,5214,7.850716919295371,8.58581373677575,0.28580825522118075
0.7,98,1,18250,9787,8463,18250,0,4406,786,4595,7.23756002860938,8.541698630136986,0.2517808219178082
0.7,98,2,18097,12147,5950,18097,0,5837,1040,5270,7.783650284020746,8.527932806542522,0.2912084875946289
0.7,99,1,18167,9752,8415,18167,0,4404,810,4538,7.2825061525840855,8.56663180492101,0.24979358176914185
0.7,99,2,18289,12147,6142,18289,0,5794,1060,5293,7.796492961224994,8.553556782765597,0.2894089343321122
0.7,100,1,18218,9832,8386,18218,0,4459,838,4535,7.2521358828315705,8.530080140520365,0.2489296300362279
0.7,100,2,18107,12143,5964,18107,0,5827,1053,5263,7.784155480523759,8.524327608107361,0.2906610703043022
0.8,1,1,18392,9249,9143,18392,0,4080,765,4404,6.963996107687318,8.478360156589822,0.23945193562418443
0.8,1,2,18393,12567,5826,18393,0,6055,1201,5311,7.830588048062386,8.521557114119503,0.2887511553308324
0.8,2,1,18301,9018,9283,18301,0,3906,704,4408,6.990685296074518,8.522266542811868,0.24086115512813508
0.8,2,2,18556,12736,5820,18556,0,6174,1092,5470,7.76303391959799,8.46728820866566,0.29478335848243153
0.8,3,1,17892,9022,8870,17892,0,3889,759,4374,6.994125471070716,8.487200983679857,0.24446680080482897
0.8,3,2,18342,12766,5576,18342,0,6227,1069,5470,7.773460755130817,8.452676916366809,0.29822265837967504
0.8,4,1,18302,9212,9090,18302,0,4044,727,4441,6.968302214502822,8.479018686482352,0.24265107638509453
0.8,4,2,18332,12577,5755,18332,0,6069,1160,5348,7.852826588216586,8.530438577351081,0.2917303076587388
0.8,5,1,18037,9134,8903,18037,0,4041,699,4394,6.96430917451281,8.465265842434995,0.24361035648943838
0.8,5,2,18342,12787,5555,18342,0,6210,1105,5472,7.776022522874794,8.450877766873841,0.2983316977428852
0.8,6,1,18255,9213,9042,18255,0,4068,711,4434,6.999023119505047,8.487866337989592,0.2428923582580115
0.8,6,2,18241,12532,5709,18241,0,6008,1110,5414,7.77234280242579,8.47173948796667,0.2968039032947755
0.8,7,1,18355,9154,9201,18355,0,3971,776,4407,6.982302818440027,8.49768455461727,0.24009806592209207
0.8,7,2,18106,12543,5563,18106,0,6032,1116,5395,7.775731483696085,8.460786479620015,0.29796752457748815
0.8,8,1,18371,9188,9183,18371,0,3947,782,4459,6.980953417501088,8.492569811115345,0.242719503565402
0.8,8,2,18123,12463,5660,18123,0,6028,1139,5296,7.827730081039878,8.507697401092534,0.292225349004028
0.8,9,1,18255,9218,9037,18255,0,3978,740,4500,6.957908440008679,8.465023281292796,0.2465078060805259
0.8,9,2,18262,12666,5596,18262,0,6217,1086,5363,7.751697457760935,8.441189354944694,0.293669915671887
0.8,10,1,18256,9319,8937,18256,0,4067,723,4529,6.924777336624102,8.432624890446977,0.24808282208588958
0.8,10,2,18119,12558,5561,18119,0,6138,1119,5301,7.759117693900302,8.447982780506651,0.2925658148904465
0.8,11,1,18321,9088,9233,18321,0,3937,667,4484,6.981073943661972,8.507122973636811,0.24474646580426831
0.8,11,2,18392,12547,5845,18392,0,6020,1174,5353,7.800988284051964,8.502229230100044,0.29105045672031316
0.8,12,1,18586,9362,9224,18586,0,4052,769,4541,6.933561204870754,8.456903045302916,0.24432368449370495
0.8,12,2,18215,12561,5654,18215,0,6178,1114,5269,7.7627577422179765,8.458358495745266,0.28926708756519354
0.8,13,1,18310,9203,9107,18310,0,4022,758,4423,6.961751602738238,8.47613326051338,0.24156198798470782
0.8,13,2,18168,12583,5585,18168,0,6098,1169,5316,7.8172931733290945,8.490422721268164,0.29260237780713344
0.8,14,1,18394,9309,9085,18394,0,4131,767,4411,6.973466537759157,8.471512449711863,0.2398064586278134
0.8,14,2,18301,12595,5706,18301,0,6097,1130,5368,7.810877332274712,8.495437407791924,0.29331730506529696
0.8,15,1,18049,9175,8874,18049,0,4010,719,4446,6.933623978201635,8.443404066707297,0.24632943653387998
0.8,15,2,18402,12628,5774,18402,0,6131,1130,5367,7.761165663604688,8.46522117161178,0.29165308118682753
0.8,16,1,18379,9081,9298,18379,0,3998,751,4332,6.988657636824138,8.515642853256434,0.23570379237172862
0.8,16,2,18343,12693,5650,18343,0,6088,1114,5491,7.7556133301819905,8.449163168511149,0.29935125115848005
0.8,17,1,18276,9298,8978,18276,0,4121,706,4471,6.937405893740589,8.444079667323265,0.2446377763186693
0.8,17,2,18220,12567,5653,18220,0,6075,1142,5350,7.772021962282167,8.46470911086718,0.29363336992316136
0.8,18,1,18167,9177,8990,18167,0,4054,710,4413,6.92938868911409,8.453624704133869,0.2429129740738702
0.8,18,2,18409,12793,5616,18409,0,6218,1141,5434,7.766669272258266,8.450377532728556,0.2951817046010104
0.8,19,1,18223,9151,9072,18223,0,3960,741,4449,6.98896295486832,8.491357076222357,0.24414201832848598
0.8,19,2,18138,12555,5583,18138,0,6058,1137,5360,7.786857825567503,8.47061418017422,0.29551218436431803
0.8,20,1,18270,9164,9106,18270,0,3999,740,4425,6.951986032300305,8.473070607553366,0.24220032840722497
0.8,20,2,18197,12526,5671,18197,0,6034,1148,5344,7.822608973335463,8.502170687475958,0.29367478155739957
0.8,21,1,18082,9104,8978,18082,0,3975,735,4394,6.976164323374341,8.479039929211371,0.2430040924676474
0.8,21,2,18296,12748,5548,18296,0,6193,1115,5440,7.754549733291497,8.436543506777438,0.29733275032794054
0.8,22,1,18324,9241,9083,18324,0,4131,710,4400,6.927821664322043,8.453285308884523,0.24012224405151714
0.8,22,2,18253,12674,5579,18253,0,6131,1180,5363,7.76858134764084,8.451925710842053,0.2938147153892511
0.8,23,1,18308,9346,8962,18308,0,4120,717,4509,6.969612668521292,8.456740222853398,0.24628577670963514
0.8,23,2,18194,12601,5593,18194,0,6147,1166,5288,7.773271962542656,8.460426514235463,0.2906452676706607
0.8,24,1,17982,9169,8813,17982,0,4003,759,4407,6.970443887010579,8.456901345790234,0.2450784117450784
0.8,24,2,18246,12710,5536,18246,0,6193,1086,5431,7.773013375295044,8.449961635426943,0.2976542803902225
0.8,25,1,18140,9345,8795,18140,0,4135,736,4474,6.946816479400749,8.42943770672547,0.24663726571113562
0.8,25,2,18121,12619,5502,18121,0,6147,1152,5320,7.76622553292654,8.44561558412891,0.29358203189669446
0.8,26,1,18281,9302,8979,18281,0,4051,773,4478,6.967211352397334,8.460095180788796,0.24495377714567038
0.8,26,2,18222,12651,5571,18222,0,6208,1134,5309,7.783653466129159,8.46372516738009,0.2913511140379761
0.8,27,1,18412,9307,9105,18412,0,4078,771,4458,6.986461802944021,8.479415598522703,0.24212470128177277
0.8,27,2,18065,12434,5631,18065,0,6005,1148,5281,7.795238861187068,8.484638804317742,0.2923332410738998
0.8,28,1,18235,9207,9028,18235,0,4016,731,4460,6.9960899315738025,8.484672333424733,0.24458459007403346
0.8,28,2,18129,12661,5468,18129,0,6190,1078,5393,7.749861780270121,8.429698273484473,0.2974791770092118
0.8,29,1,18350,9229,9121,18350,0,4055,697,4477,6.964568208906707,8.475858310626704,0.24397820163487738
0.8,29,2,18266,12671,5595,18266,0,6149,1145,5377,7.798358456317575,8.473940654768422,0.29437205737435673
0.8,30,1,18344,9077,9267,18344,0,3959,746,4372,7.044067423157431,8.542847797645006,0.23833406018316616
0.8,30,2,18500,12595,5905,18500,0,6038,1170,5387,7.8096069868995635,8.512594594594594,0.2911891891891892
0.8,31,1,18168,9249,8919,18168,0,4077,747,4425,6.991674775651422,8.471598414795244,0.24356010568031705
0.8,31,2,18151,12469,5682,18151,0,5966,1094,5409,7.803993904884113,8.493967274530329,0.2980001101867666
0.8,32,1,18125,9169,8956,18125,0,3979,708,4482,6.969244192387392,8.47183448275862,0.24728275862068966
0.8,32,2,18187,12594,5593,18187,0,6097,1149,5348,7.85127838653327,8.515533073074174,0.29405619398471433
0.8,33,1,18320,9262,9058,18320,0,4045,768,4449,6.937810408119197,8.454039301310043,0.24284934497816593
0.8,33,2,18119,12481,5638,18119,0,6017,1126,5338,7.796170178671581,8.483470390198134,0.2946078701915117
0.8,34,1,18129,8973,9156,18129,0,3938,714,4321,7.024852334782124,8.530420872635005,0.2383473991946605
0.8,34,2,18455,12702,5753,18455,0,6065,1155,5482,7.788694693749016,8.480140883229478,0.29704687076672986
0.8,35,1,18320,9242,9078,18320,0,4043,716,4483,6.940164466565679,8.460807860262008,0.2447052401746725
0.8,35,2,18388,12654,5734,18388,0,6171,1123,5360,7.790580053737949,8.481999129867305,0.2914944529040679
0.8,36,1,18346,9422,8924,18346,0,4182,759,4481,6.975164508596901,8.448381118499945,0.24424942766815655
0.8,36,2,18258,12619,5639,18258,0,6176,1063,5380,7.721689515809493,8.426662285025742,0.29466535217438933
0.8,37,1,18218,9307,8911,18218,0,4066,768,4473,6.952723756312453,8.448018443297837,0.24552640245910637
0.8,37,2,18235,12541,5694,18235,0,6108,1075,5358,7.77043297982617,8.469317247052372,0.29383054565396216
0.8,38,1,18494,9240,9254,18494,0,4067,726,4447,6.946861471861472,8.479560938682816,0.24045636422623554
0.8,38,2,18089,12560,5529,18089,0,6053,1075,5432,7.768073248407643,8.453258886616176,0.3002929957432694
0.8,39,1,18234,9267,8967,18234,0,4051,754,4462,6.930829826265242,8.444334759240979,0.24470768893276296
0.8,39,2,18232,12587,5645,18232,0,6127,1099,5361,7.7986811789942,8.482612988152699,0.29404344010530936
0.8,40,1,18117,9103,9014,18117,0,3947,690,4466,6.958694935735472,8.476844952254789,0.24650880388585306
0.8,40,2,18017,12477,5540,18017,0,5952,1167,5358,7.81854612486976,8.492590331353721,0.29738580229782985
0.8,41,1,18143,9115,9028,18143,0,4077,723,4315,6.962589138782227,8.478531665104999,0.23783277297029157
0.8,41,2,18554,12756,5798,18554,0,6118,1156,5482,7.755957980558168,8.459307965937263,0.2954618950091624
0.8,42,1,18366,9266,9100,18366,0,4038,761,4467,6.9846751564860785,8.481378634433192,0.24322116955243384
0.8,42,2,18212,12538,5674,18212,0,6096,1063,5379,7.773727867283458,8.46897649901164,0.2953547111794421
0.8,43,1,18143,9259,8884,18143,0,4038,716,4505,6.92536991035749,8.435098936228849,0.24830513145565783
0.8,43,2,18189,12588,5601,18189,0,6121,1138,5329,7.755719733079123,8.449832316235087,0.2929792731870911
0.8,44,1,18130,9285,8845,18130,0,4109,708,4468,6.959396876682821,8.446662989520132,0.24644236072807502
0.8,44,2,18289,12632,5657,18289,0,6129,1114,5389,7.769791006966434,8.461315544863032,0.29465799114221664
0.8,45,1,17877,9154,8723,17877,0,4004,772,4378,7.00327725584444,8.467472170945909,0.2448956760082788
0.8,45,2,18236,12583,5653,18236,0,6072,1103,5408,7.779384884367798,8.4687979820136,0.29655626233823207
0.8,46,1,18095,9249,8846,18095,0,4053,705,4491,6.919775110822791,8.432550428295109,0.24819010776457584
0.8,46,2,18276,12614,5662,18276,0,6122,1128,5364,7.778262248295545,8.470726636025388,0.29349967170059094
0.8,47,1,18440,9286,9154,18440,0,4012,722,4552,6.923433125134611,8.453091106290673,0.24685466377440346
0.8,47,2,18269,12649,5620,18269,0,6242,1124,5283,7.818325559332753,8.49187147627128,0.2891783896217636
0.8,48,1,18328,9215,9113,18328,0,3973,717,4525,6.956809549647314,8.471955477957223,0.24689000436490616
0.8,48,2,18169,12482,5687,18169,0,6043,1081,5358,7.807242429097901,8.49479883317739,0.29489790302163027
0.8,49,1,18291,9268,9023,18291,0,4030,715,4523,6.963638325420803,8.463342627521731,0.24728008310097863
0.8,49,2,18315,12579,5736,18315,0,6146,1052,5381,7.790762381747356,8.484084084084085,0.2938028938028938
0.8,50,1,18244,9264,8980,18244,0,4062,737,4465,6.97830310880829,8.46771541328656,0.24473799605349705
0.8,50,2,18320,12755,5565,18320,0,6291,1100,5364,7.711799294394355,8.408242358078603,0.2927947598253275
0.8,51,1,18116,9222,8894,18116,0,4036,757,4429,6.983300802428974,8.466438507396777,0.24448001766394348
0.8,51,2,18248,12548,5700,18248,0,6047,1117,5384,7.778371055148231,8.47342174484875,0.29504603244191147
0.8,52,1,18732,9306,9426,18732,0,4146,706,4454,6.971201375456695,8.498291693358958,0.2377749306000427
0.8,52,2,18457,12663,5794,18457,0,6147,1111,5405,7.778883360972913,8.478734355529067,0.2928428238608658
0.8,53,1,18107,9167,8940,18107,0,3974,734,4459,6.940547616450311,8.452476942618876,0.24625835312310157
0.8,53,2,18290,12559,5731,18290,0,6079,1070,5410,7.796400987339756,8.48819026790596,0.2957900492072171
0.8,54,1,18177,9272,8905,18177,0,4128,730,4414,6.973360655737705,8.460086923034604,0.2428343511030423
0.8,54,2,18050,12549,5501,18050,0,6043,1101,5405,7.7732090206390945,8.454681440443213,0.2994459833795014
0.8,55,1,18133,9050,9083,18133,0,3893,764,4393,6.992154696132597,8.506149010092097,0.2422654828213754
0.8,55,2,18601,12761,5840,18601,0,6231,1147,5383,7.810594780973278,8.502499865598624,0.28939304338476424
0.8,56,1,17955,9286,8669,17955,0,4051,721,4514,6.943463278052983,8.422110832637149,0.2514062935115567
0.8,56,2,17979,12461,5518,17979,0,6026,1129,5306,7.7631008747291546,8.451526781244786,0.29512208687913677
0.8,57,1,18276,9260,9016,18276,0,4027,724,4509,6.928725701943844,8.446323046618517,0.24671700590938936
0.8,57,2,18217,12600,5617,18217,0,6150,1137,5313,7.784047619047619,8.46829884174123,0.2916506559806774
0.8,58,1,18427,9248,9179,18427,0,4089,712,4447,6.9412846020761245,8.467629022629836,0.24133065610245835
0.8,58,2,18167,12536,5631,18167,0,6017,1130,5389,7.773372686662412,8.464688721307866,0.29663675895855124
0.8,59,1,18412,9328,9084,18412,0,4109,691,4528,6.963657804459691,8.464425374755594,0.24592656962850315
0.8,59,2,18180,12656,5524,18180,0,6193,1156,5307,7.76058786346397,8.442849284928492,0.29191419141914193
0.8,60,1,18518,9305,9213,18518,0,4065,723,4517,6.923052122514777,8.45793282211902,0.24392482989523706
0.8,60,2,18144,12583,5561,18144,0,6128,1120,5335,7.775411269172693,8.460262345679013,0.29403659611992944
0.8,61,1,18179,9101,9078,18179,0,3949,751,4401,6.95165366443248,8.477474008471313,0.2420925243412729
0.8,61,2,18460,12770,5690,18460,0,6251,1131,5388,7.778543461237275,8.464734561213435,0.29187432286023834
0.8,62,1,18040,9218,8822,18040,0,4033,725,4460,6.954653937947494,8.445676274944567,0.24722838137472283
0.8,62,2,17947,12526,5421,17947,0,6041,1094,5391,7.735909308638033,8.421073159859587,0.30038446537025687
0.8,63,1,18383,9115,9268,18383,0,3938,733,4444,6.98200767964893,8.506282978839145,0.24174509057281185
