background_id,source_scenario_ids,scenario_type,rho,class1_share,slots_per_day,lambda_total,lambda_class1,lambda_class2,horizon_class1,horizon_class2,cancel_class1,cancel_class2,balk_threshold_class1,balk_threshold_class2,balk_low_class1,balk_low_class2,balk_high_class1,balk_high_class2,noshow_threshold_class1,noshow_threshold_class2,noshow_low_class1,noshow_low_class2,noshow_high_class1,noshow_high_class2,valid_h3_thresholds,noshow_high_low_focal,noshow_high_high_focal,n_exposed_thresholds,failure_component,classification,lowest_exposed_threshold,highest_exposed_threshold,n_gradient_paired_seeds,lowest_threshold_delta_utilization,highest_threshold_delta_utilization,low_minus_high_utilization_loss,low_minus_high_utilization_loss_ci_low,low_minus_high_utilization_loss_ci_high,spearman_threshold_vs_loss_magnitude,utilization_direction_component,threshold_gradient_component
H3B0254,S222,sobol_symmetric,1.25,0.9,16,20.0,18.0,2.0,28,28,0.3,0.3,6,6,0.5,0.5,0.7,0.7,0,9,0.3,0.3,0.3,0.3,4;6;9;12,0.3,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0255,S223,sobol_symmetric,1.25,0.5,32,40.0,20.0,20.0,7,7,0.5,0.5,4,4,0.1,0.1,0.3,0.3,0,4,0.0,0.0,0.0,0.1,4,0.0,0.7,0,fewer_than_two_valid_thresholds,inactive,,,,,,,,,,,
H3B0256,S224,sobol_symmetric,3.1,0.5,32,99.2,49.6,49.6,21,21,0.1,0.1,12,12,0.3,0.3,0.3,0.3,0,6,0.5,0.5,0.5,0.5,4;6;9;12,0.5,0.7,4,,supported,4.0,12.0,20.0,-0.06657106164383561,-0.0169734589041096,0.049597602739726035,0.04855724278110895,0.05063796269834312,-1.0,supported,supported
H3B0257,X001,asymmetric_stress,4.0,0.3,32,128.0,38.4,89.6,21,21,0.1,0.3,12,12,0.3,0.3,0.7,0.7,0,4,0.0,0.0,0.0,0.7,4;6;9;12,0.0,0.7,3,,supported,4.0,9.0,20.0,-0.20190924657534243,-0.02847174657534247,0.1734375,0.17048416600272748,0.1763908339972725,-1.0,supported,supported
H3B0258,X003,asymmetric_stress,1.25,0.1,32,40.0,4.0,36.0,14,14,0.3,0.0,4,9,0.3,0.3,0.3,0.3,0,6,0.0,0.0,0.0,0.7,4;6;9;12,0.0,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0259,X004,asymmetric_stress,1.25,0.1,32,40.0,4.0,36.0,21,21,0.1,0.1,12,12,0.0,0.0,0.3,0.0,0,12,0.0,0.0,0.0,0.1,4;6;9;12,0.0,0.7,1,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0260,X005,asymmetric_stress,4.0,0.5,32,128.0,64.0,64.0,21,28,0.1,0.1,4,4,0.1,0.0,0.7,0.7,0,4,0.0,0.0,0.0,0.7,4;6;9;12,0.0,0.7,2,,supported,4.0,6.0,20.0,-0.22923373287671236,-0.014931506849315069,0.2143022260273973,0.21175457558995037,0.21684987646484422,-0.9999999999999999,supported,supported
H3B0261,X006,asymmetric_stress,2.0,0.1,32,64.0,6.4,57.6,7,21,0.1,0.1,4,4,0.3,0.3,0.5,0.5,0,4,0.0,0.0,0.0,0.5,4,0.0,0.7,0,fewer_than_two_valid_thresholds,inactive,,,,,,,,,,,
H3B0262,X007;X080,asymmetric_stress,2.0,0.5,32,64.0,32.0,32.0,14,28,0.1,0.1,9,9,0.1,0.1,0.5,0.5,0,9,0.0,0.0,0.0,0.7,4;6;9;12,0.0,0.7,3,,supported,4.0,9.0,20.0,-0.2279109589041096,-0.005098458904109588,0.2228125,0.2209896936439073,0.2246353063560927,-1.0,supported,supported
H3B0263,X008,asymmetric_stress,3.1,0.1,32,99.2,9.920000000000002,89.28,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,0,6,0.0,0.3,0.0,0.3,4;6;9;12,0.0,0.7,3,,supported,4.0,9.0,20.0,-0.04652825342465754,-0.027311643835616444,0.019216609589041096,0.01871319686197132,0.019720022316110874,-1.0,supported,supported
H3B0264,X009,asymmetric_stress,0.8,0.1,16,12.8,1.2800000000000002,11.52,28,28,0.1,0.5,4,4,0.0,0.0,0.7,0.7,0,12,0.3,0.3,0.3,0.7,4;6;9;12,0.3,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0265,X010,asymmetric_stress,3.1,0.5,64,198.4,99.2,99.2,21,21,0.3,0.3,12,12,0.3,0.3,0.7,0.3,0,9,0.3,0.3,0.3,0.7,4;6;9;12,0.3,0.7,1,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0266,X011,asymmetric_stress,0.8,0.9,32,25.6,23.040000000000003,2.56,21,21,0.0,0.0,9,9,0.1,0.1,0.5,0.5,0,9,0.5,0.5,0.5,0.7,4;6;9;12,0.5,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0267,X012,asymmetric_stress,3.1,0.3,32,99.2,29.76,69.44,7,7,0.3,0.3,4,4,0.1,0.1,0.1,0.7,0,4,0.5,0.5,0.5,0.7,4,0.5,0.7,0,fewer_than_two_valid_thresholds,inactive,,,,,,,,,,,
H3B0268,X013,asymmetric_stress,0.8,0.5,32,25.6,12.8,12.8,14,21,0.3,0.3,9,9,0.1,0.1,0.7,0.1,0,4,0.5,0.5,0.5,0.7,4;6;9;12,0.5,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0269,X014,asymmetric_stress,2.0,0.7,16,32.0,22.4,9.6,21,28,0.1,0.1,6,9,0.0,0.0,0.0,0.0,0,12,0.5,0.5,0.5,0.7,4;6;9;12,0.5,0.7,3,,supported,4.0,9.0,20.0,-0.09215753424657536,-0.05011986301369864,0.0420376712328767,0.040227774188040105,0.0438475682777133,-1.0,supported,supported
H3B0270,X015,asymmetric_stress,1.25,0.5,16,20.0,10.0,10.0,14,14,0.5,0.5,9,9,0.3,0.3,0.3,0.7,0,12,0.3,0.5,0.3,0.5,4;6;9;12,0.3,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0271,X016,asymmetric_stress,1.25,0.3,16,20.0,6.0,14.0,28,28,0.3,0.3,6,4,0.0,0.0,0.0,0.0,0,6,0.5,0.5,0.5,0.7,4;6;9;12,0.5,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0272,X017,asymmetric_stress,2.0,0.5,32,64.0,32.0,32.0,14,14,0.1,0.1,9,12,0.0,0.3,0.5,0.5,0,6,0.0,0.0,0.0,0.3,4;6;9;12,0.0,0.7,2,,supported,4.0,6.0,20.0,-0.2697859589041096,-0.21381849315068496,0.05596746575342463,0.053425838559674796,0.05850909294717446,-0.9999999999999999,supported,supported
H3B0273,X018,asymmetric_stress,1.25,0.9,64,80.0,72.0,7.999999999999998,7,7,0.5,0.5,4,4,0.1,0.1,0.7,0.7,0,4,0.5,0.7,0.5,0.7,4,0.5,0.7,0,fewer_than_two_valid_thresholds,inactive,,,,,,,,,,,
H3B0274,X019,asymmetric_stress,1.25,0.1,64,80.0,8.0,72.0,14,14,0.1,0.3,6,6,0.0,0.0,0.1,0.1,0,9,0.0,0.0,0.0,0.1,4;6;9;12,0.0,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0275,X020,asymmetric_stress,4.0,0.1,32,128.0,12.8,115.2,28,28,0.5,0.5,12,12,0.0,0.3,0.5,0.5,0,9,0.0,0.0,0.0,0.1,4;6;9;12,0.0,0.7,1,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0276,X021,asymmetric_stress,3.1,0.9,16,49.6,44.64,4.959999999999999,28,21,0.3,0.3,4,4,0.0,0.0,0.3,0.3,0,6,0.3,0.3,0.3,0.3,4;6;9;12,0.3,0.7,1,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0277,X022,asymmetric_stress,0.8,0.5,32,25.6,12.8,12.8,7,7,0.1,0.1,4,4,0.3,0.5,0.5,0.5,0,4,0.0,0.0,0.0,0.7,4,0.0,0.7,0,fewer_than_two_valid_thresholds,inactive,,,,,,,,,,,
H3B0278,X023,asymmetric_stress,3.1,0.9,32,99.2,89.28,9.919999999999998,21,21,0.1,0.1,4,6,0.3,0.3,0.5,0.5,0,9,0.5,0.5,0.5,0.7,4;6;9;12,0.5,0.7,2,,supported,4.0,6.0,20.0,-0.11808647260273974,-0.0944734589041096,0.02361301369863015,0.022780322135944036,0.024445705261316262,-0.9999999999999999,supported,supported
H3B0279,X024,asymmetric_stress,0.8,0.5,32,25.6,12.8,12.8,14,14,0.1,0.1,9,9,0.5,0.5,0.7,0.7,0,12,0.5,0.5,0.5,0.5,4;6;9;12,0.5,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0280,X025,asymmetric_stress,1.25,0.1,32,40.0,4.0,36.0,14,21,0.0,0.0,4,6,0.0,0.0,0.7,0.7,0,12,0.5,0.3,0.5,0.5,4;6;9;12,0.5,0.7,2,,supported,4.0,6.0,20.0,-0.007418664383561657,-0.0015325342465753566,0.005886130136986301,0.0055469048094613565,0.006225355464511245,-0.9999999999999999,supported,supported
H3B0281,X026,asymmetric_stress,3.1,0.7,32,99.2,69.44,29.760000000000005,28,14,0.0,0.0,6,6,0.5,0.5,0.7,0.7,0,6,0.0,0.0,0.0,0.1,4;6;9;12,0.0,0.7,2,,supported,4.0,6.0,20.0,-0.4886943493150685,-0.40109589041095894,0.08759845890410962,0.08308990424408397,0.09210701356413528,-0.9999999999999999,supported,supported
H3B0282,X027,asymmetric_stress,4.0,0.7,32,128.0,89.6,38.400000000000006,21,7,0.1,0.1,4,4,0.0,0.0,0.3,0.3,0,4,0.3,0.3,0.3,0.7,4;6;9;12,0.3,0.7,4,,supported,4.0,12.0,20.0,-0.24696489726027396,-0.09305222602739724,0.15391267123287675,0.15111360802246,0.1567117344432935,-1.0,supported,supported
H3B0283,X028,asymmetric_stress,3.1,0.9,64,198.4,178.56,19.84,28,14,0.1,0.1,12,12,0.0,0.1,0.1,0.1,0,9,0.0,0.0,0.0,0.7,4;6;9;12,0.0,0.7,4,,supported,4.0,12.0,20.0,-0.43271404109589034,-0.19567851027397257,0.23703553082191778,0.23588125627309087,0.2381898053707447,-1.0,supported,supported
H3B0284,X029,asymmetric_stress,3.1,0.3,32,99.2,29.76,69.44,7,7,0.0,0.0,4,4,0.3,0.0,0.3,0.3,0,4,0.5,0.5,0.5,0.7,4,0.5,0.7,0,fewer_than_two_valid_thresholds,inactive,,,,,,,,,,,
H3B0285,X030,asymmetric_stress,4.0,0.9,64,256.0,230.4,25.599999999999994,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.5,0,6,0.3,0.0,0.3,0.3,4;6;9;12,0.3,0.7,4,,supported,4.0,12.0,20.0,-0.23589041095890412,-0.10109160958904109,0.13479880136986305,0.1338215707751996,0.1357760319645265,-1.0,supported,supported
H3B0286,X031,asymmetric_stress,1.25,0.3,32,40.0,12.0,28.0,28,28,0.3,0.3,9,9,0.0,0.0,0.1,0.7,0,12,0.3,0.3,0.3,0.3,4;6;9;12,0.3,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0287,X034,asymmetric_stress,1.25,0.9,16,20.0,18.0,2.0,28,28,0.0,0.0,4,4,0.0,0.0,0.3,0.3,0,9,0.0,0.5,0.0,0.5,4;6;9;12,0.0,0.7,1,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0288,X035,asymmetric_stress,0.8,0.1,16,12.8,1.2800000000000002,11.52,28,28,0.5,0.5,4,4,0.0,0.0,0.7,0.3,0,12,0.3,0.3,0.3,0.7,4;6;9;12,0.3,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0289,X036,asymmetric_stress,4.0,0.9,64,256.0,230.4,25.599999999999994,14,14,0.1,0.1,9,9,0.0,0.0,0.5,0.7,0,6,0.0,0.0,0.0,0.3,4;6;9;12,0.0,0.7,4,,supported,4.0,12.0,20.0,-0.4238270547945205,-0.1812457191780822,0.24258133561643835,0.2412963870512299,0.2438662841816468,-1.0,supported,supported
H3B0290,X037,asymmetric_stress,3.1,0.1,64,198.4,19.840000000000003,178.56,14,14,0.3,0.3,12,12,0.5,0.5,0.7,0.7,0,4,0.5,0.5,0.5,0.5,4;6;9;12,0.5,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0291,X038,asymmetric_stress,0.8,0.1,64,51.2,5.120000000000001,46.080000000000005,28,28,0.1,0.5,6,12,0.0,0.0,0.1,0.1,0,12,0.0,0.0,0.0,0.1,4;6;9;12,0.0,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0292,X039,asymmetric_stress,1.25,0.3,32,40.0,12.0,28.0,28,28,0.3,0.3,9,9,0.0,0.1,0.1,0.1,0,12,0.3,0.3,0.3,0.3,4;6;9;12,0.3,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0293,X040,asymmetric_stress,3.1,0.5,32,99.2,49.6,49.6,14,21,0.1,0.1,12,12,0.3,0.3,0.3,0.3,0,6,0.5,0.5,0.5,0.5,4;6;9;12,0.5,0.7,4,,supported,4.0,12.0,20.0,-0.06484589041095892,-0.012504280821917822,0.052341609589041105,0.05095499866549415,0.05372822051258806,-1.0,supported,supported
H3B0294,X041,asymmetric_stress,0.8,0.9,64,51.2,46.080000000000005,5.119999999999999,28,28,0.0,0.0,4,4,0.0,0.0,0.3,0.3,0,12,0.3,0.3,0.3,0.5,4;6;9;12,0.3,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0295,X042,asymmetric_stress,0.8,0.5,16,12.8,6.4,6.4,21,21,0.3,0.3,4,9,0.3,0.3,0.7,0.7,0,6,0.7,0.7,0.7,0.7,4;6;9;12,0.7,0.7,0,no_valid_post_threshold_increase,inactive,,,,,,,,,,,
H3B0296,X043,asymmetric_stress,0.8,0.7,32,25.6,17.919999999999998,7.6800000000000015,21,21,0.0,0.0,4,4,0.5,0.1,0.7,0.7,0,12,0.3,0.3,0.3,0.3,4;6;9;12,0.3,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0297,X044,asymmetric_stress,4.0,0.3,32,128.0,38.4,89.6,28,21,0.0,0.0,9,9,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,4;6;9;12,0.0,0.7,4,spearman_pattern;threshold_gradient,inconclusive,4.0,12.0,20.0,-0.6999957191780821,-0.6999957191780821,0.0,0.0,0.0,,supported,inconclusive
H3B0298,X045,asymmetric_stress,3.1,0.1,32,99.2,9.920000000000002,89.28,28,28,0.5,0.5,12,12,0.0,0.3,0.5,0.5,0,4,0.7,0.7,0.7,0.7,4;6;9;12,0.7,0.7,0,no_valid_post_threshold_increase,inactive,,,,,,,,,,,
H3B0299,X046,asymmetric_stress,2.0,0.5,32,64.0,32.0,32.0,28,28,0.1,0.1,6,9,0.1,0.1,0.5,0.5,0,9,0.0,0.0,0.0,0.7,4;6;9;12,0.0,0.7,2,,supported,4.0,6.0,20.0,-0.1885402397260274,-0.09992294520547944,0.08861729452054795,0.08548018455249415,0.09175440448860175,-0.9999999999999999,supported,supported
H3B0300,X047,asymmetric_stress,1.25,0.3,16,20.0,6.0,14.0,28,21,0.1,0.1,12,12,0.0,0.1,0.7,0.3,0,4,0.5,0.5,0.5,0.5,4;6;9;12,0.5,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0301,X048,asymmetric_stress,4.0,0.3,32,128.0,38.4,89.6,14,14,0.0,0.5,6,6,0.3,0.7,0.7,0.7,0,4,0.7,0.7,0.7,0.7,4;6;9;12,0.7,0.7,0,no_valid_post_threshold_increase,inactive,,,,,,,,,,,
H3B0302,X049,asymmetric_stress,4.0,0.3,16,64.0,19.2,44.8,14,21,0.3,0.3,6,6,0.0,0.7,0.7,0.7,0,6,0.0,0.0,0.0,0.7,4;6;9;12,0.0,0.7,1,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0303,X050,asymmetric_stress,3.1,0.9,16,49.6,44.64,4.959999999999999,21,28,0.5,0.5,9,9,0.5,0.5,0.5,0.5,0,12,0.5,0.5,0.5,0.5,4;6;9;12,0.5,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0304,X051,asymmetric_stress,1.25,0.1,16,20.0,2.0,18.0,14,21,0.5,0.0,12,12,0.1,0.1,0.1,0.1,0,9,0.3,0.3,0.3,0.3,4;6;9;12,0.3,0.7,1,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0305,X052,asymmetric_stress,4.0,0.7,32,128.0,89.6,38.400000000000006,21,14,0.1,0.1,12,12,0.3,0.3,0.3,0.7,0,12,0.0,0.0,0.0,0.5,4;6;9;12,0.0,0.7,4,,supported,4.0,12.0,20.0,-0.37600599315068484,-0.1937071917808219,0.18229880136986304,0.18053967407990354,0.18405792865982254,-1.0,supported,supported
H3B0306,X053,asymmetric_stress,0.8,0.9,32,25.6,23.040000000000003,2.56,14,14,0.5,0.5,6,6,0.0,0.0,0.3,0.7,0,9,0.0,0.0,0.0,0.7,4;6;9;12,0.0,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0307,X054,asymmetric_stress,1.25,0.5,16,20.0,10.0,10.0,21,21,0.0,0.0,6,6,0.0,0.0,0.3,0.1,0,9,0.0,0.3,0.0,0.3,4;6;9;12,0.0,0.7,4,,supported,4.0,12.0,20.0,-0.3060958904109589,-0.0308818493150685,0.2752140410958904,0.2450664119210212,0.30536167027075967,-1.0,supported,supported
H3B0308,X055,asymmetric_stress,4.0,0.3,64,256.0,76.8,179.2,7,7,0.3,0.3,4,4,0.0,0.0,0.7,0.7,0,4,0.5,0.5,0.5,0.7,4,0.5,0.7,0,fewer_than_two_valid_thresholds,inactive,,,,,,,,,,,
H3B0309,X056,asymmetric_stress,1.25,0.1,64,80.0,8.0,72.0,7,14,0.0,0.0,4,4,0.7,0.7,0.7,0.7,0,4,0.0,0.0,0.0,0.3,4,0.0,0.7,0,fewer_than_two_valid_thresholds,inactive,,,,,,,,,,,
H3B0310,X057,asymmetric_stress,2.0,0.7,16,32.0,22.4,9.6,21,21,0.0,0.0,9,9,0.1,0.1,0.3,0.5,0,4,0.0,0.0,0.0,0.1,4;6;9;12,0.0,0.7,4,,supported,4.0,12.0,20.0,-0.5380821917808218,-0.5315239726027396,0.0065582191780822145,0.004603131157748861,0.008513307198415568,-0.7745966692414834,supported,supported
H3B0311,X058,asymmetric_stress,3.1,0.9,64,198.4,178.56,19.84,28,28,0.1,0.1,12,12,0.0,0.0,0.1,0.1,0,6,0.0,0.0,0.0,0.7,4;6;9;12,0.0,0.7,4,,supported,4.0,12.0,20.0,-0.4141588184931508,-0.1785209760273973,0.23563784246575348,0.2345066171267977,0.23676906780470924,-1.0,supported,supported
H3B0312,X060,asymmetric_stress,1.25,0.1,64,80.0,8.0,72.0,14,14,0.1,0.1,6,9,0.0,0.0,0.5,0.5,0,6,0.0,0.0,0.0,0.3,4;6;9;12,0.0,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0313,X061,asymmetric_stress,2.0,0.9,64,128.0,115.2,12.799999999999995,14,28,0.5,0.5,9,4,0.5,0.3,0.5,0.5,0,9,0.0,0.0,0.0,0.5,4;6;9;12,0.0,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0314,X062,asymmetric_stress,4.0,0.5,16,64.0,32.0,32.0,14,14,0.0,0.3,4,4,0.0,0.0,0.1,0.1,0,12,0.5,0.5,0.5,0.5,4;6;9;12,0.5,0.7,4,,supported,4.0,12.0,20.0,-0.1725941780821918,-0.09965753424657534,0.07293664383561645,0.07147331756343463,0.07439997010779827,-1.0,supported,supported
H3B0315,X063,asymmetric_stress,0.8,0.3,64,51.2,15.36,35.84,21,21,0.0,0.3,12,6,0.1,0.1,0.1,0.1,0,4,0.0,0.0,0.0,0.7,4;6;9;12,0.0,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0316,X064,asymmetric_stress,4.0,0.7,16,64.0,44.8,19.200000000000003,7,7,0.3,0.5,4,4,0.3,0.3,0.5,0.5,0,4,0.7,0.3,0.7,0.7,4,0.7,0.7,0,fewer_than_two_valid_thresholds;no_valid_post_threshold_increase,inactive,,,,,,,,,,,
H3B0317,X065,asymmetric_stress,1.25,0.1,32,40.0,4.0,36.0,14,14,0.3,0.3,4,4,0.1,0.3,0.3,0.3,0,6,0.0,0.0,0.0,0.7,4;6;9;12,0.0,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0318,X066,asymmetric_stress,3.1,0.7,16,49.6,34.72,14.880000000000004,28,28,0.5,0.5,4,4,0.1,0.3,0.7,0.7,0,12,0.5,0.5,0.5,0.7,4;6;9;12,0.5,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0319,X067,asymmetric_stress,3.1,0.9,16,49.6,44.64,4.959999999999999,21,21,0.3,0.3,9,4,0.0,0.0,0.3,0.3,0,6,0.3,0.3,0.3,0.7,4;6;9;12,0.3,0.7,2,,supported,4.0,6.0,20.0,-0.09017123287671229,-0.041900684931506844,0.048270547945205466,0.04683840884182199,0.04970268704858894,-0.9999999999999999,supported,supported
H3B0320,X068,asymmetric_stress,2.0,0.9,64,128.0,115.2,12.799999999999995,28,21,0.5,0.5,9,9,0.5,0.5,0.7,0.5,0,9,0.0,0.0,0.0,0.5,4;6;9;12,0.0,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0321,X069,asymmetric_stress,0.8,0.9,16,12.8,11.52,1.2799999999999998,7,7,0.5,0.5,4,4,0.1,0.1,0.7,0.7,0,4,0.3,0.0,0.3,0.5,4,0.3,0.7,0,fewer_than_two_valid_thresholds,inactive,,,,,,,,,,,
H3B0322,X070,asymmetric_stress,4.0,0.3,16,64.0,19.2,44.8,14,14,0.0,0.5,4,12,0.1,0.0,0.5,0.5,0,6,0.0,0.0,0.0,0.5,4;6;9;12,0.0,0.7,3,,supported,4.0,9.0,20.0,-0.32661815068493155,-0.08272260273972602,0.2438955479452055,0.24133091739418394,0.24646017849622703,-1.0,supported,supported
H3B0323,X071,asymmetric_stress,1.25,0.3,16,20.0,6.0,14.0,21,21,0.0,0.0,6,6,0.1,0.3,0.3,0.3,0,6,0.7,0.5,0.7,0.5,4;6;9;12,0.7,0.7,0,no_valid_post_threshold_increase,inactive,,,,,,,,,,,
H3B0324,X072,asymmetric_stress,4.0,0.1,32,128.0,12.8,115.2,28,28,0.5,0.5,12,12,0.3,0.0,0.5,0.5,0,9,0.0,0.0,0.0,0.1,4;6;9;12,0.0,0.7,1,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0325,X073,asymmetric_stress,4.0,0.7,32,128.0,89.6,38.400000000000006,28,7,0.1,0.1,4,4,0.0,0.0,0.3,0.3,0,4,0.3,0.3,0.3,0.7,4;6;9;12,0.3,0.7,4,,supported,4.0,12.0,20.0,-0.24696489726027396,-0.09305222602739724,0.15391267123287675,0.15111360802246,0.1567117344432935,-1.0,supported,supported
H3B0326,X074,asymmetric_stress,2.0,0.7,32,64.0,44.8,19.200000000000003,14,28,0.5,0.5,12,12,0.0,0.0,0.3,0.3,0,6,0.0,0.0,0.0,0.0,4;6;9;12,0.0,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0327,X075,asymmetric_stress,3.1,0.7,64,198.4,138.88,59.52000000000001,14,14,0.0,0.0,12,12,0.5,0.1,0.5,0.5,0,9,0.0,0.5,0.0,0.5,4;6;9;12,0.0,0.7,4,spearman_pattern;threshold_gradient,inconclusive,4.0,12.0,20.0,-0.4890475171232877,-0.4890475171232877,0.0,0.0,0.0,,supported,inconclusive
H3B0328,X076,asymmetric_stress,0.8,0.9,16,12.8,11.52,1.2799999999999998,7,14,0.1,0.1,4,4,0.1,0.0,0.1,0.1,0,4,0.0,0.0,0.0,0.0,4,0.0,0.7,0,fewer_than_two_valid_thresholds,inactive,,,,,,,,,,,
H3B0329,X077,asymmetric_stress,4.0,0.5,16,64.0,32.0,32.0,7,7,0.5,0.0,4,4,0.3,0.3,0.3,0.3,0,4,0.0,0.0,0.0,0.7,4,0.0,0.7,0,fewer_than_two_valid_thresholds,inactive,,,,,,,,,,,
H3B0330,X078,asymmetric_stress,0.8,0.1,16,12.8,1.2800000000000002,11.52,14,14,0.5,0.5,4,4,0.5,0.3,0.5,0.5,0,4,0.7,0.7,0.7,0.7,4;6;9;12,0.7,0.7,0,no_valid_post_threshold_increase,inactive,,,,,,,,,,,
H3B0331,X079,asymmetric_stress,3.1,0.5,64,198.4,99.2,99.2,28,7,0.3,0.3,4,4,0.3,0.3,0.5,0.5,0,4,0.0,0.0,0.0,0.3,4;6;9;12,0.0,0.7,1,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0332,X081,asymmetric_stress,1.25,0.9,16,20.0,18.0,2.0,21,21,0.1,0.1,9,9,0.5,0.1,0.5,0.5,0,12,0.0,0.0,0.0,0.5,4;6;9;12,0.0,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0333,X082,asymmetric_stress,4.0,0.3,32,128.0,38.4,89.6,28,21,0.3,0.3,12,12,0.3,0.3,0.5,0.7,0,4,0.0,0.0,0.0,0.7,4;6;9;12,0.0,0.7,2,,supported,4.0,6.0,20.0,-0.05014126712328767,-0.019306506849315074,0.030834760273972594,0.029913819281011597,0.03175570126693359,-0.9999999999999999,supported,supported
H3B0334,X083,asymmetric_stress,0.8,0.5,32,25.6,12.8,12.8,7,7,0.1,0.1,4,4,0.0,0.3,0.5,0.5,0,4,0.0,0.0,0.0,0.0,4,0.0,0.7,0,fewer_than_two_valid_thresholds,inactive,,,,,,,,,,,
H3B0335,X084,asymmetric_stress,2.0,0.7,16,32.0,22.4,9.6,28,28,0.5,0.5,12,12,0.3,0.3,0.3,0.3,0,12,0.3,0.0,0.3,0.3,4;6;9;12,0.3,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0336,X085,asymmetric_stress,2.0,0.3,16,32.0,9.6,22.4,14,21,0.1,0.1,4,9,0.0,0.0,0.1,0.5,0,6,0.0,0.0,0.0,0.3,4;6;9;12,0.0,0.7,3,,supported,4.0,9.0,20.0,-0.13690068493150687,-0.028261986301369856,0.108638698630137,0.10702844550708056,0.11024895175319345,-1.0,supported,supported
H3B0337,X086,asymmetric_stress,1.25,0.5,64,80.0,40.0,40.0,7,7,0.0,0.0,4,4,0.5,0.5,0.7,0.7,0,4,0.0,0.5,0.0,0.7,4,0.0,0.7,0,fewer_than_two_valid_thresholds,inactive,,,,,,,,,,,
H3B0338,X087,asymmetric_stress,1.25,0.9,16,20.0,18.0,2.0,28,28,0.3,0.3,6,6,0.5,0.0,0.7,0.7,0,9,0.3,0.3,0.3,0.3,4;6;9;12,0.3,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0339,X088,asymmetric_stress,4.0,0.7,32,128.0,89.6,38.400000000000006,21,14,0.1,0.5,9,12,0.3,0.3,0.3,0.3,0,12,0.0,0.0,0.0,0.5,4;6;9;12,0.0,0.7,4,,supported,4.0,12.0,20.0,-0.4223801369863015,-0.0960659246575343,0.3263142123287671,0.3212508647599219,0.33137755989761236,-1.0,supported,supported
