background_id,source_scenario_ids,scenario_type,rho,class1_share,slots_per_day,lambda_total,lambda_class1,lambda_class2,horizon_class1,horizon_class2,cancel_class1,cancel_class2,balk_threshold_class1,balk_threshold_class2,balk_low_class1,balk_low_class2,balk_high_class1,balk_high_class2,noshow_threshold_class1,noshow_threshold_class2,noshow_low_class1,noshow_low_class2,noshow_high_class1,noshow_high_class2,noshow_high_low_focal,noshow_high_high_focal,noshow_threshold_class1_focal,n_paired_seeds,delta_average_utilization,delta_average_utilization_ci_low,delta_average_utilization_ci_high,utilization_loss_magnitude,delta_realized_class1_noshow_rate,delta_realized_class1_noshow_rate_ci_low,delta_realized_class1_noshow_rate_ci_high,realized_exposure_active,direction_component
H3B0305,X052,asymmetric_stress,4.0,0.7,32,128.0,89.6,38.400000000000006,21,14,0.1,0.1,12,12,0.3,0.3,0.3,0.7,0,12,0.0,0.0,0.0,0.5,0.0,0.7,12,20,-0.1937071917808219,-0.1951542932762734,-0.19226009028537042,0.1937071917808219,0.06841002355192963,0.06791034900704784,0.06890969809681141,True,supported
H3B0306,X053,asymmetric_stress,0.8,0.9,32,25.6,23.040000000000003,2.56,14,14,0.5,0.5,6,6,0.0,0.0,0.3,0.7,0,9,0.0,0.0,0.0,0.7,0.0,0.7,4,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0306,X053,asymmetric_stress,0.8,0.9,32,25.6,23.040000000000003,2.56,14,14,0.5,0.5,6,6,0.0,0.0,0.3,0.7,0,9,0.0,0.0,0.0,0.7,0.0,0.7,6,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0306,X053,asymmetric_stress,0.8,0.9,32,25.6,23.040000000000003,2.56,14,14,0.5,0.5,6,6,0.0,0.0,0.3,0.7,0,9,0.0,0.0,0.0,0.7,0.0,0.7,9,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0306,X053,asymmetric_stress,0.8,0.9,32,25.6,23.040000000000003,2.56,14,14,0.5,0.5,6,6,0.0,0.0,0.3,0.7,0,9,0.0,0.0,0.0,0.7,0.0,0.7,12,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0307,X054,asymmetric_stress,1.25,0.5,16,20.0,10.0,10.0,21,21,0.0,0.0,6,6,0.0,0.0,0.3,0.1,0,9,0.0,0.3,0.0,0.3,0.0,0.7,4,20,-0.3060958904109589,-0.3091455597561798,-0.30304622106573803,0.3060958904109589,0.4924434150907592,0.48794963961462895,0.4969371905668894,True,supported
H3B0307,X054,asymmetric_stress,1.25,0.5,16,20.0,10.0,10.0,21,21,0.0,0.0,6,6,0.0,0.0,0.3,0.1,0,9,0.0,0.3,0.0,0.3,0.0,0.7,6,20,-0.28946917808219175,-0.29533101789829785,-0.28360733826608564,0.28946917808219175,0.470819337613474,0.46411456733400824,0.47752410789293975,True,supported
H3B0307,X054,asymmetric_stress,1.25,0.5,16,20.0,10.0,10.0,21,21,0.0,0.0,6,6,0.0,0.0,0.3,0.1,0,9,0.0,0.3,0.0,0.3,0.0,0.7,9,20,-0.1080650684931507,-0.1475707422172743,-0.06855939476902713,0.1080650684931507,0.17872089834986504,0.11503521010954819,0.24240658659018188,True,supported
H3B0307,X054,asymmetric_stress,1.25,0.5,16,20.0,10.0,10.0,21,21,0.0,0.0,6,6,0.0,0.0,0.3,0.1,0,9,0.0,0.3,0.0,0.3,0.0,0.7,12,20,-0.0308818493150685,-0.06089107737795033,-0.0008726212521866644,0.0308818493150685,0.051228421915943956,0.0020949622037980883,0.10036188162808982,True,supported
H3B0310,X057,asymmetric_stress,2.0,0.7,16,32.0,22.4,9.6,21,21,0.0,0.0,9,9,0.1,0.1,0.3,0.5,0,4,0.0,0.0,0.0,0.1,0.0,0.7,4,20,-0.5380821917808218,-0.5406353465602312,-0.5355290370014125,0.5380821917808218,0.37802144213440203,0.37534216541842147,0.3807007188503826,True,supported
H3B0310,X057,asymmetric_stress,2.0,0.7,16,32.0,22.4,9.6,21,21,0.0,0.0,9,9,0.1,0.1,0.3,0.5,0,4,0.0,0.0,0.0,0.1,0.0,0.7,6,20,-0.5380821917808218,-0.5406353465602312,-0.5355290370014125,0.5380821917808218,0.37802144213440203,0.37534216541842147,0.3807007188503826,True,supported
H3B0310,X057,asymmetric_stress,2.0,0.7,16,32.0,22.4,9.6,21,21,0.0,0.0,9,9,0.1,0.1,0.3,0.5,0,4,0.0,0.0,0.0,0.1,0.0,0.7,9,20,-0.5380821917808218,-0.5406353465602312,-0.5355290370014125,0.5380821917808218,0.37802144213440203,0.37534216541842147,0.3807007188503826,True,supported
H3B0310,X057,asymmetric_stress,2.0,0.7,16,32.0,22.4,9.6,21,21,0.0,0.0,9,9,0.1,0.1,0.3,0.5,0,4,0.0,0.0,0.0,0.1,0.0,0.7,12,20,-0.5315239726027396,-0.5346397059302108,-0.5284082392752685,0.5315239726027396,0.37799731377151147,0.37532623591742825,0.3806683916255947,True,supported
H3B0311,X058,asymmetric_stress,3.1,0.9,64,198.4,178.56,19.84,28,28,0.1,0.1,12,12,0.0,0.0,0.1,0.1,0,6,0.0,0.0,0.0,0.7,0.0,0.7,4,20,-0.4141588184931508,-0.41557886160763224,-0.4127387753786693,0.4141588184931508,0.14707571374396539,0.14657347134391466,0.14757795614401611,True,supported
H3B0311,X058,asymmetric_stress,3.1,0.9,64,198.4,178.56,19.84,28,28,0.1,0.1,12,12,0.0,0.0,0.1,0.1,0,6,0.0,0.0,0.0,0.7,0.0,0.7,6,20,-0.3360851883561644,-0.33762102379260783,-0.334549352919721,0.3360851883561644,0.11912565394593622,0.11849511503932357,0.11975619285254886,True,supported
H3B0311,X058,asymmetric_stress,3.1,0.9,64,198.4,178.56,19.84,28,28,0.1,0.1,12,12,0.0,0.0,0.1,0.1,0,6,0.0,0.0,0.0,0.7,0.0,0.7,9,20,-0.24502568493150684,-0.2463947320368504,-0.24365663782616329,0.24502568493150684,0.08650489981322537,0.08600583155808923,0.08700396806836151,True,supported
H3B0311,X058,asymmetric_stress,3.1,0.9,64,198.4,178.56,19.84,28,28,0.1,0.1,12,12,0.0,0.0,0.1,0.1,0,6,0.0,0.0,0.0,0.7,0.0,0.7,12,20,-0.1785209760273973,-0.1797413273883492,-0.17730062466644542,0.1785209760273973,0.06270881619004531,0.06224407054538957,0.06317356183470106,True,supported
H3B0312,X060,asymmetric_stress,1.25,0.1,64,80.0,8.0,72.0,14,14,0.1,0.1,6,9,0.0,0.0,0.5,0.5,0,6,0.0,0.0,0.0,0.3,0.0,0.7,4,20,-0.0005029965753424681,-0.0007510165306408108,-0.0002549766200441255,0.0005029965753424681,0.0041263279228455,0.0021455808616959978,0.0061070749839950015,False,inconclusive
H3B0312,X060,asymmetric_stress,1.25,0.1,64,80.0,8.0,72.0,14,14,0.1,0.1,6,9,0.0,0.0,0.5,0.5,0,6,0.0,0.0,0.0,0.3,0.0,0.7,6,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0312,X060,asymmetric_stress,1.25,0.1,64,80.0,8.0,72.0,14,14,0.1,0.1,6,9,0.0,0.0,0.5,0.5,0,6,0.0,0.0,0.0,0.3,0.0,0.7,9,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0312,X060,asymmetric_stress,1.25,0.1,64,80.0,8.0,72.0,14,14,0.1,0.1,6,9,0.0,0.0,0.5,0.5,0,6,0.0,0.0,0.0,0.3,0.0,0.7,12,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0313,X061,asymmetric_stress,2.0,0.9,64,128.0,115.2,12.799999999999995,14,28,0.5,0.5,9,4,0.5,0.3,0.5,0.5,0,9,0.0,0.0,0.0,0.5,0.0,0.7,4,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0313,X061,asymmetric_stress,2.0,0.9,64,128.0,115.2,12.799999999999995,14,28,0.5,0.5,9,4,0.5,0.3,0.5,0.5,0,9,0.0,0.0,0.0,0.5,0.0,0.7,6,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0313,X061,asymmetric_stress,2.0,0.9,64,128.0,115.2,12.799999999999995,14,28,0.5,0.5,9,4,0.5,0.3,0.5,0.5,0,9,0.0,0.0,0.0,0.5,0.0,0.7,9,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0313,X061,asymmetric_stress,2.0,0.9,64,128.0,115.2,12.799999999999995,14,28,0.5,0.5,9,4,0.5,0.3,0.5,0.5,0,9,0.0,0.0,0.0,0.5,0.0,0.7,12,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0314,X062,asymmetric_stress,4.0,0.5,16,64.0,32.0,32.0,14,14,0.0,0.3,4,4,0.0,0.0,0.1,0.1,0,12,0.5,0.5,0.5,0.5,0.5,0.7,4,20,-0.1725941780821918,-0.17525826065239286,-0.16993009551199073,0.1725941780821918,0.08567046846824117,0.08434339944589728,0.08699753749058506,True,supported
H3B0314,X062,asymmetric_stress,4.0,0.5,16,64.0,32.0,32.0,14,14,0.0,0.3,4,4,0.0,0.0,0.1,0.1,0,12,0.5,0.5,0.5,0.5,0.5,0.7,6,20,-0.16184075342465754,-0.16453571711545634,-0.15914578973385873,0.16184075342465754,0.08029429791718141,0.0789852712414966,0.08160332459286623,True,supported
H3B0314,X062,asymmetric_stress,4.0,0.5,16,64.0,32.0,32.0,14,14,0.0,0.3,4,4,0.0,0.0,0.1,0.1,0,12,0.5,0.5,0.5,0.5,0.5,0.7,9,20,-0.1382106164383562,-0.1407382074088915,-0.13568302546782088,0.1382106164383562,0.06849280220748039,0.06721138495191359,0.06977421946304718,True,supported
H3B0314,X062,asymmetric_stress,4.0,0.5,16,64.0,32.0,32.0,14,14,0.0,0.3,4,4,0.0,0.0,0.1,0.1,0,12,0.5,0.5,0.5,0.5,0.5,0.7,12,20,-0.09965753424657534,-0.1014377735028261,-0.09787729499032458,0.09965753424657534,0.0493647787440734,0.04840028448002306,0.05032927300812374,True,supported
H3B0315,X063,asymmetric_stress,0.8,0.3,64,51.2,15.36,35.84,21,21,0.0,0.3,12,6,0.1,0.1,0.1,0.1,0,4,0.0,0.0,0.0,0.7,0.0,0.7,4,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0315,X063,asymmetric_stress,0.8,0.3,64,51.2,15.36,35.84,21,21,0.0,0.3,12,6,0.1,0.1,0.1,0.1,0,4,0.0,0.0,0.0,0.7,0.0,0.7,6,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0315,X063,asymmetric_stress,0.8,0.3,64,51.2,15.36,35.84,21,21,0.0,0.3,12,6,0.1,0.1,0.1,0.1,0,4,0.0,0.0,0.0,0.7,0.0,0.7,9,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0315,X063,asymmetric_stress,0.8,0.3,64,51.2,15.36,35.84,21,21,0.0,0.3,12,6,0.1,0.1,0.1,0.1,0,4,0.0,0.0,0.0,0.7,0.0,0.7,12,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0317,X065,asymmetric_stress,1.25,0.1,32,40.0,4.0,36.0,14,14,0.3,0.3,4,4,0.1,0.3,0.3,0.3,0,6,0.0,0.0,0.0,0.7,0.0,0.7,4,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0317,X065,asymmetric_stress,1.25,0.1,32,40.0,4.0,36.0,14,14,0.3,0.3,4,4,0.1,0.3,0.3,0.3,0,6,0.0,0.0,0.0,0.7,0.0,0.7,6,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0317,X065,asymmetric_stress,1.25,0.1,32,40.0,4.0,36.0,14,14,0.3,0.3,4,4,0.1,0.3,0.3,0.3,0,6,0.0,0.0,0.0,0.7,0.0,0.7,9,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0317,X065,asymmetric_stress,1.25,0.1,32,40.0,4.0,36.0,14,14,0.3,0.3,4,4,0.1,0.3,0.3,0.3,0,6,0.0,0.0,0.0,0.7,0.0,0.7,12,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0318,X066,asymmetric_stress,3.1,0.7,16,49.6,34.72,14.880000000000004,28,28,0.5,0.5,4,4,0.1,0.3,0.7,0.7,0,12,0.5,0.5,0.5,0.7,0.5,0.7,4,20,-0.0007191780821917987,-0.0008698922953942478,-0.0005684638689893496,0.0007191780821917987,0.00033165242147294437,0.0002655348655413115,0.0003977699774045772,False,inconclusive
H3B0318,X066,asymmetric_stress,3.1,0.7,16,49.6,34.72,14.880000000000004,28,28,0.5,0.5,4,4,0.1,0.3,0.7,0.7,0,12,0.5,0.5,0.5,0.7,0.5,0.7,6,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0318,X066,asymmetric_stress,3.1,0.7,16,49.6,34.72,14.880000000000004,28,28,0.5,0.5,4,4,0.1,0.3,0.7,0.7,0,12,0.5,0.5,0.5,0.7,0.5,0.7,9,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0318,X066,asymmetric_stress,3.1,0.7,16,49.6,34.72,14.880000000000004,28,28,0.5,0.5,4,4,0.1,0.3,0.7,0.7,0,12,0.5,0.5,0.5,0.7,0.5,0.7,12,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0319,X067,asymmetric_stress,3.1,0.9,16,49.6,44.64,4.959999999999999,21,21,0.3,0.3,9,4,0.0,0.0,0.3,0.3,0,6,0.3,0.3,0.3,0.7,0.3,0.7,4,20,-0.09017123287671229,-0.09162527265558526,-0.08871719309783932,0.09017123287671229,0.032364205290152354,0.0317653557757935,0.032963054804511206,True,supported
H3B0319,X067,asymmetric_stress,3.1,0.9,16,49.6,44.64,4.959999999999999,21,21,0.3,0.3,9,4,0.0,0.0,0.3,0.3,0,6,0.3,0.3,0.3,0.7,0.3,0.7,6,20,-0.041900684931506844,-0.04310069411088442,-0.04070067575212927,0.041900684931506844,0.015026938822802722,0.014608383972118746,0.015445493673486698,True,supported
H3B0319,X067,asymmetric_stress,3.1,0.9,16,49.6,44.64,4.959999999999999,21,21,0.3,0.3,9,4,0.0,0.0,0.3,0.3,0,6,0.3,0.3,0.3,0.7,0.3,0.7,9,20,-0.00017979452054794342,-0.00024595588579521947,-0.00011363315530066737,0.00017979452054794342,6.457485903904881e-05,4.082182444396296e-05,8.832789363413465e-05,False,inconclusive
H3B0319,X067,asymmetric_stress,3.1,0.9,16,49.6,44.64,4.959999999999999,21,21,0.3,0.3,9,4,0.0,0.0,0.3,0.3,0,6,0.3,0.3,0.3,0.7,0.3,0.7,12,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0320,X068,asymmetric_stress,2.0,0.9,64,128.0,115.2,12.799999999999995,28,21,0.5,0.5,9,9,0.5,0.5,0.7,0.5,0,9,0.0,0.0,0.0,0.5,0.0,0.7,4,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0320,X068,asymmetric_stress,2.0,0.9,64,128.0,115.2,12.799999999999995,28,21,0.5,0.5,9,9,0.5,0.5,0.7,0.5,0,9,0.0,0.0,0.0,0.5,0.0,0.7,6,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0320,X068,asymmetric_stress,2.0,0.9,64,128.0,115.2,12.799999999999995,28,21,0.5,0.5,9,9,0.5,0.5,0.7,0.5,0,9,0.0,0.0,0.0,0.5,0.0,0.7,9,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0320,X068,asymmetric_stress,2.0,0.9,64,128.0,115.2,12.799999999999995,28,21,0.5,0.5,9,9,0.5,0.5,0.7,0.5,0,9,0.0,0.0,0.0,0.5,0.0,0.7,12,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0322,X070,asymmetric_stress,4.0,0.3,16,64.0,19.2,44.8,14,14,0.0,0.5,4,12,0.1,0.0,0.5,0.5,0,6,0.0,0.0,0.0,0.5,0.0,0.7,4,20,-0.32661815068493155,-0.3300268650569324,-0.3232094363129307,0.32661815068493155,0.27221477209827866,0.2700852963778517,0.2743442478187056,True,supported
H3B0322,X070,asymmetric_stress,4.0,0.3,16,64.0,19.2,44.8,14,14,0.0,0.5,4,12,0.1,0.0,0.5,0.5,0,6,0.0,0.0,0.0,0.5,0.0,0.7,6,20,-0.24914383561643838,-0.25305838336005887,-0.24522928787281786,0.24914383561643838,0.2076140527492297,0.2048994047487217,0.2103287007497377,True,supported
H3B0322,X070,asymmetric_stress,4.0,0.3,16,64.0,19.2,44.8,14,14,0.0,0.5,4,12,0.1,0.0,0.5,0.5,0,6,0.0,0.0,0.0,0.5,0.0,0.7,9,20,-0.08272260273972602,-0.08725678745439648,-0.07818841802505556,0.08272260273972602,0.06890531820837206,0.06547232310545983,0.07233831331128429,True,supported
H3B0322,X070,asymmetric_stress,4.0,0.3,16,64.0,19.2,44.8,14,14,0.0,0.5,4,12,0.1,0.0,0.5,0.5,0,6,0.0,0.0,0.0,0.5,0.0,0.7,12,20,-0.0001883561643835685,-0.00033974171370689237,-3.697061506024467e-05,0.0001883561643835685,0.00014978757736732498,3.041735705747414e-05,0.00026915779767717584,False,inconclusive
H3B0324,X072,asymmetric_stress,4.0,0.1,32,128.0,12.8,115.2,28,28,0.5,0.5,12,12,0.3,0.0,0.5,0.5,0,9,0.0,0.0,0.0,0.1,0.0,0.7,4,20,-0.0030650684931506854,-0.0033028716111354584,-0.0028272653751659125,0.0030650684931506854,0.007667407508841829,0.007110583804866943,0.008224231212816714,True,inconclusive
H3B0324,X072,asymmetric_stress,4.0,0.1,32,128.0,12.8,115.2,28,28,0.5,0.5,12,12,0.3,0.0,0.5,0.5,0,9,0.0,0.0,0.0,0.1,0.0,0.7,6,20,-0.000517979452054823,-0.0006402621077340612,-0.00039569679637558485,0.000517979452054823,0.0013033273026747502,0.000999905000033752,0.0016067496053157485,False,inconclusive
H3B0324,X072,asymmetric_stress,4.0,0.1,32,128.0,12.8,115.2,28,28,0.5,0.5,12,12,0.3,0.0,0.5,0.5,0,9,0.0,0.0,0.0,0.1,0.0,0.7,9,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0324,X072,asymmetric_stress,4.0,0.1,32,128.0,12.8,115.2,28,28,0.5,0.5,12,12,0.3,0.0,0.5,0.5,0,9,0.0,0.0,0.0,0.1,0.0,0.7,12,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0325,X073,asymmetric_stress,4.0,0.7,32,128.0,89.6,38.400000000000006,28,7,0.1,0.1,4,4,0.0,0.0,0.3,0.3,0,4,0.3,0.3,0.3,0.7,0.3,0.7,4,20,-0.24696489726027396,-0.2488874740015687,-0.24504232051897923,0.24696489726027396,0.08792612017989891,0.08723105528442086,0.08862118507537696,True,supported
H3B0325,X073,asymmetric_stress,4.0,0.7,32,128.0,89.6,38.400000000000006,28,7,0.1,0.1,4,4,0.0,0.0,0.3,0.3,0,4,0.3,0.3,0.3,0.7,0.3,0.7,6,20,-0.2124828767123288,-0.2144437135568494,-0.21052203986780818,0.2124828767123288,0.0755622466577208,0.07483173641841132,0.07629275689703027,True,supported
H3B0325,X073,asymmetric_stress,4.0,0.7,32,128.0,89.6,38.400000000000006,28,7,0.1,0.1,4,4,0.0,0.0,0.3,0.3,0,4,0.3,0.3,0.3,0.7,0.3,0.7,9,20,-0.1551926369863014,-0.15690326953747719,-0.1534820044351256,0.1551926369863014,0.055057637606544904,0.05444295429216358,0.05567232092092623,True,supported
H3B0325,X073,asymmetric_stress,4.0,0.7,32,128.0,89.6,38.400000000000006,28,7,0.1,0.1,4,4,0.0,0.0,0.3,0.3,0,4,0.3,0.3,0.3,0.7,0.3,0.7,12,20,-0.09305222602739724,-0.0962745337650548,-0.08982991828973967,0.09305222602739724,0.033477789413560034,0.03241163938303037,0.0345439394440897,True,supported
H3B0326,X074,asymmetric_stress,2.0,0.7,32,64.0,44.8,19.200000000000003,14,28,0.5,0.5,12,12,0.0,0.0,0.3,0.3,0,6,0.0,0.0,0.0,0.0,0.0,0.7,4,20,-4.280821917801436e-06,-1.3240685164398149e-05,4.679041328795277e-06,4.280821917801436e-06,3.0469226081657523e-06,-3.3303597026456683e-06,9.424204918977173e-06,False,inconclusive
H3B0326,X074,asymmetric_stress,2.0,0.7,32,64.0,44.8,19.200000000000003,14,28,0.5,0.5,12,12,0.0,0.0,0.3,0.3,0,6,0.0,0.0,0.0,0.0,0.0,0.7,6,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0326,X074,asymmetric_stress,2.0,0.7,32,64.0,44.8,19.200000000000003,14,28,0.5,0.5,12,12,0.0,0.0,0.3,0.3,0,6,0.0,0.0,0.0,0.0,0.0,0.7,9,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0326,X074,asymmetric_stress,2.0,0.7,32,64.0,44.8,19.200000000000003,14,28,0.5,0.5,12,12,0.0,0.0,0.3,0.3,0,6,0.0,0.0,0.0,0.0,0.0,0.7,12,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0327,X075,asymmetric_stress,3.1,0.7,64,198.4,138.88,59.52000000000001,14,14,0.0,0.0,12,12,0.5,0.1,0.5,0.5,0,9,0.0,0.5,0.0,0.5,0.0,0.7,4,20,-0.4890475171232877,-0.4905389802789843,-0.4875560539675911,0.4890475171232877,0.2236492936145563,0.22302133285149753,0.22427725437761506,True,supported
H3B0327,X075,asymmetric_stress,3.1,0.7,64,198.4,138.88,59.52000000000001,14,14,0.0,0.0,12,12,0.5,0.1,0.5,0.5,0,9,0.0,0.5,0.0,0.5,0.0,0.7,6,20,-0.4890475171232877,-0.4905389802789843,-0.4875560539675911,0.4890475171232877,0.2236492936145563,0.22302133285149753,0.22427725437761506,True,supported
H3B0327,X075,asymmetric_stress,3.1,0.7,64,198.4,138.88,59.52000000000001,14,14,0.0,0.0,12,12,0.5,0.1,0.5,0.5,0,9,0.0,0.5,0.0,0.5,0.0,0.7,9,20,-0.4890475171232877,-0.4905389802789843,-0.4875560539675911,0.4890475171232877,0.2236492936145563,0.22302133285149753,0.22427725437761506,True,supported
H3B0327,X075,asymmetric_stress,3.1,0.7,64,198.4,138.88,59.52000000000001,14,14,0.0,0.0,12,12,0.5,0.1,0.5,0.5,0,9,0.0,0.5,0.0,0.5,0.0,0.7,12,20,-0.4890475171232877,-0.4905389802789843,-0.4875560539675911,0.4890475171232877,0.2236492936145563,0.22302133285149753,0.22427725437761506,True,supported
H3B0331,X079,asymmetric_stress,3.1,0.5,64,198.4,99.2,99.2,28,7,0.3,0.3,4,4,0.3,0.3,0.5,0.5,0,4,0.0,0.0,0.0,0.3,0.0,0.7,4,20,-0.03233732876712324,-0.0332795258189545,-0.03139513171529198,0.03233732876712324,0.020922943537022974,0.02030162838514241,0.02154425868890354,True,supported
H3B0331,X079,asymmetric_stress,3.1,0.5,64,198.4,99.2,99.2,28,7,0.3,0.3,4,4,0.3,0.3,0.5,0.5,0,4,0.0,0.0,0.0,0.3,0.0,0.7,6,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0331,X079,asymmetric_stress,3.1,0.5,64,198.4,99.2,99.2,28,7,0.3,0.3,4,4,0.3,0.3,0.5,0.5,0,4,0.0,0.0,0.0,0.3,0.0,0.7,9,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0331,X079,asymmetric_stress,3.1,0.5,64,198.4,99.2,99.2,28,7,0.3,0.3,4,4,0.3,0.3,0.5,0.5,0,4,0.0,0.0,0.0,0.3,0.0,0.7,12,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0332,X081,asymmetric_stress,1.25,0.9,16,20.0,18.0,2.0,21,21,0.1,0.1,9,9,0.5,0.1,0.5,0.5,0,12,0.0,0.0,0.0,0.5,0.0,0.7,4,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0332,X081,asymmetric_stress,1.25,0.9,16,20.0,18.0,2.0,21,21,0.1,0.1,9,9,0.5,0.1,0.5,0.5,0,12,0.0,0.0,0.0,0.5,0.0,0.7,6,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0332,X081,asymmetric_stress,1.25,0.9,16,20.0,18.0,2.0,21,21,0.1,0.1,9,9,0.5,0.1,0.5,0.5,0,12,0.0,0.0,0.0,0.5,0.0,0.7,9,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0332,X081,asymmetric_stress,1.25,0.9,16,20.0,18.0,2.0,21,21,0.1,0.1,9,9,0.5,0.1,0.5,0.5,0,12,0.0,0.0,0.0,0.5,0.0,0.7,12,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0333,X082,asymmetric_stress,4.0,0.3,32,128.0,38.4,89.6,28,21,0.3,0.3,12,12,0.3,0.3,0.5,0.7,0,4,0.0,0.0,0.0,0.7,0.0,0.7,4,20,-0.05014126712328767,-0.05084295717176441,-0.04943957707481093,0.05014126712328767,0.04185515715317759,0.04118915768953864,0.04252115661681655,True,supported
H3B0333,X082,asymmetric_stress,4.0,0.3,32,128.0,38.4,89.6,28,21,0.3,0.3,12,12,0.3,0.3,0.5,0.7,0,4,0.0,0.0,0.0,0.7,0.0,0.7,6,20,-0.019306506849315074,-0.019936252034311337,-0.018676761664318812,0.019306506849315074,0.01614183824329659,0.015610490304563658,0.01667318618202952,True,supported
H3B0333,X082,asymmetric_stress,4.0,0.3,32,128.0,38.4,89.6,28,21,0.3,0.3,12,12,0.3,0.3,0.5,0.7,0,4,0.0,0.0,0.0,0.7,0.0,0.7,9,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0333,X082,asymmetric_stress,4.0,0.3,32,128.0,38.4,89.6,28,21,0.3,0.3,12,12,0.3,0.3,0.5,0.7,0,4,0.0,0.0,0.0,0.7,0.0,0.7,12,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0335,X084,asymmetric_stress,2.0,0.7,16,32.0,22.4,9.6,28,28,0.5,0.5,12,12,0.3,0.3,0.3,0.3,0,12,0.3,0.0,0.3,0.3,0.3,0.7,4,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0335,X084,asymmetric_stress,2.0,0.7,16,32.0,22.4,9.6,28,28,0.5,0.5,12,12,0.3,0.3,0.3,0.3,0,12,0.3,0.0,0.3,0.3,0.3,0.7,6,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0335,X084,asymmetric_stress,2.0,0.7,16,32.0,22.4,9.6,28,28,0.5,0.5,12,12,0.3,0.3,0.3,0.3,0,12,0.3,0.0,0.3,0.3,0.3,0.7,9,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
H3B0335,X084,asymmetric_stress,2.0,0.7,16,32.0,22.4,9.6,28,28,0.5,0.5,12,12,0.3,0.3,0.3,0.3,0,12,0.3,0.0,0.3,0.3,0.3,0.7,12,20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,inconclusive
