sweep,point,low,high,step,label,seed,class_id,arrivals,booked,balked,offered,no_offer,canceled,no_show,served,mean_accepted_booking_delay,mean_offered_booking_delay,percent_serviced,slot_utilization,balking_rate,total_booking_delay,total_offered_booking_delay
fixed_post,3,0.2,0.5,0.3,step=0.30,76,2,18159,11996,6163,18159,0,5795,942,5256,7.989829943314438,8.91623988105072,0.28944325128035686,0.45,0.33939093562420836,95846.0,161910.0
fixed_post,3,0.2,0.5,0.3,step=0.30,77,1,18292,10840,7452,18292,0,5413,942,4480,8.393542435424354,8.995790509512355,0.2449158101902471,0.3835616438356164,0.4073912092718128,90986.0,164551.0
fixed_post,3,0.2,0.5,0.3,step=0.30,77,2,18287,12140,6147,18287,0,5881,975,5276,8.030971993410214,8.95658117788593,0.2885109640728386,0.4517123287671233,0.3361404276261825,97496.0,163789.0
fixed_post,3,0.2,0.5,0.3,step=0.30,78,1,18205,10792,7413,18205,0,5422,888,4481,8.19412527798369,8.79302389453447,0.24614117000823948,0.3836472602739726,0.40719582532271353,88431.0,160077.0
fixed_post,3,0.2,0.5,0.3,step=0.30,78,2,18325,12155,6170,18325,0,5832,933,5387,7.815713698066639,8.736207366984994,0.2939699863574352,0.46121575342465754,0.33669849931787177,95000.0,160091.0
fixed_post,3,0.2,0.5,0.3,step=0.30,79,1,18157,10838,7319,18157,0,5436,897,4505,8.156394168665805,8.7591562482789,0.2481136751666024,0.3857020547945205,0.40309522498210054,88399.0,159040.0
fixed_post,3,0.2,0.5,0.3,step=0.30,79,2,18120,12049,6071,18120,0,5797,955,5297,7.831023321437463,8.750938189845474,0.2923289183222958,0.45351027397260274,0.33504415011037525,94356.0,158567.0
fixed_post,3,0.2,0.5,0.3,step=0.30,80,1,18289,10806,7483,18289,0,5371,883,4549,8.196464926892467,8.835092131882552,0.24872874405380282,0.3894691780821918,0.4091530428126196,88571.0,161585.0
fixed_post,3,0.2,0.5,0.3,step=0.30,80,2,18010,11932,6078,18010,0,5685,937,5308,7.933037210861548,8.839589117157136,0.29472515269294836,0.45445205479452055,0.3374791782343143,94657.0,159201.0
fixed_post,3,0.2,0.5,0.3,step=0.30,81,1,18375,10856,7519,18375,0,5476,898,4482,8.206153279292558,8.8356462585034,0.24391836734693878,0.38373287671232875,0.4091972789115646,89086.0,162355.0
fixed_post,3,0.2,0.5,0.3,step=0.30,81,2,18313,12138,6175,18313,0,5853,964,5321,7.945048607678365,8.867416589308142,0.2905586195598755,0.4555650684931507,0.33719215857587503,96437.0,162389.0
fixed_post,3,0.2,0.5,0.3,step=0.30,82,1,17954,10757,7197,17954,0,5336,895,4524,8.126708190015803,8.74323270580372,0.2519772752589952,0.3873287671232877,0.4008577475771416,87419.0,156976.0
fixed_post,3,0.2,0.5,0.3,step=0.30,82,2,18297,12073,6224,18297,0,5819,943,5311,7.804936635467572,8.73968410121878,0.2902661638519976,0.45470890410958903,0.34016505438049954,94229.0,159910.0
fixed_post,3,0.2,0.5,0.3,step=0.30,83,1,18242,10908,7334,18242,0,5449,878,4581,8.299688302163549,8.887950882578664,0.2511237802872492,0.39220890410958903,0.40203925008222785,90533.0,162134.0
fixed_post,3,0.2,0.5,0.3,step=0.30,83,2,18177,12061,6116,18177,0,5842,947,5272,7.989718928778708,8.906200143037905,0.2900368597678385,0.45136986301369864,0.33646916432854707,96364.0,161888.0
fixed_post,3,0.2,0.5,0.3,step=0.30,84,1,18183,10824,7359,18183,0,5412,930,4482,8.169161123429417,8.770994885332453,0.24649397789143707,0.38373287671232875,0.4047186932849365,88423.0,159483.0
fixed_post,3,0.2,0.5,0.3,step=0.30,84,2,18378,12095,6283,18378,0,5818,929,5342,7.817031831335263,8.748666884318206,0.290673631515943,0.45736301369863014,0.34187615627380563,94547.0,160783.0
fixed_post,3,0.2,0.5,0.3,step=0.30,85,1,18373,10999,7374,18373,0,5518,895,4576,8.24138558050732,8.848201164752625,0.24906112229902574,0.3917808219178082,0.4013498067816905,90647.0,162568.0
fixed_post,3,0.2,0.5,0.3,step=0.30,85,2,18208,12067,6141,18208,0,5857,942,5264,7.9337863594928315,8.862093585237258,0.28910369068541303,0.4506849315068493,0.3372693321616872,95737.0,161361.0
fixed_post,3,0.2,0.5,0.3,step=0.30,86,1,18406,10976,7430,18406,0,5495,946,4531,8.260932944606415,8.853960665000542,0.24616972726284908,0.3879280821917808,0.40367271541888516,90672.0,162966.0
fixed_post,3,0.2,0.5,0.3,step=0.30,86,2,18135,12075,6060,18135,0,5875,915,5279,7.91768115942029,8.839150813344363,0.29109456851392335,0.4519691780821918,0.33416046319272125,95606.0,160298.0
fixed_post,3,0.2,0.5,0.3,step=0.30,87,1,18006,10808,7198,18006,0,5429,888,4487,8.130736491487786,8.773964234144174,0.24919471287348663,0.38416095890410956,0.3997556370098856,87877.0,157984.0
fixed_post,3,0.2,0.5,0.3,step=0.30,87,2,18432,12268,6164,18432,0,5968,927,5373,7.883518095859146,8.794325086805555,0.29150390625,0.46001712328767125,0.3344184027777778,96715.0,162097.0
fixed_post,3,0.2,0.5,0.3,step=0.30,88,1,18141,10931,7210,18141,0,5534,850,4536,8.174549446528223,8.773055509619095,0.2500413428146188,0.38835616438356163,0.39744225786891574,89356.0,159152.0
fixed_post,3,0.2,0.5,0.3,step=0.30,88,2,18103,12149,5954,18103,0,5840,984,5317,7.859329986007078,8.760536927581065,0.2937082251560515,0.45522260273972603,0.32889576313318236,95483.0,158592.0
fixed_post,3,0.2,0.5,0.3,step=0.30,89,1,18379,10936,7443,18379,0,5532,885,4517,8.20382223847842,8.834648239838947,0.24576962838021654,0.38672945205479453,0.40497306708743674,89717.0,162372.0
fixed_post,3,0.2,0.5,0.3,step=0.30,89,2,18242,12105,6137,18242,0,5816,958,5327,7.914415530772408,8.827540839820195,0.29201841903300074,0.45607876712328765,0.3364214450169937,95804.0,161032.0
fixed_post,3,0.2,0.5,0.3,step=0.30,90,1,18369,11055,7314,18369,0,5539,906,4605,8.363274536408865,8.992324024171158,0.25069410419728894,0.394263698630137,0.3981708312918504,92456.0,165180.0
fixed_post,3,0.2,0.5,0.3,step=0.30,90,2,18266,11965,6301,18266,0,5797,1000,5157,8.082072712076892,9.027209022227089,0.2823278221832914,0.44152397260273973,0.34495784517683126,96702.0,164891.0
fixed_post,3,0.2,0.5,0.3,step=0.30,91,1,18384,11002,7382,18384,0,5552,889,4551,8.300945282675878,8.943646649260227,0.24755221932114882,0.3896404109589041,0.4015448215839861,91327.0,164420.0
fixed_post,3,0.2,0.5,0.3,step=0.30,91,2,18525,12234,6291,18525,0,5983,931,5315,7.994686938041523,8.938515519568151,0.2869095816464238,0.4550513698630137,0.33959514170040483,97807.0,165586.0
fixed_post,3,0.2,0.5,0.3,step=0.30,92,1,18265,10903,7362,18265,0,5474,931,4492,8.306062551591305,8.941199014508623,0.2459348480700794,0.3845890410958904,0.40306597317273474,90561.0,163311.0
fixed_post,3,0.2,0.5,0.3,step=0.30,92,2,18613,12246,6367,18613,0,6015,956,5271,7.977625347052099,8.924246494385644,0.28318916886047385,0.45128424657534244,0.34207274485574596,97694.0,166107.0
fixed_post,3,0.2,0.5,0.3,step=0.30,93,1,18169,10874,7295,18169,0,5461,885,4528,8.226779473974618,8.852716164896252,0.24921569706643185,0.38767123287671235,0.4015080631845451,89458.0,160845.0
fixed_post,3,0.2,0.5,0.3,step=0.30,93,2,18341,12265,6076,18341,0,5983,1005,5277,7.851121076233184,8.772695054795268,0.2877160460171201,0.45179794520547945,0.33127964669320104,96294.0,160900.0
fixed_post,3,0.2,0.5,0.3,step=0.30,94,1,18242,10803,7439,18242,0,5459,852,4488,8.218365268906785,8.82852757373095,0.24602565508167965,0.38424657534246576,0.40779519789496765,88783.0,161050.0
fixed_post,3,0.2,0.5,0.3,step=0.30,94,2,18235,12211,6024,18235,0,5872,993,5339,7.930554418147572,8.819797093501508,0.2927885933644091,0.45710616438356166,0.3303537153825062,96840.0,160829.0
fixed_post,3,0.2,0.5,0.3,step=0.30,95,1,18055,10793,7262,18055,0,5322,889,4576,8.179004910590198,8.81960675713099,0.2534477983937967,0.3917808219178082,0.40221545278316256,88276.0,159238.0
fixed_post,3,0.2,0.5,0.3,step=0.30,95,2,18331,12133,6198,18331,0,5905,979,5240,7.95046567213385,8.858872947466041,0.28585456330805736,0.4486301369863014,0.33811576018766026,96463.0,162392.0
fixed_post,3,0.2,0.5,0.3,step=0.30,96,1,18033,10825,7208,18033,0,5361,926,4535,8.126281755196304,8.728830477457993,0.25148339155991795,0.3882705479452055,0.39971163977152996,87967.0,157407.0
fixed_post,3,0.2,0.5,0.3,step=0.30,96,2,18113,12066,6047,18113,0,5866,934,5262,7.847754019559091,8.749682548445868,0.2905095787555899,0.45051369863013696,0.3338486170154033,94691.0,158483.0
fixed_post,3,0.2,0.5,0.3,step=0.30,97,1,18414,11046,7368,18414,0,5551,904,4588,8.325276118051784,8.948354512870642,0.24915824915824916,0.3928082191780822,0.4001303356142066,91961.0,164775.0
fixed_post,3,0.2,0.5,0.3,step=0.30,97,2,18322,12071,6251,18322,0,5870,967,5230,8.031480407588434,8.973638249099443,0.28544918677000325,0.4477739726027397,0.3411745442637267,96948.0,164415.0
fixed_post,3,0.2,0.5,0.3,step=0.30,98,1,18309,10905,7404,18309,0,5461,897,4539,8.247959651535993,8.889289420503577,0.2479108635097493,0.38861301369863016,0.4043912829755858,89944.0,162754.0
fixed_post,3,0.2,0.5,0.3,step=0.30,98,2,18385,12169,6216,18385,0,5927,946,5290,7.96113074204947,8.888768017405493,0.28773456622246396,0.4529109589041096,0.33810171335327716,96879.0,163420.0
fixed_post,3,0.2,0.5,0.3,step=0.30,99,1,18281,10826,7455,18281,0,5437,947,4435,8.322649177905044,8.932279415786882,0.24260160822712107,0.379708904109589,0.4078004485531426,90101.0,163291.0
fixed_post,3,0.2,0.5,0.3,step=0.30,99,2,18159,12017,6142,18159,0,5739,979,5293,7.93675626196222,8.873010628338564,0.29148080841456026,0.45316780821917807,0.3382344842777686,95376.0,161125.0
fixed_post,3,0.2,0.5,0.3,step=0.30,100,1,18136,10773,7363,18136,0,5406,888,4476,8.258887960642346,8.854984561093957,0.24680194089104543,0.3832191780821918,0.40598808998676666,88973.0,160594.0
fixed_post,3,0.2,0.5,0.3,step=0.30,100,2,18437,12172,6265,18437,0,5850,989,5326,7.935261255340125,8.857297825025764,0.2888756305255736,0.4559931506849315,0.33980582524271846,96588.0,163302.0
fixed_post,4,0.1,0.5,0.4,step=0.40,1,1,18225,11355,6870,18225,0,5620,931,4798,8.162659621312198,8.951330589849109,0.2632647462277092,0.41078767123287674,0.37695473251028805,92687.0,163138.0
fixed_post,4,0.1,0.5,0.4,step=0.40,1,2,18108,11762,6346,18108,0,5827,916,5010,8.099557898316613,9.029213607245417,0.2766732935719019,0.4289383561643836,0.3504528385244091,95267.0,163501.0
fixed_post,4,0.1,0.5,0.4,step=0.40,2,1,18240,11233,7007,18240,0,5613,906,4708,8.302056440843941,9.09983552631579,0.2581140350877193,0.40308219178082194,0.38415570175438596,93257.0,165981.0
fixed_post,4,0.1,0.5,0.4,step=0.40,2,2,18290,11959,6331,18290,0,5896,993,5065,8.14666778158709,9.084800437397485,0.27692728266812466,0.4336472602739726,0.3461454346637507,97426.0,166161.0
fixed_post,4,0.1,0.5,0.4,step=0.40,3,1,18566,11559,7007,18566,0,5804,931,4824,8.311099576087896,9.127975869869655,0.2598297964020252,0.413013698630137,0.37741031993967467,96068.0,169470.0
fixed_post,4,0.1,0.5,0.4,step=0.40,3,2,18161,11857,6304,18161,0,5914,922,5019,8.194905962722443,9.157039810583118,0.2763614338417488,0.42970890410958906,0.3471174494796542,97167.0,166301.0
fixed_post,4,0.1,0.5,0.4,step=0.40,4,1,18554,11535,7019,18554,0,5790,888,4850,8.334286952752493,9.155384283712406,0.2613991592109518,0.4152397260273973,0.3783011749487981,96136.0,169869.0
fixed_post,4,0.1,0.5,0.4,step=0.40,4,2,18463,12034,6429,18463,0,6095,987,4951,8.258683729433272,9.208850132697828,0.2681579374966149,0.42388698630136984,0.34820993338027406,99385.0,170023.0
fixed_post,4,0.1,0.5,0.4,step=0.40,5,1,18186,11513,6673,18186,0,5776,862,4873,8.21601667680014,9.007808204113054,0.2679533707247333,0.41720890410958905,0.36693060596062904,94591.0,163816.0
fixed_post,4,0.1,0.5,0.4,step=0.40,5,2,18082,11815,6267,18082,0,5868,899,5045,8.112484130342784,9.053644508350846,0.2790067470412565,0.4319349315068493,0.34658776683995135,95849.0,163708.0
fixed_post,4,0.1,0.5,0.4,step=0.40,6,1,18256,11384,6872,18256,0,5729,953,4699,8.312631763879128,9.116235758106924,0.25739482909728306,0.40231164383561646,0.3764241893076249,94631.0,166426.0
fixed_post,4,0.1,0.5,0.4,step=0.40,6,2,18254,11977,6277,18254,0,5964,884,5126,8.147950237956083,9.102991125232826,0.2808151637997151,0.4388698630136986,0.34386983674811,97588.0,166166.0
fixed_post,4,0.1,0.5,0.4,step=0.40,7,1,18126,11303,6823,18126,0,5690,930,4676,8.349022383438026,9.156349994483064,0.2579719739600574,0.40034246575342464,0.37642061127661924,94369.0,165968.0
fixed_post,4,0.1,0.5,0.4,step=0.40,7,2,18303,11953,6350,18303,0,5885,962,5097,8.214004852338325,9.160410861607387,0.2784789378790362,0.43638698630136985,0.3469376604928154,98182.0,167663.0
fixed_post,4,0.1,0.5,0.4,step=0.40,8,1,18340,11421,6919,18340,0,5671,939,4807,8.317572892040976,9.118484187568157,0.2621046892039258,0.4115582191780822,0.3772628135223555,94995.0,167233.0
fixed_post,4,0.1,0.5,0.4,step=0.40,8,2,18087,11792,6295,18087,0,5851,903,5036,8.201577340569878,9.137723226626859,0.27843202299994474,0.4311643835616438,0.3480400287499309,96713.0,165274.0
fixed_post,4,0.1,0.5,0.4,step=0.40,9,1,17878,11187,6691,17878,0,5574,982,4624,8.14740323589881,8.91576238952903,0.2586419062534959,0.3958904109589041,0.3742588656449267,91145.0,159396.0
fixed_post,4,0.1,0.5,0.4,step=0.40,9,2,18313,11899,6414,18313,0,5836,940,5118,7.9524329775611395,8.897176868890952,0.27947359799049853,0.43818493150684934,0.35024299677824494,94626.0,162934.0
fixed_post,4,0.1,0.5,0.4,step=0.40,10,1,18094,11291,6803,18094,0,5573,933,4781,8.153662208838899,8.911959765668177,0.26423123687410194,0.4093321917808219,0.375980988172875,92063.0,161253.0
fixed_post,4,0.1,0.5,0.4,step=0.40,10,2,18182,11777,6405,18182,0,5804,930,5030,8.035153264838245,8.966340336596634,0.27664723352766474,0.4306506849315068,0.3522714772852272,94630.0,163026.0
fixed_post,4,0.1,0.5,0.4,step=0.40,11,1,18315,11359,6956,18315,0,5683,945,4716,8.415969715643982,9.22020202020202,0.2574938574938575,0.4037671232876712,0.3797979797979798,95597.0,168868.0
fixed_post,4,0.1,0.5,0.4,step=0.40,11,2,18334,11950,6384,18334,0,5944,900,5099,8.231297071129708,9.183975128177158,0.2781171593760227,0.4365582191780822,0.34820551979928005,98364.0,168379.0
fixed_post,4,0.1,0.5,0.4,step=0.40,12,1,18695,11529,7166,18695,0,5866,919,4742,8.402897042241305,9.208290986894891,0.25365070874565393,0.4059931506849315,0.38331104573415353,96877.0,172149.0
fixed_post,4,0.1,0.5,0.4,step=0.40,12,2,18318,11925,6393,18318,0,5910,964,5050,8.181383647798743,9.15929686647014,0.27568511846271426,0.4323630136986301,0.3490009826400262,97563.0,167780.0
fixed_post,4,0.1,0.5,0.4,step=0.40,13,1,18289,11418,6871,18289,0,5770,882,4756,8.35873182693992,9.162447372737711,0.2600470228005905,0.4071917808219178,0.3756903056482038,95440.0,167572.0
fixed_post,4,0.1,0.5,0.4,step=0.40,13,2,18260,11922,6338,18260,0,5903,927,5083,8.207683274618352,9.165881708652792,0.278368017524644,0.43518835616438356,0.3470974808324206,97852.0,167369.0
fixed_post,4,0.1,0.5,0.4,step=0.40,14,1,18310,11276,7034,18310,0,5554,947,4767,8.252571833983682,9.038667394866193,0.26034953577280173,0.40813356164383563,0.3841616602949208,93056.0,165498.0
fixed_post,4,0.1,0.5,0.4,step=0.40,14,2,18224,11792,6432,18224,0,5832,965,4991,8.120081411126188,9.056683494293239,0.273869622475856,0.42731164383561643,0.35294117647058826,95752.0,165049.0
fixed_post,4,0.1,0.5,0.4,step=0.40,15,1,18079,11173,6906,18079,0,5541,923,4706,8.192965183925535,8.983959289783726,0.2603020078544167,0.4029109589041096,0.38199015432269484,91540.0,162421.0
fixed_post,4,0.1,0.5,0.4,step=0.40,15,2,18250,11911,6339,18250,0,5886,921,5099,8.001007472084627,8.941424657534247,0.2793972602739726,0.4365582191780822,0.34734246575342465,95300.0,163181.0
fixed_post,4,0.1,0.5,0.4,step=0.40,16,1,18008,11219,6789,18008,0,5632,933,4646,8.199572154380961,8.963071968014216,0.25799644602398936,0.3977739726027397,0.37699911150599735,91991.0,161407.0
fixed_post,4,0.1,0.5,0.4,step=0.40,16,2,18097,11871,6226,18097,0,5770,958,5142,8.06562210428776,8.977399568989336,0.2841354920705089,0.44023972602739725,0.34403492291540033,95747.0,162464.0
fixed_post,4,0.1,0.5,0.4,step=0.40,17,1,18239,11264,6975,18239,0,5590,923,4739,8.183504971590908,8.972421733647678,0.2598278414386754,0.405736301369863,0.38242228192335104,92179.0,163648.0
fixed_post,4,0.1,0.5,0.4,step=0.40,17,2,18294,11882,6412,18294,0,5864,923,5087,8.018431240531896,8.95862031267082,0.27806931234284465,0.43553082191780823,0.35049743085164536,95275.0,163889.0
fixed_post,4,0.1,0.5,0.4,step=0.40,18,1,18166,11375,6791,18166,0,5639,962,4766,8.21054945054945,8.99416492348343,0.2623582516789607,0.40804794520547943,0.3738302323021028,93395.0,163388.0
fixed_post,4,0.1,0.5,0.4,step=0.40,18,2,18359,11922,6437,18359,0,5972,900,5043,8.076497232008052,9.031319788659513,0.2746881638433466,0.43176369863013697,0.35061822539353993,96288.0,165806.0
fixed_post,4,0.1,0.5,0.4,step=0.40,19,1,18151,11378,6773,18151,0,5736,934,4705,8.367199859377747,9.162470387306485,0.2592143683543606,0.4028253424657534,0.3731474849870531,95202.0,166308.0
fixed_post,4,0.1,0.5,0.4,step=0.40,19,2,18433,12023,6410,18433,0,5974,931,5113,8.230890792647426,9.182824282536755,0.27738295448380623,0.4377568493150685,0.3477458905224326,98960.0,169267.0
fixed_post,4,0.1,0.5,0.4,step=0.40,20,1,18087,11191,6896,18087,0,5581,884,4723,8.2364399964257,9.057555150107813,0.26112677613755736,0.40436643835616437,0.38126831425885993,92174.0,163824.0
fixed_post,4,0.1,0.5,0.4,step=0.40,20,2,18391,11973,6418,18391,0,5898,961,5106,8.16320053453604,9.102604534826817,0.27763580011962374,0.43715753424657533,0.34897504214017727,97738.0,167406.0
fixed_post,4,0.1,0.5,0.4,step=0.40,21,1,18031,11222,6809,18031,0,5632,867,4721,8.22527178756015,9.02079751539016,0.26182685375187176,0.40419520547945204,0.3776274194442904,92304.0,162654.0
fixed_post,4,0.1,0.5,0.4,step=0.40,21,2,18369,12029,6340,18369,0,5953,938,5138,8.152880538698145,9.084653492296804,0.27971038162120965,0.4398972602739726,0.3451467145734662,98071.0,166876.0
fixed_post,4,0.1,0.5,0.4,step=0.40,22,1,18389,11401,6988,18389,0,5768,922,4703,8.252960266643276,9.044700636249932,0.2557507205394529,0.4026541095890411,0.38000978846049266,94092.0,166323.0
fixed_post,4,0.1,0.5,0.4,step=0.40,22,2,18319,11947,6372,18319,0,5895,964,5078,8.101113250188332,9.055789071455866,0.2771985370380479,0.43476027397260275,0.3478355805447896,96784.0,165893.0
fixed_post,4,0.1,0.5,0.4,step=0.40,23,1,18327,11417,6910,18327,0,5708,935,4764,8.20609617237453,8.996235063021771,0.25994434440988706,0.4078767123287671,0.3770393408632073,93689.0,164874.0
fixed_post,4,0.1,0.5,0.4,step=0.40,23,2,18161,11840,6321,18161,0,5859,942,5029,8.035304054054054,8.988767138373438,0.27691206431363913,0.4305650684931507,0.34805352128186773,95138.0,163245.0
fixed_post,4,0.1,0.5,0.4,step=0.40,24,1,18291,11433,6858,18291,0,5728,891,4814,8.27027027027027,9.0482751079766,0.2631895467716363,0.41215753424657536,0.3749384943414794,94554.0,165502.0
fixed_post,4,0.1,0.5,0.4,step=0.40,24,2,18067,11788,6279,18067,0,5845,957,4986,8.104004071937563,9.055792328554825,0.27597276803011017,0.4268835616438356,0.3475397132894227,95530.0,163611.0
fixed_post,4,0.1,0.5,0.4,step=0.40,25,1,18219,11266,6953,18219,0,5595,904,4766,8.188886916385584,9.006092540754159,0.2615950381469894,0.40804794520547943,0.38163455733025964,92256.0,164082.0
fixed_post,4,0.1,0.5,0.4,step=0.40,25,2,18243,11930,6313,18243,0,5933,899,5097,8.092707460184409,9.027955928301266,0.27939483637559615,0.43638698630136985,0.346050539933125,96546.0,164697.0
fixed_post,4,0.1,0.5,0.4,step=0.40,26,1,18313,11380,6933,18313,0,5680,934,4754,8.254481546572935,9.039534756730191,0.25959700759023646,0.4070205479452055,0.3785835199038934,93936.0,165541.0
fixed_post,4,0.1,0.5,0.4,step=0.40,26,2,18130,11861,6269,18130,0,5865,907,5078,8.089031278981537,9.019856591285162,0.28008825151682293,0.43476027397260275,0.3457804743519029,95944.0,163530.0
fixed_post,4,0.1,0.5,0.4,step=0.40,27,1,18022,11263,6759,18022,0,5707,926,4629,8.355589097043417,9.185384530018865,0.25685273554544447,0.39631849315068496,0.37504161580290757,94109.0,165539.0
fixed_post,4,0.1,0.5,0.4,step=0.40,27,2,18335,12023,6312,18335,0,5911,950,5157,8.26374448972802,9.204963185164985,0.2812653395145896,0.44152397260273973,0.34425961276247613,99355.0,168773.0
fixed_post,4,0.1,0.5,0.4,step=0.40,28,1,18383,11397,6986,18383,0,5754,917,4714,8.372115468983067,9.157156068106403,0.2564325735734102,0.4035958904109589,0.3800250231191862,95417.0,168336.0
fixed_post,4,0.1,0.5,0.4,step=0.40,28,2,18363,12025,6338,18363,0,5990,997,5028,8.223118503118503,9.168109785982683,0.2738114687142624,0.43047945205479454,0.34515057452485975,98883.0,168354.0
fixed_post,4,0.1,0.5,0.4,step=0.40,29,1,18275,11450,6825,18275,0,5845,936,4663,8.31650655021834,9.082243502051984,0.2551573187414501,0.39922945205479454,0.3734610123119015,95224.0,165978.0
fixed_post,4,0.1,0.5,0.4,step=0.40,29,2,18165,11817,6348,18165,0,5728,925,5162,8.058051959042057,9.041288191577209,0.28417285989540325,0.44195205479452054,0.3494632535094963,95222.0,164235.0
fixed_post,4,0.1,0.5,0.4,step=0.40,30,1,18433,11461,6972,18433,0,5805,880,4765,8.377366721926533,9.17658547170835,0.25850377041176154,0.4079623287671233,0.37823468778820596,96013.0,169152.0
fixed_post,4,0.1,0.5,0.4,step=0.40,30,2,18333,11927,6406,18333,0,5898,954,5070,8.213297560157626,9.174984999727268,0.27655048273604976,0.4340753424657534,0.3494245349915453,97960.0,168205.0
fixed_post,4,0.1,0.5,0.4,step=0.40,31,1,18335,11550,6785,18335,0,5795,951,4800,8.281731601731602,9.059612762476139,0.2617943823288792,0.410958904109589,0.37005726752113444,95654.0,166108.0
fixed_post,4,0.1,0.5,0.4,step=0.40,31,2,18059,11717,6342,18059,0,5797,917,5000,8.1261415037979,9.093803643612603,0.2768702585968215,0.4280821917808219,0.35118223600420845,95214.0,164225.0
fixed_post,4,0.1,0.5,0.4,step=0.40,32,1,18241,11353,6888,18241,0,5672,939,4738,8.35506033647494,9.151965352776712,0.25974453154980537,0.40565068493150686,0.3776108765966778,94855.0,166941.0
fixed_post,4,0.1,0.5,0.4,step=0.40,32,2,18364,11862,6502,18364,0,5858,976,5026,8.151660765469567,9.127259856240471,0.27368764974950993,0.4303082191780822,0.35406229579612286,96695.0,167613.0
fixed_post,4,0.1,0.5,0.4,step=0.40,33,1,18137,11333,6804,18137,0,5652,959,4714,8.333803935409865,9.122401720240392,0.25991067982577054,0.4035958904109589,0.37514473176379776,94447.0,165453.0
fixed_post,4,0.1,0.5,0.4,step=0.40,33,2,18198,11838,6360,18198,0,5841,978,5014,8.181871937827335,9.130618749313111,0.27552478294318056,0.4292808219178082,0.34948895483020115,96857.0,166159.0
fixed_post,4,0.1,0.5,0.4,step=0.40,34,1,18190,11292,6898,18190,0,5692,917,4678,8.33395324123273,9.160362836723474,0.25717427157779,0.40051369863013697,0.37921935129191864,94107.0,166627.0
fixed_post,4,0.1,0.5,0.4,step=0.40,34,2,18314,12062,6252,18314,0,5981,966,5109,8.226413530094511,9.156546904007863,0.27896691056022715,0.43741438356164386,0.34137818062684283,99227.0,167693.0
fixed_post,4,0.1,0.5,0.4,step=0.40,35,1,18265,11236,7029,18265,0,5624,888,4718,8.370416518333927,9.194744045989598,0.25830823980290174,0.40393835616438356,0.3848343826991514,94050.0,167942.0
fixed_post,4,0.1,0.5,0.4,step=0.40,35,2,18555,12000,6555,18555,0,5923,915,5158,8.222,9.191915925626516,0.2779843707895446,0.4416095890410959,0.3532740501212611,98664.0,170556.0
fixed_post,4,0.1,0.5,0.4,step=0.40,36,1,18354,11448,6906,18354,0,5805,916,4717,8.209206848357791,8.983600305110603,0.2570011986487959,0.4038527397260274,0.37626675384112457,93979.0,164885.0
fixed_post,4,0.1,0.5,0.4,step=0.40,36,2,18414,12012,6402,18414,0,5953,896,5159,7.972277722277722,8.938362115781471,0.2801672640382318,0.44169520547945207,0.34767025089605735,95763.0,164591.0
fixed_post,4,0.1,0.5,0.4,step=0.40,37,1,18317,11445,6872,18317,0,5761,905,4771,8.25731760594146,9.054430310640388,0.2604684173172463,0.4084760273972603,0.3751706065403723,94505.0,165850.0
fixed_post,4,0.1,0.5,0.4,step=0.40,37,2,18224,11934,6290,18224,0,5911,959,5052,8.123847829730183,9.064146180860403,0.27721685689201053,0.43253424657534245,0.3451492537313433,96950.0,165185.0
fixed_post,4,0.1,0.5,0.4,step=0.40,38,1,18108,11315,6793,18108,0,5634,943,4733,8.23057887759611,9.024132979898388,0.2613761873205213,0.40522260273972605,0.3751380605257345,93129.0,163409.0
fixed_post,4,0.1,0.5,0.4,step=0.40,38,2,18150,11751,6399,18150,0,5755,942,5053,8.071568377159391,9.031845730027548,0.2784022038567493,0.43261986301369865,0.35256198347107437,94849.0,163928.0
fixed_post,4,0.1,0.5,0.4,step=0.40,39,1,18050,11205,6845,18050,0,5566,880,4758,8.087907184292726,8.854792243767314,0.263601108033241,0.40736301369863015,0.37922437673130194,90625.0,159829.0
fixed_post,4,0.1,0.5,0.4,step=0.40,39,2,18113,11728,6385,18113,0,5699,948,5079,7.960095497953615,8.886932037762932,0.28040633798928943,0.4348458904109589,0.3525092475017943,93356.0,160969.0
fixed_post,4,0.1,0.5,0.4,step=0.40,40,1,18165,11238,6927,18165,0,5539,945,4753,8.284837159636947,9.088521882741535,0.26165703275529867,0.40693493150684934,0.3813377374071016,93105.0,165093.0
fixed_post,4,0.1,0.5,0.4,step=0.40,40,2,18268,11744,6524,18268,0,5761,985,4995,8.153440054495913,9.112656010510182,0.273428946792205,0.4276541095890411,0.3571272169914605,95754.0,166470.0
fixed_post,4,0.1,0.5,0.4,step=0.40,41,1,18310,11354,6956,18310,0,5680,905,4766,8.262286418883212,9.068432550518843,0.26029492080830147,0.40804794520547943,0.3799016930638995,93810.0,166043.0
fixed_post,4,0.1,0.5,0.4,step=0.40,41,2,18374,11842,6532,18374,0,5856,961,5021,8.137561222766424,9.100576902144335,0.273266572330467,0.42988013698630134,0.3555023402634157,96365.0,167214.0
fixed_post,4,0.1,0.5,0.4,step=0.40,42,1,18218,11298,6920,18218,0,5654,908,4734,8.233050097362366,9.027061148314854,0.25985289274344053,0.4053082191780822,0.3798441102206609,93017.0,164455.0
