background_id,policy,candidate_type,candidate_exists,utilization_tolerance,win_threshold,neutral_band,avg_opt_horizon_days,avg_opt_Q,avg_opt_window,avg_opt_average_utilization,avg_opt_class_1_percent_serviced,avg_opt_class_2_percent_serviced,baseline_average_utilization,baseline_class_1_percent_serviced,baseline_class_2_percent_serviced,n_feasible_cells,selected_horizon_days,selected_Q,selected_window,search_average_utilization,search_class_1_percent_serviced,search_class_2_percent_serviced,delta_utilization_vs_avg_opt,delta_sr1_vs_avg_opt,delta_sr2_vs_avg_opt,delta_utilization_vs_baseline,delta_sr1_vs_baseline,delta_sr2_vs_baseline,same_as_avg_utilization_optimum,genuinely_active_reservation
PBF_NS_MEDIUM_BK_HIGH_C041,horizon_only,access_recovery,True,0.005,0.005,0.005,3,0,-1,0.9509771689497704,0.38194209734192797,0.38161115247869987,0.9474337899543368,0.3437970674269891,0.38385990006992543,24,4.0,0.0,-1.0,0.9491506849315057,0.3839649044307888,0.37994099741847465,-0.0018264840182646847,0.002022807088860823,-0.0016701550602252202,0.0017168949771688702,0.04016783700379967,-0.003918902651450784,False,False
PBF_NS_MEDIUM_BK_HIGH_C041,horizon_only,best_win_win,False,0.005,0.005,0.005,3,0,-1,0.9509771689497704,0.38194209734192797,0.38161115247869987,0.9474337899543368,0.3437970674269891,0.38385990006992543,24,,,,,,,,,,,,,False,False
PBF_NS_MEDIUM_BK_HIGH_C041,horizon_only,c1_win_c2_neutral_if_better,True,0.005,0.005,0.005,3,0,-1,0.9509771689497704,0.38194209734192797,0.38161115247869987,0.9474337899543368,0.3437970674269891,0.38385990006992543,24,4.0,0.0,-1.0,0.9491506849315057,0.3839649044307888,0.37994099741847465,-0.0018264840182646847,0.002022807088860823,-0.0016701550602252202,0.0017168949771688702,0.04016783700379967,-0.003918902651450784,False,False
PBF_NS_MEDIUM_BK_HIGH_C041,reservation_only,access_recovery,True,0.005,0.005,0.005,100,20,19,0.9503013698630121,0.7695557515439331,0.3377707640133415,0.9474337899543368,0.3437970674269891,0.38385990006992543,141,100.0,30.0,19.0,0.9494429223744276,0.7939889176579569,0.33391394146551034,-0.0008584474885844351,0.024433166114023797,-0.0038568225478311513,0.00200913242009082,0.45019185023096775,-0.049945958604415086,False,True
PBF_NS_MEDIUM_BK_HIGH_C041,reservation_only,best_win_win,False,0.005,0.005,0.005,100,20,19,0.9503013698630121,0.7695557515439331,0.3377707640133415,0.9474337899543368,0.3437970674269891,0.38385990006992543,141,,,,,,,,,,,,,False,False
PBF_NS_MEDIUM_BK_HIGH_C041,reservation_only,c1_win_c2_neutral_if_better,False,0.005,0.005,0.005,100,20,19,0.9503013698630121,0.7695557515439331,0.3377707640133415,0.9474337899543368,0.3437970674269891,0.38385990006992543,141,,,,,,,,,,,,,False,False
PBF_NS_MEDIUM_BK_HIGH_C041,both_flexible,access_recovery,True,0.005,0.005,0.005,7,20,7,0.9523287671232861,0.7699327408525968,0.33806093309154994,0.9474337899543368,0.3437970674269891,0.38385990006992543,1029,24.0,30.0,23.0,0.9502283105022814,0.7941057655915018,0.3345012016481922,-0.002100456621004665,0.024173024738905036,-0.00355973144335775,0.002794520547944601,0.4503086981645127,-0.04935869842173324,False,True
PBF_NS_MEDIUM_BK_HIGH_C041,both_flexible,best_win_win,False,0.005,0.005,0.005,7,20,7,0.9523287671232861,0.7699327408525968,0.33806093309154994,0.9474337899543368,0.3437970674269891,0.38385990006992543,1029,,,,,,,,,,,,,False,False
PBF_NS_MEDIUM_BK_HIGH_C041,both_flexible,c1_win_c2_neutral_if_better,False,0.005,0.005,0.005,7,20,7,0.9523287671232861,0.7699327408525968,0.33806093309154994,0.9474337899543368,0.3437970674269891,0.38385990006992543,1029,,,,,,,,,,,,,False,False
PBF_NS_MEDIUM_BK_HIGH_C042,horizon_only,access_recovery,True,0.005,0.005,0.005,2,0,-1,0.9507397260273962,0.3817427514766274,0.3811678697672472,0.9472328767123275,0.34243049974010936,0.38188595207595577,25,2.0,0.0,-1.0,0.9507397260273962,0.3817427514766274,0.3811678697672472,0.0,0.0,0.0,0.0035068493150687274,0.039312251736518034,-0.0007180823087085675,True,False
PBF_NS_MEDIUM_BK_HIGH_C042,horizon_only,best_win_win,False,0.005,0.005,0.005,2,0,-1,0.9507397260273962,0.3817427514766274,0.3811678697672472,0.9472328767123275,0.34243049974010936,0.38188595207595577,25,,,,,,,,,,,,,False,False
PBF_NS_MEDIUM_BK_HIGH_C042,horizon_only,c1_win_c2_neutral_if_better,True,0.005,0.005,0.005,2,0,-1,0.9507397260273962,0.3817427514766274,0.3811678697672472,0.9472328767123275,0.34243049974010936,0.38188595207595577,25,2.0,0.0,-1.0,0.9507397260273962,0.3817427514766274,0.3811678697672472,0.0,0.0,0.0,0.0035068493150687274,0.039312251736518034,-0.0007180823087085675,True,False
PBF_NS_MEDIUM_BK_HIGH_C042,reservation_only,access_recovery,True,0.005,0.005,0.005,100,46,23,0.9504876712328759,0.7786920614249551,0.3359139399454757,0.9472328767123275,0.34243049974010936,0.38188595207595577,172,100.0,50.0,19.0,0.9483397260273965,0.791552582134287,0.3337058729575369,-0.0021479452054794512,0.012860520709331968,-0.002208066987938795,0.0011068493150689918,0.44912208239417767,-0.04818007911841887,False,True
PBF_NS_MEDIUM_BK_HIGH_C042,reservation_only,best_win_win,False,0.005,0.005,0.005,100,46,23,0.9504876712328759,0.7786920614249551,0.3359139399454757,0.9472328767123275,0.34243049974010936,0.38188595207595577,172,,,,,,,,,,,,,False,False
PBF_NS_MEDIUM_BK_HIGH_C042,reservation_only,c1_win_c2_neutral_if_better,False,0.005,0.005,0.005,100,46,23,0.9504876712328759,0.7786920614249551,0.3359139399454757,0.9472328767123275,0.34243049974010936,0.38188595207595577,172,,,,,,,,,,,,,False,False
PBF_NS_MEDIUM_BK_HIGH_C042,both_flexible,access_recovery,True,0.005,0.005,0.005,13,42,11,0.9519999999999987,0.7741768830708108,0.3353291280672851,0.9472328767123275,0.34243049974010936,0.38188595207595577,1559,26.0,50.0,24.0,0.9499287671232862,0.7921544370177238,0.33534669622179747,-0.0020712328767125143,0.017977553946913027,1.7568154512370704e-05,0.0026958904109587456,0.44972393727761445,-0.0465392558541583,False,True
PBF_NS_MEDIUM_BK_HIGH_C042,both_flexible,best_win_win,False,0.005,0.005,0.005,13,42,11,0.9519999999999987,0.7741768830708108,0.3353291280672851,0.9472328767123275,0.34243049974010936,0.38188595207595577,1559,,,,,,,,,,,,,False,False
PBF_NS_MEDIUM_BK_HIGH_C042,both_flexible,c1_win_c2_neutral_if_better,True,0.005,0.005,0.005,13,42,11,0.9519999999999987,0.7741768830708108,0.3353291280672851,0.9472328767123275,0.34243049974010936,0.38188595207595577,1559,3.0,4.0,3.0,0.9498301369863004,0.40989810995811454,0.3769616030774965,-0.00216986301369837,-0.36427877311269624,0.04163247501021139,0.00259726027397289,0.06746761021800518,-0.0049243489984592825,False,True
PBF_NS_MEDIUM_BK_HIGH_C043,horizon_only,access_recovery,True,0.005,0.005,0.005,4,0,-1,0.9507762557077614,0.3828658825782256,0.38144658604494175,0.9380821917808209,0.3485085216343985,0.3888712031519611,3,4.0,0.0,-1.0,0.9507762557077614,0.3828658825782256,0.38144658604494175,0.0,0.0,0.0,0.012694063926940502,0.03435736094382713,-0.00742461710701936,True,False
PBF_NS_MEDIUM_BK_HIGH_C043,horizon_only,best_win_win,False,0.005,0.005,0.005,4,0,-1,0.9507762557077614,0.3828658825782256,0.38144658604494175,0.9380821917808209,0.3485085216343985,0.3888712031519611,3,,,,,,,,,,,,,False,False
PBF_NS_MEDIUM_BK_HIGH_C043,horizon_only,c1_win_c2_neutral_if_better,False,0.005,0.005,0.005,4,0,-1,0.9507762557077614,0.3828658825782256,0.38144658604494175,0.9380821917808209,0.3485085216343985,0.3888712031519611,3,,,,,,,,,,,,,False,False
PBF_NS_MEDIUM_BK_HIGH_C043,reservation_only,access_recovery,True,0.005,0.005,0.005,100,28,26,0.9510136986301351,0.7578041845728493,0.21706625279599767,0.9380821917808209,0.3485085216343985,0.3888712031519611,98,100.0,30.0,24.0,0.9488584474885826,0.7642706888699472,0.2124345090463411,-0.002155251141552461,0.006466504297097941,-0.0046317437496565805,0.01077625570776175,0.4157621672355487,-0.17643669410562002,False,True
PBF_NS_MEDIUM_BK_HIGH_C043,reservation_only,best_win_win,False,0.005,0.005,0.005,100,28,26,0.9510136986301351,0.7578041845728493,0.21706625279599767,0.9380821917808209,0.3485085216343985,0.3888712031519611,98,,,,,,,,,,,,,False,False
PBF_NS_MEDIUM_BK_HIGH_C043,reservation_only,c1_win_c2_neutral_if_better,False,0.005,0.005,0.005,100,28,26,0.9510136986301351,0.7578041845728493,0.21706625279599767,0.9380821917808209,0.3485085216343985,0.3888712031519611,98,,,,,,,,,,,,,False,False
PBF_NS_MEDIUM_BK_HIGH_C043,both_flexible,access_recovery,True,0.005,0.005,0.005,5,25,5,0.9521278538812773,0.7514621433438602,0.21921168085030018,0.9380821917808209,0.3485085216343985,0.3888712031519611,599,3.0,30.0,3.0,0.9502831050228295,0.7678765897301943,0.21338846559048275,-0.0018447488584477645,0.01641444638633416,-0.005823215259817438,0.01220091324200867,0.41936806809579585,-0.17548273756147836,False,True
PBF_NS_MEDIUM_BK_HIGH_C043,both_flexible,best_win_win,False,0.005,0.005,0.005,5,25,5,0.9521278538812773,0.7514621433438602,0.21921168085030018,0.9380821917808209,0.3485085216343985,0.3888712031519611,599,,,,,,,,,,,,,False,False
PBF_NS_MEDIUM_BK_HIGH_C043,both_flexible,c1_win_c2_neutral_if_better,False,0.005,0.005,0.005,5,25,5,0.9521278538812773,0.7514621433438602,0.21921168085030018,0.9380821917808209,0.3485085216343985,0.3888712031519611,599,,,,,,,,,,,,,False,False
PBF_NS_MEDIUM_BK_HIGH_C044,horizon_only,access_recovery,True,0.005,0.005,0.005,4,0,-1,0.9508383561643825,0.3819527100645894,0.3811838292688906,0.9383780821917798,0.34297649603346597,0.38865789766047876,3,4.0,0.0,-1.0,0.9508383561643825,0.3819527100645894,0.3811838292688906,0.0,0.0,0.0,0.012460273972602742,0.038976214031123446,-0.007474068391588151,True,False
PBF_NS_MEDIUM_BK_HIGH_C044,horizon_only,best_win_win,False,0.005,0.005,0.005,4,0,-1,0.9508383561643825,0.3819527100645894,0.3811838292688906,0.9383780821917798,0.34297649603346597,0.38865789766047876,3,,,,,,,,,,,,,False,False
PBF_NS_MEDIUM_BK_HIGH_C044,horizon_only,c1_win_c2_neutral_if_better,False,0.005,0.005,0.005,4,0,-1,0.9508383561643825,0.3819527100645894,0.3811838292688906,0.9383780821917798,0.34297649603346597,0.38865789766047876,3,,,,,,,,,,,,,False,False
PBF_NS_MEDIUM_BK_HIGH_C044,reservation_only,access_recovery,True,0.005,0.005,0.005,100,49,26,0.9508712328767114,0.7655511039421556,0.2174012997666634,0.9383780821917798,0.34297649603346597,0.38865789766047876,121,100.0,49.0,26.0,0.9508712328767114,0.7655511039421556,0.2174012997666634,0.0,0.0,0.0,0.01249315068493162,0.42257460790868967,-0.17125659789381537,True,True
PBF_NS_MEDIUM_BK_HIGH_C044,reservation_only,best_win_win,False,0.005,0.005,0.005,100,49,26,0.9508712328767114,0.7655511039421556,0.2174012997666634,0.9383780821917798,0.34297649603346597,0.38865789766047876,121,,,,,,,,,,,,,False,False
PBF_NS_MEDIUM_BK_HIGH_C044,reservation_only,c1_win_c2_neutral_if_better,False,0.005,0.005,0.005,100,49,26,0.9508712328767114,0.7655511039421556,0.2174012997666634,0.9383780821917798,0.34297649603346597,0.38865789766047876,121,,,,,,,,,,,,,False,False
PBF_NS_MEDIUM_BK_HIGH_C044,both_flexible,access_recovery,True,0.005,0.005,0.005,3,26,3,0.9516602739726011,0.6075384259225209,0.2838820623852131,0.9383780821917798,0.34297649603346597,0.38865789766047876,936,2.0,49.0,2.0,0.949994520547944,0.7665769640415651,0.21495733807931905,-0.0016657534246571348,0.15903853811904411,-0.06892472430589403,0.011616438356164216,0.4236004680080991,-0.1737005595811597,False,True
PBF_NS_MEDIUM_BK_HIGH_C044,both_flexible,best_win_win,False,0.005,0.005,0.005,3,26,3,0.9516602739726011,0.6075384259225209,0.2838820623852131,0.9383780821917798,0.34297649603346597,0.38865789766047876,936,,,,,,,,,,,,,False,False
PBF_NS_MEDIUM_BK_HIGH_C044,both_flexible,c1_win_c2_neutral_if_better,False,0.005,0.005,0.005,3,26,3,0.9516602739726011,0.6075384259225209,0.2838820623852131,0.9383780821917798,0.34297649603346597,0.38865789766047876,936,,,,,,,,,,,,,False,False
PBF_NS_MEDIUM_BK_HIGH_C045,horizon_only,access_recovery,True,0.005,0.005,0.005,4,0,-1,0.951196347031962,0.3784312593316866,0.37973368875475194,0.9323287671232867,0.3511068294515677,0.39478263983954875,3,3.0,0.0,-1.0,0.9493515981735146,0.3811979137173035,0.3794701420101698,-0.0018447488584474314,0.002766654385616907,-0.00026354674458212157,0.017022831050227838,0.030091084265735812,-0.015312497829378935,False,False
PBF_NS_MEDIUM_BK_HIGH_C045,horizon_only,best_win_win,False,0.005,0.005,0.005,4,0,-1,0.951196347031962,0.3784312593316866,0.37973368875475194,0.9323287671232867,0.3511068294515677,0.39478263983954875,3,,,,,,,,,,,,,False,False
PBF_NS_MEDIUM_BK_HIGH_C045,horizon_only,c1_win_c2_neutral_if_better,False,0.005,0.005,0.005,4,0,-1,0.951196347031962,0.3784312593316866,0.37973368875475194,0.9323287671232867,0.3511068294515677,0.39478263983954875,3,,,,,,,,,,,,,False,False
PBF_NS_MEDIUM_BK_HIGH_C045,reservation_only,access_recovery,True,0.005,0.005,0.005,100,27,13,0.9513242009132407,0.621160222623414,0.14161688656331245,0.9323287671232867,0.3511068294515677,0.39478263983954875,52,100.0,30.0,26.0,0.9504292237442904,0.6773075836097615,0.08154089688308361,-0.0008949771689502617,0.05614736098634754,-0.06007598968022884,0.01810045662100368,0.32620075415819383,-0.3132417429564651,False,True
PBF_NS_MEDIUM_BK_HIGH_C045,reservation_only,best_win_win,False,0.005,0.005,0.005,100,27,13,0.9513242009132407,0.621160222623414,0.14161688656331245,0.9323287671232867,0.3511068294515677,0.39478263983954875,52,,,,,,,,,,,,,False,False
PBF_NS_MEDIUM_BK_HIGH_C045,reservation_only,c1_win_c2_neutral_if_better,False,0.005,0.005,0.005,100,27,13,0.9513242009132407,0.621160222623414,0.14161688656331245,0.9323287671232867,0.3511068294515677,0.39478263983954875,52,,,,,,,,,,,,,False,False
PBF_NS_MEDIUM_BK_HIGH_C045,both_flexible,access_recovery,True,0.005,0.005,0.005,2,30,2,0.9517260273972588,0.6675459202933545,0.0890231260168269,0.9323287671232867,0.3511068294515677,0.39478263983954875,256,26.0,30.0,25.0,0.9503013698630121,0.6813813671301968,0.07985963814073924,-0.0014246575342466983,0.013835446836842347,-0.009163487876087659,0.01797260273972534,0.33027453767862913,-0.3149230016988095,False,True
PBF_NS_MEDIUM_BK_HIGH_C045,both_flexible,best_win_win,False,0.005,0.005,0.005,2,30,2,0.9517260273972588,0.6675459202933545,0.0890231260168269,0.9323287671232867,0.3511068294515677,0.39478263983954875,256,,,,,,,,,,,,,False,False
PBF_NS_MEDIUM_BK_HIGH_C045,both_flexible,c1_win_c2_neutral_if_better,False,0.005,0.005,0.005,2,30,2,0.9517260273972588,0.6675459202933545,0.0890231260168269,0.9323287671232867,0.3511068294515677,0.39478263983954875,256,,,,,,,,,,,,,False,False
PBF_NS_MEDIUM_BK_HIGH_C046,horizon_only,access_recovery,True,0.005,0.005,0.005,3,0,-1,0.9507397260273958,0.37579990016505616,0.38039220536793905,0.9311561643835604,0.3500020208072331,0.3941028969602171,3,4.0,0.0,-1.0,0.9501041095890399,0.3810237588399297,0.3789643063630056,-0.0006356164383558571,0.005223858674873572,-0.0014278990049334528,0.01894794520547949,0.031021738032696644,-0.01513859059721151,False,False
PBF_NS_MEDIUM_BK_HIGH_C046,horizon_only,best_win_win,False,0.005,0.005,0.005,3,0,-1,0.9507397260273958,0.37579990016505616,0.38039220536793905,0.9311561643835604,0.3500020208072331,0.3941028969602171,3,,,,,,,,,,,,,False,False
PBF_NS_MEDIUM_BK_HIGH_C046,horizon_only,c1_win_c2_neutral_if_better,False,0.005,0.005,0.005,3,0,-1,0.9507397260273958,0.37579990016505616,0.38039220536793905,0.9311561643835604,0.3500020208072331,0.3941028969602171,3,,,,,,,,,,,,,False,False
PBF_NS_MEDIUM_BK_HIGH_C046,reservation_only,access_recovery,True,0.005,0.005,0.005,100,45,25,0.9514849315068483,0.626707361715108,0.13670862645063941,0.9311561643835604,0.3500020208072331,0.3941028969602171,50,100.0,50.0,26.0,0.9486465753424642,0.680138982484808,0.08024354142314938,-0.0028383561643841038,0.05343162076969998,-0.056465085027490036,0.0174904109589038,0.3301369616775749,-0.31385935553706773,False,True
PBF_NS_MEDIUM_BK_HIGH_C046,reservation_only,best_win_win,False,0.005,0.005,0.005,100,45,25,0.9514849315068483,0.626707361715108,0.13670862645063941,0.9311561643835604,0.3500020208072331,0.3941028969602171,50,,,,,,,,,,,,,False,False
PBF_NS_MEDIUM_BK_HIGH_C046,reservation_only,c1_win_c2_neutral_if_better,False,0.005,0.005,0.005,100,45,25,0.9514849315068483,0.626707361715108,0.13670862645063941,0.9311561643835604,0.3500020208072331,0.3941028969602171,50,,,,,,,,,,,,,False,False
PBF_NS_MEDIUM_BK_HIGH_C046,both_flexible,access_recovery,True,0.005,0.005,0.005,5,46,5,0.9516493150684919,0.637060480325647,0.12489055809472852,0.9311561643835604,0.3500020208072331,0.3941028969602171,345,4.0,50.0,4.0,0.9508164383561629,0.6870625238935908,0.07640857196501125,-0.0008328767123290115,0.0500020435679438,-0.04848198612971727,0.019660273972602504,0.3370605030863577,-0.3176943249952059,False,True
PBF_NS_MEDIUM_BK_HIGH_C046,both_flexible,best_win_win,False,0.005,0.005,0.005,5,46,5,0.9516493150684919,0.637060480325647,0.12489055809472852,0.9311561643835604,0.3500020208072331,0.3941028969602171,345,,,,,,,,,,,,,False,False
PBF_NS_MEDIUM_BK_HIGH_C046,both_flexible,c1_win_c2_neutral_if_better,False,0.005,0.005,0.005,5,46,5,0.9516493150684919,0.637060480325647,0.12489055809472852,0.9311561643835604,0.3500020208072331,0.3941028969602171,345,,,,,,,,,,,,,False,False
PBF_NS_MEDIUM_BK_HIGH_C047,horizon_only,access_recovery,True,0.005,0.005,0.005,4,0,-1,0.9512328767123271,0.3802410232942556,0.38274163922675236,0.9219178082191777,0.3565929591714209,0.3981222675136485,3,2.0,0.0,-1.0,0.9498812785388114,0.38160892235076066,0.37775346121475184,-0.0013515981735157112,0.0013678990565050841,-0.0049881780120005215,0.027963470319633754,0.02501596317933974,-0.020368806298896647,False,False
PBF_NS_MEDIUM_BK_HIGH_C047,horizon_only,best_win_win,False,0.005,0.005,0.005,4,0,-1,0.9512328767123271,0.3802410232942556,0.38274163922675236,0.9219178082191777,0.3565929591714209,0.3981222675136485,3,,,,,,,,,,,,,False,False
PBF_NS_MEDIUM_BK_HIGH_C047,horizon_only,c1_win_c2_neutral_if_better,False,0.005,0.005,0.005,4,0,-1,0.9512328767123271,0.3802410232942556,0.38274163922675236,0.9219178082191777,0.3565929591714209,0.3981222675136485,3,,,,,,,,,,,,,False,False
PBF_NS_MEDIUM_BK_HIGH_C047,reservation_only,access_recovery,True,0.005,0.005,0.005,100,25,4,0.9300821917808213,0.38850930830329117,0.3384144738927832,0.9219178082191777,0.3565929591714209,0.3981222675136485,31,100.0,22.0,5.0,0.9281095890410949,0.39638550609817824,0.3141931833472273,-0.0019726027397264367,0.007876197794887074,-0.024221290545555885,0.006191780821917181,0.03979254692675732,-0.0839290841664212,False,True
PBF_NS_MEDIUM_BK_HIGH_C047,reservation_only,best_win_win,False,0.005,0.005,0.005,100,25,4,0.9300821917808213,0.38850930830329117,0.3384144738927832,0.9219178082191777,0.3565929591714209,0.3981222675136485,31,,,,,,,,,,,,,False,False
PBF_NS_MEDIUM_BK_HIGH_C047,reservation_only,c1_win_c2_neutral_if_better,False,0.005,0.005,0.005,100,25,4,0.9300821917808213,0.38850930830329117,0.3384144738927832,0.9219178082191777,0.3565929591714209,0.3981222675136485,31,,,,,,,,,,,,,False,False
PBF_NS_MEDIUM_BK_HIGH_C047,both_flexible,access_recovery,True,0.005,0.005,0.005,4,30,3,0.9516529680365281,0.3941474229829836,0.3501066401050452,0.9219178082191777,0.3565929591714209,0.3981222675136485,53,3.0,30.0,3.0,0.9499908675799075,0.5105130379564773,0.07684339850363814,-0.0016621004566206299,0.11636561497349368,-0.2732632416014071,0.02807305936072979,0.15392007878505637,-0.32127886901001035,False,True
PBF_NS_MEDIUM_BK_HIGH_C047,both_flexible,best_win_win,False,0.005,0.005,0.005,4,30,3,0.9516529680365281,0.3941474229829836,0.3501066401050452,0.9219178082191777,0.3565929591714209,0.3981222675136485,53,,,,,,,,,,,,,False,False
PBF_NS_MEDIUM_BK_HIGH_C047,both_flexible,c1_win_c2_neutral_if_better,False,0.005,0.005,0.005,4,30,3,0.9516529680365281,0.3941474229829836,0.3501066401050452,0.9219178082191777,0.3565929591714209,0.3981222675136485,53,,,,,,,,,,,,,False,False
PBF_NS_MEDIUM_BK_HIGH_C048,horizon_only,access_recovery,True,0.005,0.005,0.005,3,0,-1,0.9500273972602729,0.38108063628955263,0.37809645945260784,0.9228821917808206,0.3572746301083413,0.39620570100744323,3,2.0,0.0,-1.0,0.9493917808219164,0.3813103109268809,0.3752396404818464,-0.0006356164383564122,0.00022967463732825877,-0.0028568189707614544,0.026509589041095794,0.024035680818539573,-0.020966060525596852,False,False
PBF_NS_MEDIUM_BK_HIGH_C048,horizon_only,best_win_win,False,0.005,0.005,0.005,3,0,-1,0.9500273972602729,0.38108063628955263,0.37809645945260784,0.9228821917808206,0.3572746301083413,0.39620570100744323,3,,,,,,,,,,,,,False,False
PBF_NS_MEDIUM_BK_HIGH_C048,horizon_only,c1_win_c2_neutral_if_better,False,0.005,0.005,0.005,3,0,-1,0.9500273972602729,0.38108063628955263,0.37809645945260784,0.9228821917808206,0.3572746301083413,0.39620570100744323,3,,,,,,,,,,,,,False,False
PBF_NS_MEDIUM_BK_HIGH_C048,reservation_only,access_recovery,True,0.005,0.005,0.005,100,30,4,0.9300712328767112,0.3863991034088514,0.34141691125210066,0.9228821917808206,0.3572746301083413,0.39620570100744323,52,100.0,43.0,6.0,0.9264876712328756,0.4070797601342395,0.28618477651149254,-0.0035835616438356643,0.020680656725388102,-0.05523213474060812,0.003605479452054916,0.0498051300258982,-0.11002092449595069,False,True
PBF_NS_MEDIUM_BK_HIGH_C048,reservation_only,best_win_win,False,0.005,0.005,0.005,100,30,4,0.9300712328767112,0.3863991034088514,0.34141691125210066,0.9228821917808206,0.3572746301083413,0.39620570100744323,52,,,,,,,,,,,,,False,False
PBF_NS_MEDIUM_BK_HIGH_C048,reservation_only,c1_win_c2_neutral_if_better,False,0.005,0.005,0.005,100,30,4,0.9300712328767112,0.3863991034088514,0.34141691125210066,0.9228821917808206,0.3572746301083413,0.39620570100744323,52,,,,,,,,,,,,,False,False
PBF_NS_MEDIUM_BK_HIGH_C048,both_flexible,access_recovery,True,0.005,0.005,0.005,4,42,4,0.9510684931506838,0.4412240505097754,0.23418618540317876,0.9228821917808206,0.3572746301083413,0.39620570100744323,82,3.0,50.0,3.0,0.9503890410958891,0.5125796724894034,0.07575838931888487,-0.0006794520547946936,0.07135562197962797,-0.1584277960842939,0.027506849315068416,0.15530504238106208,-0.32044731168855833,False,True
PBF_NS_MEDIUM_BK_HIGH_C048,both_flexible,best_win_win,False,0.005,0.005,0.005,4,42,4,0.9510684931506838,0.4412240505097754,0.23418618540317876,0.9228821917808206,0.3572746301083413,0.39620570100744323,82,,,,,,,,,,,,,False,False
PBF_NS_MEDIUM_BK_HIGH_C048,both_flexible,c1_win_c2_neutral_if_better,False,0.005,0.005,0.005,4,42,4,0.9510684931506838,0.4412240505097754,0.23418618540317876,0.9228821917808206,0.3572746301083413,0.39620570100744323,82,,,,,,,,,,,,,False,False
PBF_NS_MEDIUM_BK_HIGH_C049,horizon_only,access_recovery,True,0.005,0.005,0.005,3,0,-1,0.951214611872145,0.3803589234578451,0.381558987726187,0.9122557077625573,0.3593545096585916,0.40574080007241686,3,3.0,0.0,-1.0,0.951214611872145,0.3803589234578451,0.381558987726187,0.0,0.0,0.0,0.03895890410958769,0.021004413799253496,-0.024181812346229847,True,False
PBF_NS_MEDIUM_BK_HIGH_C049,horizon_only,best_win_win,False,0.005,0.005,0.005,3,0,-1,0.951214611872145,0.3803589234578451,0.381558987726187,0.9122557077625573,0.3593545096585916,0.40574080007241686,3,,,,,,,,,,,,,False,False
PBF_NS_MEDIUM_BK_HIGH_C049,horizon_only,c1_win_c2_neutral_if_better,False,0.005,0.005,0.005,3,0,-1,0.951214611872145,0.3803589234578451,0.381558987726187,0.9122557077625573,0.3593545096585916,0.40574080007241686,3,,,,,,,,,,,,,False,False
PBF_NS_MEDIUM_BK_HIGH_C049,reservation_only,access_recovery,True,0.005,0.005,0.005,100,20,5,0.9171689497716891,0.36931683731138615,0.32697718346549215,0.9122557077625573,0.3593545096585916,0.40574080007241686,118,100.0,30.0,10.0,0.9139178082191777,0.38768869686348106,0.16452600570561474,-0.003251141552511383,0.018371859552094916,-0.1624511777598774,0.0016621004566204078,0.02833418720488945,-0.24121479436680213,False,True
PBF_NS_MEDIUM_BK_HIGH_C049,reservation_only,best_win_win,False,0.005,0.005,0.005,100,20,5,0.9171689497716891,0.36931683731138615,0.32697718346549215,0.9122557077625573,0.3593545096585916,0.40574080007241686,118,,,,,,,,,,,,,False,False
PBF_NS_MEDIUM_BK_HIGH_C049,reservation_only,c1_win_c2_neutral_if_better,False,0.005,0.005,0.005,100,20,5,0.9171689497716891,0.36931683731138615,0.32697718346549215,0.9122557077625573,0.3593545096585916,0.40574080007241686,118,,,,,,,,,,,,,False,False
PBF_NS_MEDIUM_BK_HIGH_C049,both_flexible,access_recovery,True,0.005,0.005,0.005,3,0,-1,0.951214611872145,0.3803589234578451,0.381558987726187,0.9122557077625573,0.3593545096585916,0.40574080007241686,49,4.0,30.0,4.0,0.950136986301368,0.41456739215943517,0.07929128906187444,-0.0010776255707769522,0.034208468701590056,-0.3022676986643126,0.037881278538810736,0.05521288250084355,-0.3264495110105424,False,True
PBF_NS_MEDIUM_BK_HIGH_C049,both_flexible,best_win_win,False,0.005,0.005,0.005,3,0,-1,0.951214611872145,0.3803589234578451,0.381558987726187,0.9122557077625573,0.3593545096585916,0.40574080007241686,49,,,,,,,,,,,,,False,False
PBF_NS_MEDIUM_BK_HIGH_C049,both_flexible,c1_win_c2_neutral_if_better,False,0.005,0.005,0.005,3,0,-1,0.951214611872145,0.3803589234578451,0.381558987726187,0.9122557077625573,0.3593545096585916,0.40574080007241686,49,,,,,,,,,,,,,False,False
PBF_NS_MEDIUM_BK_HIGH_C050,horizon_only,access_recovery,True,0.005,0.005,0.005,3,0,-1,0.9497205479452038,0.3786139412296605,0.3811971031146198,0.9154849315068484,0.3612097560442341,0.4033291621206593,3,2.0,0.0,-1.0,0.9494356164383551,0.38046588780795243,0.3840098638079616,-0.00028493150684871793,0.0018519465782919076,0.002812760693341798,0.03395068493150666,0.01925613176371832,-0.019319298312697686,False,False
PBF_NS_MEDIUM_BK_HIGH_C050,horizon_only,best_win_win,False,0.005,0.005,0.005,3,0,-1,0.9497205479452038,0.3786139412296605,0.3811971031146198,0.9154849315068484,0.3612097560442341,0.4033291621206593,3,,,,,,,,,,,,,False,False
