hypothesis,background_id,stage1_classification,selection_reason,source_scenario_ids,scenario_type,rho,demand_regime,class1_share,slots_per_day,horizon_class1,horizon_class2,cancel_class2_background,n_paired_seeds,delta_class1_served_rate,delta_class1_served_rate_ci_low,delta_class1_served_rate_ci_high,class1_served_component,delta_class2_served_rate,delta_class2_served_rate_ci_low,delta_class2_served_rate_ci_high,delta_mean_offered_delay,delta_mean_offered_delay_ci_low,delta_mean_offered_delay_ci_high,offered_delay_component,delta_average_utilization,delta_average_utilization_ci_low,delta_average_utilization_ci_high,class1_served_monotonic_fraction,offered_delay_monotonic_fraction,cancel_class1,cancel_class2,n_supported_targets,n_reversed_targets,n_inconclusive_targets,n_inactive_targets,n_loss_matched_targets,failure_component,lambda_total,lambda_class1,lambda_class2,balk_threshold_class1,balk_threshold_class2,balk_low_class1,balk_low_class2,balk_high_class1,balk_high_class2,noshow_threshold_class1,noshow_threshold_class2,noshow_low_class1,noshow_low_class2,noshow_high_class1,noshow_high_class2,valid_h5_steps,n_active_primary_comparisons,n_supported_primary_comparisons,n_reversed_primary_comparisons,n_strong_selection_primary_comparisons,valid_h6_thresholds,n_transitions,n_exposed_transitions,spearman_bucket_mass_vs_jump,median_bucket_mass,largest_jump_lower_threshold,largest_jump_higher_threshold,largest_jump_bucket_delay,largest_jump_bucket_mass,largest_absolute_served_rate_jump,largest_jump_material,largest_jump_in_upper_mass_half,valid_h7_gaps,n_active_gaps,n_supported_gap_comparisons,n_reversed_gap_comparisons,n_inconclusive_gap_comparisons,n_complete_paired_seeds,average_pre_minus_post_absolute_served_gap,average_pre_minus_post_absolute_served_gap_ci_low,average_pre_minus_post_absolute_served_gap_ci_high,start_within_step,start_post_gap,baseline_class1_low,baseline_class1_high,baseline_class2_low,baseline_class2_high,mean_class1_low_regime_offer_share,mean_class1_high_regime_offer_share,mean_class2_high_regime_offer_share,exposure_active,delta_step_effect,delta_step_effect_ci_low,delta_step_effect_ci_high,absolute_step_effect,delta_gap_effect,delta_gap_effect_ci_low,delta_gap_effect_ci_high,absolute_gap_effect,absolute_effect_difference,absolute_effect_difference_ci_low,absolute_effect_difference_ci_high,share_seeds_gap_effect_larger,baseline_equal_noshow_high,mean_class1_arrivals,mean_class2_arrivals,estimated_class1_post_threshold_accepted_share,estimated_class2_post_threshold_accepted_share,mean_absolute_common_utilization_effect,mean_absolute_gap_utilization_effect,common_minus_gap_utilization_effect,common_minus_gap_utilization_effect_ci_low,common_minus_gap_utilization_effect_ci_high,mean_absolute_common_served_gap_effect,mean_absolute_between_gap_effect,gap_minus_common_served_gap_effect,gap_minus_common_served_gap_effect_ci_low,gap_minus_common_served_gap_effect_ci_high,utilization_component,served_gap_component
H8,H8B0126,reversed,stage1_reversed,S095,sobol_symmetric,1.25,,0.1,64.0,7.0,7.0,,20.0,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,within_class_effect_larger,80.0,8.0,72.0,4.0,4.0,0.5,0.0,0.5,0.5,4.0,4.0,0.0,0.0,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.5,0.5,0.0,0.5,0.6612122846867357,0.3387877153132642,0.3763253068302145,True,0.0638758117889776,0.0578903185603312,0.0698613050176241,0.0638758117889776,-0.0140090918582782,-0.019307775798586,-0.0087104079179703,0.0148406438501198,-0.0490351679388578,-0.0573976635115537,-0.0406726723661619,0.0,,,,,,,,,,,,,,,,,
H8,H8B0127,reversed,stage1_reversed,S096,sobol_symmetric,3.1,,0.9,16.0,21.0,21.0,,20.0,,,,,,,,,,,,,,,,,0.3,0.3,,,,,,within_class_effect_larger,49.6,44.64,4.959999999999999,4.0,4.0,0.5,0.0,0.5,0.4,6.0,6.0,0.3,0.3,0.7,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.1,0.5,0.5,0.0,0.4,0.9175780028506,0.0824219971494,0.0174133354152712,True,0.0061687723354957,0.0041983959626407,0.0081391487083506,0.0063000905849213,-0.0010368932604767,-0.0027681636185424,0.000694377097589,0.0028119263267621,-0.0034881642581591,-0.0058277854130681,-0.00114854310325,0.25,,,,,,,,,,,,,,,,,
H8,H8B0135,reversed,stage1_reversed,S104,sobol_symmetric,2.0,,0.7,16.0,28.0,28.0,,20.0,,,,,,,,,,,,,,,,,0.1,0.1,,,,,,within_class_effect_larger,32.0,22.4,9.6,6.0,6.0,0.4,0.0,0.5,0.1,12.0,12.0,0.5,0.5,0.7,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.4,0.4,0.5,0.0,0.1,0.8787467810014273,0.1212532189985724,0.0445463241275409,True,0.0121390522680175,0.008972934649777,0.015305169886258,0.0123779847896004,-0.0016908007098895,-0.004094720037084,0.0007131186173049,0.0044091282918406,-0.0079688564977597,-0.0114862660106947,-0.0044514469848248,0.1,,,,,,,,,,,,,,,,,
H8,H8B0138,reversed,stage1_reversed,S107,sobol_symmetric,1.25,,0.5,32.0,28.0,28.0,,20.0,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,within_class_effect_larger,40.0,20.0,20.0,12.0,12.0,0.3,0.0,0.5,0.3,6.0,6.0,0.0,0.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.3,0.5,0.0,0.3,0.8127335076456695,0.1872664923543304,0.1239273233008818,True,-0.0248379770543721,-0.0398642214345368,-0.0098117326742073,0.0342284768398771,-0.0063323625365894,-0.0098257765390558,-0.002838948534123,0.0071209316223469,-0.0271075452175302,-0.0359906408072396,-0.0182244496278208,0.0,,,,,,,,,,,,,,,,,
H8,H8B0140,reversed,stage1_reversed,S109,sobol_symmetric,4.0,,0.3,16.0,14.0,14.0,,20.0,,,,,,,,,,,,,,,,,0.3,0.3,,,,,,within_class_effect_larger,64.0,19.2,44.8,6.0,6.0,0.3,0.0,0.5,0.1,6.0,6.0,0.0,0.0,0.7,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.4,0.3,0.5,0.0,0.1,0.486955919335499,0.513044080664501,0.5061204776480867,True,0.0180288817192388,0.0160161545417599,0.0200416088967176,0.0180288817192388,-0.000451340667966,-0.0027689334726985,0.0018662521367664,0.0042067330806959,-0.0138221486385429,-0.0161270460306237,-0.011517251246462,0.0,,,,,,,,,,,,,,,,,
H8,H8B0147,reversed,stage1_reversed,S116,sobol_symmetric,4.0,,0.7,32.0,21.0,21.0,,20.0,,,,,,,,,,,,,,,,,0.1,0.1,,,,,,within_class_effect_larger,128.0,89.6,38.400000000000006,12.0,12.0,0.1,0.0,0.5,0.4,12.0,12.0,0.0,0.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.1,0.1,0.5,0.0,0.4,0.3110519697675664,0.6889480302324336,0.6775406947263554,True,0.0058864612203107,0.0045299176646689,0.0072430047759524,0.0059268743117529,-0.0019914324677999,-0.002844435442782,-0.0011384294928178,0.0021919262593249,-0.0037349480524279,-0.0055711797069137,-0.0018987163979421,0.15,,,,,,,,,,,,,,,,,
H8,H8B0151,reversed,stage1_reversed,S120,sobol_symmetric,2.0,,0.9,32.0,14.0,14.0,,20.0,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,within_class_effect_larger,64.0,57.6,6.399999999999999,12.0,12.0,0.5,0.0,0.5,0.5,4.0,4.0,0.3,0.3,0.7,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.5,0.5,0.0,0.5,0.3180872888367929,0.6819127111632071,0.5376064483374605,True,-0.0081095551995691,-0.0124367686347727,-0.0037823417643656,0.0093028940247081,-0.0010350204744751,-0.0020493623640317,-2.0678584918624272e-05,0.0017846412403261,-0.0075182527843819,-0.0112986025341784,-0.0037379030345855,0.0,,,,,,,,,,,,,,,,,
H8,H8B0152,reversed,stage1_reversed,S121;X012,sobol_symmetric,3.1,,0.3,32.0,7.0,7.0,,20.0,,,,,,,,,,,,,,,,,0.3,0.3,,,,,,within_class_effect_larger,99.2,29.76,69.44,4.0,4.0,0.5,0.0,0.5,0.4,4.0,4.0,0.5,0.5,0.7,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.1,0.5,0.5,0.0,0.4,0.4791147486306218,0.5208852513693781,0.5215490451320048,True,0.0132643161066666,0.0117753649070925,0.0147532673062406,0.0132643161066666,-0.0015617288290031,-0.0034030349014043,0.000279577243398,0.0034259365881849,-0.0098383795184816,-0.0120251112072135,-0.0076516478297497,0.05,,,,,,,,,,,,,,,,,
H8,H8B0157,reversed,stage1_reversed,S126,sobol_symmetric,2.0,,0.9,64.0,14.0,14.0,,20.0,,,,,,,,,,,,,,,,,0.1,0.1,,,,,,within_class_effect_larger,128.0,115.2,12.799999999999995,4.0,4.0,0.4,0.0,0.5,0.4,4.0,4.0,0.3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.4,0.5,0.0,0.4,0.8381298518055796,0.1618701481944202,0.0274718212669729,True,0.0088828346484702,0.0075228727345048,0.0102427965624356,0.0088828346484702,-0.0003643256903648,-0.0016238860579701,0.0008952346772405,0.0019484498495516,-0.0069343847989185,-0.0086189130420914,-0.0052498565557457,0.05,,,,,,,,,,,,,,,,,
H8,H8B0158,inconclusive,uncertainty_limited_inconclusive,S127,sobol_symmetric,1.25,,0.3,16.0,21.0,21.0,,20.0,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,absolute_effect_difference_inconclusive,20.0,6.0,14.0,6.0,6.0,0.4,0.0,0.5,0.3,6.0,6.0,0.5,0.5,0.7,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.2,0.4,0.5,0.0,0.3,0.6475723311967145,0.3524276688032854,0.379881073252126,True,0.0179182105592353,0.011990694357251,0.0238457267612197,0.0186366927825237,-0.0220310139199436,-0.0287820463932847,-0.0152799814466025,0.022901172268015,0.0042644794854912,-0.0062715104002563,0.0148004693712389,0.6,,,,,,,,,,,,,,,,,
H8,H8B0159,reversed,stage1_reversed,S128,sobol_symmetric,3.1,,0.5,64.0,7.0,7.0,,20.0,,,,,,,,,,,,,,,,,0.3,0.3,,,,,,within_class_effect_larger,198.4,99.2,99.2,4.0,4.0,0.4,0.0,0.5,0.2,4.0,4.0,0.0,0.0,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.3,0.4,0.5,0.0,0.2,0.4785810261356443,0.5214189738643555,0.5087846562762058,True,0.0175119401672492,0.0161291258133509,0.0188947545211475,0.0175119401672492,-0.0042684619338623,-0.0055270130310564,-0.0030099108366682,0.0044596145417697,-0.0130523256254795,-0.0153192441973844,-0.0107854070535746,0.0,,,,,,,,,,,,,,,,,
H8,H8B0172,reversed,stage1_reversed,S141,sobol_symmetric,4.0,,0.1,16.0,7.0,7.0,,20.0,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,within_class_effect_larger,64.0,6.4,57.6,4.0,4.0,0.1,0.0,0.5,0.4,4.0,4.0,0.0,0.0,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.1,0.1,0.5,0.0,0.4,0.5115733048124694,0.4884266951875305,0.4840315822941756,True,0.0203725042748675,0.0128046586688264,0.0279403498809086,0.0223032377679267,-0.0003161153198996,-0.0074435368637793,0.00681130622398,0.0117361052811423,-0.0105671324867843,-0.0170839670165117,-0.004050297957057,0.25,,,,,,,,,,,,,,,,,
H8,H8B0175,reversed,stage1_reversed,S144,sobol_symmetric,3.1,,0.5,32.0,28.0,28.0,,20.0,,,,,,,,,,,,,,,,,0.3,0.3,,,,,,within_class_effect_larger,99.2,49.6,49.6,4.0,4.0,0.1,0.0,0.5,0.1,9.0,9.0,0.3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.4,0.1,0.5,0.0,0.1,0.3971263006599741,0.6028736993400259,0.5923133053307714,True,0.0079727941898648,0.0060904840280743,0.0098551043516553,0.0079727941898648,-0.0041908755459177,-0.0062176932826784,-0.002164057809157,0.0049906434285466,-0.0029821507613182,-0.005850796410026,-0.0001135051126103,0.35,,,,,,,,,,,,,,,,,
H8,H8B0178,reversed,stage1_reversed,S147,sobol_symmetric,2.0,,0.1,32.0,14.0,14.0,,20.0,,,,,,,,,,,,,,,,,0.3,0.3,,,,,,within_class_effect_larger,64.0,6.4,57.6,4.0,4.0,0.5,0.0,0.5,0.3,12.0,12.0,0.3,0.3,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.2,0.5,0.5,0.0,0.3,0.936960519199449,0.0630394808005511,0.0614186581938835,True,0.0312144709890945,0.0256889552881843,0.0367399866900048,0.0312144709890945,0.0044960396202453,4.001798572096475e-05,0.0089520612547696,0.0085069185692108,-0.0227075524198837,-0.0284100288396148,-0.0170050760001526,0.0,,,,,,,,,,,,,,,,,
H8,H8B0215,reversed,stage1_reversed,S184,sobol_symmetric,2.0,,0.9,32.0,21.0,21.0,,20.0,,,,,,,,,,,,,,,,,0.1,0.1,,,,,,within_class_effect_larger,64.0,57.6,6.399999999999999,6.0,6.0,0.3,0.0,0.5,0.1,4.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.4,0.3,0.5,0.0,0.1,0.8793515580241881,0.120648441975812,0.0260178752889437,True,0.0074305396070288,0.0053306976656655,0.0095303815483921,0.0074305396070288,0.0007958156513439,-0.0010663898044018,0.0026580211070897,0.003061333429771,-0.0043692061772577,-0.0059260393574435,-0.0028123729970719,0.1,,,,,,,,,,,,,,,,,
H8,H8B0218,inconclusive,uncertainty_limited_inconclusive,S187,sobol_symmetric,1.25,,0.1,16.0,21.0,21.0,,20.0,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,absolute_effect_difference_inconclusive,20.0,2.0,18.0,12.0,12.0,0.2,0.0,0.5,0.3,9.0,9.0,0.3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.2,0.2,0.5,0.0,0.3,0.4312342857349779,0.568765714265022,0.6729137716457607,True,0.0310212320593015,0.0185776975115126,0.0434647666070903,0.0349920294291682,-0.0439995351641458,-0.0560841899864848,-0.0319148803418068,0.0439995351641458,0.0090075057349775,-0.010684878627667,0.0286998900976222,0.65,,,,,,,,,,,,,,,,,
H8,H8B0220,reversed,stage1_reversed,S189,sobol_symmetric,4.0,,0.3,64.0,7.0,7.0,,20.0,,,,,,,,,,,,,,,,,0.3,0.3,,,,,,within_class_effect_larger,256.0,76.8,179.2,4.0,4.0,0.2,0.0,0.5,0.1,4.0,4.0,0.5,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.4,0.2,0.5,0.0,0.1,0.4302576482224595,0.5697423517775404,0.5551058964192632,True,0.0067495761958913,0.0054587550467206,0.0080403973450621,0.0067495761958913,-0.001383633080128,-0.002223702944126,-0.0005435632161301,0.0018855218792986,-0.0048640543165927,-0.0063131527600146,-0.0034149558731707,0.05,,,,,,,,,,,,,,,,,
H8,H8B0224,reversed,stage1_reversed,S193,sobol_symmetric,3.1,,0.5,64.0,14.0,14.0,,20.0,,,,,,,,,,,,,,,,,0.3,0.3,,,,,,within_class_effect_larger,198.4,99.2,99.2,6.0,6.0,0.1,0.0,0.5,0.2,12.0,12.0,0.3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.3,0.1,0.5,0.0,0.2,0.6804295358169503,0.3195704641830496,0.2990388344511196,True,0.0114192890628948,0.0098207625337397,0.0130178155920499,0.0114192890628948,-0.0008735366508466,-0.0025612586242305,0.0008141853225372,0.0030703860731481,-0.0083489029897467,-0.0103808508569676,-0.0063169551225258,0.0,,,,,,,,,,,,,,,,,
H8,H8B0226,reversed,stage1_reversed,S195,sobol_symmetric,2.0,,0.1,32.0,7.0,7.0,,20.0,,,,,,,,,,,,,,,,,0.1,0.1,,,,,,within_class_effect_larger,64.0,6.4,57.6,4.0,4.0,0.5,0.0,0.5,0.5,4.0,4.0,0.0,0.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.5,0.5,0.0,0.5,0.3985379464608334,0.6014620535391666,0.6531281113627143,True,0.0289839453248055,0.0235552768197138,0.0344126138298972,0.0289839453248055,-0.0167861140824324,-0.0215270177511483,-0.0120452104137166,0.0167861140824324,-0.012197831242373,-0.0210528010987724,-0.0033428613859737,0.35,,,,,,,,,,,,,,,,,
H8,H8B0227,reversed,stage1_reversed,S196,sobol_symmetric,4.0,,0.9,16.0,21.0,21.0,,20.0,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,within_class_effect_larger,64.0,57.6,6.399999999999999,4.0,4.0,0.5,0.0,0.5,0.4,9.0,9.0,0.5,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.1,0.5,0.5,0.0,0.4,0.947813461680283,0.0521865383197168,0.0123544232488797,True,0.0045858170910344,0.003381246704291,0.0057903874777777,0.0045858170910344,0.0005670538247624,-0.0001834158832253,0.0013175235327501,0.0012239802562929,-0.0033618368347414,-0.0047055712533478,-0.002018102416135,0.1,,,,,,,,,,,,,,,,,
H8,H8B0228,reversed,stage1_reversed,S197,sobol_symmetric,4.0,,0.3,16.0,21.0,21.0,,20.0,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,within_class_effect_larger,64.0,19.2,44.8,6.0,6.0,0.5,0.0,0.5,0.3,4.0,4.0,0.0,0.0,0.7,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.2,0.5,0.5,0.0,0.3,0.9465593599523114,0.0534406400476885,0.0424300620121222,True,0.0229957204803389,0.0203169114012362,0.0256745295594415,0.0229957204803389,0.0002947881826928,-0.0020136595773001,0.0026032359426858,0.0036351741880354,-0.0193605462923034,-0.0223214284586349,-0.0163996641259719,0.0,,,,,,,,,,,,,,,,,
H8,H8B0231,reversed,stage1_reversed,S200,sobol_symmetric,3.1,,0.7,32.0,14.0,14.0,,20.0,,,,,,,,,,,,,,,,,0.3,0.3,,,,,,within_class_effect_larger,99.2,69.44,29.760000000000005,4.0,4.0,0.4,0.0,0.5,0.5,6.0,6.0,0.0,0.0,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,0.4,0.5,0.0,0.5,0.6516702512029097,0.3483297487970903,0.3012590906034205,True,0.0171845030881391,0.0157597574135601,0.018609248762718,0.0171845030881391,-0.0007353953645259,-0.0021356799929518,0.0006648892638999,0.0025788625529814,-0.0146056405351576,-0.0163177651632481,-0.0128935159070671,0.0,,,,,,,,,,,,,,,,,
H8,H8B0235,reversed,stage1_reversed,S204,sobol_symmetric,4.0,,0.7,64.0,28.0,28.0,,20.0,,,,,,,,,,,,,,,,,0.1,0.1,,,,,,within_class_effect_larger,256.0,179.2,76.80000000000001,6.0,6.0,0.4,0.0,0.5,0.1,6.0,6.0,0.0,0.0,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.4,0.4,0.5,0.0,0.1,0.1990824007456411,0.8009175992543588,0.7918885129066736,True,0.0063178310085538,0.005420408355582,0.0072152536615256,0.0063178310085538,-0.0034696998903293,-0.0044196335278786,-0.00251976625278,0.0035023493308226,-0.0028154816777312,-0.0044005009443108,-0.0012304624111515,0.3,,,,,,,,,,,,,,,,,
H8,H8B0243,reversed,stage1_reversed,S212,sobol_symmetric,4.0,,0.7,16.0,7.0,7.0,,20.0,,,,,,,,,,,,,,,,,0.3,0.3,,,,,,within_class_effect_larger,64.0,44.8,19.200000000000003,4.0,4.0,0.2,0.0,0.5,0.3,4.0,4.0,0.3,0.3,0.7,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.2,0.2,0.5,0.0,0.3,0.3734007716431744,0.6265992283568256,0.6100851861313655,True,0.0046669161804732,0.0030039484756015,0.0063298838853448,0.0050235131059389,-0.0006385656830801,-0.0019338980220181,0.0006567666558577,0.0019501745869279,-0.0030733385190109,-0.004503410477814,-0.0016432665602079,0.2,,,,,,,,,,,,,,,,,
H8,H8B0244,reversed,stage1_reversed,S213,sobol_symmetric,4.0,,0.3,32.0,7.0,7.0,,20.0,,,,,,,,,,,,,,,,,0.3,0.3,,,,,,within_class_effect_larger,128.0,38.4,89.6,4.0,4.0,0.2,0.0,0.5,0.2,4.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.3,0.2,0.5,0.0,0.2,0.4069359311097899,0.59306406889021,0.5782432444488829,True,0.0153331679289,0.0131657094795716,0.0175006263782283,0.0153331679289,-0.0035180005567112,-0.0057633093842798,-0.0012726917291426,0.0046457620905664,-0.0106874058383336,-0.0141984322352628,-0.0071763794414043,0.1,,,,,,,,,,,,,,,,,
H8,H8B0248,reversed,stage1_reversed,S217,sobol_symmetric,2.0,,0.3,16.0,21.0,21.0,,20.0,,,,,,,,,,,,,,,,,0.1,0.1,,,,,,within_class_effect_larger,32.0,9.6,22.4,9.0,9.0,0.1,0.0,0.5,0.3,12.0,12.0,0.0,0.0,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.2,0.1,0.5,0.0,0.3,0.7828182511071773,0.2171817488928227,0.2079365009702883,True,0.0300418118081772,0.0246192080546243,0.0354644155617301,0.0300418118081772,-0.0074620929780555,-0.0124011487232093,-0.0025230372329017,0.0106589367889408,-0.0193828750192363,-0.0262358915495711,-0.0125298584889015,0.1,,,,,,,,,,,,,,,,,
H8,H8B0255,reversed,stage1_reversed,S224,sobol_symmetric,3.1,,0.5,32.0,21.0,21.0,,20.0,,,,,,,,,,,,,,,,,0.1,0.1,,,,,,within_class_effect_larger,99.2,49.6,49.6,12.0,12.0,0.5,0.0,0.5,0.1,6.0,6.0,0.5,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.4,0.5,0.5,0.0,0.1,0.5204050119189412,0.4795949880810588,0.460908044140017,True,0.0093811292329079,0.0077688756671045,0.0109933827987113,0.0093811292329079,-0.0020653500523426,-0.0034354711477807,-0.0006952289569045,0.0029574868758299,-0.006423642357078,-0.0085050999459719,-0.0043421847681841,0.05,,,,,,,,,,,,,,,,,
H8,H8B0256,reversed,stage1_reversed,X001,asymmetric_stress,4.0,,0.3,32.0,21.0,21.0,,20.0,,,,,,,,,,,,,,,,,0.1,0.3,,,,,,within_class_effect_larger,128.0,38.4,89.6,12.0,12.0,0.4,0.0,0.5,0.5,12.0,4.0,0.0,0.0,0.7,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,0.4,0.5,0.0,0.5,0.9528286849112554,0.0471713150887446,0.0195162495368291,True,0.0303274191539136,0.0281177705558026,0.0325370677520246,0.0303274191539136,-9.04444804092852e-05,-0.0021178938203166,0.001937004859498,0.0030935084162005,-0.027233910737713,-0.029530612778741,-0.024937208696685,0.0,,,,,,,,,,,,,,,,,
H8,H8B0259,reversed,stage1_reversed,X005,asymmetric_stress,4.0,,0.5,32.0,21.0,28.0,,20.0,,,,,,,,,,,,,,,,,0.1,0.1,,,,,,within_class_effect_larger,128.0,64.0,64.0,4.0,4.0,0.4,0.0,0.5,0.2,4.0,4.0,0.0,0.0,0.7,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.3,0.4,0.5,0.0,0.2,0.1214080881734971,0.8785919118265028,0.874783648326995,True,0.0065267958103107,0.0053637050020141,0.0076898866186072,0.0065267958103107,-0.0026653301959063,-0.0040585736821818,-0.0012720867096309,0.003219514447868,-0.0033072813624426,-0.0051863071717642,-0.001428255553121,0.2,,,,,,,,,,,,,,,,,
H8,H8B0260,reversed,stage1_reversed,X006,asymmetric_stress,2.0,,0.1,32.0,7.0,21.0,,20.0,,,,,,,,,,,,,,,,,0.1,0.1,,,,,,within_class_effect_larger,64.0,6.4,57.6,4.0,4.0,0.4,0.0,0.5,0.1,4.0,4.0,0.0,0.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.4,0.4,0.5,0.0,0.1,0.6289454487363979,0.371054551263602,0.7912698494595897,True,0.0162415240502914,0.0102279866384379,0.0222550614621448,0.0167920286284587,-0.0005632196837212,-0.0048902334425622,0.0037637940751196,0.0077327683407037,-0.0090592602877549,-0.0151248303948639,-0.0029936901806459,0.25,,,,,,,,,,,,,,,,,
H8,H8B0262,reversed,stage1_reversed,X008,asymmetric_stress,3.1,,0.1,32.0,14.0,14.0,,20.0,,,,,,,,,,,,,,,,,0.1,0.1,,,,,,within_class_effect_larger,99.2,9.920000000000002,89.28,9.0,9.0,0.3,0.0,0.5,0.4,6.0,6.0,0.0,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.1,0.3,0.5,0.0,0.4,0.3031130793706614,0.6968869206293384,0.6837434890860854,True,0.0188751452600783,0.013270544381898,0.0244797461382586,0.0195561316111282,-0.0056174406681098,-0.0091280734144182,-0.0021068079218014,0.0075781326818035,-0.0119779989293246,-0.0177740594521909,-0.0061819384064584,0.1,,,,,,,,,,,,,,,,,
H8,H8B0278,reversed,stage1_reversed,X027,asymmetric_stress,4.0,,0.7,32.0,21.0,7.0,,20.0,,,,,,,,,,,,,,,,,0.1,0.1,,,,,,within_class_effect_larger,128.0,89.6,38.400000000000006,4.0,4.0,0.5,0.0,0.5,0.3,4.0,4.0,0.3,0.3,0.7,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.2,0.5,0.5,0.0,0.3,0.1470534290645344,0.8529465709354656,0.3738908327418063,True,0.0050906356632948,0.0041322638290105,0.0060490074975792,0.0050906356632948,-0.0006925813520392,-0.0016647140082852,0.0002795513042067,0.0016817005920582,-0.0034089350712365,-0.0046397023223597,-0.0021781678201134,0.1,,,,,,,,,,,,,,,,,
H8,H8B0287,reversed,stage1_reversed,X040,asymmetric_stress,3.1,,0.5,32.0,14.0,21.0,,20.0,,,,,,,,,,,,,,,,,0.1,0.1,,,,,,within_class_effect_larger,99.2,49.6,49.6,12.0,12.0,0.3,0.0,0.5,0.4,6.0,6.0,0.5,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.1,0.3,0.5,0.0,0.4,0.5273337624373564,0.4726662375626436,0.4816527387066804,True,0.0076986911843084,0.0059300189040455,0.0094673634645714,0.0078944673545596,-0.0044603250209178,-0.006255854190064,-0.0026647958517716,0.0045941223683396,-0.00330034498622,-0.0062825364995958,-0.0003181534728443,0.3,,,,,,,,,,,,,,,,,
H8,H8B0293,reversed,stage1_reversed,X048,asymmetric_stress,4.0,,0.3,32.0,14.0,14.0,,20.0,,,,,,,,,,,,,,,,,0.0,0.5,,,,,,within_class_effect_larger,128.0,38.4,89.6,6.0,6.0,0.2,0.0,0.5,0.3,4.0,4.0,0.7,0.7,0.7,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.2,0.2,0.5,0.0,0.3,0.3428060355724179,0.657193964427582,0.6414922769635484,True,0.0073734330371772,0.0053267317612385,0.009420134313116,0.0073734330371772,0.0001233008203707,-0.0017087074998073,0.0019553091405489,0.0030709796647947,-0.0043024533723825,-0.0064134237383134,-0.0021914830064516,0.15,,,,,,,,,,,,,,,,,
