lambda_total,noshow_scale,seed,average_utilization,overall_percent_serviced,total_served,total_value,mean_accepted_booking_delay,mean_offered_booking_delay,overall_balking_rate,total_arrivals,total_booked,total_offered,total_balked,total_no_offer,total_canceled,total_no_show,total_unresolved_booked,class_1_served_rate,class_2_served_rate,access_gap
12,2.0,5,0.5371232876712326,0.9047069681587449,3921,4869.0,0.0,0.0,0.02976465159206276,4334,4205,4334,129,0,0,284,0,0.9716869838773102,0.8096035734226689,0.16208341045464136
12,2.0,6,0.5356164383561642,0.9076137418755803,3910,4885.0,0.0014323227500596801,0.0018570102135561746,0.027623026926648097,4308,4189,4308,119,0,0,279,0,0.974399369830642,0.8117580553985303,0.16264131443211172
12,2.0,7,0.5441095890410962,0.9064354176175262,3972,5002.0,0.0018783752054472881,0.0018256503879507074,0.028069374714742128,4382,4259,4382,123,0,0,287,0,0.9721559268098647,0.8179871520342612,0.15416877477560353
12,2.0,8,0.5568493150684933,0.9079740897922716,4065,5066.0,0.0018475750577367205,0.0020102747375474648,0.03283448737994193,4477,4330,4477,147,0,0,265,0,0.9722846441947566,0.8129496402877698,0.15933500390698674
12,2.0,9,0.5446575342465755,0.9034310384003635,3976,4999.0,0.0014071294559099437,0.0013633265167007499,0.031129288798000455,4401,4264,4401,137,0,0,288,0,0.9718969555035128,0.8080478520935291,0.1638491034099837
12,2.0,10,0.5519178082191779,0.911744738628649,4029,5000.0,0.001389854065323141,0.0015840687938447613,0.02308214528173795,4419,4317,4419,102,0,0,288,0,0.971636642391721,0.825414364640884,0.14622227775083696
12,2.0,11,0.5393150684931506,0.9088180978762697,3937,4884.0,0.0007095553453169347,0.0006925207756232687,0.024007386888273315,4332,4228,4332,104,0,0,291,0,0.9725705329153606,0.8174157303370787,0.15515480257828185
12,2.0,12,0.5482191780821919,0.9015544041450777,4002,4999.0,0.0009280742459396752,0.0009011038522189682,0.029060599234061724,4439,4310,4439,129,0,0,308,0,0.963915547024952,0.8129770992366412,0.15093844778831078
12,2.0,13,0.5426027397260273,0.9051645338208409,3961,4960.0,0.000942507068803016,0.0009140767824497258,0.03016453382084095,4376,4244,4376,132,0,0,283,0,0.9694444444444444,0.8178879310344828,0.15155651340996168
12,2.0,14,0.5306849315068493,0.9104582843713278,3874,4899.0,0.001444043321299639,0.001410105757931845,0.023501762632197415,4255,4155,4255,100,0,0,281,0,0.9720534629404617,0.8253079507278835,0.14674551221257814
12,2.0,15,0.5483561643835612,0.9068871771635705,4003,4968.0,0.0013966480446927375,0.001359311282283643,0.026733121884911646,4414,4296,4414,118,0,0,293,0,0.9664869029275809,0.8217821782178217,0.14470472470975915
12,2.0,16,0.5568493150684933,0.9069611780455153,4065,5071.0,0.0025217790004585052,0.0024542614904060687,0.02677376171352075,4482,4362,4482,120,0,0,297,0,0.9695802849441664,0.8206896551724138,0.1488906297717526
12,2.0,17,0.5350684931506854,0.9073170731707317,3906,4837.0,0.0002402691013935608,0.00023228803716608595,0.03321718931475029,4305,4162,4305,143,0,0,256,0,0.9674732249107497,0.8223094170403588,0.14516380787039096
12,2.0,18,0.5389041095890409,0.9062428011978807,3934,4951.0,0.0,0.0,0.028334485141672427,4341,4218,4341,123,0,0,284,0,0.9652311339391545,0.8237569060773481,0.1414742278618064
12,2.0,19,0.5405479452054792,0.9027682452528025,3946,4905.0,0.0002363507445048452,0.00022878059940517045,0.03202928391672386,4371,4231,4371,140,0,0,285,0,0.96513470681458,0.8175419599350298,0.14759274687955026
12,2.0,20,0.5531506849315068,0.9023463687150838,4038,5000.0,0.0020737327188940094,0.002011173184357542,0.030167597765363128,4475,4340,4475,135,0,0,302,0,0.9687017001545595,0.8113407525172232,0.15736094763733632
12,2.0,21,0.5446575342465757,0.9046643913538112,3976,4957.0,0.001875293014533521,0.0018202502844141069,0.029351535836177476,4395,4266,4395,129,0,0,290,0,0.96801872074883,0.8159475696340798,0.15207115111475022
12,2.0,22,0.5352054794520548,0.9031437817845585,3907,4889.0,0.0028544243577545195,0.0027739251040221915,0.02820157189089228,4326,4204,4326,122,0,0,297,0,0.9679871948779512,0.8144499178981938,0.1535372769797574
12,2.0,23,0.552602739726027,0.9040788883908562,4034,5033.0,0.0009235742322789194,0.0008964589870013447,0.02935903182429404,4462,4331,4462,131,0,0,297,0,0.9709146574818217,0.809626825310979,0.16128783217084275
12,2.0,24,0.547945205479452,0.9029345372460497,4000,4975.0,0.0030176415970287838,0.002934537246049661,0.027539503386004513,4430,4308,4430,122,0,0,308,0,0.9685924777045366,0.8114532685035116,0.15713920920102498
12,2.0,25,0.5458904109589037,0.9021960606746661,3985,4926.0,0.0016332244517032197,0.001584786053882726,0.029658139008376726,4417,4286,4417,131,0,0,301,0,0.9656237929702588,0.812363238512035,0.15326055445822384
12,2.0,26,0.5360273972602737,0.8976829548061482,3913,4923.0,0.0007078810759792355,0.0006882312456985547,0.02775866024317504,4359,4238,4359,121,0,0,325,0,0.9688594783962632,0.7955307262569833,0.1733287521392799
12,2.0,27,0.5306849315068496,0.900511390051139,3874,4820.0,0.000721327242125511,0.0009298000929800093,0.033240353324035334,4302,4159,4302,143,0,0,285,0,0.9679615538646376,0.807202216066482,0.16075933779815554
12,2.0,28,0.5335616438356166,0.9062354583527222,3895,4872.0,0.0002403846153846154,0.00023266635644485808,0.03210795718939041,4298,4160,4298,138,0,0,265,0,0.9681836488119211,0.8214876033057851,0.14669604550613602
12,2.0,29,0.5300000000000002,0.9058768438304846,3869,4807.0,0.0004816955684007707,0.0004682744088035589,0.027862327323811754,4271,4152,4271,119,0,0,283,0,0.9728867623604466,0.810550198525241,0.16233656383520556
12,2.0,30,0.5594520547945203,0.9079590929301912,4084,5070.0,0.00228310502283105,0.0022232103156958646,0.026233881725211204,4498,4380,4498,118,0,0,296,0,0.9709324273310683,0.8177393185505679,0.1531931087805004
16,0.0,1,0.7301369863013693,0.90538474605062,5330,6719.0,0.03615720524017467,0.03652114829284865,0.027518260574146424,5887,5725,5887,162,0,0,395,0,0.9697057966792892,0.815403422982885,0.1543023736964042
16,0.0,2,0.7298630136986304,0.90571817562968,5322,6671.0,0.03386280328155001,0.034206943498978896,0.025017018379850237,5876,5729,5876,147,0,0,407,0,0.9764740052279989,0.8055898068228524,0.17088419840514646
16,0.0,3,0.7204109589041096,0.9108070661586422,5259,6512.0,0.027842227378190254,0.027190855559404224,0.029615517838586767,5774,5603,5774,171,0,0,344,0,0.9701006512729425,0.827212020033389,0.14288863123955353
16,0.0,4,0.716438356164384,0.9009474590869939,5230,6497.0,0.016539213942735196,0.01636520241171404,0.031352282515073215,5805,5623,5805,182,0,0,393,0,0.9659360189573459,0.8106216550020584,0.15531436395528753
16,0.0,5,0.7332876712328766,0.9080576759966072,5353,6673.0,0.030139372822299653,0.030364715860899068,0.026293469041560644,5895,5740,5895,155,0,0,387,0,0.9720442632498544,0.818772856562373,0.1532714066874814
16,0.0,6,0.7306849315068493,0.9028436018957346,5334,6673.0,0.036727589208006964,0.037068381855111715,0.027589708869329724,5908,5745,5908,163,0,0,411,0,0.9680539273153576,0.8137019230769231,0.15435200423843443
16,0.0,7,0.7304109589041089,0.9014036867918146,5330,6671.0,0.023987484790544064,0.024014882462371046,0.027059022492812446,5913,5753,5913,160,0,0,423,0,0.976634131913635,0.8009478672985783,0.17568626461505676
16,0.0,8,0.7254794520547946,0.9032918301210984,5296,6605.0,0.04394257703081232,0.04349309227358008,0.025754733071806243,5863,5712,5863,151,0,0,416,0,0.9719988084599345,0.8112529928172386,0.16074581564269586
16,0.0,9,0.7084931506849316,0.9065731814198071,5172,6534.0,0.02097269933104321,0.021384750219106047,0.030499561787905347,5705,5531,5705,174,0,0,359,0,0.9696428571428571,0.8162046908315566,0.15343816631130058
16,0.0,10,0.7142465753424654,0.9017130991521024,5211,6551.0,0.02661189498124665,0.026129088077522063,0.03114725731095345,5779,5599,5779,180,0,0,388,0,0.9688529499850255,0.8098360655737705,0.15901688441125494
16,0.0,11,0.7189041095890407,0.9059209390643881,5248,6551.0,0.0273972602739726,0.027619540825133782,0.029691006387018815,5793,5621,5793,172,0,0,373,0,0.9713526284701713,0.813876194432904,0.1574764340372673
16,0.0,12,0.7195890410958901,0.908195020746888,5253,6550.0,0.02012825080156751,0.019882434301521437,0.029391424619640387,5784,5614,5784,170,0,0,361,0,0.9712041884816754,0.8158567774936062,0.15534741098806926
16,0.0,13,0.7221917808219178,0.9072448803992428,5272,6595.0,0.04711300035423308,0.04715195319222165,0.02839442436757873,5811,5646,5811,165,0,0,374,0,0.9722636444974649,0.8185516680227828,0.15371197647468215
16,0.0,14,0.7224657534246575,0.9046475733150403,5275,6562.0,0.021378091872791518,0.021265649116789572,0.02932601612073401,5831,5660,5831,171,0,0,385,0,0.9695475638051044,0.8107427612253462,0.15880480257975826
16,0.0,15,0.7308219178082188,0.9024018944519621,5335,6630.0,0.031966643502432245,0.031799729364005415,0.02638700947225981,5912,5756,5912,156,0,0,421,0,0.9709457456270383,0.8113430484442694,0.15960269718276887
16,0.0,16,0.7202739726027396,0.905770887166236,5258,6591.0,0.026874115983026876,0.02739018087855297,0.02566752799310939,5805,5656,5805,149,0,0,398,0,0.9729166666666667,0.8134969325153374,0.15941973415132926
16,0.0,17,0.7231506849315071,0.9072005499226671,5279,6590.0,0.030109812256464755,0.030073895858394914,0.02973019419144183,5819,5646,5819,173,0,0,367,0,0.9717694994179278,0.8140998741082669,0.1576696253096609
16,0.0,18,0.7080821917808215,0.903513371788149,5169,6427.0,0.015178894109143477,0.015032337004020277,0.03268659325292781,5721,5534,5721,187,0,0,365,0,0.9656952034001214,0.8191182529872271,0.1465769504128943
16,0.0,19,0.7273972602739723,0.9098697738176833,5310,6614.0,0.017478813559322032,0.017649074708704592,0.029472241261137764,5836,5664,5836,172,0,0,354,0,0.9663939216832261,0.8297431648715824,0.13665075681164374
16,0.0,20,0.7378082191780823,0.9091676515279419,5385,6715.0,0.019843342036553524,0.01975350329225055,0.03005233834205639,5923,5745,5923,178,0,0,360,0,0.9667353547247571,0.8317498020585906,0.13498555266616652
16,0.0,21,0.7316438356164376,0.9072690217391305,5342,6672.0,0.03110256858291106,0.03125,0.028023097826086956,5888,5723,5888,165,0,0,381,0,0.9653879434669743,0.8240396530359355,0.1413482904310388
16,0.0,22,0.7327397260273969,0.9020236087689714,5349,6684.0,0.027130434782608695,0.026981450252951095,0.03035413153456998,5930,5750,5930,180,0,0,401,0,0.9689298043728424,0.8072534637326814,0.161676340640161
16,0.0,23,0.7153424657534243,0.9110258199581298,5222,6529.0,0.02110912343470483,0.021284019539427775,0.024773203070481507,5732,5590,5732,142,0,0,368,0,0.9739104654610139,0.8211106401017381,0.15279982535927583
16,0.0,24,0.7353424657534241,0.9066036142543489,5368,6684.0,0.02907381615598886,0.02904914710352981,0.029893599054213814,5921,5744,5921,177,0,0,376,0,0.9728625620075868,0.8155573376102646,0.1573052243973222
16,0.0,25,0.7252054794520549,0.902268463244073,5290,6582.0,0.02388479100807868,0.023878560463926318,0.028824833702882482,5863,5694,5863,169,0,0,404,0,0.9657871846912148,0.8115161557580779,0.15427102893313693
16,0.0,26,0.7267123287671228,0.9052901023890785,5305,6615.0,0.030351155814363862,0.030204778156996587,0.032935153583617746,5860,5667,5860,193,0,0,362,0,0.9625393194166428,0.8205670757511637,0.14197224366547911
16,0.0,27,0.731506849315068,0.9089671601157053,5342,6622.0,0.0400209716882209,0.03964607793091714,0.02637400034030968,5877,5722,5877,155,0,0,380,0,0.9699682356338435,0.8214581607290804,0.1485100749047631
16,0.0,28,0.7112328767123288,0.9029565217391304,5192,6451.0,0.015401146131805158,0.01617391304347826,0.028869565217391303,5750,5584,5750,166,0,0,392,0,0.9668491484184915,0.8176279447603574,0.14922120365813407
16,0.0,29,0.7330136986301369,0.902208733771708,5351,6632.0,0.0215689685162637,0.02158152082279548,0.030686224919912325,5931,5749,5931,182,0,0,398,0,0.96692037470726,0.8143141153081511,0.15260625939910888
16,0.0,30,0.7326027397260269,0.9113988754472653,5349,6668.0,0.04504030844724851,0.044982109388311466,0.02777304481172261,5869,5706,5869,163,0,0,357,0,0.9718268951495789,0.825638911788953,0.14618798336062588
16,0.5,1,0.7301369863013693,0.90538474605062,5330,6719.0,0.03615720524017467,0.03652114829284865,0.027518260574146424,5887,5725,5887,162,0,0,395,0,0.9697057966792892,0.815403422982885,0.1543023736964042
16,0.5,2,0.7298630136986304,0.90571817562968,5322,6671.0,0.03386280328155001,0.034206943498978896,0.025017018379850237,5876,5729,5876,147,0,0,407,0,0.9764740052279989,0.8055898068228524,0.17088419840514646
16,0.5,3,0.7204109589041096,0.9108070661586422,5259,6512.0,0.027842227378190254,0.027190855559404224,0.029615517838586767,5774,5603,5774,171,0,0,344,0,0.9701006512729425,0.827212020033389,0.14288863123955353
16,0.5,4,0.716438356164384,0.9009474590869939,5230,6497.0,0.016539213942735196,0.01636520241171404,0.031352282515073215,5805,5623,5805,182,0,0,393,0,0.9659360189573459,0.8106216550020584,0.15531436395528753
16,0.5,5,0.7332876712328766,0.9080576759966072,5353,6673.0,0.030139372822299653,0.030364715860899068,0.026293469041560644,5895,5740,5895,155,0,0,387,0,0.9720442632498544,0.818772856562373,0.1532714066874814
16,0.5,6,0.7306849315068493,0.9028436018957346,5334,6673.0,0.036727589208006964,0.037068381855111715,0.027589708869329724,5908,5745,5908,163,0,0,411,0,0.9680539273153576,0.8137019230769231,0.15435200423843443
16,0.5,7,0.7304109589041089,0.9014036867918146,5330,6671.0,0.023987484790544064,0.024014882462371046,0.027059022492812446,5913,5753,5913,160,0,0,423,0,0.976634131913635,0.8009478672985783,0.17568626461505676
16,0.5,8,0.7254794520547946,0.9032918301210984,5296,6605.0,0.04394257703081232,0.04349309227358008,0.025754733071806243,5863,5712,5863,151,0,0,416,0,0.9719988084599345,0.8112529928172386,0.16074581564269586
16,0.5,9,0.7084931506849316,0.9065731814198071,5172,6534.0,0.02097269933104321,0.021384750219106047,0.030499561787905347,5705,5531,5705,174,0,0,359,0,0.9696428571428571,0.8162046908315566,0.15343816631130058
16,0.5,10,0.7142465753424654,0.9017130991521024,5211,6551.0,0.02661189498124665,0.026129088077522063,0.03114725731095345,5779,5599,5779,180,0,0,388,0,0.9688529499850255,0.8098360655737705,0.15901688441125494
16,0.5,11,0.7189041095890407,0.9059209390643881,5248,6551.0,0.0273972602739726,0.027619540825133782,0.029691006387018815,5793,5621,5793,172,0,0,373,0,0.9713526284701713,0.813876194432904,0.1574764340372673
16,0.5,12,0.7195890410958901,0.908195020746888,5253,6550.0,0.02012825080156751,0.019882434301521437,0.029391424619640387,5784,5614,5784,170,0,0,361,0,0.9712041884816754,0.8158567774936062,0.15534741098806926
16,0.5,13,0.7221917808219178,0.9072448803992428,5272,6595.0,0.04711300035423308,0.04715195319222165,0.02839442436757873,5811,5646,5811,165,0,0,374,0,0.9722636444974649,0.8185516680227828,0.15371197647468215
16,0.5,14,0.7224657534246575,0.9046475733150403,5275,6562.0,0.021378091872791518,0.021265649116789572,0.02932601612073401,5831,5660,5831,171,0,0,385,0,0.9695475638051044,0.8107427612253462,0.15880480257975826
16,0.5,15,0.7308219178082188,0.9024018944519621,5335,6630.0,0.031966643502432245,0.031799729364005415,0.02638700947225981,5912,5756,5912,156,0,0,421,0,0.9709457456270383,0.8113430484442694,0.15960269718276887
16,0.5,16,0.7202739726027396,0.905770887166236,5258,6591.0,0.026874115983026876,0.02739018087855297,0.02566752799310939,5805,5656,5805,149,0,0,398,0,0.9729166666666667,0.8134969325153374,0.15941973415132926
16,0.5,17,0.7231506849315071,0.9072005499226671,5279,6590.0,0.030109812256464755,0.030073895858394914,0.02973019419144183,5819,5646,5819,173,0,0,367,0,0.9717694994179278,0.8140998741082669,0.1576696253096609
16,0.5,18,0.7080821917808215,0.903513371788149,5169,6427.0,0.015178894109143477,0.015032337004020277,0.03268659325292781,5721,5534,5721,187,0,0,365,0,0.9656952034001214,0.8191182529872271,0.1465769504128943
16,0.5,19,0.7273972602739723,0.9098697738176833,5310,6614.0,0.017478813559322032,0.017649074708704592,0.029472241261137764,5836,5664,5836,172,0,0,354,0,0.9663939216832261,0.8297431648715824,0.13665075681164374
16,0.5,20,0.7378082191780823,0.9091676515279419,5385,6715.0,0.019843342036553524,0.01975350329225055,0.03005233834205639,5923,5745,5923,178,0,0,360,0,0.9667353547247571,0.8317498020585906,0.13498555266616652
16,0.5,21,0.7316438356164376,0.9072690217391305,5342,6672.0,0.03110256858291106,0.03125,0.028023097826086956,5888,5723,5888,165,0,0,381,0,0.9653879434669743,0.8240396530359355,0.1413482904310388
16,0.5,22,0.7327397260273969,0.9020236087689714,5349,6684.0,0.027130434782608695,0.026981450252951095,0.03035413153456998,5930,5750,5930,180,0,0,401,0,0.9689298043728424,0.8072534637326814,0.161676340640161
16,0.5,23,0.7153424657534243,0.9110258199581298,5222,6529.0,0.02110912343470483,0.021284019539427775,0.024773203070481507,5732,5590,5732,142,0,0,368,0,0.9739104654610139,0.8211106401017381,0.15279982535927583
16,0.5,24,0.7353424657534241,0.9066036142543489,5368,6684.0,0.02907381615598886,0.02904914710352981,0.029893599054213814,5921,5744,5921,177,0,0,376,0,0.9728625620075868,0.8155573376102646,0.1573052243973222
16,0.5,25,0.7252054794520549,0.902268463244073,5290,6582.0,0.02388479100807868,0.023878560463926318,0.028824833702882482,5863,5694,5863,169,0,0,404,0,0.9657871846912148,0.8115161557580779,0.15427102893313693
16,0.5,26,0.7267123287671228,0.9052901023890785,5305,6615.0,0.030351155814363862,0.030204778156996587,0.032935153583617746,5860,5667,5860,193,0,0,362,0,0.9625393194166428,0.8205670757511637,0.14197224366547911
16,0.5,27,0.731506849315068,0.9089671601157053,5342,6622.0,0.0400209716882209,0.03964607793091714,0.02637400034030968,5877,5722,5877,155,0,0,380,0,0.9699682356338435,0.8214581607290804,0.1485100749047631
16,0.5,28,0.7112328767123288,0.9029565217391304,5192,6451.0,0.015401146131805158,0.01617391304347826,0.028869565217391303,5750,5584,5750,166,0,0,392,0,0.9668491484184915,0.8176279447603574,0.14922120365813407
16,0.5,29,0.7330136986301369,0.902208733771708,5351,6632.0,0.0215689685162637,0.02158152082279548,0.030686224919912325,5931,5749,5931,182,0,0,398,0,0.96692037470726,0.8143141153081511,0.15260625939910888
16,0.5,30,0.7326027397260269,0.9113988754472653,5349,6668.0,0.04504030844724851,0.044982109388311466,0.02777304481172261,5869,5706,5869,163,0,0,357,0,0.9718268951495789,0.825638911788953,0.14618798336062588
16,1.0,1,0.7301369863013693,0.90538474605062,5330,6719.0,0.03615720524017467,0.03652114829284865,0.027518260574146424,5887,5725,5887,162,0,0,395,0,0.9697057966792892,0.815403422982885,0.1543023736964042
16,1.0,2,0.7298630136986304,0.90571817562968,5322,6671.0,0.03386280328155001,0.034206943498978896,0.025017018379850237,5876,5729,5876,147,0,0,407,0,0.9764740052279989,0.8055898068228524,0.17088419840514646
16,1.0,3,0.7204109589041096,0.9108070661586422,5259,6512.0,0.027842227378190254,0.027190855559404224,0.029615517838586767,5774,5603,5774,171,0,0,344,0,0.9701006512729425,0.827212020033389,0.14288863123955353
16,1.0,4,0.716438356164384,0.9009474590869939,5230,6497.0,0.016539213942735196,0.01636520241171404,0.031352282515073215,5805,5623,5805,182,0,0,393,0,0.9659360189573459,0.8106216550020584,0.15531436395528753
16,1.0,5,0.7332876712328766,0.9080576759966072,5353,6673.0,0.030139372822299653,0.030364715860899068,0.026293469041560644,5895,5740,5895,155,0,0,387,0,0.9720442632498544,0.818772856562373,0.1532714066874814
16,1.0,6,0.7306849315068493,0.9028436018957346,5334,6673.0,0.036727589208006964,0.037068381855111715,0.027589708869329724,5908,5745,5908,163,0,0,411,0,0.9680539273153576,0.8137019230769231,0.15435200423843443
