background_id,source_scenario_ids,scenario_type,rho,class1_share,slots_per_day,lambda_total,lambda_class1,lambda_class2,horizon_class1,horizon_class2,cancel_class1,cancel_class2,balk_threshold_class1,balk_threshold_class2,balk_low_class1,balk_low_class2,balk_high_class1,balk_high_class2,noshow_threshold_class1,noshow_threshold_class2,noshow_low_class1,noshow_low_class2,noshow_high_class1,noshow_high_class2,balk_step_class1_focal,balk_high_class1_focal,is_primary_step,n_paired_seeds,estimated_post_threshold_offer_share,estimated_post_threshold_offer_share_ci_low,estimated_post_threshold_offer_share_ci_high,delta_class1_accepted_delay,delta_class1_accepted_delay_ci_low,delta_class1_accepted_delay_ci_high,delta_class1_offered_delay,delta_class1_offered_delay_ci_low,delta_class1_offered_delay_ci_high,selection_gap,selection_gap_ci_low,selection_gap_ci_high,delta_class1_served_rate,delta_class1_served_rate_ci_low,delta_class1_served_rate_ci_high,accepted_delay_component,selection_gap_component,served_rate_component,strong_selection_evidence,failure_component,classification
H5B0210,S178,sobol_symmetric,0.8,0.9,16,12.8,11.52,1.2799999999999998,7,7,0.5,0.5,4,4,0.1,0.1,0.1,0.7,4,4,0.0,0.0,0.3,0.3,0.5,0.6,False,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,inconclusive,False,insufficient_post_threshold_offer_exposure,inactive
H5B0211,S179,sobol_symmetric,2.0,0.5,64,128.0,64.0,64.0,28,28,0.3,0.3,9,9,0.0,0.0,0.0,0.1,6,6,0.0,0.0,0.7,0.7,0.1,0.1,True,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,inconclusive,False,insufficient_post_threshold_offer_exposure,inactive
H5B0211,S179,sobol_symmetric,2.0,0.5,64,128.0,64.0,64.0,28,28,0.3,0.3,9,9,0.0,0.0,0.0,0.1,6,6,0.0,0.0,0.7,0.7,0.3,0.3,True,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,inconclusive,False,insufficient_post_threshold_offer_exposure,inactive
H5B0211,S179,sobol_symmetric,2.0,0.5,64,128.0,64.0,64.0,28,28,0.3,0.3,9,9,0.0,0.0,0.0,0.1,6,6,0.0,0.0,0.7,0.7,0.5,0.5,False,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,inconclusive,False,insufficient_post_threshold_offer_exposure,inactive
H5B0212,S180,sobol_symmetric,4.0,0.5,16,64.0,32.0,32.0,14,14,0.0,0.0,6,6,0.5,0.5,0.5,0.7,12,12,0.7,0.7,0.7,0.7,0.1,0.6,True,20,1.0,1.0,1.0,-0.009694322251886956,-0.011086588489418967,-0.008302056014354945,-0.009929062550911017,-0.01133498995713084,-0.008523135144691194,-0.000234740299024061,-0.000983146990123426,0.000513666392075304,-0.0076740072863194925,-0.00935050560608228,-0.005997508966556704,inconclusive,inconclusive,supported,False,accepted_delay;selection_gap,inconclusive
H5B0213,S181,sobol_symmetric,4.0,0.3,16,64.0,19.2,44.8,14,14,0.0,0.0,4,4,0.0,0.0,0.0,0.5,6,6,0.0,0.0,0.5,0.5,0.1,0.1,True,20,0.9861291608327003,0.9755667710662607,0.9966915505991399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011981665930005457,-0.015122493274253029,-0.008840838585757885,inconclusive,inconclusive,supported,False,accepted_delay;selection_gap,inconclusive
H5B0213,S181,sobol_symmetric,4.0,0.3,16,64.0,19.2,44.8,14,14,0.0,0.0,4,4,0.0,0.0,0.0,0.5,6,6,0.0,0.0,0.5,0.5,0.3,0.3,True,20,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03614499480525722,-0.03911484524079877,-0.03317514436971567,inconclusive,inconclusive,supported,False,accepted_delay;selection_gap,inconclusive
H5B0213,S181,sobol_symmetric,4.0,0.3,16,64.0,19.2,44.8,14,14,0.0,0.0,4,4,0.0,0.0,0.0,0.5,6,6,0.0,0.0,0.5,0.5,0.5,0.5,False,20,1.0,1.0,1.0,0.0,0.0,0.0,-2.8536251910527e-05,-6.964444407392908e-05,1.257194025287508e-05,-2.8536251910527e-05,-6.964444407392908e-05,1.257194025287508e-05,-0.0674845742381794,-0.0705636618855118,-0.064405486590847,inconclusive,inconclusive,supported,False,accepted_delay;selection_gap,inconclusive
H5B0215,S183,sobol_symmetric,0.8,0.1,32,25.6,2.5600000000000005,23.040000000000003,7,7,0.5,0.5,4,4,0.1,0.1,0.1,0.5,4,4,0.3,0.3,0.5,0.5,0.1,0.2,True,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,inconclusive,False,insufficient_post_threshold_offer_exposure,inactive
H5B0215,S183,sobol_symmetric,0.8,0.1,32,25.6,2.5600000000000005,23.040000000000003,7,7,0.5,0.5,4,4,0.1,0.1,0.1,0.5,4,4,0.3,0.3,0.5,0.5,0.3,0.4,True,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,inconclusive,False,insufficient_post_threshold_offer_exposure,inactive
H5B0215,S183,sobol_symmetric,0.8,0.1,32,25.6,2.5600000000000005,23.040000000000003,7,7,0.5,0.5,4,4,0.1,0.1,0.1,0.5,4,4,0.3,0.3,0.5,0.5,0.5,0.6,False,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,inconclusive,False,insufficient_post_threshold_offer_exposure,inactive
H5B0216,S184,sobol_symmetric,2.0,0.9,32,64.0,57.6,6.399999999999999,21,21,0.1,0.1,6,6,0.3,0.3,0.3,0.5,4,4,0.0,0.0,0.0,0.0,0.1,0.4,True,20,0.004683699709024422,-0.0020391055999498496,0.011406505017998694,-0.010722520345237773,-0.038367341003008586,0.016922300312533042,-0.00966781866825377,-0.0381536084481396,0.01881797111163206,0.0010547016769840046,-0.0025446458308864993,0.004654049184854509,0.0007358362924048068,-0.0005806112474312286,0.002052283832240842,inconclusive,inconclusive,inconclusive,False,insufficient_post_threshold_offer_exposure,inactive
H5B0216,S184,sobol_symmetric,2.0,0.9,32,64.0,57.6,6.399999999999999,21,21,0.1,0.1,6,6,0.3,0.3,0.3,0.5,4,4,0.0,0.0,0.0,0.0,0.3,0.6,True,20,0.004461941285531262,0.0015458594775274396,0.007378023093535085,-0.004071362185100647,-0.03673260430902056,0.02858987993881927,-0.00249722803921375,-0.03588434913373174,0.03088989305530424,0.0015741341458868964,-0.0002990583082930411,0.0034473266000668336,-0.00035365297065126643,-0.0018247162139182515,0.0011174102726157185,inconclusive,inconclusive,inconclusive,False,insufficient_post_threshold_offer_exposure,inactive
H5B0217,S185,sobol_symmetric,3.1,0.5,32,99.2,49.6,49.6,28,28,0.5,0.5,6,6,0.0,0.0,0.0,0.3,6,6,0.0,0.0,0.3,0.3,0.1,0.1,True,20,0.0014625639838868752,0.0009515948709371868,0.0019735330968365635,-0.011210656361054139,-0.023381142337150995,0.0009598296150427187,-0.010692817899855721,-0.02280762237932845,0.0014219865796170055,0.0005178384611984165,0.0003373403923233187,0.0006983365300735144,0.0014483294945646125,-0.00035142077810288884,0.003248079767232114,inconclusive,inconclusive,inconclusive,False,insufficient_post_threshold_offer_exposure,inactive
H5B0217,S185,sobol_symmetric,3.1,0.5,32,99.2,49.6,49.6,28,28,0.5,0.5,6,6,0.0,0.0,0.0,0.3,6,6,0.0,0.0,0.3,0.3,0.3,0.3,True,20,0.0016290951908278183,0.001246938521155821,0.0020112518604998154,-0.012711667421262573,-0.02529753027132664,-0.00012580457119850535,-0.010984301061928603,-0.023763556241617197,0.0017949541177599906,0.0017273663593339705,0.0013249247504171489,0.002129807968250792,0.0017295552198217518,-0.00032682462038004364,0.003785935060023547,inconclusive,inconclusive,inconclusive,False,insufficient_post_threshold_offer_exposure,inactive
H5B0217,S185,sobol_symmetric,3.1,0.5,32,99.2,49.6,49.6,28,28,0.5,0.5,6,6,0.0,0.0,0.0,0.3,6,6,0.0,0.0,0.3,0.3,0.5,0.5,False,20,0.0016119726109577494,0.0012194869400519285,0.0020044582818635704,-0.01683150371100779,-0.030557719298227953,-0.0031052881237876254,-0.013980314124018168,-0.027964279851582736,3.651603546398971e-06,0.002851189586989622,0.0021583301853244268,0.003544048988654817,0.002132161549966413,0.0003084664576087075,0.003955856642324119,inconclusive,inconclusive,inconclusive,False,insufficient_post_threshold_offer_exposure,inactive
H5B0218,S186,sobol_symmetric,0.8,0.5,32,25.6,12.8,12.8,14,14,0.1,0.1,9,9,0.5,0.5,0.5,0.7,12,12,0.5,0.5,0.7,0.7,0.1,0.6,True,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,inconclusive,False,insufficient_post_threshold_offer_exposure,inactive
H5B0219,S187,sobol_symmetric,1.25,0.1,16,20.0,2.0,18.0,21,21,0.0,0.0,12,12,0.1,0.1,0.1,0.1,9,9,0.3,0.3,0.3,0.3,0.1,0.2,True,20,0.848929531933547,0.7931613148229418,0.9046977490441522,-0.28332373353995666,-0.439805524592756,-0.1268419424871573,-0.047571777597959566,-0.21429236605983265,0.1191488108639135,0.23575195594199708,0.2015272178924445,0.26997669399154967,-0.04661192624538778,-0.05798667110976623,-0.03523718138100933,supported,inconclusive,supported,False,selection_gap,inconclusive
H5B0219,S187,sobol_symmetric,1.25,0.1,16,20.0,2.0,18.0,21,21,0.0,0.0,12,12,0.1,0.1,0.1,0.1,9,9,0.3,0.3,0.3,0.3,0.3,0.4,True,20,0.806299515658711,0.7720841918900748,0.8405148394273473,-0.9369348771994742,-1.0950698262895084,-0.7787999281094401,-0.17304631077978297,-0.34274612921248415,-0.003346492347081814,0.7638885664196912,0.6831647690035438,0.8446123638358385,-0.14470650585061712,-0.15826112517134022,-0.131151886529894,supported,supported,supported,True,,supported
H5B0219,S187,sobol_symmetric,1.25,0.1,16,20.0,2.0,18.0,21,21,0.0,0.0,12,12,0.1,0.1,0.1,0.1,9,9,0.3,0.3,0.3,0.3,0.5,0.6,False,20,0.8157076598611235,0.7794062076543907,0.8520091120678562,-2.1251045530458628,-2.3703566457674126,-1.879852460324313,-0.5765720748111807,-0.8244145448896021,-0.3287296047327592,1.5485324782346819,1.4236185458952668,1.673446410574097,-0.23468122221772836,-0.24949069258903148,-0.21987175184642524,supported,supported,supported,False,,supported
H5B0220,S188,sobol_symmetric,3.1,0.9,64,198.4,178.56,19.84,7,7,0.3,0.3,4,4,0.3,0.3,0.3,0.3,4,4,0.0,0.0,0.1,0.1,0.1,0.4,True,20,0.31636990512969004,0.3006936658091248,0.33204614445025527,-0.16872886714574797,-0.1782029536529194,-0.15925478063857654,-0.09693000605907645,-0.10765397809491176,-0.08620603402324115,0.07179886108667152,0.06946159796644306,0.07413612420689998,0.00048254109298379586,-0.0004281296573731342,0.001393211843340726,inconclusive,inconclusive,inconclusive,False,accepted_delay;selection_gap;served_rate,inconclusive
H5B0220,S188,sobol_symmetric,3.1,0.9,64,198.4,178.56,19.84,7,7,0.3,0.3,4,4,0.3,0.3,0.3,0.3,4,4,0.0,0.0,0.1,0.1,0.3,0.6,True,20,0.22008067002025986,0.21494393354783464,0.22521740649268507,-0.37011768574384624,-0.37901148359327036,-0.3612238878944221,-0.20063091980564293,-0.20976157208182072,-0.19150026752946514,0.1694867659382033,0.16707485048771756,0.17189868138868905,0.002036159658802034,0.0012081668776714074,0.00286415243993266,supported,inconclusive,inconclusive,False,selection_gap;served_rate,inconclusive
H5B0221,S189,sobol_symmetric,4.0,0.3,64,256.0,76.8,179.2,7,7,0.3,0.3,4,4,0.0,0.0,0.0,0.7,4,4,0.5,0.5,0.5,0.5,0.1,0.1,True,20,0.7037962318643127,0.694339503859742,0.7132529598688835,-0.061023380685152694,-0.06921290600269887,-0.052833855367606514,0.013542270861135953,0.005372407195123706,0.0217121345271482,0.07456565154628865,0.07349596227906428,0.07563534081351302,-0.0018154035922871652,-0.003329989096240782,-0.0003008180883335484,inconclusive,inconclusive,inconclusive,False,accepted_delay;selection_gap;served_rate,inconclusive
H5B0221,S189,sobol_symmetric,4.0,0.3,64,256.0,76.8,179.2,7,7,0.3,0.3,4,4,0.0,0.0,0.0,0.7,4,4,0.5,0.5,0.5,0.5,0.3,0.3,True,20,0.7207589963833259,0.7174449822908785,0.7240730104757732,-0.3473424057639959,-0.3568371172617421,-0.33784769426624967,-0.10950449465798373,-0.11896664909149765,-0.10004234022446981,0.23783791110601213,0.23672889490759982,0.23894692730442443,-0.007737936622821309,-0.009090578963583342,-0.0063852942820592775,supported,inconclusive,supported,False,selection_gap,inconclusive
H5B0221,S189,sobol_symmetric,4.0,0.3,64,256.0,76.8,179.2,7,7,0.3,0.3,4,4,0.0,0.0,0.0,0.7,4,4,0.5,0.5,0.5,0.5,0.5,0.5,False,20,0.7186190175278628,0.714999196598277,0.7222388384574486,-0.7966016010402215,-0.8047697457393502,-0.7884334563410927,-0.37609032489504185,-0.38405966354831655,-0.36812098624176715,0.42051127614517964,0.41874715489559267,0.4222753973947666,-0.016837460463563353,-0.01816662878776907,-0.015508292139357636,supported,supported,supported,False,,supported
H5B0222,S190;X057,sobol_symmetric,2.0,0.7,16,32.0,22.4,9.6,21,21,0.0,0.0,9,9,0.1,0.1,0.1,0.5,4,4,0.0,0.0,0.1,0.1,0.1,0.2,True,20,0.9981312670920692,0.9942199641645059,1.0020425700196327,-0.04583259628019789,-0.06447495924258159,-0.027190233317814186,-0.046284138281877676,-0.06481452859511229,-0.02775374796864306,-0.0004515420016797833,-0.0012379481095070887,0.00033486410614752207,-0.00893389016871125,-0.012594118491030537,-0.0052736618463919615,inconclusive,inconclusive,supported,False,accepted_delay;selection_gap,inconclusive
H5B0222,S190;X057,sobol_symmetric,2.0,0.7,16,32.0,22.4,9.6,21,21,0.0,0.0,9,9,0.1,0.1,0.1,0.5,4,4,0.0,0.0,0.1,0.1,0.3,0.4,True,20,1.0,1.0,1.0,-0.7831297339830204,-0.9025413449243175,-0.6637181230417234,-0.7786240592855013,-0.8955918805827613,-0.6616562379882412,0.004505674697519169,-0.003869245459709021,0.012880594854747358,-0.035988765445425994,-0.04007228474784785,-0.031905246143004135,supported,inconclusive,supported,False,selection_gap,inconclusive
H5B0222,S190;X057,sobol_symmetric,2.0,0.7,16,32.0,22.4,9.6,21,21,0.0,0.0,9,9,0.1,0.1,0.1,0.5,4,4,0.0,0.0,0.1,0.1,0.5,0.6,False,20,1.0,1.0,1.0,-10.221754056445498,-10.242940698196897,-10.200567414694099,-10.081331481687986,-10.10063927985478,-10.062023683521192,0.14042257475750847,0.13705118833739166,0.14379396117762527,-0.07836501910519879,-0.08119495729255997,-0.0755350809178376,supported,inconclusive,supported,False,selection_gap,inconclusive
H5B0223,S191,sobol_symmetric,1.25,0.3,64,80.0,24.0,56.0,14,14,0.1,0.1,12,12,0.0,0.0,0.0,0.0,6,6,0.3,0.3,0.3,0.3,0.1,0.1,True,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,inconclusive,False,insufficient_post_threshold_offer_exposure,inactive
H5B0223,S191,sobol_symmetric,1.25,0.3,64,80.0,24.0,56.0,14,14,0.1,0.1,12,12,0.0,0.0,0.0,0.0,6,6,0.3,0.3,0.3,0.3,0.3,0.3,True,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,inconclusive,False,insufficient_post_threshold_offer_exposure,inactive
H5B0223,S191,sobol_symmetric,1.25,0.3,64,80.0,24.0,56.0,14,14,0.1,0.1,12,12,0.0,0.0,0.0,0.0,6,6,0.3,0.3,0.3,0.3,0.5,0.5,False,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,inconclusive,False,insufficient_post_threshold_offer_exposure,inactive
H5B0224,S192,sobol_symmetric,3.1,0.7,16,49.6,34.72,14.880000000000004,28,28,0.5,0.5,4,4,0.3,0.3,0.3,0.7,12,12,0.5,0.5,0.7,0.7,0.1,0.4,True,20,0.030028928113052532,0.012978327201898968,0.0470795290242061,-0.0015554967364360905,-0.013131006538573967,0.010020013065701786,0.001318033539996022,-0.011453909386993052,0.014089976466985095,0.0028735302764321125,-0.0013314836931265844,0.007078544245990809,-0.00011908838847143056,-0.002550294002195471,0.00231211722525261,inconclusive,inconclusive,inconclusive,False,accepted_delay;selection_gap;served_rate,inconclusive
H5B0224,S192,sobol_symmetric,3.1,0.7,16,49.6,34.72,14.880000000000004,28,28,0.5,0.5,4,4,0.3,0.3,0.3,0.7,12,12,0.5,0.5,0.7,0.7,0.3,0.6,True,20,0.015096062080975272,0.008397819327632365,0.021794304834318177,-0.01049235332771592,-0.023234358979829912,0.002249652324398072,0.0005121159514083651,-0.011076796796542616,0.012101028699359348,0.011004469279124286,0.006875867419993649,0.015133071138254923,0.00015862039209166984,-0.0016545431400094108,0.0019717839241927505,inconclusive,inconclusive,inconclusive,False,accepted_delay;selection_gap;served_rate,inconclusive
H5B0226,S194,sobol_symmetric,1.25,0.5,16,20.0,10.0,10.0,28,28,0.0,0.0,9,9,0.0,0.0,0.0,0.5,6,6,0.0,0.0,0.0,0.0,0.1,0.1,True,20,0.6689771094524164,0.6464456172656017,0.6915086016392311,-0.252387253664102,-0.30627659791553347,-0.19849790941267048,-0.22486313287469484,-0.2789441482153964,-0.17078211753399325,0.027524120789407115,0.02627347543492076,0.02877476614389347,-0.0664314063083196,-0.06867253558422629,-0.06419027703241292,supported,inconclusive,supported,False,selection_gap,inconclusive
H5B0226,S194,sobol_symmetric,1.25,0.5,16,20.0,10.0,10.0,28,28,0.0,0.0,9,9,0.0,0.0,0.0,0.5,6,6,0.0,0.0,0.0,0.0,0.3,0.3,True,20,0.4830392967779032,0.468534136390419,0.49754445716538737,-0.5174634058397377,-0.5779368933441947,-0.4569899183352807,-0.4247870985477946,-0.4848396628152744,-0.3647345342803148,0.09267630729194307,0.09001345991093673,0.0953391546729494,-0.1448330218372384,-0.14907710306253338,-0.1405889406119434,supported,inconclusive,supported,False,selection_gap,inconclusive
H5B0226,S194,sobol_symmetric,1.25,0.5,16,20.0,10.0,10.0,28,28,0.0,0.0,9,9,0.0,0.0,0.0,0.5,6,6,0.0,0.0,0.0,0.0,0.5,0.5,False,20,0.3998140226203984,0.3882358126002881,0.41139223264050867,-0.6686879077158193,-0.7279074193683404,-0.6094683960632983,-0.5124700051786168,-0.5713812874022197,-0.453558722955014,0.1562179025372024,0.15265891887605665,0.15977688619834818,-0.19894186233886726,-0.2040904630660839,-0.19379326161165064,supported,inconclusive,supported,False,selection_gap,inconclusive
H5B0227,S195,sobol_symmetric,2.0,0.1,32,64.0,6.4,57.6,7,7,0.1,0.1,4,4,0.3,0.3,0.3,0.5,4,4,0.0,0.0,0.5,0.5,0.1,0.4,True,20,0.18964190647058105,0.12440932801572001,0.25487448492544207,-0.04080595117508066,-0.05807542772679128,-0.023536474623370034,-0.009027214338211654,-0.0268493900209854,0.008794961344562096,0.031778736836869007,0.021093520077509715,0.0424639535962283,-0.007258641238768704,-0.016159475273709995,0.0016421927961725868,inconclusive,inconclusive,inconclusive,False,accepted_delay;selection_gap;served_rate,inconclusive
H5B0227,S195,sobol_symmetric,2.0,0.1,32,64.0,6.4,57.6,7,7,0.1,0.1,4,4,0.3,0.3,0.3,0.5,4,4,0.0,0.0,0.5,0.5,0.3,0.6,True,20,0.22656887846562213,0.19997698994419227,0.253160766987052,-0.14404223044510597,-0.16303459324514089,-0.12504986764507106,-0.017898120212819425,-0.03844827074633263,0.0026520303206937768,0.12614411023228655,0.11549019577906176,0.13679802468551136,-0.0186400692726093,-0.026524566854683948,-0.010755571690534649,inconclusive,inconclusive,supported,False,accepted_delay;selection_gap,inconclusive
H5B0228,S196,sobol_symmetric,4.0,0.9,16,64.0,57.6,6.399999999999999,21,21,0.5,0.5,4,4,0.1,0.1,0.1,0.5,9,9,0.5,0.5,0.5,0.5,0.1,0.2,True,20,0.4327336666313676,0.41914288771408803,0.44632444554864714,-0.17734904491835723,-0.19506140407520592,-0.15963668576150855,-0.08968871372327654,-0.1068641290355168,-0.07251329841103628,0.0876603311950807,0.08464852543502131,0.09067213695514008,0.000144815342006447,-0.0010263350934397815,0.0013159657774526755,inconclusive,inconclusive,inconclusive,False,accepted_delay;selection_gap;served_rate,inconclusive
H5B0228,S196,sobol_symmetric,4.0,0.9,16,64.0,57.6,6.399999999999999,21,21,0.5,0.5,4,4,0.1,0.1,0.1,0.5,9,9,0.5,0.5,0.5,0.5,0.3,0.4,True,20,0.426338802668742,0.42103231346195885,0.4316452918755252,-0.5173947062768336,-0.531148451322151,-0.5036409612315161,-0.2631947161966205,-0.27748075463345223,-0.24890867775978875,0.25419999008021305,0.2517374034527056,0.25666257670772047,0.00011778979156572972,-0.0008531210713626354,0.001088700654494095,supported,supported,inconclusive,False,served_rate,inconclusive
H5B0228,S196,sobol_symmetric,4.0,0.9,16,64.0,57.6,6.399999999999999,21,21,0.5,0.5,4,4,0.1,0.1,0.1,0.5,9,9,0.5,0.5,0.5,0.5,0.5,0.6,False,20,0.38879498219393904,0.38401394557894253,0.39357601880893556,-0.7969814914594119,-0.8093863900275383,-0.7845765928912855,-0.3932003243264137,-0.405946121457556,-0.38045452719527145,0.40378116713299816,0.4002759962447493,0.40728633802124703,-0.0003446710434367527,-0.0019049676419199929,0.0012156255550464876,supported,supported,inconclusive,False,served_rate,inconclusive
H5B0229,S197,sobol_symmetric,4.0,0.3,16,64.0,19.2,44.8,21,21,0.5,0.5,6,6,0.3,0.3,0.3,0.3,4,4,0.0,0.0,0.7,0.7,0.1,0.4,True,20,0.011365207535472164,-0.002079257698421842,0.02480967276936617,-0.0031778073532328977,-0.009970819160455696,0.0036152044539899003,-0.002145406474523148,-0.008170802206824864,0.003879989257778567,0.0010324008787097494,-0.0032159252530779983,0.005280727010497497,0.0009549789606763642,-0.0005985649982242431,0.0025085229195769714,inconclusive,inconclusive,inconclusive,False,accepted_delay;selection_gap;served_rate,inconclusive
H5B0229,S197,sobol_symmetric,4.0,0.3,16,64.0,19.2,44.8,21,21,0.5,0.5,6,6,0.3,0.3,0.3,0.3,4,4,0.0,0.0,0.7,0.7,0.3,0.6,True,20,0.0033479762269344126,-0.0009165137756619013,0.007612466229530726,-0.01279331864890434,-0.025692806413988273,0.00010616911617959517,-0.010061876050219442,-0.022860548113682985,0.0027367960132441,0.0027314425986848965,-0.0020421003427546127,0.007504985540124406,0.002426310806889148,0.00020313194511928454,0.0046494896686590115,inconclusive,inconclusive,inconclusive,False,insufficient_post_threshold_offer_exposure,inactive
H5B0230,S198,sobol_symmetric,1.25,0.9,64,80.0,72.0,7.999999999999998,7,7,0.1,0.1,4,4,0.1,0.1,0.1,0.1,4,4,0.7,0.7,0.7,0.7,0.1,0.2,True,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,inconclusive,False,insufficient_post_threshold_offer_exposure,inactive
H5B0230,S198,sobol_symmetric,1.25,0.9,64,80.0,72.0,7.999999999999998,7,7,0.1,0.1,4,4,0.1,0.1,0.1,0.1,4,4,0.7,0.7,0.7,0.7,0.3,0.4,True,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,inconclusive,False,insufficient_post_threshold_offer_exposure,inactive
H5B0230,S198,sobol_symmetric,1.25,0.9,64,80.0,72.0,7.999999999999998,7,7,0.1,0.1,4,4,0.1,0.1,0.1,0.1,4,4,0.7,0.7,0.7,0.7,0.5,0.6,False,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,inconclusive,False,insufficient_post_threshold_offer_exposure,inactive
H5B0231,S199,sobol_symmetric,0.8,0.3,32,25.6,7.68,17.919999999999998,28,28,0.0,0.0,12,12,0.5,0.5,0.5,0.5,12,12,0.3,0.3,0.7,0.7,0.1,0.6,True,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,inconclusive,False,insufficient_post_threshold_offer_exposure,inactive
H5B0232,S200,sobol_symmetric,3.1,0.7,32,99.2,69.44,29.760000000000005,14,14,0.3,0.3,4,4,0.0,0.0,0.0,0.1,6,6,0.0,0.0,0.1,0.1,0.1,0.1,True,20,0.6122292130814158,0.6056444601080927,0.6188139660547388,-0.28253132069234166,-0.30636396515859543,-0.2586986762260879,-0.1758734750077391,-0.1993486649374847,-0.15239828507799347,0.10665784568460257,0.1052039564157388,0.10811173495346633,-0.001434059435609869,-0.003152407674944357,0.00028428880372461914,supported,inconclusive,inconclusive,False,selection_gap;served_rate,inconclusive
H5B0232,S200,sobol_symmetric,3.1,0.7,32,99.2,69.44,29.760000000000005,14,14,0.3,0.3,4,4,0.0,0.0,0.0,0.1,6,6,0.0,0.0,0.1,0.1,0.3,0.3,True,20,0.6110613927579072,0.6061667837913506,0.6159560017244637,-0.8467869433371706,-0.8687904627191501,-0.8247834239551912,-0.5310549092347838,-0.5532535387064984,-0.5088562797630692,0.31573203410238676,0.31316597888836356,0.31829808931640996,-0.006103617316900079,-0.008414409073630804,-0.0037928255601693533,supported,supported,supported,False,,supported
H5B0232,S200,sobol_symmetric,3.1,0.7,32,99.2,69.44,29.760000000000005,14,14,0.3,0.3,4,4,0.0,0.0,0.0,0.1,6,6,0.0,0.0,0.1,0.1,0.5,0.5,False,20,0.613366181526412,0.6097196378464653,0.6170127252063586,-1.4193413088699742,-1.4421290089748449,-1.3965536087651036,-0.9021493002053698,-0.925771956449609,-0.8785266439611306,0.5171920086646046,0.5146596008728952,0.519724416456314,-0.014023927594926735,-0.015905101704125426,-0.012142753485728044,supported,supported,supported,False,,supported
H5B0233,S201,sobol_symmetric,2.0,0.1,32,64.0,6.4,57.6,7,7,0.0,0.0,4,4,0.1,0.1,0.1,0.7,4,4,0.0,0.0,0.7,0.7,0.1,0.2,True,20,0.7076774708968006,0.6644784465232857,0.7508764952703154,-0.032961914109180056,-0.042430037540519855,-0.023493790677840253,-0.008916302687829569,-0.016542027033691842,-0.0012905783419672953,0.024045611421350487,0.02076534558710567,0.027325877255595304,-0.016696702468108098,-0.02226449029373193,-0.011128914642484267,inconclusive,inconclusive,supported,False,accepted_delay;selection_gap,inconclusive
H5B0233,S201,sobol_symmetric,2.0,0.1,32,64.0,6.4,57.6,7,7,0.0,0.0,4,4,0.1,0.1,0.1,0.7,4,4,0.0,0.0,0.7,0.7,0.3,0.4,True,20,0.696707480535767,0.6837374606408189,0.7096775004307152,-0.12361536892908664,-0.1323224853442356,-0.11490825251393767,-0.033955642310910236,-0.04237940614905013,-0.025531878472770345,0.08965972661817641,0.0876241563574428,0.09169529687891001,-0.043540383616275595,-0.05199577048309137,-0.03508499674945982,inconclusive,inconclusive,supported,False,accepted_delay;selection_gap,inconclusive
