seed,average_utilization,overall_percent_serviced,mean_offered_booking_delay,mean_accepted_booking_delay,served_rate,booked_rate,balked_rate,no_offer_rate,canceled_rate,no_show_rate,unresolved_booked_rate,decomposition_sum,scenario,b_high
1007,0.8413527397260274,0.26676460186620965,9.964255374763118,9.464119510382856,0.26676460186620965,0.6956391631981284,0.13697325824968035,0.1673875785521913,0.3777034195707174,0.05016458554367638,0.0010065562175249599,1.0,C_half_balking,0.25
1008,0.8408390410958904,0.2689262131134066,9.950327350900622,9.452535457548086,0.2689262131134066,0.7051264487492123,0.13606597802559114,0.1588075732251966,0.3844151574101981,0.050935693344658466,0.0008493848809491191,1.0,C_half_balking,0.25
1009,0.8375,0.26751942027394254,9.958475153165418,9.444807340876395,0.26751942027394254,0.7059647003925229,0.14081414180231122,0.15322115780516593,0.38522137739836954,0.05218083500315665,0.001043067717054157,1.0,C_half_balking,0.25
1010,0.8395547945205479,0.27001574194261097,9.944320134902876,9.434518950437317,0.27001574194261097,0.7104587257311719,0.1411803695213897,0.1483609047474385,0.3876108149907482,0.05192079317296805,0.0009113756248446519,1.0,C_half_balking,0.25
1011,0.8458047945205479,0.2684892713212068,9.944610875936178,9.43710312049554,0.2684892713212068,0.698970700359438,0.1372671822241586,0.16376211741640345,0.38018734342664195,0.049286570090404096,0.0010075155211850561,0.9999999999999999,C_half_balking,0.25
1012,0.8445205479452055,0.2662094763092269,9.93556422273934,9.448019029792544,0.2662094763092269,0.6951100509595576,0.13192562073078173,0.17296432830966063,0.378889732191261,0.04927897647186382,0.0007318659872058982,1.0,C_half_balking,0.25
1013,0.8448630136986301,0.26947518352141997,9.963311077980165,9.446628776082218,0.26947518352141997,0.7036266023885176,0.1415032321682919,0.15487016544319054,0.38364194149227565,0.049496000876520216,0.001013476498301742,0.9999999999999999,C_half_balking,0.25
1014,0.8465753424657534,0.26666306432874937,9.959844685325999,9.456057375460361,0.26666306432874937,0.6969172993272634,0.13805960068084186,0.16502309999189474,0.38124442763353417,0.04811822873044606,0.0008915786345338124,0.9999999999999999,C_half_balking,0.25
1015,0.8401541095890411,0.26783075154633534,9.962043035255054,9.44762239674911,0.26783075154633534,0.7004488477749192,0.1402922984290328,0.15925885379604796,0.38039848924407466,0.05126170014779134,0.0009579068367179375,0.9999999999999999,C_half_balking,0.25
1016,0.842208904109589,0.2685676755514203,9.940706065925493,9.414535088061857,0.2685676755514203,0.7007552952766679,0.14107054895736412,0.15817415576596794,0.3810957254665864,0.050380384215423346,0.000711510043237918,0.9999999999999999,C_half_balking,0.25
1017,0.8421232876712329,0.26859063704189556,9.922775420297366,9.41423923148435,0.26859063704189556,0.7055286819163182,0.13814872509633516,0.1563225929873466,0.38594189828099806,0.050094285480036076,0.0009018611133885381,1.0,C_half_balking,0.25
1018,0.8359589041095891,0.2691490242623313,9.93960906350287,9.426400870443771,0.2691490242623313,0.7103149410693091,0.14118523834497226,0.14849982058571862,0.3872864279996688,0.05285820751331806,0.0010212812939910017,1.0,C_half_balking,0.25
1019,0.8428082191780822,0.26870208105147864,9.972651720139158,9.452693544014561,0.26870208105147864,0.7070372398685651,0.14301752464403067,0.14994523548740415,0.38776013143483024,0.04978094194961665,0.0007940854326396495,1.0,C_half_balking,0.25
1020,0.8399828767123287,0.264140745344972,9.947289597916328,9.440864822750292,0.264140745344972,0.6937275356052212,0.13634029673269735,0.16993216766208144,0.3785098505526579,0.05040131881198822,0.0006756208956030592,0.9999999999999998,C_half_balking,0.25
1021,0.8383561643835616,0.2671133597702721,9.96124612624368,9.450686592856304,0.2671133597702721,0.6990564747709558,0.13931355121017366,0.1616299740188705,0.3796253247641187,0.05138793928620265,0.0009298509503623684,1.0,C_half_balking,0.25
1022,0.8377568493150684,0.2670912719022497,9.969107177845993,9.45843109651181,0.2670912719022497,0.6990132028537845,0.13804226006615095,0.1629445370800645,0.3793838668233879,0.051581335593035016,0.0009567285351119372,1.0,C_half_balking,0.25
1023,0.8435787671232877,0.27023022253930795,9.96455163483328,9.445654287380906,0.27023022253930795,0.7056224789397141,0.14200257937052382,0.1523749416897621,0.3844908487226628,0.050133084542984936,0.0007683231347583898,1.0,C_half_balking,0.25
1024,0.8430650684931507,0.27023387473548244,9.983081669102127,9.471242391134696,0.27023387473548244,0.7043174760216561,0.14200126418775935,0.15368125979058456,0.3827191029763377,0.05037513397642015,0.0009893643334157804,1.0,C_half_balking,0.25
1025,0.8394691780821918,0.26750930181659005,9.954945941584638,9.435419492346444,0.26750930181659005,0.705980520901729,0.14171591157802582,0.15230356752024513,0.38591595535128037,0.051515648938498575,0.0010396147953600351,1.0,C_half_balking,0.25
1026,0.8435787671232877,0.2679155759162304,9.955847953216374,9.45276860306975,0.2679155759162304,0.7017615619546248,0.1375708987783595,0.1606675392670157,0.38326243455497383,0.049710951134380454,0.0008726003490401396,1.0000000000000002,C_half_balking,0.25
