class1_cancel_prob,seed,class_id,arrivals,booked,balked,offered,no_offer,canceled,no_show,served,mean_accepted_booking_delay,mean_offered_booking_delay,percent_serviced,slot_utilization,balking_rate,total_booking_delay,total_offered_booking_delay
0.15,58,2,18052,12358,5694,18052,0,5758,996,5601,7.55275934617252,8.414690892975848,0.3102703301573233,0.4795376712328767,0.3154221138931974,93337.0,151902.0
0.15,59,1,18134,12452,5682,18134,0,7429,621,4402,7.527304850626406,8.40222785926988,0.24274842836660418,0.37688356164383563,0.3133340686004191,93730.0,152366.0
0.15,59,2,18407,12625,5782,18407,0,5986,997,5642,7.558653465346534,8.422339327429782,0.3065138262617482,0.48304794520547945,0.3141196284022383,95428.0,155030.0
0.15,60,1,18637,12663,5974,18637,0,7619,648,4395,7.613361762615494,8.493856307345602,0.23582121586092183,0.3762842465753425,0.320545152116757,96408.0,158300.0
0.15,60,2,18136,12383,5753,18136,0,5740,1018,5620,7.60688040054914,8.478992059991178,0.30988089986766654,0.4811643835616438,0.31721438023820026,94196.0,153775.0
0.15,61,1,18157,12473,5684,18157,0,7505,583,4383,7.52064459231941,8.374676433331498,0.2413945034972738,0.3752568493150685,0.3130473095775734,93805.0,152059.0
0.15,61,2,18083,12473,5610,18083,0,5761,965,5746,7.441192976829953,8.312061051816624,0.3177570093457944,0.49195205479452053,0.3102361333849472,92814.0,150307.0
0.15,62,1,18300,12532,5768,18300,0,7464,663,4405,7.5036706032556655,8.398907103825136,0.2407103825136612,0.3771404109589041,0.3151912568306011,94036.0,153700.0
0.15,62,2,18287,12519,5768,18287,0,5925,1007,5587,7.616822429906542,8.474763493191885,0.30551758079510033,0.4783390410958904,0.3154153223601466,95355.0,154978.0
0.15,63,1,18438,12519,5919,18438,0,7550,624,4345,7.580717309689272,8.455309686516976,0.23565462631521858,0.3720034246575342,0.3210218027985682,94903.0,155899.0
0.15,63,2,18163,12453,5710,18163,0,5747,1027,5679,7.5520758050269015,8.417937565380168,0.3126686120134339,0.48621575342465756,0.31437537851676484,94046.0,152895.0
0.15,64,1,18366,12508,5858,18366,0,7447,611,4449,7.51566997121842,8.39181095502559,0.24224109768049656,0.38090753424657536,0.3189589458782533,94006.0,154124.0
0.15,64,2,18001,12413,5588,18001,0,5783,989,5639,7.52211391283332,8.377590133881451,0.31326037442364313,0.48279109589041097,0.3104271984889728,93372.0,150805.0
0.15,65,1,18163,12445,5718,18163,0,7399,629,4416,7.588830855765368,8.463249463194407,0.2431316412486924,0.3780821917808219,0.3148158343885922,94443.0,153718.0
0.15,65,2,18218,12389,5829,18218,0,5748,1022,5614,7.654451529582694,8.52437150071358,0.30815676803161707,0.48065068493150687,0.3199582830167966,94831.0,155297.0
0.15,66,1,18223,12484,5739,18223,0,7492,629,4358,7.658122396667735,8.527245788289525,0.23914832903473632,0.37311643835616437,0.3149316797453767,95604.0,155392.0
0.15,66,2,18357,12629,5728,18357,0,5937,993,5694,7.582468920737984,8.467777959361552,0.3101814021899003,0.4875,0.31203355668137495,95759.0,155443.0
0.15,67,1,18335,12549,5786,18335,0,7493,636,4420,7.531118017371902,8.396563948731934,0.24106899372784293,0.3784246575342466,0.3155713116989365,94508.0,153951.0
0.15,67,2,18117,12401,5716,18117,0,5764,1008,5629,7.484396419643577,8.362422034553182,0.31070265496495003,0.4819349315068493,0.315504774521168,92814.0,151502.0
0.15,68,1,18458,12639,5819,18458,0,7625,606,4406,7.554474246380251,8.428486293206198,0.23870408494961534,0.3772260273972603,0.31525625744934443,95481.0,155573.0
0.15,68,2,18421,12465,5956,18421,0,5798,947,5714,7.632170076213398,8.504912871179632,0.31018945768416484,0.4892123287671233,0.3233266380761088,95135.0,156669.0
0.15,69,1,18275,12428,5847,18275,0,7401,619,4406,7.588831670421628,8.469110807113543,0.24109439124487003,0.3772260273972603,0.3199452804377565,94314.0,154773.0
0.15,69,2,18300,12516,5784,18300,0,5854,936,5720,7.561361457334612,8.439344262295082,0.31256830601092894,0.4897260273972603,0.3160655737704918,94638.0,154440.0
0.15,70,1,18176,12271,5905,18176,0,7397,616,4258,7.513894548121588,8.395851672535212,0.2342649647887324,0.36455479452054795,0.3248789612676056,92203.0,152603.0
0.15,70,2,18276,12584,5692,18276,0,5790,1016,5778,7.524554990464082,8.370923615670826,0.31615233092580436,0.4946917808219178,0.3114467060625958,94689.0,152987.0
0.15,71,1,18255,12355,5900,18255,0,7411,606,4337,7.515095103197086,8.400657354149548,0.2375787455491646,0.37131849315068494,0.3231991235278006,92849.0,153354.0
0.15,71,2,18328,12405,5923,18328,0,5671,1002,5729,7.536074163643692,8.413356612832825,0.3125818419903972,0.49049657534246577,0.3231667394151026,93485.0,154200.0
0.15,72,1,18159,12469,5690,18159,0,7496,586,4387,7.530595877776887,8.392863043119114,0.24158819318244396,0.37559931506849314,0.3133432457734457,93899.0,152406.0
0.15,72,2,18318,12493,5825,18318,0,5782,992,5719,7.504602577443368,8.388033628125342,0.31220657276995306,0.4896404109589041,0.3179932307020417,93755.0,153652.0
0.15,73,1,18588,12640,5948,18588,0,7570,603,4467,7.572784810126582,8.460458360232408,0.24031633311814074,0.3824486301369863,0.319991392296105,95720.0,157263.0
0.15,73,2,18179,12494,5685,18179,0,5890,1006,5598,7.611333440051225,8.46553715825953,0.307937730348204,0.47928082191780824,0.3127234721381814,95096.0,153895.0
0.15,74,1,18236,12413,5823,18236,0,7482,606,4324,7.570611455731894,8.449111647291073,0.23711340206185566,0.3702054794520548,0.31931344593112526,93974.0,154078.0
0.15,74,2,18383,12645,5738,18383,0,5898,981,5766,7.600790826413602,8.447805037262688,0.3136593591905565,0.4936643835616438,0.31213621280530923,96112.0,155296.0
0.15,75,1,18215,12469,5746,18215,0,7431,628,4410,7.454647525864143,8.332088937688718,0.24210815262146582,0.3775684931506849,0.3154542959099643,92952.0,151769.0
0.15,75,2,18183,12490,5693,18183,0,5844,1009,5635,7.528903122497998,8.374910630808998,0.30990485618434804,0.4824486301369863,0.3130946488478249,94036.0,152281.0
0.15,76,1,18369,12482,5887,18369,0,7440,612,4429,7.611200128184586,8.501279329304808,0.24111274429745766,0.37919520547945207,0.3204856007403778,95003.0,156160.0
0.15,76,2,18475,12514,5961,18475,0,5861,1032,5615,7.668691066006073,8.54468200270636,0.3039242219215156,0.480736301369863,0.32265223274695537,95966.0,157863.0
0.15,77,1,18384,12523,5861,18384,0,7518,636,4368,7.54954883015252,8.432169277632724,0.23759791122715404,0.37397260273972605,0.31880983463881635,94543.0,155017.0
0.15,77,2,18222,12431,5791,18222,0,5771,977,5681,7.521840559890596,8.413730655251893,0.31176599714630665,0.48638698630136984,0.3178026561299528,93504.0,153315.0
0.15,78,1,18204,12550,5654,18204,0,7527,622,4399,7.476733067729084,8.341518347615908,0.24165018677213798,0.3766267123287671,0.3105910788837618,93833.0,151849.0
0.15,78,2,18120,12508,5612,18120,0,5842,1016,5649,7.465382155420531,8.331401766004415,0.3117549668874172,0.4836472602739726,0.3097130242825607,93377.0,150965.0
0.15,79,1,18187,12413,5774,18187,0,7458,600,4354,7.541529042133248,8.409468301534062,0.2394017704954088,0.3727739726027397,0.3174795183372739,93613.0,152943.0
0.15,79,2,18324,12524,5800,18324,0,5799,969,5755,7.511737464068988,8.38828858327876,0.3140689805719275,0.492722602739726,0.31652477624972714,94077.0,153707.0
0.15,80,1,18226,12463,5763,18226,0,7456,643,4364,7.63098772366204,8.499451333260177,0.23943816525842204,0.3736301369863014,0.3161966421595523,95105.0,154911.0
0.15,80,2,18242,12358,5884,18242,0,5678,1014,5666,7.625667583751416,8.514472097357746,0.3106019076855608,0.4851027397260274,0.32255235171582064,94238.0,155321.0
0.15,81,1,18149,12341,5808,18149,0,7373,629,4339,7.5639737460497525,8.446415780483774,0.23907653314232188,0.37148972602739727,0.3200176318254449,93347.0,153294.0
0.15,81,2,18316,12577,5739,18316,0,5874,998,5705,7.563091357239405,8.428095654072942,0.31147630487005895,0.4884417808219178,0.313332605372352,95121.0,154369.0
0.15,82,1,18166,12490,5676,18166,0,7424,617,4448,7.486869495596477,8.362270175052295,0.24485302212925245,0.38082191780821917,0.31245183309479246,93511.0,151909.0
0.15,82,2,18123,12564,5559,18123,0,5932,1000,5632,7.540432983126393,8.374993102687194,0.310765325829057,0.4821917808219178,0.30673729514980963,94738.0,151780.0
0.15,83,1,18235,12488,5747,18235,0,7473,639,4376,7.51040999359385,8.394406361392926,0.2399780641623252,0.37465753424657533,0.3151631477927063,93790.0,153072.0
0.15,83,2,18273,12543,5730,18273,0,5874,973,5696,7.549709001036435,8.418705193454825,0.311716740546161,0.4876712328767123,0.31357740929239863,94696.0,153835.0
0.15,84,1,18157,12439,5718,18157,0,7399,635,4405,7.544577538387331,8.410805749848544,0.24260615740485764,0.3771404109589041,0.3149198656165666,93847.0,152715.0
0.15,84,2,18202,12496,5706,18202,0,5858,1003,5633,7.513284250960307,8.383474343478738,0.3094714866498187,0.48227739726027397,0.31348203494121524,93886.0,152596.0
0.15,85,1,18337,12508,5829,18337,0,7557,563,4385,7.580748321074513,8.452309538092381,0.23913399138354147,0.3754280821917808,0.3178818781698206,94820.0,154990.0
0.15,85,2,18365,12503,5862,18365,0,5763,1049,5691,7.507958090058386,8.403593792540159,0.3098829294854343,0.4872431506849315,0.31919411924857066,93872.0,154332.0
0.15,86,1,18438,12535,5903,18438,0,7465,617,4452,7.604786597526925,8.496040785334635,0.24145785876993167,0.38116438356164384,0.3201540297212279,95326.0,156650.0
0.15,86,2,18327,12404,5923,18327,0,5792,1000,5611,7.603111899387295,8.500954875320565,0.3061603099252469,0.48039383561643834,0.3231843727833251,94309.0,155797.0
0.15,87,1,18311,12501,5810,18311,0,7495,610,4396,7.563394928405727,8.421932171918519,0.2400742722953416,0.3763698630136986,0.31729561465785594,94550.0,154214.0
0.15,87,2,17945,12386,5559,17945,0,5720,969,5694,7.486517035362506,8.348843689049875,0.31730286988018946,0.4875,0.30977988297575926,92728.0,149820.0
0.15,88,1,18187,12571,5616,18187,0,7542,594,4435,7.553655238246758,8.417770935283444,0.2438555011821631,0.379708904109589,0.30879199428162973,94957.0,153094.0
0.15,88,2,18217,12506,5711,18217,0,5854,1008,5644,7.580921157844235,8.449086018554098,0.30982049733765166,0.4832191780821918,0.31349838063347424,94807.0,153917.0
0.15,89,1,18230,12586,5644,18230,0,7493,648,4445,7.54568568250437,8.4009873834339,0.24382885353812397,0.3805650684931507,0.30959956116291826,94970.0,153150.0
0.15,89,2,18110,12377,5733,18110,0,5792,978,5607,7.530096146077402,8.408393152954169,0.30960795140806185,0.4800513698630137,0.3165654334621756,93200.0,152276.0
0.15,90,1,18391,12499,5892,18391,0,7549,586,4364,7.648611888951116,8.53683867108912,0.23728997879397531,0.3736301369863014,0.3203740960252297,95600.0,157001.0
0.15,90,2,18366,12630,5736,18366,0,5896,971,5761,7.612114014251781,8.49264946096047,0.31367744745725795,0.493236301369863,0.31231623652401175,96141.0,155976.0
0.15,91,1,18293,12415,5878,18293,0,7477,596,4342,7.544583165525574,8.434647132783033,0.2373585524517575,0.37174657534246575,0.32132509703165146,93666.0,154295.0
0.15,91,2,18256,12531,5725,18256,0,5799,1064,5668,7.557417604341234,8.421779141104295,0.3104732690622261,0.48527397260273974,0.31359553023663456,94702.0,153748.0
0.15,92,1,18403,12452,5951,18403,0,7408,637,4407,7.597333761644716,8.480682497418899,0.2394718252458838,0.37731164383561644,0.3233711894799761,94602.0,156070.0
0.15,92,2,18305,12539,5766,18305,0,5913,985,5640,7.594226014833719,8.456432668669763,0.30811253755804424,0.4828767123287671,0.31499590275880907,95224.0,154795.0
0.15,93,1,18187,12456,5731,18187,0,7496,628,4332,7.474389852280026,8.349040523450817,0.23819211524715456,0.3708904109589041,0.3151151921702315,93101.0,151844.0
0.15,93,2,18229,12634,5595,18229,0,5916,951,5767,7.470318189013772,8.323934390257282,0.316364035328323,0.49375,0.30692852048933017,94380.0,151737.0
0.15,94,1,17946,12393,5553,17946,0,7451,587,4349,7.545711288630678,8.398361751922433,0.24233812548757383,0.3723458904109589,0.3094282848545637,93514.0,150717.0
0.15,94,2,18397,12635,5762,18397,0,5884,940,5807,7.498694103680253,8.376365711800837,0.3156492906452139,0.49717465753424656,0.31320323965864,94746.0,154100.0
0.15,95,1,18168,12486,5682,18168,0,7425,640,4421,7.538042607720647,8.394264641127256,0.2433399383531484,0.37851027397260273,0.3127476882430647,94120.0,152507.0
0.15,95,2,18087,12384,5703,18087,0,5743,981,5660,7.551760335917312,8.412837949908774,0.3129319400674518,0.4845890410958904,0.31530933819870627,93521.0,152163.0
0.15,96,1,18382,12552,5830,18382,0,7552,605,4395,7.529158699808796,8.40996627135241,0.2390925905777391,0.3762842465753425,0.31715808943531715,94506.0,154592.0
0.15,96,2,18156,12387,5769,18156,0,5724,1024,5639,7.532816662630177,8.415234633179114,0.31058603216567526,0.48279109589041097,0.31774619960343686,93309.0,152787.0
0.15,97,1,18372,12484,5888,18372,0,7453,639,4388,7.557433514899071,8.434846505551928,0.23884171565425646,0.37568493150684934,0.32048769867189203,94347.0,154965.0
0.15,97,2,18140,12485,5655,18140,0,5832,1004,5646,7.554745694833801,8.408434399117972,0.31124586549062844,0.4833904109589041,0.311742006615215,94321.0,152529.0
0.15,98,1,18384,12634,5750,18384,0,7496,680,4458,7.570523982903277,8.429830287206267,0.2424934725848564,0.38167808219178084,0.31277197563098347,95646.0,154974.0
0.15,98,2,18089,12306,5783,18089,0,5776,1015,5514,7.540143019665204,8.426170600917684,0.30482613743158826,0.4720890410958904,0.3196970534579026,92789.0,152421.0
0.15,99,1,18324,12498,5826,18324,0,7489,604,4403,7.634421507441191,8.497871643745906,0.24028596376337044,0.37696917808219177,0.31794368041912247,95415.0,155715.0
0.15,99,2,18029,12394,5635,18029,0,5718,1002,5669,7.583427464902372,8.448388707083033,0.31443785013034553,0.4853595890410959,0.31255199955627044,93989.0,152316.0
0.15,100,1,18137,12498,5639,18137,0,7469,582,4447,7.42342774843975,8.292110051276396,0.24518939185091249,0.38073630136986303,0.31091139659260075,92778.0,150394.0
0.15,100,2,18159,12525,5634,18159,0,5898,1032,5595,7.494850299401198,8.339280797400738,0.308111680158599,0.4790239726027397,0.3102593755162729,93873.0,151433.0
0.2,1,1,18353,13194,5159,18353,0,8871,407,3916,7.204790056086099,8.012586498120198,0.21337111099002887,0.3352739726027397,0.2810984580177628,95060.0,147055.0
0.2,1,2,18252,13256,4996,18252,0,5886,1052,6318,7.181804465902233,7.975454744685514,0.34615384615384615,0.5409246575342466,0.2737234275695814,95202.0,145568.0
0.2,2,1,18058,13133,4925,18058,0,8811,422,3900,7.205055965887459,7.993908517000775,0.21597076088160372,0.3339041095890411,0.27273230701074314,94624.0,144354.0
0.2,2,2,18375,13396,4979,18375,0,6038,1064,6294,7.221334726784114,8.0,0.34253061224489795,0.5388698630136987,0.2709659863945578,96737.0,147000.0
0.2,3,1,18462,13461,5001,18462,0,9080,377,4004,7.200653740435332,7.9864586718665365,0.21687791138554868,0.3428082191780822,0.27088072798180046,96928.0,147446.0
0.2,3,2,18192,13231,4961,18192,0,5922,1036,6272,7.180031743632378,7.977352682497801,0.3447669305189094,0.536986301369863,0.27270228671943714,94999.0,145124.0
0.2,4,1,17988,13101,4887,17988,0,8768,357,3976,7.176398748187161,7.966866800088948,0.22103624638647987,0.3404109589041096,0.2716811207471648,94018.0,143308.0
0.2,4,2,18306,13321,4985,18306,0,5975,1052,6294,7.2015614443360105,7.986998798208238,0.3438216978039987,0.5388698630136987,0.27231508794930626,95932.0,146210.0
0.2,5,1,18256,13366,4890,18256,0,8919,415,4032,7.152700882837049,7.938321647677476,0.22085889570552147,0.3452054794520548,0.26785714285714285,95603.0,144922.0
0.2,5,2,18150,13157,4993,18150,0,5932,1041,6184,7.2090902181348335,8.000165289256199,0.3407162534435262,0.5294520547945205,0.27509641873278234,94850.0,145203.0
0.2,6,1,18145,13142,5003,18145,0,8921,415,3806,7.199893471313347,7.9945990631027835,0.20975475337558555,0.32585616438356163,0.2757233397630201,94621.0,145062.0
0.2,6,2,18336,13277,5059,18336,0,5831,1083,6363,7.180311817428636,7.982820680628272,0.3470222513089005,0.544777397260274,0.27590532286212915,95333.0,146373.0
0.2,7,1,18282,13404,4878,18282,0,9062,408,3934,7.200611757684273,7.968657696094519,0.21518433431790832,0.3368150684931507,0.26681982277650146,96517.0,145683.0
0.2,7,2,18160,13188,4972,18160,0,5853,996,6338,7.17455262359721,7.970539647577093,0.34900881057268723,0.5426369863013699,0.2737885462555066,94618.0,144745.0
0.2,8,1,17997,12965,5032,17997,0,8658,380,3927,7.157192441187814,7.97960771239651,0.21820303383897316,0.33621575342465754,0.2796021559148747,92793.0,143609.0
0.2,8,2,18186,13258,4928,18186,0,5881,1084,6293,7.2259767687434,8.00274936764544,0.3460354118552733,0.5387842465753425,0.270977675134719,95802.0,145538.0
0.2,9,1,18199,13175,5024,18199,0,8909,414,3852,7.203111954459203,7.9936809714819494,0.21165998131765482,0.3297945205479452,0.27605912412769934,94901.0,145477.0
0.2,9,2,18575,13470,5105,18575,0,6069,1056,6345,7.1501855976243505,7.951924629878869,0.3415881561238223,0.543236301369863,0.2748317631224764,96313.0,147707.0
0.2,10,1,18197,13169,5028,18197,0,8869,420,3880,7.19766117396917,7.991042479529593,0.21322195966368082,0.3321917808219178,0.27630928174973896,94786.0,145413.0
0.2,10,2,18231,13324,4907,18231,0,5946,1038,6340,7.157310117081957,7.9406505402885195,0.34775931106357305,0.5428082191780822,0.2691569305029894,95364.0,144766.0
0.2,11,1,18387,13348,5039,18387,0,8949,425,3974,7.2258016182199585,8.015608854081687,0.21613096209278296,0.34023972602739727,0.2740523195736118,96450.0,147383.0
0.2,11,2,18321,13208,5113,18321,0,5930,1053,6225,7.2267565112053305,8.027618579771847,0.3397740298018667,0.5329623287671232,0.27907865291195894,95451.0,147074.0
0.2,12,1,18113,13203,4910,18113,0,8881,373,3949,7.136332651670075,7.924474134599459,0.2180202064815326,0.33809931506849317,0.271076022746094,94221.0,143536.0
0.2,12,2,18159,13302,4857,18159,0,5945,1043,6314,7.154036986919261,7.9275290489564405,0.34770637149622774,0.5405821917808219,0.267470675698001,95163.0,143956.0
0.2,13,1,18103,13143,4960,18103,0,8811,395,3937,7.136650688579472,7.9388499143788325,0.21747776611611336,0.33707191780821916,0.2739877368391979,93797.0,143717.0
0.2,13,2,18338,13281,5057,18338,0,5925,1022,6334,7.164294857314961,7.9625913403860835,0.3454029883302432,0.5422945205479452,0.2757661686116261,95149.0,146018.0
0.2,14,1,18422,13480,4942,18422,0,9041,377,4062,7.1336795252225516,7.933774834437086,0.22049723157094778,0.34777397260273973,0.2682662034523939,96162.0,146156.0
0.2,14,2,18259,13251,5008,18259,0,6016,1062,6173,7.205795788997057,8.001204885262062,0.3380798510323676,0.5285102739726028,0.2742756996549647,95484.0,146094.0
0.2,15,1,18362,13335,5027,18362,0,8946,433,3956,7.201199850018748,7.992702320008713,0.21544494063827468,0.3386986301369863,0.2737719202701231,96028.0,146762.0
0.2,15,2,18364,13309,5055,18364,0,6011,989,6308,7.186640619129912,7.988564582879547,0.34349814855151384,0.540068493150685,0.27526682639947725,95647.0,146702.0
0.2,16,1,18173,13168,5005,18173,0,8817,384,3967,7.217345078979344,8.012711164914984,0.21829087107247014,0.3396404109589041,0.2754085731579816,95038.0,145615.0
0.2,16,2,18428,13343,5085,18428,0,6025,1076,6242,7.20347747882785,8.003635771651835,0.3387236813544606,0.5344178082191781,0.2759387887996527,96116.0,147491.0
0.2,17,1,18162,13183,4979,18162,0,8884,397,3902,7.165743760904195,7.962724369562824,0.21484418015637044,0.33407534246575343,0.27414381676026867,94466.0,144619.0
0.2,17,2,18391,13450,4941,18391,0,6066,984,6400,7.184089219330855,7.961448534609319,0.34799630253928554,0.547945205479452,0.26866402044478277,96626.0,146419.0
0.2,18,1,18219,13196,5023,18219,0,8883,399,3914,7.20142467414368,8.002469948954388,0.21483067127723804,0.3351027397260274,0.27570119106427354,95030.0,145797.0
0.2,18,2,18432,13430,5002,18432,0,6049,1031,6349,7.149888309754282,7.953667534722222,0.3444552951388889,0.5435787671232877,0.2713758680555556,96023.0,146602.0
0.2,19,1,18174,13214,4960,18174,0,8909,394,3911,7.162176479491449,7.962143721800374,0.21519753494002422,0.3348458904109589,0.2729173544624188,94641.0,144704.0
0.2,19,2,18274,13308,4966,18274,0,5937,1048,6323,7.2017583408476105,7.985936302944074,0.346010725621101,0.5413527397260274,0.27175221626354384,95841.0,145935.0
0.2,20,1,18096,13052,5044,18096,0,8771,425,3855,7.190468893656145,8.003702475685234,0.21303050397877984,0.3300513698630137,0.27873563218390807,93850.0,144835.0
0.2,20,2,18583,13426,5157,18583,0,6036,1034,6356,7.220020855057351,8.018834418554594,0.3420330409514072,0.5441780821917809,0.27751170424581606,96936.0,149014.0
0.2,21,1,18133,13294,4839,18133,0,8973,421,3900,7.202271701519482,7.972646556002868,0.2150774830419677,0.3339041095890411,0.2668615231897645,95747.0,144568.0
0.2,21,2,18310,13413,4897,18310,0,6056,1072,6285,7.136882129277566,7.927307482250137,0.3432550518842163,0.5380993150684932,0.26744948115783723,95727.0,145149.0
0.2,22,1,18466,13622,4844,18466,0,9183,415,4024,7.158787255909558,7.922506227661648,0.21791400411567205,0.3445205479452055,0.2623199393479909,97517.0,146297.0
0.2,22,2,18114,13261,4853,18114,0,6027,1033,6201,7.119523414523791,7.909241470685657,0.3423318979794634,0.5309075342465753,0.2679143204151485,94412.0,143268.0
0.2,23,1,18364,13478,4886,18364,0,9064,414,4000,7.189419795221843,7.968253103898933,0.21781746896101067,0.3424657534246575,0.26606403833587455,96899.0,146329.0
0.2,23,2,17921,13241,4680,17921,0,5971,1026,6244,7.16992674269315,7.936722281122705,0.3484180570280676,0.5345890410958904,0.26114614139835945,94937.0,142234.0
0.2,24,1,18450,13369,5081,18450,0,9000,415,3954,7.214451342658389,8.00840108401084,0.21430894308943088,0.338527397260274,0.2753929539295393,96450.0,147755.0
0.2,24,2,18252,13163,5089,18252,0,5867,1049,6247,7.2067157942718225,8.017751479289942,0.34226386149463073,0.5348458904109589,0.27881875958799035,94862.0,146340.0
0.2,25,1,18305,13378,4927,18305,0,8996,391,3991,7.158543878008671,7.947172903578258,0.21802786124009835,0.34169520547945204,0.2691614313029227,95767.0,145473.0
0.2,25,2,18132,13343,4789,18132,0,6021,1052,6270,7.1625571460690995,7.937568938892565,0.3457974851091992,0.5368150684931506,0.26411868519744097,95570.0,143924.0
0.2,26,1,18041,13264,4777,18041,0,8862,430,3972,7.1530458383594695,7.925891025996342,0.22016517931378526,0.34006849315068494,0.2647857657557785,94878.0,142991.0
0.2,26,2,18155,13351,4804,18155,0,6056,1062,6233,7.166129877911767,7.936270999724594,0.34332139906361886,0.5336472602739726,0.26461030019278436,95675.0,144083.0
0.2,27,1,18331,13330,5001,18331,0,8930,400,4000,7.202100525131283,7.993671921880967,0.2182095903114942,0.3424657534246575,0.27281654028694563,96004.0,146532.0
0.2,27,2,18226,13191,5035,18226,0,5887,1079,6225,7.2338715791069665,8.02814660375288,0.3415450455393394,0.5329623287671232,0.2762537035004938,95422.0,146321.0
0.2,28,1,18291,13396,4895,18291,0,8996,399,4001,7.1871454165422515,7.970149253731344,0.2187414575474277,0.3425513698630137,0.26761795418511836,96279.0,145782.0
0.2,28,2,18327,13369,4958,18327,0,6089,990,6290,7.202333757199491,7.989250832105636,0.34320947236318,0.538527397260274,0.27052981939215365,96288.0,146419.0
0.2,29,1,18209,13337,4872,18209,0,8983,430,3924,7.213916173052411,7.983304959086166,0.21549783074303916,0.33595890410958906,0.2675599978032841,96212.0,145368.0
0.2,29,2,18115,13200,4915,18115,0,5854,984,6362,7.132424242424243,7.937068727573834,0.3512006624344466,0.5446917808219178,0.27132210874965496,94148.0,143780.0
0.2,30,1,18174,13107,5067,18174,0,8789,430,3888,7.220721751735714,8.01419610432486,0.2139319907560251,0.33287671232876714,0.27880488610102344,94642.0,145650.0
0.2,30,2,18438,13198,5240,18438,0,5831,1050,6317,7.190559175632671,8.008569259138735,0.3426076580974075,0.5408390410958904,0.28419568282894025,94901.0,147662.0
0.2,31,1,18274,13235,5039,18274,0,8900,425,3910,7.223800528900642,8.01291452336653,0.21396519645397832,0.3347602739726027,0.2757469628981066,95607.0,146428.0
0.2,31,2,18175,13167,5008,18175,0,5829,1061,6277,7.217209690893902,8.007867950481431,0.3453645116918845,0.5374143835616438,0.2755433287482806,95029.0,145543.0
0.2,32,1,18311,13341,4970,18311,0,8911,436,3994,7.147590135671988,7.9460433619136035,0.21812025558407513,0.34195205479452057,0.27142154988804545,95356.0,145500.0
0.2,32,2,18089,13138,4951,18089,0,5889,1017,6232,7.190439945197138,7.98120404665819,0.34451876831223394,0.5335616438356164,0.2737022499861794,94468.0,144372.0
0.2,33,1,18180,13314,4866,18180,0,8861,421,4032,7.1467628060688,7.934598459845985,0.22178217821782178,0.3452054794520548,0.26765676567656765,95152.0,144251.0
0.2,33,2,18167,13138,5029,18167,0,5929,1006,6203,7.197138072766022,7.997302801783453,0.3414432762701602,0.5310787671232877,0.2768206087961689,94556.0,145287.0
0.2,34,1,18254,13205,5049,18254,0,8828,408,3969,7.171071563801591,7.979785252547387,0.21743179577078997,0.33981164383561646,0.276596910266243,94694.0,145663.0
0.2,34,2,18202,13228,4974,18202,0,5922,1015,6291,7.183398850922286,7.978573783100758,0.345621360290078,0.5386130136986301,0.27326667399186905,95022.0,145226.0
0.2,35,1,17879,13070,4809,17879,0,8749,407,3914,7.170390206579954,7.950388724201577,0.21891604675876727,0.3351027397260274,0.2689747748755523,93717.0,142145.0
0.2,35,2,18371,13354,5017,18371,0,5983,1007,6362,7.145799011532125,7.943062435360078,0.34630667900495343,0.5446917808219178,0.27309346252245387,95425.0,145922.0
0.2,36,1,18205,13316,4889,18205,0,8895,402,4019,7.104986482427155,7.895413347981324,0.22076352650370779,0.34409246575342467,0.26855259544081295,94610.0,143736.0
0.2,36,2,18050,13245,4805,18050,0,5999,1007,6239,7.164137410343526,7.930803324099723,0.34565096952908586,0.5341609589041096,0.2662049861495845,94889.0,143151.0
0.2,37,1,18478,13468,5010,18478,0,9130,419,3919,7.205598455598456,7.984900963307718,0.21209005303604286,0.3355308219178082,0.27113323952808743,97045.0,147545.0
0.2,37,2,18325,13301,5024,18325,0,5956,1038,6307,7.141117209232388,7.949631650750341,0.3441746248294679,0.5399828767123288,0.27416098226466573,94984.0,145677.0
0.2,38,1,18174,13136,5038,18174,0,8854,380,3902,7.172426918392205,7.978760867172884,0.21470232199845934,0.33407534246575343,0.2772091999559811,94217.0,145006.0
0.2,38,2,18516,13369,5147,18516,0,5961,1106,6302,7.256040092751888,8.04104558219918,0.3403542881831929,0.539554794520548,0.2779758047094405,97006.0,148888.0
0.2,39,1,18250,13311,4939,18250,0,8944,406,3961,7.192848020434227,7.981917808219178,0.21704109589041096,0.3391267123287671,0.2706301369863014,95744.0,145670.0
0.2,39,2,18264,13281,4983,18264,0,5973,1032,6275,7.206987425645659,7.996495838808586,0.34357205431449844,0.5372431506849316,0.27283180026281206,95716.0,146048.0
0.2,40,1,18250,13306,4944,18250,0,8938,407,3961,7.185329926349016,7.967068493150685,0.21704109589041096,0.3391267123287671,0.2709041095890411,95608.0,145399.0
0.2,40,2,18187,13144,5043,18187,0,5827,1022,6295,7.190353012781498,7.988948149777314,0.3461263539891131,0.5389554794520548,0.2772859734975532,94510.0,145295.0
0.2,41,1,18209,13335,4874,18209,0,8947,368,4020,7.148781402324709,7.934482947992751,0.2207699489263551,0.3441780821917808,0.26766983359876984,95329.0,144479.0
