class1_cancel_prob,seed,average_utilization,overall_percent_serviced,total_served,total_value,mean_accepted_booking_delay,mean_offered_booking_delay,overall_balking_rate,total_arrivals,total_booked,total_offered,total_balked,total_no_offer,total_canceled,total_no_show,total_unresolved_booked
0.25,18,0.8897260273972603,0.281663823218783,10401,11556.0,6.982206153409897,7.703658569610313,0.23600617434397594,36927,28212,36927,8715,0,16521,1290,0
0.25,19,0.8826198630136987,0.283130874512175,10302,11490.0,6.990149724192277,7.69741109217831,0.23272687297312153,36386,27918,36386,8468,0,16244,1372,0
0.25,20,0.8836472602739726,0.28381729020882696,10302,11490.0,7.006648219355302,7.711003361066726,0.23337373959997795,36298,27827,36298,8471,0,16171,1354,0
0.25,21,0.8835616438356164,0.28385166479097473,10341,11495.0,6.977361714245035,7.675139304438527,0.22884356729159233,36431,28094,36431,8337,0,16388,1365,0
0.25,22,0.8893835616438356,0.2866760477885385,10390,11580.0,6.930797075732841,7.61774687525867,0.2225257291063102,36243,28178,36243,8065,0,16498,1290,0
0.25,23,0.8829623287671233,0.2811955574912892,10330,11471.0,6.981054805740536,7.698715156794425,0.23559995644599302,36736,28081,36736,8655,0,16381,1370,0
0.25,24,0.8876712328767123,0.2828282828282828,10388,11554.0,6.971776052193029,7.682948079174494,0.23213264722698684,36729,28203,36729,8526,0,16498,1317,0
0.25,25,0.8845034246575343,0.2818786458049392,10341,11511.0,6.973971572804411,7.705391702556834,0.2386468952734013,36686,27931,36686,8755,0,16249,1341,0
0.25,26,0.8794520547945206,0.27909506199695455,10264,11438.0,7.005804223195527,7.720633021535784,0.236376984990211,36776,28083,36776,8693,0,16410,1409,0
0.25,27,0.8863869863013699,0.28354284775285515,10353,11517.0,7.005116645198226,7.713307589077862,0.23457398734697232,36513,27948,36513,8565,0,16271,1324,0
0.25,28,0.8878424657534246,0.2837637769369962,10350,11543.0,6.941036309968349,7.645720239074409,0.22906728080276362,36474,28119,36474,8355,0,16456,1313,0
0.25,29,0.8847602739726027,0.2829900005464182,10358,11512.0,6.982248944241643,7.702529916398011,0.23659909294574066,36602,27942,36602,8660,0,16249,1335,0
0.25,30,0.8851027397260274,0.2828421167963186,10326,11522.0,7.0142636438759745,7.731839596800701,0.23761915196669223,36508,27833,36508,8675,0,16160,1347,0
0.25,31,0.8830479452054795,0.28306449396828887,10301,11477.0,7.028618621853568,7.736555741804292,0.2347283669039048,36391,27849,36391,8542,0,16181,1367,0
0.25,32,0.8872431506849315,0.2816709385395648,10330,11521.0,7.025906921669238,7.749004744505644,0.2400883459671702,36674,27869,36674,8805,0,16206,1333,0
0.25,33,0.884417808219178,0.2827898054261441,10319,11508.0,6.981957745973672,7.700685119210743,0.235982460948205,36490,27879,36490,8611,0,16208,1352,0
0.25,34,0.884845890410959,0.2850879611757569,10339,11505.0,6.988870539240325,7.694176363536094,0.23195279324987592,36266,27854,36266,8412,0,16177,1338,0
0.25,35,0.8819349315068493,0.2860390960765285,10316,11479.0,6.9684652364210375,7.660141411340635,0.22711770414529323,36065,27874,36065,8191,0,16188,1370,0
0.25,36,0.8824486301369863,0.28266352321947474,10311,11475.0,6.968686472413424,7.67709304238171,0.23134492022588957,36478,28039,36478,8439,0,16363,1365,0
0.25,37,0.8845890410958904,0.28315038419319427,10318,11502.0,6.9604608163845825,7.660482985729967,0.22821075740944016,36440,28124,36440,8316,0,16471,1335,0
0.25,38,0.8849315068493151,0.28248386743957127,10331,11506.0,6.994787203656098,7.708055342885268,0.2341682161216231,36572,28008,36572,8564,0,16331,1346,0
0.25,39,0.8809931506849316,0.28063715462455335,10289,11466.0,6.980609517020139,7.7005700570057005,0.23478711507514388,36663,28055,36663,8608,0,16378,1388,0
0.25,40,0.8830479452054795,0.2839550290002474,10330,11514.0,6.984831602027246,7.7007889166827015,0.23524560873031145,36379,27821,36379,8558,0,16123,1368,0
0.25,41,0.8902397260273973,0.28363666130044474,10395,11594.0,6.964227295355949,7.6773445387322985,0.23266664847608393,36649,28122,36649,8527,0,16449,1278,0
0.25,42,0.8849315068493151,0.2834943992971667,10326,11500.0,6.971930453486288,7.686772457720185,0.23415879639797935,36424,27895,36424,8529,0,16221,1348,0
0.25,43,0.8815068493150685,0.279858561131511,10289,11473.0,6.9985028872888,7.715925472596219,0.236937304501564,36765,28054,36765,8711,0,16385,1380,0
0.25,44,0.8839041095890411,0.2834055863469242,10329,11509.0,6.989470678516615,7.69560445590737,0.23127366514843878,36446,28017,36446,8429,0,16338,1350,0
0.25,45,0.8815068493150685,0.2825711228772873,10300,11466.0,7.0353966367793745,7.749087816520809,0.23812789772571397,36451,27771,36451,8680,0,16091,1380,0
0.25,46,0.8834760273972603,0.2838253045100406,10346,11489.0,6.990505764357354,7.693075825743444,0.23140019752002633,36452,28017,36452,8435,0,16316,1355,0
0.25,47,0.8851883561643835,0.2828147622039501,10353,11518.0,7.014936039448296,7.726609664818204,0.23550140683475837,36607,27986,36607,8621,0,16297,1335,1
0.25,48,0.8877568493150685,0.28229756203744016,10375,11533.0,6.974144972830913,7.686792555507183,0.23386482368306485,36752,28157,36752,8595,0,16488,1294,0
0.25,49,0.8886130136986301,0.28610782072119223,10386,11551.0,6.981293368624365,7.680091457535605,0.22982837938348805,36301,27958,36301,8343,0,16279,1293,0
0.25,50,0.8821061643835616,0.2832664062929754,10299,11466.0,6.977848213967734,7.6731668408603335,0.22770779470817976,36358,28079,36358,8279,0,16402,1378,0
0.25,51,0.8860445205479452,0.2833460991355728,10358,11537.0,6.949217231508641,7.643533209322683,0.22592734434839698,36556,28297,36556,8259,0,16616,1323,0
0.25,52,0.8851883561643835,0.2823082805331003,10337,11519.0,6.996359872952429,7.710126720559319,0.23473344985798558,36616,28021,36616,8595,0,16336,1348,0
0.25,53,0.8781678082191781,0.2807219346534111,10250,11414.0,6.998273070696168,7.722728891079889,0.2387642757374086,36513,27795,36513,8718,0,16118,1427,0
0.25,54,0.8810787671232877,0.281455777480259,10301,11480.0,6.97595760571896,7.684390283887538,0.2317549659826771,36599,28117,36599,8482,0,16433,1383,0
0.25,55,0.8821917808219178,0.28390402468251563,10306,11469.0,6.998782801704078,7.698052395250819,0.2305170656455745,36301,27933,36301,8368,0,16257,1370,0
0.25,56,0.8861301369863014,0.2845707369405551,10345,11535.0,6.9747872112152205,7.6783759249580505,0.2308200148543449,36353,27962,36353,8391,0,16296,1321,0
0.25,57,0.8835616438356164,0.28289311281165147,10314,11482.0,6.996993772815117,7.7070682136098085,0.23360487122521187,36459,27942,36459,8517,0,16284,1344,0
0.25,58,0.883818493150685,0.278884354476906,10319,11502.0,6.98789734097462,7.719791356990352,0.24075024999324343,37001,28093,37001,8908,0,16412,1362,0
0.25,59,0.88125,0.2851680474356488,10292,11472.0,6.947071024962449,7.639051287024466,0.22523620847302653,36091,27962,36091,8129,0,16294,1372,4
0.25,60,0.883304794520548,0.2828932953549518,10329,11490.0,7.007293816266989,7.703549517966696,0.2302256792287467,36512,28106,36512,8406,0,16418,1359,0
0.25,61,0.8853595890410959,0.2828620793681266,10314,11492.0,6.96784188034188,7.671694594520472,0.22990428653703754,36463,28080,36463,8383,0,16426,1340,0
0.25,62,0.8881849315068493,0.28455016873816774,10371,11532.0,6.986192871668629,7.691826487776772,0.23096551156473785,36447,28029,36447,8418,0,16352,1306,0
0.25,63,0.8884417808219178,0.2819117086712754,10358,11537.0,7.017792327948189,7.727967993032497,0.23515323063524032,36742,28102,36742,8640,0,16429,1315,0
0.25,64,0.8829623287671233,0.27961391426944665,10313,11476.0,7.022437948936775,7.739202342542635,0.23753490768104546,36883,28122,36883,8761,0,16437,1372,0
0.25,65,0.8857876712328767,0.28402951098433943,10356,11524.0,7.007031894665088,7.720633005128768,0.23553934340802501,36461,27873,36461,8588,0,16191,1326,0
0.25,66,0.8843321917808219,0.2824057598072764,10316,11504.0,6.995324100513992,7.703030468942484,0.23304771551370143,36529,28016,36529,8513,0,16354,1346,0
0.25,67,0.8902397260273973,0.28270913735935205,10402,11569.0,6.976637004998759,7.690248410066859,0.23338044246344514,36794,28207,36794,8587,0,16521,1284,0
0.25,68,0.8846746575342466,0.2822873691975629,10332,11507.0,6.9863758269265155,7.703450725390017,0.23594983743613562,36601,27965,36601,8636,0,16283,1350,0
0.25,69,0.8878424657534246,0.2859151047409041,10373,11538.0,6.999285101515585,7.6931642778390295,0.2288864388092613,36280,27976,36280,8304,0,16277,1326,0
0.25,70,0.8827054794520548,0.28292990487677844,10321,11489.0,6.938855037551368,7.637161106389978,0.2261849283149209,36479,28228,36479,8251,0,16537,1370,0
0.25,71,0.8868150684931507,0.2826306729692068,10344,11543.0,7.005562733275911,7.728653788354873,0.23866772316183502,36599,27864,36599,8735,0,16204,1316,0
0.25,72,0.8875856164383562,0.279853064311374,10361,11534.0,6.995354115686066,7.722307754639008,0.23839235070091563,37023,28197,37023,8826,0,16515,1321,0
0.25,73,0.8866438356164383,0.28431372549019607,10353,11515.0,6.973311449673529,7.6795737903004335,0.23032350194979953,36414,28027,36414,8387,0,16348,1326,0
0.25,74,0.8834760273972603,0.28255629211636446,10315,11487.0,6.984586156217515,7.699611022845559,0.2358242480688106,36506,27897,36506,8609,0,16222,1360,0
0.25,75,0.8809931506849316,0.28066681217941725,10287,11465.0,7.000823428325934,7.719851576994434,0.23791334715704462,36652,27932,36652,8720,0,16263,1382,0
0.25,76,0.8780821917808219,0.2784050811573747,10257,11416.0,7.029761690809101,7.764887899679714,0.24485641387546822,36842,27821,36842,9021,0,16159,1405,0
0.25,77,0.8811643835616438,0.28128412317099805,10304,11461.0,7.011548500125139,7.727997379340468,0.23648722428477834,36632,27969,36632,8663,0,16289,1376,0
0.25,78,0.8833904109589041,0.2796155928532756,10329,11500.0,7.00378058349383,7.733297238765566,0.24098538170005415,36940,28038,36940,8902,0,16339,1370,0
0.25,79,0.8882705479452054,0.28168784620397525,10374,11542.0,6.9779497922806515,7.696589551428261,0.23528293689584012,36828,28163,36828,8665,0,16491,1298,0
0.25,80,0.885958904109589,0.2823478071132446,10352,11522.0,7.007361612407533,7.72294348679904,0.23677176521928867,36664,27983,36664,8681,0,16296,1335,0
0.25,81,0.8821061643835616,0.28354883081155435,10307,11471.0,6.952781740370899,7.6546629986244845,0.22861072902338378,36350,28040,36350,8310,0,16349,1384,0
0.25,82,0.8834760273972603,0.28345051082060857,10321,11484.0,6.9793939393939395,7.682659562781501,0.22964956607711742,36412,28050,36412,8362,0,16374,1355,0
0.25,83,0.8834760273972603,0.2816789934772523,10321,11480.0,6.990046214006399,7.700362981359679,0.23228077836303596,36641,28130,36641,8511,0,16449,1360,0
0.25,84,0.881763698630137,0.2808140802092415,10307,11472.0,7.010292022792023,7.723000217959895,0.23496076721883175,36704,28080,36704,8624,0,16385,1388,0
0.25,85,0.8853595890410959,0.28581284322653644,10357,11523.0,6.976677111522575,7.662251290117835,0.2249910312663852,36237,28084,36237,8153,0,16400,1327,0
0.25,86,0.8820205479452055,0.2829805342777915,10307,11475.0,6.993571887722306,7.696290805260412,0.2312000658924306,36423,28002,36423,8421,0,16320,1375,0
0.25,87,0.8803082191780822,0.2820660680451437,10272,11442.0,7.000753066054651,7.712606749594969,0.23425872532059203,36417,27886,36417,8531,0,16213,1399,2
0.25,88,0.8852739726027398,0.28245609243123654,10341,11501.0,6.954986542003117,7.661331293873426,0.228756384693125,36611,28236,36611,8375,0,16549,1346,0
0.25,89,0.8782534246575342,0.27935972123917896,10262,11447.0,6.965930576861332,7.692083628246311,0.23691947514564163,36734,28031,36734,8703,0,16349,1420,0
0.25,90,0.8804794520547945,0.28060778312199386,10268,11459.0,6.987148278084056,7.707176432006996,0.23660909488412768,36592,27934,36592,8658,0,16265,1401,0
0.25,91,0.8819349315068493,0.2822454950643953,10322,11477.0,6.97927645634525,7.686691640917667,0.23206912581006808,36571,28084,36571,8487,0,16396,1366,0
0.25,92,0.8843321917808219,0.2819420551049944,10325,11507.0,6.999857321205636,7.708719040987412,0.23445564020643894,36621,28035,36621,8586,0,16362,1348,0
0.25,93,0.8824486301369863,0.28273270802479294,10309,11491.0,6.971561106155218,7.678404914705721,0.2313915857605178,36462,28025,36462,8437,0,16355,1361,0
0.25,94,0.8839041095890411,0.2826438134873915,10323,11499.0,6.967276741204957,7.674944555485585,0.23105988007556882,36523,28084,36523,8439,0,16403,1358,0
0.25,95,0.8829623287671233,0.28296040364154873,10319,11463.0,6.971539780031424,7.678649775145333,0.23209389053416693,36468,28004,36468,8464,0,16321,1364,0
0.25,96,0.8831335616438356,0.28408653052237576,10322,11482.0,6.979372229372229,7.680216876754555,0.23014256619144602,36334,27972,36334,8362,0,16275,1375,0
0.25,97,0.8827054794520548,0.27921814593527805,10328,11500.0,7.021586577850604,7.748546865284274,0.24104463489145422,36989,28073,36989,8916,0,16375,1367,3
0.25,98,0.8787671232876713,0.27778680532986677,10257,11443.0,7.004952435244237,7.730310908893944,0.23987108655616943,36924,28067,36924,8857,0,16391,1419,0
0.25,99,0.8840753424657535,0.282601563781508,10337,11486.0,7.012934895553406,7.72830663240199,0.23700038274372573,36578,27909,36578,8669,0,16210,1362,0
0.25,100,0.8851883561643835,0.28158324265505985,10351,11527.0,6.969115930236672,7.6756528835690965,0.2310391730141458,36760,28267,36760,8493,0,16586,1330,0
0.3,1,0.8929794520547946,0.28594524977392927,10435,11608.0,6.845558133187773,7.469322883840737,0.19677746417121092,36493,29312,36493,7181,0,17625,1252,0
0.3,2,0.8928082191780822,0.2830142566191446,10422,11592.0,6.8608356698351916,7.511337406653089,0.2058112695179905,36825,29246,36825,7579,0,17571,1253,0
0.3,3,0.889554794520548,0.28353567044059474,10393,11553.0,6.839772417552466,7.471640976674396,0.19923612058382212,36655,29352,36655,7303,0,17664,1295,0
0.3,4,0.8818493150684932,0.2829836317697462,10304,11475.0,6.8622144474171645,7.491541250137318,0.19932989124464462,36412,29154,36412,7258,0,17482,1368,0
0.3,5,0.8845890410958904,0.2846998596317397,10344,11523.0,6.854394943839522,7.480554867475848,0.1987174194258663,36333,29113,36333,7220,0,17434,1335,0
0.3,6,0.8896404109589041,0.2858479660923653,10386,11559.0,6.850715187928857,7.462404359553036,0.19378543512963065,36334,29293,36334,7041,0,17613,1294,0
0.3,7,0.8874143835616438,0.2849178887241171,10375,11538.0,6.853958440666323,7.488081507112649,0.2004448838358873,36414,29115,36414,7299,0,17422,1318,0
0.3,8,0.8871575342465754,0.28202409114392146,10372,11533.0,6.882014978967888,7.52350653941322,0.2049106778693205,36777,29241,36777,7536,0,17552,1317,0
0.3,9,0.8864726027397261,0.28673090768123166,10355,11542.0,6.877543330821402,7.4772664340698896,0.1916154399955696,36114,29194,36114,6920,0,17517,1322,0
0.3,10,0.8860445205479452,0.28114624721058074,10331,11502.0,6.878310861679556,7.52160779404561,0.2047569803516029,36746,29222,36746,7524,0,17556,1335,0
0.3,11,0.8864726027397261,0.28660306926586476,10365,11517.0,6.848789010311397,7.458813770219826,0.19283837964883174,36165,29191,36165,6974,0,17504,1322,0
0.3,12,0.8898116438356164,0.28379558855645337,10396,11569.0,6.853349799320778,7.498853461454466,0.2042203537890369,36632,29151,36632,7481,0,17476,1279,0
0.3,13,0.8898116438356164,0.28479592953277166,10411,11560.0,6.835985853227233,7.456751285698654,0.19559032716927455,36556,29406,36556,7150,0,17711,1284,0
0.3,14,0.8863869863013699,0.2826697956176495,10359,11523.0,6.8699220352892905,7.504134035528147,0.20200834993314595,36647,29244,36647,7403,0,17565,1320,0
0.3,15,0.8929794520547946,0.2877569012066781,10445,11597.0,6.825139588723955,7.432062372582512,0.19080941098683124,36298,29372,36298,6926,0,17679,1248,0
0.3,16,0.8864726027397261,0.28406967798659194,10339,11524.0,6.87854084603528,7.498736124848884,0.19785141224310362,36396,29195,36396,7201,0,17511,1345,0
0.3,17,0.8871575342465754,0.2838315477984492,10359,11535.0,6.827579176294686,7.443214510781708,0.19368715236868783,36497,29428,36497,7069,0,17758,1311,0
0.3,18,0.8889554794520548,0.28422232550509885,10396,11564.0,6.831685514999662,7.4438308226481125,0.19255269705005879,36577,29534,36577,7043,0,17835,1303,0
0.3,19,0.8855308219178082,0.2838375250267409,10349,11512.0,6.898052416446261,7.526068950385343,0.201530402347714,36461,29113,36461,7348,0,17426,1338,0
0.3,20,0.8852739726027398,0.2783091305870625,10330,11520.0,6.891386410432395,7.563488428482906,0.2149149985181992,37117,29140,37117,7977,0,17465,1345,0
0.3,21,0.886986301369863,0.2869353544853531,10373,11531.0,6.827389492382319,7.432629802771707,0.19022986915991258,36151,29274,36151,6877,0,17589,1312,0
0.3,22,0.8904109589041096,0.28547927177012505,10412,11586.0,6.840377024635906,7.4570081158148716,0.194231191050669,36472,29388,36472,7084,0,17697,1279,0
0.3,23,0.886986301369863,0.28363845332895493,10365,11525.0,6.845882751609624,7.454615110965165,0.19245819992885094,36543,29510,36543,7033,0,17823,1322,0
0.3,24,0.8852739726027398,0.2827622071381651,10331,11524.0,6.843889079082506,7.479554412086709,0.2005145609809503,36536,29210,36536,7326,0,17540,1337,2
0.3,25,0.8847602739726027,0.2824519230769231,10340,11516.0,6.871136131013306,7.496885926573427,0.19935533216783216,36608,29310,36608,7298,0,17621,1349,0
0.3,26,0.8919520547945206,0.28376393799292904,10434,11606.0,6.856212033800523,7.483682349741637,0.19861299972803917,36770,29467,36770,7303,0,17780,1253,0
0.3,27,0.8898972602739726,0.2848572837341807,10399,11571.0,6.860828987098545,7.495644551580562,0.2016654796471813,36506,29144,36506,7362,0,17464,1281,0
0.3,28,0.8914383561643836,0.2844636555139113,10398,11584.0,6.816689837577566,7.433644297321697,0.19319891664158892,36553,29491,36553,7062,0,17832,1261,0
0.3,29,0.8887842465753425,0.2846615346683834,10391,11535.0,6.830504438926494,7.449935621729721,0.1946141413034545,36503,29399,36503,7104,0,17700,1308,0
0.3,30,0.8852739726027398,0.286395123302854,10336,11522.0,6.860954476688214,7.472485453034081,0.1941257966195622,36090,29084,36090,7006,0,17406,1342,0
0.3,31,0.888013698630137,0.28483899329596657,10367,11553.0,6.857646615769112,7.481454005934718,0.1974667545884163,36396,29209,36396,7187,0,17544,1298,0
0.3,32,0.8904965753424657,0.2850558314357047,10390,11572.0,6.864341880341881,7.486707454251145,0.19750884797936843,36449,29250,36449,7199,0,17568,1292,0
0.3,33,0.8890410958904109,0.28714731809765937,10391,11580.0,6.8506664839118665,7.462348357144831,0.19355016995053473,36187,29183,36187,7004,0,17508,1284,0
0.3,34,0.8916095890410959,0.28692203893922286,10419,11583.0,6.836399699062992,7.4538044226585525,0.19472365268636577,36313,29242,36313,7071,0,17552,1271,0
0.3,35,0.8875,0.28277515873232145,10377,11546.0,6.87086070060208,7.511240700874731,0.20342262310270595,36697,29232,36697,7465,0,17552,1303,0
0.3,36,0.8892979452054794,0.2853456322407072,10394,11554.0,6.831615821514811,7.444490199308187,0.19280184483610607,36426,29403,36426,7023,0,17715,1294,0
0.3,37,0.8919520547945206,0.287303032811767,10411,11587.0,6.8368072165652976,7.446753318431438,0.1923724370118939,36237,29266,36237,6971,0,17595,1260,0
0.3,38,0.8868150684931507,0.28546655656482245,10371,11547.0,6.837996498334992,7.467079548582439,0.1982108450316543,36330,29129,36330,7201,0,17457,1301,0
0.3,39,0.8971746575342465,0.2875511717998736,10466,11657.0,6.822924095771778,7.432233425831799,0.19100475313899498,36397,29445,36397,6952,0,17786,1193,0
0.3,40,0.8868150684931507,0.284674539961549,10365,11538.0,6.884577011731517,7.515600109859928,0.20167536391101346,36410,29067,36410,7343,0,17375,1327,0
0.3,41,0.8881849315068493,0.28588740773383275,10380,11564.0,6.841082225941994,7.454169879916272,0.19375895119532885,36308,29273,36308,7035,0,17598,1294,1
0.3,42,0.8903253424657535,0.2859536365633927,10411,11566.0,6.833060444808296,7.452812568666227,0.19479235332893868,36408,29316,36408,7092,0,17625,1280,0
0.3,43,0.885445205479452,0.2840038445695455,10342,11520.0,6.863363620778331,7.489962927365097,0.19909378003569958,36415,29165,36415,7250,0,17502,1321,0
0.3,44,0.8881849315068493,0.2822958683091682,10358,11538.0,6.872888283378747,7.501962280606127,0.1998255750572332,36692,29360,36692,7332,0,17688,1314,0
0.3,45,0.8890410958904109,0.28409153117643837,10379,11556.0,6.851034106783877,7.472765095527454,0.1966661192314009,36534,29349,36534,7185,0,17668,1302,0
0.3,46,0.893236301369863,0.2871306215747294,10426,11607.0,6.883356748792105,7.499462972652915,0.19630415025749773,36311,29183,36311,7128,0,17508,1249,0
0.3,47,0.8911815068493151,0.28601607725863537,10425,11582.0,6.828897338403042,7.439847458092129,0.1918571154215479,36449,29456,36449,6993,0,17761,1270,0
0.3,48,0.8881849315068493,0.28307960931958315,10376,11534.0,6.865045384483644,7.505292737491133,0.20349757188847056,36654,29195,36654,7459,0,17513,1306,0
0.3,49,0.8880993150684932,0.28704497083943725,10385,11553.0,6.820994587971,7.419304016141961,0.1879543381519666,36179,29379,36179,6800,0,17694,1300,0
0.3,50,0.888013698630137,0.2841242426734655,10364,11544.0,6.84323697054507,7.465937440030705,0.19678153356909833,36477,29299,36477,7178,0,17627,1308,0
0.3,51,0.884845890410959,0.28324792414567973,10336,11504.0,6.85675148111366,7.4853525526842235,0.19977528705708256,36491,29201,36491,7290,0,17514,1351,0
0.3,52,0.8877568493150685,0.2863216011042098,10372,11541.0,6.839971233861854,7.45487922705314,0.1938992408557626,36225,29201,36225,7024,0,17508,1321,0
0.3,53,0.8900684931506849,0.2839610780079812,10389,11568.0,6.889843615741536,7.530066145520144,0.2047504509921828,36586,29095,36586,7491,0,17425,1281,0
0.3,54,0.8915239726027397,0.2850856814889721,10431,11611.0,6.839442366541992,7.46259804859384,0.19620651015332477,36589,29410,36589,7179,0,17726,1253,0
0.3,55,0.8995719178082192,0.2856365762776403,10502,11687.0,6.856273583302173,7.488182337422145,0.19990752577039192,36767,29417,36767,7350,0,17733,1182,0
0.3,56,0.8911815068493151,0.28556516961955775,10396,11588.0,6.83212150040772,7.440296662546354,0.1915396236780662,36405,29432,36405,6973,0,17755,1281,0
0.3,57,0.8862157534246575,0.28451238624178604,10348,11523.0,6.8520002740101384,7.475846141156416,0.1972725523081576,36371,29196,36371,7175,0,17510,1338,0
0.3,58,0.8898972602739726,0.28560052721181833,10401,11585.0,6.857933957749368,7.478362348289307,0.1967159097149761,36418,29254,36418,7164,0,17582,1271,0
0.3,59,0.889554794520548,0.28514497732582106,10375,11554.0,6.829604189336235,7.440071458018414,0.1917548440291329,36385,29408,36385,6977,0,17739,1294,0
0.3,60,0.889554794520548,0.2827119384245865,10358,11567.0,6.856131754457602,7.481440034936405,0.19788198045744856,36638,29388,36638,7250,0,17733,1297,0
0.3,61,0.8909246575342465,0.28203944151681426,10383,11582.0,6.870634731354979,7.507361329928831,0.2027217906231325,36814,29351,36814,7463,0,17698,1270,0
0.3,62,0.8928938356164383,0.28482464765650606,10428,11601.0,6.8494967355821545,7.473779088823337,0.19676608762154485,36612,29408,36612,7204,0,17722,1258,0
0.3,63,0.8888698630136986,0.28551398015011137,10385,11567.0,6.838593974175036,7.457344733731064,0.19517224314738954,36373,29274,36373,7099,0,17592,1297,0
0.3,64,0.8946917808219178,0.2846709360948358,10446,11637.0,6.828316006907995,7.44965254121815,0.19523095789617115,36695,29531,36695,7164,0,17854,1231,0
0.3,65,0.8891267123287672,0.28326824872334033,10373,11573.0,6.87034035656402,7.52379912067506,0.20808869712444358,36619,28999,36619,7620,0,17335,1291,0
0.3,66,0.8914383561643836,0.2851819377466024,10408,11608.0,6.851646280878473,7.484738053485313,0.20026852257781674,36496,29187,36496,7309,0,17514,1265,0
0.3,67,0.8904109589041096,0.28323306019110883,10404,11563.0,6.856352270009907,7.496338442272616,0.203087142351564,36733,29273,36733,7460,0,17579,1290,0
0.3,68,0.8873287671232877,0.28363317725019854,10358,11538.0,6.856552618998839,7.481667077411759,0.19806128316766614,36519,29286,36519,7233,0,17615,1313,0
0.3,69,0.8919520547945206,0.28368369458664633,10418,11597.0,6.858470335954253,7.489734233743601,0.20000544602984424,36724,29379,36724,7345,0,17704,1257,0
0.3,70,0.8858732876712329,0.28299877099549364,10362,11530.0,6.8275041636926,7.452710637716783,0.19647685374846374,36615,29421,36615,7194,0,17728,1331,0
0.3,71,0.888013698630137,0.28281753179411606,10363,11548.0,6.874014134999488,7.504557611484089,0.2006713607335844,36642,29289,36642,7353,0,17620,1306,0
0.3,72,0.8919520547945206,0.28379483266107053,10413,11587.0,6.8377709188345825,7.461272211926305,0.19647334568843344,36692,29483,36692,7209,0,17801,1269,0
0.3,73,0.8875856164383562,0.28392862037773087,10358,11543.0,6.814563669199577,7.439790575916231,0.19555384994928868,36481,29347,36481,7134,0,17672,1317,0
0.3,74,0.8940068493150685,0.28604683006983433,10445,11618.0,6.833061335509316,7.450883198685472,0.19452279884978776,36515,29412,36515,7103,0,17719,1248,0
0.3,75,0.8919520547945206,0.28293941863624017,10415,11601.0,6.844503203498424,7.4735126324368375,0.19861450692746535,36810,29499,36810,7311,0,17819,1265,0
0.3,76,0.8808219178082192,0.2817892949104257,10287,11450.0,6.882859603789837,7.523557771325262,0.20492521777242098,36506,29025,36506,7481,0,17343,1395,0
0.3,77,0.8835616438356164,0.2839679138508873,10337,11495.0,6.856051784368792,7.481676830943354,0.19790121421899895,36402,29198,36402,7204,0,17509,1352,0
0.3,78,0.8869006849315069,0.28516356426919265,10356,11545.0,6.830430327868853,7.446084370525388,0.1937438043837427,36316,29280,36316,7036,0,17605,1319,0
0.3,79,0.8934075342465754,0.28792355913948803,10426,11596.0,6.8192734095173115,7.4269697053381565,0.1904393692524371,36211,29315,36211,6896,0,17630,1259,0
0.3,80,0.8894691780821918,0.285017669780566,10404,11560.0,6.866182289534725,7.486316193189601,0.196887927019697,36503,29316,36503,7187,0,17617,1295,0
0.3,81,0.8841609589041096,0.2809953394565425,10310,11513.0,6.879733424470267,7.5148401515357985,0.2025292306015099,36691,29260,36691,7431,0,17596,1354,0
0.3,82,0.8871575342465754,0.28530188056746947,10377,11543.0,6.821648216482165,7.444105355768174,0.1953150775321676,36372,29268,36372,7104,0,17586,1305,0
0.3,83,0.8863013698630137,0.2857458258589761,10354,11532.0,6.859939655763561,7.474044432178832,0.19508762246446806,36235,29166,36235,7069,0,17489,1323,0
0.3,84,0.8875,0.28175607631800986,10352,11546.0,6.856913238261345,7.500176914074195,0.2041316240712011,36741,29241,36741,7500,0,17587,1302,0
0.3,85,0.8911815068493151,0.28286289226083644,10402,11603.0,6.852449528478535,7.48770870723881,0.20125632240169686,36774,29373,36774,7401,0,17701,1270,0
0.3,86,0.8918664383561644,0.2846466464828301,10436,11599.0,6.824561403508772,7.450890543599814,0.19621962196219622,36663,29469,36663,7194,0,17772,1261,0
0.3,87,0.8897260273972603,0.2841381953569864,10379,11557.0,6.849480021893815,7.481302014892685,0.19973718791064388,36528,29232,36528,7296,0,17553,1300,0
0.3,88,0.8894691780821918,0.2836142475317733,10399,11565.0,6.855244326313637,7.485681557846506,0.19963999345442646,36666,29346,36666,7320,0,17654,1293,0
0.3,89,0.895804794520548,0.2880213491801475,10469,11644.0,6.82687996739352,7.431302960272918,0.18999669858038956,36348,29442,36348,6906,0,17765,1208,0
0.3,90,0.8872431506849315,0.2849096004835962,10369,11554.0,6.872564489571899,7.49631807440787,0.19898884431499697,36394,29152,36394,7242,0,17477,1306,0
0.3,91,0.8857876712328767,0.2854818695712119,10353,11532.0,6.84454629407942,7.45674893147663,0.19379567075692816,36265,29237,36265,7028,0,17556,1328,0
0.3,92,0.8879280821917809,0.28414102950442427,10372,11549.0,6.858302910368828,7.479467441032244,0.197079692080103,36503,29309,36503,7194,0,17630,1307,0
