class1_low_balk,seed,average_utilization,overall_percent_serviced,total_served,total_value,mean_accepted_booking_delay,mean_offered_booking_delay,overall_balking_rate,total_arrivals,total_booked,total_offered,total_balked,total_no_offer,total_canceled,total_no_show,total_unresolved_booked
0.2,45,0.8394691780821918,0.2667988483893748,9823,10936.0,8.198574514038876,8.995599978271498,0.3712314628714216,36818,23150,36818,13668,0,11443,1872,12
0.2,46,0.8391267123287671,0.26707939018736193,9793,10922.0,8.129231700462622,8.916846210488995,0.36921482531976985,36667,23129,36667,13538,0,11457,1876,3
0.2,47,0.8377568493150684,0.2687431394072448,9793,10902.0,8.074626220724225,8.862541163556532,0.3649286498353458,36440,23142,36440,13298,0,11459,1887,3
0.2,48,0.8409246575342466,0.268042646254784,9805,10943.0,8.190453501970806,8.972197922361946,0.3688627665390924,36580,23087,36580,13493,0,11412,1850,20
0.2,49,0.8409246575342466,0.26844228777056867,9847,10956.0,8.049437909631495,8.828635297966304,0.3719262853715719,36682,23039,36682,13643,0,11347,1841,4
0.2,50,0.8397260273972603,0.2680680078722939,9807,10932.0,8.076226774654597,8.876312048983163,0.3688771047452438,36584,23089,36584,13495,0,11408,1869,5
0.2,51,0.8467465753424658,0.2696402249276628,9878,11030.0,8.094301783145136,8.897308511219086,0.3738876453567724,36634,22937,36634,13697,0,11261,1795,3
0.2,52,0.8351027397260274,0.26604577484022507,9741,10887.0,8.034332879659306,8.823537444693287,0.3779155514284154,36614,22777,36614,13837,0,11119,1917,0
0.2,53,0.8397260273972603,0.26671197498980564,9811,10924.0,8.192240779401532,8.97914910969145,0.37496262063341035,36785,22992,36785,13793,0,11293,1884,4
0.2,54,0.8462328767123287,0.2723881628029068,9858,11014.0,8.064249336177252,8.815976347710757,0.36522892431820064,36191,22973,36191,13218,0,11323,1792,0
0.2,55,0.836472602739726,0.26624085598864505,9754,10880.0,8.030448020878643,8.81441751282891,0.3724751610437821,36636,22990,36636,13646,0,11296,1921,19
0.2,56,0.8368150684931507,0.2668323727841359,9769,10895.0,8.090814467863648,8.86902843407719,0.37018928737264756,36611,23058,36611,13553,0,11361,1913,15
0.2,57,0.8404965753424658,0.26757684761281886,9819,10936.0,8.159594295869272,8.941492260736865,0.3712938739917157,36696,23071,36696,13625,0,11387,1855,10
0.2,58,0.8449486301369863,0.27223831195697146,9870,10993.0,7.9662106045373084,8.732616190870225,0.36899737967176943,36255,22877,36255,13378,0,11175,1820,12
0.2,59,0.8462328767123287,0.27123761425081655,9882,11025.0,7.960777447032044,8.744380094968847,0.37298602914939755,36433,22844,36433,13589,0,11184,1776,2
0.2,60,0.8383561643835616,0.26751105530381614,9800,10918.0,8.140950647775034,8.925506360211825,0.370011464759513,36634,23079,36634,13555,0,11387,1887,5
0.2,61,0.8380993150684931,0.26883754077241456,9808,10935.0,8.018119105833042,8.793438039634898,0.3722007510347285,36483,22904,36483,13579,0,11209,1879,8
0.2,62,0.8405821917808219,0.26820205994044205,9817,10951.0,8.08425019492333,8.872223588230472,0.3692866704914898,36603,23086,36603,13517,0,11394,1871,4
0.2,63,0.8370719178082192,0.26868136404921145,9762,10907.0,8.090097155055984,8.867420802025707,0.36826025926843364,36333,22953,36333,13380,0,11267,1911,13
0.2,64,0.8468321917808219,0.2715770944496397,9874,11018.0,8.011079249217936,8.781203586555916,0.36696187909125916,36358,23016,36358,13342,0,11338,1802,2
0.2,65,0.8384417808219178,0.26853350154960093,9791,10894.0,8.103769884506429,8.887167110062807,0.3706974575573901,36461,22945,36461,13516,0,11274,1871,9
0.2,66,0.8434931506849315,0.2701590784421284,9850,10992.0,8.037153459943244,8.823560065825562,0.3717772901810203,36460,22905,36460,13555,0,11236,1812,7
0.2,67,0.8392979452054794,0.2712408355235856,9804,10919.0,7.944604883171436,8.70410845206806,0.3677133766772721,36145,22854,36145,13291,0,11182,1867,1
0.2,68,0.8420376712328768,0.2709318956980966,9850,10961.0,7.963650696330034,8.747689514798108,0.37193310595225,36356,22834,36356,13522,0,11124,1854,6
0.2,69,0.8434931506849315,0.2690805821796237,9854,10968.0,8.09300311742293,8.8814887632779,0.3693236121351137,36621,23096,36621,13525,0,11402,1830,10
0.2,70,0.831763698630137,0.2632606573381061,9708,10840.0,8.131689379191002,8.921412300683372,0.37316954116498535,36876,23115,36876,13761,0,11432,1963,12
0.2,71,0.8434931506849315,0.26934128786842176,9842,10983.0,8.104450261780105,8.896034591281026,0.37275936619140143,36541,22920,36541,13621,0,11249,1824,5
0.2,72,0.8429794520547945,0.2717178134408751,9837,10964.0,7.986392460806764,8.752175234096622,0.3727591636052261,36203,22708,36203,13495,0,11022,1838,11
0.2,73,0.8435787671232877,0.26785326086956524,9857,11003.0,8.126636802205375,8.914809782608696,0.3691304347826087,36800,23216,36800,13584,0,11530,1818,11
0.2,74,0.836472602739726,0.2664845670581808,9756,10900.0,8.096950980818582,8.872002185195301,0.3720021851953018,36610,22991,36610,13619,0,11332,1902,1
0.2,75,0.8378424657534247,0.2716787103946637,9775,10913.0,7.916089434458571,8.672568093385214,0.3660366870483602,35980,22810,35980,13170,0,11131,1899,5
0.2,76,0.8398116438356165,0.2699465888442266,9805,10960.0,8.132894277739009,8.920571554429822,0.36875722702494357,36322,22928,36322,13394,0,11242,1867,14
0.2,77,0.835445205479452,0.2667104076109243,9756,10904.0,8.202001740644038,8.97618852346975,0.37177068809972935,36579,22980,36579,13599,0,11294,1917,13
0.2,78,0.8446917808219178,0.2701341363263071,9868,11002.0,7.99368109121018,8.764522310429784,0.3718313714754996,36530,22947,36530,13583,0,11254,1821,4
0.2,79,0.8402397260273973,0.27019874851834497,9802,10952.0,7.985100712194695,8.755051409984288,0.36910439121206273,36277,22887,36277,13390,0,11233,1852,0
0.2,80,0.8440068493150685,0.2715501804457423,9857,11008.0,8.058228516140382,8.837323342240833,0.37359155899611557,36299,22738,36299,13561,0,11056,1820,5
0.2,81,0.8404965753424658,0.2671990841692106,9803,10927.0,8.06832217100113,8.851504579153946,0.3732555604012211,36688,22994,36688,13694,0,11329,1862,0
0.2,82,0.8428082191780822,0.27130286061074177,9835,10963.0,7.956548401226456,8.741441615403714,0.3702242696753193,36251,22830,36251,13421,0,11155,1838,2
0.2,83,0.8438356164383561,0.2705455943326286,9853,11009.0,8.136923679742262,8.897059227326396,0.36931272138169635,36419,22969,36419,13450,0,11291,1825,0
0.2,84,0.8402397260273973,0.2687016219468833,9824,10938.0,7.983332606134648,8.75977134104647,0.37312983780531167,36561,22919,36561,13642,0,11230,1859,6
0.2,85,0.8425513698630137,0.26899209972390037,9840,10980.0,8.08046475331657,8.855116043847898,0.3694540881878571,36581,23066,36581,13515,0,11375,1837,14
0.2,86,0.8398972602739726,0.2684655592348321,9810,10948.0,8.081124463146935,8.84661065652281,0.36917435209764377,36541,23051,36541,13490,0,11370,1861,10
0.2,87,0.8450342465753424,0.2705966298918711,9860,11010.0,7.999306638932224,8.784263680772819,0.36670508809484603,36438,23076,36438,13362,0,11397,1815,4
0.2,88,0.8429794520547945,0.27185189272707205,9853,10968.0,8.00862218370884,8.766802781149984,0.36320494426663724,36244,23080,36244,13164,0,11374,1834,19
0.2,89,0.8439212328767123,0.2688075148139046,9844,10976.0,8.051777266611692,8.831107834302722,0.3708254826465689,36621,23041,36621,13580,0,11348,1843,6
0.2,90,0.8363869863013699,0.26646649379009146,9762,10900.0,8.21711555169418,9.009717483281015,0.3716391428961376,36635,23020,36635,13615,0,11336,1906,16
0.2,91,0.8450342465753424,0.2673060771085643,9866,10985.0,8.139697021862627,8.941071283426806,0.3704516513587472,36909,23236,36909,13673,0,11535,1820,15
0.2,92,0.8374143835616439,0.2647377840446879,9763,10916.0,8.132316730744309,8.932642768045989,0.3722815770920332,36878,23149,36878,13729,0,11489,1887,10
0.2,93,0.8385273972602739,0.26855655984661736,9805,10931.0,8.027658930809455,8.812517118597645,0.36622843056696797,36510,23139,36510,13371,0,11444,1890,0
0.2,94,0.8423801369863013,0.26940263727828495,9827,10969.0,8.065655687842183,8.82416317131343,0.36908188721660223,36477,23014,36477,13463,0,11331,1845,11
0.2,95,0.8398116438356165,0.2697740889353048,9816,10945.0,8.05805635522987,8.839388775902819,0.3699224976639367,36386,22926,36386,13460,0,11227,1868,15
0.2,96,0.8405821917808219,0.27103967243955074,9797,10960.0,7.979467913153641,8.739279588336192,0.36670724284844797,36146,22891,36146,13255,0,11227,1860,7
0.2,97,0.8395547945205479,0.26725827526132406,9818,10923.0,8.171864861357443,8.960964721254355,0.3707262630662021,36736,23117,36736,13619,0,11421,1871,7
0.2,98,0.8416095890410958,0.2678639559601025,9829,10980.0,8.096688913929098,8.889028178993842,0.3711778492396577,36694,23074,36694,13620,0,11388,1843,14
0.2,99,0.8345890410958904,0.26695938529088914,9728,10876.0,8.119642778969487,8.902744237102086,0.3731339187705818,36440,22843,36440,13597,0,11176,1926,13
0.2,100,0.8398116438356165,0.2680119213627539,9802,10929.0,8.08720854216605,8.856150712274083,0.3726246137861264,36573,22945,36573,13628,0,11256,1877,10
0.25,1,0.8409246575342466,0.270808069672583,9826,10949.0,8.059380453752182,8.801207143644582,0.36831661338330945,36284,22920,36284,13364,0,11243,1847,4
0.25,2,0.8451198630136987,0.27143523472439435,9893,11006.0,8.018212862834377,8.724833319614783,0.3733091886849398,36447,22841,36447,13606,0,11116,1814,18
0.25,3,0.8415239726027397,0.267448185823859,9833,10975.0,8.0831414795187,8.825898928357722,0.37385084045041617,36766,23021,36766,13745,0,11343,1845,0
0.25,4,0.8408390410958904,0.26883631888417886,9830,10972.0,8.106485118268308,8.82272665116915,0.37333515657049093,36565,22914,36565,13651,0,11233,1851,0
0.25,5,0.8407534246575342,0.27024349979364426,9822,10954.0,8.00980520901729,8.75275828862292,0.3714403631861329,36345,22845,36345,13500,0,11178,1841,4
0.25,6,0.8385273972602739,0.2697263366554705,9797,10935.0,7.94634703196347,8.67766092175541,0.37294201861130993,36322,22776,36322,13546,0,11097,1874,8
0.25,7,0.8367294520547945,0.266268965705102,9775,10895.0,8.06501791488246,8.80689711530604,0.37659012285146143,36711,22886,36711,13825,0,11204,1904,3
0.25,8,0.8357876712328767,0.26757860686970586,9761,10887.0,8.127341316839935,8.867019381013733,0.37506510595136927,36479,22797,36479,13682,0,11118,1916,2
0.25,9,0.8440924657534247,0.2734266511137033,9845,10965.0,7.830435166387148,8.537938121424206,0.37071599177914794,36006,22658,36006,13348,0,10978,1829,6
0.25,10,0.8374143835616439,0.2660438003922423,9767,10914.0,8.020081895800661,8.747957071257355,0.3747003704510787,36712,22956,36712,13756,0,11264,1908,17
0.25,11,0.8383561643835616,0.2669249870385025,9782,10917.0,8.091457023060796,8.839468442164433,0.375228531666985,36647,22896,36647,13751,0,11208,1889,17
0.25,12,0.8392123287671233,0.268477366255144,9786,10916.0,7.972876892692561,8.698244170096022,0.3748971193415638,36450,22785,36450,13665,0,11110,1886,3
0.25,13,0.8392123287671233,0.26807557885539535,9818,10944.0,7.996284477859859,8.741262560069899,0.37535495849716033,36624,22877,36624,13747,0,11180,1868,11
0.25,14,0.8430650684931507,0.2709645479798674,9852,10960.0,7.95890169072529,8.688660304188785,0.3769630627905058,36359,22653,36359,13706,0,10964,1824,13
0.25,15,0.841181506849315,0.26676285628726215,9799,10947.0,8.052430389644238,8.803147034002123,0.37328832385048866,36733,23021,36733,13712,0,11364,1856,2
0.25,16,0.8433219178082192,0.27164648442887485,9848,10983.0,8.0063464081093,8.735221912669296,0.3741207624196618,36253,22690,36253,13563,0,11006,1828,8
0.25,17,0.8386986301369863,0.27170324334822293,9793,10921.0,7.811024666254089,8.509225092250922,0.3723607912770857,36043,22622,36043,13421,0,10947,1879,3
0.25,18,0.8441780821917808,0.270878621942159,9844,10992.0,7.873595505617978,8.59258138191024,0.3730497234528494,36341,22784,36341,13557,0,11124,1816,0
0.25,19,0.8391267123287671,0.26672311600338694,9765,10928.0,8.084286024777223,8.840348529130589,0.3716369397175712,36611,23005,36611,13606,0,11326,1893,21
0.25,20,0.8395547945205479,0.26903455842018653,9809,10933.0,7.972698496438935,8.701069665386726,0.376138233680746,36460,22746,36460,13714,0,11045,1881,11
0.25,21,0.8353595890410959,0.26642265985632735,9754,10904.0,7.963843335659456,8.698970254841441,0.3737401327469886,36611,22928,36611,13683,0,11261,1908,5
0.25,22,0.842722602739726,0.26868929389937796,9848,10983.0,7.881026815199683,8.62122121575903,0.38036123540325223,36652,22711,36652,13941,0,11029,1831,3
0.25,23,0.8406678082191781,0.2703052321580932,9821,10960.0,7.954000874508089,8.675281424600225,0.37054468389618256,36333,22870,36333,13463,0,11185,1864,0
0.25,24,0.834332191780822,0.2654001308329699,9737,10880.0,8.088469271789492,8.83975686873092,0.37641735717400787,36688,22878,36688,13810,0,11184,1937,20
0.25,25,0.8443493150684932,0.2697336031945736,9862,10993.0,7.981056307289394,8.71596192768448,0.3733931404190143,36562,22910,36562,13652,0,11242,1803,3
0.25,26,0.8408390410958904,0.2679137083560896,9811,10965.0,7.978092334494773,8.714718732932823,0.3730202075368651,36620,22960,36620,13660,0,11276,1860,13
0.25,27,0.8421232876712329,0.2697437023214972,9830,10944.0,8.052670818349268,8.780802370890731,0.3742933977278964,36442,22802,36442,13640,0,11127,1842,3
0.25,28,0.8462328767123287,0.2683331971788797,9854,11027.0,8.027045890769498,8.76017754540751,0.3757590610788879,36723,22924,36723,13799,0,11253,1813,4
0.25,29,0.8363869863013699,0.2660330601018491,9769,10895.0,8.103127165627166,8.836496827428446,0.3712589526429019,36721,23088,36721,13633,0,11401,1909,9
0.25,30,0.834332191780822,0.26483782387645793,9741,10878.0,8.082270185249913,8.825154291617954,0.37772219352383024,36781,22888,36781,13893,0,11206,1930,11
0.25,31,0.8387842465753425,0.2681890454520533,9783,10905.0,7.995769806997444,8.729809748341467,0.37787159383738145,36478,22694,36478,13784,0,11009,1899,3
0.25,32,0.8441780821917808,0.27031550068587107,9853,10996.0,8.072605673820869,8.814869684499314,0.3723731138545953,36450,22877,36450,13573,0,11189,1824,11
0.25,33,0.8424657534246576,0.2700247049135328,9837,10974.0,8.015089525317848,8.756986000548999,0.37603623387318147,36430,22731,36430,13699,0,11044,1836,14
0.25,34,0.8422945205479452,0.26897911134229474,9825,10952.0,8.054225073603726,8.78875900019164,0.37698141101103294,36527,22757,36527,13770,0,11065,1852,15
0.25,35,0.8403253424657534,0.2679917003385388,9816,10949.0,8.028233548612324,8.759719340395327,0.3743584143278366,36628,22916,36628,13712,0,11237,1858,5
0.25,36,0.8446917808219178,0.27174092636448755,9868,11013.0,7.832748178706223,8.54874153219144,0.372528501404417,36314,22786,36314,13528,0,11109,1809,0
0.25,37,0.8416095890410958,0.26830067143403025,9830,10939.0,8.063873208858011,8.787488400021836,0.37141765380206343,36638,23030,36638,13608,0,11337,1855,8
0.25,38,0.8385273972602739,0.2695884230218994,9799,10933.0,7.964529689963216,8.693215582700562,0.3717398481346979,36348,22836,36348,13512,0,11154,1879,4
0.25,39,0.8455479452054795,0.2732258600631544,9864,11002.0,7.902469081466485,8.625616309345743,0.37064428563514484,36102,22721,36102,13381,0,11049,1808,0
0.25,40,0.8416095890410958,0.2670996494469958,9829,10964.0,8.219709489432026,8.987608358922797,0.3751460637517324,36799,22994,36799,13805,0,11318,1835,12
0.25,41,0.8441780821917808,0.2704369757113877,9865,10995.0,7.912410355081336,8.644964087943418,0.37310159548220845,36478,22868,36478,13610,0,11174,1821,8
0.25,42,0.8365582191780822,0.2695433436532508,9751,10900.0,7.965029729134552,8.690181335692172,0.37237394957983194,36176,22705,36176,13471,0,11052,1902,0
0.25,43,0.8402397260273973,0.2678605552673965,9812,10962.0,7.912504924060052,8.639021593732085,0.37629330348611834,36631,22847,36631,13784,0,11179,1856,0
0.25,44,0.85,0.27229094100545786,9928,11058.0,7.9247494553376905,8.65022901182085,0.370560324730534,36461,22950,36461,13511,0,11265,1747,10
0.25,45,0.8369006849315068,0.26727606119488767,9766,10898.0,8.044939859893377,8.797695612906757,0.37882810148060975,36539,22697,36539,13842,0,11019,1907,5
0.25,46,0.8361301369863013,0.26711897792246875,9764,10901.0,7.984025559105431,8.714250540311328,0.374907668317238,36553,22849,36553,13704,0,11166,1916,3
0.25,47,0.8404965753424658,0.26676468185902147,9798,10942.0,8.056816702113807,8.79593781480574,0.3727299953715048,36729,23039,36729,13690,0,11373,1864,4
0.25,48,0.8370719178082192,0.2688911506615685,9775,10909.0,8.037923191321845,8.761917860974336,0.37111104998211975,36353,22862,36353,13491,0,11181,1901,5
0.25,49,0.8388698630136986,0.26600315440256705,9782,10918.0,8.017356126843273,8.750312720944144,0.37485723609071625,36774,22989,36774,13785,0,11317,1883,7
0.25,50,0.8383561643835616,0.2676275489312915,9804,10920.0,8.021087873385799,8.765621161248054,0.3721780907924549,36633,22999,36633,13634,0,11307,1877,11
0.25,51,0.839041095890411,0.2676828270709494,9817,10916.0,8.034921885256663,8.772454599989093,0.37691552598571193,36674,22851,36674,13823,0,11154,1873,7
0.25,52,0.8417808219178082,0.2694078947368421,9828,10971.0,8.005206510325516,8.728508771929825,0.3734649122807018,36480,22856,36480,13624,0,11181,1843,4
0.25,53,0.8405821917808219,0.270431398526124,9798,10956.0,7.939632084998024,8.665811045789518,0.3713394606828407,36231,22777,36231,13454,0,11091,1872,16
0.25,54,0.8353595890410959,0.26793666501731817,9747,10875.0,8.020951549541685,8.750838418824564,0.3702237616141624,36378,22910,36378,13468,0,11234,1928,1
0.25,55,0.8499143835616438,0.2742265193370166,9927,11041.0,7.98624213836478,8.71135359116022,0.36751381215469614,36200,22896,36200,13304,0,11215,1750,4
0.25,56,0.8419520547945205,0.2720441988950276,9848,10942.0,7.825212887367219,8.544558011049723,0.37066298342541437,36200,22782,36200,13418,0,11093,1841,0
0.25,57,0.8346746575342465,0.26737512700112587,9737,10876.0,7.987241531016278,8.719856111156878,0.3758409534008842,36417,22730,36417,13687,0,11051,1935,7
0.25,58,0.8396404109589041,0.2685961738749109,9800,10934.0,7.955592537444162,8.686427670887463,0.37417091487145754,36486,22834,36486,13652,0,11139,1877,18
0.25,59,0.8434931506849315,0.2695954834466126,9837,10991.0,7.943867306852903,8.672878754659067,0.37212234159175617,36488,22910,36488,13578,0,11247,1822,4
0.25,60,0.8403253424657534,0.2700747992520075,9821,10943.0,7.932268286242408,8.652980970190297,0.37515124848751513,36364,22722,36364,13642,0,11042,1859,0
0.25,61,0.8430650684931507,0.2684786753091127,9858,10983.0,8.042627927146574,8.776975870145433,0.37197015087967755,36718,23060,36718,13658,0,11372,1816,14
0.25,62,0.8398116438356165,0.27068208794545506,9806,10949.0,7.9399437659256655,8.659121649598365,0.3716841030170867,36227,22762,36227,13465,0,11087,1868,1
0.25,63,0.8467465753424658,0.2688344525706207,9888,11037.0,8.038720319486044,8.785949267284739,0.37367118892906664,36781,23037,36781,13744,0,11370,1774,5
0.25,64,0.8382705479452055,0.2686251339690566,9775,10921.0,7.902999867847232,8.633103410371266,0.376157630053038,36389,22701,36389,13688,0,11030,1889,7
0.25,65,0.8400684931506849,0.26715519354926587,9807,10955.0,8.1310482992901,8.86728050341878,0.37451306219183306,36709,22961,36709,13748,0,11298,1854,2
0.25,66,0.8435787671232877,0.2685536479515244,9839,10993.0,8.072751091703056,8.8231023282474,0.3749488222288943,36637,22900,36637,13737,0,11228,1831,2
0.25,67,0.8366438356164384,0.2654458512199098,9770,10898.0,8.046200873362446,8.782671303591806,0.37781883388577947,36806,22900,36806,13906,0,11221,1907,2
0.25,68,0.8404965753424658,0.2684706847068471,9822,10940.0,7.96835886214442,8.704578379117125,0.3754270876042094,36585,22850,36585,13735,0,11154,1870,4
0.25,69,0.8394691780821918,0.26818654551425913,9799,10934.0,8.111052975801178,8.838825332530517,0.37229733428211725,36538,22935,36538,13603,0,11250,1885,1
0.25,70,0.8381849315068494,0.2660836976889444,9798,10924.0,7.956221600838868,8.690139315101975,0.3784319582869402,36823,22888,36823,13935,0,11186,1896,8
0.25,71,0.8352739726027397,0.2679149964307287,9758,10912.0,7.9799365023370665,8.714375926637747,0.37735434627422987,36422,22678,36422,13744,0,11013,1907,0
0.25,72,0.845291095890411,0.2696926688137999,9881,10994.0,7.994996269148049,8.722610404498061,0.3781592881707517,36638,22783,36638,13855,0,11081,1809,12
0.25,73,0.8416095890410958,0.27041602465331277,9828,10964.0,7.85416115082517,8.568842174774378,0.37645828747523663,36344,22662,36344,13682,0,10993,1841,0
0.25,74,0.8394691780821918,0.2684534390810885,9816,10935.0,8.005108278030038,8.72856556816628,0.3736086421441269,36565,22904,36565,13661,0,11215,1870,3
0.25,75,0.8444349315068493,0.26708057694393234,9851,10992.0,8.032161458333333,8.779308101073637,0.3753389003361891,36884,23040,36884,13844,0,11367,1812,10
0.25,76,0.8348458904109589,0.26859355552482367,9711,10871.0,8.063681328387212,8.776213525100262,0.37369658415156964,36155,22644,36155,13511,0,10992,1935,6
0.25,77,0.8351883561643836,0.2663918763989736,9759,10881.0,8.033237948492186,8.777310694982804,0.3799475896707976,36634,22715,36634,13919,0,11029,1918,9
0.25,78,0.8398972602739726,0.2667573819567288,9802,10938.0,8.025478260869566,8.767070349707444,0.3740644985712342,36745,23000,36745,13745,0,11335,1863,0
0.25,79,0.8428938356164384,0.2702539132348491,9824,10967.0,7.953125688356315,8.671453330032186,0.3755605072762785,36351,22699,36351,13652,0,11020,1843,12
0.25,80,0.8420376712328768,0.27008701858409506,9839,10982.0,8.036908628104976,8.766943918306843,0.374509319498202,36429,22786,36429,13643,0,11096,1843,8
0.25,81,0.8357876712328767,0.2701625183421468,9758,10907.0,7.939983168711521,8.666519006617015,0.3749273235693126,36119,22577,36119,13542,0,10908,1905,6
0.25,82,0.8402397260273973,0.26721883173496075,9808,10943.0,7.943143230300392,8.682350697471666,0.3741826503923278,36704,22970,36704,13734,0,11273,1873,16
0.25,83,0.8416952054794521,0.26883865853991856,9836,10957.0,8.037292576419214,8.768742996146171,0.37409462377347147,36587,22900,36587,13687,0,11226,1838,0
0.25,84,0.8370719178082192,0.26665027591105284,9761,10913.0,7.990594514195721,8.723515270720647,0.3755395290389554,36606,22859,36606,13747,0,11192,1906,0
0.25,85,0.8441780821917808,0.26956521739130435,9858,10988.0,7.9992585808364955,8.741810226961992,0.3730106644790812,36570,22929,36570,13641,0,11252,1812,7
0.25,86,0.8391267123287671,0.2701484332050577,9828,10945.0,8.012353250394252,8.748625618471689,0.3725123694337548,36380,22828,36380,13552,0,11135,1865,0
0.25,87,0.8383561643835616,0.2678380819443304,9786,10936.0,7.994142844654253,8.724908996359854,0.3738402167665654,36537,22878,36537,13659,0,11208,1884,0
0.25,88,0.8373287671232876,0.26920645391825404,9794,10908.0,7.898861206858938,8.62169813913856,0.3700283114812677,36381,22919,36381,13462,0,11231,1890,4
0.25,89,0.8446917808219178,0.2686051572190186,9875,10997.0,7.997614710729465,8.746980742030248,0.3728103579588728,36764,23058,36764,13706,0,11366,1807,10
0.25,90,0.8465753424657534,0.26999863069971247,9859,11019.0,7.987318443108517,8.708585512802959,0.3759003149390661,36515,22789,36515,13726,0,11138,1792,0
0.25,91,0.8424657534246576,0.27012109728972733,9837,10992.0,7.993312644783426,8.728011642914023,0.371749457670868,36417,22879,36417,13538,0,11210,1831,1
0.25,92,0.8467465753424658,0.27157813745156767,9883,11025.0,7.975252701289648,8.697232832293698,0.36929460580912865,36391,22952,36391,13439,0,11273,1796,0
0.25,93,0.8428082191780822,0.27157087276841146,9842,10969.0,7.911979053022038,8.634557545321597,0.3677050854005132,36241,22915,36241,13326,0,11236,1832,5
0.25,94,0.8393835616438357,0.2661246465085926,9787,10938.0,8.058920944826985,8.796117032847508,0.3760604742223189,36776,22946,36776,13830,0,11276,1883,0
0.25,95,0.8408390410958904,0.2711448275862069,9829,10968.0,8.05994216107265,8.785958620689655,0.37042758620689653,36250,22822,36250,13428,0,11127,1865,1
0.25,96,0.8497431506849316,0.27382398409893993,9919,11055.0,7.900369165860948,8.623895759717314,0.37185291519434627,36224,22754,36224,13470,0,11093,1741,1
0.25,97,0.8388698630136986,0.2699276856663642,9817,10930.0,7.940349644206273,8.675767824245924,0.3740273309686821,36369,22766,36369,13603,0,11067,1877,5
0.25,98,0.8416952054794521,0.2678775665813409,9837,10972.0,8.10742653761014,8.8421926910299,0.3726104242688307,36722,23039,36722,13683,0,11347,1841,14
0.25,99,0.8408390410958904,0.2710133325972341,9818,10948.0,8.026106194690266,8.754050846054048,0.37615590581610403,36227,22600,36227,13627,0,10913,1858,11
0.25,100,0.8410102739726028,0.26729842333142717,9816,10957.0,8.028310142644614,8.777251313890478,0.37766522342945835,36723,22854,36723,13869,0,11165,1868,5
0.3,1,0.8385273972602739,0.26927097661623106,9788,10908.0,7.909324246581405,8.599367262723522,0.3783493810178817,36350,22597,36350,13753,0,10910,1893,6
0.3,2,0.8396404109589041,0.26661411758310455,9809,10927.0,7.966565616624929,8.661384577749994,0.3813432632980892,36791,22761,36791,14030,0,11085,1867,0
0.3,3,0.8456335616438356,0.2702916757701551,9897,11020.0,7.910713504527757,8.601704173039108,0.3757100720996286,36616,22859,36616,13757,0,11158,1797,7
0.3,4,0.8426369863013699,0.2723551376019914,9847,10976.0,7.88813962713209,8.558207716774996,0.37245194302309503,36155,22689,36155,13466,0,11007,1831,4
0.3,5,0.8428082191780822,0.26794948560230797,9845,10951.0,7.928540228880929,8.61588917315334,0.3768983724348157,36742,22894,36742,13848,0,11210,1833,6
0.3,6,0.8365582191780822,0.2677327335564211,9761,10903.0,7.895938751265015,8.5774589939108,0.3766251577157277,36458,22727,36458,13731,0,11049,1909,8
0.3,7,0.8409246575342466,0.2681438927643277,9802,10964.0,7.986000974615691,8.671180413076186,0.3824921351388319,36555,22573,36555,13982,0,10903,1862,6
0.3,8,0.8380993150684931,0.26952286610533266,9795,10919.0,7.857954545454546,8.543008089813439,0.3801111661438556,36342,22528,36342,13814,0,10859,1870,4
0.3,9,0.8345890410958904,0.26701900432663345,9751,10860.0,7.930640411410487,8.623281669313764,0.37699216824579657,36518,22751,36518,13767,0,11089,1911,0
0.3,10,0.8361301369863013,0.2655637788419678,9760,10877.0,7.976923076923077,8.680316717457554,0.38452329124945583,36752,22620,36752,14132,0,10950,1903,7
0.3,11,0.8369006849315068,0.2677210679239077,9767,10906.0,7.94792684009589,8.64409845951428,0.3825448166218957,36482,22526,36482,13956,0,10849,1908,2
0.3,12,0.8408390410958904,0.2691379688528186,9816,10950.0,7.845808778256663,8.531997148497478,0.3765628427286686,36472,22738,36472,13734,0,11055,1858,9
0.3,13,0.8440924657534247,0.2667606473825467,9840,10993.0,7.989530859871216,8.6719982649714,0.381109876108114,36887,22829,36887,14058,0,11160,1813,16
0.3,14,0.842208904109589,0.26885219008038497,9833,10970.0,7.94499430673557,8.640208891562311,0.3756767102313119,36574,22834,36574,13740,0,11155,1846,0
0.3,15,0.8465753424657534,0.27013959078864697,9889,11026.0,7.937135592477314,8.616767284945503,0.3768678121670719,36607,22811,36607,13796,0,11133,1788,1
0.3,16,0.8383561643835616,0.2686538566814474,9815,10940.0,7.964634200185438,8.653774566157551,0.3800569332676411,36534,22649,36534,13885,0,10961,1873,0
0.3,17,0.8417808219178082,0.2688133832654512,9834,10969.0,7.823832599118942,8.518355520323647,0.3794932072274007,36583,22700,36583,13883,0,11027,1835,4
0.3,18,0.8435787671232877,0.2711990315302922,9857,10983.0,7.831549270957226,8.495460298244648,0.37541957849557034,36346,22701,36346,13645,0,11012,1823,9
0.3,19,0.848458904109589,0.27210604314177506,9915,11049.0,7.922512629035801,8.608375871343103,0.3752401339261211,36438,22765,36438,13673,0,11078,1765,7
0.3,20,0.8393835616438357,0.26589673913043477,9785,10918.0,7.986952675807165,8.68625,0.38559782608695653,36800,22610,36800,14190,0,10930,1886,9
