class1_low_balk,seed,class_id,arrivals,booked,balked,offered,no_offer,canceled,no_show,served,mean_accepted_booking_delay,mean_offered_booking_delay,percent_serviced,slot_utilization,balking_rate,total_booking_delay,total_offered_booking_delay
0.35,85,1,18125,10154,7971,18125,0,5078,864,4211,8.110695292495569,8.429793103448276,0.23233103448275863,0.3605308219178082,0.4397793103448276,82356.0,152790.0
0.35,85,2,18147,12436,5711,18147,0,5830,933,5672,7.5548407848182695,8.428665895189287,0.31255854962252716,0.48561643835616436,0.31470766517881743,93952.0,152955.0
0.35,86,1,18040,10033,8007,18040,0,5009,902,4122,8.15538722216685,8.458980044345898,0.22849223946784922,0.35291095890410956,0.4438470066518847,81823.0,152600.0
0.35,86,2,18152,12432,5720,18152,0,5762,1010,5660,7.5978925353925355,8.471793741736448,0.3118113706478625,0.4845890410958904,0.3151167915381225,94457.0,153780.0
0.35,87,1,18024,10022,8002,18024,0,5059,882,4079,8.161444821392935,8.469152241455836,0.22630936529072349,0.3492294520547945,0.4439636040834443,81794.0,152648.0
0.35,87,2,18403,12553,5850,18403,0,5831,995,5724,7.528001274595714,8.425637124381895,0.3110362440906374,0.49006849315068496,0.31788295386621745,94499.0,155057.0
0.35,88,1,18260,10178,8082,18260,0,5190,859,4127,8.10974651208489,8.4078860898138,0.226013143483023,0.3533390410958904,0.4426067907995619,82541.0,153528.0
0.35,88,2,18182,12433,5749,18182,0,5739,1042,5649,7.4762326067722995,8.369046309536905,0.3106918930810692,0.4836472602739726,0.31619183808161916,92952.0,152166.0
0.35,89,1,18424,10182,8242,18424,0,5045,888,4249,8.172461206049892,8.506567520625271,0.23062310030395136,0.3637842465753425,0.4473512809379071,83212.0,156725.0
0.35,89,2,18346,12432,5914,18346,0,5914,998,5520,7.63996138996139,8.539027580944076,0.300883026272757,0.4726027397260274,0.32235909735092116,94980.0,156657.0
0.35,90,1,18235,10228,8007,18235,0,5140,886,4198,8.228490418459131,8.557444474910886,0.23021661639703866,0.35941780821917807,0.43910063065533317,84161.0,156045.0
0.35,90,2,18364,12391,5973,18364,0,5799,957,5634,7.61875554838189,8.537845785231976,0.30679590503158355,0.48236301369863016,0.32525593552602916,94404.0,156789.0
0.35,91,1,18244,10242,8002,18244,0,5185,876,4181,8.195079086115992,8.497862310896734,0.2291712343784258,0.3579623287671233,0.4386099539574655,83934.0,155035.0
0.35,91,2,18141,12386,5755,18141,0,5751,942,5690,7.577022444695624,8.469433879058487,0.3136541535747754,0.4871575342465753,0.3172371975084064,93849.0,153644.0
0.35,92,1,18196,10227,7969,18196,0,5132,893,4202,8.119292070010756,8.452571993844801,0.23092987469773577,0.35976027397260274,0.43795339635084635,83036.0,153803.0
0.35,92,2,18286,12440,5846,18286,0,5855,1028,5556,7.622668810289389,8.506507710817019,0.3038390025155857,0.4756849315068493,0.3196981297167232,94826.0,155550.0
0.35,93,1,18206,10078,8128,18206,0,5139,782,4157,8.055467354633857,8.40865648687246,0.2283313193452708,0.35590753424657534,0.4464462265187301,81183.0,153088.0
0.35,93,2,18246,12574,5672,18246,0,5818,999,5757,7.53912836010816,8.398553107530418,0.3155212101282473,0.49289383561643835,0.31086265482845554,94797.0,153240.0
0.35,94,1,18250,10097,8153,18250,0,5020,875,4195,8.099336436565316,8.460328767123288,0.22986301369863013,0.3591609589041096,0.44673972602739725,81779.0,154401.0
0.35,94,2,18168,12529,5639,18168,0,5927,960,5635,7.605634926969431,8.460755173932188,0.3101607221488331,0.4824486301369863,0.3103808894760018,95291.0,153715.0
0.35,95,1,18177,10191,7986,18177,0,5063,885,4238,8.163673829849868,8.499477361500798,0.2331517852230841,0.36284246575342466,0.4393464268031028,83196.0,154495.0
0.35,95,2,18247,12340,5907,18247,0,5766,956,5616,7.649270664505672,8.537677426426262,0.30777662081438045,0.4808219178082192,0.3237244478544418,94392.0,155787.0
0.35,96,1,18074,10036,8038,18074,0,5002,927,4106,8.144978078915903,8.458559256390394,0.22717716056213344,0.35154109589041094,0.44472723248865775,81743.0,152880.0
0.35,96,2,18226,12516,5710,18226,0,5868,996,5652,7.54010866091403,8.413475255130034,0.3101064413475255,0.4839041095890411,0.31328870843849443,94372.0,153344.0
0.35,97,1,18314,10262,8052,18314,0,5074,864,4320,8.158156304813877,8.472534672927814,0.23588511521240582,0.3698630136986301,0.43966364529867863,83719.0,155166.0
0.35,97,2,18079,12308,5771,18079,0,5793,950,5560,7.613909652258694,8.50323579844018,0.3075391338016483,0.476027397260274,0.3192101333038332,93712.0,153730.0
0.35,98,1,18013,9958,8055,18013,0,4983,903,4072,8.182968467563768,8.496863376450342,0.22605895741964138,0.34863013698630135,0.4471770388053073,81486.0,153054.0
0.35,98,2,18322,12481,5841,18322,0,5781,981,5719,7.5949042544667895,8.4709638685733,0.31213841283702654,0.4896404109589041,0.3187970745551796,94792.0,155205.0
0.35,99,1,18427,10196,8231,18427,0,5043,897,4254,8.173793644566496,8.505779562598361,0.23085689477397298,0.3642123287671233,0.4466814999728659,83340.0,156736.0
0.35,99,2,18195,12388,5807,18195,0,5863,1001,5519,7.651113981272199,8.529870843638362,0.3033250893102501,0.47251712328767126,0.3191536136301182,94782.0,155201.0
0.35,100,1,18166,10150,8016,18166,0,5118,893,4139,8.129359605911331,8.478696465925355,0.22784322360453593,0.3543664383561644,0.4412638995926456,82513.0,154024.0
0.35,100,2,18272,12524,5748,18272,0,5891,974,5659,7.5392845736186525,8.42918126094571,0.30970884413309985,0.48450342465753427,0.3145796847635727,94422.0,154018.0
0.4,1,1,17968,9656,8312,17968,0,4798,842,4016,8.165182270091135,8.36403606411398,0.22350845948352627,0.34383561643835614,0.46260017809439,78843.0,150285.0
0.4,1,2,18179,12592,5587,18179,0,5762,1085,5744,7.478160736975858,8.336157104351175,0.31596897519115463,0.4917808219178082,0.3073326365586666,94165.0,151543.0
0.4,2,1,18349,9896,8453,18349,0,4999,844,4053,8.181386418755052,8.399858302904791,0.2208839718785765,0.34700342465753425,0.4606790560793504,80963.0,154129.0
0.4,2,2,18521,12684,5837,18521,0,5899,1002,5783,7.517029328287607,8.399870417364074,0.31224015981858433,0.49511986301369865,0.315155769126937,95346.0,155574.0
0.4,3,1,18298,9856,8442,18298,0,4944,834,4076,8.11038961038961,8.35911028527708,0.22275658541917148,0.348972602739726,0.4613618974751339,79936.0,152955.0
0.4,3,2,18398,12616,5782,18398,0,5838,1014,5764,7.574587824984147,8.433199260789216,0.31329492336123493,0.4934931506849315,0.3142732905750625,95561.0,155154.0
0.4,4,1,18401,9888,8513,18401,0,4944,884,4060,8.173543689320388,8.403238954404651,0.2206401825987718,0.3476027397260274,0.46263790011412426,80820.0,154628.0
0.4,4,2,17914,12526,5388,17914,0,5807,1023,5696,7.4913779338974935,8.346153846153847,0.31796360388522943,0.4876712328767123,0.3007703472144691,93837.0,149513.0
0.4,5,1,18304,9829,8475,18304,0,4928,904,3997,8.139790416115577,8.372377622377622,0.21836756993006992,0.34220890410958904,0.46301354895104896,80006.0,153248.0
0.4,5,2,18054,12486,5568,18054,0,5722,971,5793,7.4848630466122055,8.338761493297884,0.32087072116982385,0.49597602739726027,0.3084081090063144,93456.0,150548.0
0.4,6,1,18403,9779,8624,18403,0,4931,875,3970,8.243889968299417,8.474976905939249,0.21572569689724502,0.3398972602739726,0.4686192468619247,80617.0,155965.0
0.4,6,2,18241,12606,5635,18241,0,5784,977,5843,7.490480723465017,8.361767446960144,0.3203223507483142,0.5002568493150685,0.30891946713447727,94425.0,152527.0
0.4,7,1,18177,9818,8359,18177,0,4974,807,4031,8.136789570177225,8.37085327611817,0.22176376739836057,0.3451198630136986,0.45986686471915056,79887.0,152157.0
0.4,7,2,18281,12616,5665,18281,0,5786,993,5831,7.468769816106532,8.341666210819977,0.3189650456758383,0.4992294520547945,0.30988457961818283,94226.0,152494.0
0.4,8,1,18109,9682,8427,18109,0,4795,914,3970,8.341148523032432,8.578496880004417,0.2192280081727318,0.3398972602739726,0.4653487216301287,80759.0,155348.0
0.4,8,2,18527,12631,5896,18527,0,5865,986,5780,7.639141793998892,8.530684946294597,0.31197711448156745,0.4948630136986301,0.3182382468829276,96490.0,158048.0
0.4,9,1,18111,9649,8462,18111,0,4800,810,4039,8.069748160431132,8.291204240516812,0.22301363812047928,0.34580479452054796,0.4672298603058914,77865.0,150162.0
0.4,9,2,18230,12717,5513,18230,0,5866,1019,5832,7.443972635055437,8.295063082830499,0.3199122325836533,0.49931506849315066,0.30241360394953376,94665.0,151219.0
0.4,10,1,18221,9779,8442,18221,0,4884,862,4030,8.147765620206565,8.363920750782064,0.22117337138466606,0.3450342465753425,0.46331156358048403,79677.0,152399.0
0.4,10,2,18294,12667,5627,18294,0,5881,1025,5752,7.531617589010816,8.397507379468678,0.3144200284246201,0.49246575342465754,0.3075871870558653,95403.0,153624.0
0.4,11,1,18208,9793,8415,18208,0,4924,857,4003,8.18860410497294,8.426021528998243,0.21984841827768015,0.34272260273972605,0.4621594903339192,80191.0,153421.0
0.4,11,2,18483,12628,5855,18483,0,5791,1032,5799,7.555353183401964,8.434236866309583,0.3137477682194449,0.49648972602739727,0.316777579397284,95409.0,155890.0
0.4,12,1,18255,9753,8502,18255,0,4930,815,4005,8.067568953142622,8.29531635168447,0.21939194741166804,0.3428938356164384,0.4657354149548069,78683.0,151431.0
0.4,12,2,18209,12729,5480,18209,0,5867,1014,5845,7.456595176368921,8.304300071393268,0.32099511230710087,0.5004280821917808,0.3009500796309517,94915.0,151213.0
0.4,13,1,18378,9935,8443,18378,0,5006,855,4069,8.19949672873679,8.419033627162912,0.2214060289476548,0.3483732876712329,0.45940798781151376,81462.0,154725.0
0.4,13,2,18425,12726,5699,18425,0,5965,964,5793,7.523338048090523,8.400651289009497,0.3144097693351425,0.49597602739726027,0.30930800542740844,95742.0,154782.0
0.4,14,1,18503,10087,8416,18503,0,5054,861,4170,8.260434222266284,8.476247095065665,0.2253688591039291,0.3570205479452055,0.45484516024428473,83323.0,156836.0
0.4,14,2,18441,12586,5855,18441,0,5951,979,5650,7.581042428094708,8.479258174719375,0.30638251721707066,0.4837328767123288,0.31749905102760156,95415.0,156366.0
0.4,15,1,18219,9841,8378,18219,0,5010,877,3954,8.192256884462962,8.396728689829299,0.21702618145891653,0.338527397260274,0.45984960755255505,80620.0,152980.0
0.4,15,2,18312,12702,5610,18312,0,5872,1066,5764,7.522122500393639,8.376638269986893,0.3147662734818698,0.4934931506849315,0.3063564875491481,95546.0,153393.0
0.4,16,1,18208,9772,8436,18208,0,4930,853,3982,8.198014735980353,8.412071616871705,0.218695079086116,0.34092465753424656,0.4633128295254833,80111.0,153167.0
0.4,16,2,18414,12604,5810,18414,0,5751,984,5861,7.52499206601079,8.403443032475291,0.318290431193657,0.5017979452054795,0.31552079939176714,94845.0,154741.0
0.4,17,1,18269,9790,8479,18269,0,4883,890,4017,8.06762002042901,8.296075318846134,0.2198806721769117,0.34392123287671234,0.4641195467732224,78982.0,151561.0
0.4,17,2,18237,12641,5596,18237,0,5866,1006,5769,7.452574954513092,8.303120030706804,0.3163349235071558,0.4939212328767123,0.306848714152547,94208.0,151424.0
0.4,18,1,18334,9881,8453,18334,0,4938,861,4077,8.071855075397227,8.299007308825134,0.22237373186429585,0.3490582191780822,0.46105596160139634,79758.0,152154.0
0.4,18,2,18280,12579,5701,18280,0,5842,1038,5696,7.44590189999205,8.317231947483588,0.31159737417943106,0.4876712328767123,0.31187089715536104,93662.0,152039.0
0.4,19,1,18196,9835,8361,18196,0,4817,884,4134,8.06670055922725,8.296658606287096,0.2271927896240932,0.35393835616438357,0.45949659265772697,79336.0,150966.0
0.4,19,2,17855,12396,5459,17855,0,5742,1027,5627,7.490077444336883,8.33301596191543,0.3151498179781574,0.48176369863013696,0.3057406888826659,92847.0,148786.0
0.4,20,1,18285,9902,8383,18285,0,4939,833,4130,8.08695213088265,8.321028165162701,0.22586819797648347,0.3535958904109589,0.4584632212195789,80077.0,152150.0
0.4,20,2,18184,12545,5639,18184,0,5824,964,5757,7.499481865284974,8.361581610206775,0.3165970083589969,0.49289383561643835,0.31010778706555214,94081.0,152047.0
0.4,21,1,18388,9925,8463,18388,0,5008,853,4061,8.193350125944585,8.432891015879921,0.22085055470959322,0.34768835616438354,0.46024581248640417,81319.0,155064.0
0.4,21,2,18425,12659,5766,18425,0,5908,1013,5736,7.576506833083182,8.448032564450475,0.31131614654002715,0.4910958904109589,0.31294436906377204,95911.0,155655.0
0.4,22,1,18070,9687,8383,18070,0,4822,827,4038,8.075874883864973,8.26021029330382,0.22346430547869398,0.34571917808219177,0.463918096292197,78231.0,149262.0
0.4,22,2,18219,12762,5457,18219,0,5949,1035,5778,7.471634540040746,8.307810527471322,0.31714144574345465,0.4946917808219178,0.2995224765354849,95353.0,151360.0
0.4,23,1,18127,9738,8389,18127,0,4843,907,3988,8.07321831998357,8.29458818337287,0.22000330997958845,0.34143835616438356,0.4627903127930711,78617.0,150356.0
0.4,23,2,18208,12635,5573,18208,0,5851,996,5788,7.486505738029284,8.336939806678384,0.3178822495606327,0.49554794520547946,0.3060742530755712,94592.0,151799.0
0.4,24,1,18211,9755,8456,18211,0,4920,879,3956,8.137262942080984,8.358849047279117,0.21723134369337213,0.3386986301369863,0.46433474273790565,79379.0,152223.0
0.4,24,2,18342,12682,5660,18342,0,5851,1018,5813,7.497949850181359,8.363210118852907,0.31692290917021043,0.49768835616438356,0.30858139788463634,95089.0,153398.0
0.4,25,1,18273,9779,8494,18273,0,4888,844,4046,8.072604560793538,8.31921414108247,0.22141958080227658,0.3464041095890411,0.46483883325124503,78942.0,152017.0
0.4,25,2,18297,12731,5566,18297,0,5921,1012,5795,7.473097164401854,8.326665573591299,0.31671858774662515,0.4961472602739726,0.30420287478821667,95140.0,152353.0
0.4,26,1,18118,9680,8438,18118,0,4868,821,3989,8.170144628099173,8.379512087426868,0.22016778893917652,0.3415239726027397,0.4657246936747985,79087.0,151820.0
0.4,26,2,18317,12743,5574,18317,0,5874,1052,5813,7.52734834811269,8.36632636348747,0.31735546213899657,0.49768835616438356,0.3043074739313206,95921.0,153246.0
0.4,27,1,18179,9784,8395,18179,0,4896,831,4048,8.059689288634505,8.290885087188514,0.2226745145497552,0.34657534246575344,0.4617965784696628,78856.0,150720.0
0.4,27,2,18107,12571,5536,18107,0,5791,997,5779,7.478323124651976,8.325288562434418,0.3191583365549235,0.494777397260274,0.3057381123322472,94010.0,150746.0
0.4,28,1,18005,9636,8369,18005,0,4806,846,3984,8.118202573682026,8.321188558733684,0.22127186892529851,0.3410958904109589,0.46481532907525686,78227.0,149823.0
0.4,28,2,18339,12781,5558,18339,0,5948,1067,5766,7.469212111728347,8.309177163422214,0.3144119090462948,0.4936643835616438,0.3030699601941218,95464.0,152382.0
0.4,29,1,18129,9726,8403,18129,0,4804,898,4024,8.075879086983344,8.316564620221744,0.22196480776656186,0.3445205479452055,0.463511500910144,78546.0,150771.0
0.4,29,2,18129,12666,5463,18129,0,5905,999,5762,7.470235275540818,8.299685586629158,0.31783330575321306,0.49332191780821916,0.30134039384411715,94618.0,150465.0
0.4,30,1,18129,9800,8329,18129,0,4855,826,4117,8.210816326530612,8.418169783220256,0.22709471013293617,0.35248287671232875,0.45942964311324397,80466.0,152613.0
0.4,30,2,18237,12585,5652,18237,0,5854,976,5755,7.567580452920143,8.424302242693425,0.3155672533859736,0.492722602739726,0.30991939463727586,95238.0,153634.0
0.4,31,1,18029,9686,8343,18029,0,4771,843,4072,8.034276275036135,8.263741749403739,0.22585833934217095,0.34863013698630135,0.46275445116201674,77820.0,148987.0
0.4,31,2,17949,12472,5477,17949,0,5720,1054,5698,7.416533033996151,8.26274444258733,0.3174550114212491,0.48784246575342466,0.30514234776310656,92499.0,148308.0
0.4,32,1,18037,9738,8299,18037,0,4891,869,3975,8.171698500718833,8.38914453623108,0.22038032932305815,0.3403253424657534,0.46010977435271944,79576.0,151315.0
0.4,32,2,18267,12683,5584,18267,0,5840,1037,5804,7.5193566190964285,8.380303279137243,0.3177314282586084,0.4969178082191781,0.30568785241145235,95368.0,153083.0
0.4,33,1,18092,9678,8414,18092,0,4733,851,4094,8.079045257284562,8.291620605792616,0.22628786203847004,0.350513698630137,0.46506743311961085,78189.0,150012.0
0.4,33,2,18238,12544,5694,18238,0,5788,974,5782,7.431042729591836,8.300032898344117,0.3170303761377344,0.49503424657534245,0.31220528566728806,93215.0,151376.0
0.4,34,1,18357,9995,8362,18357,0,4927,916,4150,8.270335167583792,8.497140055564635,0.2260717982241107,0.3553082191780822,0.4555210546385575,82662.0,155982.0
0.4,34,2,18384,12537,5847,18384,0,5919,939,5678,7.594001754805775,8.487543516100958,0.30885552654482157,0.48613013698630136,0.31804830287206265,95206.0,156035.0
0.4,35,1,18312,9825,8487,18312,0,4888,888,4049,8.162849872773537,8.372924858016601,0.22111183923110528,0.3466609589041096,0.46346657929226737,80200.0,153325.0
0.4,35,2,18223,12595,5628,18223,0,5852,974,5769,7.499801508535133,8.37238654447676,0.31657795094111835,0.4939212328767123,0.30884047632113265,94460.0,152570.0
0.4,36,1,18218,9777,8441,18218,0,4832,898,4047,8.0630050117623,8.312548029421452,0.2221429355582391,0.34648972602739725,0.46333296739488417,78832.0,151438.0
0.4,36,2,18455,12718,5737,18455,0,5987,1014,5717,7.467998112910835,8.334814413438092,0.30978054727716064,0.48946917808219176,0.31086426442698456,94978.0,153819.0
0.4,37,1,18253,9895,8358,18253,0,5048,829,4018,8.119252147549266,8.329096586862434,0.2201281981044212,0.3440068493150685,0.45789733194543364,80340.0,152031.0
0.4,37,2,18205,12761,5444,18205,0,5920,1022,5812,7.4722200454509835,8.322109310628948,0.3192529524855809,0.4976027397260274,0.29903872562482836,95353.0,151504.0
0.4,38,1,18454,9936,8518,18454,0,4983,900,4052,8.247081320450885,8.419096130920126,0.21957299230519128,0.34691780821917806,0.4615801452259673,81943.0,155366.0
0.4,38,2,18277,12495,5782,18277,0,5769,1048,5677,7.594557823129252,8.474257263227006,0.3106089620834929,0.4860445205479452,0.3163538873994638,94894.0,154884.0
0.4,39,1,18446,9900,8546,18446,0,4982,896,4020,8.133333333333333,8.336658354114713,0.21793342730131193,0.3441780821917808,0.4632982760490079,80520.0,153778.0
0.4,39,2,18247,12528,5719,18247,0,5783,974,5768,7.443486590038314,8.336274456074971,0.3161067572751685,0.49383561643835616,0.31342138433715133,93252.0,152112.0
0.4,40,1,18365,10048,8317,18365,0,5045,924,4077,8.256369426751592,8.474979580724204,0.2219983664579363,0.3490582191780822,0.45287231146202017,82960.0,155643.0
0.4,40,2,18333,12386,5947,18333,0,5706,1019,5659,7.599224931374132,8.500518191239841,0.30867833960617463,0.48450342465753427,0.32438771614029344,94124.0,155840.0
0.4,41,1,18341,9946,8395,18341,0,4935,840,4171,8.111803740197065,8.317539937844174,0.22741399051305816,0.35710616438356163,0.457717681696745,80680.0,152552.0
0.4,41,2,18224,12552,5672,18224,0,5874,1023,5654,7.457377310388782,8.336534240561896,0.3102502194907814,0.4840753424657534,0.3112379280070237,93605.0,151925.0
0.4,42,1,18291,9811,8480,18291,0,4996,829,3979,8.245438793191315,8.46350664261112,0.2175386802252474,0.3406678082191781,0.4636159860040457,80896.0,154806.0
0.4,42,2,18451,12697,5754,18451,0,5809,1011,5870,7.561234937386784,8.426697739959893,0.3181399382147309,0.502568493150685,0.31185301609668853,96005.0,155481.0
0.4,43,1,18461,9950,8511,18461,0,5057,825,4061,8.14572864321608,8.37581929472943,0.21997724933643897,0.34768835616438354,0.46102594659010887,81050.0,154626.0
0.4,43,2,18141,12507,5634,18141,0,5716,1050,5735,7.49404333573199,8.36706907006229,0.31613472245190455,0.4910102739726027,0.3105672234165702,93728.0,151787.0
0.4,44,1,18214,9802,8412,18214,0,4953,847,3999,8.133646194654153,8.359723289777094,0.2195563851981992,0.3423801369863014,0.4618425387064895,79726.0,152264.0
0.4,44,2,18308,12738,5570,18308,0,5908,997,5832,7.4540744229863405,8.31292331221324,0.3185492680795281,0.49931506849315066,0.30423858422547523,94950.0,152193.0
0.4,45,1,18161,9772,8389,18161,0,4920,881,3971,8.210397052803929,8.437971477341556,0.21865536038764385,0.33998287671232874,0.46192390286878476,80232.0,153242.0
0.4,45,2,18368,12654,5714,18368,0,5822,1014,5818,7.500158052789632,8.37102569686411,0.3167465156794425,0.49811643835616437,0.3110844947735192,94907.0,153759.0
0.4,46,1,18426,10056,8370,18426,0,5032,891,4127,8.170445505171042,8.392380332139368,0.22397698903723,0.3533390410958904,0.4542494301530446,82162.0,154638.0
0.4,46,2,18221,12575,5646,18221,0,5920,959,5691,7.524135188866799,8.403490478019867,0.3123319247022666,0.4872431506849315,0.30986224685802094,94616.0,153120.0
0.4,47,1,18174,9953,8221,18174,0,4967,831,4154,8.130111524163569,8.357268625508969,0.22856828436227578,0.35565068493150687,0.45234951028942444,80919.0,151885.0
0.4,47,2,18313,12663,5650,18313,0,5961,978,5722,7.486693516544263,8.357505597116802,0.3124556326107137,0.4898972602739726,0.3085239993447278,94804.0,153051.0
0.4,48,1,18327,9877,8450,18327,0,4958,887,4027,8.168067226890756,8.419162983576145,0.21973045233808042,0.34477739726027395,0.46106836907295246,80676.0,154298.0
0.4,48,2,18222,12558,5664,18222,0,5801,1008,5745,7.55685618729097,8.420425858851937,0.3152782351004281,0.4918664383561644,0.31083305893974317,94899.0,153437.0
0.4,49,1,18179,9798,8381,18179,0,4933,785,4080,8.050826699326393,8.24962869244733,0.22443478739204575,0.3493150684931507,0.4610264591011607,78882.0,149970.0
0.4,49,2,18200,12575,5625,18200,0,5771,1004,5800,7.387196819085487,8.247252747252746,0.31868131868131866,0.4965753424657534,0.3090659340659341,92894.0,150100.0
0.4,50,1,18236,9852,8384,18236,0,4888,812,4148,8.109622411693056,8.333516121956569,0.22746216275499012,0.35513698630136986,0.45974994516341305,79896.0,151970.0
0.4,50,2,18192,12593,5599,18192,0,5878,996,5714,7.5047248471372985,8.361862357080035,0.31409410729991205,0.4892123287671233,0.3077726473175022,94507.0,152119.0
0.4,51,1,18069,9681,8388,18069,0,4831,821,4025,8.020555727714079,8.284465105982623,0.22275720847860978,0.3446061643835616,0.4642204881288394,77647.0,149692.0
0.4,51,2,18341,12669,5672,18341,0,5855,1039,5774,7.492540847738574,8.337767842538575,0.314813805136034,0.49434931506849317,0.30925249441142794,94923.0,152923.0
0.4,52,1,18034,9770,8264,18034,0,4886,867,4017,8.159467758444217,8.356049683930355,0.22274592436508817,0.34392123287671234,0.4582455362093823,79718.0,150693.0
0.4,52,2,18247,12695,5552,18247,0,5893,997,5805,7.4317447814100035,8.298624431413383,0.3181344878610182,0.4970034246575342,0.3042691949361539,94346.0,151425.0
0.4,53,1,18341,9817,8524,18341,0,4927,861,4029,8.13659977589895,8.352325391200043,0.2196717736219399,0.3449486301369863,0.4647511040837468,79877.0,153190.0
0.4,53,2,18109,12551,5558,18109,0,5761,964,5826,7.5160544976495895,8.383069192114418,0.3217184825225026,0.4988013698630137,0.3069192114418245,94334.0,151809.0
0.4,54,1,18205,9828,8377,18205,0,4985,835,4004,8.204110704110704,8.416863499038726,0.2199395770392749,0.3428082191780822,0.4601483109035979,80630.0,153229.0
0.4,54,2,18396,12763,5633,18396,0,5943,1051,5767,7.4912638094491895,8.367960426179604,0.3134920634920635,0.49375,0.30620787127636445,95611.0,153937.0
0.4,55,1,18274,9867,8407,18274,0,4968,833,4066,8.151413803587717,8.358268578307978,0.22250191528948232,0.3481164383561644,0.4600525336543723,80430.0,152739.0
0.4,55,2,18293,12645,5648,18293,0,5871,965,5809,7.451403716884144,8.33422620674575,0.31755316241185155,0.4973458904109589,0.3087519816323184,94223.0,152458.0
0.4,56,1,18243,9769,8474,18243,0,4922,851,3993,8.151397277101033,8.342926053828865,0.218878473935208,0.34186643835616437,0.4645069341665296,79631.0,152200.0
0.4,56,2,18188,12738,5450,18188,0,5903,980,5852,7.495917726487675,8.34660215526721,0.3217506047943699,0.501027397260274,0.29964811963932264,95483.0,151808.0
0.4,57,1,18090,9861,8229,18090,0,4918,859,4082,8.179190751445086,8.393366500829188,0.22564953012714206,0.34948630136986303,0.4548922056384743,80655.0,151836.0
0.4,57,2,18176,12554,5622,18176,0,5814,966,5769,7.525888163135256,8.395851672535212,0.31739656690140844,0.4939212328767123,0.30930897887323944,94480.0,152603.0
0.4,58,1,18188,9826,8362,18188,0,4955,885,3985,8.16659881945858,8.363316472399385,0.21910050582801846,0.3411815068493151,0.45975368374752584,80245.0,152112.0
0.4,58,2,18140,12595,5545,18140,0,5784,979,5831,7.496863834855101,8.343495038588754,0.3214443219404631,0.4992294520547945,0.30567805953693494,94423.0,151351.0
0.4,59,1,17969,9623,8346,17969,0,4786,837,4000,8.052166683986282,8.278090043964605,0.22260559853080306,0.3424657534246575,0.46446658133452057,77486.0,148749.0
0.4,59,2,18277,12898,5379,18277,0,6060,956,5882,7.447588773453249,8.269081359085188,0.3218252448432456,0.5035958904109589,0.29430431690102316,96059.0,151134.0
0.4,60,1,18345,9933,8412,18345,0,4927,840,4160,8.100473170240612,8.311583537748705,0.22676478604524394,0.3561643835616438,0.4585445625511038,80462.0,152476.0
0.4,60,2,18207,12566,5641,18207,0,5898,983,5680,7.493156135604011,8.358158949854452,0.3119679244246718,0.4863013698630137,0.30982589114077,94159.0,152177.0
0.4,61,1,18370,9905,8465,18370,0,4974,837,4094,8.114184755174154,8.326837234621665,0.22286336418072944,0.350513698630137,0.4608056614044638,80371.0,152964.0
0.4,61,2,18434,12603,5831,18434,0,5863,986,5752,7.444417995715306,8.34376695237062,0.3120321145709016,0.49246575342465754,0.31631767386351306,93822.0,153809.0
0.4,62,1,18210,9726,8484,18210,0,4822,870,4032,8.100143944067447,8.371059857221306,0.2214168039538715,0.3452054794520548,0.4658978583196046,78782.0,152437.0
0.4,62,2,18129,12636,5493,18129,0,5862,1005,5767,7.555951250395695,8.382315626896133,0.3181091069557063,0.49375,0.3029952010590766,95477.0,151963.0
0.4,63,1,18029,9767,8262,18029,0,4875,788,4101,8.080986997030818,8.324199900160853,0.2274668589494703,0.3511130136986301,0.4582616895002496,78927.0,150077.0
0.4,63,2,18295,12626,5669,18295,0,5837,1031,5754,7.4870901314747345,8.351462148127904,0.3145121617928396,0.4926369863013699,0.30986608362940693,94532.0,152790.0
0.4,64,1,18388,9902,8486,18388,0,4885,831,4186,8.106948091294688,8.343593648031325,0.22764846639112465,0.3583904109589041,0.46149662823580595,80275.0,153422.0
0.4,64,2,18263,12516,5747,18263,0,5856,1038,5622,7.518616171300735,8.396758473416197,0.3078355144280786,0.48133561643835615,0.314679954005366,94103.0,153350.0
0.4,65,1,18295,9809,8486,18295,0,4899,836,4071,8.140687124069732,8.362284777261547,0.22251981415687347,0.3485445205479452,0.46384257993987427,79852.0,152988.0
0.4,65,2,18514,12746,5768,18514,0,5976,1030,5737,7.540091008943983,8.41249864967052,0.3098736091606352,0.49118150684931505,0.3115480177163228,96106.0,155749.0
0.4,66,1,18173,9584,8589,18173,0,4787,804,3992,8.216506677796326,8.45479557585429,0.21966653827106147,0.34178082191780823,0.4726242227480328,78747.0,153649.0
0.4,66,2,18438,12741,5697,18438,0,5861,1046,5833,7.565026293069618,8.424774921358065,0.3163575225078642,0.49940068493150686,0.30898145135047184,96386.0,155336.0
0.4,67,1,18112,9739,8373,18112,0,4841,841,4056,8.034397782113153,8.26717093639576,0.22393992932862192,0.34726027397260273,0.46229019434628976,78247.0,149735.0
0.4,67,2,18422,12842,5580,18422,0,6047,986,5803,7.447983180190001,8.296439040277928,0.3150037998045815,0.49683219178082194,0.3028987080664423,95647.0,152837.0
0.4,68,1,18058,9701,8357,18058,0,4924,855,3917,8.092258530048449,8.312548454978403,0.21691217189057482,0.3353595890410959,0.4627865765865544,78503.0,150108.0
