h1,h2,tau1,tau2,balk_high,mean,std,n,se,ci95,metric
10,14,5,12,0.7,0.841345890410959,0.003657876944949676,50,0.0005173019185039695,0.00101391176026778,average_utilization
10,14,9,5,0.3,0.8398732876712329,0.003678723974371862,50,0.0005202501336783741,0.0010196902620096132,average_utilization
10,14,9,5,0.5,0.8405770547945205,0.003447315058031758,50,0.00048752397088415054,0.0009555469829329351,average_utilization
10,14,9,5,0.7,0.8409811643835617,0.003513388279406651,50,0.0004968681354619559,0.0009738615455054336,average_utilization
10,14,9,9,0.3,0.8402140410958904,0.003341493099822159,50,0.00047255848603446114,0.0009262146326275438,average_utilization
10,14,9,9,0.5,0.8406729452054794,0.0033735355622024734,50,0.0004770899745214682,0.0009350963500620776,average_utilization
10,14,9,9,0.7,0.8408527397260274,0.003178879812761523,50,0.00044956149443613907,0.0008811405290948326,average_utilization
10,14,12,12,0.3,0.8404880136986301,0.003681456056108502,50,0.0005206365083829209,0.001020447556430525,average_utilization
10,14,12,12,0.5,0.8410753424657534,0.0034962276158878986,50,0.0004944412511532018,0.0009691048522602756,average_utilization
10,14,12,12,0.7,0.8410924657534247,0.0029440187192315294,50,0.0004163471200617498,0.0008160403553210295,average_utilization
14,2,5,9,0.3,0.9998972602739726,0.00013729173385913172,50,1.9415983202530154e-05,3.80553270769591e-05,average_utilization
14,2,5,9,0.5,1.0,0.0,50,0.0,0.0,average_utilization
14,2,5,9,0.7,1.0,0.0,50,0.0,0.0,average_utilization
14,2,5,12,0.3,0.9998972602739726,0.00013729173385913172,50,1.9415983202530154e-05,3.80553270769591e-05,average_utilization
14,2,5,12,0.5,1.0,0.0,50,0.0,0.0,average_utilization
14,2,5,12,0.7,1.0,0.0,50,0.0,0.0,average_utilization
14,2,9,5,0.3,0.8672671232876712,0.00993789800912157,50,0.0014054310145980304,0.0027546447886121397,average_utilization
14,2,9,5,0.5,0.8667602739726027,0.010347843298688054,50,0.0014634060334316192,0.0028682758255259735,average_utilization
14,2,9,5,0.7,0.8676900684931507,0.009802636054443257,50,0.0013863020855201138,0.002717152087619423,average_utilization
14,2,9,9,0.3,0.8672671232876712,0.00993789800912157,50,0.0014054310145980304,0.0027546447886121397,average_utilization
14,2,9,9,0.5,0.8667602739726027,0.010347843298688054,50,0.0014634060334316192,0.0028682758255259735,average_utilization
14,2,9,9,0.7,0.8676900684931507,0.009802636054443257,50,0.0013863020855201138,0.002717152087619423,average_utilization
14,2,12,12,0.3,0.8670102739726028,0.01013450262454493,50,0.0014332351059537167,0.0028091408076692847,average_utilization
14,2,12,12,0.5,0.8670102739726028,0.01013450262454493,50,0.0014332351059537167,0.0028091408076692847,average_utilization
14,2,12,12,0.7,0.8670102739726028,0.01013450262454493,50,0.0014332351059537167,0.0028091408076692847,average_utilization
14,5,5,9,0.3,0.9977380136986301,0.0012922115782711032,50,0.00018274631394465363,0.0003581827753315211,average_utilization
14,5,5,9,0.5,1.0,0.0,50,0.0,0.0,average_utilization
14,5,5,9,0.7,1.0,0.0,50,0.0,0.0,average_utilization
14,5,5,12,0.3,0.9977380136986301,0.0012922115782711032,50,0.00018274631394465363,0.0003581827753315211,average_utilization
14,5,5,12,0.5,1.0,0.0,50,0.0,0.0,average_utilization
14,5,5,12,0.7,1.0,0.0,50,0.0,0.0,average_utilization
14,5,9,5,0.3,0.8401095890410959,0.003430952419864496,50,0.00048520994440291596,0.0009510114910297152,average_utilization
14,5,9,5,0.5,0.8406832191780822,0.002869952940617276,50,0.00040587263719934976,0.0007955103689107255,average_utilization
14,5,9,5,0.7,0.8414109589041097,0.0032730197244062193,50,0.0004628748884169925,0.0009072347812973052,average_utilization
14,5,9,9,0.3,0.8401095890410959,0.003430952419864496,50,0.00048520994440291596,0.0009510114910297152,average_utilization
14,5,9,9,0.5,0.8406832191780822,0.002869952940617276,50,0.00040587263719934976,0.0007955103689107255,average_utilization
14,5,9,9,0.7,0.8414109589041097,0.0032730197244062193,50,0.0004628748884169925,0.0009072347812973052,average_utilization
14,5,12,12,0.3,0.840431506849315,0.0032863441286414418,50,0.0004647592437349918,0.0009109281177205839,average_utilization
14,5,12,12,0.5,0.840431506849315,0.0032863441286414418,50,0.0004647592437349918,0.0009109281177205839,average_utilization
14,5,12,12,0.7,0.840431506849315,0.0032863441286414418,50,0.0004647592437349918,0.0009109281177205839,average_utilization
14,7,5,9,0.3,0.8708082191780823,0.004046862223608684,50,0.0005723127441682742,0.0011217329785698173,average_utilization
14,7,5,9,0.5,0.9261369863013698,0.0028012833096561795,50,0.00039616128485651594,0.0007764761183187712,average_utilization
14,7,5,9,0.7,0.9669160958904109,0.0018302368933962277,50,0.0002588345836996546,0.0005073157840513229,average_utilization
14,7,5,12,0.3,0.8708082191780823,0.004046862223608684,50,0.0005723127441682742,0.0011217329785698173,average_utilization
14,7,5,12,0.5,0.9261369863013698,0.0028012833096561795,50,0.00039616128485651594,0.0007764761183187712,average_utilization
14,7,5,12,0.7,0.9669160958904109,0.0018302368933962277,50,0.0002588345836996546,0.0005073157840513229,average_utilization
14,7,9,5,0.3,0.8400958904109589,0.003604136411028899,50,0.0005097018593119761,0.0009990156442514731,average_utilization
14,7,9,5,0.5,0.8412123287671233,0.0031886249442664412,50,0.00045093966415027555,0.00088384174173454,average_utilization
14,7,9,5,0.7,0.8410308219178083,0.002892893589237778,50,0.0004091169348402247,0.0008018691922868404,average_utilization
14,7,9,9,0.3,0.8405,0.0035759059675026634,50,0.0005057094717013151,0.0009911905645345776,average_utilization
14,7,9,9,0.5,0.84025,0.003754061210814515,50,0.000530904427831265,0.0010405726785492793,average_utilization
14,7,9,9,0.7,0.8405239726027398,0.002799274657300678,50,0.0003958772185161916,0.0007759193482917355,average_utilization
14,7,12,12,0.3,0.8401010273972602,0.00288171942415454,50,0.0004075366692593336,0.0007987718717482939,average_utilization
14,7,12,12,0.5,0.8401010273972602,0.00288171942415454,50,0.0004075366692593336,0.0007987718717482939,average_utilization
14,7,12,12,0.7,0.8401010273972602,0.00288171942415454,50,0.0004075366692593336,0.0007987718717482939,average_utilization
14,10,5,9,0.3,0.8406643835616439,0.0032324800715490504,50,0.00045714171572854196,0.0008959977628279422,average_utilization
14,10,5,9,0.5,0.84023801369863,0.0034562895624489,50,0.0004887931574703804,0.0009580345886419456,average_utilization
14,10,5,9,0.7,0.8412945205479453,0.0036925809155086554,50,0.00052220980108724,0.0010235312101309903,average_utilization
14,10,5,12,0.3,0.8406643835616439,0.0032324800715490504,50,0.00045714171572854196,0.0008959977628279422,average_utilization
14,10,5,12,0.5,0.84023801369863,0.0034562895624489,50,0.0004887931574703804,0.0009580345886419456,average_utilization
14,10,5,12,0.7,0.8412945205479453,0.0036925809155086554,50,0.00052220980108724,0.0010235312101309903,average_utilization
14,10,9,5,0.3,0.8405582191780822,0.003074661537132907,50,0.0004348228045520264,0.0008522526969219718,average_utilization
14,10,9,5,0.5,0.8403356164383561,0.0027204733093532238,50,0.00038473302501613457,0.0007540767290316237,average_utilization
14,10,9,5,0.7,0.8408065068493151,0.003121779765901228,50,0.00044148632836794226,0.0008653132036011668,average_utilization
14,10,9,9,0.3,0.8406678082191781,0.003329507079999486,50,0.00047086340685525144,0.0009228922774362928,average_utilization
14,10,9,9,0.5,0.8400650684931508,0.0033242442908023888,50,0.0004701191360694069,0.0009214335066960375,average_utilization
14,10,9,9,0.7,0.8402654109589041,0.0033474867741193504,50,0.00047340611958241466,0.0009278759943815327,average_utilization
14,10,12,12,0.3,0.8402722602739726,0.0035161241710550697,50,0.0004972550489693936,0.0009746198959800115,average_utilization
14,10,12,12,0.5,0.8414982876712328,0.0033347709841409752,50,0.00047160783531804404,0.0009243513572233662,average_utilization
14,10,12,12,0.7,0.8403407534246575,0.004015680864586768,50,0.0005679030340860723,0.0011130899468087018,average_utilization
14,14,5,9,0.3,0.8406198630136985,0.0036708313728599073,50,0.0005191339512683129,0.0010175025444858932,average_utilization
14,14,5,9,0.5,0.839332191780822,0.0033957491797701805,50,0.00048023145444483025,0.0009412536507118673,average_utilization
14,14,5,9,0.7,0.8405753424657534,0.003292132855224426,50,0.0004655778932992444,0.0009125326708665191,average_utilization
14,14,5,12,0.3,0.840263698630137,0.003245600334985959,50,0.00045899720117798036,0.0008996345143088415,average_utilization
14,14,5,12,0.5,0.8411061643835616,0.0032031767778326744,50,0.0004529976041889518,0.0008878753042103455,average_utilization
14,14,5,12,0.7,0.839736301369863,0.003851696656242915,50,0.0005447121649405831,0.001067635843283543,average_utilization
14,14,9,5,0.3,0.8406044520547945,0.003170324711265286,50,0.00044835162037979337,0.000878769175944395,average_utilization
14,14,9,5,0.5,0.8413921232876713,0.0035459210449959137,50,0.0005014689632937398,0.00098287916805573,average_utilization
14,14,9,5,0.7,0.8410308219178083,0.0037048810672735415,50,0.0005239493052317549,0.0010269406382542397,average_utilization
14,14,9,9,0.3,0.8399674657534247,0.004067941765931912,50,0.0005752938416324868,0.0011275759295996742,average_utilization
14,14,9,9,0.5,0.8412208904109589,0.003662265400025744,50,0.0005179225397726135,0.0010151281779543224,average_utilization
14,14,9,9,0.7,0.841154109589041,0.003782517090185801,50,0.0005349286968848775,0.00104846024589436,average_utilization
14,14,12,12,0.3,0.8411506849315069,0.003402516137918465,50,0.0004811884468437617,0.000943129355813773,average_utilization
14,14,12,12,0.5,0.8400171232876713,0.003233916247414026,50,0.00045734482166716214,0.0008963958504676377,average_utilization
14,14,12,12,0.7,0.8409058219178083,0.0037608155090599546,50,0.0005318596298495664,0.00104244487450515,average_utilization
2,2,5,9,0.3,0.32002332217605944,0.0014743448315458802,50,0.000208503845638686,0.00040866753745182456,overall_percent_serviced
2,2,5,9,0.5,0.32002332217605944,0.0014743448315458802,50,0.000208503845638686,0.00040866753745182456,overall_percent_serviced
2,2,5,9,0.7,0.32002332217605944,0.0014743448315458802,50,0.000208503845638686,0.00040866753745182456,overall_percent_serviced
2,2,5,12,0.3,0.32002332217605944,0.0014743448315458802,50,0.000208503845638686,0.00040866753745182456,overall_percent_serviced
2,2,5,12,0.5,0.32002332217605944,0.0014743448315458802,50,0.000208503845638686,0.00040866753745182456,overall_percent_serviced
2,2,5,12,0.7,0.32002332217605944,0.0014743448315458802,50,0.000208503845638686,0.00040866753745182456,overall_percent_serviced
2,2,9,5,0.3,0.32002332217605944,0.0014743448315458802,50,0.000208503845638686,0.00040866753745182456,overall_percent_serviced
2,2,9,5,0.5,0.32002332217605944,0.0014743448315458802,50,0.000208503845638686,0.00040866753745182456,overall_percent_serviced
2,2,9,5,0.7,0.32002332217605944,0.0014743448315458802,50,0.000208503845638686,0.00040866753745182456,overall_percent_serviced
2,2,9,9,0.3,0.32002332217605944,0.0014743448315458802,50,0.000208503845638686,0.00040866753745182456,overall_percent_serviced
2,2,9,9,0.5,0.32002332217605944,0.0014743448315458802,50,0.000208503845638686,0.00040866753745182456,overall_percent_serviced
2,2,9,9,0.7,0.32002332217605944,0.0014743448315458802,50,0.000208503845638686,0.00040866753745182456,overall_percent_serviced
2,2,12,12,0.3,0.32002332217605944,0.0014743448315458802,50,0.000208503845638686,0.00040866753745182456,overall_percent_serviced
2,2,12,12,0.5,0.32002332217605944,0.0014743448315458802,50,0.000208503845638686,0.00040866753745182456,overall_percent_serviced
2,2,12,12,0.7,0.32002332217605944,0.0014743448315458802,50,0.000208503845638686,0.00040866753745182456,overall_percent_serviced
2,5,5,9,0.3,0.3201747171541543,0.00175768609994618,50,0.0002485743520938559,0.0004872057301039576,overall_percent_serviced
2,5,5,9,0.5,0.3201747171541543,0.00175768609994618,50,0.0002485743520938559,0.0004872057301039576,overall_percent_serviced
2,5,5,9,0.7,0.3201747171541543,0.00175768609994618,50,0.0002485743520938559,0.0004872057301039576,overall_percent_serviced
2,5,5,12,0.3,0.3201747171541543,0.00175768609994618,50,0.0002485743520938559,0.0004872057301039576,overall_percent_serviced
2,5,5,12,0.5,0.3201747171541543,0.00175768609994618,50,0.0002485743520938559,0.0004872057301039576,overall_percent_serviced
2,5,5,12,0.7,0.3201747171541543,0.00175768609994618,50,0.0002485743520938559,0.0004872057301039576,overall_percent_serviced
2,5,9,5,0.3,0.3201747171541543,0.00175768609994618,50,0.0002485743520938559,0.0004872057301039576,overall_percent_serviced
2,5,9,5,0.5,0.3201747171541543,0.00175768609994618,50,0.0002485743520938559,0.0004872057301039576,overall_percent_serviced
2,5,9,5,0.7,0.3201747171541543,0.00175768609994618,50,0.0002485743520938559,0.0004872057301039576,overall_percent_serviced
2,5,9,9,0.3,0.3201747171541543,0.00175768609994618,50,0.0002485743520938559,0.0004872057301039576,overall_percent_serviced
2,5,9,9,0.5,0.3201747171541543,0.00175768609994618,50,0.0002485743520938559,0.0004872057301039576,overall_percent_serviced
2,5,9,9,0.7,0.3201747171541543,0.00175768609994618,50,0.0002485743520938559,0.0004872057301039576,overall_percent_serviced
2,5,12,12,0.3,0.3201747171541543,0.00175768609994618,50,0.0002485743520938559,0.0004872057301039576,overall_percent_serviced
2,5,12,12,0.5,0.3201747171541543,0.00175768609994618,50,0.0002485743520938559,0.0004872057301039576,overall_percent_serviced
2,5,12,12,0.7,0.3201747171541543,0.00175768609994618,50,0.0002485743520938559,0.0004872057301039576,overall_percent_serviced
2,7,5,9,0.3,0.31975402383294244,0.0014988109885166873,50,0.00021196388273941243,0.00041544921016924835,overall_percent_serviced
2,7,5,9,0.5,0.31975402383294244,0.0014988109885166873,50,0.00021196388273941243,0.00041544921016924835,overall_percent_serviced
2,7,5,9,0.7,0.31975402383294244,0.0014988109885166873,50,0.00021196388273941243,0.00041544921016924835,overall_percent_serviced
2,7,5,12,0.3,0.31975402383294244,0.0014988109885166873,50,0.00021196388273941243,0.00041544921016924835,overall_percent_serviced
2,7,5,12,0.5,0.31975402383294244,0.0014988109885166873,50,0.00021196388273941243,0.00041544921016924835,overall_percent_serviced
2,7,5,12,0.7,0.31975402383294244,0.0014988109885166873,50,0.00021196388273941243,0.00041544921016924835,overall_percent_serviced
2,7,9,5,0.3,0.3195056715797251,0.001365508261038272,50,0.0001931120302292825,0.00037849957924939365,overall_percent_serviced
2,7,9,5,0.5,0.31992015409090824,0.0018037674947245265,50,0.00025509124544071657,0.0004999788410638044,overall_percent_serviced
2,7,9,5,0.7,0.3198330434787756,0.0017389462209131124,50,0.00024592413298527634,0.00048201130065114164,overall_percent_serviced
2,7,9,9,0.3,0.31975402383294244,0.0014988109885166873,50,0.00021196388273941243,0.00041544921016924835,overall_percent_serviced
2,7,9,9,0.5,0.31975402383294244,0.0014988109885166873,50,0.00021196388273941243,0.00041544921016924835,overall_percent_serviced
2,7,9,9,0.7,0.31975402383294244,0.0014988109885166873,50,0.00021196388273941243,0.00041544921016924835,overall_percent_serviced
2,7,12,12,0.3,0.31975402383294244,0.0014988109885166873,50,0.00021196388273941243,0.00041544921016924835,overall_percent_serviced
2,7,12,12,0.5,0.31975402383294244,0.0014988109885166873,50,0.00021196388273941243,0.00041544921016924835,overall_percent_serviced
2,7,12,12,0.7,0.31975402383294244,0.0014988109885166873,50,0.00021196388273941243,0.00041544921016924835,overall_percent_serviced
2,10,5,9,0.3,0.2789014972478772,0.004086873354771167,50,0.0005779711726018613,0.001132823498299648,overall_percent_serviced
2,10,5,9,0.5,0.2789014972478772,0.004086873354771167,50,0.0005779711726018613,0.001132823498299648,overall_percent_serviced
2,10,5,9,0.7,0.2789014972478772,0.004086873354771167,50,0.0005779711726018613,0.001132823498299648,overall_percent_serviced
2,10,5,12,0.3,0.2789014972478772,0.004086873354771167,50,0.0005779711726018613,0.001132823498299648,overall_percent_serviced
2,10,5,12,0.5,0.2789014972478772,0.004086873354771167,50,0.0005779711726018613,0.001132823498299648,overall_percent_serviced
2,10,5,12,0.7,0.2789014972478772,0.004086873354771167,50,0.0005779711726018613,0.001132823498299648,overall_percent_serviced
2,10,9,5,0.3,0.31994157312880034,0.0016049919089483934,50,0.00022698013251339015,0.0004448810597262447,overall_percent_serviced
2,10,9,5,0.5,0.31992015409090824,0.0018037674947245265,50,0.00025509124544071657,0.0004999788410638044,overall_percent_serviced
2,10,9,5,0.7,0.3198330434787756,0.0017389462209131124,50,0.00024592413298527634,0.00048201130065114164,overall_percent_serviced
2,10,9,9,0.3,0.2789014972478772,0.004086873354771167,50,0.0005779711726018613,0.001132823498299648,overall_percent_serviced
2,10,9,9,0.5,0.2789014972478772,0.004086873354771167,50,0.0005779711726018613,0.001132823498299648,overall_percent_serviced
2,10,9,9,0.7,0.2789014972478772,0.004086873354771167,50,0.0005779711726018613,0.001132823498299648,overall_percent_serviced
2,10,12,12,0.3,0.2789014972478772,0.004086873354771167,50,0.0005779711726018613,0.001132823498299648,overall_percent_serviced
2,10,12,12,0.5,0.2789014972478772,0.004086873354771167,50,0.0005779711726018613,0.001132823498299648,overall_percent_serviced
2,10,12,12,0.7,0.2789014972478772,0.004086873354771167,50,0.0005779711726018613,0.001132823498299648,overall_percent_serviced
2,14,5,9,0.3,0.2790172124368746,0.004097887565874809,50,0.0005795288172740225,0.001135876481857084,overall_percent_serviced
2,14,5,9,0.5,0.279016857339359,0.004097482707411567,50,0.0005794715616410667,0.0011357642608164906,overall_percent_serviced
2,14,5,9,0.7,0.27893306231220455,0.0041128965390305125,50,0.0005816514066134314,0.0011400367569623256,overall_percent_serviced
2,14,5,12,0.3,0.27870572323783854,0.0041108716628662,50,0.0005813650458800617,0.001139475489924921,overall_percent_serviced
2,14,5,12,0.5,0.27870572323783854,0.0041108716628662,50,0.0005813650458800617,0.001139475489924921,overall_percent_serviced
2,14,5,12,0.7,0.27870572323783854,0.0041108716628662,50,0.0005813650458800617,0.001139475489924921,overall_percent_serviced
2,14,9,5,0.3,0.31994157312880034,0.0016049919089483934,50,0.00022698013251339015,0.0004448810597262447,overall_percent_serviced
2,14,9,5,0.5,0.31992015409090824,0.0018037674947245265,50,0.00025509124544071657,0.0004999788410638044,overall_percent_serviced
2,14,9,5,0.7,0.3198330434787756,0.0017389462209131124,50,0.00024592413298527634,0.00048201130065114164,overall_percent_serviced
2,14,9,9,0.3,0.2790172124368746,0.004097887565874809,50,0.0005795288172740225,0.001135876481857084,overall_percent_serviced
2,14,9,9,0.5,0.279016857339359,0.004097482707411567,50,0.0005794715616410667,0.0011357642608164906,overall_percent_serviced
2,14,9,9,0.7,0.27893306231220455,0.0041128965390305125,50,0.0005816514066134314,0.0011400367569623256,overall_percent_serviced
2,14,12,12,0.3,0.27870572323783854,0.0041108716628662,50,0.0005813650458800617,0.001139475489924921,overall_percent_serviced
2,14,12,12,0.5,0.27870572323783854,0.0041108716628662,50,0.0005813650458800617,0.001139475489924921,overall_percent_serviced
2,14,12,12,0.7,0.27870572323783854,0.0041108716628662,50,0.0005813650458800617,0.001139475489924921,overall_percent_serviced
5,2,5,9,0.3,0.32025165595231586,0.001638636325695629,50,0.00023173817155959747,0.000454206816256811,overall_percent_serviced
5,2,5,9,0.5,0.32025165595231586,0.001638636325695629,50,0.00023173817155959747,0.000454206816256811,overall_percent_serviced
5,2,5,9,0.7,0.32025165595231586,0.001638636325695629,50,0.00023173817155959747,0.000454206816256811,overall_percent_serviced
5,2,5,12,0.3,0.32025165595231586,0.001638636325695629,50,0.00023173817155959747,0.000454206816256811,overall_percent_serviced
5,2,5,12,0.5,0.32025165595231586,0.001638636325695629,50,0.00023173817155959747,0.000454206816256811,overall_percent_serviced
5,2,5,12,0.7,0.32025165595231586,0.001638636325695629,50,0.00023173817155959747,0.000454206816256811,overall_percent_serviced
5,2,9,5,0.3,0.32025165595231586,0.001638636325695629,50,0.00023173817155959747,0.000454206816256811,overall_percent_serviced
5,2,9,5,0.5,0.32025165595231586,0.001638636325695629,50,0.00023173817155959747,0.000454206816256811,overall_percent_serviced
5,2,9,5,0.7,0.32025165595231586,0.001638636325695629,50,0.00023173817155959747,0.000454206816256811,overall_percent_serviced
5,2,9,9,0.3,0.32025165595231586,0.001638636325695629,50,0.00023173817155959747,0.000454206816256811,overall_percent_serviced
