selection_objective,comparison,noshow_level,balk_level,rho,delta_average_utilization,delta_priority_weighted_utilization,delta_class_1_percent_serviced,delta_class_2_percent_serviced,delta_class_1_slot_utilization,delta_class_2_slot_utilization,n_rows
average_utilization,both_flexible_vs_horizon_only,low,medium,1.7,0.0006984474885845215,0.0471172602739726,0.15334036189667008,-0.16290125811662035,0.09350173515981736,-0.09276894977168951,100
average_utilization,both_flexible_vs_reservation_only,low,medium,1.7,0.0006193607305937554,0.008935159817351601,0.0064111772490419335,-0.05697206262189601,0.017200000000000007,-0.016529680365296815,100
average_utilization,reservation_only_vs_horizon_only,low,medium,1.7,7.908675799076615e-05,0.038182100456621,0.14692918464762816,-0.10592919549472431,0.07630173515981736,-0.0762392694063927,100
priority_weighted_utilization,horizon_only_vs_baseline,low,medium,1.7,0.00021990867579916752,0.0002795433789954338,0.0005391581515337729,0.0003172036245107579,0.00029716894977168935,-3.5251141552511e-05,100
priority_weighted_utilization,reservation_only_vs_baseline,low,medium,1.7,-0.00016219178082184095,0.06533141552511415,0.19439072934115553,-0.24438048980294927,0.13084566210045664,-0.13102849315068493,100
priority_weighted_utilization,both_flexible_vs_baseline,low,medium,1.7,-1.60730593607461e-05,0.06502310502283104,0.19470937018673273,-0.24385809516948548,0.1301696803652968,-0.13029315068493152,100
priority_weighted_utilization,both_flexible_vs_horizon_only,low,medium,1.7,-0.00023598173515991362,0.06474356164383561,0.19417021203519894,-0.24417529879399627,0.1298725114155251,-0.13025789954337902,100
priority_weighted_utilization,both_flexible_vs_reservation_only,low,medium,1.7,0.00014611872146109484,-0.0003083105022831001,0.0003186408455771805,0.0005223946334637662,-0.000675981735159821,0.0007353424657534284,100
priority_weighted_utilization,reservation_only_vs_horizon_only,low,medium,1.7,-0.00038210045662100844,0.06505187214611871,0.19385157118962176,-0.24469769342746,0.13054849315068492,-0.13099324200913243,100
average_utilization,horizon_only_vs_baseline,low,medium,2.0,5.5525114155123845e-05,3.442922374429558e-05,-0.0007742466194151198,0.00041677514226181765,8.25570776255767e-05,-9.625570776254853e-05,100
average_utilization,reservation_only_vs_baseline,low,medium,2.0,-0.00023543378995444786,0.05294155251141553,0.13557934124466542,-0.16325992759605312,0.10633589041095892,-0.10678867579908675,100
average_utilization,both_flexible_vs_baseline,low,medium,2.0,0.0001638356164383392,0.0537117808219178,0.1761954580084257,-0.10607318734636464,0.10742794520547946,-0.10743232876712329,100
average_utilization,both_flexible_vs_horizon_only,low,medium,2.0,0.00010831050228321537,0.05367735159817351,0.17696970462784084,-0.10648996248862647,0.1073453881278539,-0.10733607305936074,100
average_utilization,both_flexible_vs_reservation_only,low,medium,2.0,0.0003992694063927871,0.0007702283105022723,0.040616116763760285,0.0571867402496885,0.0010920547945205549,-0.0006436529680365347,100
average_utilization,reservation_only_vs_horizon_only,low,medium,2.0,-0.00029095890410957173,0.05290712328767124,0.13635358786408053,-0.16367670273831497,0.10625333333333334,-0.10669242009132422,100
priority_weighted_utilization,horizon_only_vs_baseline,low,medium,2.0,-7.360730593614195e-05,0.00011287671232876328,0.0002941598946545465,0.0005113624995059662,0.00029132420091325064,-0.000356894977168941,100
priority_weighted_utilization,reservation_only_vs_baseline,low,medium,2.0,-0.00033662100456625433,0.08388164383561644,0.22570626340752512,-0.2426236597598538,0.16827251141552513,-0.16878173515981737,100
priority_weighted_utilization,both_flexible_vs_baseline,low,medium,2.0,-0.0001260273972603998,0.08431296803652968,0.22643232140405267,-0.24286152739048827,0.16891287671232877,-0.1691998173515982,100
priority_weighted_utilization,both_flexible_vs_horizon_only,low,medium,2.0,-5.2420091324257845e-05,0.0842000913242009,0.2261381615093981,-0.24337288988999423,0.16862155251141553,-0.16884292237442924,100
priority_weighted_utilization,both_flexible_vs_reservation_only,low,medium,2.0,0.00021059360730585453,0.0004313242009132434,0.0007260579965275404,-0.00023786763063443614,0.000640365296803651,-0.0004180821917808278,100
priority_weighted_utilization,reservation_only_vs_horizon_only,low,medium,2.0,-0.00026301369863011235,0.08376876712328768,0.22541210351287055,-0.24313502225935976,0.16798118721461186,-0.16842484018264842,100
average_utilization,horizon_only_vs_baseline,low,medium,2.5,0.0001293150684930777,0.0022078538812785333,0.005346631099360053,-0.005329264581427942,0.004344292237442925,-0.004272876712328767,100
average_utilization,reservation_only_vs_baseline,low,medium,2.5,5.497716894970472e-05,0.015259269406392693,0.04525521255408435,-0.040195232094128445,0.030564566210045666,-0.030610593607305937,100
average_utilization,both_flexible_vs_baseline,low,medium,2.5,0.00018776255707766976,0.039812237442922366,0.14513640774798828,-0.07771368141063374,0.0795344292237443,-0.07944438356164384,100
average_utilization,both_flexible_vs_horizon_only,low,medium,2.5,5.844748858459203e-05,0.037604383561643834,0.13978977664862824,-0.0723844168292058,0.07519013698630138,-0.07517150684931508,100
average_utilization,both_flexible_vs_reservation_only,low,medium,2.5,0.00013278538812796503,0.024552968036529673,0.09988119519390393,-0.03751844931650529,0.048969863013698635,-0.04883378995433791,100
average_utilization,reservation_only_vs_horizon_only,low,medium,2.5,-7.4337899543373e-05,0.01305141552511416,0.03990858145472429,-0.03486596751270051,0.02622027397260274,-0.02633771689497717,100
priority_weighted_utilization,horizon_only_vs_baseline,low,medium,2.5,0.0002672146118720764,0.003580639269406385,0.007089697881969155,-0.008561447437313994,0.0069521461187214625,-0.0067430136986301355,100
priority_weighted_utilization,reservation_only_vs_baseline,low,medium,2.5,-0.00044182648401819736,0.10981744292237443,0.2580616410745849,-0.23037102092165948,0.22003525114155253,-0.22043561643835619,100
priority_weighted_utilization,both_flexible_vs_baseline,low,medium,2.5,-0.00026100456620993474,0.11008675799086758,0.25867111611576105,-0.2324266277029691,0.22057972602739728,-0.22098593607305936,100
priority_weighted_utilization,both_flexible_vs_horizon_only,low,medium,2.5,-0.0005282191780820112,0.10650611872146118,0.25158141823379193,-0.22386518026565508,0.2136275799086758,-0.21424292237442924,100
priority_weighted_utilization,both_flexible_vs_reservation_only,low,medium,2.5,0.0001808219178082626,0.00026931506849315,0.0006094750411761773,-0.002055606781309598,0.0005444748858447543,-0.0005503196347031951,100
priority_weighted_utilization,reservation_only_vs_horizon_only,low,medium,2.5,-0.0007090410958902738,0.10623680365296805,0.25097194319261573,-0.2218095734843455,0.21308310502283107,-0.21369260273972604,100
average_utilization,horizon_only_vs_baseline,low,medium,3.0,0.0003749771689498249,0.002290776255707755,0.004377295475441553,-0.005197439724461272,0.004236529680365299,-0.0038915068493150713,100
average_utilization,reservation_only_vs_baseline,low,medium,3.0,0.00022794520547950837,0.030999178082191773,0.05031111534377688,-0.05748872609039965,0.0618558904109589,-0.06171342465753425,100
average_utilization,both_flexible_vs_baseline,low,medium,3.0,0.00012547945205485634,0.020291415525114164,0.06599524442472518,-0.04302396144010265,0.04059178082191781,-0.040600730593607304,100
average_utilization,both_flexible_vs_horizon_only,low,medium,3.0,-0.0002494977168949686,0.018000639269406406,0.06161794894928362,-0.03782652171564138,0.03635525114155251,-0.03670922374429223,100
average_utilization,both_flexible_vs_reservation_only,low,medium,3.0,-0.00010246575342465203,-0.010707762557077616,0.015684129080948298,0.014464764650296995,-0.021264109589041093,0.02111269406392695,100
average_utilization,reservation_only_vs_horizon_only,low,medium,3.0,-0.00014703196347031654,0.02870840182648402,0.04593381986833532,-0.052291286365938376,0.05761936073059361,-0.057821917808219186,100
priority_weighted_utilization,horizon_only_vs_baseline,low,medium,3.0,0.00031013698630136477,0.003917260273972598,0.007591309956874768,-0.006929081730423294,0.00760821917808219,-0.007381917808219184,100
priority_weighted_utilization,reservation_only_vs_baseline,low,medium,3.0,-9.09589041094394e-05,0.12293214611872144,0.2595947339241037,-0.2032955139546884,0.24613607305936075,-0.24640785388127856,100
priority_weighted_utilization,both_flexible_vs_baseline,low,medium,3.0,-5.223744292223609e-05,0.1245090410958904,0.2624107078899943,-0.20606258833881907,0.24913771689497718,-0.24925735159817353,100
priority_weighted_utilization,both_flexible_vs_horizon_only,low,medium,3.0,-0.00036237442922360083,0.1205917808219178,0.25481939793311953,-0.1991335066083958,0.241529497716895,-0.24187543378995435,100
priority_weighted_utilization,both_flexible_vs_reservation_only,low,medium,3.0,3.872146118720332e-05,0.00157689497716894,0.0028159739658906004,-0.0027670743841306748,0.003001643835616444,-0.002849497716894967,100
priority_weighted_utilization,reservation_only_vs_horizon_only,low,medium,3.0,-0.0004010958904108042,0.11901488584474886,0.25200342396722897,-0.19636643222426511,0.23852785388127856,-0.2390259360730594,100
average_utilization,horizon_only_vs_baseline,medium,high,1.2,-2.684931506854449e-05,-9.214611872145673e-05,-0.0003432314499204414,0.0010698868739671696,-5.570776255708121e-05,-7.287671232877103e-05,100
average_utilization,reservation_only_vs_baseline,medium,high,1.2,-0.000172602739726051,0.004587579908675794,0.02345090006424506,-0.0392409607999204,0.009375159817351592,-0.009575159817351598,100
average_utilization,both_flexible_vs_baseline,medium,high,1.2,-0.0001923287671232521,0.004997990867579904,0.019764139609384328,-0.03896864439861751,0.010331324200913239,-0.010666666666666668,100
average_utilization,both_flexible_vs_horizon_only,medium,high,1.2,-0.0001654794520547076,0.00509013698630136,0.020107371059304772,-0.04003853127258468,0.010387031963470319,-0.010593789954337898,100
average_utilization,both_flexible_vs_reservation_only,medium,high,1.2,-1.9726027397201085e-05,0.0004104109589041094,-0.00368676045486073,0.00027231640130288116,0.0009561643835616462,-0.0010915068493150709,100
average_utilization,reservation_only_vs_horizon_only,medium,high,1.2,-0.00014575342465750652,0.004679726027397251,0.023794131514165498,-0.04031084767388757,0.009430867579908674,-0.009502283105022826,100
priority_weighted_utilization,horizon_only_vs_baseline,medium,high,1.2,1.8082191780767198e-05,-5.1689497716890244e-05,-0.0007769686501388783,-2.6606964514785945e-06,-8.63926940639287e-05,6.940639269405912e-05,100
priority_weighted_utilization,reservation_only_vs_baseline,medium,high,1.2,-0.003286940639269421,0.013785388127853881,0.05902165223751089,-0.10667119740729517,0.030826118721461186,-0.03408146118721462,100
priority_weighted_utilization,both_flexible_vs_baseline,medium,high,1.2,-0.002994885844748889,0.013843105022831051,0.05725261840402302,-0.10754104745875992,0.03060456621004566,-0.03352292237442923,100
priority_weighted_utilization,both_flexible_vs_horizon_only,medium,high,1.2,-0.0030129680365296565,0.01389479452054794,0.0580295870541619,-0.10753838676230844,0.030690958904109597,-0.033592328767123286,100
priority_weighted_utilization,both_flexible_vs_reservation_only,medium,high,1.2,0.0002920547945205321,5.77168949771667e-05,-0.0017690338334878696,-0.0008698500514647417,-0.00022155251141552145,0.0005585388127853897,100
priority_weighted_utilization,reservation_only_vs_horizon_only,medium,high,1.2,-0.003305022831050188,0.013837077625570772,0.05979862088764976,-0.1066685367108437,0.030912511415525118,-0.03415086757990868,100
average_utilization,horizon_only_vs_baseline,medium,high,1.4,-0.00022210045662110267,-0.0005408219178082174,-0.0008762281337783962,-0.0008123679661843797,-0.0007777168949771705,0.0004737899543378964,100
average_utilization,reservation_only_vs_baseline,medium,high,1.4,-0.00024401826484023005,0.02669086757990868,0.09536633766376608,-0.1561298824506734,0.053778995433789965,-0.054176255707762556,100
average_utilization,both_flexible_vs_baseline,medium,high,1.4,-0.00029205479452063866,0.028319360730593605,0.10118704921995715,-0.13570722460934415,0.057115799086758,-0.05759287671232877,100
average_utilization,both_flexible_vs_horizon_only,medium,high,1.4,-6.995433789953598e-05,0.028860182648401827,0.10206327735373556,-0.13489485664315976,0.05789351598173517,-0.05806666666666667,100
average_utilization,both_flexible_vs_reservation_only,medium,high,1.4,-4.803652968040861e-05,0.0016284931506849287,0.005820711556191068,0.02042265784132927,0.0033368036529680366,-0.0034166210045662084,100
average_utilization,reservation_only_vs_horizon_only,medium,high,1.4,-2.1917808219127367e-05,0.027231689497716895,0.09624256579754448,-0.15531751448448902,0.05455671232876713,-0.05465004566210045,100
priority_weighted_utilization,horizon_only_vs_baseline,medium,high,1.4,-0.00027780821917817165,-0.00031360730593607333,-9.648396838910056e-05,-0.000958934631756787,-0.00025278538812784995,-0.00012164383561644107,100
priority_weighted_utilization,reservation_only_vs_baseline,medium,high,1.4,-0.0007408219178082265,0.03872794520547945,0.1337632567857135,-0.20691929766224706,0.07828803652968037,-0.07912018264840183,100
priority_weighted_utilization,both_flexible_vs_baseline,medium,high,1.4,-0.000730958904109662,0.03879452054794521,0.13346879648684465,-0.2071788603748375,0.07840401826484018,-0.07921899543378996,100
priority_weighted_utilization,both_flexible_vs_horizon_only,medium,high,1.4,-0.00045315068493149036,0.039108127853881285,0.13356528045523372,-0.20621992574308068,0.07865680365296805,-0.07909735159817352,100
priority_weighted_utilization,both_flexible_vs_reservation_only,medium,high,1.4,9.86301369856446e-06,6.657534246575448e-05,-0.0002944602988688372,-0.0002595627125904099,0.00011598173515981746,-9.881278538812987e-05,100
priority_weighted_utilization,reservation_only_vs_horizon_only,medium,high,1.4,-0.0004630136986300548,0.03904155251141553,0.13385974075410256,-0.20596036303049026,0.07854082191780823,-0.07899853881278539,100
average_utilization,horizon_only_vs_baseline,medium,high,1.7,0.0038020091324200687,0.003550136986301369,0.0035553090267616805,0.0004632791626906274,0.0034365296803652973,0.00022721461187214575,100
average_utilization,reservation_only_vs_baseline,medium,high,1.7,0.0038418264840181494,0.05599552511415525,0.17368105590620536,-0.1884697850786013,0.10823981735159817,-0.10448858447488585,100
average_utilization,both_flexible_vs_baseline,medium,high,1.7,0.004355616438356164,0.053405022831050225,0.16064459313148519,-0.19562486048292865,0.10248164383561643,-0.09815324200913242,100
average_utilization,both_flexible_vs_horizon_only,medium,high,1.7,0.0005536073059360957,0.049854885844748856,0.15708928410472348,-0.19608813964561927,0.09904511415525113,-0.09838045662100457,100
average_utilization,both_flexible_vs_reservation_only,medium,high,1.7,0.0005137899543380154,-0.0025905022831050253,-0.013036462774720205,-0.00715507540432736,-0.0057581735159817305,0.006335342465753419,100
average_utilization,reservation_only_vs_horizon_only,medium,high,1.7,3.981735159808042e-05,0.052445388127853876,0.17012574687944368,-0.18893306424129194,0.10480328767123287,-0.104715799086758,100
priority_weighted_utilization,horizon_only_vs_baseline,medium,high,1.7,0.004176255707762513,0.004060182648401825,0.005340947605139716,0.0008383932259193793,0.004079086757990867,-3.780821917808541e-05,100
priority_weighted_utilization,reservation_only_vs_baseline,medium,high,1.7,0.00375159817351595,0.0692221917808219,0.19911856134598957,-0.24438048980294927,0.1347364383561644,-0.13102849315068493,100
priority_weighted_utilization,both_flexible_vs_baseline,medium,high,1.7,0.004010045662100328,0.06902529680365295,0.19926372518462415,-0.2437124604266826,0.13415269406392694,-0.13025479452054795,100
priority_weighted_utilization,both_flexible_vs_horizon_only,medium,high,1.7,-0.0001662100456621851,0.06496511415525114,0.19392277757948442,-0.24455085365260198,0.13007360730593606,-0.13021698630136988,100
priority_weighted_utilization,both_flexible_vs_reservation_only,medium,high,1.7,0.00025844748858437795,-0.00019689497716894212,0.00014516383863459104,0.0006680293762666452,-0.0005837442922374539,0.0007736986301369895,100
priority_weighted_utilization,reservation_only_vs_horizon_only,medium,high,1.7,-0.00042465753424656306,0.06516200913242007,0.19377761374084984,-0.24521888302886866,0.13065735159817352,-0.13099068493150687,100
average_utilization,horizon_only_vs_baseline,medium,high,2.0,0.019823378995433464,0.019926575342465752,0.020640995348972648,0.00020922167912741874,0.019980091324200908,-0.00010703196347031541,100
average_utilization,reservation_only_vs_baseline,medium,high,2.0,0.014308127853880977,0.0932199086757991,0.23211749631848622,-0.2288278714712733,0.17205881278538812,-0.1576778082191781,100
average_utilization,both_flexible_vs_baseline,medium,high,2.0,0.01987159817351569,0.07883260273972603,0.20435406156434832,-0.1264412183537733,0.13779178082191781,-0.11791835616438356,100
average_utilization,both_flexible_vs_horizon_only,medium,high,2.0,4.821917808222498e-05,0.05890602739726027,0.18371306621537567,-0.1266504400329007,0.11781168949771689,-0.11781132420091325,100
average_utilization,both_flexible_vs_reservation_only,medium,high,2.0,0.005563470319634714,-0.014387305936073064,-0.027763434754137905,0.10238665311749996,-0.03426703196347032,0.039759452054794524,100
average_utilization,reservation_only_vs_horizon_only,medium,high,2.0,-0.005515251141552488,0.07329333333333334,0.2114765009695136,-0.2290370931504007,0.15207872146118723,-0.15757077625570778,100
priority_weighted_utilization,horizon_only_vs_baseline,medium,high,2.0,0.019610593607305545,0.020058995433789945,0.020742784633888692,-0.0005509792994858498,0.020427214611872135,-0.0007364383561643811,100
priority_weighted_utilization,reservation_only_vs_baseline,medium,high,2.0,0.014306484018264566,0.09851196347031964,0.24322849434423374,-0.243104240756544,0.18271141552511416,-0.16839890410958905,100
priority_weighted_utilization,both_flexible_vs_baseline,medium,high,2.0,0.019584292237442492,0.10411141552511417,0.2465146598070505,-0.24383545557161718,0.1885751598173516,-0.1689274885844749,100
priority_weighted_utilization,both_flexible_vs_horizon_only,medium,high,2.0,-2.6301369863055423e-05,0.08405242009132423,0.22577187517316183,-0.2432844762721313,0.16814794520547946,-0.16819105022831052,100
priority_weighted_utilization,both_flexible_vs_reservation_only,medium,high,2.0,0.005277808219177924,0.00559945205479453,0.003286165462816783,-0.0007312148150731745,0.00586374429223744,-0.0005285844748858498,100
priority_weighted_utilization,reservation_only_vs_horizon_only,medium,high,2.0,-0.00530410958904098,0.07845296803652968,0.22248570971034504,-0.24255326145705816,0.16228420091324203,-0.16766246575342467,100
average_utilization,horizon_only_vs_baseline,medium,high,2.5,0.01926739726027358,0.025165844748858444,0.027655152125603443,-0.013445030953907184,0.03104127853881278,-0.011750867579908673,100
average_utilization,reservation_only_vs_baseline,medium,high,2.5,0.007879269406392638,0.08693643835616438,0.23167200113256844,-0.11995164123872591,0.16598191780821916,-0.1580909589041096,100
average_utilization,both_flexible_vs_baseline,medium,high,2.5,0.01916876712328748,0.1009454794520548,0.23097516856296546,-0.14347553290206627,0.1826805479452055,-0.1634701369863014,100
average_utilization,both_flexible_vs_horizon_only,medium,high,2.5,-9.863013698609536e-05,0.07577963470319635,0.20332001643736203,-0.13003050194815907,0.15163926940639272,-0.15171926940639271,100
average_utilization,both_flexible_vs_reservation_only,medium,high,2.5,0.011289497716894843,0.014009041095890417,-0.0006968325696029798,-0.023523891663340343,0.016698630136986307,-0.00537917808219178,100
average_utilization,reservation_only_vs_horizon_only,medium,high,2.5,-0.011388127853880938,0.06177059360730594,0.20401684900696498,-0.10650661028481873,0.13494063926940641,-0.14634009132420092,100
priority_weighted_utilization,horizon_only_vs_baseline,medium,high,2.5,0.0192449315068489,0.025066484018264834,0.027815135826727833,-0.012788490427784937,0.03086684931506849,-0.011600730593607307,100
priority_weighted_utilization,reservation_only_vs_baseline,medium,high,2.5,0.00546648401826486,0.11831525114155252,0.2725276800059592,-0.2358272378009008,0.23109899543378998,-0.22556748858447492,100
priority_weighted_utilization,both_flexible_vs_baseline,medium,high,2.5,0.018885662100456436,0.13194036529680364,0.2795763427638139,-0.23759412281028314,0.24500164383561646,-0.22612255707762557,100
priority_weighted_utilization,both_flexible_vs_horizon_only,medium,high,2.5,-0.0003592694063924651,0.10687388127853881,0.25176120693708604,-0.2248056323824982,0.21413479452054798,-0.21452182648401827,100
priority_weighted_utilization,both_flexible_vs_reservation_only,medium,high,2.5,0.013419178082191573,0.013625114155251139,0.007048662757854623,-0.001766885009382358,0.013902648401826487,-0.0005550684931506842,100
priority_weighted_utilization,reservation_only_vs_horizon_only,medium,high,2.5,-0.01377844748858404,0.09324876712328768,0.2447125441792314,-0.22303874737311588,0.20023214611872148,-0.21396675799086762,100
average_utilization,horizon_only_vs_baseline,medium,high,3.0,0.019336621004565877,0.026231050228310498,0.02487945914316428,-0.01406629855917825,0.033223013698630136,-0.013983926940639277,100
average_utilization,reservation_only_vs_baseline,medium,high,3.0,0.007917808219177983,0.10272922374429223,0.2358459363688638,-0.11663169762662123,0.19747835616438358,-0.18949826484018267,100
average_utilization,both_flexible_vs_baseline,medium,high,3.0,0.01930173515981702,0.11358182648401825,0.2318751807210761,-0.13506486680168994,0.20780493150684934,-0.18844621004566212,100
average_utilization,both_flexible_vs_horizon_only,medium,high,3.0,-3.4885844748857584e-05,0.08735077625570777,0.20699572157791185,-0.12099856824251168,0.1745819178082192,-0.17446228310502285,100
average_utilization,both_flexible_vs_reservation_only,medium,high,3.0,0.011383926940639038,0.010852602739726021,-0.00397075564778771,-0.018433169175068695,0.010326575342465756,0.0010520547945205517,100
average_utilization,reservation_only_vs_horizon_only,medium,high,3.0,-0.011418812785387896,0.07649817351598175,0.21096647722569956,-0.102565399067443,0.16425534246575343,-0.17551433789954338,100
priority_weighted_utilization,horizon_only_vs_baseline,medium,high,3.0,0.01933095890410925,0.025810867579908678,0.024495410006159,-0.01335494183762755,0.03234246575342465,-0.013063196347031972,100
priority_weighted_utilization,reservation_only_vs_baseline,medium,high,3.0,0.0026814611872147055,0.12886365296803654,0.2699483336860281,-0.21078534696839984,0.2550955251141553,-0.25246374429223745,100
priority_weighted_utilization,both_flexible_vs_baseline,medium,high,3.0,0.019013881278538442,0.1464918721461187,0.279154854492043,-0.21283138645746888,0.27396821917808223,-0.25495269406392695,100
priority_weighted_utilization,both_flexible_vs_horizon_only,medium,high,3.0,-0.00031707762557080856,0.12068100456621003,0.25465944448588407,-0.19947644461984132,0.24162575342465759,-0.24188949771689497,100
priority_weighted_utilization,both_flexible_vs_reservation_only,medium,high,3.0,0.016332420091323737,0.01762821917808218,0.009206520806014903,-0.0020460394890690547,0.018872694063926953,-0.002488949771689489,100
priority_weighted_utilization,reservation_only_vs_horizon_only,medium,high,3.0,-0.016649497716894546,0.10305278538812786,0.24545292367986915,-0.19743040513077229,0.22275305936073062,-0.2394005479452055,100
average_utilization,horizon_only_vs_baseline,medium,low,1.2,-2.684931506854449e-05,-9.214611872145673e-05,-0.0003432314499204414,0.0010698868739671696,-5.570776255708121e-05,-7.287671232877103e-05,100
average_utilization,reservation_only_vs_baseline,medium,low,1.2,-0.000172602739726051,0.004587579908675794,0.02345090006424506,-0.0392409607999204,0.009375159817351592,-0.009575159817351598,100
average_utilization,both_flexible_vs_baseline,medium,low,1.2,-0.0001923287671232521,0.004997990867579904,0.019764139609384328,-0.03896864439861751,0.010331324200913239,-0.010666666666666668,100
average_utilization,both_flexible_vs_horizon_only,medium,low,1.2,-0.0001654794520547076,0.00509013698630136,0.020107371059304772,-0.04003853127258468,0.010387031963470319,-0.010593789954337898,100
average_utilization,both_flexible_vs_reservation_only,medium,low,1.2,-1.9726027397201085e-05,0.0004104109589041094,-0.00368676045486073,0.00027231640130288116,0.0009561643835616462,-0.0010915068493150709,100
average_utilization,reservation_only_vs_horizon_only,medium,low,1.2,-0.00014575342465750652,0.004679726027397251,0.023794131514165498,-0.04031084767388757,0.009430867579908674,-0.009502283105022826,100
priority_weighted_utilization,horizon_only_vs_baseline,medium,low,1.2,1.8082191780767198e-05,-5.1689497716890244e-05,-0.0007769686501388783,-2.6606964514785945e-06,-8.63926940639287e-05,6.940639269405912e-05,100
priority_weighted_utilization,reservation_only_vs_baseline,medium,low,1.2,-0.003286940639269421,0.013785388127853881,0.05902165223751089,-0.10667119740729517,0.030826118721461186,-0.03408146118721462,100
priority_weighted_utilization,both_flexible_vs_baseline,medium,low,1.2,-0.002994885844748889,0.013843105022831051,0.05725261840402302,-0.10754104745875992,0.03060456621004566,-0.03352292237442923,100
priority_weighted_utilization,both_flexible_vs_horizon_only,medium,low,1.2,-0.0030129680365296565,0.01389479452054794,0.0580295870541619,-0.10753838676230844,0.030690958904109597,-0.033592328767123286,100
priority_weighted_utilization,both_flexible_vs_reservation_only,medium,low,1.2,0.0002920547945205321,5.77168949771667e-05,-0.0017690338334878696,-0.0008698500514647417,-0.00022155251141552145,0.0005585388127853897,100
priority_weighted_utilization,reservation_only_vs_horizon_only,medium,low,1.2,-0.003305022831050188,0.013837077625570772,0.05979862088764976,-0.1066685367108437,0.030912511415525118,-0.03415086757990868,100
average_utilization,horizon_only_vs_baseline,medium,low,1.4,-0.00022210045662110267,-0.0005408219178082174,-0.0008762281337783962,-0.0008123679661843797,-0.0007777168949771705,0.0004737899543378964,100
average_utilization,reservation_only_vs_baseline,medium,low,1.4,-0.00024401826484023005,0.02669086757990868,0.09536633766376608,-0.1561298824506734,0.053778995433789965,-0.054176255707762556,100
average_utilization,both_flexible_vs_baseline,medium,low,1.4,-0.00029205479452063866,0.028319360730593605,0.10118704921995715,-0.13570722460934415,0.057115799086758,-0.05759287671232877,100
average_utilization,both_flexible_vs_horizon_only,medium,low,1.4,-6.995433789953598e-05,0.028860182648401827,0.10206327735373556,-0.13489485664315976,0.05789351598173517,-0.05806666666666667,100
average_utilization,both_flexible_vs_reservation_only,medium,low,1.4,-4.803652968040861e-05,0.0016284931506849287,0.005820711556191068,0.02042265784132927,0.0033368036529680366,-0.0034166210045662084,100
average_utilization,reservation_only_vs_horizon_only,medium,low,1.4,-2.1917808219127367e-05,0.027231689497716895,0.09624256579754448,-0.15531751448448902,0.05455671232876713,-0.05465004566210045,100
priority_weighted_utilization,horizon_only_vs_baseline,medium,low,1.4,-0.00027780821917817165,-0.00031360730593607333,-9.648396838910056e-05,-0.000958934631756787,-0.00025278538812784995,-0.00012164383561644107,100
priority_weighted_utilization,reservation_only_vs_baseline,medium,low,1.4,-0.0007408219178082265,0.03872794520547945,0.1337632567857135,-0.20691929766224706,0.07828803652968037,-0.07912018264840183,100
priority_weighted_utilization,both_flexible_vs_baseline,medium,low,1.4,-0.000730958904109662,0.03879452054794521,0.13346879648684465,-0.2071788603748375,0.07840401826484018,-0.07921899543378996,100
priority_weighted_utilization,both_flexible_vs_horizon_only,medium,low,1.4,-0.00045315068493149036,0.039108127853881285,0.13356528045523372,-0.20621992574308068,0.07865680365296805,-0.07909735159817352,100
priority_weighted_utilization,both_flexible_vs_reservation_only,medium,low,1.4,9.86301369856446e-06,6.657534246575448e-05,-0.0002944602988688372,-0.0002595627125904099,0.00011598173515981746,-9.881278538812987e-05,100
priority_weighted_utilization,reservation_only_vs_horizon_only,medium,low,1.4,-0.0004630136986300548,0.03904155251141553,0.13385974075410256,-0.20596036303049026,0.07854082191780823,-0.07899853881278539,100
average_utilization,horizon_only_vs_baseline,medium,low,1.7,0.0038020091324200687,0.003550136986301369,0.0035553090267616805,0.0004632791626906274,0.0034365296803652973,0.00022721461187214575,100
average_utilization,reservation_only_vs_baseline,medium,low,1.7,0.0038418264840181494,0.05599552511415525,0.17368105590620536,-0.1884697850786013,0.10823981735159817,-0.10448858447488585,100
average_utilization,both_flexible_vs_baseline,medium,low,1.7,0.004355616438356164,0.053405022831050225,0.16064459313148519,-0.19562486048292865,0.10248164383561643,-0.09815324200913242,100
average_utilization,both_flexible_vs_horizon_only,medium,low,1.7,0.0005536073059360957,0.049854885844748856,0.15708928410472348,-0.19608813964561927,0.09904511415525113,-0.09838045662100457,100
average_utilization,both_flexible_vs_reservation_only,medium,low,1.7,0.0005137899543380154,-0.0025905022831050253,-0.013036462774720205,-0.00715507540432736,-0.0057581735159817305,0.006335342465753419,100
average_utilization,reservation_only_vs_horizon_only,medium,low,1.7,3.981735159808042e-05,0.052445388127853876,0.17012574687944368,-0.18893306424129194,0.10480328767123287,-0.104715799086758,100
priority_weighted_utilization,horizon_only_vs_baseline,medium,low,1.7,0.004176255707762513,0.004060182648401825,0.005340947605139716,0.0008383932259193793,0.004079086757990867,-3.780821917808541e-05,100
priority_weighted_utilization,reservation_only_vs_baseline,medium,low,1.7,0.00375159817351595,0.0692221917808219,0.19911856134598957,-0.24438048980294927,0.1347364383561644,-0.13102849315068493,100
priority_weighted_utilization,both_flexible_vs_baseline,medium,low,1.7,0.004010045662100328,0.06902529680365295,0.19926372518462415,-0.2437124604266826,0.13415269406392694,-0.13025479452054795,100
