background_id,selected_policy,search_constraints_feasible,selected_horizon_days,selected_Q,selected_window,n_seeds,average_utilization,priority_weighted_utilization,class_1_percent_serviced,class_2_percent_serviced,class_1_slot_utilization,class_2_slot_utilization,class_1_balking_rate,class_2_balking_rate,class_1_no_show_rate,class_2_no_show_rate,class_1_no_offer_rate,class_2_no_offer_rate,class_1_mean_offered_booking_delay,class_2_mean_offered_booking_delay,design_note,patient_characteristic,class2_reference,profile_id,noshow_level,noshow_level_code,balk_level,balk_level_code,clinic_context_id,open_horizon_days,rho,class1_share,slots_per_day,lambda_1,lambda_2,cancel_1,cancel_2,balk_threshold_1,balk_low_1,balk_high_1,balk_threshold_2,balk_low_2,balk_high_2,noshow_threshold_1,noshow_low_1,noshow_high_1,noshow_threshold_2,noshow_low_2,noshow_high_2,cap_thresholds_to_horizon
PBF_NS_HIGH_BK_HIGH_C046,baseline,False,100,0,-1,10,0.9135287671232867,0.6673561643835615,0.3379227907501131,0.3942717739071341,0.42104109589041094,0.49263013698630137,0.16683988837860234,0.04975645265266676,0.04887007276137503,0.020437488277769162,0.0,0.0,4.29792178908775,4.302053804254525,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C046,100,2.5,0.5,50,62.5,62.5,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C047,baseline,False,100,0,-1,10,0.8936438356164389,0.7455251141552511,0.34225204333555864,0.39628624591060013,0.5971780821917808,0.2966940639269406,0.15712850011150464,0.04994790513944656,0.051811194705706096,0.021077288666432308,0.0,0.0,4.2324844262943495,4.244835001768743,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C047,100,2.5,0.7,30,52.5,22.500000000000004,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C048,baseline,False,100,0,-1,10,0.8964931506849307,0.7471917808219178,0.3413668906904731,0.3978150085627541,0.5975123287671233,0.299358904109589,0.15951984640580683,0.05028001262121318,0.05015698995257064,0.02075449838064832,0.0,0.0,4.2161505440417155,4.225330440519813,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C048,100,2.5,0.7,50,87.5,37.50000000000001,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C049,baseline,False,100,0,-1,10,0.8783744292237451,0.8269223744292237,0.34432120150352297,0.40288769613195347,0.7756073059360731,0.10263013698630134,0.15044541198939176,0.05110116607467165,0.05170727942461695,0.020513261348824204,0.0,0.0,4.174528411487134,4.175129570949038,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C049,100,2.5,0.9,30,67.5,7.499999999999998,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C050,baseline,False,100,0,-1,10,0.8782082191780821,0.8279890410958904,0.34633286495555726,0.4011140890872248,0.7776986301369864,0.10058082191780819,0.1493650009658444,0.0496690131413947,0.05184967880675227,0.020928941314589302,0.0,0.0,4.143247502170013,4.146269287668785,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C050,100,2.5,0.9,50,112.5,12.499999999999996,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C051,horizon_only,True,4,0,-1,10,0.9495707762557064,0.5222922374429223,0.3161813558562184,0.3164139266304971,0.09524200913242004,0.8541004566210045,0.04981031766675976,0.05000287392045648,0.016958176861192623,0.016825887916906902,0.4392448830683805,0.43962828852404306,2.2691453038186324,2.250886153918938,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C051,100,3.0,0.1,30,9.0,81.0,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C052,both_flexible,True,4,5,4,10,0.9500712328767114,0.5314520547945205,0.37476367566886376,0.31002921306782083,0.11263013698630131,0.8376438356164384,0.05056125997599424,0.050479606401728924,0.01979871413529196,0.01629068268035134,0.34217597410651884,0.4491071732941184,2.2135541444996227,2.251508135036271,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C052,100,3.0,0.1,50,15.0,135.0,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C053,both_flexible,True,4,5,4,10,0.9509589041095875,0.6192648401826484,0.320258814939764,0.31450418472965336,0.2877808219178082,0.6629680365296804,0.048803171168440726,0.0506365607504989,0.016860515775049063,0.016089319216183832,0.4374846887390059,0.4412303670942276,2.217024603286602,2.264867312137421,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C053,100,3.0,0.3,30,27.0,62.99999999999999,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C054,both_flexible,True,4,5,3,10,0.9501424657534235,0.6204465753424657,0.32394591772300624,0.3140035229542562,0.2907068493150685,0.6594794520547945,0.050574050625567316,0.050315705354051665,0.01649326667221345,0.01670212083588286,0.4388379982910296,0.43669434687581604,2.1578763194231216,2.2866202268271367,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C054,100,3.0,0.3,50,45.0,105.0,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C055,horizon_only,True,2,0,-1,10,0.9501826484018251,0.7121735159817352,0.31625178151704314,0.31574463970169353,0.4741826484018265,0.4759817351598173,0.049460489868640864,0.05091293276193547,0.016449025122260028,0.01666395178800592,0.5807641399761774,0.5799798136444816,0.834589008067762,0.8342885762727666,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C055,100,3.0,0.5,30,45.0,45.0,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C056,baseline,False,100,0,-1,10,0.9125698630136971,0.6660931506849315,0.2789946148062842,0.32881732350112985,0.41940821917808213,0.49336986301369856,0.19419390017140004,0.05106678207083439,0.04078731539514115,0.01726010199683864,0.0,0.0,5.532533735073063,5.535428834965414,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C056,100,3.0,0.5,50,75.0,75.0,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C057,baseline,False,100,0,-1,10,0.8959634703196351,0.7443789954337899,0.2816963891544501,0.33617330038166593,0.5924748858447488,0.3038082191780822,0.1952693047515712,0.0505225061751565,0.041467605065414054,0.01861351609889889,0.0,0.0,5.365204170514687,5.3579455172540555,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C057,100,3.0,0.7,30,62.99999999999999,27.000000000000004,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C058,baseline,False,100,0,-1,10,0.8965424657534239,0.7461232876712328,0.28320346316384903,0.3361584815368937,0.5951835616438357,0.3018794520547945,0.19433063115118,0.04979795308408412,0.041735844341734635,0.01764080263233718,0.0,0.0,5.347515364960162,5.347387883166862,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C058,100,3.0,0.7,50,105.0,45.00000000000001,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C059,baseline,False,100,0,-1,10,0.8765296803652977,0.8252191780821919,0.28742014973318136,0.3418949600254903,0.7739634703196347,0.10251141552511411,0.1954558692771095,0.04726161491924951,0.043827922117714725,0.01754548963380531,0.0,0.0,5.147130579459242,5.152964652685029,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C059,100,3.0,0.9,30,81.0,8.999999999999998,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C060,baseline,False,100,0,-1,10,0.8780219178082185,0.8262657534246575,0.2869475593124631,0.34510202916102595,0.7743123287671233,0.10390684931506844,0.19418010299900385,0.05055389950388389,0.04322227840457911,0.01740736799481622,0.0,0.0,5.157323825832638,5.154388070304082,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C060,100,3.0,0.9,50,135.0,14.999999999999996,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_LOW_C001,reservation_only,True,100,19,5,10,0.9474977168949756,0.523324200913242,0.8326243407293792,0.7848912135626549,0.09900456621004562,0.8486392694063927,0.051908508318123284,0.04966139397170078,0.041877497538978535,0.04213769723684023,0.0,0.0,0.38730858195131557,0.7337853860159795,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_LOW,high,2,low,0,C001,100,1.2,0.1,30,3.6,32.4,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_LOW_C002,reservation_only,True,100,44,9,10,0.9473150684931493,0.5251068493150686,0.8590177047633208,0.7836329832818055,0.10271232876712325,0.8447890410958904,0.0511644127271826,0.049919448644179354,0.04655305842418396,0.041276496433060375,0.0,0.0,0.22924651375224675,1.0071395237554293,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_LOW,high,2,low,0,C002,100,1.2,0.1,50,6.0,54.0,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_LOW_C003,both_flexible,True,4,19,4,10,0.9484748858447478,0.621406392694064,0.8168941252774182,0.7812660769995191,0.2937442922374429,0.6553242009132421,0.05080168954460527,0.050502049394975004,0.04412104032426471,0.04097150631979132,0.0,0.0027509914341683995,0.46412504549774586,0.7221093201800779,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_LOW,high,2,low,0,C003,100,1.2,0.3,30,10.8,25.2,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_LOW_C004,both_flexible,True,4,30,3,10,0.950345205479451,0.6209068493150685,0.8098168901600614,0.7824257878435471,0.29154520547945206,0.6587232876712329,0.05069639931965479,0.05111378658541253,0.042608059564281604,0.04063638841998575,0.0,0.0,0.4991303231268141,0.7152037110359862,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_LOW,high,2,low,0,C004,100,1.2,0.3,50,18.0,42.0,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_LOW_C005,both_flexible,True,3,19,3,10,0.9477808219178068,0.714566210045662,0.8013784699683267,0.771119946338668,0.4817077625570776,0.46571689497716895,0.050130117467206116,0.0497336563459473,0.04268466767275201,0.04128717327004657,0.0,0.010936809662069221,0.5559214420094041,0.7124111663268609,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_LOW,high,2,low,0,C005,100,1.2,0.5,30,18.0,18.0,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_LOW_C006,both_flexible,True,2,30,2,10,0.9493534246575331,0.7164356164383562,0.8026001561439164,0.7767391883281706,0.4835999999999999,0.46567123287671236,0.05017153279236698,0.050712134354485225,0.042311530984638565,0.0416875322998947,0.0007933401974884082,0.03460822784375589,0.5528767981398859,0.5378162705282288,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_LOW,high,2,low,0,C006,100,1.2,0.5,50,30.0,30.0,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_LOW_C007,both_flexible,True,3,20,2,10,0.9475799086757976,0.8067260273972604,0.7917222483930375,0.7796417012682216,0.6659360730593609,0.281579908675799,0.04995742196283266,0.05220751659789772,0.04279439233705638,0.042471252687555236,3.228931223764e-05,0.0,0.6088486200459645,0.6731861000521286,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_LOW,high,2,low,0,C007,100,1.2,0.7,30,25.2,10.8,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_LOW_C008,both_flexible,True,2,35,2,10,0.9492109589041086,0.8074931506849314,0.7961009313852856,0.7869154673746963,0.6656876712328768,0.28361095890410953,0.05011729656093059,0.04877155633419392,0.04239390880916941,0.041504770317656,0.0046176326042813,0.0194188866600025,0.5676575833745189,0.5596155414142503,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_LOW,high,2,low,0,C008,100,1.2,0.7,50,42.0,18.000000000000004,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_LOW_C009,both_flexible,True,2,25,2,10,0.9477990867579893,0.9012420091324203,0.7917850492528171,0.7848280936224536,0.8548675799086759,0.09274885844748856,0.05069249722517301,0.05154120917239687,0.04268968658154427,0.040308952257594545,0.01086563980540227,0.021078325900779554,0.5522853879721695,0.5468567942592478,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_LOW,high,2,low,0,C009,100,1.2,0.9,30,32.4,3.599999999999999,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_LOW_C010,horizon_only,True,2,0,-1,10,0.9497698630136974,0.9020931506849316,0.7890841034912757,0.7920451740675609,0.8545917808219178,0.09500273972602737,0.04955290143483598,0.05138367373938857,0.04196692021117847,0.03921649571034149,0.007913566380662162,0.00816833968563375,0.5914677634055654,0.5953598689101215,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_LOW,high,2,low,0,C010,100,1.2,0.9,50,54.0,5.999999999999998,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_LOW_C011,both_flexible,True,2,15,2,10,0.9492694063926926,0.530876712328767,0.7968203287592258,0.6646481430889565,0.11241095890410957,0.836931506849315,0.04978946611927203,0.05098860104073277,0.042772654345509385,0.03554059472390126,0.0,0.18109143824692492,0.5787783518361114,0.49415437102089055,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_LOW,high,2,low,0,C011,100,1.4,0.1,30,4.2,37.8,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_LOW_C012,both_flexible,True,4,36,3,10,0.9497972602739713,0.5316904109589042,0.8063462048869354,0.6625785489852217,0.11345205479452052,0.8364767123287671,0.04880069964430439,0.050006282947213807,0.040902904649042816,0.03517095364890553,0.0,0.00170610600745797,0.5396168021621177,1.6220894231604717,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_LOW,high,2,low,0,C012,100,1.4,0.1,50,7.0,63.0,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_LOW_C013,reservation_only,True,100,5,2,10,0.95000913242009,0.6196347031963472,0.6899971450891227,0.6704360787892351,0.2892146118721461,0.6608401826484018,0.050713058289574155,0.05003076197951327,0.03573366686762987,0.0353731558014908,0.0,0.0,1.2486946049459324,1.409378346667253,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_LOW,high,2,low,0,C013,100,1.4,0.3,30,12.6,29.4,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_LOW_C014,both_flexible,True,4,15,3,10,0.949726027397259,0.6220301369863014,0.6987887679064853,0.6697799031349486,0.2943780821917808,0.6553041095890412,0.04987543534935581,0.05006546419707614,0.037401657905627265,0.035291976218232116,0.0,0.0,1.1976923715317234,1.4046267559717458,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_LOW,high,2,low,0,C014,100,1.4,0.3,50,21.0,49.0,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_LOW_C015,both_flexible,True,2,10,2,10,0.9492420091324185,0.7125251141552511,0.6787329626776556,0.6750581956206124,0.4756164383561643,0.47381735159817345,0.05165379155454752,0.04951521095157933,0.03605939152072743,0.03627780632055573,0.10493531853844376,0.10827635130416031,0.7917117951431983,0.7923335216310191,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_LOW,high,2,low,0,C015,100,1.4,0.5,30,21.0,21.0,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_LOW_C016,both_flexible,True,4,20,3,10,0.9500602739726014,0.7138739726027397,0.679491199204562,0.6784647659480595,0.47733698630136984,0.4730739726027397,0.050052222975536485,0.0503207789611672,0.0355636449570251,0.03580976106013397,0.0,0.0,1.3261454037266025,1.3416921845747063,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_LOW,high,2,low,0,C016,100,1.4,0.5,50,35.0,35.0,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_LOW_C017,both_flexible,True,4,20,4,10,0.949707762557076,0.8096575342465753,0.6852854493387631,0.6614298112406465,0.6696803652968036,0.2799543378995434,0.04973646676377935,0.05078304176990685,0.03592642975602588,0.035754536177972904,3.728213253798e-05,0.00139546641048752,1.295848135345755,1.4553793970028157,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_LOW,high,2,low,0,C017,100,1.4,0.7,30,29.4,12.6,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_LOW_C018,both_flexible,True,3,25,3,10,0.9487506849315055,0.8065479452054796,0.6771813170643329,0.6752316525606079,0.6644054794520547,0.2842849315068493,0.049779715046774996,0.05142196126717966,0.03642446472760701,0.036975347077694565,0.00599729099874154,0.0059751147654082196,1.3148445292150073,1.31796393609276,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_LOW,high,2,low,0,C018,100,1.4,0.7,50,49.0,21.000000000000004,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_LOW_C019,both_flexible,True,2,20,2,10,0.9500821917808204,0.9024520547945205,0.6803429753831061,0.6745947271550816,0.8547671232876712,0.09536986301369858,0.05039581852571716,0.051952987154485285,0.035792079814395576,0.03532420232412706,0.10302695649803317,0.10364623125862091,0.7893948331440006,0.791974428046217,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_LOW,high,2,low,0,C019,100,1.4,0.9,30,37.8,4.199999999999999,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_LOW_C020,both_flexible,True,3,35,3,10,0.9493205479452044,0.9022849315068493,0.6793620762534747,0.6736583176448863,0.8552,0.09416986301369859,0.04965602765656878,0.05095271985570515,0.0363744979460244,0.03536962242151217,0.006472270881707659,0.0066982839220476,1.3092594030158358,1.3103606118482274,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_LOW,high,2,low,0,C020,100,1.4,0.9,50,63.0,6.999999999999998,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_LOW_C021,horizon_only,True,4,0,-1,10,0.9501643835616426,0.5228630136986301,0.5671913833812872,0.5581643639941476,0.09557990867579905,0.8545662100456621,0.04911629382324184,0.05107307677017041,0.029781085498918225,0.029376209817929332,0.039598614278132695,0.038619962379970785,2.1172880798059213,2.11209656600295,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_LOW,high,2,low,0,C021,100,1.7,0.1,30,5.1000000000000005,45.9,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_LOW_C022,both_flexible,True,3,5,3,10,0.9496712328767108,0.5272438356164384,0.6195658674525995,0.5526835328330036,0.1048602739726027,0.8447671232876713,0.05090661880981003,0.049736448650095404,0.03349419025119603,0.029238941519871952,0.0683519999452786,0.14499955358811892,1.4350833896897504,1.5619536299631602,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_LOW,high,2,low,0,C022,100,1.7,0.1,50,8.5,76.5,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_LOW_C023,both_flexible,True,4,5,3,10,0.9486940639269392,0.6206027397260273,0.5760685483424224,0.5506278105269615,0.29274885844748855,0.6557077625570776,0.0511424823298862,0.04955476753584094,0.0319941895333067,0.02942484120143645,0.03648111940297917,0.03628650244577705,1.933851897052202,2.1770236226983775,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_LOW,high,2,low,0,C023,100,1.7,0.3,30,15.3,35.7,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_LOW_C024,both_flexible,True,4,5,3,10,0.9496493150684919,0.6185095890410959,0.5643656939283186,0.5556554625340594,0.2873424657534246,0.6623342465753426,0.05064417962662924,0.050169168671538665,0.02934136529246662,0.02972466324982718,0.031076541045289084,0.03094589384490337,2.091600718703522,2.1725279679221545,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_LOW,high,2,low,0,C024,100,1.7,0.3,50,25.5,59.49999999999999,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_LOW_C025,both_flexible,True,4,5,3,10,0.9509132420091309,0.7155479452054794,0.5637722369577528,0.5512138585140404,0.48038356164383555,0.4703287671232876,0.04953472114505775,0.05007514433633085,0.02942895314892379,0.02828738398636918,0.03933260407085977,0.03954949405659125,2.068041752495254,2.152066145885384,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_LOW,high,2,low,0,C025,100,1.7,0.5,30,25.5,25.5,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
