selection_objective,comparison,factor,contrast,fixed_other_level,rho,effect_average_utilization,effect_priority_weighted_utilization,effect_class_1_percent_serviced,effect_class_2_percent_serviced,effect_class_1_slot_utilization,effect_class_2_slot_utilization,n_rows
priority_weighted_utilization,both_flexible_vs_baseline,interaction,NS_low_to_medium__x__BK_low_to_medium,,3.0,-0.0005103196347032912,-0.0005441095890410818,-0.00027608222863964083,-7.315294786897602e-05,-0.0005466666666666784,5.114155251136619e-06,10
priority_weighted_utilization,both_flexible_vs_baseline,interaction,NS_low_to_medium__x__BK_medium_to_high,,3.0,-0.0002816438356162476,-0.00020292237442924078,-0.0006587948517845266,5.3722261860619226e-05,-0.00019415525114155064,-1.75342465753421e-05,10
priority_weighted_utilization,both_flexible_vs_baseline,interaction,NS_low_to_medium__x__BK_low_to_high,,3.0,-0.0007919634703195389,-0.0007470319634703227,-0.0009348770804241674,-1.9430686008356785e-05,-0.000740821917808229,-1.2420091324205491e-05,10
priority_weighted_utilization,both_flexible_vs_baseline,interaction,NS_medium_to_high__x__BK_low_to_medium,,3.0,-0.0003340639269407597,-0.0003351598173516079,-0.0005647969693559507,0.0,-0.0003351598173515988,0.0,10
priority_weighted_utilization,both_flexible_vs_baseline,interaction,NS_medium_to_high__x__BK_medium_to_high,,3.0,-0.0007514155251140498,-0.0007629223744292213,-0.0005482733319228561,0.0,-0.0007629223744292227,0.0,10
priority_weighted_utilization,both_flexible_vs_baseline,interaction,NS_medium_to_high__x__BK_low_to_high,,3.0,-0.0010854794520548093,-0.0010980821917808293,-0.0011130703012788069,0.0,-0.0010980821917808215,0.0,10
priority_weighted_utilization,both_flexible_vs_baseline,interaction,NS_low_to_high__x__BK_low_to_medium,,3.0,-0.000844383561644051,-0.0008792694063926899,-0.0008408791979955916,-7.315294786897602e-05,-0.0008818264840182771,5.114155251136619e-06,10
priority_weighted_utilization,both_flexible_vs_baseline,interaction,NS_low_to_high__x__BK_medium_to_high,,3.0,-0.0010330593607302974,-0.0009658447488584621,-0.0012070681837073826,5.3722261860619226e-05,-0.0009570776255707732,-1.75342465753421e-05,10
priority_weighted_utilization,both_flexible_vs_baseline,interaction,NS_low_to_high__x__BK_low_to_high,,3.0,-0.0018774429223743483,-0.001845114155251152,-0.002047947381702974,-1.9430686008356785e-05,-0.0018389041095890507,-1.2420091324205491e-05,10
priority_weighted_utilization,both_flexible_vs_horizon_only,noshow,low_to_medium,low,3.0,4.200913241829711e-06,0.00011114155251140791,-0.00034036510286129253,-0.00026978506357658695,0.00012073059360731806,-1.9178082191783085e-05,10
priority_weighted_utilization,both_flexible_vs_horizon_only,noshow,low_to_medium,medium,3.0,4.5296803652792325e-05,8.922374429223502e-05,-0.0001599534472354941,-0.00034293801144556215,9.625570776256842e-05,-1.4063926940644232e-05,10
priority_weighted_utilization,both_flexible_vs_horizon_only,noshow,low_to_medium,high,3.0,0.00012036529680349742,0.0002738812785388056,-0.000430660197910352,-0.0002892157495849435,0.0002896803652968108,-3.1598173515985934e-05,10
priority_weighted_utilization,both_flexible_vs_horizon_only,noshow,medium_to_high,low,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10
priority_weighted_utilization,both_flexible_vs_horizon_only,noshow,medium_to_high,medium,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10
priority_weighted_utilization,both_flexible_vs_horizon_only,noshow,medium_to_high,high,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10
priority_weighted_utilization,both_flexible_vs_horizon_only,noshow,low_to_high,low,3.0,4.200913241829711e-06,0.00011114155251140791,-0.00034036510286129253,-0.00026978506357658695,0.00012073059360731806,-1.9178082191783085e-05,10
priority_weighted_utilization,both_flexible_vs_horizon_only,noshow,low_to_high,medium,3.0,4.5296803652792325e-05,8.922374429223502e-05,-0.0001599534472354941,-0.00034293801144556215,9.625570776256842e-05,-1.4063926940644232e-05,10
priority_weighted_utilization,both_flexible_vs_horizon_only,noshow,low_to_high,high,3.0,0.00012036529680349742,0.0002738812785388056,-0.000430660197910352,-0.0002892157495849435,0.0002896803652968108,-3.1598173515985934e-05,10
priority_weighted_utilization,both_flexible_vs_horizon_only,balking,low_to_medium,low,3.0,-4.109589041096261e-05,2.1917808219172896e-05,-0.00018041165562579842,7.315294786897518e-05,2.4474885844749666e-05,-5.1141552511388385e-06,10
priority_weighted_utilization,both_flexible_vs_horizon_only,balking,low_to_medium,medium,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10
priority_weighted_utilization,both_flexible_vs_horizon_only,balking,low_to_medium,high,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10
priority_weighted_utilization,both_flexible_vs_horizon_only,balking,medium_to_high,low,3.0,-7.506849315070507e-05,-0.0001846575342465706,0.0002707067506748578,-5.3722261860618684e-05,-0.0001934246575342424,1.7534246575341706e-05,10
priority_weighted_utilization,both_flexible_vs_horizon_only,balking,medium_to_high,medium,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10
priority_weighted_utilization,both_flexible_vs_horizon_only,balking,medium_to_high,high,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10
priority_weighted_utilization,both_flexible_vs_horizon_only,balking,low_to_high,low,3.0,-0.00011616438356166769,-0.00016273972602739772,9.029509504905942e-05,1.9430686008356507e-05,-0.00016894977168949277,1.2420091324202854e-05,10
priority_weighted_utilization,both_flexible_vs_horizon_only,balking,low_to_high,medium,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10
priority_weighted_utilization,both_flexible_vs_horizon_only,balking,low_to_high,high,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10
priority_weighted_utilization,both_flexible_vs_horizon_only,interaction,NS_low_to_medium__x__BK_low_to_medium,,3.0,4.109589041096261e-05,-2.1917808219172896e-05,0.00018041165562579842,-7.315294786897518e-05,-2.4474885844749666e-05,5.1141552511388385e-06,10
priority_weighted_utilization,both_flexible_vs_horizon_only,interaction,NS_low_to_medium__x__BK_medium_to_high,,3.0,7.506849315070507e-05,0.0001846575342465706,-0.0002707067506748578,5.3722261860618684e-05,0.0001934246575342424,-1.7534246575341706e-05,10
priority_weighted_utilization,both_flexible_vs_horizon_only,interaction,NS_low_to_medium__x__BK_low_to_high,,3.0,0.00011616438356166769,0.00016273972602739772,-9.029509504905942e-05,-1.9430686008356507e-05,0.00016894977168949277,-1.2420091324202854e-05,10
priority_weighted_utilization,both_flexible_vs_horizon_only,interaction,NS_medium_to_high__x__BK_low_to_medium,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10
priority_weighted_utilization,both_flexible_vs_horizon_only,interaction,NS_medium_to_high__x__BK_medium_to_high,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10
priority_weighted_utilization,both_flexible_vs_horizon_only,interaction,NS_medium_to_high__x__BK_low_to_high,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10
priority_weighted_utilization,both_flexible_vs_horizon_only,interaction,NS_low_to_high__x__BK_low_to_medium,,3.0,4.109589041096261e-05,-2.1917808219172896e-05,0.00018041165562579842,-7.315294786897518e-05,-2.4474885844749666e-05,5.1141552511388385e-06,10
priority_weighted_utilization,both_flexible_vs_horizon_only,interaction,NS_low_to_high__x__BK_medium_to_high,,3.0,7.506849315070507e-05,0.0001846575342465706,-0.0002707067506748578,5.3722261860618684e-05,0.0001934246575342424,-1.7534246575341706e-05,10
priority_weighted_utilization,both_flexible_vs_horizon_only,interaction,NS_low_to_high__x__BK_low_to_high,,3.0,0.00011616438356166769,0.00016273972602739772,-9.029509504905942e-05,-1.9430686008356507e-05,0.00016894977168949277,-1.2420091324202854e-05,10
priority_weighted_utilization,both_flexible_vs_reservation_only,noshow,low_to_medium,low,3.0,0.01628894977168916,0.01624009132420092,0.006756044217754234,6.98025005810389e-05,0.016214063926940647,5.205479452054892e-05,10
priority_weighted_utilization,both_flexible_vs_reservation_only,noshow,low_to_medium,medium,3.0,0.016382283105022374,0.016415525114155248,0.007062247734220277,-0.00048189644525533683,0.016525844748858452,-0.00022063926940639394,10
priority_weighted_utilization,both_flexible_vs_reservation_only,noshow,low_to_medium,high,3.0,0.016429406392693625,0.016548036529680368,0.0067465036970379266,-7.881949702707995e-05,0.01661844748858448,-0.00014082191780821887,10
priority_weighted_utilization,both_flexible_vs_reservation_only,noshow,medium_to_high,low,3.0,0.016290958904109143,0.01643141552511415,0.006712113471819421,-0.00031080086809757415,0.016561278538812785,-0.0002597260273972619,10
priority_weighted_utilization,both_flexible_vs_reservation_only,noshow,medium_to_high,medium,3.0,0.016436894977168586,0.01644840182648403,0.007008357363395995,0.0,0.016448401826484018,0.0,10
priority_weighted_utilization,both_flexible_vs_reservation_only,noshow,medium_to_high,high,3.0,0.016669223744291868,0.016769589041095892,0.007198256058216568,-0.00013183359165489574,0.01683561643835616,-0.000132054794520547,10
priority_weighted_utilization,both_flexible_vs_reservation_only,noshow,low_to_high,low,3.0,0.032579908675798304,0.03267150684931507,0.013468157689573657,-0.00024099836751653524,0.032775342465753435,-0.00020767123287671304,10
priority_weighted_utilization,both_flexible_vs_reservation_only,noshow,low_to_high,medium,3.0,0.03281917808219096,0.03286392694063927,0.014070605097616271,-0.00048189644525533683,0.03297424657534247,-0.00022063926940639394,10
priority_weighted_utilization,both_flexible_vs_reservation_only,noshow,low_to_high,high,3.0,0.03309863013698549,0.03331762557077626,0.013944759755254494,-0.0002106530886819757,0.03345406392694064,-0.0002728767123287658,10
priority_weighted_utilization,both_flexible_vs_reservation_only,balking,low_to_medium,low,3.0,-2.7397260273665e-06,0.0001858447488584525,-2.517131050603855e-05,-0.0005621728170076953,0.00031726027397260934,-0.00026283105022831005,10
priority_weighted_utilization,both_flexible_vs_reservation_only,balking,low_to_medium,medium,3.0,9.059360730584776e-05,0.0003612785388127759,0.00028103220596000455,-0.0011138717628440711,0.0006290410958904136,-0.000535525114155253,10
priority_weighted_utilization,both_flexible_vs_reservation_only,balking,low_to_medium,high,3.0,0.00023652968036529166,0.0003782648401826516,0.0005772760975365776,-0.0008030708947464969,0.0005161643835616458,-0.000275799086757991,10
priority_weighted_utilization,both_flexible_vs_reservation_only,balking,medium_to_high,low,3.0,-0.00013570776255709014,-0.0004967123287671294,-0.0003559568569136229,0.0007998543920887003,-0.0007473972602739731,0.000501369863013697,10
priority_weighted_utilization,both_flexible_vs_reservation_only,balking,medium_to_high,medium,3.0,-8.858447488584109e-05,-0.0003642009132420065,-0.0006717008940959728,0.001202931340316957,-0.0006547945205479433,0.000581187214611872,10
priority_weighted_utilization,both_flexible_vs_reservation_only,balking,medium_to_high,high,3.0,0.00014374429223744213,-4.301369863014103e-05,-0.0004818021992754002,0.0010710977486620616,-0.0002675799086758001,0.000449132420091325,10
priority_weighted_utilization,both_flexible_vs_reservation_only,balking,low_to_high,low,3.0,-0.00013844748858445668,-0.00031086757990867684,-0.00038112816741966147,0.00023768157508100496,-0.00043013698630136373,0.00023853881278538684,10
priority_weighted_utilization,both_flexible_vs_reservation_only,balking,low_to_high,medium,3.0,2.0091324200066554e-06,-2.922374429230594e-06,-0.00039066868813596834,8.905957747288611e-05,-2.575342465752972e-05,4.566210045661906e-05,10
priority_weighted_utilization,both_flexible_vs_reservation_only,balking,low_to_high,high,3.0,0.00038027397260273374,0.00033525114155251055,9.547389826117749e-05,0.00026802685391556454,0.00024858447488584564,0.00017333333333333404,10
priority_weighted_utilization,both_flexible_vs_reservation_only,interaction,NS_low_to_medium__x__BK_low_to_medium,,3.0,9.333333333321427e-05,0.00017543378995432348,0.0003062035164660431,-0.0005516989458363757,0.0003117808219178042,-0.00027269406392694287,10
priority_weighted_utilization,both_flexible_vs_reservation_only,interaction,NS_low_to_medium__x__BK_medium_to_high,,3.0,4.7123287671249075e-05,0.0001325114155251228,-0.00031574403718235,0.0004030769482282569,9.260273972602985e-05,7.981735159817507e-05,10
priority_weighted_utilization,both_flexible_vs_reservation_only,interaction,NS_low_to_medium__x__BK_low_to_high,,3.0,0.00014045662100446333,0.0003079452054794463,-9.540520716306845e-06,-0.00014862199760811885,0.00040438356164383405,-0.00019287671232876778,10
priority_weighted_utilization,both_flexible_vs_reservation_only,interaction,NS_medium_to_high__x__BK_low_to_medium,,3.0,0.0001459360730594439,1.6986301369875666e-05,0.00029624389157657306,0.00031080086809757415,-0.00011287671232876773,0.0002597260273972619,10
priority_weighted_utilization,both_flexible_vs_reservation_only,interaction,NS_medium_to_high__x__BK_medium_to_high,,3.0,0.0002323287671232832,0.00032118721461186546,0.00018989869482057274,-0.00013183359165489574,0.00038721461187214316,-0.000132054794520547,10
priority_weighted_utilization,both_flexible_vs_reservation_only,interaction,NS_medium_to_high__x__BK_low_to_high,,3.0,0.0003782648401827271,0.00033817351598174116,0.00048614258639714575,0.0001789672764426784,0.0002743378995433754,0.00012767123287671495,10
priority_weighted_utilization,both_flexible_vs_reservation_only,interaction,NS_low_to_high__x__BK_low_to_medium,,3.0,0.00023926940639265815,0.00019242009132419913,0.0006024474080426163,-0.00024089807773880158,0.00019890410958903646,-1.296803652968091e-05,10
priority_weighted_utilization,both_flexible_vs_reservation_only,interaction,NS_low_to_high__x__BK_medium_to_high,,3.0,0.00027945205479453227,0.00045369863013698826,-0.00012584534236177725,0.0002712433565733612,0.000479817351598173,-5.223744292237193e-05,10
priority_weighted_utilization,both_flexible_vs_reservation_only,interaction,NS_low_to_high__x__BK_low_to_high,,3.0,0.0005187214611871904,0.0006461187214611873,0.00047660206568083893,3.0345278834559546e-05,0.0006787214611872095,-6.520547945205284e-05,10
priority_weighted_utilization,reservation_only_vs_horizon_only,noshow,low_to_medium,low,3.0,-0.016284748858447332,-0.016128949771689514,-0.007096409320615527,-0.00033958756415762597,-0.01609333333333333,-7.12328767123313e-05,10
priority_weighted_utilization,reservation_only_vs_horizon_only,noshow,low_to_medium,medium,3.0,-0.016336986301369583,-0.01632630136986301,-0.00722220118145577,0.00013895843380977576,-0.01642958904109588,0.00020657534246575196,10
priority_weighted_utilization,reservation_only_vs_horizon_only,noshow,low_to_medium,high,3.0,-0.016309041095890126,-0.016274155251141564,-0.007177163894948278,-0.00021039625255786314,-0.016328767123287673,0.000109223744292235,10
priority_weighted_utilization,reservation_only_vs_horizon_only,noshow,medium_to_high,low,3.0,-0.016290958904109143,-0.01643141552511415,-0.006712113471819421,0.00031080086809757377,-0.016561278538812785,0.00025972602739726236,10
priority_weighted_utilization,reservation_only_vs_horizon_only,noshow,medium_to_high,medium,3.0,-0.016436894977168586,-0.01644840182648403,-0.007008357363395995,0.0,-0.016448401826484018,0.0,10
priority_weighted_utilization,reservation_only_vs_horizon_only,noshow,medium_to_high,high,3.0,-0.016669223744291868,-0.016769589041095892,-0.007198256058216568,0.00013183359165489574,-0.01683561643835616,0.00013205479452054746,10
priority_weighted_utilization,reservation_only_vs_horizon_only,noshow,low_to_high,low,3.0,-0.03257570776255647,-0.03256036529680366,-0.013808522792434946,-2.878669606005218e-05,-0.03265461187214612,0.00018849315068493106,10
priority_weighted_utilization,reservation_only_vs_horizon_only,noshow,low_to_high,medium,3.0,-0.03277388127853816,-0.03277470319634703,-0.014230558544851765,0.00013895843380977576,-0.032877990867579907,0.00020657534246575196,10
priority_weighted_utilization,reservation_only_vs_horizon_only,noshow,low_to_high,high,3.0,-0.032978264840181994,-0.033043744292237456,-0.014375419953164844,-7.856266090296741e-05,-0.03316438356164383,0.00024127853881278252,10
