background_id,selection_objective,comparison,first_policy,second_policy,n_paired_seeds,delta_average_utilization,delta_average_utilization_ci_low,delta_average_utilization_ci_high,delta_priority_weighted_utilization,delta_priority_weighted_utilization_ci_low,delta_priority_weighted_utilization_ci_high,delta_class_1_percent_serviced,delta_class_1_percent_serviced_ci_low,delta_class_1_percent_serviced_ci_high,delta_class_2_percent_serviced,delta_class_2_percent_serviced_ci_low,delta_class_2_percent_serviced_ci_high,delta_class_1_slot_utilization,delta_class_1_slot_utilization_ci_low,delta_class_1_slot_utilization_ci_high,delta_class_2_slot_utilization,delta_class_2_slot_utilization_ci_low,delta_class_2_slot_utilization_ci_high,design_note,patient_characteristic,class2_reference,profile_id,noshow_level,noshow_level_code,balk_level,balk_level_code,clinic_context_id,open_horizon_days,rho,class1_share,slots_per_day,lambda_1,lambda_2,cancel_1,cancel_2,balk_threshold_1,balk_low_1,balk_high_1,balk_threshold_2,balk_low_2,balk_high_2,noshow_threshold_1,noshow_low_1,noshow_high_1,noshow_threshold_2,noshow_low_2,noshow_high_2,cap_thresholds_to_horizon
PBF_NS_MEDIUM_BK_LOW_C054,average_utilization,both_flexible_vs_reservation_only,both_flexible,reservation_only,10,3.287671232864442e-05,-0.000821917808219203,0.0009698630136985988,-0.0009561643835616307,-0.0027454794520547906,0.000923356164383604,-0.001954866725710225,-0.004145839314715487,0.0003564727589673773,0.0011313791841375625,-0.0007491996845300494,0.002963995607852454,-0.0023726027397260154,-0.006126301369862998,0.0015398630136986395,0.00283287671232878,-0.0014631506849314708,0.006948082191780819,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_LOW,medium,1,low,0,C054,100,3.0,0.3,50,45.0,105.0,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_LOW_C054,average_utilization,reservation_only_vs_horizon_only,reservation_only,horizon_only,10,-0.0011452054794519385,-0.0021041095890408546,-0.0002954794520546317,0.1851205479452055,0.18318068493150685,0.18730431506849315,0.41134861670223055,0.4088134399661493,0.4137113566198799,-0.17729661660957363,-0.17930139226906255,-0.17556646018814145,0.3715178082191781,0.36786273972602745,0.37551794520547943,-0.3727945205479452,-0.37671273972602737,-0.36904041095890416,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_LOW,medium,1,low,0,C054,100,3.0,0.3,50,45.0,105.0,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_LOW_C054,priority_weighted_utilization,horizon_only_vs_baseline,horizon_only,baseline,10,0.012509589041095937,0.011764246575342243,0.013249315068493014,0.013194520547945177,0.011536712328767105,0.015063082191780774,0.017444224571255974,0.014658328435637658,0.02033131456390826,-0.0004188026962447411,-0.0018786055062919081,0.001079315670865762,0.0141095890410959,0.01130383561643837,0.01732068493150685,-0.0018301369863013672,-0.004570273972602747,0.0005919178082191888,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_LOW,medium,1,low,0,C054,100,3.0,0.3,50,45.0,105.0,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_LOW_C054,priority_weighted_utilization,reservation_only_vs_baseline,reservation_only,baseline,10,0.011254794520548029,0.010153150684931358,0.012526027397260235,0.20429589041095886,0.20178602739726026,0.20723602739726021,0.4433722607950147,0.4410827478064592,0.44598463028375407,-0.18352047151384018,-0.18531496285587326,-0.18179408631511423,0.3976219178082192,0.39327109589041104,0.4030254794520549,-0.3866520547945205,-0.39172191780821913,-0.3825367123287671,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_LOW,medium,1,low,0,C054,100,3.0,0.3,50,45.0,105.0,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_LOW_C054,priority_weighted_utilization,both_flexible_vs_baseline,both_flexible,baseline,10,0.01215890410958902,0.010667945205479439,0.013364657534246828,0.20651232876712325,0.20433130136986288,0.2084551369863013,0.44750341542488503,0.4450879299959679,0.44958814873977027,-0.1851565613268313,-0.1868081633345175,-0.1836183834463069,0.4011232876712329,0.3979780821917808,0.4042032876712329,-0.38922191780821913,-0.39174246575342464,-0.3867887671232877,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_LOW,medium,1,low,0,C054,100,3.0,0.3,50,45.0,105.0,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_LOW_C054,priority_weighted_utilization,both_flexible_vs_horizon_only,both_flexible,horizon_only,10,-0.00035068493150691715,-0.0020056164383561855,0.0009753424657532431,0.19331780821917804,0.19043287671232875,0.19577260273972596,0.43005919085362915,0.42733841832966,0.43218549778064463,-0.18473775863058656,-0.18674101125580997,-0.18266528397699522,0.387013698630137,0.38292,0.3907782191780822,-0.3873917808219178,-0.39049410958904107,-0.3846135616438357,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_LOW,medium,1,low,0,C054,100,3.0,0.3,50,45.0,105.0,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_LOW_C054,priority_weighted_utilization,both_flexible_vs_reservation_only,both_flexible,reservation_only,10,0.0009041095890409912,-0.00026315068493171163,0.0021480821917806577,0.0022164383561643517,-0.00037842465753429473,0.005126780821917754,0.004131154629870337,0.0026606174697721583,0.005663602714510305,-0.001636089812991115,-0.003929674552843499,0.0003964482177227094,0.003501369863013681,-0.0010308219178082267,0.008553424657534194,-0.002569863013698609,-0.00711232876712326,0.001605753424657542,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_LOW,medium,1,low,0,C054,100,3.0,0.3,50,45.0,105.0,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_LOW_C054,priority_weighted_utilization,reservation_only_vs_horizon_only,reservation_only,horizon_only,10,-0.0012547945205479082,-0.0021369863013698228,-0.00034506849315035966,0.19110136986301368,0.18905993150684935,0.1930821917808219,0.4259280362237588,0.42420725409243465,0.42760455285797255,-0.18310166881759546,-0.1848227053165171,-0.18135946517165108,0.38351232876712327,0.3798128767123288,0.38704109589041097,-0.38482191780821917,-0.3881483561643836,-0.3811827397260274,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_LOW,medium,1,low,0,C054,100,3.0,0.3,50,45.0,105.0,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_LOW_C055,average_utilization,horizon_only_vs_baseline,horizon_only,baseline,10,0.01994520547945139,0.017561643835616047,0.022155251141551542,0.021954337899543395,0.019378652968036533,0.024694406392694067,0.01502400946134454,0.011859037074254546,0.01808773633162916,-0.0013383673066914015,-0.0037940733282891717,0.0016950891895709595,0.023853881278538814,0.02000867579908673,0.027982420091324216,-0.003799086757990888,-0.007114383561643831,-0.00033789954337903855,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_LOW,medium,1,low,0,C055,100,3.0,0.5,30,45.0,45.0,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_LOW_C055,average_utilization,reservation_only_vs_baseline,reservation_only,baseline,10,0.018940639269405878,0.017296803652967638,0.020584474885844185,0.20732420091324202,0.20515513698630142,0.2093381278538812,0.264545130487143,0.2619255276119921,0.2671806133856947,-0.252114172240974,-0.25401830824549226,-0.25034307003927114,0.3958630136986302,0.39260251141552516,0.398877397260274,-0.3770776255707763,-0.3797538812785389,-0.3744109589041097,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_LOW,medium,1,low,0,C055,100,3.0,0.5,30,45.0,45.0,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_LOW_C055,average_utilization,both_flexible_vs_baseline,both_flexible,baseline,10,0.020904109589040487,0.018255251141551958,0.023214840182648015,0.16048858447488587,0.15773938356164383,0.16294063926940638,0.19937379172291528,0.1970674882666644,0.2017403900315255,-0.18658791003495104,-0.18815877819583407,-0.18479809194173852,0.2995159817351598,0.29647488584474885,0.30236575342465755,-0.27805479452054793,-0.2798358447488585,-0.27613698630136996,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_LOW,medium,1,low,0,C055,100,3.0,0.5,30,45.0,45.0,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_LOW_C055,average_utilization,both_flexible_vs_horizon_only,both_flexible,horizon_only,10,0.0009589041095890982,-0.0009406392694062226,0.0025662100456616856,0.13853424657534247,0.1356575342465753,0.14086324200913242,0.18434978226157073,0.18058704684476742,0.18759300858073502,-0.1852495427282596,-0.18733169977941191,-0.1832780173065097,0.275662100456621,0.27197260273972607,0.2787764840182648,-0.2742557077625571,-0.2763744292237442,-0.2720180365296804,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_LOW,medium,1,low,0,C055,100,3.0,0.5,30,45.0,45.0,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_LOW_C055,average_utilization,both_flexible_vs_reservation_only,both_flexible,reservation_only,10,0.001963470319634608,0.00018264840182654284,0.0036531963470317237,-0.046835616438356174,-0.04905079908675799,-0.04464828767123291,-0.06517133876422779,-0.06823662170204318,-0.061594353532316314,0.06552626220602299,0.06426803859744218,0.06674814880694825,-0.09634703196347033,-0.09859406392694064,-0.0938447488584475,0.09902283105022833,0.09737876712328769,0.10042009132420096,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_LOW,medium,1,low,0,C055,100,3.0,0.5,30,45.0,45.0,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_LOW_C055,average_utilization,reservation_only_vs_horizon_only,reservation_only,horizon_only,10,-0.00100456621004551,-0.00260296803652956,0.0006210045662098071,0.18536986301369862,0.18295833333333333,0.18767191780821912,0.24952112102579846,0.2463277271364699,0.253129044195175,-0.25077580493428264,-0.2526039497576685,-0.2491258433410841,0.37200913242009137,0.36871210045662106,0.37534292237442923,-0.3732785388127854,-0.37595456621004575,-0.3709954337899543,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_LOW,medium,1,low,0,C055,100,3.0,0.5,30,45.0,45.0,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_LOW_C055,priority_weighted_utilization,horizon_only_vs_baseline,horizon_only,baseline,10,0.020611872146118315,0.01885799086757954,0.02245684931506798,0.020479452054794532,0.018474771689497717,0.02247488584474887,0.012376172415623271,0.009677127170935695,0.015093009762166093,-0.0008106668784781668,-0.0031827682990241725,0.0017369131150129277,0.020136986301369834,0.017259817351598136,0.02305045662100455,0.0006849315068492956,-0.0017353881278538892,0.002995433789954305,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_LOW,medium,1,low,0,C055,100,3.0,0.5,30,45.0,45.0,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_LOW_C055,priority_weighted_utilization,reservation_only_vs_baseline,reservation_only,baseline,10,0.018940639269405878,0.017323972602739126,0.020511415525113492,0.20732420091324202,0.20513641552511414,0.2093018264840183,0.264545130487143,0.262029041993298,0.26708232402255305,-0.252114172240974,-0.25408486560497945,-0.25038618417060776,0.3958630136986302,0.3925748858447489,0.3987671232876713,-0.3770776255707763,-0.3796260273972603,-0.37442899543379,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_LOW,medium,1,low,0,C055,100,3.0,0.5,30,45.0,45.0,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_LOW_C055,priority_weighted_utilization,both_flexible_vs_baseline,both_flexible,baseline,10,0.02114155251141473,0.01892237442922303,0.023315068493149727,0.21093150684931508,0.2084246575342466,0.21323287671232877,0.2683166156665877,0.2654307773451955,0.2707539946622816,-0.25373357927143153,-0.25552791469786523,-0.25163227072489863,0.4007853881278539,0.39700410958904114,0.40404566210045667,-0.3797077625570776,-0.3829954337899543,-0.37648401826484024,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_LOW,medium,1,low,0,C055,100,3.0,0.5,30,45.0,45.0,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_LOW_C055,priority_weighted_utilization,both_flexible_vs_horizon_only,both_flexible,horizon_only,10,0.0005296803652964144,-0.0013881278538815055,0.0023835616438349096,0.19045205479452054,0.1883375570776256,0.19252979452054791,0.2559404432509645,0.25349331293489663,0.25885123277274974,-0.25292291239295334,-0.2546096772896716,-0.25133062643992216,0.3806484018264841,0.37818219178082196,0.382977397260274,-0.38039269406392695,-0.3815162100456621,-0.3789954337899544,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_LOW,medium,1,low,0,C055,100,3.0,0.5,30,45.0,45.0,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_LOW_C055,priority_weighted_utilization,both_flexible_vs_reservation_only,both_flexible,reservation_only,10,0.0022009132420088505,0.000949543378995141,0.003351598173515503,0.0036073059360730354,0.0018674657534246352,0.0050412100456620704,0.0037714851794447115,-0.0002816199294067836,0.0072767949834788145,-0.0016194070304574773,-0.002791661535129163,-0.0004177555535137322,0.0049223744292237305,0.0029767123287671024,0.006547945205479444,-0.0026301369863013626,-0.004118949771689504,-0.0009315068493150736,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_LOW,medium,1,low,0,C055,100,3.0,0.5,30,45.0,45.0,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_LOW_C055,priority_weighted_utilization,reservation_only_vs_horizon_only,reservation_only,horizon_only,10,-0.0016712328767124363,-0.0028584474885843297,-0.00043835616438385683,0.18684474885844748,0.18548824200913241,0.18821027397260273,0.2521689580715198,0.24919574604318337,0.2551833487548863,-0.2513035053624958,-0.2528658850418709,-0.2494734478420435,0.37572602739726035,0.37406392694063934,0.3771689497716896,-0.37776255707762557,-0.37888584474885845,-0.3765205479452055,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_LOW,medium,1,low,0,C055,100,3.0,0.5,30,45.0,45.0,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_LOW_C056,average_utilization,horizon_only_vs_baseline,horizon_only,baseline,10,0.020038356164383632,0.018613698630137027,0.02146328767123261,0.022186301369863028,0.02053130136986303,0.023937260273972614,0.017418879424132915,0.015836221085910325,0.018840141679039475,-0.002372708615154201,-0.004069090681078814,-0.0006245366227128584,0.024147945205479464,0.021566712328767144,0.02660821917808221,-0.00392328767123285,-0.00650424657534245,-0.0012875342465752892,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_LOW,medium,1,low,0,C056,100,3.0,0.5,50,75.0,75.0,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_LOW_C056,average_utilization,reservation_only_vs_baseline,reservation_only,baseline,10,0.019643835616438565,0.018646301369863515,0.02072356164383636,0.2097287671232877,0.20819993150684932,0.21123568493150688,0.26703678868920927,0.2650490909515801,0.2691388627640961,-0.2535629357549877,-0.2548405483527166,-0.2524635218412319,0.40006575342465756,0.3976491780821918,0.402427397260274,-0.3806739726027397,-0.38315082191780825,-0.3785969863013699,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_LOW,medium,1,low,0,C056,100,3.0,0.5,50,75.0,75.0,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_LOW_C056,average_utilization,both_flexible_vs_baseline,both_flexible,baseline,10,0.019610958904109677,0.017917534246575134,0.021512328767123466,0.09224657534246576,0.09003280821917813,0.09432904109589041,0.11172982888629342,0.10974472278273074,0.11355111327259707,-0.09619307836003062,-0.09808811674792427,-0.09488380772471293,0.16470136986301373,0.1618902739726028,0.16719465753424664,-0.1449095890410959,-0.14705205479452058,-0.14276123287671233,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_LOW,medium,1,low,0,C056,100,3.0,0.5,50,75.0,75.0,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_LOW_C056,average_utilization,both_flexible_vs_horizon_only,both_flexible,horizon_only,10,-0.00042739726027395396,-0.0011835616438355188,0.0001808219178081499,0.07006027397260274,0.06859178082191782,0.07153972602739725,0.0943109494621605,0.0930626851052831,0.09582152988242158,-0.09382036974487641,-0.09524140154153617,-0.09267596857427829,0.14055342465753423,0.13831205479452055,0.14312917808219175,-0.14098630136986304,-0.14328780821917808,-0.13907917808219175,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_LOW,medium,1,low,0,C056,100,3.0,0.5,50,75.0,75.0,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_LOW_C056,average_utilization,both_flexible_vs_reservation_only,both_flexible,reservation_only,10,-3.2876712328888666e-05,-0.0014798630136985097,0.001523287671232737,-0.11748219178082193,-0.11916171232876717,-0.11588760273972605,-0.1553069598029158,-0.1573691318664283,-0.15299120050214318,0.15736985739495707,0.15603197092776266,0.15841335355342145,-0.23536438356164385,-0.23769945205479456,-0.23335890410958907,0.23576438356164386,0.23415890410958906,0.23739205479452058,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_LOW,medium,1,low,0,C056,100,3.0,0.5,50,75.0,75.0,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_LOW_C056,average_utilization,reservation_only_vs_horizon_only,reservation_only,horizon_only,10,-0.0003945205479450653,-0.0015398630136984745,0.0007726027397257501,0.18754246575342468,0.1858849315068493,0.18949595890410967,0.24961790926507632,0.24834115372547508,0.25086354085890217,-0.2511902271398335,-0.2524793604415022,-0.24995983727737311,0.37591780821917814,0.37316698630136996,0.37913972602739726,-0.3767506849315069,-0.3795343835616438,-0.3742464383561644,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_LOW,medium,1,low,0,C056,100,3.0,0.5,50,75.0,75.0,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_LOW_C056,priority_weighted_utilization,horizon_only_vs_baseline,horizon_only,baseline,10,0.020038356164383632,0.018733835616438023,0.021655205479452173,0.022186301369863028,0.020481917808219206,0.023948219178082198,0.017418879424132915,0.015877537213143045,0.01893828377032628,-0.002372708615154201,-0.0040294419914577275,-0.0007128393794045841,0.024147945205479464,0.021599863013698647,0.02671780821917809,-0.00392328767123285,-0.006614246575342446,-0.0012875342465752892,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_LOW,medium,1,low,0,C056,100,3.0,0.5,50,75.0,75.0,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_LOW_C056,priority_weighted_utilization,reservation_only_vs_baseline,reservation_only,baseline,10,0.019643835616438565,0.018624657534246566,0.020685068493150955,0.2097287671232877,0.20819986301369872,0.21115630136986305,0.26703678868920927,0.26508643320709674,0.26912986131518224,-0.2535629357549877,-0.25478326199793433,-0.25240144540482523,0.40006575342465756,0.39770958904109593,0.4023452054794521,-0.3806739726027397,-0.3832109589041096,-0.37860821917808224,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_LOW,medium,1,low,0,C056,100,3.0,0.5,50,75.0,75.0,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_LOW_C056,priority_weighted_utilization,both_flexible_vs_baseline,both_flexible,baseline,10,0.020049315068493424,0.018887534246575185,0.021068630136986885,0.21280547945205477,0.2113178082191781,0.21430726027397262,0.2695092026468335,0.26727051829839793,0.2717148917693138,-0.2561447671596657,-0.2576954199145907,-0.25451647390015564,0.4051342465753425,0.402909589041096,0.4073479452054795,-0.38465753424657534,-0.38685479452054794,-0.3823994520547945,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_LOW,medium,1,low,0,C056,100,3.0,0.5,50,75.0,75.0,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_LOW_C056,priority_weighted_utilization,both_flexible_vs_horizon_only,both_flexible,horizon_only,10,1.0958904109792389e-05,-0.0015123287671228805,0.0015123287671234514,0.19061917808219178,0.18881506849315066,0.19271787671232868,0.2520903232227006,0.24986611848845497,0.25434540419067536,-0.25377205854451157,-0.2555988396385222,-0.2520269434981491,0.380986301369863,0.3783230136986302,0.3843564383561644,-0.38073424657534244,-0.3837869863013699,-0.3778027397260274,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_LOW,medium,1,low,0,C056,100,3.0,0.5,50,75.0,75.0,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_LOW_C056,priority_weighted_utilization,both_flexible_vs_reservation_only,both_flexible,reservation_only,10,0.00040547945205485767,-0.0008002739726023509,0.001633150684931555,0.003076712328767084,0.0020656164383561423,0.004010958904109551,0.002472413957624231,-0.00047476022065316145,0.0052856928650892605,-0.00258183140467805,-0.00374370933521268,-0.0013031284077786485,0.005068493150684949,0.003347808219178093,0.006471369863013742,-0.003983561643835611,-0.005704246575342461,-0.0019615068493150315,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_LOW,medium,1,low,0,C056,100,3.0,0.5,50,75.0,75.0,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_LOW_C056,priority_weighted_utilization,reservation_only_vs_horizon_only,reservation_only,horizon_only,10,-0.0003945205479450653,-0.0015999999999999357,0.0006905479452052347,0.18754246575342468,0.1858625342465753,0.18928500000000004,0.24961790926507632,0.24826211439388207,0.25097779299841594,-0.2511902271398335,-0.2525083470081027,-0.24988294110542453,0.37591780821917814,0.3732491780821918,0.37887684931506854,-0.3767506849315069,-0.3794741095890411,-0.3743452054794521,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_LOW,medium,1,low,0,C056,100,3.0,0.5,50,75.0,75.0,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_LOW_C057,average_utilization,horizon_only_vs_baseline,horizon_only,baseline,10,0.027123287671231712,0.024840182648400454,0.029570776255706477,0.029223744292237452,0.0260590182648402,0.03264497716894976,0.01512511991058767,0.013093698635877516,0.017147389017691174,-0.004500207733536132,-0.007503475516547249,-0.0014552112501020503,0.03136986301369861,0.026438356164383513,0.03617465753424655,-0.0042922374429223585,-0.007918721461187227,-0.0001550228310502054,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_LOW,medium,1,low,0,C057,100,3.0,0.7,30,62.99999999999999,27.000000000000004,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_LOW_C057,average_utilization,reservation_only_vs_baseline,reservation_only,baseline,10,0.006356164383561347,0.004072831050228274,0.008365296803652769,0.030050228310502258,0.02836506849315068,0.03209143835616433,0.02566877846704521,0.02401423098431997,0.02710244774138761,-0.053462310726044605,-0.057111703790800356,-0.04982701451658318,0.053808219178082185,0.050374200913242004,0.05693242009132421,-0.04751598173515982,-0.05146118721461187,-0.04345205479452053,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_LOW,medium,1,low,0,C057,100,3.0,0.7,30,62.99999999999999,27.000000000000004,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_LOW_C057,average_utilization,both_flexible_vs_baseline,both_flexible,baseline,10,0.026968036529679384,0.02472123287671136,0.028894977168948715,0.14237442922374427,0.14038812785388127,0.14447499999999994,0.12335947408597361,0.12075822155395378,0.1265402499842328,-0.2578399215325359,-0.26015775963312826,-0.25548592518510105,0.257716894977169,0.2552420091324201,0.2604210045662101,-0.23068493150684938,-0.23354337899543376,-0.22803630136986297,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_LOW,medium,1,low,0,C057,100,3.0,0.7,30,62.99999999999999,27.000000000000004,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
PBF_NS_MEDIUM_BK_LOW_C057,average_utilization,both_flexible_vs_horizon_only,both_flexible,horizon_only,10,-0.00015525114155232612,-0.001397488584474471,0.0012148401826487427,0.11315068493150679,0.11110958904109589,0.1153614155251141,0.10823435417538593,0.10638587536929207,0.11010295676190383,-0.25333971379899967,-0.25550185583271323,-0.25132359396276815,0.22634703196347034,0.2232420091324201,0.22973538812785388,-0.22639269406392698,-0.22914178082191783,-0.2238445205479452,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_MEDIUM_BK_LOW,medium,1,low,0,C057,100,3.0,0.7,30,62.99999999999999,27.000000000000004,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.15,14,0.05,0.15,False
