background_id,selection_objective,policy,selected_source_stage,selected_horizon_days,selected_Q,selected_window,n_seeds,average_utilization,average_utilization_sd,priority_weighted_utilization,priority_weighted_utilization_sd,class_1_percent_serviced,class_1_percent_serviced_sd,class_2_percent_serviced,class_2_percent_serviced_sd,class_1_slot_utilization,class_1_slot_utilization_sd,class_2_slot_utilization,class_2_slot_utilization_sd,class_1_balking_rate,class_1_balking_rate_sd,class_2_balking_rate,class_2_balking_rate_sd,class_1_no_show_rate,class_1_no_show_rate_sd,class_2_no_show_rate,class_2_no_show_rate_sd,class_1_no_offer_rate,class_1_no_offer_rate_sd,class_2_no_offer_rate,class_2_no_offer_rate_sd,class_1_mean_offered_booking_delay,class_1_mean_offered_booking_delay_sd,class_2_mean_offered_booking_delay,class_2_mean_offered_booking_delay_sd,design_note,patient_characteristic,class2_reference,profile_id,noshow_level,noshow_level_code,balk_level,balk_level_code,clinic_context_id,open_horizon_days,rho,class1_share,slots_per_day,lambda_1,lambda_2,cancel_1,cancel_2,balk_threshold_1,balk_low_1,balk_high_1,balk_threshold_2,balk_low_2,balk_high_2,noshow_threshold_1,noshow_low_1,noshow_high_1,noshow_threshold_2,noshow_low_2,noshow_high_2,cap_thresholds_to_horizon
PBF_NS_HIGH_BK_HIGH_C004,priority_weighted_utilization,both_flexible,both_flexible,12,48,11,10,0.9447287671232865,0.0026330590059750435,0.6275479452054795,0.0037288298620161957,0.8642109596809228,0.005523373446886563,0.7554611486310046,0.007538980432602792,0.3104,0.005820084947409505,0.6342958904109588,0.005178360827789473,0.05035939407424202,0.0035500808019354297,0.05078327230677034,0.0011576004900463962,0.04676774466929647,0.0026082025912124726,0.039852602444071426,0.0021715700309694382,0.0,0.0,0.0,0.0,0.2041934430732637,0.007981311408313577,1.7805511533427514,0.10898735816095705,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C004,100,1.2,0.3,50,18.0,42.0,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C005,average_utilization,baseline,baseline,100,0,-1,10,0.947762557077624,0.002977349476120082,0.7105068493150684,0.003631433864625866,0.7920728370998457,0.0032375604498698996,0.7936391126442498,0.006212533346502274,0.473579908675799,0.00496559800779669,0.47385388127853867,0.004792186138953813,0.049843920447233916,0.0018776855599882776,0.05056162560334505,0.002113808941308742,0.042754288002332955,0.001834299162882929,0.042200739044117905,0.003021911831547468,0.0,0.0,0.0,0.0,0.6090362046252232,0.029290279943996987,0.6105422943825619,0.031085651779652456,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C005,100,1.2,0.5,30,18.0,18.0,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C005,average_utilization,horizon_only,horizon_only,3,0,-1,10,0.9473242009132404,0.00390310513097612,0.710283105022831,0.004191958779848682,0.7916609343449887,0.0039485039584161745,0.7929046890650928,0.006538916860659509,0.4736529680365297,0.004799953434161803,0.4732602739726026,0.0044662420788886634,0.049533672136985604,0.0016893496223031438,0.050700269568075974,0.002183452081279137,0.04311007256864384,0.002417417629391587,0.04259509988923114,0.003624956417181065,6.17379225189e-05,0.00019523245316672378,1.519987840097e-05,4.80662359046633e-05,0.6097111453001639,0.028680739554009807,0.6102079982439179,0.03133181662506872,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C005,100,1.2,0.5,30,18.0,18.0,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C005,average_utilization,reservation_only,baseline,100,0,-1,10,0.947762557077624,0.002977349476120082,0.7105068493150684,0.003631433864625866,0.7920728370998457,0.0032375604498698996,0.7936391126442498,0.006212533346502274,0.473579908675799,0.00496559800779669,0.47385388127853867,0.004792186138953813,0.049843920447233916,0.0018776855599882776,0.05056162560334505,0.002113808941308742,0.042754288002332955,0.001834299162882929,0.042200739044117905,0.003021911831547468,0.0,0.0,0.0,0.0,0.6090362046252232,0.029290279943996987,0.6105422943825619,0.031085651779652456,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C005,100,1.2,0.5,30,18.0,18.0,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C005,average_utilization,both_flexible,both_flexible,4,20,4,10,0.9468219178082176,0.0023191672487678718,0.7139497716894977,0.00333296843356239,0.8069162965143344,0.004287408634076531,0.7738264747348415,0.008898621502699657,0.4813789954337899,0.005468185610010429,0.4651415525114156,0.005498032087595121,0.049840352215435126,0.0018573638173286521,0.05000148369271297,0.002218467915210531,0.04362587737567629,0.002488734696781474,0.04286678887549468,0.0027175725344037093,0.0,0.0,0.0019426675554280602,0.0017689428887670568,0.5218092775591964,0.030182398921204254,0.7455967640142319,0.07684764798962017,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C005,100,1.2,0.5,30,18.0,18.0,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C005,priority_weighted_utilization,baseline,baseline,100,0,-1,10,0.947762557077624,0.002977349476120082,0.7105068493150684,0.003631433864625866,0.7920728370998457,0.0032375604498698996,0.7936391126442498,0.006212533346502274,0.473579908675799,0.00496559800779669,0.47385388127853867,0.004792186138953813,0.049843920447233916,0.0018776855599882776,0.05056162560334505,0.002113808941308742,0.042754288002332955,0.001834299162882929,0.042200739044117905,0.003021911831547468,0.0,0.0,0.0,0.0,0.6090362046252232,0.029290279943996987,0.6105422943825619,0.031085651779652456,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C005,100,1.2,0.5,30,18.0,18.0,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C005,priority_weighted_utilization,horizon_only,horizon_only,2,0,-1,10,0.9478173515981722,0.0017751278179385585,0.7103835616438356,0.003079640788100242,0.7871875837274945,0.0076210760050083835,0.7857774769730493,0.009586523824276223,0.47296803652968034,0.004846400952800134,0.4748310502283104,0.004066679416076617,0.04975635600764251,0.0021351588852609685,0.050562104892018775,0.0024492726697187615,0.04269677451320305,0.0016275158303081857,0.04168750859864835,0.0022614602578946113,0.014739747853171429,0.005160952029018662,0.01592168130978957,0.004954833501916071,0.5679175949825561,0.025383124710995783,0.5664311700476189,0.02904364796087157,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C005,100,1.2,0.5,30,18.0,18.0,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C005,priority_weighted_utilization,reservation_only,reservation_only,100,28,11,10,0.9442100456620993,0.002968450191678571,0.7264977168949771,0.002436267886992847,0.8503788412189864,0.004872499725421205,0.7252860806394479,0.009794719847332115,0.5089041095890411,0.004706766192104487,0.4351872146118721,0.006012010864140606,0.0498468942654566,0.002213085670260708,0.05134395546274088,0.0019154914368757112,0.045543167220681094,0.0029011837327825576,0.03854487516437353,0.0027700041045462752,0.0,0.0,0.0,0.0,0.2861965588495865,0.015080117215795689,1.7989731636311255,0.11707703565710735,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C005,100,1.2,0.5,30,18.0,18.0,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C005,priority_weighted_utilization,both_flexible,both_flexible,10,28,9,10,0.9440182648401813,0.002760617119940274,0.7263652968036529,0.002381949609516785,0.8505433196568086,0.004320155576058136,0.7260232738479435,0.009947869854317122,0.508904109589041,0.004135383281310539,0.4349223744292237,0.005046703107324053,0.049765015547521316,0.002422681867844441,0.051278470792012906,0.0018809792569400854,0.04577165207278734,0.0026511368081165556,0.038361394873439744,0.0031405410098653544,0.0,0.0,0.0,0.0,0.2846818677880374,0.012867005786499231,1.7205853921908616,0.11848683869100925,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C005,100,1.2,0.5,30,18.0,18.0,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C006,average_utilization,baseline,baseline,100,0,-1,10,0.9495726027397247,0.0014518077961143407,0.7125041095890412,0.002804328150372442,0.7898395970320351,0.0043936681316876355,0.7876076705892209,0.0052324998846036,0.47504109589041094,0.003692141554654507,0.47492602739726025,0.0021247277485019716,0.04959711360534229,0.001620685429301265,0.05048177614487369,0.0018989534374500466,0.041412891085990555,0.002099165423049336,0.041824763933262885,0.0014699573059348606,0.0,0.0,0.0,0.0,0.6316097214942159,0.023360730465200222,0.6304938913200895,0.024244449979010912,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C006,100,1.2,0.5,50,30.0,30.0,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C006,average_utilization,horizon_only,horizon_only,2,0,-1,10,0.9496164383561633,0.0010271435506119626,0.7121999999999999,0.0014086473062399673,0.7897036184167254,0.006274602834801078,0.7912059342013638,0.006017605954946771,0.4746630136986301,0.0030814252386901614,0.47507397260273976,0.0037647242949397346,0.051178664433358466,0.0016482492639334305,0.049354256815339226,0.0023050162286278233,0.04199073247858661,0.0013576323517452877,0.041611869632470114,0.001039830019747407,0.006698937118512001,0.0021303713808548614,0.006974227352327419,0.0018622201408454108,0.5937567746116238,0.025406100828111663,0.5905470433182136,0.023298884717852582,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C006,100,1.2,0.5,50,30.0,30.0,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C006,average_utilization,reservation_only,reservation_only,100,42,3,10,0.9496054794520538,0.001301566916107109,0.7245479452054795,0.0022966901757600537,0.8308595514724078,0.004301670205405482,0.748681538515147,0.007227367171197997,0.49934246575342456,0.0031703048699539137,0.45041095890410954,0.002175433711362063,0.049587431148088446,0.001481952671920966,0.05000260531220017,0.0024421955210296637,0.043794334208105294,0.0014364035191318219,0.0393657403289835,0.002222608414199712,0.0,0.0,0.0,0.0,0.40267996460176,0.012756959456609497,1.0032765340605447,0.05679977963571856,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C006,100,1.2,0.5,50,30.0,30.0,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C006,average_utilization,both_flexible,both_flexible,2,30,2,10,0.9493534246575331,0.0014072345224103089,0.7164356164383562,0.0019644873653499343,0.8026001561439164,0.0044248771304699185,0.7767391883281706,0.010520814901607393,0.4835999999999999,0.0044623849244951564,0.46567123287671236,0.005262889380251212,0.05017153279236698,0.001916523425343604,0.050712134354485225,0.0015779732262842041,0.042311530984638565,0.001822481335451627,0.0416875322998947,0.0011149695810697812,0.0007933401974884082,0.0009253994751752517,0.03460822784375589,0.007228627766788646,0.5528767981398859,0.020541197253948706,0.5378162705282288,0.01953549368228439,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C006,100,1.2,0.5,50,30.0,30.0,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C006,priority_weighted_utilization,baseline,baseline,100,0,-1,10,0.9495726027397247,0.0014518077961143407,0.7125041095890412,0.002804328150372442,0.7898395970320351,0.0043936681316876355,0.7876076705892209,0.0052324998846036,0.47504109589041094,0.003692141554654507,0.47492602739726025,0.0021247277485019716,0.04959711360534229,0.001620685429301265,0.05048177614487369,0.0018989534374500466,0.041412891085990555,0.002099165423049336,0.041824763933262885,0.0014699573059348606,0.0,0.0,0.0,0.0,0.6316097214942159,0.023360730465200222,0.6304938913200895,0.024244449979010912,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C006,100,1.2,0.5,50,30.0,30.0,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C006,priority_weighted_utilization,horizon_only,horizon_only,3,0,-1,10,0.9495726027397247,0.0014518077961143407,0.7125041095890412,0.002804328150372442,0.7898395970320351,0.0043936681316876355,0.7876076705892209,0.0052324998846036,0.47504109589041094,0.003692141554654507,0.47492602739726025,0.0021247277485019716,0.04959711360534229,0.001620685429301265,0.05048177614487369,0.0018989534374500466,0.041412891085990555,0.002099165423049336,0.041824763933262885,0.0014699573059348606,0.0,0.0,0.0,0.0,0.6316097214942159,0.023360730465200222,0.6304938913200895,0.024244449979010912,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C006,100,1.2,0.5,50,30.0,30.0,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C006,priority_weighted_utilization,reservation_only,reservation_only,100,49,26,10,0.946794520547944,0.0015110223108634004,0.731586301369863,0.0031952626993103257,0.8608136262060228,0.003978680734676511,0.7223778364039177,0.012040598891224386,0.5164383561643836,0.005474518326767617,0.43029589041095884,0.004891326247011421,0.05085753085418976,0.00269693045133154,0.061903812023828574,0.0030645760288827762,0.04481851753683322,0.0009968800346427478,0.03782121927371138,0.0018134092862631109,0.0,0.0,0.0,0.0,0.22609612827733128,0.01656265593963629,3.739457709296565,0.351792558396092,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C006,100,1.2,0.5,50,30.0,30.0,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C006,priority_weighted_utilization,both_flexible,both_flexible,20,50,19,10,0.945035616438355,0.0015402036991223021,0.7329479452054796,0.0029608258036122282,0.8638005249198176,0.0036976640714394076,0.7061312520292019,0.0054546904212795545,0.5206575342465755,0.004974076371536734,0.4245808219178081,0.004387684514735149,0.04969469659948893,0.0016642872612322658,0.072760999984912,0.0022314300375989495,0.04558881547671856,0.002110305961277817,0.038681310800831654,0.0018022095688770758,0.0,0.0,0.0,0.0,0.2169763870435127,0.006730707126734221,4.1507093542521805,0.13582635990595118,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C006,100,1.2,0.5,50,30.0,30.0,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C007,average_utilization,baseline,baseline,100,0,-1,10,0.9475068493150669,0.0017717836438760938,0.8057031963470319,0.0028618518831484098,0.7888743679027239,0.009480341616081456,0.7855180575560105,0.011280194653438491,0.6639178082191781,0.004398218773312468,0.28357077625570776,0.003517648369217907,0.05001301761223548,0.0018772169983305152,0.052031716454902385,0.002957480452768716,0.04254049588508038,0.001686051129081889,0.043217437282752284,0.0026460976121970127,0.0,0.0,0.0,0.0,0.6269922115468098,0.03343285509892206,0.6259156071247449,0.03237343216465179,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C007,100,1.2,0.7,30,25.2,10.8,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C007,average_utilization,horizon_only,horizon_only,3,0,-1,10,0.9475799086757976,0.0016432717901084086,0.8055844748858447,0.0030485546376322996,0.7889794282374375,0.009293219325249673,0.7861146424910317,0.010836024569614923,0.6636255707762557,0.004768924938157737,0.28391780821917806,0.0037408133719313216,0.04995742196283266,0.0018937283053440848,0.05220751659789772,0.002931398421614011,0.04257663434593576,0.001716307047367386,0.04297373909691279,0.002509644010912244,3.228931223764e-05,0.00010210777075129044,0.0,0.0,0.6268573648781247,0.033298746481583506,0.6256030089391527,0.03219058080220158,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C007,100,1.2,0.7,30,25.2,10.8,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C007,average_utilization,reservation_only,baseline,100,0,-1,10,0.9475068493150669,0.0017717836438760938,0.8057031963470319,0.0028618518831484098,0.7888743679027239,0.009480341616081456,0.7855180575560105,0.011280194653438491,0.6639178082191781,0.004398218773312468,0.28357077625570776,0.003517648369217907,0.05001301761223548,0.0018772169983305152,0.052031716454902385,0.002957480452768716,0.04254049588508038,0.001686051129081889,0.043217437282752284,0.0026460976121970127,0.0,0.0,0.0,0.0,0.6269922115468098,0.03343285509892206,0.6259156071247449,0.03237343216465179,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C007,100,1.2,0.7,30,25.2,10.8,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C007,average_utilization,both_flexible,both_flexible,3,24,3,10,0.9478538812785375,0.0014586482253531104,0.8110502283105022,0.003734131317116603,0.8071434840439187,0.004964781921514106,0.7611086271620499,0.011272011218646537,0.6742283105022832,0.005536118287738398,0.2736438356164383,0.003915762884151659,0.0500910018538974,0.002003739879050993,0.05161513707978012,0.003933681633938368,0.04308623746413301,0.0011674032759026265,0.040754075071449666,0.0024811051062885304,0.0,0.0,0.025060862514807346,0.007234928334149586,0.5280672385214525,0.033422050825370524,0.6879743957667441,0.04936027197296706,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C007,100,1.2,0.7,30,25.2,10.8,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C007,priority_weighted_utilization,baseline,baseline,100,0,-1,10,0.9475068493150669,0.0017717836438760938,0.8057031963470319,0.0028618518831484098,0.7888743679027239,0.009480341616081456,0.7855180575560105,0.011280194653438491,0.6639178082191781,0.004398218773312468,0.28357077625570776,0.003517648369217907,0.05001301761223548,0.0018772169983305152,0.052031716454902385,0.002957480452768716,0.04254049588508038,0.001686051129081889,0.043217437282752284,0.0026460976121970127,0.0,0.0,0.0,0.0,0.6269922115468098,0.03343285509892206,0.6259156071247449,0.03237343216465179,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C007,100,1.2,0.7,30,25.2,10.8,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C007,priority_weighted_utilization,horizon_only,horizon_only,3,0,-1,10,0.9475799086757976,0.0016432717901084086,0.8055844748858447,0.0030485546376322996,0.7889794282374375,0.009293219325249673,0.7861146424910317,0.010836024569614923,0.6636255707762557,0.004768924938157737,0.28391780821917806,0.0037408133719313216,0.04995742196283266,0.0018937283053440848,0.05220751659789772,0.002931398421614011,0.04257663434593576,0.001716307047367386,0.04297373909691279,0.002509644010912244,3.228931223764e-05,0.00010210777075129044,0.0,0.0,0.6268573648781247,0.033298746481583506,0.6256030089391527,0.03219058080220158,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C007,100,1.2,0.7,30,25.2,10.8,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C007,priority_weighted_utilization,reservation_only,reservation_only,100,30,19,10,0.9429954337899531,0.001890212417606526,0.8267808219178082,0.0035713387155451846,0.8485685231146614,0.0037493486690308355,0.639925950913354,0.011087090385448018,0.7106666666666668,0.005771002277514552,0.2322283105022831,0.004854701905120831,0.04968258487779794,0.0025895689534299344,0.07931699220224635,0.00465020009428644,0.04543948985943643,0.001979458324428239,0.03478111565701982,0.003254304233402252,0.0,0.0,0.0,0.0,0.2957320510513081,0.014550427489512095,5.599879057739599,0.2292842824589429,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C007,100,1.2,0.7,30,25.2,10.8,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
