h1,h2,tau1,tau2,balk_high,seed,average_utilization,overall_percent_serviced,total_served,total_value,mean_accepted_booking_delay,mean_offered_booking_delay,overall_balking_rate,total_arrivals,total_booked,total_offered,total_balked,total_no_offer,total_canceled,total_no_show,total_unresolved_booked
10,10,12,12,0.7,14,0.8384417808219178,0.2685286701019625,9797,10912.0,6.973360753742408,6.973360753742408,0.0,36484,20909,20909,0,15575,9226,1886,0
10,10,12,12,0.7,15,0.8421232876712329,0.2707696544127771,9833,10960.0,7.012305362298263,7.012305362298263,0.0,36315,21129,21129,0,15186,9455,1841,0
10,10,12,12,0.7,16,0.8396404109589041,0.26741934604161555,9806,10950.0,7.013432764472489,7.013432764472489,0.0,36669,20919,20919,0,15750,9232,1881,0
10,10,12,12,0.7,17,0.842208904109589,0.27026358464117856,9833,10973.0,6.991081961024867,6.991081961024867,0.0,36383,21193,21193,0,15190,9519,1841,0
10,10,12,12,0.7,18,0.845291095890411,0.2710119129125017,9896,11010.0,6.966183574879227,6.966183574879227,0.0,36515,21321,21321,0,15194,9635,1790,0
10,10,12,12,0.7,19,0.8421232876712329,0.26853395272578223,9827,10971.0,7.01709483334925,7.01709483334925,0.0,36595,20942,20942,0,15653,9278,1837,0
10,10,12,12,0.7,20,0.8337328767123288,0.2669354396357852,9733,10848.0,7.026623252250527,7.026623252250527,0.0,36462,20884,20884,0,15578,9195,1956,0
10,10,12,12,0.7,21,0.8403253424657534,0.267862505801731,9811,10942.0,6.999144852487054,6.999144852487054,0.0,36627,21049,21049,0,15578,9371,1867,0
10,10,12,12,0.7,22,0.8409246575342466,0.26546398723392745,9815,10958.0,6.9929477470655055,6.9929477470655055,0.0,36973,21128,21128,0,15845,9467,1846,0
10,10,12,12,0.7,23,0.8400684931506849,0.26853318765364653,9831,10945.0,6.995013061030634,6.995013061030634,0.0,36610,21055,21055,0,15555,9361,1863,0
10,10,12,12,0.7,24,0.8410102739726028,0.26774914182967363,9828,10945.0,6.98196955280685,6.98196955280685,0.0,36706,21020,21020,0,15686,9334,1858,0
10,10,12,12,0.7,25,0.8414383561643836,0.2677553913683579,9821,10957.0,6.981598268072289,6.981598268072289,0.0,36679,21248,21248,0,15431,9568,1859,0
10,10,12,12,0.7,26,0.8406678082191781,0.27124948339991733,9845,10958.0,6.9786258098075376,6.9786258098075376,0.0,36295,21147,21147,0,15148,9449,1853,0
10,10,12,12,0.7,27,0.8389554794520548,0.26690488530045553,9785,10924.0,7.033285509325681,7.033285509325681,0.0,36661,20910,20910,0,15751,9249,1876,0
10,10,12,12,0.7,28,0.8470034246575342,0.270974095248516,9906,11030.0,6.990663999237878,6.990663999237878,0.0,36557,20994,20994,0,15563,9311,1777,0
10,10,12,12,0.7,29,0.8404109589041096,0.26656524219620203,9812,10959.0,7.012964194130497,7.012964194130497,0.0,36809,21058,21058,0,15751,9390,1856,0
10,10,12,12,0.7,30,0.8450342465753424,0.2686973816854208,9862,11010.0,6.99612773687733,6.99612773687733,0.0,36703,20918,20918,0,15785,9261,1795,0
10,10,12,12,0.7,31,0.8362157534246575,0.26895734597156395,9761,10891.0,7.015386085626911,7.015386085626911,0.0,36292,20928,20928,0,15364,9247,1920,0
10,10,12,12,0.7,32,0.8419520547945205,0.2697924673328209,9828,10964.0,7.019666953775481,7.019666953775481,0.0,36428,20898,20898,0,15530,9227,1843,0
10,10,12,12,0.7,33,0.8366438356164384,0.26872149881874624,9782,10914.0,7.025142201615601,7.025142201615601,0.0,36402,20921,20921,0,15481,9233,1906,0
10,10,12,12,0.7,34,0.831763698630137,0.26804436596402165,9715,10826.0,7.0319643456174825,7.0319643456174825,0.0,36244,20867,20867,0,15377,9192,1960,0
10,10,12,12,0.7,35,0.8367294520547945,0.269213841668042,9787,10907.0,7.032788456929198,7.032788456929198,0.0,36354,20861,20861,0,15493,9186,1888,0
10,10,12,12,0.7,36,0.8410102739726028,0.26773324626561096,9840,10933.0,6.988165124688865,6.988165124688865,0.0,36753,21293,21293,0,15460,9599,1854,0
10,10,12,12,0.7,37,0.8385273972602739,0.2678337338868254,9807,10933.0,7.001375581064415,7.001375581064415,0.0,36616,21082,21082,0,15534,9407,1868,0
10,10,12,12,0.7,38,0.8352739726027397,0.26634111741597555,9763,10895.0,6.9957963122193565,6.9957963122193565,0.0,36656,20934,20934,0,15722,9264,1907,0
10,10,12,12,0.7,39,0.8429794520547945,0.2694205361548161,9829,10974.0,7.01064642413826,7.01064642413826,0.0,36482,20946,20946,0,15536,9288,1829,0
10,10,12,12,0.7,40,0.8395547945205479,0.2689967105263158,9813,10923.0,7.009335056728422,7.009335056728422,0.0,36480,20889,20889,0,15591,9213,1863,0
10,10,12,12,0.7,41,0.8420376712328768,0.27014282972832193,9854,10984.0,6.99535918927878,6.99535918927878,0.0,36477,21117,21117,0,15360,9429,1834,0
10,10,12,12,0.7,42,0.8387842465753425,0.268919326946831,9797,10926.0,6.996430950794708,6.996430950794708,0.0,36431,21014,21014,0,15417,9342,1875,0
10,10,12,12,0.7,43,0.8413527397260274,0.26868366342050554,9822,10974.0,6.998340130892536,6.998340130892536,0.0,36556,21086,21086,0,15470,9410,1854,0
10,10,12,12,0.7,44,0.8435787671232877,0.2699411684224928,9865,10981.0,6.983344373994512,6.983344373994512,0.0,36545,21134,21134,0,15411,9442,1827,0
10,10,12,12,0.7,45,0.8423801369863013,0.26897211591033354,9839,10971.0,7.0145702957053455,7.0145702957053455,0.0,36580,20933,20933,0,15647,9260,1834,0
10,10,12,12,0.7,46,0.8341609589041096,0.2659461229837059,9744,10861.0,7.006739759836727,7.006739759836727,0.0,36639,21069,21069,0,15570,9395,1930,0
10,10,12,12,0.7,47,0.8374143835616439,0.26773919478170305,9769,10928.0,6.991767600302801,6.991767600302801,0.0,36487,21136,21136,0,15351,9479,1888,0
10,10,12,12,0.7,48,0.8423801369863013,0.2685099174908475,9828,10962.0,7.000760962617711,7.000760962617711,0.0,36602,21026,21026,0,15576,9350,1848,0
10,10,12,12,0.7,49,0.8403253424657534,0.2675051726015463,9826,10963.0,6.982272018153453,6.982272018153453,0.0,36732,21153,21153,0,15579,9478,1849,0
10,10,12,12,0.7,50,0.8495719178082192,0.2704460713605313,9937,11063.0,6.9942075776279555,6.9942075776279555,0.0,36743,21062,21062,0,15681,9371,1754,0
10,10,5,12,0.3,1,0.8391267123287671,0.2683226758484998,9819,10942.0,7.000475805300471,7.170155186265804,0.1112943464839951,36594,21017,23649,2632,12945,9332,1866,0
10,10,5,12,0.3,2,0.8392979452054794,0.26649076517150394,9797,10940.0,6.9894572617246595,7.1665619370784635,0.11390390012986469,36763,21152,23871,2719,12892,9483,1872,0
10,10,5,12,0.3,3,0.8425513698630137,0.27102957734874905,9869,10963.0,7.011587982832618,7.184701255867056,0.11328174552835216,36413,20970,23649,2679,12764,9277,1824,0
10,10,5,12,0.3,4,0.8392123287671233,0.26879395747242824,9822,10933.0,6.995520396492566,7.172033001903956,0.11216416331711444,36541,20984,23635,2651,12906,9291,1871,0
10,10,5,12,0.3,5,0.8393835616438357,0.27008547008547007,9796,10916.0,6.99314742552584,7.1696642938376645,0.11486458026199402,36270,21014,23741,2727,12529,9339,1879,0
10,10,5,12,0.3,6,0.8394691780821918,0.26744725565654087,9799,10926.0,7.011043937735041,7.180393647575604,0.11273019091062679,36639,21007,23676,2669,12963,9330,1878,0
10,10,5,12,0.3,7,0.8381849315068494,0.2687513727212827,9789,10937.0,7.02903566964715,7.203638997784217,0.11360149991477757,36424,20802,23468,2666,12956,9146,1867,0
10,10,5,12,0.3,8,0.8404109589041096,0.26855065730137473,9826,10939.0,7.018957345971564,7.191478526565948,0.11352062468171788,36589,20889,23564,2675,13025,9203,1860,0
10,10,5,12,0.3,9,0.8392123287671233,0.2713028071535352,9800,10916.0,6.978527029572424,7.1479664570230605,0.10960167714884696,36122,21236,23850,2614,12272,9551,1885,0
10,10,5,12,0.3,10,0.8401541095890411,0.268029141313542,9823,10944.0,6.988149628783552,7.174986355430539,0.11784709685545153,36649,21012,23819,2807,12830,9331,1858,0
10,10,5,12,0.3,11,0.8386986301369863,0.26623712040888453,9793,10937.0,7.03010979527257,7.190628737399624,0.10913206902443191,36783,20857,23412,2555,13371,9180,1884,0
10,10,5,12,0.3,12,0.8424657534246576,0.269038854805726,9867,10984.0,6.995636501612597,7.170767551226066,0.11471279811891165,36675,21084,23816,2732,12859,9394,1823,0
10,10,5,12,0.3,13,0.8404965753424658,0.2709321566464424,9824,10934.0,7.021261381513086,7.1894228324434275,0.11106873463852869,36260,20977,23598,2621,12662,9295,1858,0
10,10,5,12,0.3,14,0.8337328767123288,0.26702907503500534,9726,10860.0,6.999190476190476,7.17083403966774,0.11001864722834379,36423,21000,23596,2596,12827,9328,1946,0
10,10,5,12,0.3,15,0.8358732876712329,0.2683981491682274,9745,10894.0,6.995444407535709,7.165225825496563,0.11133133724117572,36308,21073,23713,2640,12595,9407,1921,0
10,10,5,12,0.3,16,0.8388698630136986,0.26939584021129087,9792,10938.0,7.004900328274418,7.182918628110289,0.11655178211163417,36348,21019,23792,2773,12556,9349,1878,0
10,10,5,12,0.3,17,0.8368150684931507,0.2652978192470435,9781,10870.0,6.995544812550357,7.173370843130669,0.11408296943231441,36868,21099,23816,2717,13052,9408,1910,0
10,10,5,12,0.3,18,0.8505993150684932,0.27427988080785787,9941,11070.0,6.959845596196394,7.136392022981806,0.11557516965735459,36244,21243,24019,2776,12225,9555,1747,0
10,10,5,12,0.3,19,0.8388698630136986,0.2663345311989546,9783,10929.0,7.011678552625281,7.183458902651854,0.11067126378070063,36732,20893,23493,2600,13239,9210,1900,0
10,10,5,12,0.3,20,0.8416952054794521,0.267118072551259,9823,10955.0,7.013854385629658,7.18432418699187,0.11365176151761518,36774,20932,23616,2684,13158,9253,1856,0
10,10,5,12,0.3,21,0.8434075342465753,0.270336826552111,9880,10985.0,6.992573320719016,7.166848739495799,0.11176470588235295,36547,21140,23800,2660,12747,9433,1827,0
10,10,5,12,0.3,22,0.8480308219178082,0.2731333406860042,9906,11041.0,6.976782674484585,7.14574660443211,0.11071864093183634,36268,21148,23781,2633,12487,9462,1780,0
10,10,5,12,0.3,23,0.8430650684931507,0.2690719111573074,9837,11002.0,6.990088210186854,7.1696320174153305,0.11726043454598736,36559,21086,23887,2801,12672,9422,1827,0
10,10,5,12,0.3,24,0.8407534246575342,0.2699950459624594,9810,10960.0,7.021258382080183,7.188692788380341,0.1121854416483702,36334,21027,23684,2657,12650,9347,1870,0
10,10,5,12,0.3,25,0.8436643835616439,0.2718928305631357,9864,10984.0,6.996023480401439,7.176682440638218,0.1153733405921521,36279,21124,23879,2755,12400,9434,1826,0
10,10,5,12,0.3,26,0.8431506849315068,0.2689146757679181,9849,10974.0,6.999149097097476,7.167646811728136,0.11140048727211627,36625,21154,23806,2652,12819,9470,1835,0
10,10,5,12,0.3,27,0.8397260273972603,0.26956473798825703,9779,10928.0,7.000238948626046,7.16987561765207,0.10866416766058953,36277,20925,23476,2551,12801,9256,1890,0
10,10,5,12,0.3,28,0.8352739726027397,0.2684275691291787,9756,10877.0,7.010226894353803,7.189436026936027,0.1151936026936027,36345,21023,23760,2737,12585,9338,1929,0
10,10,5,12,0.3,29,0.842208904109589,0.2672193530850775,9831,10965.0,7.003601554355037,7.179166491795023,0.1143660553153985,36790,21102,23827,2725,12963,9428,1843,0
10,10,5,12,0.3,30,0.8357876712328767,0.26643003412969285,9758,10891.0,7.018698721618012,7.199098643753685,0.1170078342178418,36625,20964,23742,2778,12883,9294,1912,0
10,10,5,12,0.3,31,0.8412671232876713,0.26591050594190735,9823,10956.0,7.016957248626702,7.186877463654474,0.11266053490442081,36941,20935,23593,2658,13348,9260,1852,0
10,10,5,12,0.3,32,0.8458047945205479,0.2723244998486475,9896,10990.0,6.9933632543926665,7.17473061483203,0.1149799281639552,36339,20944,23665,2721,12674,9239,1809,0
10,10,5,12,0.3,33,0.8404965753424658,0.2694190780063813,9795,10948.0,7.016252390057361,7.189244210704895,0.11273220799049961,36356,20920,23578,2658,12778,9257,1868,0
10,10,5,12,0.3,34,0.8418664383561644,0.2685800191335247,9826,10967.0,7.0076112972714215,7.181814324507807,0.1136286490156144,36585,20890,23568,2678,13017,9214,1850,0
10,10,5,12,0.3,35,0.8462328767123287,0.2685666113724744,9876,10991.0,7.002429612691153,7.181301087048117,0.11557259627538552,36773,20991,23734,2743,13039,9318,1797,0
10,10,5,12,0.3,36,0.8386130136986302,0.2698320787492762,9786,10945.0,6.9800528152409695,7.153393192733347,0.11438713718939236,36267,21206,23945,2739,12322,9526,1894,0
10,10,5,12,0.3,37,0.8404109589041096,0.2678620237249221,9800,10939.0,6.984410538286581,7.160296346186227,0.11163495537969355,36586,21104,23756,2652,12830,9431,1873,0
10,10,5,12,0.3,38,0.8469178082191781,0.2684815388377211,9882,11051.0,6.998097864853298,7.167238095238095,0.10988359788359789,36807,21029,23625,2596,13182,9357,1790,0
10,10,5,12,0.3,39,0.8399828767123287,0.26736641221374047,9807,10924.0,6.983013854621371,7.1545270612038445,0.11161692800539538,36680,21076,23724,2648,12956,9382,1887,0
10,10,5,12,0.3,40,0.8413527397260274,0.2681564245810056,9840,10952.0,7.046492698108691,7.213951708893045,0.11218330215949668,36695,20885,23524,2639,13171,9206,1839,0
10,10,5,12,0.3,41,0.841181506849315,0.2686628496287976,9807,10956.0,6.9822614304686015,7.155578041993422,0.11105489501644321,36503,21084,23718,2634,12785,9431,1846,0
10,10,5,12,0.3,42,0.8319349315068493,0.2648638333833111,9716,10859.0,7.012110478196353,7.187786259541984,0.11403731976251061,36683,20891,23580,2689,13103,9222,1953,0
10,10,5,12,0.3,43,0.8403253424657534,0.27075333572750626,9801,10939.0,6.985197836606889,7.157450401013086,0.11025749261291684,36199,21078,23690,2612,12509,9415,1862,0
10,10,5,12,0.3,44,0.8416952054794521,0.27071397091229615,9828,10942.0,6.9708829646436,7.150159208982738,0.11362493715434892,36304,21156,23868,2712,12436,9480,1848,0
10,10,5,12,0.3,45,0.8430650684931507,0.2695940211886446,9848,10984.0,7.002583608439788,7.174318538301751,0.11395141803382933,36529,20901,23589,2688,12940,9224,1829,0
10,10,5,12,0.3,46,0.8339897260273973,0.26778840866600684,9740,10877.0,7.0107715668596375,7.177912560020217,0.11237469463398198,36372,21074,23742,2668,12630,9400,1934,0
10,10,5,12,0.3,47,0.842208904109589,0.2698029975066444,9847,10955.0,6.991182744726238,7.164554297023033,0.11175207377152722,36497,21095,23749,2654,12748,9414,1834,0
10,10,5,12,0.3,48,0.8422945205479452,0.26926023199824906,9842,10974.0,6.986921865304759,7.161774686121479,0.11134204275534441,36552,20951,23576,2625,12976,9267,1842,0
10,10,5,12,0.3,49,0.8426369863013699,0.26871343430477335,9829,10969.0,6.994041989786268,7.162137186541774,0.11168983912294703,36578,21148,23807,2659,12771,9482,1837,0
10,10,5,12,0.3,50,0.8357020547945205,0.26719207508962045,9764,10887.0,6.973659320911756,7.149542516578528,0.11248216234365818,36543,21146,23826,2680,12717,9461,1921,0
10,10,5,12,0.5,1,0.8359589041095891,0.2701814466016736,9783,10885.0,7.002483760030569,7.295215734575266,0.19418036257264926,36209,20936,25981,5045,10228,9236,1917,0
10,10,5,12,0.5,2,0.8384417808219178,0.26945795214154233,9808,10918.0,6.975688509021842,7.278939492767525,0.1919579480489583,36399,21060,26063,5003,10336,9363,1889,0
10,10,5,12,0.5,3,0.8451198630136987,0.2692391600763567,9873,11015.0,6.98607745307674,7.287629774355438,0.19377083093897254,36670,21045,26103,5058,10567,9376,1796,0
10,10,5,12,0.5,4,0.843236301369863,0.26736950792055,9840,10962.0,6.989796886864085,7.294618645686132,0.19520299430928464,36803,21072,26183,5111,10620,9391,1841,0
10,10,5,12,0.5,5,0.8363013698630137,0.2677974461555324,9773,10903.0,7.008873199122221,7.299554051976011,0.1941411656158696,36494,20962,26012,5050,10482,9287,1902,0
10,10,5,12,0.5,6,0.8443493150684932,0.2687481285897052,9873,10987.0,6.977341532639546,7.2789154558974944,0.19383747092247264,36737,21140,26223,5083,10514,9461,1806,0
10,10,5,12,0.5,7,0.835445205479452,0.2664371208394819,9750,10895.0,7.023412489846624,7.327800352679598,0.19769224871578625,36594,20929,26086,5157,10508,9268,1911,0
10,10,5,12,0.5,8,0.8412671232876713,0.26817809341709914,9818,10954.0,7.032957502168257,7.325848361450456,0.19511343804537523,36610,20754,25785,5031,10825,9082,1854,0
10,10,5,12,0.5,9,0.8449486301369863,0.2726996407847472,9869,10994.0,6.978314277615043,7.282020032753171,0.19389115283543437,36190,21166,26257,5091,9933,9492,1805,0
10,10,5,12,0.5,10,0.8420376712328768,0.2698983795660533,9827,10949.0,6.995869534254379,7.286740692357936,0.1907250163291966,36410,21063,26027,4964,10383,9384,1852,0
10,10,5,12,0.5,11,0.8416952054794521,0.26766659407665505,9833,10953.0,7.014077785731329,7.2926800929512,0.18841982958946554,36736,20955,25820,4865,10916,9280,1842,0
10,10,5,12,0.5,12,0.844777397260274,0.26994200678411207,9868,11010.0,6.978383236365357,7.290607692891283,0.1980502238069949,36556,21141,26362,5221,10194,9455,1818,0
10,10,5,12,0.5,13,0.8439212328767123,0.2713120625998788,9847,10967.0,6.965892426321018,7.269330684596577,0.1924281784841076,36294,21139,26176,5037,10118,9465,1827,0
10,10,5,12,0.5,14,0.8381849315068494,0.26818107086096343,9787,10910.0,7.01490612010893,7.308777067118749,0.19353471526546967,36494,20931,25954,5023,10540,9253,1891,0
10,10,5,12,0.5,15,0.8423801369863013,0.27044873029410954,9830,10968.0,6.986947648203522,7.286653668234124,0.1945177199220094,36347,21069,26157,5088,10190,9401,1838,0
10,10,5,12,0.5,16,0.8404965753424658,0.267456461210897,9798,10945.0,7.016830361399828,7.3091265569737045,0.1936798400738121,36634,20974,26012,5038,10622,9302,1874,0
10,10,5,12,0.5,17,0.836472602739726,0.26851444896165255,9775,10885.0,7.006954036675399,7.30182797767943,0.19203386569174524,36404,20995,25985,4990,10419,9314,1906,0
10,10,5,12,0.5,18,0.8443493150684932,0.26860427108302465,9861,10981.0,6.9648,7.2595274390243905,0.19016768292682926,36712,21250,26240,4990,10472,9565,1824,0
10,10,5,12,0.5,19,0.8398116438356165,0.26941667582115786,9810,10944.0,7.002239908497355,7.291876403624254,0.18752420041818324,36412,20983,25826,4843,10586,9306,1867,0
10,10,5,12,0.5,20,0.8424657534246576,0.27038237556312494,9843,10977.0,7.0057273768613975,7.303084040092521,0.19228989976869698,36404,20952,25940,4988,10464,9270,1839,0
10,10,5,12,0.5,21,0.839041095890411,0.2661430590281552,9793,10922.0,6.991219743711438,7.2892066420664205,0.19011377613776137,36796,21070,26016,4946,10780,9395,1882,0
10,10,5,12,0.5,22,0.8385273972602739,0.26796973518284994,9775,10920.0,7.006234532648011,7.299877178168419,0.1935211483841253,36478,21012,26054,5042,10424,9343,1894,0
10,10,5,12,0.5,23,0.841181506849315,0.2675013609145346,9828,10962.0,6.982512677124307,7.2764199523480135,0.189109215279379,36740,21101,26022,4921,10718,9424,1849,0
10,10,5,12,0.5,24,0.8375856164383562,0.2700071503217645,9818,10928.0,6.998198454463566,7.289154320278703,0.1924888021132422,36362,21093,26121,5028,10241,9384,1891,0
10,10,5,12,0.5,25,0.8464041095890411,0.2740578827956394,9905,10988.0,6.981503382373812,7.282867465297585,0.19608290549534133,36142,21139,26295,5156,9847,9441,1793,0
10,10,5,12,0.5,26,0.8436643835616439,0.2691415946100761,9867,10983.0,6.97572287161043,7.27346049462941,0.1922709376552884,36661,21131,26161,5030,10500,9446,1818,0
10,10,5,12,0.5,27,0.8392979452054794,0.265183338301851,9785,10912.0,7.029777862887783,7.315281211372064,0.1931396786155748,36899,20888,25888,5000,11011,9227,1876,0
10,10,5,12,0.5,28,0.8404109589041096,0.2690365083722207,9801,10940.0,6.995305386949924,7.291315136476427,0.19496087039511356,36430,21088,26195,5107,10235,9416,1871,0
10,10,5,12,0.5,29,0.8453767123287671,0.2682834098253809,9879,11019.0,6.965371224240143,7.261245806648368,0.1897682220189082,36823,21254,26232,4978,10591,9582,1793,0
10,10,5,12,0.5,30,0.8372431506849315,0.26816973947346795,9789,10917.0,7.009789875835721,7.306167146974063,0.19538904899135448,36503,20940,26025,5085,10478,9257,1894,0
10,10,5,12,0.5,31,0.8486301369863014,0.2726923076923077,9926,11029.0,6.982844071673656,7.282359767891683,0.18823984526112186,36400,20984,25850,4866,10550,9298,1760,0
10,10,5,12,0.5,32,0.8424657534246576,0.26992400757180873,9839,10976.0,7.00390792546347,7.304674905964535,0.19463422123282414,36451,20983,26054,5071,10397,9292,1852,0
10,10,5,12,0.5,33,0.8420376712328768,0.27044025157232704,9847,10975.0,7.0036780511105805,7.295517667026694,0.19244715321709613,36411,20935,25924,4989,10487,9243,1845,0
10,10,5,12,0.5,34,0.8393835616438357,0.26857409082189154,9800,10927.0,6.993550852720585,7.298385857033051,0.1955034588777863,36489,20933,26020,5087,10469,9251,1882,0
10,10,5,12,0.5,35,0.8396404109589041,0.266597736177623,9798,10940.0,7.000047671258998,7.295347216846017,0.18800805140512503,36752,20977,25834,4857,10918,9289,1890,0
10,10,5,12,0.5,36,0.844777397260274,0.27174032541776605,9887,11020.0,6.968269684111268,7.268751433595841,0.1891581925223641,36384,21210,26158,4948,10226,9507,1816,0
10,10,5,12,0.5,37,0.8389554794520548,0.26786153383787326,9804,10921.0,6.990917304674497,7.29736459051559,0.19447636558645523,36601,21029,26106,5077,10495,9354,1871,0
10,10,5,12,0.5,38,0.8434075342465753,0.27234852665268733,9871,11000.0,7.002050450622288,7.295898738073253,0.19317482302246844,36244,20971,25992,5021,10252,9286,1814,0
10,10,5,12,0.5,39,0.8430650684931507,0.2684985386905575,9830,10971.0,6.991211310661062,7.289577530176416,0.19003404518724853,36611,20936,25848,4912,10763,9265,1841,0
10,10,5,12,0.5,40,0.8388698630136986,0.2658293093158266,9799,10928.0,7.014241486068111,7.303015114127082,0.19050740283775447,36862,20995,25936,4941,10926,9319,1877,0
10,10,5,12,0.5,41,0.8428938356164384,0.26744312615652555,9828,10950.0,6.988844054118205,7.281475510517427,0.1914248426224474,36748,21065,26052,4987,10696,9396,1841,0
10,10,5,12,0.5,42,0.8436643835616439,0.2681737709383086,9846,10982.0,7.014259824494467,7.298966678277023,0.18851348736406207,36715,20968,25839,4871,10876,9294,1828,0
10,10,5,12,0.5,43,0.8378424657534247,0.26726374136471615,9788,10912.0,7.001995533805293,7.3006263845389965,0.19612711022840118,36623,21047,26182,5135,10441,9371,1888,0
10,10,5,12,0.5,44,0.8425513698630137,0.2690691837625491,9863,10974.0,6.9671875737689435,7.266557301999084,0.19193499160689761,36656,21181,26212,5031,10444,9495,1823,0
10,10,5,12,0.5,45,0.8392979452054794,0.26812488008113367,9782,10935.0,7.021336515513126,7.322875816993464,0.19454056132256825,36483,20950,26010,5060,10473,9293,1875,0
10,10,5,12,0.5,46,0.8421232876712329,0.270464100239057,9843,10980.0,6.992604181482008,7.292422625400214,0.19602835798139961,36393,21093,26236,5143,10157,9400,1850,0
10,10,5,12,0.5,47,0.8416095890410958,0.27053645116918845,9834,10957.0,6.989437787145361,7.297331156751832,0.1984738620401655,36350,21113,26341,5228,10009,9429,1850,0
10,10,5,12,0.5,48,0.8360445205479452,0.2663987094304542,9743,10888.0,7.020674178762414,7.325683855643246,0.1976093785916788,36573,20944,26102,5158,10471,9270,1931,0
10,10,5,12,0.5,49,0.8439212328767123,0.2717418218835117,9877,10995.0,6.983925109923881,7.285573235104242,0.19678730110507728,36347,21151,26333,5182,10014,9460,1814,0
10,10,5,12,0.5,50,0.8464897260273972,0.2704913547822281,9887,11002.0,6.981137427315274,7.279880934208518,0.19275683101816515,36552,21153,26204,5051,10348,9473,1793,0
10,10,5,12,0.7,1,0.8381849315068494,0.27042844522968196,9796,10933.0,7.005597014925373,7.4308785975567675,0.2786251639174546,36224,20904,28978,8074,7246,9227,1881,0
10,10,5,12,0.7,2,0.8388698630136986,0.27009211760163276,9793,10929.0,6.995480924745505,7.430847608301706,0.2812254248298971,36258,21022,29247,8225,7011,9336,1893,0
10,10,5,12,0.7,3,0.8375,0.27011795905964253,9778,10928.0,6.999474212513742,7.42056917050851,0.27481021872508576,36199,20921,28849,7928,7350,9264,1879,0
10,10,5,12,0.7,4,0.8444349315068493,0.27122369360953896,9872,10984.0,6.986652733577162,7.418750643202634,0.27779492984803267,36398,21053,29151,8098,7247,9357,1824,0
10,10,5,12,0.7,5,0.8477739726027397,0.2717531310805996,9916,11048.0,6.9863384089938805,7.4258247387473535,0.28006966737244726,36489,21081,29282,8201,7207,9402,1763,0
10,10,5,12,0.7,6,0.8428082191780822,0.26873173263405176,9838,10961.0,6.979704885153526,7.418149955329531,0.28042746203010105,36609,20941,29102,8161,7507,9268,1835,0
10,10,5,12,0.7,7,0.8362157534246575,0.26934437543133194,9757,10904.0,7.036748811067877,7.457289726074657,0.2818257089629476,36225,20817,28986,8169,7239,9147,1913,0
10,10,5,12,0.7,8,0.8451198630136987,0.271147351947945,9876,11007.0,7.002107279693487,7.429618869751677,0.2778584768624196,36423,20880,28914,8034,7509,9190,1814,0
10,10,5,12,0.7,9,0.8408390410958904,0.2698891693185559,9838,10944.0,6.996731097214326,7.413846153846154,0.27835897435897433,36452,21108,29250,8142,7202,9424,1846,0
10,10,5,12,0.7,10,0.834931506849315,0.26895600606812853,9751,10874.0,7.005231120410881,7.436434320010912,0.28290819806302003,36255,21028,29324,8296,6931,9358,1919,0
10,10,5,12,0.7,11,0.8413527397260274,0.27197566708143234,9836,10949.0,7.0039705319556065,7.439473321384255,0.2794705639045912,36165,20904,29012,8108,7153,9211,1857,0
10,10,5,12,0.7,12,0.8428082191780822,0.2699920388722651,9835,10963.0,6.993203745069151,7.423331845186992,0.277413372711975,36427,21041,29119,8078,7308,9363,1843,0
10,10,5,12,0.7,13,0.8434931506849315,0.2704812158188364,9842,10992.0,6.995942139685874,7.421369294605809,0.27569156293222685,36387,20947,28920,7973,7467,9277,1828,0
10,10,5,12,0.7,14,0.8328767123287671,0.26622610984671913,9709,10849.0,7.006317389445685,7.430908719067421,0.28239825482309633,36469,21053,29338,8285,7131,9379,1965,0
10,10,5,12,0.7,15,0.8462328767123287,0.2711525284363437,9893,11010.0,6.9694424673784106,7.408595890410959,0.2782534246575342,36485,21075,29200,8125,7285,9387,1795,0
10,10,5,12,0.7,16,0.8402397260273973,0.2695160138438719,9812,10953.0,6.993520106727654,7.428444353210852,0.2819460125218105,36406,20988,29229,8241,7177,9322,1854,0
10,10,5,12,0.7,17,0.836472602739726,0.26786008004824824,9771,10900.0,7.004221210396509,7.430217011210532,0.27717782577393807,36478,21084,29169,8085,7309,9416,1897,0
10,10,5,12,0.7,18,0.8482020547945206,0.27251458769129144,9901,11055.0,6.984621896162528,7.4068693999456965,0.27830572902525114,36332,21264,29464,8200,6868,9586,1777,0
10,10,5,12,0.7,19,0.8409246575342466,0.2708540218470705,9819,10942.0,6.98387937983026,7.419959128065395,0.281641689373297,36252,21091,29360,8269,6892,9400,1872,0
10,10,5,12,0.7,20,0.8421232876712329,0.26953660542911984,9830,10969.0,6.986823259810943,7.420780830406941,0.2788680024788267,36470,20946,29046,8100,7424,9265,1851,0
10,10,5,12,0.7,21,0.8456335616438356,0.26836165873555407,9869,10992.0,6.976880262594548,7.413848631239936,0.27978209476821875,36775,21021,29187,8166,7588,9351,1801,0
10,10,5,12,0.7,22,0.8382705479452055,0.2662118823721259,9795,10917.0,6.995863446177253,7.422853232979815,0.28046527540198424,36794,21032,29230,8198,7564,9349,1888,0
10,10,5,12,0.7,23,0.8464897260273972,0.2701366120218579,9887,11019.0,6.9797818318600715,7.420914239482201,0.2830366774541532,36600,21268,29664,8396,6936,9594,1787,0
