regime_id,q,total_demand,class_1_share,n_pairs,offered_wait_difference,offered_wait_ci95_low,offered_wait_ci95_high,no_offer_rate_difference,no_offer_ci95_low,no_offer_ci95_high,composition_flag
t05_09_b07,16,24,0.75,20,0.000142505946952425,0.0,0.00042751784085727496,0.0,0.0,0.0,False
t05_09_b07,16,32,0.25,20,2.9486971583253334,2.8747733304844236,3.019198063938108,0.0,0.0,0.0,False
t05_09_b07,16,32,0.5,20,0.1345617482054075,0.060092330463839605,0.20836017682204355,0.0,0.0,0.0,False
t05_09_b07,16,32,0.75,20,0.0,0.0,0.0,0.0,0.0,0.0,False
t05_09_b07,16,50,0.25,20,1.0849799855129199,1.060385302667287,1.1085080592399843,0.0,0.0,0.0,False
t05_09_b07,16,50,0.5,20,0.5598874929282467,0.5273705262481295,0.591852995555249,0.0,0.0,0.0,False
t05_09_b07,16,50,0.75,20,0.007238723013792825,-0.0022483143246175494,0.0175382256866719,0.0,0.0,0.0,False
t05_09_b07,16,100,0.25,20,0.38692313497943565,0.3551048956537431,0.41389459631564013,0.000752489244390936,0.0004613280443330908,0.001075852138912602,False
t05_09_b07,16,100,0.5,20,-1.0932079495207951,-1.103773864936272,-1.0825933369167624,0.0,0.0,0.0,False
t05_09_b07,16,100,0.75,20,-0.3769849923640706,-0.4125184255248433,-0.33941201250177233,0.0,0.0,0.0,False
