seed,step_index,gap_index,within_step,post_gap,class_1_low,class_1_high,class_2_low,class_2_high,class_id,arrivals,booked,balked,offered,no_offer,canceled,no_show,served,mean_accepted_booking_delay,mean_offered_booking_delay,percent_serviced,slot_utilization,booked_slot_utilization,balking_rate,total_booking_delay,total_offered_booking_delay
59,0,0,0.0,0.0,0.5,0.5,0.0,0.5,1,18336,9215,9121,18336,0,4656,816,3743,7.999891481280521,8.025087260034905,0.20413394415357766,0.3204623287671233,0.3903253424657534,0.4974367364746946,73719.0,147148.0
59,0,0,0.0,0.0,0.5,0.5,0.0,0.5,2,18075,13089,4986,18075,0,5982,1085,6022,7.257162502865001,8.045477178423237,0.3331673582295989,0.5155821917808219,0.6084760273972603,0.275850622406639,94989.0,145422.0
60,0,0,0.0,0.0,0.5,0.5,0.0,0.5,1,18165,9138,9027,18165,0,4581,772,3785,8.10713504049026,8.107954858243875,0.20836774015964768,0.3240582191780822,0.3901541095890411,0.49694467382328655,74083.0,147281.0
60,0,0,0.0,0.0,0.5,0.5,0.0,0.5,2,18506,13160,5346,18506,0,6051,1061,6048,7.327507598784194,8.152058791743219,0.32681292553766345,0.5178082191780822,0.6086472602739726,0.28887928239489896,96430.0,150862.0
61,0,0,0.0,0.0,0.5,0.5,0.0,0.5,1,18095,9053,9042,18095,0,4533,831,3686,8.099304098089032,8.108869853550704,0.20370268029842498,0.3155821917808219,0.38672945205479453,0.49969604863221884,73323.0,146730.0
61,0,0,0.0,0.0,0.5,0.5,0.0,0.5,2,18171,13164,5007,18171,0,6002,1003,6154,7.330826496505622,8.109900390732486,0.33867150954818115,0.5268835616438357,0.6127568493150685,0.2755489516262176,96503.0,147365.0
62,0,0,0.0,0.0,0.5,0.5,0.0,0.5,1,18049,8925,9124,18049,0,4416,832,3674,8.12515406162465,8.127652501523631,0.20355698376641365,0.31455479452054796,0.3857876712328767,0.5055127707906255,72517.0,146696.0
62,0,0,0.0,0.0,0.5,0.5,0.0,0.5,2,18399,13199,5200,18399,0,6038,1047,6113,7.334116220925828,8.13750747323224,0.3322463177346595,0.5233732876712329,0.613013698630137,0.28262405565519866,96803.0,149722.0
63,0,0,0.0,0.0,0.5,0.5,0.0,0.5,1,18413,9211,9202,18413,0,4595,832,3784,8.213657583324286,8.19350458914897,0.20550697876500298,0.323972602739726,0.3952054794520548,0.49975560745125724,75656.0,150867.0
63,0,0,0.0,0.0,0.5,0.5,0.0,0.5,2,18256,13011,5245,18256,0,5954,1029,6027,7.358235339328261,8.17698290972831,0.33013803680981596,0.5160102739726027,0.6041095890410959,0.2873028045574058,95738.0,149279.0
64,0,0,0.0,0.0,0.5,0.5,0.0,0.5,1,18302,9067,9235,18302,0,4572,846,3649,8.13786257858167,8.12845590645831,0.1993771172549448,0.31241438356164386,0.3848458904109589,0.5045896623319855,73786.0,148767.0
64,0,0,0.0,0.0,0.5,0.5,0.0,0.5,2,18239,13142,5097,18239,0,5979,1062,6101,7.283138030741135,8.092877899007622,0.3345029881024179,0.5223458904109589,0.6132705479452055,0.2794561105323757,95715.0,147606.0
65,0,0,0.0,0.0,0.5,0.5,0.0,0.5,1,18161,9161,9000,18161,0,4630,798,3733,8.187534111996507,8.199328230824294,0.20555035515665437,0.31960616438356165,0.3879280821917808,0.49556742470128295,75006.0,148908.0
65,0,0,0.0,0.0,0.5,0.5,0.0,0.5,2,18379,12963,5416,18379,0,5807,1042,6114,7.3516161382396055,8.186136351270472,0.3326622775994341,0.5234589041095891,0.6126712328767123,0.29468415038903095,95299.0,150453.0
66,0,0,0.0,0.0,0.5,0.5,0.0,0.5,1,18010,8984,9026,18010,0,4476,789,3719,8.150155832591274,8.127373681288173,0.2064963908939478,0.31840753424657536,0.38595890410958905,0.5011660188784008,73221.0,146374.0
66,0,0,0.0,0.0,0.5,0.5,0.0,0.5,2,18289,13233,5056,18289,0,6077,1029,6127,7.291997279528451,8.089890097873038,0.33501011536989445,0.5245719178082192,0.6126712328767123,0.2764503253321669,96495.0,147956.0
67,0,0,0.0,0.0,0.5,0.5,0.0,0.5,1,18303,9171,9132,18303,0,4562,807,3801,8.125177188965216,8.112823034475223,0.2076708736272742,0.3254280821917808,0.39452054794520547,0.4989346008851008,74516.0,148489.0
67,0,0,0.0,0.0,0.5,0.5,0.0,0.5,2,18243,13082,5161,18243,0,6010,1014,6057,7.280003057636447,8.094556816313107,0.3320177602368032,0.5185787671232877,0.6053938356164383,0.2829030312996766,95237.0,147669.0
68,0,0,0.0,0.0,0.5,0.5,0.0,0.5,1,18185,9128,9057,18185,0,4641,836,3651,8.132449605609114,8.10849601319769,0.20076986527357712,0.31258561643835614,0.38416095890410956,0.49804784162771515,74233.0,147453.0
68,0,0,0.0,0.0,0.5,0.5,0.0,0.5,2,18148,13109,5039,18148,0,5929,1044,6136,7.268288961781982,8.064029094115053,0.33810888252148996,0.5253424657534247,0.6147260273972602,0.27766145029755346,95280.0,146346.0
69,0,0,0.0,0.0,0.5,0.5,0.0,0.5,1,18357,9318,9039,18357,0,4679,821,3818,8.209272376046362,8.207114452252547,0.20798605436618184,0.32688356164383564,0.3971746575342466,0.49240071907174376,76494.0,150658.0
69,0,0,0.0,0.0,0.5,0.5,0.0,0.5,2,18519,13009,5510,18519,0,5967,1016,6026,7.369897763087094,8.218370322371618,0.3253955397159674,0.5159246575342465,0.6029109589041096,0.2975322641611318,95875.0,152196.0
70,0,0,0.0,0.0,0.5,0.5,0.0,0.5,1,18256,9005,9251,18256,0,4564,801,3640,8.101610216546364,8.10248685363716,0.19938650306748465,0.3116438356164384,0.380222602739726,0.5067375109553024,72955.0,147919.0
70,0,0,0.0,0.0,0.5,0.5,0.0,0.5,2,18201,13200,5001,18201,0,5958,1040,6202,7.292424242424242,8.078127575407944,0.3407505082138344,0.5309931506849315,0.6200342465753425,0.2747651227954508,96260.0,147030.0
71,0,0,0.0,0.0,0.5,0.5,0.0,0.5,1,18411,9224,9187,18411,0,4638,848,3738,8.199804856895057,8.203954157840421,0.20303079680625713,0.32003424657534246,0.39263698630136984,0.49899516593340937,75635.0,151043.0
71,0,0,0.0,0.0,0.5,0.5,0.0,0.5,2,18243,13006,5237,18243,0,5921,1044,6041,7.330462863293865,8.159622869045661,0.33114071150578306,0.5172089041095891,0.6065924657534246,0.2870690127720221,95340.0,148856.0
72,0,0,0.0,0.0,0.5,0.5,0.0,0.5,1,18250,9054,9196,18250,0,4502,821,3726,8.043185332449745,8.05835616438356,0.20416438356164385,0.3190068493150685,0.38929794520547945,0.5038904109589041,72823.0,147065.0
72,0,0,0.0,0.0,0.5,0.5,0.0,0.5,2,18361,13239,5122,18361,0,6107,981,6147,7.302288692499434,8.097543706769784,0.334785687054082,0.5262842465753425,0.6102739726027397,0.2789608409128043,96675.0,148679.0
73,0,0,0.0,0.0,0.5,0.5,0.0,0.5,1,18170,9278,8892,18170,0,4702,847,3725,8.144319896529424,8.19262520638415,0.20500825536598788,0.3189212328767123,0.39143835616438355,0.48937809576224545,75563.0,148860.0
73,0,0,0.0,0.0,0.5,0.5,0.0,0.5,2,18423,13163,5260,18423,0,6051,1084,6025,7.378789029856415,8.190359876241654,0.3270368561037833,0.5158390410958904,0.6086472602739726,0.2855126743744233,97127.0,150891.0
74,0,0,0.0,0.0,0.5,0.5,0.0,0.5,1,18182,9074,9108,18182,0,4516,860,3698,8.10326206744545,8.114013859861402,0.2033879661203388,0.3166095890410959,0.39023972602739726,0.5009349906500935,73529.0,147529.0
74,0,0,0.0,0.0,0.5,0.5,0.0,0.5,2,18171,13024,5147,18171,0,5905,999,6117,7.297988329238329,8.106048098618679,0.3366352980023114,0.5237157534246575,0.6092465753424657,0.283253535853833,95049.0,147295.0
75,0,0,0.0,0.0,0.5,0.5,0.0,0.5,1,18297,9142,9155,18297,0,4551,836,3755,8.11835484576679,8.096299939880854,0.2052249002568727,0.3214897260273973,0.3930650684931507,0.5003552494944526,74218.0,148138.0
75,0,0,0.0,0.0,0.5,0.5,0.0,0.5,2,18427,13115,5312,18427,0,6023,998,6094,7.27906976744186,8.110652846366744,0.330710370651761,0.5217465753424657,0.6071917808219178,0.28827264340370107,95465.0,149455.0
76,0,0,0.0,0.0,0.5,0.5,0.0,0.5,1,18337,9300,9037,18337,0,4641,868,3787,8.258279569892473,8.214429841304467,0.2065223318972569,0.32422945205479453,0.3985445205479452,0.49282870698587555,76802.0,150628.0
76,0,0,0.0,0.0,0.5,0.5,0.0,0.5,2,18164,12923,5241,18164,0,5893,995,6033,7.357269983749903,8.193404536445717,0.33214049768773396,0.5165239726027397,0.6017123287671233,0.28853776701167144,95078.0,148825.0
77,0,0,0.0,0.0,0.5,0.5,0.0,0.5,1,17950,9131,8819,17950,0,4614,793,3724,8.178293724674187,8.164568245125349,0.20746518105849582,0.3188356164383562,0.38672945205479453,0.4913091922005571,74676.0,146554.0
77,0,0,0.0,0.0,0.5,0.5,0.0,0.5,2,18486,13087,5399,18486,0,5947,1052,6088,7.345915794299687,8.192307692307692,0.32933030401384833,0.5212328767123288,0.6113013698630136,0.2920588553499946,96136.0,151443.0
78,0,0,0.0,0.0,0.5,0.5,0.0,0.5,1,18211,9028,9183,18211,0,4485,794,3747,8.080194949047408,8.113997034759212,0.20575476360441491,0.32080479452054794,0.38878424657534244,0.5042556696502114,72948.0,147764.0
78,0,0,0.0,0.0,0.5,0.5,0.0,0.5,2,18352,13191,5161,18352,0,6047,1029,6110,7.307330755818361,8.10167829119442,0.3329337401918047,0.5231164383561644,0.6112157534246575,0.2812227550130776,96391.0,148682.0
79,0,0,0.0,0.0,0.5,0.5,0.0,0.5,1,18399,9224,9175,18399,0,4594,819,3810,8.110039028620989,8.14604054568183,0.2070764715473667,0.3261986301369863,0.39631849315068496,0.49866840589162453,74807.0,149879.0
79,0,0,0.0,0.0,0.5,0.5,0.0,0.5,2,18313,13032,5281,18313,0,5965,1033,6034,7.3907305095150395,8.212581226451155,0.32949271009665265,0.5166095890410959,0.6050513698630137,0.28837437885655,96316.0,150397.0
80,0,0,0.0,0.0,0.5,0.5,0.0,0.5,1,18259,9102,9157,18259,0,4566,805,3731,8.222698308064162,8.258666958760063,0.20433758694342516,0.3194349315068493,0.38835616438356163,0.5015061065775782,74843.0,150795.0
80,0,0,0.0,0.0,0.5,0.5,0.0,0.5,2,18326,13102,5224,18326,0,5953,1067,6082,7.468783391848572,8.274146022045182,0.33187820582778566,0.5207191780821918,0.6120719178082191,0.28505947833678924,97856.0,151632.0
81,0,0,0.0,0.0,0.5,0.5,0.0,0.5,1,18121,9044,9077,18121,0,4517,795,3731,8.074192835028748,8.082390596545444,0.2058937144749186,0.3194349315068493,0.3875,0.5009105457756194,73023.0,146461.0
81,0,0,0.0,0.0,0.5,0.5,0.0,0.5,2,18189,13093,5096,18189,0,5953,1027,6113,7.323149774688765,8.111276045961844,0.33608224751223265,0.5233732876712329,0.6113013698630136,0.2801693331134202,95882.0,147536.0
82,0,0,0.0,0.0,0.5,0.5,0.0,0.5,1,18321,9090,9231,18321,0,4523,846,3720,8.118041804180418,8.11107472299547,0.20304568527918782,0.3184931506849315,0.3909246575342466,0.5038480432290814,73793.0,148603.0
82,0,0,0.0,0.0,0.5,0.5,0.0,0.5,2,18251,13020,5231,18251,0,5900,1021,6098,7.308678955453149,8.118788011615802,0.33411867842857923,0.5220890410958904,0.6095034246575343,0.2866144320859131,95159.0,148176.0
83,0,0,0.0,0.0,0.5,0.5,0.0,0.5,1,18186,9139,9047,18186,0,4583,813,3742,8.12933581354634,8.111239414934564,0.20576267458484548,0.32037671232876713,0.3899828767123288,0.4974705817661938,74294.0,147511.0
83,0,0,0.0,0.0,0.5,0.5,0.0,0.5,2,18037,13038,4999,18037,0,5917,1055,6063,7.299125632765762,8.096357487387039,0.33614237400898156,0.5190924657534246,0.6094178082191781,0.27715251982036926,95166.0,146034.0
84,0,0,0.0,0.0,0.5,0.5,0.0,0.5,1,18120,9146,8974,18120,0,4673,816,3657,8.076645528099716,8.097847682119205,0.20182119205298013,0.31309931506849314,0.3829623287671233,0.49525386313465786,73869.0,146733.0
84,0,0,0.0,0.0,0.5,0.5,0.0,0.5,2,18353,13226,5127,18353,0,6019,1026,6181,7.323831846363224,8.124884215114696,0.33678417697379176,0.5291952054794521,0.6170376712328767,0.2793548738625838,96865.0,149116.0
85,0,0,0.0,0.0,0.5,0.5,0.0,0.5,1,18164,8962,9202,18164,0,4432,822,3708,8.067284088373132,8.095463554283198,0.20414005725611098,0.31746575342465755,0.3878424657534247,0.506606474344858,72299.0,147046.0
85,0,0,0.0,0.0,0.5,0.5,0.0,0.5,2,18012,13114,4898,18012,0,5982,1029,6103,7.293731889583651,8.05929380413058,0.3388296691094826,0.5225171232876712,0.6106164383561644,0.2719298245614035,95650.0,145164.0
86,0,0,0.0,0.0,0.5,0.5,0.0,0.5,1,18193,9133,9060,18193,0,4538,815,3780,8.174969889412022,8.212719177705711,0.20777222008464794,0.3236301369863014,0.3934075342465753,0.49799373385368,74662.0,149414.0
86,0,0,0.0,0.0,0.5,0.5,0.0,0.5,2,18288,12974,5314,18288,0,5879,1068,6027,7.349159858177894,8.172298775153106,0.32956036745406825,0.5160102739726027,0.6074486301369864,0.29057305336832895,95348.0,149455.0
87,0,0,0.0,0.0,0.5,0.5,0.0,0.5,1,18491,9181,9310,18491,0,4619,821,3741,8.179283302472497,8.190362879238549,0.2023146395543778,0.32029109589041094,0.39058219178082193,0.5034881834405928,75094.0,151448.0
87,0,0,0.0,0.0,0.5,0.5,0.0,0.5,2,18496,13150,5346,18496,0,6040,1023,6087,7.371406844106464,8.204098183391004,0.32909818339100344,0.5211472602739726,0.6087328767123288,0.2890354671280277,96934.0,151743.0
88,0,0,0.0,0.0,0.5,0.5,0.0,0.5,1,18588,9407,9181,18588,0,4763,858,3780,8.181885829701287,8.146976544006886,0.20335700451904454,0.3236301369863014,0.39708904109589044,0.49392080912416614,76967.0,151436.0
88,0,0,0.0,0.0,0.5,0.5,0.0,0.5,2,18181,13076,5105,18181,0,6039,1033,6002,7.359666564698685,8.165062427809252,0.33012485561850285,0.5138698630136986,0.6023116438356164,0.280787635443595,96235.0,148449.0
89,0,0,0.0,0.0,0.5,0.5,0.0,0.5,1,18266,9117,9149,18266,0,4630,814,3672,8.11977624218493,8.084364392861053,0.20102923464360012,0.31438356164383563,0.3840753424657534,0.500875944377532,74028.0,147669.0
89,0,0,0.0,0.0,0.5,0.5,0.0,0.5,2,18310,13176,5134,18310,0,5957,1047,6171,7.282407407407407,8.086947023484434,0.33702894593118515,0.5283390410958904,0.6179794520547945,0.28039322774440195,95953.0,148072.0
90,0,0,0.0,0.0,0.5,0.5,0.0,0.5,1,18255,9049,9206,18255,0,4521,856,3672,8.152613548458394,8.140399890440975,0.2011503697617091,0.31438356164383563,0.38767123287671235,0.5043001917282937,73773.0,148603.0
90,0,0,0.0,0.0,0.5,0.5,0.0,0.5,2,18292,13030,5262,18292,0,5878,1115,6037,7.364927091327705,8.17603323857424,0.33003498797288433,0.5168664383561644,0.6123287671232877,0.2876667395582768,95965.0,149556.0
91,0,0,0.0,0.0,0.5,0.5,0.0,0.5,1,18297,9152,9145,18297,0,4527,810,3815,8.04916958041958,8.043449745859977,0.2085041263595125,0.3266267123287671,0.3959760273972603,0.4998087118106794,73666.0,147171.0
91,0,0,0.0,0.0,0.5,0.5,0.0,0.5,2,18118,12919,5199,18118,0,5854,1048,6016,7.279046365817788,8.089248261397506,0.3320454796335136,0.5150684931506849,0.6047945205479452,0.2869522022298267,94038.0,146561.0
92,0,0,0.0,0.0,0.5,0.5,0.0,0.5,1,18254,9235,9019,18254,0,4610,818,3806,8.104277206280456,8.084693765749973,0.2085022460830503,0.32585616438356163,0.3958904109589041,0.4940834885504547,74843.0,147578.0
92,0,0,0.0,0.0,0.5,0.5,0.0,0.5,2,18049,12978,5071,18049,0,5919,1039,6017,7.279241793804901,8.087040833287162,0.33337026982104273,0.5151541095890411,0.6041095890410959,0.2809573937614272,94470.0,145963.0
93,0,0,0.0,0.0,0.5,0.5,0.0,0.5,1,18203,9086,9117,18203,0,4522,803,3761,8.078032137354171,8.123166511014668,0.20661429434708564,0.32200342465753423,0.39075342465753427,0.5008515079931879,73397.0,147866.0
93,0,0,0.0,0.0,0.5,0.5,0.0,0.5,2,18222,13133,5089,18222,0,6014,1045,6074,7.284474225234143,8.074854571397212,0.3333333333333333,0.5200342465753425,0.6095034246575343,0.2792777960706838,95667.0,147140.0
94,0,0,0.0,0.0,0.5,0.5,0.0,0.5,1,18125,9119,9006,18125,0,4536,807,3776,8.079833315056476,8.069186206896552,0.2083310344827586,0.3232876712328767,0.39238013698630136,0.49688275862068965,73680.0,146254.0
94,0,0,0.0,0.0,0.5,0.5,0.0,0.5,2,18337,13091,5246,18337,0,6012,1004,6075,7.279886945229547,8.100888913126466,0.3312973768882587,0.5201198630136986,0.6060787671232877,0.28608823689807494,95301.0,148546.0
95,0,0,0.0,0.0,0.5,0.5,0.0,0.5,1,18446,9274,9172,18446,0,4700,788,3786,8.127345266335993,8.16897972460154,0.20524775018974303,0.32414383561643834,0.3916095890410959,0.49723517293722214,75373.0,150685.0
95,0,0,0.0,0.0,0.5,0.5,0.0,0.5,2,18399,13105,5294,18399,0,5985,1032,6088,7.343990843189622,8.168650470134246,0.33088754823631716,0.5212328767123288,0.6095890410958904,0.2877330289689657,96243.0,150295.0
96,0,0,0.0,0.0,0.5,0.5,0.0,0.5,1,18355,9161,9194,18355,0,4544,804,3813,8.070625477567951,8.106673930809043,0.20773631163170797,0.3264554794520548,0.39529109589041095,0.5008989376191774,73935.0,148798.0
96,0,0,0.0,0.0,0.5,0.5,0.0,0.5,2,18087,12995,5092,18087,0,5931,1006,6058,7.291881492881878,8.090672858959474,0.33493669486371425,0.5186643835616438,0.6047945205479452,0.28152816940343894,94758.0,146336.0
97,0,0,0.0,0.0,0.5,0.5,0.0,0.5,1,18227,8964,9263,18227,0,4494,790,3673,8.168228469433288,8.165413946343337,0.20151423712075492,0.31446917808219177,0.38210616438356165,0.5082021177374225,73220.0,148831.0
97,0,0,0.0,0.0,0.5,0.5,0.0,0.5,2,18348,13148,5200,18348,0,5936,1087,6117,7.328262853665957,8.13042293437977,0.33338783518639636,0.5237157534246575,0.6167808219178083,0.28340963592762153,96352.0,149177.0
98,0,0,0.0,0.0,0.5,0.5,0.0,0.5,1,18240,9153,9087,18240,0,4636,787,3730,8.132087840052442,8.147313596491228,0.20449561403508773,0.3193493150684932,0.38672945205479453,0.4981907894736842,74433.0,148607.0
98,0,0,0.0,0.0,0.5,0.5,0.0,0.5,2,18139,12902,5237,18139,0,5737,1088,6077,7.30778173926523,8.129389712773582,0.33502398147637685,0.520291095890411,0.6134417808219178,0.2887149236451844,94285.0,147459.0
99,0,0,0.0,0.0,0.5,0.5,0.0,0.5,1,18280,9192,9088,18280,0,4516,815,3861,8.108572671888599,8.169967177242889,0.2112144420131291,0.3305650684931507,0.40034246575342464,0.4971553610503282,74534.0,149347.0
99,0,0,0.0,0.0,0.5,0.5,0.0,0.5,2,18183,12991,5192,18183,0,5983,1035,5971,7.399353398506658,8.206181598196117,0.32838365506242095,0.5112157534246575,0.5998287671232877,0.28554143980641256,96125.0,149213.0
100,0,0,0.0,0.0,0.5,0.5,0.0,0.5,1,18229,9250,8979,18229,0,4615,827,3808,8.107567567567568,8.10379066322892,0.20889790992374788,0.32602739726027397,0.3968321917808219,0.49256678918207253,74995.0,147724.0
100,0,0,0.0,0.0,0.5,0.5,0.0,0.5,2,18205,13020,5185,18205,0,5984,1023,6013,7.289247311827957,8.107717659983521,0.330293875308981,0.5148116438356164,0.6023972602739726,0.2848118648722878,94906.0,147601.0
1,0,1,0.0,0.1,0.5,0.5,0.0,0.4,1,18193,9112,9081,18193,0,4689,760,3662,8.49330553116769,8.445995712636728,0.2012862089814764,0.31352739726027395,0.3785958904109589,0.49914802396526137,77391.0,153658.0
1,0,1,0.0,0.1,0.5,0.5,0.0,0.4,2,18240,13752,4488,18240,0,6501,1101,6144,7.782577079697498,8.48547149122807,0.3368421052631579,0.5260273972602739,0.620291095890411,0.24605263157894736,107026.0,154775.0
2,0,1,0.0,0.1,0.5,0.5,0.0,0.4,1,18150,9050,9100,18150,0,4673,786,3588,8.463646408839779,8.410192837465564,0.19768595041322315,0.3071917808219178,0.374486301369863,0.5013774104683195,76596.0,152645.0
2,0,1,0.0,0.1,0.5,0.5,0.0,0.4,2,18261,13859,4402,18261,0,6536,1068,6253,7.757991197056064,8.462132413339905,0.3424237445923005,0.5353595890410959,0.6267979452054795,0.24106018290345546,107518.0,154527.0
3,0,1,0.0,0.1,0.5,0.5,0.0,0.4,1,18108,9063,9045,18108,0,4664,755,3642,8.473022178086726,8.458140048597304,0.20112657388999336,0.31181506849315066,0.3764554794520548,0.4995029821073559,76791.0,153160.0
3,0,1,0.0,0.1,0.5,0.5,0.0,0.4,2,18174,13813,4361,18174,0,6530,1139,6138,7.760370665315283,8.455320787938813,0.33773522614724333,0.525513698630137,0.6230308219178082,0.23995818201826785,107194.0,153667.0
4,0,1,0.0,0.1,0.5,0.5,0.0,0.4,1,18219,9100,9119,18219,0,4683,765,3652,8.422857142857143,8.418354465118831,0.2004500795872441,0.31267123287671234,0.37816780821917806,0.5005214336681486,76648.0,153374.0
4,0,1,0.0,0.1,0.5,0.5,0.0,0.4,2,18292,13773,4519,18292,0,6526,1064,6183,7.737747767370943,8.442980537940084,0.33801661928712007,0.5293664383561644,0.6204623287671233,0.24704788978788542,106572.0,154439.0
5,0,1,0.0,0.1,0.5,0.5,0.0,0.4,1,18366,9239,9127,18366,0,4845,756,3634,8.616949886351337,8.610802569966243,0.19786562125666993,0.3111301369863014,0.3758561643835616,0.4969508875095285,79612.0,158146.0
5,0,1,0.0,0.1,0.5,0.5,0.0,0.4,2,18700,13997,4703,18700,0,6716,1141,6137,7.921554618846896,8.655935828877006,0.3281818181818182,0.5254280821917808,0.6231164383561644,0.2514973262032086,110878.0,161866.0
6,0,1,0.0,0.1,0.5,0.5,0.0,0.4,1,18137,9010,9127,18137,0,4595,807,3608,8.414095449500556,8.383966477366709,0.198930363345647,0.3089041095890411,0.3779965753424658,0.5032254507360644,75811.0,152060.0
6,0,1,0.0,0.1,0.5,0.5,0.0,0.4,2,18149,13695,4454,18149,0,6412,1084,6195,7.726323475721066,8.411813323048102,0.34134112072290484,0.5303938356164384,0.6232020547945205,0.24541297041159293,105812.0,152666.0
7,0,1,0.0,0.1,0.5,0.5,0.0,0.4,1,18027,9095,8932,18027,0,4621,767,3703,8.477515118196811,8.505685915571087,0.2054141010706163,0.31703767123287674,0.3827054794520548,0.49547900371664727,77103.0,153332.0
7,0,1,0.0,0.1,0.5,0.5,0.0,0.4,2,18162,13684,4478,18162,0,6478,1085,6117,7.782008184741303,8.489428477039974,0.336802114304592,0.5237157534246575,0.6166095890410959,0.24655874903644973,106489.0,154185.0
8,0,1,0.0,0.1,0.5,0.5,0.0,0.4,1,18032,8889,9143,18032,0,4573,769,3547,8.416132298346271,8.457187222715174,0.1967058562555457,0.30368150684931505,0.3695205479452055,0.5070430346051464,74811.0,152500.0
8,0,1,0.0,0.1,0.5,0.5,0.0,0.4,2,18179,13876,4303,18179,0,6538,1080,6258,7.742937445949841,8.41641454425436,0.3442433577204467,0.5357876712328767,0.6282534246575342,0.23670168876175807,107441.0,153002.0
9,0,1,0.0,0.1,0.5,0.5,0.0,0.4,1,18236,9082,9154,18236,0,4694,810,3574,8.464104822726272,8.471649484536082,0.19598596183373546,0.3059931506849315,0.37534246575342467,0.5019741171309497,76871.0,154489.0
9,0,1,0.0,0.1,0.5,0.5,0.0,0.4,2,18209,13890,4319,18209,0,6586,1075,6224,7.762059035277177,8.445109561205998,0.3418089955516503,0.5328767123287671,0.6249143835616439,0.23719040035147454,107815.0,153777.0
10,0,1,0.0,0.1,0.5,0.5,0.0,0.4,1,18147,9020,9127,18147,0,4673,771,3570,8.421507760532151,8.42921695046013,0.19672673169118862,0.3056506849315068,0.3716609589041096,0.5029481456990136,75962.0,152965.0
10,0,1,0.0,0.1,0.5,0.5,0.0,0.4,2,18426,13921,4505,18426,0,6591,1157,6166,7.743696573522017,8.445294692282644,0.33463584065993707,0.5279109589041096,0.6269691780821918,0.24449147943123847,107800.0,155613.0
11,0,1,0.0,0.1,0.5,0.5,0.0,0.4,1,18174,9076,9098,18174,0,4681,811,3584,8.535368003525782,8.528447232309894,0.19720479806316715,0.30684931506849317,0.3762842465753425,0.5006052602619127,77467.0,154996.0
11,0,1,0.0,0.1,0.5,0.5,0.0,0.4,2,18078,13730,4348,18078,0,6418,1103,6209,7.779606700655499,8.473503706162186,0.34345613452815577,0.5315924657534247,0.626027397260274,0.2405133311206992,106814.0,153184.0
